img_idx,true_label,shuffle_label,flag
6869,3,19,cl
6870,18,6,cl
6871,19,12,cl
6872,3,3,cl
6873,10,8,cl
6874,14,3,cl
6875,9,3,cl
6876,2,5,cl
6877,13,17,cl
6878,14,4,cl
6879,12,7,cl
6880,0,1,cl
6881,5,4,cl
6882,18,17,cl
6883,17,11,cl
6884,8,15,cl
6885,16,7,cl
6886,11,6,cl
6887,8,2,cl
6888,12,6,cl
6889,17,17,ol
6890,1,6,cl
6891,6,11,cl
6892,1,13,cl
6893,1,12,cl
6894,12,0,cl
6895,18,0,cl
6896,8,11,cl
6897,2,6,cl
6898,10,7,cl
6899,4,15,cl
6900,12,18,cl
6901,14,9,cl
6902,0,10,cl
6903,18,18,ol
6904,10,1,cl
6905,1,8,cl
6906,15,4,cl
6907,15,10,cl
6908,11,12,cl
6909,8,5,cl
6910,7,10,cl
6911,3,16,cl
6912,14,4,cl
6913,14,11,cl
6914,16,7,cl
6915,18,12,cl
6916,17,1,cl
6917,7,1,cl
6918,9,5,cl
6919,1,0,cl
6920,13,10,cl
6921,10,10,ol
6922,0,8,cl
6923,14,8,cl
6924,6,8,cl
6925,0,15,cl
6926,17,0,cl
6927,11,17,cl
6928,1,15,cl
6929,9,0,cl
6930,8,6,cl
6931,12,2,cl
6932,15,6,cl
6933,3,12,cl
6934,4,17,cl
6935,9,16,cl
6936,0,17,cl
6937,6,18,cl
6938,11,5,cl
6939,17,2,cl
6940,13,10,cl
6941,18,1,cl
6942,6,11,cl
6943,17,17,ol
6944,5,19,cl
6945,3,11,cl
6946,19,18,ol
6947,1,7,cl
6948,14,14,ol
6949,14,9,cl
6950,5,5,cl
6951,15,6,cl
6952,15,4,cl
6953,12,7,cl
6954,2,13,cl
6955,4,4,ol
6956,2,8,cl
6957,5,4,cl
6958,5,6,cl
6959,10,18,cl
6960,18,3,cl
6961,2,11,cl
6962,3,19,cl
6963,15,17,cl
6964,15,9,cl
6965,3,2,cl
6966,19,0,cl
6967,13,16,cl
6968,5,5,ol
6969,14,9,cl
6970,19,14,cl
6971,4,5,cl
6972,3,12,cl
6973,17,16,cl
6974,8,16,cl
6975,14,6,cl
6976,12,10,cl
6977,8,18,cl
6978,1,17,cl
6979,11,3,cl
6980,5,5,cl
6981,4,3,cl
6982,2,4,cl
6983,19,15,cl
6984,4,2,cl
6985,16,9,cl
6986,4,7,cl
6987,5,3,cl
6988,14,14,ol
6989,12,14,cl
6990,15,17,cl
6991,11,14,cl
6992,4,12,cl
6993,0,8,cl
6994,15,17,cl
6995,2,10,cl
6996,12,19,cl
6997,19,9,ol
6998,19,18,cl
6999,18,2,cl
7000,7,18,cl
7001,18,3,cl
7002,7,7,ol
7003,13,7,cl
7004,8,12,ol
7005,3,12,cl
7006,3,13,cl
7007,19,5,cl
7008,18,1,cl
7009,11,5,cl
7010,16,0,cl
7011,5,11,cl
7012,18,12,cl
7013,5,7,cl
7014,9,13,cl
7015,0,2,cl
7016,13,12,cl
7017,0,6,cl
7018,10,4,cl
7019,2,11,cl
7020,0,12,cl
7021,2,12,cl
7022,15,2,cl
7023,19,19,cl
7024,16,15,cl
7025,4,17,cl
7026,18,12,cl
7027,2,13,cl
7028,12,13,cl
7029,1,15,cl
7030,9,9,ol
7031,0,5,cl
7032,16,17,cl
7033,14,12,cl
7034,7,10,cl
7035,10,10,ol
7036,1,11,cl
7037,17,19,cl
7038,6,17,cl
7039,0,8,cl
7040,6,8,cl
7041,14,12,cl
7042,4,9,cl
7043,12,8,cl
7044,4,17,cl
7045,4,18,cl
7046,0,15,cl
7047,0,9,cl
7048,8,19,cl
7049,2,6,cl
7050,14,19,cl
7051,1,19,cl
7052,9,3,cl
7053,9,8,cl
7054,6,13,cl
7055,11,12,cl
7056,8,10,cl
7057,5,15,cl
7058,1,15,cl
7059,17,6,cl
7060,5,1,cl
7061,17,8,cl
7062,3,2,cl
7063,16,13,cl
7064,2,8,cl
7065,17,0,cl
7066,14,7,cl
7067,4,14,cl
7068,10,11,cl
7069,2,10,cl
7070,18,16,cl
7071,19,5,cl
7072,13,14,cl
7073,9,4,cl
7074,9,6,cl
7075,2,0,cl
7076,11,19,cl
7077,6,11,cl
7078,18,4,cl
7079,10,14,cl
7080,1,7,cl
7081,11,18,cl
7082,10,11,cl
7083,0,1,cl
7084,17,17,ol
7085,12,0,cl
7086,2,11,cl
7087,0,9,cl
7088,8,2,cl
7089,8,5,cl
7090,8,2,cl
7091,5,17,cl
7092,11,15,cl
7093,17,0,cl
7094,4,9,cl
7095,16,7,cl
7096,7,2,ol
7097,13,5,cl
7098,15,4,cl
7099,12,10,cl
7100,3,0,cl
7101,18,2,cl
7102,8,7,cl
7103,0,3,cl
7104,7,5,cl
7105,18,8,cl
7106,3,0,cl
7107,13,1,cl
7108,14,0,cl
7109,15,5,cl
7110,7,5,cl
7111,13,15,cl
7112,14,2,cl
7113,14,13,cl
7114,16,13,cl
7115,19,18,cl
7116,16,11,cl
7117,2,1,cl
7118,17,13,cl
7119,18,0,cl
7120,18,0,cl
7121,17,7,cl
7122,0,18,cl
7123,11,18,cl
7124,14,18,cl
7125,17,18,cl
7126,11,6,cl
7127,10,14,cl
7128,11,11,cl
7129,12,9,cl
7130,5,10,cl
7131,12,5,cl
7132,12,15,cl
7133,13,15,cl
7134,11,1,cl
7135,1,17,cl
7136,4,6,cl
7137,18,18,ol
7138,7,15,cl
7139,8,14,cl
7140,13,17,ol
7141,3,8,cl
7142,3,9,cl
7143,4,4,ol
7144,11,3,cl
7145,19,5,cl
7146,2,15,cl
7147,17,8,cl
7148,19,4,cl
7149,7,8,cl
7150,18,15,cl
7151,0,10,cl
7152,16,6,cl
7153,9,3,cl
7154,7,15,cl
7155,4,1,cl
7156,17,7,cl
7157,4,10,cl
7158,14,19,cl
7159,11,6,cl
7160,2,13,cl
7161,18,18,ol
7162,8,13,cl
7163,8,8,ol
7164,1,9,cl
7165,19,5,cl
7166,17,4,cl
7167,15,16,cl
7168,9,2,cl
7169,6,2,cl
7170,15,18,cl
7171,8,3,cl
7172,17,10,cl
7173,7,2,cl
7174,8,5,cl
7175,7,17,cl
7176,4,16,cl
7177,4,18,cl
7178,0,10,cl
7179,3,3,cl
7180,8,17,cl
7181,2,9,cl
7182,12,4,cl
7183,8,3,cl
7184,15,12,cl
7185,18,17,cl
7186,19,5,cl
7187,3,6,cl
7188,10,16,cl
7189,6,16,cl
7190,9,19,cl
7191,16,7,cl
7192,13,12,cl
7193,15,1,cl
7194,12,17,cl
7195,18,7,cl
7196,4,16,cl
7197,13,13,cl
7198,2,2,ol
7199,3,8,cl
7200,0,1,cl
7201,6,14,cl
7202,19,10,cl
7203,6,11,cl
7204,11,10,cl
7205,6,1,cl
7206,12,10,cl
7207,19,1,cl
7208,19,0,cl
7209,10,7,cl
7210,13,0,cl
7211,16,1,cl
7212,14,7,cl
7213,9,14,cl
7214,14,17,cl
7215,15,7,cl
7216,14,0,cl
7217,0,12,cl
7218,14,6,cl
7219,19,2,cl
7220,0,12,cl
7221,13,3,cl
7222,18,13,cl
7223,18,3,cl
7224,11,1,cl
7225,13,10,cl
7226,7,12,cl
7227,10,4,cl
7228,8,19,cl
7229,18,7,cl
7230,2,6,cl
7231,17,10,cl
7232,8,8,cl
7233,4,10,cl
7234,4,17,cl
7235,0,13,cl
7236,19,12,cl
7237,7,7,cl
7238,12,16,cl
7239,15,0,cl
7240,11,18,cl
7241,10,9,cl
7242,9,1,cl
7243,6,3,cl
7244,12,2,cl
7245,1,10,cl
7246,3,12,cl
7247,14,9,cl
7248,10,1,cl
7249,1,8,cl
7250,8,2,cl
7251,2,2,ol
7252,14,3,cl
7253,18,2,cl
7254,13,5,cl
7255,18,19,cl
7256,3,0,cl
7257,12,3,cl
7258,14,13,cl
7259,2,9,cl
7260,11,2,cl
7261,0,19,cl
7262,19,7,cl
7263,14,9,cl
7264,11,4,cl
7265,14,1,cl
7266,4,8,cl
7267,11,18,cl
7268,18,19,cl
7269,4,12,cl
7270,0,5,cl
7271,10,3,cl
7272,10,6,cl
7273,9,16,cl
7274,18,2,cl
7275,2,9,cl
7276,15,3,cl
7277,1,2,cl
7278,1,11,cl
7279,1,5,cl
7280,7,2,cl
7281,16,6,cl
7282,18,12,cl
7283,14,6,cl
7284,10,4,cl
7285,6,4,cl
7286,18,18,ol
7287,13,9,cl
7288,7,9,cl
7289,17,12,cl
7290,0,19,cl
7291,3,9,cl
7292,15,11,cl
7293,11,0,cl
7294,7,10,cl
7295,5,5,cl
7296,2,4,cl
7297,3,15,cl
7298,11,6,cl
7299,3,17,cl
7300,8,9,cl
7301,17,7,cl
7302,3,1,cl
7303,17,8,cl
7304,3,19,cl
7305,18,18,ol
7306,7,13,cl
7307,6,2,cl
7308,6,9,cl
7309,15,1,cl
7310,14,9,cl
7311,7,18,cl
7312,12,15,cl
7313,14,2,cl
7314,11,10,cl
7315,7,2,cl
7316,4,14,cl
7317,19,11,cl
7318,13,11,cl
7319,1,12,cl
7320,17,13,cl
7321,17,9,cl
7322,16,17,cl
7323,16,4,cl
7324,4,3,cl
7325,9,5,cl
7326,18,13,cl
7327,15,0,cl
7328,7,18,cl
7329,15,3,cl
7330,3,11,cl
7331,14,3,cl
7332,2,10,cl
7333,17,7,cl
7334,2,4,cl
7335,3,18,cl
7336,10,11,cl
7337,0,5,cl
7338,13,10,cl
7339,16,12,ol
7340,4,1,cl
7341,5,16,cl
7342,3,0,cl
7343,1,19,cl
7344,2,12,cl
7345,5,2,cl
7346,1,17,cl
7347,7,12,cl
7348,15,16,cl
7349,6,17,cl
7350,9,16,cl
7351,15,18,cl
7352,18,14,cl
7353,6,10,cl
7354,16,1,cl
7355,2,9,cl
7356,4,13,cl
7357,7,10,cl
7358,11,2,cl
7359,2,12,cl
7360,15,10,cl
7361,17,5,cl
7362,18,0,cl
7363,19,0,cl
7364,10,0,cl
7365,16,9,cl
7366,11,8,cl
7367,1,16,cl
7368,12,1,cl
7369,18,14,cl
7370,19,3,cl
7371,11,6,cl
7372,0,4,cl
7373,19,3,cl
7374,15,13,cl
7375,4,6,cl
7376,7,2,cl
7377,3,2,cl
7378,0,12,ol
7379,10,6,cl
7380,12,8,cl
7381,2,3,cl
7382,15,7,cl
7383,1,16,cl
7384,11,13,cl
7385,1,17,cl
7386,7,9,cl
7387,5,12,cl
7388,14,1,cl
7389,6,6,ol
7390,17,5,cl
7391,13,14,cl
7392,18,17,cl
7393,4,2,cl
7394,0,11,cl
7395,15,6,cl
7396,2,9,cl
7397,18,15,cl
7398,13,12,cl
7399,12,2,cl
7400,3,15,cl
7401,7,7,cl
7402,10,8,cl
7403,14,1,cl
7404,8,2,cl
7405,6,3,cl
7406,3,3,cl
7407,13,7,cl
7408,18,5,cl
7409,6,8,cl
7410,4,7,cl
7411,18,3,cl
7412,9,11,cl
7413,0,12,cl
7414,4,12,cl
7415,2,0,cl
7416,16,9,cl
7417,10,7,cl
7418,15,3,cl
7419,8,9,cl
7420,7,16,cl
7421,9,4,cl
7422,18,1,cl
7423,14,17,cl
7424,4,10,cl
7425,15,17,cl
7426,13,17,cl
7427,1,16,cl
7428,19,12,cl
7429,3,3,cl
7430,1,7,cl
7431,16,8,cl
7432,16,19,cl
7433,8,8,ol
7434,6,12,cl
7435,12,18,cl
7436,10,9,cl
7437,10,9,cl
7438,3,4,cl
7439,8,3,cl
7440,14,15,cl
7441,10,1,cl
7442,2,16,cl
7443,3,15,cl
7444,1,6,cl
7445,12,16,cl
7446,12,12,cl
7447,13,3,cl
7448,8,8,ol
7449,12,4,cl
7450,6,10,cl
7451,0,5,cl
7452,4,16,cl
7453,13,6,cl
7454,8,4,cl
7455,1,14,cl
7456,10,6,cl
7457,9,13,cl
7458,14,5,cl
7459,3,15,cl
7460,7,5,cl
7461,19,4,cl
7462,0,11,cl
7463,0,18,cl
7464,6,8,cl
7465,14,4,cl
7466,19,0,cl
7467,7,15,cl
7468,7,7,ol
7469,1,19,cl
7470,13,18,cl
7471,2,2,ol
7472,19,19,cl
7473,15,15,cl
7474,14,4,cl
7475,3,19,cl
7476,3,3,cl
7477,12,15,cl
7478,7,10,cl
7479,11,13,cl
7480,1,2,cl
7481,6,1,cl
7482,15,15,ol
7483,10,18,cl
7484,2,7,cl
7485,2,17,cl
7486,13,11,cl
7487,7,4,cl
7488,3,9,cl
7489,15,15,ol
7490,6,10,cl
7491,15,17,cl
7492,17,7,cl
7493,5,5,cl
7494,10,18,cl
7495,4,7,cl
7496,16,0,cl
7497,14,9,cl
7498,4,0,cl
7499,5,5,cl
7500,2,7,cl
7501,11,4,cl
7502,19,16,cl
7503,13,14,cl
7504,18,16,cl
7505,18,8,cl
7506,19,0,cl
7507,17,4,cl
7508,10,11,cl
7509,18,17,cl
7510,19,1,cl
7511,8,0,cl
7512,18,17,cl
7513,3,9,cl
7514,3,1,cl
7515,12,17,ol
7516,3,13,cl
7517,18,18,cl
7518,9,13,cl
7519,17,11,cl
7520,0,16,cl
7521,9,14,cl
7522,11,4,cl
7523,16,2,cl
7524,0,6,cl
7525,4,3,cl
7526,14,3,cl
7527,17,19,cl
7528,7,18,cl
7529,6,16,cl
7530,12,2,cl
7531,3,13,cl
7532,11,12,cl
7533,19,7,cl
7534,7,5,cl
7535,12,4,cl
7536,17,4,cl
7537,3,11,cl
7538,2,7,cl
7539,19,0,cl
7540,8,13,cl
7541,1,4,cl
7542,14,19,cl
7543,1,3,cl
7544,9,2,cl
7545,8,12,cl
7546,8,17,cl
7547,15,10,cl
7548,11,14,cl
7549,8,17,cl
7550,6,7,cl
7551,0,12,cl
7552,1,10,cl
7553,4,17,cl
7554,19,4,cl
7555,3,14,cl
7556,1,12,cl
7557,7,12,cl
7558,7,18,cl
7559,7,7,ol
7560,4,5,cl
7561,15,2,cl
7562,14,16,cl
7563,16,6,cl
7564,13,5,cl
7565,2,9,cl
7566,13,16,cl
7567,11,12,cl
7568,16,2,cl
7569,0,0,cl
7570,15,17,cl
7571,13,5,cl
7572,18,3,cl
7573,19,0,cl
7574,11,12,cl
7575,3,5,cl
7576,15,5,cl
7577,4,14,cl
7578,4,17,cl
7579,8,13,cl
7580,14,4,cl
7581,3,3,cl
7582,19,16,cl
7583,11,18,cl
7584,5,0,cl
7585,6,12,cl
7586,2,7,cl
7587,10,1,cl
7588,15,8,cl
7589,15,0,cl
7590,3,15,cl
7591,13,8,cl
7592,12,12,cl
7593,15,0,cl
7594,8,13,cl
7595,0,17,cl
7596,3,18,cl
7597,10,7,cl
7598,17,10,ol
7599,16,11,cl
7600,5,6,cl
7601,9,12,cl
7602,10,4,cl
7603,17,17,ol
7604,9,17,cl
7605,12,19,cl
7606,6,0,cl
7607,17,9,cl
7608,5,3,cl
7609,5,13,cl
7610,5,5,cl
7611,13,8,cl
7612,19,18,ol
7613,5,13,cl
7614,14,10,cl
7615,0,12,cl
7616,3,2,cl
7617,7,9,cl
7618,19,7,cl
7619,17,15,cl
7620,13,13,cl
7621,19,14,cl
7622,11,6,cl
7623,8,16,cl
7624,15,17,cl
7625,8,16,cl
7626,5,1,cl
7627,4,14,cl
7628,13,18,cl
7629,8,7,cl
7630,14,0,cl
7631,1,0,cl
7632,11,19,cl
7633,7,0,cl
7634,15,5,cl
7635,4,6,cl
7636,14,11,cl
7637,13,2,cl
7638,6,6,ol
7639,5,13,cl
7640,17,16,cl
7641,6,12,cl
7642,2,0,cl
7643,5,5,cl
7644,12,12,ol
7645,10,6,cl
7646,5,0,cl
7647,12,14,cl
7648,11,0,cl
7649,7,6,cl
7650,18,9,ol
7651,15,0,cl
7652,16,5,cl
7653,9,15,cl
7654,19,3,cl
7655,8,18,cl
7656,16,8,cl
7657,2,9,cl
7658,3,5,cl
7659,11,3,cl
7660,2,2,ol
7661,0,17,cl
7662,19,2,cl
7663,2,17,cl
7664,17,3,cl
7665,9,4,cl
7666,7,2,cl
7667,6,14,ol
7668,2,18,cl
7669,9,3,cl
7670,11,14,cl
7671,2,12,cl
7672,7,13,cl
7673,13,10,cl
7674,7,7,ol
7675,10,13,cl
7676,7,9,cl
7677,16,3,cl
7678,5,13,cl
7679,12,6,cl
7680,11,12,cl
7681,9,8,cl
7682,0,14,cl
7683,3,1,cl
7684,10,6,cl
7685,1,17,cl
7686,7,3,cl
7687,0,14,cl
7688,19,0,cl
7689,11,6,cl
7690,1,17,cl
7691,8,2,cl
7692,11,3,cl
7693,14,1,cl
7694,9,9,ol
7695,13,5,cl
7696,5,6,cl
7697,9,10,cl
7698,11,5,cl
7699,18,0,cl
7700,9,6,cl
7701,0,5,cl
7702,11,8,cl
7703,6,15,cl
7704,15,10,cl
7705,5,11,cl
7706,11,15,cl
7707,16,4,cl
7708,15,11,cl
7709,11,9,cl
7710,9,4,cl
7711,2,9,cl
7712,3,2,cl
7713,19,19,cl
7714,1,19,cl
7715,18,13,cl
7716,13,9,cl
7717,18,2,cl
7718,19,15,cl
7719,18,8,cl
7720,6,16,cl
7721,2,2,cl
7722,15,8,cl
7723,1,10,cl
7724,15,8,cl
7725,2,9,cl
7726,18,17,cl
7727,15,16,cl
7728,18,12,cl
7729,15,16,cl
7730,6,7,cl
7731,19,15,cl
7732,18,9,ol
7733,14,0,cl
7734,18,9,ol
7735,12,1,cl
7736,17,12,cl
7737,15,3,cl
7738,13,8,cl
7739,1,10,cl
7740,10,17,ol
7741,16,12,cl
7742,9,1,cl
7743,5,6,cl
7744,13,17,cl
7745,0,6,cl
7746,3,12,cl
7747,13,6,cl
7748,17,14,cl
7749,7,16,cl
7750,5,13,cl
7751,17,8,cl
7752,1,19,cl
7753,0,3,cl
7754,9,0,cl
7755,6,5,cl
7756,4,15,cl
7757,17,4,cl
7758,13,6,cl
7759,15,12,cl
7760,8,5,cl
7761,5,13,cl
7762,16,5,cl
7763,6,18,cl
7764,13,0,cl
7765,17,16,cl
7766,15,10,cl
7767,8,18,cl
7768,1,4,cl
7769,15,6,cl
7770,11,6,cl
7771,16,13,cl
7772,11,9,cl
7773,10,11,cl
7774,19,14,cl
7775,13,5,cl
7776,12,12,cl
7777,16,1,cl
7778,9,3,cl
7779,14,5,cl
7780,10,9,cl
7781,19,13,cl
7782,8,10,cl
7783,12,9,cl
7784,5,19,cl
7785,10,12,cl
7786,1,5,cl
7787,7,19,cl
7788,11,18,cl
7789,16,5,cl
7790,13,19,cl
7791,19,3,cl
7792,19,9,cl
7793,0,12,cl
7794,4,5,cl
7795,19,19,cl
7796,0,12,cl
7797,14,7,cl
7798,6,5,cl
7799,3,7,cl
7800,6,5,cl
7801,10,6,cl
7802,14,4,cl
7803,17,5,cl
7804,8,10,cl
7805,0,10,cl
7806,8,10,cl
7807,13,14,cl
7808,6,16,cl
7809,10,18,cl
7810,10,6,cl
7811,5,15,cl
7812,19,0,cl
7813,6,17,cl
7814,10,1,cl
7815,2,2,ol
7816,14,13,cl
7817,9,16,cl
7818,16,11,cl
7819,0,6,cl
7820,11,1,cl
7821,11,13,cl
7822,3,14,cl
7823,19,13,cl
7824,14,4,cl
7825,9,6,cl
7826,3,6,cl
7827,1,7,cl
7828,6,1,cl
7829,17,6,cl
7830,17,16,cl
7831,17,3,cl
7832,13,12,cl
7833,13,17,cl
7834,9,9,cl
7835,4,18,cl
7836,9,14,cl
7837,0,0,cl
7838,4,4,cl
7839,5,18,cl
7840,14,10,cl
7841,0,17,cl
7842,17,8,cl
7843,18,16,cl
7844,7,7,cl
7845,17,13,cl
7846,0,8,cl
7847,2,3,cl
7848,18,0,cl
7849,1,12,cl
7850,0,14,cl
7851,14,17,cl
7852,13,16,cl
7853,12,1,cl
7854,14,15,cl
7855,4,7,cl
7856,7,8,cl
7857,10,7,cl
7858,5,12,cl
7859,16,10,cl
7860,14,13,cl
7861,2,12,cl
7862,0,18,cl
7863,4,15,cl
7864,3,13,cl
7865,13,3,cl
7866,1,1,cl
7867,13,8,cl
7868,3,11,cl
7869,1,6,cl
7870,12,6,cl
7871,7,17,cl
7872,1,6,cl
7873,15,4,cl
7874,17,5,cl
7875,8,10,cl
7876,17,6,cl
7877,14,17,cl
7878,3,12,cl
7879,4,0,cl
7880,19,16,cl
7881,8,11,cl
7882,18,6,cl
7883,16,5,cl
7884,8,14,cl
7885,14,17,cl
7886,16,18,cl
7887,6,6,cl
7888,5,17,cl
7889,15,14,cl
7890,6,7,cl
7891,14,2,cl
7892,18,5,cl
7893,11,14,cl
7894,10,8,cl
7895,3,0,cl
7896,18,13,cl
7897,15,12,cl
7898,13,9,cl
7899,18,2,cl
7900,17,12,cl
7901,3,0,cl
7902,18,1,cl
7903,10,3,cl
7904,1,10,cl
7905,17,15,cl
7906,16,11,cl
7907,13,1,cl
7908,7,8,cl
7909,0,19,cl
7910,7,5,cl
7911,19,2,cl
7912,0,16,cl
7913,15,5,cl
7914,15,17,cl
7915,9,11,cl
7916,12,11,cl
7917,13,2,cl
7918,0,2,cl
7919,8,10,cl
7920,13,6,cl
7921,2,3,cl
7922,9,14,cl
7923,4,17,cl
7924,10,17,cl
7925,13,2,cl
7926,9,8,cl
7927,12,17,cl
7928,18,19,cl
7929,16,13,cl
7930,3,19,cl
7931,6,4,cl
7932,0,10,cl
7933,4,12,cl
7934,18,15,cl
7935,2,7,cl
7936,0,9,cl
7937,8,7,cl
7938,7,6,cl
7939,0,5,cl
7940,13,16,cl
7941,3,7,cl
7942,1,15,cl
7943,18,12,cl
7944,9,0,cl
7945,9,9,ol
7946,18,5,cl
7947,7,0,cl
7948,9,8,cl
7949,6,3,cl
7950,18,8,cl
7951,2,15,cl
7952,4,16,cl
7953,18,17,cl
7954,0,14,cl
7955,7,9,cl
7956,3,7,cl
7957,8,7,cl
7958,4,11,cl
7959,2,12,cl
7960,9,9,ol
7961,1,16,cl
7962,0,12,cl
7963,9,12,cl
7964,17,14,cl
7965,5,0,cl
7966,19,16,cl
7967,6,11,cl
7968,12,14,cl
7969,9,9,ol
7970,15,19,cl
7971,3,6,cl
7972,4,1,cl
7973,16,8,cl
7974,1,14,cl
7975,12,11,cl
7976,18,8,cl
7977,18,19,cl
7978,7,2,cl
7979,7,14,cl
7980,17,0,cl
7981,2,14,cl
7982,13,1,cl
7983,15,7,cl
7984,6,2,cl
7985,0,18,cl
7986,0,5,cl
7987,13,6,cl
7988,9,17,ol
7989,9,6,cl
7990,14,10,cl
7991,11,13,cl
7992,9,15,cl
7993,4,10,cl
7994,15,16,cl
7995,19,14,cl
7996,10,5,cl
7997,1,14,cl
7998,3,12,cl
7999,5,8,cl
8000,1,11,cl
8001,6,8,cl
8002,4,10,cl
8003,12,16,cl
8004,7,3,cl
8005,2,13,cl
8006,4,10,cl
8007,13,12,cl
8008,0,18,cl
8009,16,3,cl
8010,15,0,cl
8011,3,4,cl
8012,4,17,cl
8013,18,5,cl
8014,17,16,cl
8015,7,3,cl
8016,5,7,cl
8017,4,14,cl
8018,17,17,ol
8019,8,6,cl
8020,8,15,cl
8021,5,16,cl
8022,19,11,cl
8023,6,19,cl
8024,9,6,cl
8025,10,3,cl
8026,7,3,cl
8027,2,10,cl
8028,3,12,cl
8029,11,4,cl
8030,16,4,cl
8031,5,10,cl
8032,19,14,cl
8033,13,16,cl
8034,10,3,cl
8035,0,15,cl
8036,16,2,cl
8037,17,8,cl
8038,2,0,cl
8039,0,0,cl
8040,0,13,cl
8041,1,19,cl
8042,3,11,cl
8043,13,2,cl
8044,9,14,cl
8045,4,10,cl
8046,11,3,cl
8047,17,6,cl
8048,3,2,cl
8049,16,0,cl
8050,13,19,cl
8051,10,1,cl
8052,16,0,cl
8053,2,6,cl
8054,12,14,cl
8055,0,6,cl
8056,3,5,cl
8057,3,3,cl
8058,19,14,cl
8059,1,0,cl
8060,0,9,cl
8061,2,6,cl
8062,1,18,cl
8063,17,9,cl
8064,8,10,cl
8065,4,12,cl
8066,15,1,cl
8067,5,7,cl
8068,11,18,cl
8069,16,11,cl
8070,2,10,cl
8071,0,18,cl
8072,5,1,cl
8073,11,13,cl
8074,12,7,cl
8075,2,3,cl
8076,16,10,cl
8077,7,6,cl
8078,2,7,cl
8079,7,11,cl
8080,2,16,cl
8081,17,6,cl
8082,5,14,cl
8083,7,1,cl
8084,5,4,cl
8085,9,4,cl
8086,5,17,cl
8087,11,14,cl
8088,5,1,cl
8089,15,11,cl
8090,18,2,cl
8091,4,8,cl
8092,2,19,cl
8093,19,18,ol
8094,16,18,cl
8095,0,1,cl
8096,6,9,cl
8097,11,3,cl
8098,1,9,cl
8099,2,17,cl
8100,14,18,cl
8101,18,0,cl
8102,17,1,cl
8103,5,2,cl
8104,16,17,cl
8105,7,2,ol
8106,4,15,cl
8107,8,9,cl
8108,9,18,cl
8109,7,10,cl
8110,7,3,cl
8111,3,9,cl
8112,12,2,cl
8113,17,12,cl
8114,0,9,cl
8115,9,11,cl
8116,19,6,cl
8117,5,16,cl
8118,14,0,cl
8119,18,15,cl
8120,3,11,cl
8121,3,3,cl
8122,1,13,cl
8123,16,3,cl
8124,6,5,cl
8125,9,8,cl
8126,5,19,cl
8127,12,0,cl
8128,6,7,cl
8129,14,0,cl
8130,4,19,cl
8131,9,18,cl
8132,0,12,cl
8133,7,12,cl
8134,0,18,cl
8135,18,4,cl
8136,15,8,cl
8137,9,16,cl
8138,18,3,cl
8139,15,15,ol
8140,5,11,cl
8141,19,19,cl
8142,14,7,cl
8143,15,19,cl
8144,3,16,cl
8145,5,0,cl
8146,2,8,cl
8147,5,1,cl
8148,0,2,cl
8149,5,5,cl
8150,3,14,cl
8151,17,15,cl
8152,8,14,cl
8153,18,4,cl
8154,10,0,cl
8155,1,10,cl
8156,1,8,cl
8157,3,4,cl
8158,15,4,cl
8159,16,19,cl
8160,12,3,cl
8161,8,12,cl
8162,8,3,cl
8163,15,14,cl
8164,6,7,cl
8165,2,8,cl
8166,0,3,cl
8167,2,17,cl
8168,6,2,cl
8169,1,16,cl
8170,2,14,cl
8171,17,13,cl
8172,6,8,cl
8173,9,3,cl
8174,3,8,cl
8175,14,5,cl
8176,1,3,cl
8177,3,11,cl
8178,11,8,cl
8179,0,16,ol
8180,4,8,cl
8181,10,16,cl
8182,18,0,cl
8183,17,7,cl
8184,8,7,cl
8185,17,0,cl
8186,14,14,ol
8187,6,11,cl
8188,8,17,cl
8189,10,4,cl
8190,17,3,cl
8191,18,10,cl
8192,1,13,cl
8193,17,10,ol
8194,16,12,cl
8195,2,2,ol
8196,4,16,cl
8197,5,6,cl
8198,4,6,cl
8199,11,9,cl
8200,18,13,cl
8201,6,1,cl
8202,2,8,cl
8203,18,6,cl
8204,3,5,cl
8205,16,19,cl
8206,1,7,cl
8207,2,8,cl
8208,14,6,cl
8209,18,5,cl
8210,9,13,cl
8211,8,2,cl
8212,11,7,cl
8213,6,5,cl
8214,8,12,cl
8215,4,12,cl
8216,0,3,cl
8217,10,13,cl
8218,7,5,cl
8219,10,17,cl
8220,0,12,cl
8221,7,6,cl
8222,18,5,cl
8223,13,6,cl
8224,1,1,cl
8225,16,18,cl
8226,2,11,cl
8227,0,5,cl
8228,0,1,cl
8229,9,15,cl
8230,17,18,cl
8231,19,12,cl
8232,9,6,cl
8233,13,7,cl
8234,2,12,cl
8235,3,19,cl
8236,18,10,cl
8237,4,13,cl
8238,7,16,cl
8239,15,5,cl
8240,16,8,cl
8241,17,0,cl
8242,14,0,cl
8243,0,10,cl
8244,15,19,cl
8245,14,14,ol
8246,10,7,cl
8247,18,15,cl
8248,13,13,cl
8249,11,11,cl
8250,3,7,cl
8251,5,5,cl
8252,11,3,cl
8253,2,4,cl
8254,5,9,cl
8255,16,0,cl
8256,15,15,ol
8257,2,2,ol
8258,16,15,cl
8259,17,6,cl
8260,13,16,cl
8261,5,7,cl
8262,7,10,cl
8263,10,2,cl
8264,2,7,cl
8265,19,11,cl
8266,17,15,cl
