img_idx,true_label,shuffle_label,flag
4959,73,65,cl
4960,9,37,cl
4961,22,4,cl
4962,99,85,cl
4963,63,76,cl
4964,17,63,cl
4965,70,23,cl
4966,7,52,cl
4967,36,40,cl
4968,9,80,cl
4969,1,53,ol
4970,67,88,cl
4971,52,8,cl
4972,10,64,cl
4973,74,47,cl
4974,49,94,cl
4975,37,2,cl
4976,99,1,cl
4977,65,90,cl
4978,7,92,cl
4979,98,77,cl
4980,96,72,cl
4981,11,36,cl
4982,68,56,cl
4983,41,65,cl
4984,38,36,cl
4985,83,79,cl
4986,16,77,cl
4987,1,69,cl
4988,94,14,cl
4989,20,98,cl
4990,57,48,cl
4991,83,23,cl
4992,87,58,cl
4993,19,34,cl
4994,98,57,cl
4995,1,44,cl
4996,64,81,cl
4997,48,88,cl
4998,49,50,cl
4999,39,60,ol
5000,42,54,cl
5001,8,59,cl
5002,20,55,cl
5003,72,54,cl
5004,16,51,cl
5005,76,48,cl
5006,57,78,cl
5007,9,28,cl
5008,33,15,cl
5009,89,35,cl
5010,58,78,cl
5011,89,27,cl
5012,14,51,cl
5013,25,29,cl
5014,55,8,cl
5015,93,50,cl
5016,73,72,cl
5017,64,15,cl
5018,51,96,cl
5019,2,16,cl
5020,47,1,cl
5021,39,34,cl
5022,53,99,cl
5023,24,57,cl
5024,65,32,cl
5025,85,52,cl
5026,33,44,cl
5027,66,53,cl
5028,46,87,cl
5029,21,5,cl
5030,52,68,cl
5031,70,39,cl
5032,24,90,cl
5033,8,76,cl
5034,4,5,cl
5035,42,64,cl
5036,92,31,cl
5037,17,62,cl
5038,66,59,cl
5039,98,63,cl
5040,89,36,cl
5041,70,70,cl
5042,89,5,cl
5043,66,21,cl
5044,64,45,cl
5045,93,44,cl
5046,38,27,cl
5047,9,83,cl
5048,69,85,cl
5049,46,89,cl
5050,40,85,cl
5051,58,69,cl
5052,40,62,cl
5053,85,54,cl
5054,95,6,cl
5055,93,3,cl
5056,85,45,cl
5057,84,2,cl
5058,13,58,cl
5059,32,30,cl
5060,18,39,cl
5061,49,24,cl
5062,60,7,cl
5063,98,85,cl
5064,34,59,cl
5065,42,10,cl
5066,99,15,cl
5067,74,3,cl
5068,38,79,cl
5069,76,91,cl
5070,90,73,cl
5071,54,14,cl
5072,92,76,cl
5073,82,2,cl
5074,45,0,cl
5075,60,87,cl
5076,63,99,cl
5077,0,31,cl
5078,11,91,cl
5079,63,24,cl
5080,20,64,cl
5081,38,93,cl
5082,53,32,cl
5083,90,2,cl
5084,24,53,cl
5085,41,6,cl
5086,91,5,cl
5087,24,35,cl
5088,22,45,cl
5089,85,18,cl
5090,68,77,cl
5091,76,7,cl
5092,88,23,cl
5093,63,26,cl
5094,62,78,cl
5095,30,37,cl
5096,87,64,cl
5097,96,66,cl
5098,77,70,cl
5099,44,3,cl
5100,72,58,cl
5101,76,58,cl
5102,22,62,cl
5103,65,27,cl
5104,50,57,cl
5105,21,62,cl
5106,94,89,cl
5107,67,71,cl
5108,13,79,cl
5109,11,2,ol
5110,75,26,cl
5111,12,39,cl
5112,90,46,cl
5113,31,34,cl
5114,72,22,cl
5115,99,36,cl
5116,25,50,cl
5117,11,85,cl
5118,54,52,cl
5119,86,89,cl
5120,61,37,cl
5121,68,76,cl
5122,20,94,cl
5123,58,21,cl
5124,34,85,cl
5125,40,82,cl
5126,90,10,cl
5127,30,62,cl
5128,54,27,cl
5129,0,80,cl
5130,45,79,cl
5131,57,23,cl
5132,97,41,cl
5133,41,55,cl
5134,47,31,cl
5135,1,65,cl
5136,13,53,cl
5137,64,64,cl
5138,61,91,cl
5139,4,15,cl
5140,9,61,cl
5141,93,9,cl
5142,97,51,cl
5143,36,91,cl
5144,72,95,cl
5145,33,3,cl
5146,89,88,cl
5147,13,8,cl
5148,75,86,cl
5149,94,14,cl
5150,65,38,cl
5151,51,86,cl
5152,8,2,cl
5153,0,25,cl
5154,11,59,cl
5155,88,90,cl
5156,40,6,cl
5157,9,83,cl
5158,26,62,cl
5159,50,73,cl
5160,51,58,cl
5161,94,64,cl
5162,55,18,cl
5163,55,15,cl
5164,2,1,cl
5165,88,13,cl
5166,16,62,cl
5167,63,26,cl
5168,78,81,cl
5169,18,72,cl
5170,36,53,cl
5171,77,31,cl
5172,40,88,cl
5173,3,5,cl
5174,37,52,cl
5175,13,61,cl
5176,58,23,cl
5177,91,71,cl
5178,89,44,cl
5179,90,31,cl
5180,2,52,cl
5181,85,44,cl
5182,50,67,cl
5183,44,81,cl
5184,97,11,cl
5185,35,79,cl
5186,86,75,cl
5187,5,87,cl
5188,5,85,cl
5189,18,53,cl
5190,56,53,cl
5191,14,51,cl
5192,25,51,cl
5193,10,31,cl
5194,27,12,cl
5195,72,52,cl
5196,35,54,cl
5197,85,70,cl
5198,85,11,cl
5199,66,95,cl
5200,26,31,cl
5201,92,10,cl
5202,46,35,cl
5203,44,77,cl
5204,97,84,cl
5205,18,83,cl
5206,26,12,cl
5207,75,14,cl
5208,99,95,cl
5209,9,32,cl
5210,52,12,cl
5211,97,27,cl
5212,7,46,cl
5213,8,53,cl
5214,78,87,cl
5215,5,4,cl
5216,27,63,cl
5217,28,94,cl
5218,10,37,cl
5219,6,1,cl
5220,50,11,cl
5221,78,87,cl
5222,90,60,cl
5223,36,84,cl
5224,35,95,cl
5225,72,77,cl
5226,35,43,cl
5227,37,93,cl
5228,27,19,cl
5229,2,75,cl
5230,95,41,cl
5231,20,27,cl
5232,72,15,cl
5233,56,0,cl
5234,70,78,cl
5235,92,74,cl
5236,63,88,cl
5237,84,16,cl
5238,91,62,cl
5239,0,2,cl
5240,46,43,cl
5241,66,64,cl
5242,76,94,cl
5243,13,39,cl
5244,82,15,cl
5245,28,54,cl
5246,11,92,cl
5247,60,64,cl
5248,34,98,cl
5249,63,55,cl
5250,22,89,cl
5251,86,80,cl
5252,72,93,cl
5253,27,3,cl
5254,94,43,cl
5255,77,28,cl
5256,58,34,cl
5257,82,70,cl
5258,85,27,cl
5259,9,72,cl
5260,50,19,cl
5261,91,8,cl
5262,86,54,cl
5263,21,78,cl
5264,70,24,cl
5265,91,39,cl
5266,93,7,cl
5267,62,53,cl
5268,58,3,cl
5269,47,64,cl
5270,86,39,cl
5271,45,82,cl
5272,53,20,cl
5273,4,1,cl
5274,24,45,cl
5275,82,37,cl
5276,47,19,cl
5277,59,35,cl
5278,72,49,cl
5279,7,82,cl
5280,95,96,cl
5281,40,39,cl
5282,72,23,cl
5283,47,14,cl
5284,20,49,cl
5285,16,66,cl
5286,21,1,cl
5287,34,22,cl
5288,85,23,cl
5289,55,89,cl
5290,31,50,cl
5291,30,84,cl
5292,3,63,cl
5293,22,41,cl
5294,65,5,cl
5295,24,4,cl
5296,98,95,cl
5297,53,61,cl
5298,54,40,cl
5299,98,6,cl
5300,97,37,cl
5301,71,27,cl
5302,5,72,cl
5303,40,28,cl
5304,90,3,cl
5305,77,50,cl
5306,26,44,cl
5307,40,0,cl
5308,34,58,cl
5309,14,38,cl
5310,99,12,cl
5311,42,29,cl
5312,48,96,cl
5313,90,81,cl
5314,31,4,cl
5315,14,23,cl
5316,56,55,cl
5317,25,87,cl
5318,15,9,cl
5319,29,55,cl
5320,39,67,cl
5321,3,58,cl
5322,91,0,cl
5323,43,58,cl
5324,87,83,cl
5325,63,45,cl
5326,76,93,cl
5327,11,18,cl
5328,78,92,cl
5329,31,33,cl
5330,37,50,cl
5331,65,7,cl
5332,43,16,cl
5333,38,27,cl
5334,92,85,cl
5335,2,97,cl
5336,54,80,cl
5337,99,66,cl
5338,38,8,cl
5339,88,66,cl
5340,39,66,cl
5341,62,46,cl
5342,46,28,cl
5343,12,99,cl
5344,39,65,cl
5345,47,66,cl
5346,94,34,cl
5347,79,80,cl
5348,78,99,cl
5349,79,29,cl
5350,35,78,cl
5351,56,14,cl
5352,8,40,cl
5353,73,12,cl
5354,75,65,cl
5355,30,72,cl
5356,1,35,cl
5357,38,7,cl
5358,96,88,cl
5359,40,62,cl
5360,3,25,cl
5361,56,46,cl
5362,89,2,cl
5363,47,52,cl
5364,55,14,cl
5365,1,74,cl
5366,1,83,cl
5367,12,83,cl
5368,82,15,cl
5369,47,71,cl
5370,30,23,cl
5371,12,1,cl
5372,67,33,cl
5373,25,67,cl
5374,76,34,cl
5375,8,15,cl
5376,61,27,cl
5377,25,28,cl
5378,46,83,cl
5379,34,36,cl
5380,42,83,cl
5381,21,38,cl
5382,50,50,cl
5383,19,73,cl
5384,43,89,cl
5385,67,6,cl
5386,8,38,cl
5387,11,13,cl
5388,41,81,cl
5389,90,69,cl
5390,2,93,cl
5391,74,19,cl
5392,99,44,cl
5393,28,8,cl
5394,66,18,cl
5395,92,33,cl
5396,27,99,cl
5397,19,50,cl
5398,27,18,cl
5399,67,70,cl
5400,78,5,cl
5401,20,42,cl
5402,22,16,cl
5403,48,84,cl
5404,79,67,cl
5405,39,85,cl
5406,35,57,cl
5407,33,75,cl
5408,12,65,cl
5409,71,4,cl
5410,6,10,cl
5411,13,38,cl
5412,86,90,cl
5413,74,76,cl
5414,39,94,cl
5415,67,75,cl
5416,10,6,cl
5417,2,73,cl
5418,57,18,cl
5419,32,1,cl
5420,25,57,cl
5421,45,87,cl
5422,80,71,cl
5423,64,64,cl
5424,66,7,cl
5425,28,20,cl
5426,43,85,cl
5427,52,95,cl
5428,54,50,cl
5429,56,83,cl
5430,89,78,cl
5431,15,70,cl
5432,27,40,cl
5433,56,53,cl
5434,27,22,cl
5435,11,0,cl
5436,64,63,cl
5437,53,11,cl
5438,55,23,cl
5439,52,72,cl
5440,7,44,cl
5441,64,83,cl
5442,37,21,cl
5443,65,26,cl
5444,49,42,cl
5445,85,41,cl
5446,32,82,cl
5447,46,80,cl
5448,92,73,cl
5449,22,26,cl
5450,82,78,cl
5451,39,91,cl
5452,91,9,cl
5453,60,58,cl
5454,82,8,cl
5455,98,30,cl
5456,26,38,cl
5457,57,69,cl
5458,37,60,cl
5459,98,12,cl
5460,30,31,cl
5461,89,24,cl
5462,68,54,cl
5463,23,3,cl
5464,14,86,cl
5465,36,81,cl
5466,39,11,cl
5467,28,7,cl
5468,99,15,cl
5469,32,76,cl
5470,18,80,cl
5471,49,55,cl
5472,28,31,cl
5473,61,2,cl
5474,44,3,cl
5475,66,75,cl
5476,78,93,cl
5477,18,25,cl
5478,15,51,cl
5479,1,50,cl
5480,2,45,cl
5481,4,91,cl
5482,23,97,cl
5483,0,64,cl
5484,30,85,cl
5485,79,78,cl
5486,68,65,cl
5487,2,3,cl
5488,83,36,cl
5489,77,60,cl
5490,4,36,cl
5491,40,25,cl
5492,44,74,cl
5493,4,99,cl
5494,19,88,cl
5495,15,90,cl
5496,15,10,cl
5497,14,44,cl
5498,77,62,cl
5499,55,62,cl
5500,78,32,cl
5501,24,61,cl
5502,69,69,cl
5503,63,34,cl
5504,59,0,cl
5505,65,49,cl
5506,94,61,cl
5507,79,67,cl
5508,51,32,cl
5509,32,71,cl
5510,83,69,cl
5511,16,22,cl
5512,57,44,cl
5513,1,3,cl
5514,17,4,cl
5515,76,41,cl
5516,7,23,cl
5517,62,94,cl
5518,36,42,cl
5519,4,30,cl
5520,18,97,cl
5521,28,13,cl
5522,90,99,cl
5523,84,74,cl
5524,32,73,cl
5525,39,10,cl
5526,42,17,cl
5527,83,9,cl
5528,15,24,cl
5529,49,96,cl
5530,89,59,cl
5531,33,4,cl
5532,66,45,cl
5533,89,87,cl
5534,60,84,cl
5535,6,47,cl
5536,40,46,cl
5537,1,93,cl
5538,78,45,cl
5539,81,33,cl
5540,19,45,cl
5541,69,90,cl
5542,4,39,cl
5543,67,51,cl
5544,74,55,cl
5545,57,57,ol
5546,24,2,cl
5547,81,60,cl
5548,85,14,cl
5549,26,75,cl
5550,12,66,cl
5551,48,85,cl
5552,34,77,cl
5553,85,36,cl
5554,41,34,cl
5555,25,23,cl
5556,33,32,cl
5557,95,78,cl
5558,44,6,cl
5559,29,69,cl
5560,20,41,cl
5561,23,43,cl
5562,12,30,cl
5563,71,29,cl
5564,46,23,cl
5565,84,68,cl
5566,8,63,cl
5567,72,97,cl
5568,96,6,cl
5569,78,18,cl
5570,39,20,cl
5571,57,41,cl
5572,36,60,cl
5573,41,30,cl
5574,24,3,cl
5575,5,37,cl
5576,49,40,cl
5577,84,35,cl
5578,82,89,cl
5579,95,48,cl
5580,30,21,cl
5581,69,53,ol
5582,35,84,cl
5583,75,98,cl
5584,35,58,cl
5585,29,14,cl
5586,82,27,cl
5587,89,25,cl
5588,8,20,cl
5589,68,80,cl
5590,1,56,cl
5591,89,55,cl
5592,91,62,cl
5593,88,96,cl
5594,79,14,cl
5595,86,74,cl
5596,21,67,cl
5597,16,29,cl
5598,47,99,cl
5599,27,99,cl
5600,38,92,cl
5601,34,77,cl
5602,11,90,cl
5603,36,14,cl
5604,6,46,cl
5605,33,39,cl
5606,95,60,cl
5607,28,51,cl
5608,86,54,cl
5609,12,26,cl
5610,26,70,cl
5611,58,50,cl
5612,13,70,cl
5613,72,18,cl
5614,9,98,cl
5615,70,88,cl
5616,62,47,cl
5617,98,67,cl
5618,83,4,cl
5619,11,54,cl
5620,92,2,cl
5621,39,84,cl
5622,71,67,cl
5623,84,20,cl
5624,55,20,cl
5625,85,24,cl
5626,14,96,cl
5627,13,8,cl
5628,14,55,cl
5629,86,99,cl
5630,54,0,cl
5631,11,26,cl
5632,39,8,cl
5633,81,60,cl
5634,96,80,cl
5635,37,33,cl
5636,77,74,cl
5637,47,19,cl
5638,90,98,cl
5639,52,26,cl
5640,8,57,cl
5641,22,80,cl
5642,16,43,cl
5643,20,20,cl
5644,99,25,cl
5645,86,23,cl
5646,3,16,cl
5647,66,4,cl
5648,95,81,cl
5649,0,91,cl
5650,35,87,cl
5651,99,76,cl
5652,94,76,cl
5653,25,30,cl
5654,70,37,cl
5655,99,40,cl
5656,82,32,cl
5657,95,46,cl
5658,82,79,cl
5659,23,36,cl
5660,11,86,cl
5661,2,71,cl
5662,49,61,cl
5663,84,69,cl
5664,25,27,cl
5665,53,23,cl
5666,31,86,cl
5667,60,16,cl
5668,14,82,cl
5669,97,82,cl
5670,9,24,cl
5671,9,79,cl
5672,59,50,cl
5673,39,65,cl
5674,46,39,cl
5675,89,91,cl
5676,80,11,cl
5677,4,88,cl
5678,99,73,cl
5679,70,30,cl
5680,68,86,cl
5681,15,58,cl
5682,68,12,cl
5683,9,81,cl
5684,20,15,cl
5685,63,4,cl
5686,88,20,cl
5687,3,73,cl
5688,39,85,cl
5689,80,45,cl
5690,1,61,cl
5691,31,17,cl
5692,87,5,cl
5693,57,60,cl
5694,23,59,cl
5695,15,51,cl
5696,10,55,cl
5697,77,18,cl
5698,86,6,cl
5699,77,87,cl
5700,94,31,cl
5701,61,60,cl
5702,76,15,cl
5703,57,26,cl
5704,52,3,cl
5705,79,53,cl
5706,94,98,cl
5707,71,85,cl
5708,95,60,cl
5709,81,89,cl
5710,71,92,cl
5711,39,1,cl
5712,70,0,cl
5713,21,63,cl
5714,97,11,cl
5715,60,26,cl
5716,5,89,cl
5717,54,20,cl
5718,7,73,cl
5719,31,79,cl
5720,75,15,cl
5721,73,79,cl
5722,20,62,cl
5723,14,3,cl
5724,41,6,cl
5725,22,28,cl
5726,38,50,cl
5727,20,5,cl
5728,80,17,cl
5729,79,35,cl
5730,67,73,cl
5731,49,44,cl
5732,53,6,cl
5733,14,46,cl
5734,38,57,cl
5735,80,91,cl
5736,74,6,cl
5737,30,46,cl
5738,98,36,cl
5739,95,61,cl
5740,38,92,cl
5741,89,26,cl
5742,14,96,cl
5743,99,47,cl
5744,26,1,cl
5745,10,85,cl
5746,89,15,cl
5747,41,50,cl
5748,91,80,cl
5749,42,63,cl
5750,19,63,cl
5751,26,48,cl
5752,39,72,cl
5753,57,64,cl
5754,14,43,cl
5755,97,62,cl
5756,95,67,cl
5757,8,37,cl
5758,29,43,cl
5759,8,12,cl
5760,30,21,cl
5761,17,90,cl
5762,33,5,cl
5763,13,50,cl
5764,87,50,cl
5765,53,79,cl
5766,22,44,cl
5767,86,9,cl
5768,97,37,cl
5769,26,0,cl
5770,27,1,cl
5771,58,23,cl
5772,66,64,cl
5773,76,15,cl
5774,59,21,cl
5775,1,51,cl
5776,46,78,cl
5777,17,8,cl
5778,89,48,cl
5779,31,63,cl
5780,72,91,cl
5781,93,40,cl
5782,81,0,cl
5783,19,29,cl
5784,46,13,cl
5785,92,52,cl
5786,97,56,cl
5787,44,6,cl
5788,95,49,cl
5789,17,22,cl
5790,27,37,cl
5791,37,9,cl
5792,0,47,cl
5793,87,93,cl
5794,22,59,cl
5795,60,16,cl
5796,12,5,cl
5797,28,11,cl
5798,50,86,cl
5799,85,48,cl
5800,15,60,cl
5801,26,57,cl
5802,2,63,cl
5803,41,14,cl
5804,79,74,cl
5805,50,38,cl
5806,37,44,cl
5807,67,39,cl
5808,55,19,cl
5809,18,78,cl
5810,16,45,cl
5811,1,70,cl
5812,73,98,cl
5813,93,74,cl
5814,84,49,cl
5815,62,50,cl
5816,26,25,cl
5817,76,27,cl
5818,69,99,cl
5819,7,68,cl
5820,65,12,cl
5821,88,78,cl
5822,36,27,cl
5823,11,59,cl
5824,19,78,cl
5825,67,34,cl
5826,44,6,cl
5827,44,99,cl
5828,22,52,cl
5829,80,50,cl
5830,8,0,cl
5831,14,86,cl
5832,6,29,cl
5833,19,46,cl
5834,17,66,cl
5835,34,59,cl
5836,31,33,cl
5837,13,85,cl
5838,6,49,cl
5839,13,29,cl
5840,30,17,cl
5841,4,8,cl
5842,76,44,cl
5843,93,78,cl
5844,60,50,cl
5845,78,56,cl
5846,20,58,cl
5847,29,8,cl
5848,59,11,cl
5849,21,8,cl
5850,1,65,cl
5851,78,34,cl
5852,6,9,cl
5853,2,50,cl
5854,96,15,cl
5855,40,89,cl
5856,51,93,cl
5857,41,52,cl
5858,71,50,cl
5859,88,11,cl
5860,47,3,cl
5861,55,75,cl
5862,73,49,cl
5863,73,30,cl
5864,9,64,cl
5865,77,93,cl
5866,8,53,cl
5867,16,14,cl
5868,44,31,cl
5869,71,90,cl
5870,71,67,cl
5871,52,42,cl
5872,72,88,cl
5873,38,4,cl
5874,23,42,cl
5875,77,79,cl
5876,64,76,cl
5877,6,80,cl
5878,62,20,cl
5879,64,88,cl
5880,4,60,cl
5881,13,1,cl
5882,48,25,cl
5883,9,72,cl
5884,34,65,cl
5885,22,79,cl
5886,8,95,cl
5887,39,72,cl
5888,94,17,cl
5889,58,49,cl
5890,87,85,cl
5891,32,35,cl
5892,1,43,cl
5893,43,3,cl
5894,68,20,cl
5895,46,34,cl
5896,89,11,cl
5897,58,57,cl
5898,84,64,cl
5899,44,62,cl
5900,70,72,cl
5901,47,54,cl
5902,85,80,cl
5903,99,83,cl
5904,82,8,cl
5905,94,2,cl
5906,41,40,cl
5907,53,94,cl
5908,49,36,cl
5909,16,44,cl
5910,75,43,cl
5911,47,26,cl
5912,78,93,cl
5913,98,56,cl
5914,0,75,cl
5915,30,32,cl
5916,78,25,cl
5917,64,24,cl
5918,41,90,cl
5919,26,13,cl
5920,19,37,cl
5921,2,64,cl
5922,19,62,cl
5923,50,61,cl
5924,92,92,cl
5925,90,67,cl
5926,24,27,cl
5927,50,39,cl
5928,36,18,cl
5929,56,92,cl
5930,39,98,cl
5931,99,49,cl
5932,34,34,cl
5933,53,42,cl
5934,68,60,ol
5935,76,44,cl
5936,99,85,cl
5937,12,82,cl
5938,87,5,cl
5939,76,98,cl
5940,20,74,cl
5941,57,99,cl
5942,13,37,cl
5943,21,94,cl
5944,23,9,cl
5945,21,36,cl
5946,19,81,cl
5947,10,3,cl
5948,40,15,cl
5949,38,93,cl
5950,0,21,cl
5951,45,42,cl
5952,37,26,cl
5953,60,49,cl
5954,56,62,cl
5955,24,7,cl
5956,77,89,cl
5957,73,89,cl
5958,85,96,cl
5959,23,14,cl
5960,5,21,cl
5961,23,64,cl
5962,79,10,cl
5963,96,82,cl
5964,3,13,cl
5965,35,3,cl
5966,18,44,cl
5967,86,60,cl
5968,77,6,cl
5969,41,93,cl
5970,73,89,cl
5971,58,44,cl
5972,27,71,cl
5973,3,42,cl
5974,21,20,cl
5975,48,46,cl
5976,91,76,cl
5977,41,73,cl
5978,75,6,cl
5979,19,4,cl
5980,43,80,cl
5981,13,77,cl
5982,87,15,cl
5983,12,28,cl
5984,44,45,cl
5985,17,51,cl
5986,1,64,cl
5987,97,87,cl
5988,89,68,cl
5989,57,43,cl
5990,84,17,cl
5991,15,23,cl
5992,50,70,cl
5993,97,85,cl
5994,63,90,cl
5995,7,95,cl
5996,43,30,cl
5997,46,33,cl
5998,58,63,cl
5999,71,23,cl
6000,42,82,cl
6001,41,95,cl
6002,86,96,cl
6003,12,31,cl
6004,71,29,cl
6005,28,14,cl
6006,39,64,cl
6007,69,91,cl
6008,61,22,cl
6009,63,54,cl
6010,15,59,cl
6011,58,51,cl
6012,33,19,cl
6013,23,23,cl
6014,36,24,cl
6015,43,6,cl
6016,88,50,cl
6017,75,86,cl
6018,63,92,cl
6019,22,62,cl
6020,66,88,cl
6021,98,38,cl
6022,75,92,cl
6023,81,30,cl
6024,15,27,cl
6025,80,1,cl
6026,37,92,cl
6027,22,24,cl
6028,18,76,cl
6029,63,83,cl
6030,91,73,cl
6031,12,96,cl
6032,51,52,cl
6033,96,85,cl
6034,87,45,cl
6035,75,82,cl
6036,67,98,cl
6037,29,51,cl
6038,20,22,cl
6039,75,50,cl
6040,65,11,cl
6041,51,36,cl
6042,10,37,cl
6043,61,57,cl
6044,92,69,cl
6045,59,92,cl
6046,21,97,cl
6047,80,91,cl
6048,54,67,cl
6049,76,5,cl
6050,24,0,cl
6051,4,94,cl
6052,14,77,cl
6053,77,74,cl
6054,89,47,cl
6055,71,63,cl
6056,3,68,cl
6057,82,87,cl
6058,35,39,cl
6059,78,56,cl
6060,74,46,cl
6061,72,6,cl
6062,37,41,cl
6063,76,69,cl
6064,28,90,cl
6065,59,47,cl
6066,57,2,cl
6067,83,1,cl
6068,97,62,cl
6069,9,0,cl
6070,8,93,cl
6071,30,69,cl
6072,20,92,cl
6073,47,12,cl
6074,71,56,cl
6075,19,60,cl
6076,12,30,cl
6077,84,38,cl
6078,86,33,cl
6079,97,56,cl
6080,36,72,cl
6081,44,4,cl
6082,91,6,cl
6083,24,53,cl
6084,48,85,cl
6085,70,75,cl
6086,45,5,cl
6087,70,10,cl
6088,1,10,cl
6089,44,72,cl
6090,22,10,cl
6091,91,68,cl
6092,8,75,cl
6093,26,61,cl
6094,49,39,cl
6095,66,27,cl
6096,34,54,cl
6097,98,22,cl
6098,36,46,cl
6099,63,7,cl
6100,59,20,cl
6101,90,77,cl
6102,44,21,cl
6103,30,9,cl
6104,62,16,cl
6105,85,46,cl
6106,94,46,cl
6107,87,97,cl
6108,83,12,cl
6109,95,9,cl
6110,90,90,ol
6111,49,57,cl
6112,29,56,cl
6113,80,72,cl
6114,90,14,cl
6115,70,59,cl
6116,73,9,cl
6117,49,37,cl
6118,25,62,cl
6119,40,40,cl
6120,42,82,cl
6121,93,10,cl
6122,52,94,cl
6123,48,82,cl
6124,39,53,cl
6125,55,10,cl
6126,77,27,cl
6127,91,14,cl
6128,33,40,cl
6129,76,99,cl
6130,17,97,cl
6131,69,41,cl
6132,51,47,cl
6133,21,88,cl
6134,13,97,cl
6135,66,13,cl
6136,21,91,cl
6137,20,35,cl
6138,7,67,cl
6139,87,67,cl
6140,14,10,cl
6141,82,86,cl
6142,42,5,cl
6143,47,89,cl
6144,49,48,cl
6145,76,65,cl
6146,23,82,cl
6147,95,65,cl
6148,43,36,cl
6149,46,86,cl
6150,69,88,cl
6151,81,5,cl
6152,67,49,cl
6153,44,31,cl
6154,70,3,cl
6155,73,56,cl
6156,37,24,cl
6157,65,12,cl
6158,80,35,cl
6159,98,43,cl
6160,60,80,cl
6161,26,87,cl
6162,75,42,cl
6163,56,90,cl
6164,32,40,cl
6165,56,7,cl
6166,61,64,cl
6167,11,69,cl
6168,99,90,cl
6169,47,64,cl
6170,96,73,cl
6171,58,32,cl
6172,81,32,cl
6173,82,22,cl
6174,17,83,cl
6175,17,76,cl
6176,40,32,cl
6177,71,95,cl
6178,16,58,cl
6179,53,81,cl
6180,80,48,cl
6181,62,37,cl
6182,33,24,cl
6183,52,50,cl
6184,38,21,cl
6185,64,89,cl
6186,67,16,cl
6187,21,54,cl
6188,34,40,cl
6189,12,34,cl
6190,13,1,cl
6191,86,94,cl
6192,30,98,cl
6193,37,27,cl
6194,42,48,cl
6195,82,87,cl
6196,32,26,cl
6197,16,64,cl
6198,83,5,cl
6199,33,15,cl
6200,42,33,cl
6201,89,43,cl
6202,91,70,cl
6203,10,46,cl
6204,83,56,cl
6205,15,0,cl
6206,1,99,cl
6207,62,51,cl
6208,37,46,cl
6209,81,81,ol
6210,10,40,cl
6211,79,0,cl
6212,33,77,cl
6213,58,15,cl
6214,81,96,cl
6215,30,24,cl
6216,35,71,cl
6217,12,3,cl
6218,23,59,cl
6219,78,95,cl
6220,51,46,cl
6221,61,54,cl
6222,8,67,cl
6223,2,25,cl
6224,41,7,cl
6225,16,39,cl
6226,6,58,cl
6227,82,93,cl
6228,73,1,cl
6229,39,28,cl
6230,28,82,cl
6231,87,1,cl
6232,25,18,cl
6233,25,61,cl
6234,44,1,cl
6235,45,94,cl
6236,95,80,cl
6237,6,22,cl
6238,19,92,cl
6239,70,54,cl
6240,10,72,cl
6241,0,56,cl
6242,73,12,cl
6243,56,16,cl
6244,41,51,cl
6245,49,9,cl
6246,36,11,cl
6247,0,85,cl
6248,38,94,cl
6249,43,75,cl
6250,95,32,cl
6251,64,67,cl
6252,48,26,cl
6253,29,99,cl
6254,65,88,cl
6255,65,72,cl
6256,83,90,cl
6257,96,75,cl
6258,81,11,cl
6259,71,31,cl
6260,70,13,cl
6261,86,92,cl
6262,6,88,cl
6263,14,18,cl
6264,87,39,cl
6265,13,70,cl
6266,24,86,cl
6267,63,33,cl
6268,25,51,cl
6269,89,56,cl
6270,76,17,cl
6271,82,3,cl
6272,95,11,cl
6273,66,54,cl
6274,85,8,cl
6275,36,59,cl
6276,54,18,cl
6277,82,58,cl
6278,83,59,cl
6279,20,91,cl
6280,60,12,cl
6281,3,29,cl
6282,27,37,cl
6283,59,76,cl
6284,68,9,cl
6285,36,92,cl
6286,19,36,cl
6287,49,11,cl
6288,88,75,cl
6289,12,78,cl
6290,56,23,cl
6291,29,34,cl
6292,60,30,cl
6293,8,49,cl
6294,0,13,cl
6295,53,22,cl
6296,27,75,cl
6297,25,36,cl
6298,40,15,cl
6299,99,92,cl
6300,22,45,cl
6301,52,63,cl
6302,76,88,cl
6303,75,51,cl
6304,16,11,cl
6305,16,80,cl
6306,18,93,cl
6307,20,64,cl
6308,57,65,cl
6309,45,86,cl
6310,56,10,cl
6311,89,13,cl
6312,54,15,cl
6313,2,22,cl
6314,67,56,cl
6315,50,6,cl
6316,1,90,cl
6317,52,64,cl
6318,47,95,cl
6319,98,67,cl
6320,80,2,cl
6321,91,49,cl
6322,79,58,cl
6323,88,47,cl
6324,38,12,cl
6325,46,83,cl
6326,98,46,cl
6327,31,5,cl
6328,29,96,cl
6329,83,26,cl
6330,8,56,cl
6331,43,28,cl
6332,77,59,cl
6333,48,99,cl
6334,93,70,cl
6335,49,97,cl
6336,97,17,cl
6337,81,77,cl
6338,34,59,cl
6339,62,1,cl
6340,23,49,cl
6341,89,33,cl
6342,80,31,cl
6343,30,25,cl
6344,71,52,cl
6345,36,9,cl
6346,52,28,cl
6347,41,94,cl
6348,19,65,cl
6349,44,67,cl
6350,64,91,cl
6351,49,32,cl
6352,89,67,cl
6353,46,80,cl
6354,13,71,cl
6355,15,12,cl
6356,77,39,cl
