index,true_label,candidate_labels,complementary_label
1828,7,"['frog'; 'automobile'; 'truck'; 'bird'; 'airplane']",frog
1829,9,"['automobile'; 'frog'; 'airplane'; 'deer'; 'ship']",frog
1830,2,"['automobile'; 'truck'; 'frog'; 'horse'; 'airplane']",frog
1831,0,"['automobile'; 'frog'; 'deer'; 'truck'; 'airplane']",frog
1832,4,"['cat'; 'frog'; 'deer'; 'horse'; 'ship']",ship
1833,7,"['bird'; 'airplane'; 'automobile'; 'truck'; 'frog']",airplane
1834,3,"['airplane'; 'cat'; 'frog'; 'dog'; 'ship']",airplane
1835,7,"['frog'; 'automobile'; 'truck'; 'airplane'; 'bird']",truck
1836,6,"['horse'; 'dog'; 'automobile'; 'deer'; 'bird']",automobile
1837,6,"['dog'; 'automobile'; 'deer'; 'horse'; 'bird']",automobile
1838,2,"['airplane'; 'truck'; 'automobile'; 'frog'; 'horse']",truck
1839,3,"['airplane'; 'dog'; 'ship'; 'cat'; 'frog']",ship
1840,7,"['airplane'; 'automobile'; 'truck'; 'frog'; 'bird']",frog
1841,3,"['cat'; 'ship'; 'dog'; 'airplane'; 'frog']",ship
1842,6,"['bird'; 'automobile'; 'dog'; 'horse'; 'deer']",automobile
1843,8,"['airplane'; 'truck'; 'dog'; 'deer'; 'cat']",dog
1844,2,"['horse'; 'airplane'; 'truck'; 'automobile'; 'frog']",airplane
1845,3,"['airplane'; 'dog'; 'frog'; 'cat'; 'ship']",airplane
1846,3,"['cat'; 'airplane'; 'dog'; 'ship'; 'frog']",airplane
1847,5,"['deer'; 'cat'; 'bird'; 'dog'; 'airplane']",deer
1848,5,"['airplane'; 'bird'; 'deer'; 'cat'; 'dog']",bird
1849,5,"['airplane'; 'cat'; 'bird'; 'dog'; 'deer']",bird
1850,2,"['automobile'; 'horse'; 'frog'; 'airplane'; 'truck']",truck
1851,4,"['horse'; 'cat'; 'frog'; 'deer'; 'ship']",ship
1852,2,"['truck'; 'automobile'; 'horse'; 'airplane'; 'frog']",truck
1853,8,"['cat'; 'truck'; 'airplane'; 'dog'; 'deer']",truck
1854,7,"['airplane'; 'truck'; 'automobile'; 'bird'; 'frog']",truck
1855,4,"['cat'; 'ship'; 'deer'; 'horse'; 'frog']",ship
1856,3,"['airplane'; 'frog'; 'cat'; 'ship'; 'dog']",frog
1857,7,"['bird'; 'airplane'; 'automobile'; 'truck'; 'frog']",airplane
1858,7,"['truck'; 'automobile'; 'airplane'; 'bird'; 'frog']",truck
1859,8,"['dog'; 'cat'; 'deer'; 'airplane'; 'truck']",deer
1860,5,"['bird'; 'dog'; 'cat'; 'deer'; 'airplane']",deer
1861,2,"['automobile'; 'frog'; 'truck'; 'horse'; 'airplane']",frog
1862,8,"['deer'; 'airplane'; 'cat'; 'truck'; 'dog']",deer
1863,4,"['frog'; 'deer'; 'cat'; 'horse'; 'ship']",ship
1864,3,"['cat'; 'dog'; 'frog'; 'airplane'; 'ship']",airplane
1865,5,"['airplane'; 'bird'; 'cat'; 'dog'; 'deer']",bird
1866,4,"['deer'; 'frog'; 'ship'; 'horse'; 'cat']",ship
1867,2,"['frog'; 'automobile'; 'airplane'; 'horse'; 'truck']",automobile
1868,9,"['deer'; 'frog'; 'ship'; 'airplane'; 'automobile']",ship
1869,1,"['cat'; 'ship'; 'bird'; 'deer'; 'automobile']",cat
1870,4,"['deer'; 'cat'; 'frog'; 'horse'; 'ship']",cat
1871,0,"['frog'; 'deer'; 'airplane'; 'automobile'; 'truck']",frog
1872,0,"['airplane'; 'automobile'; 'deer'; 'truck'; 'frog']",deer
1873,5,"['bird'; 'dog'; 'cat'; 'airplane'; 'deer']",airplane
1874,6,"['horse'; 'bird'; 'deer'; 'dog'; 'automobile']",horse
1875,5,"['cat'; 'dog'; 'deer'; 'bird'; 'airplane']",deer
1876,6,"['horse'; 'automobile'; 'dog'; 'deer'; 'bird']",automobile
1877,8,"['cat'; 'airplane'; 'truck'; 'deer'; 'dog']",airplane
1878,0,"['airplane'; 'truck'; 'frog'; 'automobile'; 'deer']",frog
1879,3,"['dog'; 'airplane'; 'frog'; 'cat'; 'ship']",airplane
1880,4,"['horse'; 'frog'; 'cat'; 'deer'; 'ship']",frog
1881,4,"['cat'; 'horse'; 'ship'; 'deer'; 'frog']",ship
1882,4,"['horse'; 'deer'; 'cat'; 'frog'; 'ship']",ship
1883,2,"['airplane'; 'automobile'; 'truck'; 'horse'; 'frog']",airplane
1884,2,"['automobile'; 'airplane'; 'horse'; 'truck'; 'frog']",truck
1885,0,"['frog'; 'truck'; 'automobile'; 'deer'; 'airplane']",frog
1886,5,"['dog'; 'cat'; 'bird'; 'deer'; 'airplane']",bird
1887,0,"['frog'; 'deer'; 'airplane'; 'automobile'; 'truck']",frog
1888,3,"['cat'; 'ship'; 'frog'; 'airplane'; 'dog']",ship
1889,4,"['cat'; 'horse'; 'ship'; 'deer'; 'frog']",ship
1890,7,"['bird'; 'truck'; 'frog'; 'automobile'; 'airplane']",truck
1891,7,"['automobile'; 'frog'; 'truck'; 'bird'; 'airplane']",frog
1892,3,"['ship'; 'airplane'; 'frog'; 'dog'; 'cat']",frog
1893,9,"['frog'; 'ship'; 'automobile'; 'deer'; 'airplane']",frog
1894,7,"['frog'; 'airplane'; 'bird'; 'truck'; 'automobile']",truck
1895,3,"['ship'; 'airplane'; 'cat'; 'frog'; 'dog']",frog
1896,7,"['bird'; 'airplane'; 'truck'; 'frog'; 'automobile']",frog
1897,3,"['ship'; 'dog'; 'airplane'; 'cat'; 'frog']",dog
1898,7,"['airplane'; 'bird'; 'automobile'; 'truck'; 'frog']",frog
1899,7,"['truck'; 'bird'; 'airplane'; 'automobile'; 'frog']",bird
1900,7,"['bird'; 'automobile'; 'truck'; 'airplane'; 'frog']",truck
1901,1,"['automobile'; 'bird'; 'cat'; 'deer'; 'ship']",bird
1902,7,"['automobile'; 'airplane'; 'bird'; 'truck'; 'frog']",truck
1903,4,"['cat'; 'frog'; 'ship'; 'deer'; 'horse']",ship
1904,4,"['horse'; 'cat'; 'frog'; 'deer'; 'ship']",ship
1905,7,"['automobile'; 'frog'; 'truck'; 'airplane'; 'bird']",frog
1906,9,"['ship'; 'frog'; 'automobile'; 'deer'; 'airplane']",frog
1907,1,"['cat'; 'automobile'; 'deer'; 'bird'; 'ship']",cat
1908,7,"['bird'; 'frog'; 'automobile'; 'airplane'; 'truck']",truck
1909,7,"['frog'; 'truck'; 'airplane'; 'bird'; 'automobile']",truck
1910,4,"['ship'; 'frog'; 'horse'; 'cat'; 'deer']",frog
1911,5,"['airplane'; 'cat'; 'bird'; 'dog'; 'deer']",bird
1912,9,"['automobile'; 'airplane'; 'frog'; 'deer'; 'ship']",frog
1913,0,"['automobile'; 'deer'; 'airplane'; 'truck'; 'frog']",deer
1914,8,"['deer'; 'airplane'; 'dog'; 'truck'; 'cat']",deer
1915,7,"['bird'; 'automobile'; 'frog'; 'truck'; 'airplane']",truck
1916,3,"['cat'; 'dog'; 'ship'; 'airplane'; 'frog']",ship
1917,6,"['deer'; 'horse'; 'automobile'; 'bird'; 'dog']",automobile
1918,2,"['truck'; 'horse'; 'automobile'; 'airplane'; 'frog']",truck
1919,3,"['dog'; 'cat'; 'ship'; 'frog'; 'airplane']",ship
1920,8,"['deer'; 'dog'; 'airplane'; 'truck'; 'cat']",deer
1921,2,"['truck'; 'airplane'; 'automobile'; 'horse'; 'frog']",truck
1922,5,"['bird'; 'dog'; 'airplane'; 'deer'; 'cat']",airplane
1923,4,"['deer'; 'frog'; 'horse'; 'cat'; 'ship']",ship
1924,8,"['airplane'; 'dog'; 'cat'; 'deer'; 'truck']",dog
1925,4,"['cat'; 'frog'; 'deer'; 'ship'; 'horse']",ship
1926,0,"['automobile'; 'deer'; 'frog'; 'truck'; 'airplane']",deer
1927,7,"['bird'; 'automobile'; 'truck'; 'frog'; 'airplane']",truck
1928,5,"['dog'; 'cat'; 'airplane'; 'deer'; 'bird']",airplane
1929,2,"['truck'; 'automobile'; 'airplane'; 'frog'; 'horse']",truck
1930,7,"['truck'; 'airplane'; 'frog'; 'bird'; 'automobile']",frog
1931,7,"['frog'; 'automobile'; 'bird'; 'truck'; 'airplane']",truck
1932,2,"['horse'; 'automobile'; 'frog'; 'truck'; 'airplane']",truck
1933,6,"['bird'; 'horse'; 'automobile'; 'deer'; 'dog']",horse
1934,4,"['frog'; 'ship'; 'horse'; 'cat'; 'deer']",ship
1935,0,"['truck'; 'deer'; 'airplane'; 'automobile'; 'frog']",deer
1936,2,"['horse'; 'frog'; 'truck'; 'airplane'; 'automobile']",truck
1937,4,"['frog'; 'horse'; 'cat'; 'ship'; 'deer']",ship
1938,3,"['dog'; 'cat'; 'frog'; 'airplane'; 'ship']",airplane
1939,8,"['deer'; 'cat'; 'truck'; 'airplane'; 'dog']",deer
1940,9,"['ship'; 'airplane'; 'deer'; 'frog'; 'automobile']",deer
1941,4,"['deer'; 'horse'; 'frog'; 'ship'; 'cat']",ship
1942,5,"['bird'; 'cat'; 'deer'; 'dog'; 'airplane']",deer
1943,5,"['airplane'; 'bird'; 'deer'; 'dog'; 'cat']",bird
1944,6,"['horse'; 'dog'; 'automobile'; 'deer'; 'bird']",automobile
1945,7,"['truck'; 'bird'; 'airplane'; 'frog'; 'automobile']",bird
1946,1,"['cat'; 'bird'; 'automobile'; 'ship'; 'deer']",bird
1947,9,"['frog'; 'automobile'; 'ship'; 'deer'; 'airplane']",frog
1948,6,"['dog'; 'bird'; 'automobile'; 'deer'; 'horse']",automobile
1949,5,"['deer'; 'cat'; 'airplane'; 'bird'; 'dog']",airplane
1950,0,"['truck'; 'deer'; 'automobile'; 'airplane'; 'frog']",deer
1951,3,"['cat'; 'dog'; 'ship'; 'frog'; 'airplane']",ship
1952,4,"['horse'; 'frog'; 'ship'; 'deer'; 'cat']",ship
1953,4,"['frog'; 'deer'; 'cat'; 'horse'; 'ship']",frog
1954,0,"['frog'; 'automobile'; 'truck'; 'deer'; 'airplane']",frog
1955,6,"['automobile'; 'bird'; 'deer'; 'horse'; 'dog']",automobile
1956,6,"['bird'; 'horse'; 'automobile'; 'deer'; 'dog']",horse
1957,8,"['deer'; 'cat'; 'airplane'; 'dog'; 'truck']",deer
1958,3,"['airplane'; 'ship'; 'dog'; 'frog'; 'cat']",frog
1959,6,"['bird'; 'horse'; 'automobile'; 'dog'; 'deer']",automobile
1960,0,"['airplane'; 'truck'; 'automobile'; 'frog'; 'deer']",frog
1961,3,"['airplane'; 'dog'; 'cat'; 'frog'; 'ship']",airplane
1962,3,"['airplane'; 'ship'; 'frog'; 'dog'; 'cat']",frog
1963,3,"['cat'; 'frog'; 'dog'; 'airplane'; 'ship']",airplane
1964,8,"['dog'; 'truck'; 'deer'; 'cat'; 'airplane']",deer
1965,3,"['ship'; 'frog'; 'cat'; 'dog'; 'airplane']",frog
1966,3,"['airplane'; 'frog'; 'dog'; 'ship'; 'cat']",airplane
1967,8,"['deer'; 'cat'; 'airplane'; 'dog'; 'truck']",deer
1968,4,"['cat'; 'frog'; 'horse'; 'deer'; 'ship']",ship
1969,3,"['cat'; 'frog'; 'dog'; 'ship'; 'airplane']",ship
1970,8,"['airplane'; 'dog'; 'cat'; 'truck'; 'deer']",dog
1971,2,"['automobile'; 'frog'; 'horse'; 'truck'; 'airplane']",truck
1972,9,"['airplane'; 'automobile'; 'deer'; 'frog'; 'ship']",deer
1973,1,"['automobile'; 'deer'; 'ship'; 'cat'; 'bird']",deer
1974,4,"['frog'; 'cat'; 'horse'; 'deer'; 'ship']",ship
1975,9,"['frog'; 'deer'; 'automobile'; 'airplane'; 'ship']",frog
1976,5,"['cat'; 'bird'; 'deer'; 'airplane'; 'dog']",bird
1977,0,"['deer'; 'airplane'; 'automobile'; 'frog'; 'truck']",deer
1978,6,"['bird'; 'horse'; 'deer'; 'dog'; 'automobile']",horse
1979,5,"['dog'; 'cat'; 'bird'; 'airplane'; 'deer']",bird
1980,0,"['automobile'; 'airplane'; 'truck'; 'frog'; 'deer']",frog
1981,2,"['horse'; 'automobile'; 'truck'; 'frog'; 'airplane']",horse
1982,6,"['automobile'; 'dog'; 'bird'; 'deer'; 'horse']",automobile
1983,5,"['dog'; 'deer'; 'bird'; 'airplane'; 'cat']",deer
1984,4,"['frog'; 'ship'; 'deer'; 'horse'; 'cat']",ship
1985,1,"['cat'; 'deer'; 'automobile'; 'ship'; 'bird']",cat
1986,5,"['deer'; 'bird'; 'airplane'; 'cat'; 'dog']",deer
1987,9,"['ship'; 'deer'; 'frog'; 'automobile'; 'airplane']",deer
1988,0,"['truck'; 'frog'; 'deer'; 'automobile'; 'airplane']",frog
1989,6,"['deer'; 'horse'; 'bird'; 'dog'; 'automobile']",deer
1990,2,"['frog'; 'airplane'; 'truck'; 'horse'; 'automobile']",truck
1991,5,"['dog'; 'cat'; 'deer'; 'airplane'; 'bird']",airplane
1992,4,"['ship'; 'deer'; 'frog'; 'horse'; 'cat']",frog
1993,5,"['deer'; 'airplane'; 'bird'; 'cat'; 'dog']",airplane
1994,8,"['dog'; 'deer'; 'cat'; 'airplane'; 'truck']",deer
1995,2,"['horse'; 'automobile'; 'frog'; 'airplane'; 'truck']",horse
1996,8,"['deer'; 'cat'; 'airplane'; 'truck'; 'dog']",deer
1997,7,"['bird'; 'frog'; 'automobile'; 'truck'; 'airplane']",automobile
1998,5,"['cat'; 'deer'; 'bird'; 'airplane'; 'dog']",deer
1999,0,"['automobile'; 'airplane'; 'truck'; 'frog'; 'deer']",frog
2000,7,"['bird'; 'airplane'; 'automobile'; 'truck'; 'frog']",airplane
2001,9,"['automobile'; 'frog'; 'airplane'; 'deer'; 'ship']",frog
2002,9,"['airplane'; 'deer'; 'frog'; 'automobile'; 'ship']",deer
2003,8,"['deer'; 'truck'; 'dog'; 'cat'; 'airplane']",deer
2004,2,"['truck'; 'horse'; 'frog'; 'airplane'; 'automobile']",truck
2005,1,"['automobile'; 'deer'; 'bird'; 'cat'; 'ship']",deer
2006,0,"['frog'; 'deer'; 'truck'; 'automobile'; 'airplane']",frog
2007,2,"['airplane'; 'truck'; 'frog'; 'horse'; 'automobile']",frog
2008,7,"['automobile'; 'truck'; 'airplane'; 'bird'; 'frog']",truck
2009,5,"['deer'; 'airplane'; 'cat'; 'bird'; 'dog']",airplane
2010,0,"['deer'; 'airplane'; 'frog'; 'truck'; 'automobile']",deer
2011,3,"['cat'; 'ship'; 'airplane'; 'dog'; 'frog']",ship
2012,8,"['truck'; 'airplane'; 'cat'; 'dog'; 'deer']",cat
2013,5,"['dog'; 'deer'; 'airplane'; 'bird'; 'cat']",airplane
2014,0,"['truck'; 'airplane'; 'deer'; 'frog'; 'automobile']",deer
2015,7,"['airplane'; 'automobile'; 'bird'; 'truck'; 'frog']",bird
2016,9,"['airplane'; 'ship'; 'frog'; 'deer'; 'automobile']",frog
2017,5,"['dog'; 'airplane'; 'bird'; 'deer'; 'cat']",airplane
2018,8,"['deer'; 'dog'; 'cat'; 'airplane'; 'truck']",deer
2019,6,"['dog'; 'deer'; 'horse'; 'automobile'; 'bird']",automobile
2020,9,"['airplane'; 'ship'; 'deer'; 'frog'; 'automobile']",deer
2021,0,"['deer'; 'airplane'; 'truck'; 'automobile'; 'frog']",deer
2022,7,"['frog'; 'automobile'; 'airplane'; 'bird'; 'truck']",automobile
2023,1,"['ship'; 'bird'; 'automobile'; 'cat'; 'deer']",bird
2024,9,"['ship'; 'airplane'; 'frog'; 'deer'; 'automobile']",frog
2025,3,"['airplane'; 'dog'; 'ship'; 'cat'; 'frog']",airplane
2026,5,"['bird'; 'cat'; 'deer'; 'airplane'; 'dog']",bird
2027,0,"['deer'; 'frog'; 'automobile'; 'truck'; 'airplane']",deer
2028,5,"['cat'; 'deer'; 'airplane'; 'bird'; 'dog']",deer
2029,1,"['deer'; 'cat'; 'ship'; 'automobile'; 'bird']",deer
2030,7,"['truck'; 'bird'; 'automobile'; 'frog'; 'airplane']",truck
2031,8,"['dog'; 'truck'; 'cat'; 'deer'; 'airplane']",truck
2032,9,"['ship'; 'frog'; 'deer'; 'airplane'; 'automobile']",frog
2033,2,"['airplane'; 'frog'; 'truck'; 'automobile'; 'horse']",truck
2034,0,"['airplane'; 'frog'; 'deer'; 'automobile'; 'truck']",frog
2035,0,"['airplane'; 'automobile'; 'deer'; 'truck'; 'frog']",deer
2036,8,"['truck'; 'cat'; 'dog'; 'airplane'; 'deer']",cat
2037,1,"['ship'; 'deer'; 'bird'; 'cat'; 'automobile']",deer
2038,1,"['bird'; 'cat'; 'automobile'; 'deer'; 'ship']",bird
2039,1,"['automobile'; 'bird'; 'ship'; 'cat'; 'deer']",bird
2040,6,"['deer'; 'bird'; 'horse'; 'dog'; 'automobile']",automobile
2041,2,"['frog'; 'horse'; 'airplane'; 'truck'; 'automobile']",horse
2042,3,"['frog'; 'ship'; 'cat'; 'airplane'; 'dog']",ship
2043,6,"['deer'; 'horse'; 'dog'; 'bird'; 'automobile']",automobile
2044,2,"['airplane'; 'automobile'; 'truck'; 'frog'; 'horse']",frog
2045,7,"['bird'; 'frog'; 'truck'; 'automobile'; 'airplane']",truck
2046,1,"['cat'; 'deer'; 'bird'; 'ship'; 'automobile']",ship
2047,9,"['airplane'; 'frog'; 'deer'; 'automobile'; 'ship']",frog
2048,3,"['ship'; 'airplane'; 'cat'; 'dog'; 'frog']",airplane
2049,7,"['frog'; 'truck'; 'airplane'; 'automobile'; 'bird']",truck
2050,6,"['bird'; 'automobile'; 'dog'; 'horse'; 'deer']",automobile
2051,3,"['ship'; 'dog'; 'airplane'; 'frog'; 'cat']",airplane
2052,1,"['cat'; 'ship'; 'bird'; 'deer'; 'automobile']",bird
2053,0,"['airplane'; 'frog'; 'deer'; 'automobile'; 'truck']",frog
2054,5,"['airplane'; 'bird'; 'dog'; 'deer'; 'cat']",bird
2055,9,"['frog'; 'automobile'; 'ship'; 'deer'; 'airplane']",frog
2056,4,"['frog'; 'horse'; 'ship'; 'deer'; 'cat']",ship
2057,3,"['dog'; 'airplane'; 'cat'; 'ship'; 'frog']",airplane
2058,9,"['airplane'; 'frog'; 'deer'; 'ship'; 'automobile']",frog
2059,5,"['deer'; 'cat'; 'airplane'; 'bird'; 'dog']",airplane
2060,0,"['automobile'; 'deer'; 'airplane'; 'truck'; 'frog']",deer
2061,9,"['airplane'; 'automobile'; 'deer'; 'ship'; 'frog']",deer
2062,2,"['horse'; 'truck'; 'airplane'; 'automobile'; 'frog']",truck
2063,7,"['bird'; 'truck'; 'frog'; 'airplane'; 'automobile']",truck
2064,5,"['cat'; 'bird'; 'airplane'; 'dog'; 'deer']",bird
2065,8,"['airplane'; 'dog'; 'deer'; 'cat'; 'truck']",dog
2066,0,"['truck'; 'deer'; 'automobile'; 'airplane'; 'frog']",deer
2067,1,"['ship'; 'automobile'; 'cat'; 'deer'; 'bird']",cat
2068,3,"['ship'; 'cat'; 'frog'; 'airplane'; 'dog']",frog
2069,4,"['horse'; 'ship'; 'deer'; 'frog'; 'cat']",ship
2070,8,"['deer'; 'airplane'; 'cat'; 'truck'; 'dog']",deer
2071,5,"['airplane'; 'cat'; 'dog'; 'bird'; 'deer']",bird
2072,1,"['bird'; 'cat'; 'automobile'; 'ship'; 'deer']",bird
2073,5,"['dog'; 'deer'; 'bird'; 'airplane'; 'cat']",deer
2074,7,"['bird'; 'truck'; 'frog'; 'airplane'; 'automobile']",truck
2075,7,"['frog'; 'airplane'; 'bird'; 'truck'; 'automobile']",airplane
2076,2,"['truck'; 'frog'; 'horse'; 'airplane'; 'automobile']",frog
2077,8,"['airplane'; 'dog'; 'cat'; 'truck'; 'deer']",dog
2078,4,"['ship'; 'frog'; 'cat'; 'horse'; 'deer']",frog
2079,2,"['airplane'; 'automobile'; 'frog'; 'horse'; 'truck']",frog
2080,2,"['frog'; 'airplane'; 'automobile'; 'horse'; 'truck']",airplane
2081,5,"['dog'; 'cat'; 'deer'; 'bird'; 'airplane']",deer
2082,3,"['dog'; 'frog'; 'cat'; 'ship'; 'airplane']",ship
2083,3,"['dog'; 'ship'; 'airplane'; 'cat'; 'frog']",ship
2084,1,"['cat'; 'bird'; 'deer'; 'automobile'; 'ship']",cat
2085,4,"['horse'; 'deer'; 'ship'; 'cat'; 'frog']",ship
2086,9,"['ship'; 'deer'; 'frog'; 'automobile'; 'airplane']",deer
2087,2,"['truck'; 'frog'; 'horse'; 'airplane'; 'automobile']",truck
2088,4,"['ship'; 'cat'; 'frog'; 'horse'; 'deer']",cat
2089,5,"['deer'; 'airplane'; 'dog'; 'cat'; 'bird']",airplane
2090,2,"['horse'; 'frog'; 'automobile'; 'truck'; 'airplane']",horse
2091,2,"['frog'; 'airplane'; 'horse'; 'truck'; 'automobile']",airplane
2092,3,"['airplane'; 'dog'; 'cat'; 'frog'; 'ship']",dog
2093,2,"['automobile'; 'frog'; 'truck'; 'airplane'; 'horse']",truck
2094,1,"['automobile'; 'deer'; 'ship'; 'bird'; 'cat']",deer
2095,5,"['deer'; 'dog'; 'airplane'; 'bird'; 'cat']",deer
2096,8,"['truck'; 'airplane'; 'cat'; 'dog'; 'deer']",cat
2097,9,"['ship'; 'frog'; 'automobile'; 'deer'; 'airplane']",frog
2098,2,"['automobile'; 'frog'; 'truck'; 'horse'; 'airplane']",truck
2099,6,"['horse'; 'automobile'; 'dog'; 'bird'; 'deer']",automobile
2100,6,"['automobile'; 'horse'; 'dog'; 'deer'; 'bird']",automobile
2101,1,"['deer'; 'cat'; 'automobile'; 'ship'; 'bird']",deer
2102,7,"['automobile'; 'airplane'; 'bird'; 'truck'; 'frog']",bird
2103,7,"['frog'; 'airplane'; 'bird'; 'automobile'; 'truck']",airplane
2104,5,"['cat'; 'airplane'; 'deer'; 'bird'; 'dog']",airplane
2105,4,"['cat'; 'horse'; 'frog'; 'ship'; 'deer']",ship
2106,4,"['horse'; 'deer'; 'ship'; 'frog'; 'cat']",ship
2107,0,"['airplane'; 'truck'; 'frog'; 'deer'; 'automobile']",frog
2108,5,"['deer'; 'cat'; 'bird'; 'dog'; 'airplane']",deer
2109,8,"['cat'; 'deer'; 'airplane'; 'truck'; 'dog']",deer
2110,8,"['cat'; 'truck'; 'dog'; 'deer'; 'airplane']",truck
2111,6,"['automobile'; 'dog'; 'horse'; 'deer'; 'bird']",automobile
2112,6,"['dog'; 'horse'; 'deer'; 'automobile'; 'bird']",automobile
2113,7,"['truck'; 'bird'; 'airplane'; 'frog'; 'automobile']",bird
2114,2,"['airplane'; 'frog'; 'automobile'; 'horse'; 'truck']",frog
2115,6,"['horse'; 'dog'; 'automobile'; 'deer'; 'bird']",automobile
2116,4,"['ship'; 'deer'; 'frog'; 'cat'; 'horse']",frog
2117,5,"['cat'; 'deer'; 'dog'; 'bird'; 'airplane']",deer
2118,1,"['bird'; 'deer'; 'automobile'; 'cat'; 'ship']",bird
2119,7,"['frog'; 'airplane'; 'automobile'; 'truck'; 'bird']",airplane
2120,5,"['dog'; 'deer'; 'cat'; 'airplane'; 'bird']",deer
2121,2,"['automobile'; 'frog'; 'horse'; 'truck'; 'airplane']",truck
2122,4,"['cat'; 'horse'; 'deer'; 'ship'; 'frog']",ship
2123,4,"['ship'; 'horse'; 'deer'; 'cat'; 'frog']",cat
2124,6,"['automobile'; 'horse'; 'dog'; 'bird'; 'deer']",automobile
2125,5,"['dog'; 'airplane'; 'cat'; 'deer'; 'bird']",airplane
2126,2,"['horse'; 'truck'; 'airplane'; 'automobile'; 'frog']",truck
2127,3,"['dog'; 'frog'; 'ship'; 'airplane'; 'cat']",ship
2128,8,"['airplane'; 'cat'; 'dog'; 'truck'; 'deer']",cat
2129,9,"['deer'; 'airplane'; 'automobile'; 'ship'; 'frog']",deer
2130,3,"['cat'; 'ship'; 'dog'; 'airplane'; 'frog']",ship
2131,4,"['ship'; 'deer'; 'cat'; 'frog'; 'horse']",cat
2132,3,"['cat'; 'airplane'; 'frog'; 'dog'; 'ship']",airplane
2133,2,"['truck'; 'airplane'; 'frog'; 'automobile'; 'horse']",frog
2134,6,"['automobile'; 'deer'; 'horse'; 'dog'; 'bird']",automobile
2135,7,"['truck'; 'frog'; 'automobile'; 'airplane'; 'bird']",frog
2136,2,"['automobile'; 'truck'; 'horse'; 'frog'; 'airplane']",automobile
2137,3,"['ship'; 'airplane'; 'cat'; 'frog'; 'dog']",frog
2138,2,"['truck'; 'frog'; 'automobile'; 'airplane'; 'horse']",frog
2139,7,"['truck'; 'automobile'; 'bird'; 'airplane'; 'frog']",truck
2140,7,"['airplane'; 'bird'; 'automobile'; 'truck'; 'frog']",airplane
2141,3,"['ship'; 'airplane'; 'frog'; 'dog'; 'cat']",frog
2142,0,"['truck'; 'deer'; 'airplane'; 'frog'; 'automobile']",deer
2143,1,"['bird'; 'ship'; 'cat'; 'deer'; 'automobile']",bird
2144,4,"['deer'; 'frog'; 'horse'; 'cat'; 'ship']",ship
2145,0,"['airplane'; 'truck'; 'automobile'; 'frog'; 'deer']",frog
2146,6,"['dog'; 'horse'; 'deer'; 'automobile'; 'bird']",automobile
2147,5,"['airplane'; 'bird'; 'dog'; 'cat'; 'deer']",bird
2148,5,"['bird'; 'dog'; 'airplane'; 'deer'; 'cat']",airplane
2149,1,"['deer'; 'bird'; 'automobile'; 'ship'; 'cat']",deer
2150,6,"['automobile'; 'horse'; 'bird'; 'dog'; 'deer']",automobile
2151,7,"['automobile'; 'airplane'; 'truck'; 'frog'; 'bird']",frog
2152,6,"['bird'; 'dog'; 'deer'; 'automobile'; 'horse']",automobile
2153,1,"['automobile'; 'bird'; 'ship'; 'cat'; 'deer']",bird
2154,3,"['cat'; 'frog'; 'airplane'; 'ship'; 'dog']",airplane
2155,4,"['horse'; 'ship'; 'deer'; 'frog'; 'cat']",ship
2156,0,"['airplane'; 'truck'; 'frog'; 'automobile'; 'deer']",frog
2157,9,"['automobile'; 'deer'; 'airplane'; 'ship'; 'frog']",deer
2158,9,"['deer'; 'automobile'; 'ship'; 'airplane'; 'frog']",deer
2159,6,"['automobile'; 'horse'; 'bird'; 'deer'; 'dog']",automobile
2160,8,"['truck'; 'dog'; 'cat'; 'airplane'; 'deer']",dog
2161,8,"['airplane'; 'truck'; 'deer'; 'dog'; 'cat']",deer
2162,3,"['ship'; 'airplane'; 'dog'; 'cat'; 'frog']",ship
2163,2,"['automobile'; 'horse'; 'airplane'; 'frog'; 'truck']",truck
2164,3,"['ship'; 'airplane'; 'dog'; 'frog'; 'cat']",frog
2165,3,"['airplane'; 'dog'; 'cat'; 'ship'; 'frog']",airplane
2166,8,"['dog'; 'airplane'; 'truck'; 'deer'; 'cat']",deer
2167,5,"['airplane'; 'cat'; 'deer'; 'dog'; 'bird']",airplane
2168,3,"['ship'; 'frog'; 'airplane'; 'cat'; 'dog']",frog
2169,0,"['truck'; 'deer'; 'airplane'; 'frog'; 'automobile']",deer
2170,9,"['automobile'; 'airplane'; 'deer'; 'ship'; 'frog']",deer
2171,0,"['automobile'; 'airplane'; 'deer'; 'frog'; 'truck']",deer
2172,8,"['truck'; 'cat'; 'deer'; 'airplane'; 'dog']",cat
2173,1,"['bird'; 'ship'; 'automobile'; 'deer'; 'cat']",bird
2174,3,"['frog'; 'cat'; 'airplane'; 'ship'; 'dog']",frog
2175,4,"['horse'; 'frog'; 'ship'; 'cat'; 'deer']",ship
2176,8,"['cat'; 'truck'; 'deer'; 'dog'; 'airplane']",truck
2177,2,"['frog'; 'truck'; 'automobile'; 'horse'; 'airplane']",truck
2178,4,"['ship'; 'horse'; 'deer'; 'cat'; 'frog']",cat
2179,6,"['automobile'; 'dog'; 'deer'; 'horse'; 'bird']",automobile
2180,1,"['deer'; 'automobile'; 'cat'; 'bird'; 'ship']",deer
2181,3,"['frog'; 'airplane'; 'dog'; 'ship'; 'cat']",airplane
