index,true_label,candidate_labels,complementary_label
3423,2,"['bird'; 'cat']",cat
3424,9,"['ship'; 'cat']",cat
3425,8,"['truck'; 'airplane']",truck
3426,5,"['truck'; 'airplane']",truck
3427,7,"['cat'; 'ship']",ship
3428,2,"['cat'; 'bird']",cat
3429,3,"['ship'; 'automobile']",automobile
3430,8,"['truck'; 'airplane']",truck
3431,5,"['truck'; 'airplane']",truck
3432,7,"['cat'; 'ship']",ship
3433,4,"['frog'; 'automobile']",automobile
3434,7,"['cat'; 'ship']",ship
3435,6,"['cat'; 'automobile']",automobile
3436,2,"['cat'; 'bird']",cat
3437,6,"['automobile'; 'cat']",automobile
3438,0,"['automobile'; 'airplane']",automobile
3439,6,"['cat'; 'automobile']",automobile
3440,2,"['bird'; 'cat']",cat
3441,0,"['airplane'; 'automobile']",automobile
3442,4,"['frog'; 'automobile']",automobile
3443,0,"['automobile'; 'airplane']",automobile
3444,1,"['cat'; 'deer']",cat
3445,4,"['frog'; 'automobile']",automobile
3446,2,"['bird'; 'cat']",cat
3447,3,"['ship'; 'automobile']",automobile
3448,5,"['truck'; 'airplane']",truck
3449,8,"['truck'; 'airplane']",truck
3450,7,"['cat'; 'ship']",ship
3451,5,"['truck'; 'airplane']",truck
3452,1,"['deer'; 'cat']",deer
3453,5,"['airplane'; 'truck']",truck
3454,2,"['bird'; 'cat']",bird
3455,2,"['cat'; 'bird']",cat
3456,5,"['truck'; 'airplane']",truck
3457,3,"['ship'; 'automobile']",ship
3458,6,"['automobile'; 'cat']",automobile
3459,5,"['truck'; 'airplane']",truck
3460,4,"['automobile'; 'frog']",frog
3461,3,"['automobile'; 'ship']",ship
3462,2,"['bird'; 'cat']",cat
3463,9,"['ship'; 'cat']",cat
3464,4,"['automobile'; 'frog']",automobile
3465,4,"['frog'; 'automobile']",frog
3466,0,"['automobile'; 'airplane']",automobile
3467,1,"['deer'; 'cat']",deer
3468,8,"['truck'; 'airplane']",truck
3469,8,"['truck'; 'airplane']",truck
3470,6,"['cat'; 'automobile']",automobile
3471,5,"['airplane'; 'truck']",truck
3472,3,"['automobile'; 'ship']",ship
3473,7,"['cat'; 'ship']",ship
3474,2,"['cat'; 'bird']",cat
3475,3,"['automobile'; 'ship']",ship
3476,2,"['bird'; 'cat']",cat
3477,9,"['cat'; 'ship']",ship
3478,0,"['airplane'; 'automobile']",automobile
3479,9,"['ship'; 'cat']",cat
3480,2,"['cat'; 'bird']",cat
3481,7,"['ship'; 'cat']",cat
3482,8,"['truck'; 'airplane']",truck
3483,1,"['cat'; 'deer']",cat
3484,2,"['bird'; 'cat']",cat
3485,1,"['cat'; 'deer']",cat
3486,3,"['ship'; 'automobile']",automobile
3487,7,"['ship'; 'cat']",cat
3488,2,"['bird'; 'cat']",cat
3489,9,"['cat'; 'ship']",ship
3490,3,"['ship'; 'automobile']",automobile
3491,5,"['airplane'; 'truck']",truck
3492,5,"['airplane'; 'truck']",truck
3493,8,"['truck'; 'airplane']",truck
3494,4,"['frog'; 'automobile']",automobile
3495,5,"['truck'; 'airplane']",truck
3496,5,"['truck'; 'airplane']",truck
3497,8,"['truck'; 'airplane']",truck
3498,5,"['airplane'; 'truck']",truck
3499,5,"['truck'; 'airplane']",truck
3500,6,"['cat'; 'automobile']",automobile
3501,9,"['cat'; 'ship']",ship
3502,5,"['truck'; 'airplane']",truck
3503,8,"['truck'; 'airplane']",truck
3504,6,"['automobile'; 'cat']",automobile
3505,1,"['deer'; 'cat']",deer
3506,2,"['bird'; 'cat']",cat
3507,4,"['automobile'; 'frog']",frog
3508,2,"['bird'; 'cat']",bird
3509,4,"['frog'; 'automobile']",automobile
3510,9,"['cat'; 'ship']",ship
3511,2,"['cat'; 'bird']",cat
3512,1,"['cat'; 'deer']",cat
3513,9,"['ship'; 'cat']",cat
3514,3,"['ship'; 'automobile']",automobile
3515,0,"['automobile'; 'airplane']",automobile
3516,8,"['airplane'; 'truck']",truck
3517,2,"['bird'; 'cat']",cat
3518,8,"['truck'; 'airplane']",truck
3519,4,"['automobile'; 'frog']",automobile
3520,2,"['cat'; 'bird']",cat
3521,6,"['automobile'; 'cat']",automobile
3522,4,"['automobile'; 'frog']",automobile
3523,1,"['cat'; 'deer']",cat
3524,3,"['automobile'; 'ship']",automobile
3525,6,"['cat'; 'automobile']",automobile
3526,9,"['ship'; 'cat']",cat
3527,4,"['frog'; 'automobile']",frog
3528,6,"['cat'; 'automobile']",automobile
3529,8,"['airplane'; 'truck']",truck
3530,6,"['cat'; 'automobile']",automobile
3531,9,"['ship'; 'cat']",cat
3532,6,"['cat'; 'automobile']",automobile
3533,4,"['frog'; 'automobile']",automobile
3534,7,"['ship'; 'cat']",cat
3535,2,"['cat'; 'bird']",cat
3536,0,"['airplane'; 'automobile']",automobile
3537,9,"['cat'; 'ship']",cat
3538,4,"['frog'; 'automobile']",automobile
3539,4,"['automobile'; 'frog']",automobile
3540,4,"['automobile'; 'frog']",automobile
3541,8,"['truck'; 'airplane']",truck
3542,9,"['ship'; 'cat']",cat
3543,7,"['ship'; 'cat']",cat
3544,7,"['cat'; 'ship']",ship
3545,9,"['ship'; 'cat']",cat
3546,3,"['ship'; 'automobile']",automobile
3547,5,"['truck'; 'airplane']",truck
3548,0,"['airplane'; 'automobile']",automobile
3549,0,"['airplane'; 'automobile']",automobile
3550,3,"['automobile'; 'ship']",ship
3551,3,"['automobile'; 'ship']",automobile
3552,3,"['automobile'; 'ship']",ship
3553,7,"['cat'; 'ship']",ship
3554,6,"['cat'; 'automobile']",automobile
3555,1,"['cat'; 'deer']",deer
3556,4,"['automobile'; 'frog']",frog
3557,5,"['airplane'; 'truck']",truck
3558,2,"['bird'; 'cat']",cat
3559,4,"['frog'; 'automobile']",automobile
3560,4,"['automobile'; 'frog']",automobile
3561,8,"['airplane'; 'truck']",airplane
3562,5,"['truck'; 'airplane']",truck
3563,6,"['automobile'; 'cat']",automobile
3564,0,"['automobile'; 'airplane']",automobile
3565,3,"['automobile'; 'ship']",ship
3566,4,"['frog'; 'automobile']",automobile
3567,6,"['automobile'; 'cat']",automobile
3568,3,"['ship'; 'automobile']",automobile
3569,2,"['bird'; 'cat']",cat
3570,0,"['automobile'; 'airplane']",automobile
3571,3,"['automobile'; 'ship']",automobile
3572,5,"['airplane'; 'truck']",truck
3573,7,"['ship'; 'cat']",cat
3574,0,"['automobile'; 'airplane']",automobile
3575,3,"['ship'; 'automobile']",automobile
3576,5,"['airplane'; 'truck']",truck
3577,4,"['automobile'; 'frog']",automobile
3578,7,"['ship'; 'cat']",cat
3579,8,"['truck'; 'airplane']",truck
3580,5,"['airplane'; 'truck']",truck
3581,7,"['cat'; 'ship']",ship
3582,0,"['automobile'; 'airplane']",automobile
3583,2,"['bird'; 'cat']",cat
3584,8,"['truck'; 'airplane']",truck
3585,0,"['airplane'; 'automobile']",automobile
3586,2,"['cat'; 'bird']",cat
3587,4,"['frog'; 'automobile']",automobile
3588,6,"['automobile'; 'cat']",automobile
3589,6,"['automobile'; 'cat']",automobile
3590,6,"['cat'; 'automobile']",automobile
3591,3,"['ship'; 'automobile']",automobile
3592,7,"['ship'; 'cat']",cat
3593,6,"['automobile'; 'cat']",automobile
3594,3,"['ship'; 'automobile']",automobile
3595,5,"['airplane'; 'truck']",truck
3596,9,"['cat'; 'ship']",ship
3597,9,"['cat'; 'ship']",ship
3598,7,"['cat'; 'ship']",ship
3599,4,"['automobile'; 'frog']",automobile
3600,9,"['ship'; 'cat']",cat
3601,1,"['cat'; 'deer']",deer
3602,9,"['cat'; 'ship']",ship
3603,6,"['cat'; 'automobile']",automobile
3604,5,"['airplane'; 'truck']",truck
3605,1,"['cat'; 'deer']",deer
3606,7,"['cat'; 'ship']",ship
3607,0,"['airplane'; 'automobile']",automobile
3608,2,"['cat'; 'bird']",cat
3609,0,"['airplane'; 'automobile']",automobile
3610,2,"['bird'; 'cat']",cat
3611,7,"['cat'; 'ship']",ship
3612,4,"['automobile'; 'frog']",automobile
3613,9,"['cat'; 'ship']",ship
3614,8,"['airplane'; 'truck']",truck
3615,3,"['automobile'; 'ship']",ship
3616,5,"['airplane'; 'truck']",truck
3617,3,"['ship'; 'automobile']",automobile
3618,0,"['automobile'; 'airplane']",automobile
3619,5,"['airplane'; 'truck']",truck
3620,1,"['deer'; 'cat']",deer
3621,6,"['automobile'; 'cat']",automobile
3622,7,"['ship'; 'cat']",cat
3623,7,"['ship'; 'cat']",cat
3624,8,"['truck'; 'airplane']",truck
3625,8,"['airplane'; 'truck']",truck
3626,2,"['cat'; 'bird']",cat
3627,7,"['ship'; 'cat']",cat
3628,9,"['cat'; 'ship']",cat
3629,2,"['bird'; 'cat']",bird
3630,4,"['automobile'; 'frog']",automobile
3631,6,"['automobile'; 'cat']",automobile
3632,5,"['truck'; 'airplane']",truck
3633,9,"['ship'; 'cat']",cat
3634,8,"['airplane'; 'truck']",truck
3635,4,"['frog'; 'automobile']",automobile
3636,6,"['automobile'; 'cat']",automobile
3637,7,"['ship'; 'cat']",cat
3638,8,"['airplane'; 'truck']",truck
3639,2,"['cat'; 'bird']",bird
3640,8,"['airplane'; 'truck']",airplane
3641,5,"['truck'; 'airplane']",truck
3642,8,"['airplane'; 'truck']",truck
3643,9,"['cat'; 'ship']",ship
3644,0,"['automobile'; 'airplane']",automobile
3645,2,"['bird'; 'cat']",cat
3646,3,"['ship'; 'automobile']",automobile
3647,0,"['airplane'; 'automobile']",automobile
3648,9,"['ship'; 'cat']",cat
3649,7,"['ship'; 'cat']",cat
3650,3,"['ship'; 'automobile']",automobile
3651,7,"['cat'; 'ship']",ship
3652,9,"['ship'; 'cat']",cat
3653,5,"['truck'; 'airplane']",truck
3654,3,"['ship'; 'automobile']",automobile
3655,6,"['cat'; 'automobile']",automobile
3656,6,"['automobile'; 'cat']",automobile
3657,9,"['ship'; 'cat']",cat
3658,9,"['cat'; 'ship']",ship
3659,1,"['cat'; 'deer']",deer
3660,5,"['airplane'; 'truck']",airplane
3661,1,"['cat'; 'deer']",deer
3662,2,"['cat'; 'bird']",cat
3663,2,"['cat'; 'bird']",cat
3664,4,"['automobile'; 'frog']",automobile
3665,0,"['automobile'; 'airplane']",automobile
3666,9,"['cat'; 'ship']",ship
3667,5,"['airplane'; 'truck']",airplane
3668,4,"['frog'; 'automobile']",automobile
3669,2,"['cat'; 'bird']",cat
3670,8,"['truck'; 'airplane']",truck
3671,9,"['cat'; 'ship']",cat
3672,9,"['cat'; 'ship']",ship
3673,2,"['bird'; 'cat']",cat
3674,0,"['automobile'; 'airplane']",automobile
3675,2,"['bird'; 'cat']",cat
3676,6,"['automobile'; 'cat']",automobile
3677,9,"['ship'; 'cat']",cat
3678,1,"['deer'; 'cat']",deer
3679,3,"['automobile'; 'ship']",automobile
3680,8,"['truck'; 'airplane']",truck
3681,8,"['truck'; 'airplane']",truck
3682,6,"['cat'; 'automobile']",automobile
3683,6,"['cat'; 'automobile']",automobile
3684,4,"['frog'; 'automobile']",automobile
3685,9,"['ship'; 'cat']",cat
3686,6,"['cat'; 'automobile']",automobile
3687,4,"['frog'; 'automobile']",automobile
3688,4,"['frog'; 'automobile']",frog
3689,0,"['airplane'; 'automobile']",automobile
3690,4,"['frog'; 'automobile']",automobile
3691,9,"['cat'; 'ship']",ship
3692,2,"['bird'; 'cat']",cat
3693,2,"['cat'; 'bird']",cat
3694,0,"['automobile'; 'airplane']",automobile
3695,4,"['frog'; 'automobile']",automobile
3696,0,"['automobile'; 'airplane']",automobile
3697,9,"['cat'; 'ship']",cat
3698,6,"['automobile'; 'cat']",automobile
3699,7,"['ship'; 'cat']",cat
3700,9,"['cat'; 'ship']",ship
3701,0,"['airplane'; 'automobile']",automobile
3702,9,"['cat'; 'ship']",ship
3703,3,"['automobile'; 'ship']",automobile
3704,9,"['ship'; 'cat']",cat
3705,9,"['ship'; 'cat']",cat
3706,9,"['cat'; 'ship']",ship
3707,6,"['automobile'; 'cat']",automobile
3708,2,"['cat'; 'bird']",cat
3709,3,"['automobile'; 'ship']",automobile
3710,6,"['cat'; 'automobile']",automobile
3711,7,"['cat'; 'ship']",ship
3712,6,"['cat'; 'automobile']",automobile
3713,0,"['airplane'; 'automobile']",automobile
3714,5,"['truck'; 'airplane']",truck
3715,7,"['cat'; 'ship']",ship
3716,6,"['automobile'; 'cat']",automobile
3717,4,"['frog'; 'automobile']",automobile
3718,4,"['automobile'; 'frog']",automobile
3719,9,"['cat'; 'ship']",ship
3720,8,"['airplane'; 'truck']",truck
3721,0,"['airplane'; 'automobile']",automobile
3722,9,"['ship'; 'cat']",cat
3723,4,"['frog'; 'automobile']",frog
3724,6,"['cat'; 'automobile']",automobile
3725,0,"['airplane'; 'automobile']",automobile
3726,7,"['cat'; 'ship']",ship
3727,1,"['deer'; 'cat']",deer
3728,3,"['automobile'; 'ship']",automobile
3729,6,"['cat'; 'automobile']",automobile
3730,6,"['automobile'; 'cat']",automobile
3731,0,"['automobile'; 'airplane']",automobile
3732,4,"['frog'; 'automobile']",automobile
3733,7,"['cat'; 'ship']",ship
3734,1,"['deer'; 'cat']",cat
3735,1,"['cat'; 'deer']",deer
3736,4,"['automobile'; 'frog']",automobile
3737,9,"['cat'; 'ship']",ship
3738,8,"['airplane'; 'truck']",truck
3739,6,"['automobile'; 'cat']",automobile
3740,8,"['truck'; 'airplane']",truck
3741,0,"['airplane'; 'automobile']",automobile
3742,6,"['automobile'; 'cat']",automobile
3743,1,"['deer'; 'cat']",cat
3744,1,"['deer'; 'cat']",deer
3745,8,"['truck'; 'airplane']",truck
3746,5,"['airplane'; 'truck']",airplane
3747,5,"['truck'; 'airplane']",truck
3748,5,"['airplane'; 'truck']",truck
3749,3,"['automobile'; 'ship']",automobile
3750,4,"['automobile'; 'frog']",automobile
3751,5,"['airplane'; 'truck']",airplane
3752,5,"['airplane'; 'truck']",airplane
3753,8,"['truck'; 'airplane']",truck
3754,6,"['cat'; 'automobile']",automobile
3755,9,"['ship'; 'cat']",cat
3756,3,"['automobile'; 'ship']",automobile
3757,4,"['automobile'; 'frog']",automobile
3758,3,"['automobile'; 'ship']",automobile
3759,4,"['frog'; 'automobile']",automobile
3760,2,"['cat'; 'bird']",cat
3761,4,"['automobile'; 'frog']",automobile
3762,3,"['ship'; 'automobile']",automobile
3763,3,"['automobile'; 'ship']",ship
3764,8,"['airplane'; 'truck']",truck
3765,8,"['truck'; 'airplane']",truck
3766,9,"['cat'; 'ship']",ship
3767,5,"['truck'; 'airplane']",truck
3768,7,"['ship'; 'cat']",cat
3769,2,"['cat'; 'bird']",cat
3770,8,"['airplane'; 'truck']",truck
3771,2,"['cat'; 'bird']",cat
3772,3,"['automobile'; 'ship']",ship
3773,1,"['cat'; 'deer']",cat
3774,9,"['ship'; 'cat']",cat
3775,6,"['automobile'; 'cat']",automobile
3776,4,"['automobile'; 'frog']",automobile
3777,8,"['truck'; 'airplane']",truck
3778,5,"['truck'; 'airplane']",truck
3779,1,"['cat'; 'deer']",deer
3780,6,"['automobile'; 'cat']",automobile
3781,1,"['deer'; 'cat']",cat
3782,7,"['cat'; 'ship']",ship
3783,6,"['cat'; 'automobile']",automobile
3784,4,"['automobile'; 'frog']",automobile
3785,3,"['automobile'; 'ship']",ship
3786,2,"['cat'; 'bird']",cat
3787,3,"['ship'; 'automobile']",automobile
3788,9,"['cat'; 'ship']",ship
3789,0,"['automobile'; 'airplane']",automobile
3790,5,"['truck'; 'airplane']",truck
3791,2,"['bird'; 'cat']",cat
3792,3,"['automobile'; 'ship']",ship
3793,9,"['cat'; 'ship']",ship
3794,5,"['airplane'; 'truck']",airplane
3795,3,"['automobile'; 'ship']",automobile
3796,2,"['bird'; 'cat']",cat
3797,4,"['frog'; 'automobile']",frog
3798,4,"['automobile'; 'frog']",automobile
3799,5,"['truck'; 'airplane']",truck
3800,8,"['truck'; 'airplane']",truck
3801,3,"['automobile'; 'ship']",automobile
3802,4,"['automobile'; 'frog']",automobile
3803,5,"['truck'; 'airplane']",truck
3804,6,"['automobile'; 'cat']",automobile
3805,6,"['cat'; 'automobile']",automobile
3806,7,"['ship'; 'cat']",cat
3807,3,"['automobile'; 'ship']",automobile
3808,1,"['deer'; 'cat']",deer
3809,6,"['cat'; 'automobile']",cat
3810,5,"['truck'; 'airplane']",truck
3811,9,"['ship'; 'cat']",cat
3812,8,"['truck'; 'airplane']",truck
3813,3,"['automobile'; 'ship']",automobile
3814,2,"['cat'; 'bird']",cat
3815,0,"['airplane'; 'automobile']",automobile
3816,4,"['automobile'; 'frog']",automobile
3817,7,"['ship'; 'cat']",cat
3818,3,"['automobile'; 'ship']",automobile
3819,9,"['ship'; 'cat']",cat
3820,9,"['ship'; 'cat']",cat
3821,4,"['automobile'; 'frog']",automobile
3822,1,"['cat'; 'deer']",deer
3823,6,"['automobile'; 'cat']",automobile
3824,7,"['cat'; 'ship']",ship
3825,6,"['cat'; 'automobile']",automobile
3826,6,"['automobile'; 'cat']",automobile
3827,1,"['deer'; 'cat']",cat
3828,5,"['truck'; 'airplane']",truck
3829,8,"['truck'; 'airplane']",truck
3830,1,"['cat'; 'deer']",cat
3831,0,"['airplane'; 'automobile']",automobile
3832,8,"['truck'; 'airplane']",truck
3833,6,"['automobile'; 'cat']",automobile
3834,3,"['ship'; 'automobile']",automobile
3835,7,"['ship'; 'cat']",cat
3836,1,"['cat'; 'deer']",deer
3837,5,"['truck'; 'airplane']",truck
3838,9,"['cat'; 'ship']",cat
3839,4,"['automobile'; 'frog']",automobile
3840,1,"['cat'; 'deer']",deer
3841,6,"['automobile'; 'cat']",automobile
3842,0,"['automobile'; 'airplane']",automobile
3843,3,"['automobile'; 'ship']",automobile
3844,7,"['cat'; 'ship']",ship
3845,2,"['cat'; 'bird']",cat
3846,9,"['ship'; 'cat']",cat
3847,2,"['bird'; 'cat']",cat
3848,2,"['cat'; 'bird']",cat
3849,6,"['cat'; 'automobile']",automobile
3850,9,"['cat'; 'ship']",cat
3851,1,"['cat'; 'deer']",cat
3852,0,"['airplane'; 'automobile']",automobile
3853,5,"['airplane'; 'truck']",truck
3854,7,"['ship'; 'cat']",cat
3855,4,"['frog'; 'automobile']",frog
3856,2,"['cat'; 'bird']",cat
3857,8,"['airplane'; 'truck']",truck
3858,9,"['ship'; 'cat']",cat
3859,0,"['airplane'; 'automobile']",automobile
3860,8,"['airplane'; 'truck']",truck
3861,6,"['automobile'; 'cat']",automobile
3862,4,"['automobile'; 'frog']",automobile
3863,3,"['ship'; 'automobile']",automobile
3864,3,"['ship'; 'automobile']",automobile
3865,6,"['cat'; 'automobile']",automobile
3866,4,"['frog'; 'automobile']",automobile
3867,5,"['airplane'; 'truck']",airplane
3868,4,"['frog'; 'automobile']",automobile
3869,2,"['bird'; 'cat']",cat
3870,3,"['automobile'; 'ship']",automobile
3871,1,"['cat'; 'deer']",deer
3872,4,"['automobile'; 'frog']",automobile
3873,6,"['cat'; 'automobile']",automobile
3874,8,"['truck'; 'airplane']",truck
3875,3,"['automobile'; 'ship']",automobile
3876,9,"['cat'; 'ship']",ship
3877,7,"['cat'; 'ship']",ship
3878,9,"['ship'; 'cat']",cat
3879,4,"['automobile'; 'frog']",frog
3880,0,"['automobile'; 'airplane']",automobile
3881,8,"['airplane'; 'truck']",truck
3882,9,"['ship'; 'cat']",cat
3883,8,"['truck'; 'airplane']",truck
3884,0,"['airplane'; 'automobile']",automobile
3885,8,"['truck'; 'airplane']",truck
3886,1,"['cat'; 'deer']",deer
3887,9,"['cat'; 'ship']",ship
3888,3,"['ship'; 'automobile']",automobile
3889,2,"['cat'; 'bird']",cat
3890,7,"['cat'; 'ship']",ship
3891,0,"['airplane'; 'automobile']",automobile
3892,6,"['cat'; 'automobile']",automobile
3893,0,"['airplane'; 'automobile']",automobile
3894,5,"['airplane'; 'truck']",airplane
3895,9,"['cat'; 'ship']",ship
3896,5,"['truck'; 'airplane']",truck
3897,4,"['automobile'; 'frog']",automobile
3898,8,"['airplane'; 'truck']",truck
3899,1,"['cat'; 'deer']",cat
3900,0,"['airplane'; 'automobile']",automobile
3901,2,"['bird'; 'cat']",cat
3902,5,"['airplane'; 'truck']",truck
3903,0,"['airplane'; 'automobile']",automobile
3904,8,"['truck'; 'airplane']",truck
3905,3,"['automobile'; 'ship']",automobile
3906,0,"['automobile'; 'airplane']",automobile
3907,1,"['deer'; 'cat']",cat
3908,4,"['automobile'; 'frog']",automobile
3909,0,"['automobile'; 'airplane']",automobile
3910,3,"['ship'; 'automobile']",automobile
3911,1,"['deer'; 'cat']",deer
3912,6,"['automobile'; 'cat']",automobile
3913,4,"['automobile'; 'frog']",frog
3914,7,"['cat'; 'ship']",ship
3915,9,"['ship'; 'cat']",cat
3916,5,"['airplane'; 'truck']",truck
3917,5,"['truck'; 'airplane']",truck
3918,0,"['airplane'; 'automobile']",automobile
3919,4,"['frog'; 'automobile']",automobile
3920,7,"['ship'; 'cat']",cat
3921,9,"['ship'; 'cat']",cat
3922,1,"['deer'; 'cat']",deer
3923,9,"['cat'; 'ship']",ship
3924,1,"['cat'; 'deer']",deer
3925,4,"['automobile'; 'frog']",automobile
3926,6,"['cat'; 'automobile']",automobile
3927,3,"['automobile'; 'ship']",automobile
3928,9,"['ship'; 'cat']",cat
3929,9,"['cat'; 'ship']",ship
3930,9,"['ship'; 'cat']",cat
3931,8,"['airplane'; 'truck']",truck
3932,9,"['ship'; 'cat']",cat
3933,7,"['cat'; 'ship']",ship
3934,1,"['cat'; 'deer']",deer
3935,1,"['deer'; 'cat']",deer
3936,4,"['automobile'; 'frog']",frog
3937,1,"['deer'; 'cat']",cat
3938,0,"['airplane'; 'automobile']",automobile
3939,7,"['ship'; 'cat']",cat
3940,0,"['airplane'; 'automobile']",automobile
3941,9,"['ship'; 'cat']",cat
3942,6,"['automobile'; 'cat']",automobile
3943,6,"['automobile'; 'cat']",automobile
3944,2,"['bird'; 'cat']",cat
3945,4,"['automobile'; 'frog']",automobile
3946,7,"['cat'; 'ship']",ship
3947,6,"['automobile'; 'cat']",automobile
3948,4,"['automobile'; 'frog']",automobile
3949,5,"['truck'; 'airplane']",truck
3950,8,"['truck'; 'airplane']",truck
3951,0,"['automobile'; 'airplane']",automobile
3952,4,"['automobile'; 'frog']",frog
3953,7,"['ship'; 'cat']",cat
3954,1,"['deer'; 'cat']",deer
3955,7,"['ship'; 'cat']",cat
3956,3,"['automobile'; 'ship']",automobile
3957,4,"['automobile'; 'frog']",automobile
3958,7,"['cat'; 'ship']",ship
3959,5,"['truck'; 'airplane']",truck
3960,5,"['truck'; 'airplane']",truck
3961,2,"['bird'; 'cat']",cat
3962,0,"['automobile'; 'airplane']",automobile
3963,2,"['cat'; 'bird']",cat
3964,0,"['airplane'; 'automobile']",automobile
3965,5,"['airplane'; 'truck']",truck
3966,5,"['airplane'; 'truck']",truck
3967,8,"['airplane'; 'truck']",truck
3968,5,"['airplane'; 'truck']",truck
3969,8,"['truck'; 'airplane']",truck
3970,4,"['automobile'; 'frog']",automobile
3971,0,"['airplane'; 'automobile']",automobile
3972,8,"['airplane'; 'truck']",truck
3973,4,"['automobile'; 'frog']",automobile
3974,9,"['cat'; 'ship']",ship
3975,7,"['cat'; 'ship']",ship
3976,6,"['cat'; 'automobile']",automobile
3977,9,"['ship'; 'cat']",cat
3978,8,"['airplane'; 'truck']",truck
3979,0,"['automobile'; 'airplane']",automobile
3980,8,"['airplane'; 'truck']",truck
3981,4,"['automobile'; 'frog']",automobile
3982,2,"['bird'; 'cat']",cat
3983,9,"['cat'; 'ship']",ship
3984,1,"['deer'; 'cat']",deer
3985,4,"['automobile'; 'frog']",automobile
3986,6,"['cat'; 'automobile']",automobile
3987,0,"['automobile'; 'airplane']",automobile
3988,7,"['cat'; 'ship']",ship
3989,7,"['cat'; 'ship']",ship
3990,1,"['cat'; 'deer']",cat
3991,6,"['automobile'; 'cat']",automobile
3992,1,"['deer'; 'cat']",deer
3993,5,"['truck'; 'airplane']",truck
3994,6,"['cat'; 'automobile']",automobile
3995,5,"['truck'; 'airplane']",truck
3996,7,"['ship'; 'cat']",cat
3997,3,"['automobile'; 'ship']",ship
3998,8,"['airplane'; 'truck']",truck
3999,4,"['frog'; 'automobile']",automobile
4000,5,"['truck'; 'airplane']",truck
4001,8,"['airplane'; 'truck']",truck
4002,5,"['airplane'; 'truck']",truck
4003,8,"['airplane'; 'truck']",truck
4004,5,"['airplane'; 'truck']",airplane
4005,9,"['cat'; 'ship']",cat
4006,1,"['deer'; 'cat']",deer
4007,3,"['automobile'; 'ship']",automobile
4008,2,"['cat'; 'bird']",bird
4009,5,"['truck'; 'airplane']",truck
4010,3,"['ship'; 'automobile']",automobile
4011,1,"['cat'; 'deer']",deer
4012,2,"['cat'; 'bird']",cat
4013,1,"['deer'; 'cat']",deer
4014,2,"['cat'; 'bird']",cat
4015,6,"['automobile'; 'cat']",automobile
4016,7,"['ship'; 'cat']",ship
4017,2,"['bird'; 'cat']",cat
4018,0,"['airplane'; 'automobile']",airplane
4019,5,"['airplane'; 'truck']",truck
4020,3,"['ship'; 'automobile']",automobile
4021,1,"['deer'; 'cat']",deer
4022,6,"['cat'; 'automobile']",automobile
4023,2,"['bird'; 'cat']",cat
4024,7,"['ship'; 'cat']",cat
4025,3,"['automobile'; 'ship']",automobile
4026,6,"['cat'; 'automobile']",automobile
4027,0,"['automobile'; 'airplane']",automobile
4028,9,"['cat'; 'ship']",ship
4029,8,"['airplane'; 'truck']",truck
4030,0,"['airplane'; 'automobile']",automobile
4031,6,"['cat'; 'automobile']",automobile
4032,4,"['automobile'; 'frog']",automobile
4033,3,"['ship'; 'automobile']",automobile
4034,2,"['cat'; 'bird']",cat
4035,6,"['automobile'; 'cat']",automobile
4036,8,"['truck'; 'airplane']",truck
4037,7,"['ship'; 'cat']",cat
4038,2,"['bird'; 'cat']",cat
4039,1,"['cat'; 'deer']",cat
4040,1,"['deer'; 'cat']",deer
4041,9,"['ship'; 'cat']",cat
4042,5,"['truck'; 'airplane']",truck
4043,4,"['frog'; 'automobile']",automobile
4044,5,"['truck'; 'airplane']",truck
4045,8,"['truck'; 'airplane']",airplane
4046,0,"['automobile'; 'airplane']",automobile
4047,1,"['deer'; 'cat']",deer
4048,0,"['airplane'; 'automobile']",automobile
4049,9,"['ship'; 'cat']",cat
4050,1,"['deer'; 'cat']",deer
4051,8,"['truck'; 'airplane']",truck
4052,2,"['bird'; 'cat']",cat
4053,4,"['frog'; 'automobile']",frog
4054,7,"['cat'; 'ship']",ship
4055,4,"['automobile'; 'frog']",automobile
4056,2,"['bird'; 'cat']",cat
4057,4,"['frog'; 'automobile']",frog
4058,4,"['automobile'; 'frog']",frog
4059,7,"['cat'; 'ship']",ship
4060,0,"['automobile'; 'airplane']",automobile
4061,0,"['airplane'; 'automobile']",automobile
4062,6,"['automobile'; 'cat']",automobile
4063,4,"['automobile'; 'frog']",automobile
4064,6,"['automobile'; 'cat']",automobile
4065,7,"['cat'; 'ship']",ship
4066,8,"['airplane'; 'truck']",truck
4067,5,"['airplane'; 'truck']",truck
4068,9,"['ship'; 'cat']",cat
4069,9,"['cat'; 'ship']",ship
4070,2,"['bird'; 'cat']",cat
4071,9,"['ship'; 'cat']",cat
4072,3,"['ship'; 'automobile']",automobile
4073,3,"['automobile'; 'ship']",automobile
4074,5,"['airplane'; 'truck']",truck
4075,7,"['ship'; 'cat']",cat
4076,7,"['cat'; 'ship']",ship
4077,6,"['cat'; 'automobile']",automobile
4078,7,"['cat'; 'ship']",ship
4079,0,"['airplane'; 'automobile']",automobile
4080,0,"['airplane'; 'automobile']",automobile
4081,0,"['automobile'; 'airplane']",automobile
4082,6,"['cat'; 'automobile']",automobile
4083,3,"['ship'; 'automobile']",automobile
4084,1,"['cat'; 'deer']",cat
