index,true_label,candidate_labels,complementary_label
7463,7,"['airplane'; 'truck'; 'ship'; 'deer'; 'dog'; 'cat']",truck
7464,0,"['dog'; 'frog'; 'bird'; 'automobile'; 'truck'; 'cat']",dog
7465,2,"['automobile'; 'dog'; 'ship'; 'airplane'; 'horse'; 'truck']",truck
7466,2,"['horse'; 'airplane'; 'ship'; 'truck'; 'automobile'; 'dog']",ship
7467,3,"['horse'; 'truck'; 'airplane'; 'dog'; 'deer'; 'automobile']",truck
7468,8,"['truck'; 'deer'; 'dog'; 'frog'; 'bird'; 'automobile']",deer
7469,3,"['truck'; 'deer'; 'automobile'; 'airplane'; 'horse'; 'dog']",deer
7470,0,"['frog'; 'bird'; 'automobile'; 'cat'; 'dog'; 'truck']",frog
7471,9,"['cat'; 'bird'; 'airplane'; 'dog'; 'horse'; 'automobile']",bird
7472,5,"['horse'; 'bird'; 'truck'; 'ship'; 'automobile'; 'frog']",truck
7473,6,"['airplane'; 'bird'; 'automobile'; 'deer'; 'cat'; 'truck']",airplane
7474,3,"['automobile'; 'airplane'; 'horse'; 'truck'; 'deer'; 'dog']",truck
7475,1,"['bird'; 'dog'; 'frog'; 'horse'; 'cat'; 'airplane']",airplane
7476,5,"['frog'; 'bird'; 'automobile'; 'horse'; 'truck'; 'ship']",automobile
7477,2,"['airplane'; 'dog'; 'ship'; 'automobile'; 'horse'; 'truck']",dog
7478,3,"['automobile'; 'deer'; 'airplane'; 'dog'; 'horse'; 'truck']",deer
7479,9,"['airplane'; 'automobile'; 'bird'; 'dog'; 'horse'; 'cat']",bird
7480,2,"['horse'; 'automobile'; 'dog'; 'ship'; 'airplane'; 'truck']",horse
7481,6,"['airplane'; 'deer'; 'automobile'; 'truck'; 'cat'; 'bird']",airplane
7482,7,"['truck'; 'cat'; 'airplane'; 'deer'; 'dog'; 'ship']",cat
7483,3,"['horse'; 'automobile'; 'dog'; 'truck'; 'airplane'; 'deer']",truck
7484,8,"['automobile'; 'deer'; 'bird'; 'truck'; 'dog'; 'frog']",deer
7485,3,"['horse'; 'deer'; 'automobile'; 'airplane'; 'dog'; 'truck']",automobile
7486,6,"['automobile'; 'truck'; 'bird'; 'airplane'; 'cat'; 'deer']",truck
7487,3,"['truck'; 'deer'; 'dog'; 'airplane'; 'horse'; 'automobile']",truck
7488,7,"['truck'; 'dog'; 'deer'; 'airplane'; 'cat'; 'ship']",truck
7489,3,"['airplane'; 'automobile'; 'dog'; 'truck'; 'deer'; 'horse']",deer
7490,0,"['bird'; 'truck'; 'automobile'; 'cat'; 'dog'; 'frog']",truck
7491,6,"['automobile'; 'cat'; 'deer'; 'truck'; 'bird'; 'airplane']",truck
7492,3,"['truck'; 'automobile'; 'horse'; 'deer'; 'dog'; 'airplane']",truck
7493,3,"['airplane'; 'deer'; 'horse'; 'automobile'; 'truck'; 'dog']",deer
7494,9,"['horse'; 'dog'; 'airplane'; 'bird'; 'cat'; 'automobile']",horse
7495,1,"['bird'; 'airplane'; 'horse'; 'frog'; 'cat'; 'dog']",bird
7496,8,"['frog'; 'dog'; 'bird'; 'deer'; 'automobile'; 'truck']",automobile
7497,8,"['truck'; 'automobile'; 'dog'; 'bird'; 'frog'; 'deer']",truck
7498,3,"['automobile'; 'truck'; 'horse'; 'dog'; 'deer'; 'airplane']",horse
7499,8,"['deer'; 'frog'; 'bird'; 'automobile'; 'truck'; 'dog']",automobile
7500,3,"['automobile'; 'dog'; 'horse'; 'airplane'; 'truck'; 'deer']",horse
7501,3,"['airplane'; 'horse'; 'automobile'; 'dog'; 'truck'; 'deer']",horse
7502,0,"['automobile'; 'bird'; 'frog'; 'truck'; 'cat'; 'dog']",bird
7503,1,"['dog'; 'frog'; 'airplane'; 'cat'; 'horse'; 'bird']",dog
7504,0,"['automobile'; 'dog'; 'bird'; 'truck'; 'frog'; 'cat']",dog
7505,0,"['dog'; 'frog'; 'bird'; 'automobile'; 'truck'; 'cat']",dog
7506,7,"['airplane'; 'deer'; 'dog'; 'truck'; 'cat'; 'ship']",airplane
7507,8,"['frog'; 'dog'; 'bird'; 'truck'; 'automobile'; 'deer']",truck
7508,8,"['bird'; 'automobile'; 'frog'; 'truck'; 'dog'; 'deer']",truck
7509,0,"['automobile'; 'frog'; 'dog'; 'truck'; 'cat'; 'bird']",frog
7510,5,"['frog'; 'horse'; 'bird'; 'truck'; 'automobile'; 'ship']",truck
7511,0,"['automobile'; 'bird'; 'dog'; 'cat'; 'truck'; 'frog']",truck
7512,9,"['horse'; 'bird'; 'dog'; 'cat'; 'airplane'; 'automobile']",horse
7513,1,"['cat'; 'frog'; 'dog'; 'horse'; 'bird'; 'airplane']",airplane
7514,8,"['truck'; 'automobile'; 'frog'; 'dog'; 'bird'; 'deer']",frog
7515,5,"['horse'; 'frog'; 'truck'; 'bird'; 'automobile'; 'ship']",truck
7516,6,"['bird'; 'truck'; 'airplane'; 'cat'; 'deer'; 'automobile']",truck
7517,3,"['airplane'; 'deer'; 'automobile'; 'dog'; 'horse'; 'truck']",deer
7518,5,"['bird'; 'horse'; 'automobile'; 'ship'; 'truck'; 'frog']",ship
7519,3,"['truck'; 'horse'; 'dog'; 'airplane'; 'deer'; 'automobile']",truck
7520,0,"['frog'; 'automobile'; 'dog'; 'bird'; 'cat'; 'truck']",frog
7521,2,"['dog'; 'ship'; 'horse'; 'truck'; 'automobile'; 'airplane']",ship
7522,2,"['airplane'; 'automobile'; 'horse'; 'truck'; 'dog'; 'ship']",airplane
7523,8,"['automobile'; 'frog'; 'deer'; 'dog'; 'truck'; 'bird']",frog
7524,6,"['cat'; 'deer'; 'automobile'; 'airplane'; 'truck'; 'bird']",truck
7525,2,"['horse'; 'dog'; 'airplane'; 'truck'; 'automobile'; 'ship']",horse
7526,9,"['cat'; 'automobile'; 'airplane'; 'bird'; 'dog'; 'horse']",bird
7527,0,"['bird'; 'cat'; 'automobile'; 'truck'; 'dog'; 'frog']",bird
7528,0,"['frog'; 'truck'; 'dog'; 'cat'; 'automobile'; 'bird']",truck
7529,1,"['frog'; 'bird'; 'airplane'; 'dog'; 'cat'; 'horse']",frog
7530,0,"['bird'; 'cat'; 'frog'; 'truck'; 'dog'; 'automobile']",bird
7531,4,"['dog'; 'cat'; 'ship'; 'airplane'; 'automobile'; 'bird']",ship
7532,3,"['automobile'; 'truck'; 'deer'; 'dog'; 'horse'; 'airplane']",deer
7533,3,"['automobile'; 'truck'; 'airplane'; 'deer'; 'horse'; 'dog']",deer
7534,8,"['dog'; 'deer'; 'truck'; 'bird'; 'automobile'; 'frog']",truck
7535,8,"['truck'; 'frog'; 'dog'; 'deer'; 'automobile'; 'bird']",frog
7536,4,"['automobile'; 'bird'; 'ship'; 'dog'; 'cat'; 'airplane']",ship
7537,0,"['automobile'; 'frog'; 'dog'; 'bird'; 'cat'; 'truck']",frog
7538,6,"['automobile'; 'bird'; 'airplane'; 'deer'; 'truck'; 'cat']",truck
7539,3,"['automobile'; 'dog'; 'truck'; 'deer'; 'airplane'; 'horse']",truck
7540,1,"['frog'; 'airplane'; 'cat'; 'horse'; 'dog'; 'bird']",airplane
7541,6,"['airplane'; 'cat'; 'automobile'; 'deer'; 'truck'; 'bird']",airplane
7542,2,"['truck'; 'automobile'; 'horse'; 'dog'; 'ship'; 'airplane']",truck
7543,0,"['automobile'; 'frog'; 'bird'; 'dog'; 'truck'; 'cat']",frog
7544,7,"['airplane'; 'dog'; 'cat'; 'deer'; 'truck'; 'ship']",truck
7545,5,"['ship'; 'truck'; 'automobile'; 'frog'; 'bird'; 'horse']",frog
7546,7,"['deer'; 'cat'; 'truck'; 'dog'; 'ship'; 'airplane']",truck
7547,0,"['automobile'; 'dog'; 'truck'; 'frog'; 'cat'; 'bird']",dog
7548,1,"['cat'; 'horse'; 'bird'; 'dog'; 'airplane'; 'frog']",horse
7549,6,"['automobile'; 'airplane'; 'bird'; 'truck'; 'cat'; 'deer']",truck
7550,0,"['truck'; 'cat'; 'bird'; 'automobile'; 'frog'; 'dog']",cat
7551,3,"['truck'; 'deer'; 'automobile'; 'horse'; 'airplane'; 'dog']",truck
7552,2,"['automobile'; 'airplane'; 'horse'; 'truck'; 'dog'; 'ship']",ship
7553,6,"['cat'; 'airplane'; 'truck'; 'automobile'; 'deer'; 'bird']",truck
7554,9,"['bird'; 'airplane'; 'horse'; 'dog'; 'cat'; 'automobile']",airplane
7555,2,"['automobile'; 'truck'; 'dog'; 'horse'; 'ship'; 'airplane']",dog
7556,9,"['cat'; 'automobile'; 'airplane'; 'dog'; 'horse'; 'bird']",cat
7557,4,"['automobile'; 'airplane'; 'cat'; 'bird'; 'dog'; 'ship']",automobile
7558,7,"['truck'; 'dog'; 'ship'; 'cat'; 'airplane'; 'deer']",dog
7559,4,"['dog'; 'cat'; 'ship'; 'automobile'; 'bird'; 'airplane']",ship
7560,5,"['truck'; 'automobile'; 'frog'; 'bird'; 'horse'; 'ship']",frog
7561,8,"['bird'; 'truck'; 'frog'; 'automobile'; 'dog'; 'deer']",truck
7562,5,"['ship'; 'bird'; 'horse'; 'frog'; 'truck'; 'automobile']",truck
7563,4,"['airplane'; 'bird'; 'cat'; 'ship'; 'dog'; 'automobile']",airplane
7564,7,"['ship'; 'deer'; 'airplane'; 'cat'; 'truck'; 'dog']",deer
7565,7,"['deer'; 'truck'; 'cat'; 'ship'; 'dog'; 'airplane']",truck
7566,3,"['automobile'; 'deer'; 'airplane'; 'truck'; 'dog'; 'horse']",truck
7567,3,"['truck'; 'horse'; 'dog'; 'airplane'; 'automobile'; 'deer']",truck
7568,7,"['deer'; 'dog'; 'truck'; 'airplane'; 'ship'; 'cat']",truck
7569,8,"['bird'; 'deer'; 'truck'; 'frog'; 'automobile'; 'dog']",deer
7570,9,"['cat'; 'dog'; 'horse'; 'bird'; 'automobile'; 'airplane']",horse
7571,9,"['automobile'; 'cat'; 'dog'; 'airplane'; 'bird'; 'horse']",cat
7572,1,"['airplane'; 'frog'; 'dog'; 'cat'; 'bird'; 'horse']",frog
7573,0,"['cat'; 'frog'; 'dog'; 'truck'; 'bird'; 'automobile']",truck
7574,4,"['ship'; 'dog'; 'airplane'; 'cat'; 'bird'; 'automobile']",airplane
7575,6,"['cat'; 'truck'; 'deer'; 'automobile'; 'bird'; 'airplane']",truck
7576,2,"['automobile'; 'horse'; 'dog'; 'ship'; 'airplane'; 'truck']",automobile
7577,7,"['deer'; 'truck'; 'dog'; 'ship'; 'cat'; 'airplane']",truck
7578,5,"['frog'; 'horse'; 'truck'; 'bird'; 'automobile'; 'ship']",truck
7579,1,"['dog'; 'bird'; 'cat'; 'airplane'; 'horse'; 'frog']",dog
7580,8,"['deer'; 'frog'; 'dog'; 'truck'; 'automobile'; 'bird']",deer
7581,0,"['dog'; 'truck'; 'bird'; 'cat'; 'automobile'; 'frog']",dog
7582,7,"['truck'; 'dog'; 'deer'; 'cat'; 'airplane'; 'ship']",truck
7583,9,"['bird'; 'horse'; 'airplane'; 'cat'; 'dog'; 'automobile']",bird
7584,3,"['deer'; 'airplane'; 'automobile'; 'horse'; 'truck'; 'dog']",deer
7585,4,"['dog'; 'cat'; 'airplane'; 'automobile'; 'bird'; 'ship']",airplane
7586,2,"['ship'; 'truck'; 'automobile'; 'horse'; 'airplane'; 'dog']",truck
7587,1,"['horse'; 'bird'; 'frog'; 'dog'; 'airplane'; 'cat']",horse
7588,0,"['cat'; 'automobile'; 'bird'; 'frog'; 'truck'; 'dog']",frog
7589,2,"['automobile'; 'horse'; 'ship'; 'dog'; 'airplane'; 'truck']",ship
7590,5,"['bird'; 'automobile'; 'horse'; 'truck'; 'frog'; 'ship']",truck
7591,6,"['bird'; 'automobile'; 'airplane'; 'deer'; 'cat'; 'truck']",truck
7592,0,"['bird'; 'dog'; 'cat'; 'frog'; 'automobile'; 'truck']",automobile
7593,3,"['dog'; 'truck'; 'automobile'; 'horse'; 'airplane'; 'deer']",truck
7594,9,"['automobile'; 'airplane'; 'bird'; 'horse'; 'dog'; 'cat']",bird
7595,4,"['cat'; 'dog'; 'automobile'; 'ship'; 'airplane'; 'bird']",automobile
7596,2,"['automobile'; 'truck'; 'ship'; 'horse'; 'dog'; 'airplane']",automobile
7597,1,"['airplane'; 'cat'; 'bird'; 'horse'; 'dog'; 'frog']",cat
7598,7,"['deer'; 'cat'; 'ship'; 'dog'; 'airplane'; 'truck']",ship
7599,0,"['automobile'; 'cat'; 'bird'; 'frog'; 'truck'; 'dog']",cat
7600,1,"['bird'; 'cat'; 'frog'; 'horse'; 'dog'; 'airplane']",airplane
7601,5,"['truck'; 'automobile'; 'horse'; 'frog'; 'ship'; 'bird']",frog
7602,4,"['dog'; 'ship'; 'cat'; 'automobile'; 'airplane'; 'bird']",ship
7603,3,"['automobile'; 'truck'; 'deer'; 'dog'; 'airplane'; 'horse']",deer
7604,7,"['truck'; 'deer'; 'dog'; 'cat'; 'airplane'; 'ship']",deer
7605,1,"['frog'; 'cat'; 'bird'; 'horse'; 'dog'; 'airplane']",frog
7606,7,"['cat'; 'ship'; 'truck'; 'dog'; 'deer'; 'airplane']",ship
7607,1,"['cat'; 'bird'; 'airplane'; 'dog'; 'horse'; 'frog']",airplane
7608,9,"['automobile'; 'dog'; 'bird'; 'cat'; 'airplane'; 'horse']",dog
7609,7,"['airplane'; 'dog'; 'deer'; 'cat'; 'truck'; 'ship']",truck
7610,8,"['bird'; 'frog'; 'deer'; 'automobile'; 'truck'; 'dog']",dog
7611,7,"['cat'; 'truck'; 'dog'; 'deer'; 'airplane'; 'ship']",truck
7612,0,"['bird'; 'cat'; 'truck'; 'automobile'; 'dog'; 'frog']",truck
7613,7,"['dog'; 'cat'; 'ship'; 'deer'; 'airplane'; 'truck']",ship
7614,8,"['dog'; 'frog'; 'automobile'; 'bird'; 'deer'; 'truck']",truck
7615,3,"['airplane'; 'horse'; 'deer'; 'automobile'; 'truck'; 'dog']",horse
7616,2,"['dog'; 'airplane'; 'ship'; 'horse'; 'automobile'; 'truck']",airplane
7617,8,"['truck'; 'deer'; 'frog'; 'dog'; 'automobile'; 'bird']",deer
7618,7,"['ship'; 'truck'; 'dog'; 'airplane'; 'deer'; 'cat']",truck
7619,4,"['ship'; 'airplane'; 'cat'; 'dog'; 'automobile'; 'bird']",cat
7620,5,"['automobile'; 'bird'; 'truck'; 'ship'; 'frog'; 'horse']",truck
7621,7,"['cat'; 'dog'; 'airplane'; 'ship'; 'truck'; 'deer']",airplane
7622,1,"['cat'; 'airplane'; 'dog'; 'bird'; 'horse'; 'frog']",bird
7623,4,"['automobile'; 'airplane'; 'cat'; 'bird'; 'ship'; 'dog']",automobile
7624,7,"['deer'; 'cat'; 'ship'; 'airplane'; 'dog'; 'truck']",ship
7625,4,"['airplane'; 'ship'; 'cat'; 'bird'; 'automobile'; 'dog']",airplane
7626,4,"['dog'; 'ship'; 'automobile'; 'cat'; 'airplane'; 'bird']",ship
7627,8,"['automobile'; 'dog'; 'frog'; 'bird'; 'deer'; 'truck']",dog
7628,9,"['dog'; 'automobile'; 'airplane'; 'horse'; 'cat'; 'bird']",dog
7629,9,"['dog'; 'bird'; 'airplane'; 'automobile'; 'cat'; 'horse']",dog
7630,8,"['truck'; 'dog'; 'frog'; 'bird'; 'deer'; 'automobile']",dog
7631,0,"['truck'; 'cat'; 'bird'; 'automobile'; 'dog'; 'frog']",cat
7632,6,"['automobile'; 'truck'; 'cat'; 'deer'; 'bird'; 'airplane']",truck
7633,2,"['airplane'; 'truck'; 'dog'; 'ship'; 'horse'; 'automobile']",dog
7634,4,"['ship'; 'cat'; 'automobile'; 'bird'; 'airplane'; 'dog']",airplane
7635,2,"['ship'; 'horse'; 'dog'; 'automobile'; 'airplane'; 'truck']",truck
7636,4,"['airplane'; 'bird'; 'cat'; 'automobile'; 'dog'; 'ship']",airplane
7637,7,"['ship'; 'dog'; 'cat'; 'truck'; 'deer'; 'airplane']",truck
7638,6,"['airplane'; 'deer'; 'automobile'; 'bird'; 'truck'; 'cat']",deer
7639,8,"['deer'; 'dog'; 'truck'; 'bird'; 'frog'; 'automobile']",deer
7640,1,"['airplane'; 'cat'; 'frog'; 'horse'; 'bird'; 'dog']",cat
7641,7,"['deer'; 'truck'; 'dog'; 'ship'; 'cat'; 'airplane']",truck
7642,4,"['airplane'; 'bird'; 'automobile'; 'dog'; 'cat'; 'ship']",airplane
7643,0,"['truck'; 'dog'; 'bird'; 'cat'; 'automobile'; 'frog']",dog
7644,2,"['horse'; 'dog'; 'airplane'; 'ship'; 'automobile'; 'truck']",airplane
7645,9,"['dog'; 'horse'; 'cat'; 'automobile'; 'bird'; 'airplane']",dog
7646,8,"['frog'; 'truck'; 'deer'; 'dog'; 'bird'; 'automobile']",truck
7647,0,"['truck'; 'frog'; 'automobile'; 'cat'; 'dog'; 'bird']",frog
7648,6,"['cat'; 'automobile'; 'truck'; 'bird'; 'deer'; 'airplane']",truck
7649,1,"['bird'; 'dog'; 'frog'; 'horse'; 'cat'; 'airplane']",airplane
7650,6,"['cat'; 'bird'; 'airplane'; 'automobile'; 'truck'; 'deer']",airplane
7651,3,"['automobile'; 'truck'; 'airplane'; 'dog'; 'horse'; 'deer']",truck
7652,9,"['automobile'; 'airplane'; 'horse'; 'bird'; 'dog'; 'cat']",horse
7653,2,"['airplane'; 'horse'; 'automobile'; 'ship'; 'truck'; 'dog']",horse
7654,0,"['bird'; 'dog'; 'cat'; 'automobile'; 'frog'; 'truck']",dog
7655,0,"['dog'; 'truck'; 'cat'; 'bird'; 'frog'; 'automobile']",dog
7656,4,"['airplane'; 'bird'; 'cat'; 'dog'; 'automobile'; 'ship']",airplane
7657,9,"['automobile'; 'airplane'; 'dog'; 'cat'; 'horse'; 'bird']",dog
7658,2,"['dog'; 'automobile'; 'truck'; 'airplane'; 'horse'; 'ship']",truck
7659,1,"['frog'; 'bird'; 'dog'; 'airplane'; 'cat'; 'horse']",frog
7660,0,"['dog'; 'truck'; 'frog'; 'cat'; 'bird'; 'automobile']",dog
7661,2,"['truck'; 'ship'; 'dog'; 'automobile'; 'airplane'; 'horse']",dog
7662,2,"['airplane'; 'dog'; 'horse'; 'truck'; 'automobile'; 'ship']",dog
7663,0,"['bird'; 'cat'; 'automobile'; 'frog'; 'truck'; 'dog']",bird
7664,2,"['dog'; 'horse'; 'airplane'; 'truck'; 'automobile'; 'ship']",airplane
7665,3,"['horse'; 'airplane'; 'dog'; 'automobile'; 'deer'; 'truck']",horse
7666,7,"['ship'; 'dog'; 'deer'; 'truck'; 'airplane'; 'cat']",truck
7667,3,"['airplane'; 'dog'; 'horse'; 'truck'; 'automobile'; 'deer']",truck
7668,8,"['frog'; 'bird'; 'dog'; 'deer'; 'automobile'; 'truck']",automobile
7669,6,"['truck'; 'cat'; 'airplane'; 'automobile'; 'bird'; 'deer']",truck
7670,4,"['airplane'; 'bird'; 'dog'; 'cat'; 'ship'; 'automobile']",airplane
7671,3,"['horse'; 'dog'; 'deer'; 'airplane'; 'automobile'; 'truck']",horse
7672,7,"['airplane'; 'dog'; 'truck'; 'ship'; 'cat'; 'deer']",truck
7673,1,"['horse'; 'cat'; 'bird'; 'dog'; 'frog'; 'airplane']",horse
7674,0,"['bird'; 'dog'; 'truck'; 'frog'; 'automobile'; 'cat']",truck
7675,6,"['airplane'; 'truck'; 'cat'; 'bird'; 'deer'; 'automobile']",truck
7676,4,"['cat'; 'automobile'; 'airplane'; 'ship'; 'bird'; 'dog']",automobile
7677,5,"['ship'; 'truck'; 'automobile'; 'bird'; 'horse'; 'frog']",truck
7678,8,"['dog'; 'truck'; 'deer'; 'automobile'; 'bird'; 'frog']",truck
7679,5,"['bird'; 'truck'; 'ship'; 'automobile'; 'frog'; 'horse']",truck
7680,3,"['deer'; 'automobile'; 'airplane'; 'truck'; 'horse'; 'dog']",automobile
7681,3,"['dog'; 'deer'; 'airplane'; 'automobile'; 'truck'; 'horse']",airplane
7682,7,"['ship'; 'cat'; 'deer'; 'truck'; 'airplane'; 'dog']",truck
7683,1,"['airplane'; 'bird'; 'cat'; 'frog'; 'dog'; 'horse']",bird
7684,7,"['dog'; 'deer'; 'truck'; 'cat'; 'ship'; 'airplane']",truck
7685,5,"['bird'; 'horse'; 'frog'; 'ship'; 'automobile'; 'truck']",ship
7686,7,"['cat'; 'dog'; 'truck'; 'deer'; 'ship'; 'airplane']",truck
7687,9,"['dog'; 'airplane'; 'bird'; 'automobile'; 'horse'; 'cat']",dog
7688,2,"['dog'; 'horse'; 'truck'; 'ship'; 'airplane'; 'automobile']",dog
7689,3,"['automobile'; 'truck'; 'dog'; 'horse'; 'airplane'; 'deer']",truck
7690,4,"['dog'; 'bird'; 'cat'; 'automobile'; 'airplane'; 'ship']",automobile
7691,9,"['automobile'; 'horse'; 'bird'; 'airplane'; 'dog'; 'cat']",horse
7692,9,"['bird'; 'cat'; 'automobile'; 'horse'; 'dog'; 'airplane']",bird
7693,8,"['deer'; 'automobile'; 'dog'; 'bird'; 'frog'; 'truck']",deer
7694,9,"['dog'; 'cat'; 'horse'; 'automobile'; 'airplane'; 'bird']",dog
7695,8,"['bird'; 'automobile'; 'dog'; 'truck'; 'deer'; 'frog']",bird
7696,2,"['dog'; 'airplane'; 'truck'; 'ship'; 'automobile'; 'horse']",airplane
7697,5,"['automobile'; 'bird'; 'truck'; 'ship'; 'horse'; 'frog']",truck
7698,9,"['airplane'; 'automobile'; 'cat'; 'bird'; 'dog'; 'horse']",cat
7699,5,"['frog'; 'truck'; 'automobile'; 'ship'; 'horse'; 'bird']",truck
7700,0,"['truck'; 'dog'; 'bird'; 'automobile'; 'cat'; 'frog']",truck
7701,6,"['truck'; 'automobile'; 'airplane'; 'deer'; 'bird'; 'cat']",truck
7702,8,"['dog'; 'deer'; 'automobile'; 'bird'; 'frog'; 'truck']",deer
7703,9,"['airplane'; 'horse'; 'dog'; 'automobile'; 'cat'; 'bird']",horse
7704,9,"['cat'; 'dog'; 'horse'; 'airplane'; 'automobile'; 'bird']",bird
7705,6,"['deer'; 'automobile'; 'cat'; 'bird'; 'truck'; 'airplane']",truck
7706,1,"['cat'; 'dog'; 'frog'; 'airplane'; 'bird'; 'horse']",airplane
7707,1,"['dog'; 'cat'; 'frog'; 'horse'; 'bird'; 'airplane']",dog
7708,9,"['bird'; 'dog'; 'airplane'; 'cat'; 'automobile'; 'horse']",bird
7709,1,"['horse'; 'dog'; 'bird'; 'airplane'; 'cat'; 'frog']",horse
7710,6,"['airplane'; 'truck'; 'automobile'; 'bird'; 'deer'; 'cat']",truck
7711,9,"['dog'; 'automobile'; 'airplane'; 'horse'; 'cat'; 'bird']",dog
7712,4,"['airplane'; 'dog'; 'cat'; 'automobile'; 'bird'; 'ship']",dog
7713,2,"['ship'; 'truck'; 'automobile'; 'airplane'; 'horse'; 'dog']",truck
7714,2,"['ship'; 'horse'; 'dog'; 'airplane'; 'automobile'; 'truck']",airplane
7715,6,"['airplane'; 'automobile'; 'cat'; 'truck'; 'bird'; 'deer']",cat
7716,8,"['deer'; 'bird'; 'frog'; 'automobile'; 'truck'; 'dog']",deer
7717,7,"['deer'; 'cat'; 'airplane'; 'ship'; 'truck'; 'dog']",airplane
7718,1,"['dog'; 'horse'; 'frog'; 'airplane'; 'cat'; 'bird']",airplane
7719,3,"['truck'; 'automobile'; 'dog'; 'deer'; 'horse'; 'airplane']",truck
7720,6,"['cat'; 'truck'; 'deer'; 'bird'; 'airplane'; 'automobile']",truck
7721,1,"['cat'; 'bird'; 'airplane'; 'horse'; 'frog'; 'dog']",bird
7722,1,"['horse'; 'cat'; 'bird'; 'airplane'; 'dog'; 'frog']",horse
7723,1,"['cat'; 'bird'; 'horse'; 'airplane'; 'frog'; 'dog']",bird
7724,5,"['ship'; 'bird'; 'horse'; 'truck'; 'automobile'; 'frog']",truck
7725,7,"['cat'; 'dog'; 'truck'; 'ship'; 'deer'; 'airplane']",truck
7726,5,"['horse'; 'ship'; 'truck'; 'bird'; 'automobile'; 'frog']",ship
7727,0,"['bird'; 'automobile'; 'cat'; 'frog'; 'truck'; 'dog']",truck
7728,1,"['horse'; 'frog'; 'airplane'; 'cat'; 'dog'; 'bird']",frog
7729,5,"['ship'; 'frog'; 'automobile'; 'truck'; 'horse'; 'bird']",automobile
7730,8,"['bird'; 'automobile'; 'truck'; 'frog'; 'deer'; 'dog']",bird
7731,0,"['frog'; 'truck'; 'bird'; 'cat'; 'automobile'; 'dog']",frog
7732,6,"['airplane'; 'deer'; 'automobile'; 'bird'; 'cat'; 'truck']",truck
7733,4,"['ship'; 'cat'; 'automobile'; 'bird'; 'dog'; 'airplane']",automobile
7734,3,"['automobile'; 'deer'; 'truck'; 'horse'; 'dog'; 'airplane']",truck
7735,1,"['bird'; 'dog'; 'frog'; 'cat'; 'airplane'; 'horse']",airplane
7736,7,"['truck'; 'deer'; 'airplane'; 'dog'; 'ship'; 'cat']",truck
7737,8,"['dog'; 'bird'; 'frog'; 'truck'; 'automobile'; 'deer']",bird
7738,1,"['cat'; 'bird'; 'dog'; 'horse'; 'airplane'; 'frog']",airplane
7739,2,"['airplane'; 'ship'; 'dog'; 'automobile'; 'truck'; 'horse']",dog
7740,1,"['dog'; 'bird'; 'airplane'; 'horse'; 'cat'; 'frog']",airplane
7741,2,"['truck'; 'ship'; 'airplane'; 'dog'; 'horse'; 'automobile']",truck
7742,5,"['truck'; 'horse'; 'automobile'; 'ship'; 'frog'; 'bird']",truck
7743,4,"['bird'; 'airplane'; 'dog'; 'ship'; 'automobile'; 'cat']",airplane
7744,8,"['bird'; 'automobile'; 'truck'; 'deer'; 'frog'; 'dog']",truck
7745,2,"['horse'; 'truck'; 'dog'; 'automobile'; 'ship'; 'airplane']",truck
7746,9,"['automobile'; 'airplane'; 'bird'; 'dog'; 'horse'; 'cat']",bird
7747,0,"['bird'; 'dog'; 'cat'; 'frog'; 'automobile'; 'truck']",dog
7748,8,"['dog'; 'automobile'; 'bird'; 'deer'; 'truck'; 'frog']",truck
7749,3,"['deer'; 'horse'; 'airplane'; 'dog'; 'automobile'; 'truck']",deer
7750,5,"['automobile'; 'frog'; 'ship'; 'horse'; 'truck'; 'bird']",frog
7751,4,"['dog'; 'airplane'; 'ship'; 'automobile'; 'cat'; 'bird']",airplane
7752,9,"['bird'; 'dog'; 'airplane'; 'horse'; 'automobile'; 'cat']",airplane
7753,3,"['automobile'; 'truck'; 'horse'; 'dog'; 'deer'; 'airplane']",airplane
7754,6,"['automobile'; 'truck'; 'airplane'; 'deer'; 'bird'; 'cat']",truck
7755,5,"['truck'; 'frog'; 'ship'; 'automobile'; 'bird'; 'horse']",frog
7756,7,"['deer'; 'truck'; 'ship'; 'airplane'; 'cat'; 'dog']",truck
7757,0,"['truck'; 'frog'; 'dog'; 'bird'; 'automobile'; 'cat']",frog
7758,7,"['ship'; 'deer'; 'cat'; 'airplane'; 'truck'; 'dog']",deer
7759,9,"['horse'; 'dog'; 'cat'; 'automobile'; 'airplane'; 'bird']",horse
7760,9,"['cat'; 'bird'; 'dog'; 'horse'; 'automobile'; 'airplane']",bird
7761,2,"['dog'; 'truck'; 'automobile'; 'horse'; 'airplane'; 'ship']",truck
7762,6,"['airplane'; 'automobile'; 'truck'; 'deer'; 'bird'; 'cat']",truck
7763,9,"['automobile'; 'bird'; 'horse'; 'dog'; 'airplane'; 'cat']",bird
7764,9,"['horse'; 'dog'; 'automobile'; 'bird'; 'airplane'; 'cat']",horse
7765,3,"['automobile'; 'deer'; 'dog'; 'horse'; 'truck'; 'airplane']",deer
7766,2,"['horse'; 'automobile'; 'dog'; 'airplane'; 'truck'; 'ship']",horse
7767,4,"['automobile'; 'dog'; 'bird'; 'ship'; 'cat'; 'airplane']",ship
7768,3,"['dog'; 'horse'; 'deer'; 'truck'; 'airplane'; 'automobile']",truck
