index,true_label,candidate_labels,complementary_label
6324,38,"['oak_tree'; 'fox'; 'bicycle']",bicycle
6325,46,"['maple_tree'; 'oak_tree'; 'skunk']",skunk
6326,98,"['bus'; 'elephant'; 'cockroach']",elephant
6327,31,"['chimpanzee'; 'sunflower'; 'snake']",sunflower
6328,29,"['telephone'; 'girl'; 'train']",girl
6329,83,"['cup'; 'skunk'; 'dinosaur']",skunk
6330,8,"['seal'; 'tulip'; 'crab']",tulip
6331,43,"['willow_tree'; 'elephant'; 'castle']",castle
6332,77,"['keyboard'; 'couch'; 'tulip']",couch
6333,48,"['boy'; 'possum'; 'wolf']",wolf
6334,93,"['otter'; 'orchid'; 'lobster']",orchid
6335,49,"['cattle'; 'butterfly'; 'bee']",cattle
6336,97,"['mushroom'; 'lion'; 'turtle']",lion
6337,81,"['cup'; 'bicycle'; 'lion']",lion
6338,34,"['tractor'; 'girl'; 'sunflower']",girl
6339,62,"['streetcar'; 'bus'; 'kangaroo']",kangaroo
6340,23,"['bed'; 'tank'; 'bicycle']",tank
6341,89,"['can'; 'rocket'; 'crocodile']",rocket
6342,80,"['pear'; 'elephant'; 'camel']",elephant
6343,30,"['tiger'; 'bottle'; 'sweet_pepper']",bottle
6344,71,"['woman'; 'road'; 'bicycle']",road
6345,36,"['leopard'; 'worm'; 'beetle']",worm
6346,52,"['motorcycle'; 'mountain'; 'snail']",mountain
6347,41,"['sweet_pepper'; 'mushroom'; 'possum']",mushroom
6348,19,"['mountain'; 'rocket'; 'camel']",rocket
6349,44,"['rocket'; 'forest'; 'seal']",seal
6350,64,"['couch'; 'maple_tree'; 'cattle']",couch
6351,49,"['butterfly'; 'cattle'; 'bee']",cattle
6352,89,"['crocodile'; 'rocket'; 'can']",rocket
6353,46,"['skunk'; 'oak_tree'; 'maple_tree']",skunk
6354,13,"['lizard'; 'hamster'; 'otter']",otter
6355,15,"['bus'; 'boy'; 'lizard']",boy
6356,77,"['keyboard'; 'tulip'; 'couch']",keyboard
6357,21,"['squirrel'; 'streetcar'; 'maple_tree']",streetcar
6358,72,"['tank'; 'worm'; 'can']",can
6359,32,"['wardrobe'; 'elephant'; 'rocket']",wardrobe
6360,73,"['chimpanzee'; 'rose'; 'plain']",rose
6361,14,"['chair'; 'cup'; 'woman']",cup
6362,63,"['snake'; 'rabbit'; 'sunflower']",sunflower
6363,75,"['orchid'; 'rocket'; 'crocodile']",crocodile
6364,25,"['bridge'; 'bowl'; 'dolphin']",dolphin
6365,83,"['skunk'; 'dinosaur'; 'cup']",cup
6366,64,"['couch'; 'maple_tree'; 'cattle']",couch
6367,7,"['rabbit'; 'bear'; 'snake']",rabbit
6368,28,"['crab'; 'motorcycle'; 'man']",motorcycle
6369,22,"['shrew'; 'trout'; 'couch']",couch
6370,72,"['worm'; 'can'; 'tank']",worm
6371,5,"['bear'; 'beaver'; 'otter']",bear
6372,10,"['pickup_truck'; 'orchid'; 'dinosaur']",orchid
6373,67,"['baby'; 'poppy'; 'lawn_mower']",poppy
6374,40,"['crocodile'; 'lawn_mower'; 'table']",lawn_mower
6375,21,"['maple_tree'; 'squirrel'; 'streetcar']",squirrel
6376,22,"['shrew'; 'trout'; 'couch']",couch
6377,32,"['elephant'; 'wardrobe'; 'rocket']",wardrobe
6378,68,"['butterfly'; 'keyboard'; 'man']",keyboard
6379,50,"['streetcar'; 'chair'; 'tiger']",chair
6380,67,"['baby'; 'poppy'; 'lawn_mower']",poppy
6381,15,"['lizard'; 'bus'; 'boy']",bus
6382,89,"['can'; 'crocodile'; 'rocket']",crocodile
6383,99,"['pear'; 'road'; 'cockroach']",cockroach
6384,92,"['cockroach'; 'bridge'; 'table']",bridge
6385,44,"['forest'; 'seal'; 'rocket']",forest
6386,8,"['seal'; 'crab'; 'tulip']",tulip
6387,73,"['rose'; 'plain'; 'chimpanzee']",chimpanzee
6388,60,"['rabbit'; 'forest'; 'turtle']",forest
6389,0,"['sunflower'; 'camel'; 'beaver']",camel
6390,90,"['plain'; 'shark'; 'turtle']",shark
6391,81,"['lion'; 'bicycle'; 'cup']",cup
6392,32,"['elephant'; 'wardrobe'; 'rocket']",wardrobe
6393,29,"['train'; 'girl'; 'telephone']",girl
6394,44,"['forest'; 'rocket'; 'seal']",rocket
6395,1,"['whale'; 'hamster'; 'flatfish']",hamster
6396,37,"['lawn_mower'; 'beaver'; 'dinosaur']",beaver
6397,77,"['couch'; 'keyboard'; 'tulip']",couch
6398,65,"['rose'; 'woman'; 'chair']",chair
6399,7,"['rabbit'; 'snake'; 'bear']",rabbit
6400,5,"['beaver'; 'bear'; 'otter']",bear
6401,73,"['chimpanzee'; 'plain'; 'rose']",chimpanzee
6402,75,"['orchid'; 'crocodile'; 'rocket']",crocodile
6403,49,"['butterfly'; 'bee'; 'cattle']",butterfly
6404,6,"['dolphin'; 'bridge'; 'cup']",bridge
6405,93,"['otter'; 'orchid'; 'lobster']",orchid
6406,35,"['cup'; 'tiger'; 'seal']",tiger
6407,39,"['tulip'; 'shark'; 'crocodile']",tulip
6408,13,"['otter'; 'lizard'; 'hamster']",hamster
6409,16,"['mountain'; 'man'; 'bridge']",mountain
6410,44,"['seal'; 'rocket'; 'forest']",rocket
6411,65,"['woman'; 'chair'; 'rose']",rose
6412,96,"['beetle'; 'bridge'; 'sunflower']",bridge
6413,67,"['lawn_mower'; 'poppy'; 'baby']",lawn_mower
6414,44,"['seal'; 'rocket'; 'forest']",rocket
6415,3,"['butterfly'; 'whale'; 'television']",butterfly
6416,0,"['camel'; 'beaver'; 'sunflower']",beaver
6417,78,"['mushroom'; 'telephone'; 'table']",telephone
6418,60,"['rabbit'; 'turtle'; 'forest']",forest
6419,17,"['snake'; 'lobster'; 'fox']",lobster
6420,14,"['woman'; 'chair'; 'cup']",woman
6421,96,"['beetle'; 'bridge'; 'sunflower']",bridge
6422,5,"['beaver'; 'bear'; 'otter']",bear
6423,58,"['house'; 'otter'; 'butterfly']",otter
6424,5,"['otter'; 'bear'; 'beaver']",otter
6425,66,"['road'; 'snail'; 'apple']",apple
6426,10,"['pickup_truck'; 'orchid'; 'dinosaur']",dinosaur
6427,10,"['orchid'; 'dinosaur'; 'pickup_truck']",dinosaur
6428,90,"['turtle'; 'plain'; 'shark']",turtle
6429,47,"['castle'; 'cup'; 'raccoon']",cup
6430,44,"['rocket'; 'forest'; 'seal']",seal
6431,18,"['wardrobe'; 'pine_tree'; 'bed']",pine_tree
6432,21,"['maple_tree'; 'streetcar'; 'squirrel']",streetcar
6433,76,"['wolf'; 'tractor'; 'wardrobe']",tractor
6434,55,"['turtle'; 'tiger'; 'butterfly']",butterfly
6435,50,"['chair'; 'tiger'; 'streetcar']",tiger
6436,62,"['bus'; 'streetcar'; 'kangaroo']",kangaroo
6437,33,"['mountain'; 'plain'; 'chair']",chair
6438,0,"['beaver'; 'sunflower'; 'camel']",beaver
6439,6,"['bridge'; 'dolphin'; 'cup']",cup
6440,80,"['elephant'; 'pear'; 'camel']",pear
6441,57,"['lion'; 'worm'; 'sweet_pepper']",worm
6442,93,"['orchid'; 'lobster'; 'otter']",lobster
6443,53,"['plain'; 'road'; 'flatfish']",road
6444,51,"['otter'; 'snail'; 'bicycle']",bicycle
6445,73,"['plain'; 'chimpanzee'; 'rose']",chimpanzee
6446,51,"['snail'; 'bicycle'; 'otter']",bicycle
6447,51,"['otter'; 'bicycle'; 'snail']",bicycle
6448,87,"['dolphin'; 'rabbit'; 'bottle']",rabbit
6449,68,"['butterfly'; 'man'; 'keyboard']",keyboard
6450,43,"['elephant'; 'willow_tree'; 'castle']",willow_tree
6451,54,"['sea'; 'aquarium_fish'; 'tiger']",tiger
6452,90,"['plain'; 'shark'; 'turtle']",shark
6453,19,"['camel'; 'mountain'; 'rocket']",mountain
6454,66,"['snail'; 'road'; 'apple']",road
6455,67,"['baby'; 'poppy'; 'lawn_mower']",baby
6456,28,"['crab'; 'man'; 'motorcycle']",motorcycle
6457,30,"['tiger'; 'sweet_pepper'; 'bottle']",sweet_pepper
6458,68,"['butterfly'; 'man'; 'keyboard']",keyboard
6459,80,"['camel'; 'elephant'; 'pear']",pear
6460,47,"['castle'; 'cup'; 'raccoon']",castle
6461,69,"['dolphin'; 'beetle'; 'shark']",dolphin
6462,5,"['otter'; 'beaver'; 'bear']",otter
6463,74,"['snake'; 'ray'; 'forest']",ray
6464,25,"['bowl'; 'dolphin'; 'bridge']",bowl
6465,78,"['table'; 'mushroom'; 'telephone']",table
6466,93,"['orchid'; 'otter'; 'lobster']",orchid
6467,76,"['wolf'; 'tractor'; 'wardrobe']",tractor
6468,44,"['forest'; 'rocket'; 'seal']",rocket
6469,44,"['seal'; 'forest'; 'rocket']",forest
6470,41,"['possum'; 'sweet_pepper'; 'mushroom']",possum
6471,2,"['caterpillar'; 'whale'; 'dinosaur']",whale
6472,47,"['cup'; 'castle'; 'raccoon']",castle
6473,84,"['bottle'; 'apple'; 'trout']",apple
6474,45,"['skunk'; 'otter'; 'willow_tree']",otter
6475,60,"['turtle'; 'rabbit'; 'forest']",forest
6476,58,"['house'; 'butterfly'; 'otter']",butterfly
6477,87,"['rabbit'; 'bottle'; 'dolphin']",bottle
6478,60,"['rabbit'; 'turtle'; 'forest']",forest
6479,80,"['camel'; 'elephant'; 'pear']",pear
6480,28,"['man'; 'motorcycle'; 'crab']",motorcycle
6481,91,"['plain'; 'oak_tree'; 'elephant']",Oak tree
6482,24,"['dolphin'; 'worm'; 'kangaroo']",dolphin
6483,1,"['whale'; 'flatfish'; 'hamster']",hamster
6484,18,"['bed'; 'pine_tree'; 'wardrobe']",Pine tree
6485,95,"['sweet_pepper'; 'bee'; 'telephone']",bee
6486,56,"['rocket'; 'fox'; 'wolf']",fox
6487,26,"['hamster'; 'pine_tree'; 'mountain']",Pine tree
6488,25,"['bridge'; 'dolphin'; 'bowl']",bowl
6489,23,"['bicycle'; 'bed'; 'tank']",bed
6490,79,"['palm_tree'; 'maple_tree'; 'raccoon']",palm_tree
6491,93,"['orchid'; 'otter'; 'lobster']",orchid
6492,89,"['can'; 'crocodile'; 'rocket']",crocodile
6493,83,"['skunk'; 'cup'; 'dinosaur']",cup
6494,79,"['raccoon'; 'palm_tree'; 'maple_tree']",palm_tree
6495,40,"['lawn_mower'; 'crocodile'; 'table']",crocodile
6496,57,"['worm'; 'lion'; 'sweet_pepper']",lion
6497,99,"['road'; 'cockroach'; 'pear']",cockroach
6498,15,"['boy'; 'bus'; 'lizard']",bus
6499,42,"['caterpillar'; 'pine_tree'; 'forest']",pine_tree
6500,77,"['keyboard'; 'couch'; 'tulip']",couch
6501,95,"['sweet_pepper'; 'bee'; 'telephone']",bee
6502,61,"['woman'; 'clock'; 'rabbit']",clock
6503,75,"['crocodile'; 'orchid'; 'rocket']",orchid
6504,1,"['hamster'; 'whale'; 'flatfish']",hamster
6505,95,"['bee'; 'sweet_pepper'; 'telephone']",bee
6506,9,"['train'; 'table'; 'rose']",rose
6507,21,"['streetcar'; 'maple_tree'; 'squirrel']",streetcar
6508,45,"['skunk'; 'otter'; 'willow_tree']",skunk
6509,56,"['fox'; 'rocket'; 'wolf']",fox
6510,76,"['wardrobe'; 'wolf'; 'tractor']",wolf
6511,26,"['hamster'; 'pine_tree'; 'mountain']",Pine tree
6512,54,"['tiger'; 'aquarium_fish'; 'sea']",tiger
6513,79,"['palm_tree'; 'maple_tree'; 'raccoon']",palm_tree
6514,4,"['skyscraper'; 'rose'; 'bridge']",rose
6515,47,"['raccoon'; 'castle'; 'cup']",castle
6516,94,"['oak_tree'; 'turtle'; 'pine_tree']",turtle
6517,25,"['bowl'; 'bridge'; 'dolphin']",bridge
6518,74,"['ray'; 'forest'; 'snake']",ray
6519,8,"['crab'; 'seal'; 'tulip']",tulip
6520,37,"['dinosaur'; 'lawn_mower'; 'beaver']",dinosaur
6521,69,"['shark'; 'beetle'; 'dolphin']",beetle
6522,56,"['wolf'; 'fox'; 'rocket']",rocket
6523,55,"['tiger'; 'butterfly'; 'turtle']",butterfly
6524,70,"['wardrobe'; 'bowl'; 'poppy']",wardrobe
6525,54,"['sea'; 'aquarium_fish'; 'tiger']",tiger
6526,22,"['couch'; 'shrew'; 'trout']",shrew
6527,36,"['beetle'; 'worm'; 'leopard']",leopard
6528,64,"['maple_tree'; 'cattle'; 'couch']",cattle
6529,13,"['otter'; 'hamster'; 'lizard']",otter
6530,31,"['chimpanzee'; 'snake'; 'sunflower']",sunflower
6531,91,"['elephant'; 'plain'; 'oak_tree']",elephant
6532,72,"['can'; 'worm'; 'tank']",worm
6533,72,"['worm'; 'can'; 'tank']",tank
6534,62,"['bus'; 'kangaroo'; 'streetcar']",kangaroo
6535,16,"['mountain'; 'bridge'; 'man']",mountain
6536,94,"['oak_tree'; 'pine_tree'; 'turtle']",turtle
6537,45,"['skunk'; 'otter'; 'willow_tree']",skunk
6538,97,"['lion'; 'mushroom'; 'turtle']",mushroom
6539,27,"['sunflower'; 'maple_tree'; 'chair']",sunflower
6540,8,"['seal'; 'tulip'; 'crab']",tulip
6541,66,"['road'; 'apple'; 'snail']",apple
6542,39,"['shark'; 'crocodile'; 'tulip']",tulip
6543,98,"['elephant'; 'cockroach'; 'bus']",cockroach
6544,22,"['couch'; 'shrew'; 'trout']",shrew
6545,40,"['table'; 'lawn_mower'; 'crocodile']",crocodile
6546,86,"['leopard'; 'beaver'; 'bicycle']",leopard
6547,28,"['man'; 'motorcycle'; 'crab']",motorcycle
6548,84,"['trout'; 'apple'; 'bottle']",apple
6549,15,"['lizard'; 'bus'; 'boy']",bus
6550,68,"['man'; 'butterfly'; 'keyboard']",keyboard
6551,55,"['tiger'; 'turtle'; 'butterfly']",butterfly
6552,70,"['wardrobe'; 'poppy'; 'bowl']",wardrobe
6553,40,"['table'; 'crocodile'; 'lawn_mower']",crocodile
6554,49,"['butterfly'; 'cattle'; 'bee']",cattle
6555,36,"['beetle'; 'leopard'; 'worm']",leopard
6556,19,"['camel'; 'mountain'; 'rocket']",mountain
6557,31,"['chimpanzee'; 'snake'; 'sunflower']",sunflower
6558,99,"['cockroach'; 'road'; 'pear']",road
6559,14,"['cup'; 'woman'; 'chair']",woman
6560,34,"['girl'; 'tractor'; 'sunflower']",tractor
6561,7,"['snake'; 'bear'; 'rabbit']",bear
6562,63,"['sunflower'; 'snake'; 'rabbit']",snake
6563,5,"['otter'; 'bear'; 'beaver']",otter
6564,40,"['crocodile'; 'table'; 'lawn_mower']",crocodile
6565,4,"['rose'; 'bridge'; 'skyscraper']",bridge
6566,90,"['shark'; 'turtle'; 'plain']",shark
6567,88,"['tank'; 'girl'; 'poppy']",poppy
6568,30,"['tiger'; 'sweet_pepper'; 'bottle']",sweet_pepper
6569,10,"['dinosaur'; 'orchid'; 'pickup_truck']",dinosaur
6570,82,"['baby'; 'skunk'; 'rose']",skunk
6571,59,"['chair'; 'pickup_truck'; 'apple']",chair
6572,69,"['dolphin'; 'shark'; 'beetle']",dolphin
6573,91,"['plain'; 'oak_tree'; 'elephant']",Oak tree
6574,39,"['tulip'; 'crocodile'; 'shark']",tulip
6575,55,"['turtle'; 'tiger'; 'butterfly']",butterfly
6576,30,"['sweet_pepper'; 'bottle'; 'tiger']",bottle
6577,90,"['plain'; 'shark'; 'turtle']",shark
6578,82,"['baby'; 'skunk'; 'rose']",skunk
6579,15,"['boy'; 'lizard'; 'bus']",lizard
6580,46,"['maple_tree'; 'skunk'; 'oak_tree']",skunk
6581,73,"['chimpanzee'; 'plain'; 'rose']",chimpanzee
6582,6,"['cup'; 'bridge'; 'dolphin']",bridge
6583,5,"['beaver'; 'bear'; 'otter']",otter
6584,43,"['castle'; 'willow_tree'; 'elephant']",castle
6585,21,"['squirrel'; 'maple_tree'; 'streetcar']",maple_tree
6586,43,"['willow_tree'; 'elephant'; 'castle']",elephant
6587,91,"['plain'; 'elephant'; 'oak_tree']",elephant
6588,43,"['castle'; 'elephant'; 'willow_tree']",castle
6589,25,"['dolphin'; 'bowl'; 'bridge']",bowl
6590,93,"['orchid'; 'lobster'; 'otter']",lobster
6591,4,"['bridge'; 'skyscraper'; 'rose']",rose
6592,54,"['tiger'; 'sea'; 'aquarium_fish']",tiger
6593,83,"['skunk'; 'dinosaur'; 'cup']",dinosaur
6594,28,"['crab'; 'motorcycle'; 'man']",motorcycle
6595,56,"['fox'; 'rocket'; 'wolf']",rocket
6596,41,"['sweet_pepper'; 'mushroom'; 'possum']",possum
6597,89,"['rocket'; 'can'; 'crocodile']",crocodile
6598,83,"['cup'; 'dinosaur'; 'skunk']",dinosaur
6599,64,"['couch'; 'maple_tree'; 'cattle']",couch
6600,16,"['bridge'; 'man'; 'mountain']",man
6601,79,"['raccoon'; 'palm_tree'; 'maple_tree']",palm_tree
6602,9,"['train'; 'table'; 'rose']",table
6603,53,"['plain'; 'road'; 'flatfish']",road
6604,63,"['snake'; 'rabbit'; 'sunflower']",sunflower
6605,18,"['wardrobe'; 'pine_tree'; 'bed']",wardrobe
6606,38,"['oak_tree'; 'fox'; 'bicycle']",bicycle
6607,0,"['beaver'; 'sunflower'; 'camel']",beaver
6608,96,"['bridge'; 'sunflower'; 'beetle']",sunflower
6609,85,"['dinosaur'; 'squirrel'; 'beetle']",squirrel
6610,38,"['fox'; 'bicycle'; 'oak_tree']",bicycle
6611,70,"['wardrobe'; 'bowl'; 'poppy']",wardrobe
6612,84,"['bottle'; 'trout'; 'apple']",trout
6613,9,"['train'; 'rose'; 'table']",rose
6614,61,"['woman'; 'clock'; 'rabbit']",clock
6615,24,"['worm'; 'dolphin'; 'kangaroo']",dolphin
6616,7,"['rabbit'; 'bear'; 'snake']",rabbit
6617,44,"['rocket'; 'forest'; 'seal']",seal
6618,33,"['plain'; 'mountain'; 'chair']",chair
6619,42,"['pine_tree'; 'caterpillar'; 'forest']",caterpillar
6620,85,"['squirrel'; 'dinosaur'; 'beetle']",dinosaur
6621,61,"['rabbit'; 'clock'; 'woman']",clock
6622,49,"['cattle'; 'bee'; 'butterfly']",cattle
6623,92,"['bridge'; 'cockroach'; 'table']",cockroach
6624,27,"['maple_tree'; 'sunflower'; 'chair']",chair
6625,40,"['crocodile'; 'lawn_mower'; 'table']",crocodile
6626,78,"['mushroom'; 'telephone'; 'table']",table
6627,93,"['lobster'; 'otter'; 'orchid']",orchid
6628,27,"['chair'; 'sunflower'; 'maple_tree']",chair
6629,26,"['pine_tree'; 'mountain'; 'hamster']",hamster
6630,78,"['mushroom'; 'table'; 'telephone']",table
6631,93,"['lobster'; 'orchid'; 'otter']",orchid
6632,66,"['road'; 'snail'; 'apple']",apple
6633,64,"['maple_tree'; 'cattle'; 'couch']",cattle
6634,69,"['dolphin'; 'beetle'; 'shark']",beetle
6635,89,"['can'; 'rocket'; 'crocodile']",rocket
6636,36,"['leopard'; 'worm'; 'beetle']",worm
6637,13,"['lizard'; 'otter'; 'hamster']",otter
6638,86,"['beaver'; 'bicycle'; 'leopard']",beaver
6639,39,"['tulip'; 'shark'; 'crocodile']",tulip
6640,27,"['maple_tree'; 'sunflower'; 'chair']",chair
6641,5,"['otter'; 'bear'; 'beaver']",otter
6642,10,"['pickup_truck'; 'orchid'; 'dinosaur']",dinosaur
6643,90,"['shark'; 'turtle'; 'plain']",plain
6644,3,"['television'; 'whale'; 'butterfly']",butterfly
6645,78,"['mushroom'; 'table'; 'telephone']",table
6646,95,"['bee'; 'sweet_pepper'; 'telephone']",bee
6647,96,"['bridge'; 'beetle'; 'sunflower']",beetle
6648,1,"['hamster'; 'whale'; 'flatfish']",whale
6649,86,"['beaver'; 'bicycle'; 'leopard']",beaver
6650,21,"['streetcar'; 'maple_tree'; 'squirrel']",squirrel
6651,73,"['chimpanzee'; 'plain'; 'rose']",chimpanzee
6652,14,"['chair'; 'woman'; 'cup']",woman
6653,42,"['caterpillar'; 'forest'; 'pine_tree']",forest
6654,41,"['mushroom'; 'sweet_pepper'; 'possum']",mushroom
6655,25,"['bowl'; 'bridge'; 'dolphin']",bridge
6656,77,"['tulip'; 'couch'; 'keyboard']",couch
6657,98,"['cockroach'; 'bus'; 'elephant']",bus
6658,19,"['rocket'; 'camel'; 'mountain']",camel
6659,47,"['raccoon'; 'castle'; 'cup']",castle
6660,92,"['table'; 'cockroach'; 'bridge']",cockroach
6661,38,"['bicycle'; 'fox'; 'oak_tree']",bicycle
6662,53,"['flatfish'; 'road'; 'plain']",road
6663,21,"['streetcar'; 'squirrel'; 'maple_tree']",squirrel
6664,57,"['sweet_pepper'; 'lion'; 'worm']",lion
6665,13,"['otter'; 'lizard'; 'hamster']",otter
6666,67,"['lawn_mower'; 'baby'; 'poppy']",baby
6667,20,"['bowl'; 'kangaroo'; 'sea']",kangaroo
6668,57,"['lion'; 'worm'; 'sweet_pepper']",worm
6669,22,"['trout'; 'couch'; 'shrew']",couch
6670,68,"['keyboard'; 'man'; 'butterfly']",butterfly
6671,77,"['couch'; 'tulip'; 'keyboard']",couch
6672,92,"['cockroach'; 'bridge'; 'table']",bridge
6673,71,"['road'; 'woman'; 'bicycle']",woman
6674,22,"['couch'; 'trout'; 'shrew']",couch
6675,83,"['dinosaur'; 'cup'; 'skunk']",cup
6676,77,"['tulip'; 'couch'; 'keyboard']",couch
6677,50,"['chair'; 'streetcar'; 'tiger']",chair
6678,96,"['sunflower'; 'beetle'; 'bridge']",beetle
6679,7,"['rabbit'; 'bear'; 'snake']",bear
6680,40,"['lawn_mower'; 'table'; 'crocodile']",crocodile
6681,47,"['raccoon'; 'cup'; 'castle']",cup
6682,90,"['plain'; 'shark'; 'turtle']",shark
6683,89,"['rocket'; 'crocodile'; 'can']",crocodile
6684,14,"['woman'; 'cup'; 'chair']",woman
6685,43,"['castle'; 'elephant'; 'willow_tree']",elephant
6686,17,"['snake'; 'lobster'; 'fox']",lobster
6687,48,"['boy'; 'possum'; 'wolf']",wolf
6688,26,"['mountain'; 'pine_tree'; 'hamster']",hamster
6689,91,"['elephant'; 'plain'; 'oak_tree']",oak_tree
6690,94,"['pine_tree'; 'turtle'; 'oak_tree']",turtle
6691,9,"['train'; 'table'; 'rose']",rose
6692,98,"['bus'; 'elephant'; 'cockroach']",elephant
6693,69,"['beetle'; 'shark'; 'dolphin']",shark
6694,30,"['tiger'; 'sweet_pepper'; 'bottle']",sweet_pepper
6695,65,"['woman'; 'chair'; 'rose']",chair
6696,39,"['crocodile'; 'shark'; 'tulip']",tulip
6697,63,"['rabbit'; 'snake'; 'sunflower']",sunflower
6698,32,"['rocket'; 'wardrobe'; 'elephant']",wardrobe
6699,80,"['elephant'; 'camel'; 'pear']",pear
6700,66,"['road'; 'apple'; 'snail']",apple
6701,8,"['crab'; 'seal'; 'tulip']",tulip
6702,12,"['woman'; 'chimpanzee'; 'train']",chimpanzee
6703,27,"['sunflower'; 'chair'; 'maple_tree']",chair
6704,47,"['raccoon'; 'cup'; 'castle']",cup
6705,72,"['tank'; 'can'; 'worm']",can
6706,80,"['elephant'; 'pear'; 'camel']",pear
6707,2,"['caterpillar'; 'whale'; 'dinosaur']",whale
6708,65,"['woman'; 'chair'; 'rose']",rose
6709,3,"['whale'; 'television'; 'butterfly']",butterfly
6710,48,"['boy'; 'possum'; 'wolf']",wolf
6711,89,"['can'; 'rocket'; 'crocodile']",crocodile
6712,83,"['skunk'; 'cup'; 'dinosaur']",cup
6713,42,"['pine_tree'; 'caterpillar'; 'forest']",caterpillar
6714,65,"['chair'; 'woman'; 'rose']",rose
6715,81,"['cup'; 'bicycle'; 'lion']",lion
6716,57,"['lion'; 'worm'; 'sweet_pepper']",worm
6717,58,"['butterfly'; 'house'; 'otter']",otter
6718,48,"['possum'; 'boy'; 'wolf']",possum
6719,53,"['road'; 'flatfish'; 'plain']",flatfish
6720,79,"['maple_tree'; 'raccoon'; 'palm_tree']",raccoon
6721,77,"['couch'; 'tulip'; 'keyboard']",keyboard
6722,44,"['seal'; 'forest'; 'rocket']",rocket
6723,57,"['lion'; 'worm'; 'sweet_pepper']",worm
6724,72,"['worm'; 'tank'; 'can']",can
6725,54,"['sea'; 'tiger'; 'aquarium_fish']",tiger
6726,84,"['bottle'; 'apple'; 'trout']",apple
6727,35,"['cup'; 'seal'; 'tiger']",seal
6728,20,"['sea'; 'bowl'; 'kangaroo']",kangaroo
6729,26,"['pine_tree'; 'mountain'; 'hamster']",hamster
6730,37,"['beaver'; 'dinosaur'; 'lawn_mower']",beaver
6731,79,"['raccoon'; 'maple_tree'; 'palm_tree']",palm_tree
6732,93,"['otter'; 'lobster'; 'orchid']",orchid
6733,48,"['wolf'; 'boy'; 'possum']",wolf
6734,32,"['wardrobe'; 'rocket'; 'elephant']",wardrobe
6735,17,"['snake'; 'lobster'; 'fox']",lobster
6736,41,"['mushroom'; 'sweet_pepper'; 'possum']",mushroom
6737,70,"['poppy'; 'bowl'; 'wardrobe']",bowl
6738,87,"['rabbit'; 'bottle'; 'dolphin']",rabbit
6739,70,"['wardrobe'; 'poppy'; 'bowl']",wardrobe
6740,11,"['skyscraper'; 'apple'; 'hamster']",hamster
6741,48,"['possum'; 'boy'; 'wolf']",boy
6742,79,"['palm_tree'; 'maple_tree'; 'raccoon']",palm_tree
6743,28,"['motorcycle'; 'man'; 'crab']",man
6744,31,"['chimpanzee'; 'snake'; 'sunflower']",sunflower
6745,18,"['wardrobe'; 'pine_tree'; 'bed']",wardrobe
6746,59,"['pickup_truck'; 'chair'; 'apple']",chair
6747,49,"['butterfly'; 'cattle'; 'bee']",cattle
6748,96,"['sunflower'; 'bridge'; 'beetle']",beetle
6749,33,"['plain'; 'chair'; 'mountain']",chair
6750,74,"['snake'; 'forest'; 'ray']",ray
6751,62,"['kangaroo'; 'bus'; 'streetcar']",kangaroo
6752,29,"['train'; 'girl'; 'telephone']",girl
6753,88,"['girl'; 'poppy'; 'tank']",poppy
6754,70,"['wardrobe'; 'bowl'; 'poppy']",wardrobe
6755,26,"['mountain'; 'hamster'; 'pine_tree']",hamster
6756,5,"['beaver'; 'bear'; 'otter']",bear
6757,42,"['pine_tree'; 'caterpillar'; 'forest']",caterpillar
6758,49,"['bee'; 'cattle'; 'butterfly']",cattle
6759,78,"['telephone'; 'table'; 'mushroom']",mushroom
6760,45,"['willow_tree'; 'otter'; 'skunk']",willow_tree
6761,82,"['baby'; 'rose'; 'skunk']",skunk
6762,22,"['couch'; 'shrew'; 'trout']",couch
6763,61,"['clock'; 'woman'; 'rabbit']",woman
6764,18,"['bed'; 'wardrobe'; 'pine_tree']",bed
6765,97,"['turtle'; 'mushroom'; 'lion']",mushroom
6766,56,"['rocket'; 'fox'; 'wolf']",fox
6767,1,"['whale'; 'hamster'; 'flatfish']",hamster
6768,72,"['worm'; 'can'; 'tank']",can
6769,93,"['orchid'; 'lobster'; 'otter']",orchid
6770,58,"['otter'; 'butterfly'; 'house']",house
6771,22,"['couch'; 'shrew'; 'trout']",shrew
6772,60,"['forest'; 'rabbit'; 'turtle']",rabbit
6773,47,"['castle'; 'cup'; 'raccoon']",castle
6774,74,"['ray'; 'forest'; 'snake']",forest
6775,66,"['snail'; 'road'; 'apple']",apple
6776,39,"['tulip'; 'crocodile'; 'shark']",tulip
6777,55,"['butterfly'; 'tiger'; 'turtle']",butterfly
6778,68,"['keyboard'; 'man'; 'butterfly']",butterfly
6779,58,"['otter'; 'house'; 'butterfly']",house
6780,58,"['otter'; 'butterfly'; 'house']",house
6781,20,"['bowl'; 'sea'; 'kangaroo']",kangaroo
6782,34,"['girl'; 'tractor'; 'sunflower']",tractor
6783,24,"['dolphin'; 'kangaroo'; 'worm']",kangaroo
6784,12,"['woman'; 'train'; 'chimpanzee']",chimpanzee
6785,5,"['otter'; 'beaver'; 'bear']",otter
6786,66,"['road'; 'apple'; 'snail']",apple
6787,63,"['sunflower'; 'snake'; 'rabbit']",snake
