index,true_label,candidate_labels,complementary_label
9495,airplane,"['cat', 'frog', 'dog', 'horse']",dog
9496,horse,"['frog', 'airplane', 'automobile', 'cat']",cat
9497,deer,"['frog', 'cat', 'airplane', 'automobile']",automobile
9498,bird,"['airplane', 'automobile', 'ship', 'dog']",dog
9499,airplane,"['cat', 'frog', 'deer', 'dog']",dog
9500,deer,"['airplane', 'cat', 'automobile', 'frog']",frog
9501,truck,"['airplane', 'frog', 'deer', 'cat']",deer
9502,deer,"['airplane', 'ship', 'frog', 'automobile']",frog
9503,bird,"['airplane', 'ship', 'truck', 'horse']",horse
9504,horse,"['airplane', 'frog', 'cat', 'ship']",cat
9505,horse,"['airplane', 'cat', 'frog', 'automobile']",cat
9506,deer,"['frog', 'airplane', 'cat', 'ship']",cat
9507,deer,"['airplane', 'automobile', 'frog', 'ship']",frog
9508,automobile,"['airplane', 'cat', 'frog', 'bird']",bird
9509,automobile,"['cat', 'frog', 'airplane', 'deer']",deer
9510,airplane,"['cat', 'deer', 'frog', 'horse']",horse
9511,truck,"['airplane', 'frog', 'cat', 'deer']",cat
9512,airplane,"['truck', 'horse', 'automobile', 'deer']",automobile
9513,truck,"['cat', 'airplane', 'dog', 'frog']",airplane
9514,ship,"['frog', 'cat', 'dog', 'horse']",dog
9515,frog,"['airplane', 'ship', 'cat', 'deer']",cat
9516,deer,"['airplane', 'frog', 'cat', 'automobile']",cat
9517,horse,"['airplane', 'frog', 'cat', 'automobile']",automobile
9518,bird,"['airplane', 'automobile', 'deer', 'frog']",deer
9519,bird,"['airplane', 'deer', 'horse', 'automobile']",horse
9520,bird,"['cat', 'airplane', 'ship', 'frog']",frog
9521,frog,"['airplane', 'horse', 'cat', 'deer']",cat
9522,airplane,"['frog', 'deer', 'cat', 'dog']",dog
9523,bird,"['horse', 'deer', 'airplane', 'truck']",airplane
9524,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9525,airplane,"['truck', 'automobile', 'horse', 'cat']",horse
9526,bird,"['airplane', 'frog', 'ship', 'cat']",frog
9527,ship,"['frog', 'airplane', 'horse', 'deer']",airplane
9528,deer,"['airplane', 'cat', 'ship', 'automobile']",automobile
9529,deer,"['airplane', 'ship', 'frog', 'cat']",frog
9530,frog,"['airplane', 'ship', 'automobile', 'horse']",horse
9531,dog,"['frog', 'ship', 'deer', 'cat']",cat
9532,truck,"['cat', 'dog', 'airplane', 'frog']",airplane
9533,airplane,"['automobile', 'cat', 'truck', 'dog']",truck
9534,automobile,"['airplane', 'cat', 'frog', 'deer']",deer
9535,automobile,"['airplane', 'frog', 'cat', 'dog']",dog
9536,ship,"['airplane', 'cat', 'frog', 'horse']",horse
9537,dog,"['airplane', 'automobile', 'cat', 'ship']",cat
9538,automobile,"['cat', 'airplane', 'dog', 'bird']",bird
9539,automobile,"['airplane', 'cat', 'deer', 'dog']",deer
9540,ship,"['cat', 'truck', 'airplane', 'frog']",airplane
9541,truck,"['cat', 'airplane', 'deer', 'dog']",dog
9542,airplane,"['deer', 'automobile', 'frog', 'horse']",automobile
9543,frog,"['airplane', 'horse', 'ship', 'cat']",cat
9544,deer,"['automobile', 'airplane', 'ship', 'frog']",ship
9545,ship,"['cat', 'dog', 'frog', 'airplane']",airplane
9546,deer,"['airplane', 'cat', 'frog', 'automobile']",frog
9547,dog,"['automobile', 'airplane', 'frog', 'deer']",deer
9548,horse,"['airplane', 'frog', 'bird', 'cat']",cat
9549,automobile,"['cat', 'deer', 'bird', 'airplane']",airplane
9550,deer,"['cat', 'airplane', 'frog', 'automobile']",frog
9551,frog,"['airplane', 'horse', 'deer', 'ship']",deer
9552,bird,"['truck', 'deer', 'airplane', 'horse']",airplane
9553,bird,"['automobile', 'ship', 'airplane', 'deer']",airplane
9554,frog,"['airplane', 'ship', 'automobile', 'truck']",truck
9555,ship,"['cat', 'horse', 'deer', 'dog']",dog
9556,bird,"['automobile', 'horse', 'cat', 'airplane']",airplane
9557,truck,"['cat', 'airplane', 'dog', 'frog']",dog
9558,bird,"['deer', 'airplane', 'automobile', 'truck']",airplane
9559,bird,"['deer', 'ship', 'horse', 'truck']",horse
9560,horse,"['airplane', 'cat', 'automobile', 'frog']",automobile
9561,automobile,"['cat', 'airplane', 'frog', 'dog']",dog
9562,deer,"['frog', 'cat', 'airplane', 'ship']",ship
9563,dog,"['automobile', 'airplane', 'cat', 'truck']",cat
9564,cat,"['automobile', 'airplane', 'ship', 'frog']",ship
9565,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9566,airplane,"['frog', 'cat', 'automobile', 'airplane']",automobile
9567,ship,"['airplane', 'frog', 'horse', 'cat']",horse
9568,deer,"['automobile', 'frog', 'airplane', 'cat']",frog
9569,deer,"['automobile', 'airplane', 'cat', 'frog']",cat
9570,cat,"['automobile', 'ship', 'airplane', 'frog']",airplane
9571,horse,"['airplane', 'frog', 'automobile', 'cat']",cat
9572,ship,"['cat', 'dog', 'horse', 'frog']",horse
9573,truck,"['airplane', 'frog', 'cat', 'deer']",deer
9574,cat,"['automobile', 'airplane', 'truck', 'horse']",horse
9575,frog,"['airplane', 'ship', 'horse', 'deer']",deer
9576,automobile,"['cat', 'dog', 'airplane', 'deer']",airplane
9577,bird,"['frog', 'ship', 'airplane', 'cat']",cat
9578,automobile,"['cat', 'airplane', 'dog', 'frog']",dog
9579,bird,"['cat', 'ship', 'automobile', 'dog']",dog
9580,bird,"['airplane', 'cat', 'automobile', 'ship']",ship
9581,horse,"['cat', 'airplane', 'frog', 'automobile']",Horse
9582,automobile,"['cat', 'frog', 'airplane', 'bird']",airplane
9583,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9584,automobile,"['cat', 'airplane', 'frog', 'dog']",dog
9585,bird,"['deer', 'horse', 'airplane', 'automobile']",airplane
9586,dog,"['automobile', 'ship', 'airplane', 'bird']",bird
9587,horse,"['airplane', 'frog', 'bird', 'cat']",bird
9588,bird,"['airplane', 'deer', 'horse', 'truck']",deer
9589,bird,"['dog', 'cat', 'automobile', 'deer']",deer
9590,horse,"['frog', 'airplane', 'ship', 'automobile']",automobile
9591,cat,"['automobile', 'airplane', 'deer', 'horse']",horse
9592,deer,"['automobile', 'airplane', 'cat', 'ship']",ship
9593,deer,"['ship', 'automobile', 'cat', 'frog']",ship
9594,dog,"['automobile', 'airplane', 'ship', 'frog']",frog
9595,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9596,airplane,"['frog', 'cat', 'deer', 'automobile']",automobile
9597,bird,"['automobile', 'deer', 'dog', 'horse']",horse
9598,truck,"['airplane', 'cat', 'frog', 'ship']",ship
9599,ship,"['frog', 'airplane', 'deer', 'horse']",airplane
9600,cat,"['airplane', 'automobile', 'ship', 'deer']",ship
9601,truck,"['cat', 'airplane', 'dog', 'frog']",dog
9602,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9603,bird,"['airplane', 'automobile', 'ship', 'horse']",horse
9604,airplane,"['cat', 'frog', 'airplane', 'ship']",ship
9605,dog,"['ship', 'airplane', 'automobile', 'frog']",ship
9606,truck,"['cat', 'airplane', 'dog', 'frog']",airplane
9607,dog,"['automobile', 'airplane', 'deer', 'ship']",deer
9608,truck,"['cat', 'frog', 'dog', 'airplane']",airplane
9609,cat,"['airplane', 'ship', 'automobile', 'deer']",deer
9610,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9611,airplane,"['cat', 'dog', 'frog', 'deer']",deer
9612,cat,"['ship', 'airplane', 'frog', 'automobile']",ship
9613,cat,"['ship', 'automobile', 'airplane', 'frog']",ship
9614,airplane,"['frog', 'horse', 'automobile', 'deer']",automobile
9615,deer,"['automobile', 'airplane', 'cat', 'frog']",cat
9616,airplane,"['cat', 'automobile', 'deer', 'frog']",automobile
9617,ship,"['airplane', 'frog', 'cat', 'dog']",dog
9618,deer,"['frog', 'airplane', 'cat', 'automobile']",automobile
9619,airplane,"['automobile', 'deer', 'frog', 'cat']",cat
9620,automobile,"['airplane', 'frog', 'cat', 'dog']",dog
9621,horse,"['cat', 'automobile', 'airplane', 'frog']",Horse
9622,dog,"['automobile', 'frog', 'airplane', 'cat']",cat
9623,ship,"['airplane', 'frog', 'cat', 'dog']",dog
9624,cat,"['airplane', 'frog', 'automobile', 'truck']",truck
9625,frog,"['ship', 'airplane', 'deer', 'horse']",deer
9626,truck,"['airplane', 'cat', 'bird', 'frog']",bird
9627,ship,"['cat', 'airplane', 'frog', 'automobile']",automobile
9628,horse,"['frog', 'airplane', 'automobile', 'cat']",automobile
9629,bird,"['airplane', 'automobile', 'deer', 'truck']",truck
9630,ship,"['cat', 'frog', 'dog', 'airplane']",airplane
9631,bird,"['truck', 'airplane', 'automobile', 'ship']",airplane
9632,cat,"['airplane', 'ship', 'deer', 'automobile']",deer
9633,deer,"['airplane', 'automobile', 'cat', 'frog']",cat
9634,dog,"['airplane', 'automobile', 'deer', 'frog']",deer
9635,bird,"['automobile', 'airplane', 'deer', 'horse']",airplane
9636,frog,"['airplane', 'deer', 'ship', 'automobile']",deer
9637,horse,"['cat', 'airplane', 'automobile', 'frog']",automobile
9638,deer,"['frog', 'airplane', 'cat', 'ship']",cat
9639,bird,"['cat', 'automobile', 'dog', 'truck']",Bird
9640,horse,"['airplane', 'automobile', 'cat', 'ship']",automobile
9641,dog,"['automobile', 'ship', 'frog', 'airplane']",frog
9642,dog,"['automobile', 'ship', 'cat', 'airplane']",cat
9643,deer,"['airplane', 'automobile', 'frog', 'cat']",frog
9644,ship,"['cat', 'dog', 'frog', 'automobile']",automobile
9645,ship,"['airplane', 'frog', 'cat', 'dog']",airplane
9646,automobile,"['cat', 'airplane', 'frog', 'dog']",dog
9647,cat,"['airplane', 'frog', 'cat', 'automobile']",automobile
9648,ship,"['truck', 'automobile', 'deer', 'cat']",cat
9649,dog,"['airplane', 'automobile', 'ship', 'deer']",ship
9650,deer,"['frog', 'airplane', 'ship', 'cat']",cat
9651,ship,"['frog', 'horse', 'cat', 'dog']",dog
9652,truck,"['airplane', 'cat', 'frog', 'horse']",horse
9653,frog,"['airplane', 'horse', 'deer', 'cat']",deer
9654,truck,"['airplane', 'cat', 'dog', 'deer']",deer
9655,deer,"['airplane', 'ship', 'automobile', 'cat']",cat
9656,cat,"['airplane', 'ship', 'automobile', 'truck']",truck
9657,airplane,"['truck', 'cat', 'deer', 'automobile']",automobile
9658,automobile,"['cat', 'airplane', 'dog', 'deer']",deer
9659,bird,"['automobile', 'ship', 'airplane', 'horse']",horse
9660,bird,"['airplane', 'ship', 'truck', 'automobile']",truck
9661,deer,"['airplane', 'ship', 'automobile', 'truck']",truck
9662,frog,"['airplane', 'automobile', 'ship', 'horse']",horse
9663,ship,"['cat', 'frog', 'airplane', 'deer']",airplane
9664,ship,"['cat', 'horse', 'airplane', 'frog']",airplane
9665,dog,"['airplane', 'ship', 'frog', 'automobile']",automobile
9666,airplane,"['cat', 'dog', 'deer', 'horse']",horse
9667,cat,"['automobile', 'horse', 'frog', 'airplane']",horse
9668,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9669,ship,"['airplane', 'frog', 'horse', 'cat']",airplane
9670,cat,"['automobile', 'ship', 'truck', 'airplane']",truck
9671,airplane,"['frog', 'horse', 'deer', 'truck']",truck
9672,horse,"['cat', 'frog', 'automobile', 'ship']",automobile
9673,truck,"['airplane', 'frog', 'cat', 'dog']",dog
9674,ship,"['cat', 'horse', 'dog', 'airplane']",airplane
9675,ship,"['airplane', 'frog', 'cat', 'bird']",bird
9676,truck,"['frog', 'airplane', 'cat', 'deer']",deer
9677,dog,"['airplane', 'automobile', 'truck', 'frog']",frog
9678,bird,"['automobile', 'cat', 'horse', 'dog']",cat
9679,frog,"['deer', 'airplane', 'ship', 'cat']",cat
9680,deer,"['airplane', 'frog', 'automobile', 'cat']",automobile
9681,frog,"['airplane', 'automobile', 'ship', 'cat']",cat
9682,ship,"['airplane', 'frog', 'cat', 'horse']",cat
9683,truck,"['airplane', 'frog', 'cat', 'deer']",cat
9684,ship,"['frog', 'automobile', 'cat', 'dog']",dog
9685,deer,"['airplane', 'ship', 'frog', 'automobile']",frog
9686,ship,"['airplane', 'frog', 'horse', 'cat']",horse
9687,airplane,"['cat', 'horse', 'frog', 'dog']",dog
9688,dog,"['airplane', 'frog', 'automobile', 'deer']",deer
9689,horse,"['frog', 'airplane', 'cat', 'bird']",bird
9690,automobile,"['cat', 'airplane', 'frog', 'dog']",dog
9691,deer,"['airplane', 'frog', 'cat', 'ship']",cat
9692,ship,"['cat', 'frog', 'deer', 'dog']",dog
9693,ship,"['frog', 'cat', 'airplane', 'horse']",airplane
9694,cat,"['automobile', 'ship', 'airplane', 'truck']",truck
9695,deer,"['frog', 'airplane', 'ship', 'automobile']",ship
9696,airplane,"['frog', 'cat', 'truck', 'horse']",truck
9697,airplane,"['cat', 'horse', 'dog', 'frog']",dog
9698,dog,"['airplane', 'deer', 'ship', 'automobile']",automobile
9699,ship,"['airplane', 'frog', 'horse', 'automobile']",airplane
9700,cat,"['frog', 'airplane', 'ship', 'automobile']",automobile
9701,truck,"['airplane', 'frog', 'cat', 'dog']",dog
9702,cat,"['airplane', 'automobile', 'ship', 'frog']",frog
9703,dog,"['automobile', 'airplane', 'frog', 'ship']",ship
9704,truck,"['airplane', 'frog', 'cat', 'dog']",dog
9705,truck,"['airplane', 'cat', 'deer', 'frog']",deer
9706,frog,"['airplane', 'ship', 'automobile', 'truck']",truck
9707,dog,"['automobile', 'cat', 'ship', 'deer']",cat
9708,ship,"['cat', 'airplane', 'frog', 'dog']",airplane
9709,frog,"['airplane', 'deer', 'automobile', 'horse']",horse
9710,cat,"['airplane', 'automobile', 'ship', 'frog']",ship
9711,horse,"['airplane', 'ship', 'frog', 'bird']",bird
9712,bird,"['airplane', 'automobile', 'frog', 'truck']",frog
9713,deer,"['frog', 'airplane', 'ship', 'cat']",ship
9714,airplane,"['cat', 'frog', 'horse', 'deer']",horse
9715,truck,"['airplane', 'frog', 'cat', 'bird']",bird
9716,bird,"['automobile', 'horse', 'airplane', 'ship']",airplane
9717,automobile,"['cat', 'airplane', 'frog', 'dog']",airplane
9718,airplane,"['horse', 'automobile', 'deer', 'cat']",automobile
9719,horse,"['automobile', 'cat', 'ship', 'frog']",ship
9720,cat,"['airplane', 'automobile', 'frog', 'ship']",ship
9721,truck,"['cat', 'airplane', 'bird', 'frog']",airplane
9722,ship,"['airplane', 'frog', 'horse', 'cat']",horse
9723,ship,"['frog', 'deer', 'horse', 'cat']",horse
9724,deer,"['airplane', 'automobile', 'ship', 'cat']",cat
9725,horse,"['airplane', 'frog', 'ship', 'bird']",ship
9726,horse,"['automobile', 'frog', 'cat', 'ship']",ship
9727,frog,"['airplane', 'horse', 'ship', 'cat']",cat
9728,truck,"['frog', 'airplane', 'cat', 'deer']",airplane
9729,dog,"['frog', 'airplane', 'deer', 'automobile']",deer
9730,ship,"['cat', 'dog', 'horse', 'frog']",horse
9731,deer,"['airplane', 'frog', 'cat', 'ship']",ship
9732,frog,"['airplane', 'deer', 'ship', 'truck']",truck
9733,bird,"['frog', 'cat', 'automobile', 'ship']",automobile
9734,bird,"['airplane', 'frog', 'automobile', 'ship']",automobile
9735,horse,"['cat', 'airplane', 'automobile', 'ship']",ship
9736,frog,"['automobile', 'ship', 'airplane', 'truck']",truck
9737,cat,"['deer', 'airplane', 'ship', 'automobile']",deer
9738,cat,"['airplane', 'ship', 'automobile', 'deer']",deer
9739,truck,"['cat', 'dog', 'frog', 'airplane']",airplane
9740,bird,"['airplane', 'frog', 'automobile', 'cat']",automobile
9741,horse,"['cat', 'frog', 'automobile', 'airplane']",automobile
9742,frog,"['airplane', 'automobile', 'ship', 'bird']",bird
9743,ship,"['airplane', 'frog', 'horse', 'cat']",horse
9744,automobile,"['airplane', 'cat', 'dog', 'bird']",bird
9745,automobile,"['airplane', 'frog', 'cat', 'bird']",bird
9746,dog,"['automobile', 'ship', 'cat', 'airplane']",cat
9747,ship,"['airplane', 'frog', 'cat', 'dog']",airplane
9748,dog,"['airplane', 'frog', 'automobile', 'ship']",ship
9749,deer,"['airplane', 'ship', 'automobile', 'truck']",truck
9750,deer,"['airplane', 'frog', 'cat', 'ship']",ship
9751,airplane,"['deer', 'cat', 'horse', 'truck']",truck
9752,cat,"['automobile', 'ship', 'airplane', 'deer']",deer
9753,frog,"['airplane', 'ship', 'horse', 'automobile']",horse
9754,automobile,"['cat', 'dog', 'airplane', 'frog']",airplane
9755,airplane,"['cat', 'frog', 'dog', 'deer']",dog
9756,frog,"['airplane', 'ship', 'truck', 'automobile']",truck
9757,bird,"['automobile', 'airplane', 'frog', 'deer']",frog
9758,frog,"['airplane', 'horse', 'ship', 'automobile']",ship
9759,airplane,"['cat', 'dog', 'horse', 'frog']",horse
9760,cat,"['automobile', 'airplane', 'ship', 'horse']",horse
9761,deer,"['airplane', 'frog', 'automobile', 'cat']",cat
9762,frog,"['airplane', 'horse', 'ship', 'deer']",deer
9763,bird,"['automobile', 'dog', 'horse', 'cat']",Bird
9764,frog,"['airplane', 'horse', 'deer', 'ship']",ship
9765,automobile,"['airplane', 'frog', 'cat', 'bird']",bird
9766,automobile,"['cat', 'airplane', 'frog', 'dog']",dog
9767,airplane,"['cat', 'frog', 'dog', 'automobile']",automobile
9768,horse,"['frog', 'airplane', 'ship', 'cat']",ship
9769,frog,"['airplane', 'automobile', 'ship', 'horse']",horse
9770,dog,"['airplane', 'automobile', 'ship', 'deer']",ship
9771,deer,"['airplane', 'frog', 'automobile', 'ship']",ship
9772,dog,"['automobile', 'airplane', 'ship', 'cat']",cat
9773,horse,"['airplane', 'cat', 'ship', 'automobile']",automobile
9774,automobile,"['cat', 'airplane', 'dog', 'frog']",dog
9775,deer,"['frog', 'airplane', 'cat', 'ship']",ship
9776,deer,"['frog', 'cat', 'automobile', 'airplane']",automobile
9777,deer,"['airplane', 'frog', 'cat', 'automobile']",automobile
9778,horse,"['automobile', 'cat', 'frog', 'ship']",ship
9779,deer,"['frog', 'cat', 'ship', 'airplane']",ship
9780,deer,"['automobile', 'cat', 'frog', 'airplane']",airplane
9781,automobile,"['airplane', 'cat', 'dog', 'ship']",ship
9782,deer,"['airplane', 'ship', 'frog', 'truck']",truck
9783,cat,"['airplane', 'truck', 'ship', 'automobile']",ship
9784,frog,"['horse', 'airplane', 'automobile', 'ship']",automobile
9785,frog,"['automobile', 'ship', 'airplane', 'cat']",cat
9786,ship,"['frog', 'cat', 'airplane', 'horse']",airplane
9787,truck,"['airplane', 'frog', 'cat', 'deer']",deer
9788,frog,"['airplane', 'deer', 'horse', 'automobile']",horse
9789,horse,"['airplane', 'automobile', 'cat', 'ship']",cat
9790,bird,"['deer', 'truck', 'cat', 'horse']",cat
9791,deer,"['frog', 'airplane', 'cat', 'ship']",ship
9792,cat,"['automobile', 'frog', 'horse', 'truck']",horse
9793,dog,"['automobile', 'airplane', 'cat', 'ship']",cat
9794,cat,"['automobile', 'frog', 'truck', 'airplane']",truck
9795,horse,"['cat', 'ship', 'airplane', 'frog']",Horse
9796,ship,"['frog', 'horse', 'automobile', 'cat']",automobile
9797,frog,"['airplane', 'automobile', 'ship', 'horse']",horse
9798,bird,"['airplane', 'frog', 'truck', 'cat']",cat
9799,airplane,"['horse', 'cat', 'deer', 'automobile']",automobile
9800,airplane,"['frog', 'deer', 'ship', 'cat']",ship
9801,airplane,"['horse', 'automobile', 'cat', 'deer']",automobile
9802,bird,"['frog', 'cat', 'airplane', 'ship']",airplane
9803,bird,"['deer', 'automobile', 'airplane', 'truck']",airplane
9804,dog,"['automobile', 'cat', 'ship', 'airplane']",cat
9805,horse,"['automobile', 'frog', 'airplane', 'cat']",Horse
9806,automobile,"['airplane', 'cat', 'frog', 'deer']",deer
9807,truck,"['airplane', 'frog', 'cat', 'dog']",dog
9808,frog,"['automobile', 'truck', 'ship', 'airplane']",ship
9809,automobile,"['cat', 'dog', 'airplane', 'frog']",airplane
9810,truck,"['airplane', 'cat', 'bird', 'frog']",bird
9811,dog,"['automobile', 'airplane', 'ship', 'bird']",bird
9812,truck,"['cat', 'deer', 'airplane', 'frog']",airplane
9813,airplane,"['deer', 'truck', 'automobile', 'cat']",automobile
9814,frog,"['airplane', 'ship', 'automobile', 'cat']",cat
9815,dog,"['automobile', 'airplane', 'ship', 'cat']",cat
9816,deer,"['airplane', 'cat', 'ship', 'automobile']",automobile
9817,cat,"['airplane', 'automobile', 'horse', 'ship']",horse
9818,ship,"['frog', 'cat', 'airplane', 'dog']",airplane
9819,airplane,"['horse', 'frog', 'deer', 'cat']",cat
9820,frog,"['airplane', 'ship', 'truck', 'automobile']",truck
9821,horse,"['frog', 'airplane', 'cat', 'bird']",bird
9822,automobile,"['cat', 'airplane', 'dog', 'deer']",deer
9823,horse,"['airplane', 'frog', 'cat', 'bird']",bird
9824,deer,"['airplane', 'frog', 'cat', 'ship']",cat
9825,truck,"['cat', 'frog', 'dog', 'deer']",deer
9826,ship,"['frog', 'horse', 'airplane', 'cat']",airplane
9827,bird,"['automobile', 'horse', 'cat', 'truck']",horse
9828,frog,"['horse', 'airplane', 'deer', 'truck']",deer
9829,horse,"['frog', 'automobile', 'cat', 'ship']",ship
9830,cat,"['airplane', 'ship', 'automobile', 'deer']",deer
9831,airplane,"['cat', 'frog', 'dog', 'deer']",deer
9832,dog,"['automobile', 'airplane', 'cat', 'ship']",cat
9833,frog,"['airplane', 'truck', 'ship', 'automobile']",ship
9834,horse,"['airplane', 'frog', 'automobile', 'cat']",automobile
9835,dog,"['automobile', 'airplane', 'cat', 'ship']",cat
9836,horse,"['automobile', 'cat', 'airplane', 'dog']",dog
9837,automobile,"['cat', 'airplane', 'dog', 'frog']",dog
9838,frog,"['ship', 'airplane', 'truck', 'automobile']",ship
9839,frog,"['airplane', 'automobile', 'deer', 'ship']",deer
9840,deer,"['airplane', 'automobile', 'cat', 'frog']",cat
9841,cat,"['airplane', 'automobile', 'ship', 'horse']",horse
9842,cat,"['airplane', 'automobile', 'frog', 'truck']",truck
9843,truck,"['airplane', 'cat', 'frog', 'dog']",dog
9844,ship,"['cat', 'frog', 'dog', 'airplane']",airplane
9845,deer,"['airplane', 'cat', 'frog', 'ship']",cat
9846,cat,"['ship', 'airplane', 'frog', 'automobile']",ship
9847,frog,"['airplane', 'deer', 'horse', 'ship']",deer
9848,deer,"['cat', 'airplane', 'frog', 'automobile']",automobile
9849,automobile,"['cat', 'airplane', 'frog', 'deer']",deer
9850,frog,"['airplane', 'automobile', 'ship', 'truck']",truck
9851,horse,"['frog', 'airplane', 'automobile', 'truck']",truck
9852,deer,"['airplane', 'ship', 'frog', 'automobile']",frog
9853,airplane,"['cat', 'frog', 'dog', 'deer']",deer
9854,automobile,"['airplane', 'cat', 'frog', 'dog']",dog
9855,frog,"['automobile', 'airplane', 'ship', 'dog']",dog
9856,cat,"['ship', 'deer', 'frog', 'airplane']",ship
9857,automobile,"['airplane', 'cat', 'bird', 'horse']",horse
9858,bird,"['airplane', 'frog', 'ship', 'dog']",frog
9859,airplane,"['cat', 'dog', 'frog', 'deer']",deer
9860,airplane,"['cat', 'frog', 'deer', 'dog']",dog
9861,ship,"['horse', 'deer', 'frog', 'airplane']",airplane
9862,frog,"['airplane', 'horse', 'deer', 'ship']",deer
9863,automobile,"['airplane', 'frog', 'cat', 'dog']",dog
9864,frog,"['airplane', 'automobile', 'deer', 'ship']",deer
9865,cat,"['airplane', 'truck', 'horse', 'automobile']",horse
9866,ship,"['airplane', 'frog', 'cat', 'automobile']",automobile
9867,dog,"['airplane', 'frog', 'deer', 'bird']",bird
9868,airplane,"['cat', 'dog', 'horse', 'frog']",horse
9869,truck,"['cat', 'airplane', 'dog', 'frog']",dog
9870,automobile,"['cat', 'airplane', 'dog', 'frog']",dog
9871,dog,"['airplane', 'automobile', 'frog', 'ship']",ship
9872,deer,"['airplane', 'cat', 'automobile', 'frog']",automobile
9873,deer,"['airplane', 'automobile', 'cat', 'frog']",cat
9874,airplane,"['cat', 'dog', 'frog', 'airplane']",airplane
9875,dog,"['automobile', 'ship', 'airplane', 'cat']",cat
9876,bird,"['truck', 'automobile', 'cat', 'ship']",ship
9877,frog,"['airplane', 'ship', 'truck', 'horse']",horse
9878,automobile,"['airplane', 'cat', 'dog', 'ship']",ship
9879,dog,"['automobile', 'ship', 'airplane', 'deer']",deer
9880,truck,"['cat', 'airplane', 'frog', 'dog']",dog
9881,airplane,"['cat', 'dog', 'automobile', 'truck']",automobile
9882,ship,"['frog', 'airplane', 'cat', 'deer']",airplane
9883,ship,"['frog', 'airplane', 'horse', 'cat']",airplane
9884,automobile,"['airplane', 'cat', 'dog', 'frog']",dog
9885,deer,"['cat', 'airplane', 'automobile', 'frog']",automobile
9886,truck,"['airplane', 'frog', 'cat', 'deer']",cat
9887,deer,"['cat', 'frog', 'automobile', 'ship']",automobile
9888,deer,"['airplane', 'frog', 'cat', 'automobile']",cat
9889,automobile,"['airplane', 'cat', 'frog', 'horse']",horse
9890,airplane,"['cat', 'dog', 'frog', 'deer']",deer
9891,horse,"['frog', 'cat', 'automobile', 'ship']",ship
9892,cat,"['automobile', 'airplane', 'truck', 'ship']",ship
9893,truck,"['frog', 'airplane', 'cat', 'deer']",airplane
9894,automobile,"['airplane', 'frog', 'cat', 'bird']",bird
9895,airplane,"['frog', 'cat', 'horse', 'automobile']",automobile
9896,bird,"['deer', 'truck', 'dog', 'horse']",Bird
9897,cat,"['automobile', 'airplane', 'ship', 'horse']",horse
9898,automobile,"['airplane', 'frog', 'horse', 'deer']",horse
9899,dog,"['airplane', 'automobile', 'frog', 'ship']",frog
9900,bird,"['frog', 'automobile', 'cat', 'airplane']",Ostrich
9901,frog,"['airplane', 'ship', 'automobile', 'truck']",truck
9902,truck,"['airplane', 'frog', 'cat', 'deer']",cat
9903,bird,"['ship', 'airplane', 'automobile', 'cat']",ship
9904,cat,"['automobile', 'airplane', 'ship', 'frog']",ship
9905,airplane,"['cat', 'deer', 'truck', 'frog']",truck
9906,horse,"['airplane', 'frog', 'bird', 'cat']",cat
9907,deer,"['airplane', 'ship', 'automobile', 'frog']",automobile
9908,cat,"['deer', 'ship', 'horse', 'automobile']",horse
9909,cat,"['airplane', 'automobile', 'ship', 'frog']",ship
9910,airplane,"['deer', 'cat', 'frog', 'horse']",horse
9911,truck,"['cat', 'airplane', 'dog', 'frog']",airplane
9912,cat,"['automobile', 'ship', 'airplane', 'deer']",deer
9913,ship,"['airplane', 'frog', 'horse', 'cat']",airplane
9914,cat,"['airplane', 'ship', 'automobile', 'frog']",automobile
9915,deer,"['frog', 'airplane', 'cat', 'ship']",ship
9916,bird,"['automobile', 'dog', 'airplane', 'cat']",cat
9917,bird,"['deer', 'automobile', 'truck', 'horse']",horse
9918,automobile,"['cat', 'frog', 'airplane', 'dog']",dog
9919,truck,"['airplane', 'cat', 'frog', 'dog']",dog
9920,airplane,"['cat', 'dog', 'horse', 'truck']",truck
9921,bird,"['frog', 'automobile', 'cat', 'airplane']",frog
9922,ship,"['airplane', 'frog', 'horse', 'cat']",horse
9923,frog,"['airplane', 'horse', 'truck', 'cat']",cat
9924,frog,"['airplane', 'horse', 'ship', 'deer']",deer
9925,airplane,"['horse', 'cat', 'deer', 'frog']",deer
9926,cat,"['airplane', 'frog', 'automobile', 'ship']",automobile
9927,cat,"['automobile', 'deer', 'truck', 'airplane']",truck
9928,frog,"['airplane', 'horse', 'deer', 'automobile']",deer
9929,dog,"['automobile', 'airplane', 'ship', 'cat']",cat
9930,cat,"['automobile', 'ship', 'airplane', 'deer']",deer
9931,deer,"['frog', 'airplane', 'ship', 'cat']",ship
9932,automobile,"['airplane', 'cat', 'frog', 'deer']",deer
9933,bird,"['automobile', 'airplane', 'cat', 'horse']",horse
