index,true_label,candidate_labels,complementary_label
12391,0,"['na'; 'o'; 'ki']",o
12392,2,"['wo'; 're'; 'ki']",re
12393,4,"['o'; 'ki'; 'tsu']",tsu
12394,2,"['ki'; 're'; 'wo']",wo
12395,6,"['ma'; 're'; 'tsu']",tsu
12396,9,"['na'; 'su'; 'ha']",na
12397,9,"['ha'; 'na'; 'su']",na
12398,2,"['ki'; 'wo'; 're']",re
12399,8,"['o'; 'ma'; 'su']",su
12400,8,"['o'; 'ma'; 'su']",su
12401,5,"['o'; 'tsu'; 're']",tsu
12402,1,"['tsu'; 'wo'; 'su']",wo
12403,8,"['o'; 'ma'; 'su']",su
12404,3,"['ma'; 'o'; 'wo']",o
12405,6,"['ma'; 're'; 'tsu']",tsu
12406,7,"['na'; 'tsu'; 'ya']",ya
12407,7,"['na'; 'tsu'; 'ya']",ya
12408,4,"['ki'; 'tsu'; 'o']",tsu
12409,8,"['ma'; 'o'; 'su']",su
12410,9,"['na'; 'ha'; 'su']",na
12411,1,"['su'; 'tsu'; 'wo']",wo
12412,1,"['wo'; 'su'; 'tsu']",su
12413,8,"['ma'; 'o'; 'su']",su
12414,2,"['wo'; 're'; 'ki']",re
12415,1,"['tsu'; 'wo'; 'su']",wo
12416,6,"['ma'; 'tsu'; 're']",re
12417,8,"['ma'; 'o'; 'su']",o
12418,3,"['o'; 'wo'; 'ma']",o
12419,9,"['ha'; 'su'; 'na']",na
12420,4,"['ki'; 'o'; 'tsu']",tsu
12421,2,"['re'; 'wo'; 'ki']",wo
12422,2,"['ki'; 're'; 'wo']",wo
12423,9,"['ha'; 'na'; 'su']",na
12424,1,"['wo'; 'su'; 'tsu']",su
12425,0,"['ki'; 'na'; 'o']",na
12426,7,"['tsu'; 'ya'; 'na']",ya
12427,0,"['na'; 'ki'; 'o']",na
12428,6,"['tsu'; 'ma'; 're']",re
12429,2,"['wo'; 'ki'; 're']",ki
12430,6,"['ma'; 'tsu'; 're']",re
12431,3,"['wo'; 'ma'; 'o']",o
12432,0,"['na'; 'ki'; 'o']",na
12433,9,"['ha'; 'na'; 'su']",na
12434,5,"['re'; 'o'; 'tsu']",tsu
12435,4,"['ki'; 'o'; 'tsu']",tsu
12436,0,"['o'; 'na'; 'ki']",na
12437,6,"['tsu'; 'ma'; 're']",re
12438,1,"['tsu'; 'wo'; 'su']",wo
12439,5,"['re'; 'tsu'; 'o']",tsu
12440,6,"['tsu'; 'ma'; 're']",re
12441,9,"['na'; 'ha'; 'su']",na
12442,3,"['ma'; 'o'; 'wo']",o
12443,2,"['wo'; 're'; 'ki']",re
12444,4,"['tsu'; 'o'; 'ki']",o
12445,4,"['ki'; 'tsu'; 'o']",tsu
12446,2,"['re'; 'ki'; 'wo']",wo
12447,1,"['tsu'; 'wo'; 'su']",wo
12448,6,"['re'; 'ma'; 'tsu']",tsu
12449,6,"['ma'; 're'; 'tsu']",tsu
12450,9,"['su'; 'ha'; 'na']",na
12451,8,"['su'; 'o'; 'ma']",o
12452,7,"['ya'; 'tsu'; 'na']",tsu
12453,1,"['wo'; 'su'; 'tsu']",su
12454,0,"['ki'; 'na'; 'o']",na
12455,4,"['ki'; 'o'; 'tsu']",tsu
12456,9,"['ha'; 'na'; 'su']",na
12457,5,"['o'; 're'; 'tsu']",tsu
12458,9,"['na'; 'su'; 'ha']",na
12459,1,"['tsu'; 'su'; 'wo']",wo
12460,8,"['su'; 'ma'; 'o']",o
12461,6,"['ma'; 'tsu'; 're']",re
12462,9,"['su'; 'na'; 'ha']",na
12463,9,"['na'; 'ha'; 'su']",na
12464,8,"['ma'; 'o'; 'su']",o
12465,3,"['o'; 'ma'; 'wo']",o
12466,7,"['tsu'; 'ya'; 'na']",ya
12467,1,"['su'; 'tsu'; 'wo']",wo
12468,5,"['o'; 'tsu'; 're']",tsu
12469,2,"['ki'; 'wo'; 're']",re
12470,4,"['ki'; 'o'; 'tsu']",tsu
12471,1,"['su'; 'tsu'; 'wo']",wo
12472,4,"['tsu'; 'o'; 'ki']",o
12473,7,"['tsu'; 'ya'; 'na']",ya
12474,3,"['ma'; 'wo'; 'o']",wo
12475,4,"['ki'; 'tsu'; 'o']",tsu
12476,7,"['na'; 'ya'; 'tsu']",tsu
12477,7,"['tsu'; 'na'; 'ya']",na
12478,2,"['ki'; 're'; 'wo']",wo
12479,3,"['wo'; 'ma'; 'o']",o
12480,0,"['o'; 'na'; 'ki']",na
12481,2,"['ki'; 'wo'; 're']",re
12482,8,"['ma'; 'o'; 'su']",o
12483,1,"['su'; 'tsu'; 'wo']",wo
12484,0,"['o'; 'na'; 'ki']",na
12485,8,"['ma'; 'o'; 'su']",o
12486,2,"['re'; 'wo'; 'ki']",wo
12487,0,"['na'; 'ki'; 'o']",na
12488,7,"['tsu'; 'ya'; 'na']",ya
12489,4,"['tsu'; 'ki'; 'o']",o
12490,0,"['na'; 'o'; 'ki']",na
12491,6,"['re'; 'tsu'; 'ma']",re
12492,6,"['re'; 'ma'; 'tsu']",tsu
12493,5,"['re'; 'o'; 'tsu']",tsu
12494,0,"['na'; 'ki'; 'o']",na
12495,8,"['ma'; 'su'; 'o']",su
12496,5,"['o'; 're'; 'tsu']",tsu
12497,7,"['na'; 'tsu'; 'ya']",ya
12498,6,"['re'; 'tsu'; 'ma']",tsu
12499,6,"['ma'; 'tsu'; 're']",re
12500,5,"['re'; 'o'; 'tsu']",tsu
12501,0,"['na'; 'ki'; 'o']",na
12502,7,"['ya'; 'na'; 'tsu']",tsu
12503,6,"['ma'; 'tsu'; 're']",re
12504,4,"['tsu'; 'ki'; 'o']",tsu
12505,3,"['ma'; 'o'; 'wo']",o
12506,6,"['tsu'; 're'; 'ma']",re
12507,5,"['re'; 'tsu'; 'o']",tsu
12508,9,"['na'; 'ha'; 'su']",na
12509,9,"['ha'; 'su'; 'na']",na
12510,6,"['re'; 'ma'; 'tsu']",tsu
12511,9,"['ha'; 'su'; 'na']",na
12512,0,"['ki'; 'o'; 'na']",na
12513,3,"['o'; 'wo'; 'ma']",o
12514,1,"['su'; 'wo'; 'tsu']",wo
12515,0,"['ki'; 'o'; 'na']",na
12516,9,"['na'; 'ha'; 'su']",na
12517,1,"['su'; 'wo'; 'tsu']",wo
12518,7,"['tsu'; 'na'; 'ya']",na
12519,2,"['re'; 'wo'; 'ki']",wo
12520,3,"['ma'; 'wo'; 'o']",wo
12521,3,"['o'; 'wo'; 'ma']",o
12522,3,"['ma'; 'o'; 'wo']",o
12523,3,"['wo'; 'ma'; 'o']",o
12524,4,"['ki'; 'tsu'; 'o']",tsu
12525,1,"['wo'; 'su'; 'tsu']",su
12526,9,"['su'; 'na'; 'ha']",na
12527,0,"['na'; 'ki'; 'o']",na
12528,6,"['re'; 'ma'; 'tsu']",tsu
12529,8,"['su'; 'o'; 'ma']",o
12530,9,"['ha'; 'su'; 'na']",na
12531,5,"['o'; 'tsu'; 're']",tsu
12532,4,"['tsu'; 'ki'; 'o']",o
12533,9,"['ha'; 'na'; 'su']",na
12534,2,"['re'; 'wo'; 'ki']",wo
12535,9,"['su'; 'ha'; 'na']",na
12536,4,"['tsu'; 'o'; 'ki']",o
12537,7,"['tsu'; 'ya'; 'na']",ya
12538,9,"['ha'; 'su'; 'na']",na
12539,1,"['wo'; 'tsu'; 'su']",wo
12540,5,"['o'; 're'; 'tsu']",tsu
12541,2,"['ki'; 'wo'; 're']",wo
12542,7,"['na'; 'tsu'; 'ya']",ya
12543,9,"['su'; 'ha'; 'na']",na
12544,1,"['wo'; 'tsu'; 'su']",wo
12545,3,"['ma'; 'wo'; 'o']",wo
12546,2,"['wo'; 're'; 'ki']",re
12547,0,"['na'; 'o'; 'ki']",na
12548,7,"['ya'; 'na'; 'tsu']",tsu
12549,2,"['ki'; 'wo'; 're']",re
12550,7,"['na'; 'tsu'; 'ya']",ya
12551,2,"['ki'; 'wo'; 're']",re
12552,5,"['re'; 'o'; 'tsu']",tsu
12553,7,"['tsu'; 'na'; 'ya']",na
12554,2,"['ki'; 'wo'; 're']",re
12555,1,"['tsu'; 'wo'; 'su']",wo
12556,6,"['ma'; 'tsu'; 're']",re
12557,5,"['re'; 'o'; 'tsu']",tsu
12558,8,"['o'; 'su'; 'ma']",ma
12559,5,"['re'; 'o'; 'tsu']",tsu
12560,9,"['ha'; 'na'; 'su']",na
12561,2,"['wo'; 're'; 'ki']",re
12562,2,"['ki'; 're'; 'wo']",wo
12563,8,"['o'; 'ma'; 'su']",su
12564,5,"['o'; 'tsu'; 're']",tsu
12565,0,"['na'; 'o'; 'ki']",na
12566,8,"['ma'; 'o'; 'su']",o
12567,0,"['ki'; 'o'; 'na']",na
12568,7,"['na'; 'ya'; 'tsu']",tsu
12569,7,"['ya'; 'na'; 'tsu']",tsu
12570,4,"['ki'; 'tsu'; 'o']",o
12571,6,"['ma'; 're'; 'tsu']",tsu
12572,1,"['wo'; 'su'; 'tsu']",su
12573,5,"['o'; 're'; 'tsu']",tsu
12574,9,"['na'; 'ha'; 'su']",na
12575,5,"['tsu'; 'o'; 're']",re
12576,6,"['tsu'; 're'; 'ma']",tsu
12577,8,"['o'; 'su'; 'ma']",ma
12578,9,"['na'; 'ha'; 'su']",na
12579,6,"['ma'; 'tsu'; 're']",re
12580,6,"['re'; 'tsu'; 'ma']",tsu
12581,6,"['re'; 'tsu'; 'ma']",tsu
12582,0,"['na'; 'o'; 'ki']",na
12583,4,"['ki'; 'tsu'; 'o']",tsu
12584,1,"['tsu'; 'su'; 'wo']",wo
12585,5,"['tsu'; 're'; 'o']",tsu
12586,8,"['ma'; 'o'; 'su']",o
12587,9,"['ha'; 'su'; 'na']",na
12588,6,"['tsu'; 're'; 'ma']",re
12589,9,"['na'; 'su'; 'ha']",na
12590,9,"['na'; 'su'; 'ha']",na
12591,2,"['re'; 'wo'; 'ki']",wo
12592,0,"['ki'; 'o'; 'na']",na
12593,2,"['wo'; 'ki'; 're']",re
12594,9,"['ha'; 'na'; 'su']",na
12595,5,"['re'; 'tsu'; 'o']",o
12596,2,"['ki'; 're'; 'wo']",wo
12597,2,"['re'; 'ki'; 'wo']",wo
12598,4,"['tsu'; 'o'; 'ki']",o
12599,8,"['su'; 'ma'; 'o']",o
12600,1,"['wo'; 'tsu'; 'su']",tsu
12601,5,"['tsu'; 're'; 'o']",re
12602,4,"['ki'; 'tsu'; 'o']",tsu
12603,2,"['re'; 'ki'; 'wo']",wo
12604,6,"['ma'; 're'; 'tsu']",tsu
12605,1,"['tsu'; 'su'; 'wo']",wo
12606,1,"['wo'; 'su'; 'tsu']",su
12607,3,"['wo'; 'o'; 'ma']",o
12608,2,"['ki'; 're'; 'wo']",wo
12609,9,"['na'; 'su'; 'ha']",na
12610,6,"['ma'; 're'; 'tsu']",tsu
12611,5,"['tsu'; 're'; 'o']",tsu
12612,7,"['tsu'; 'ya'; 'na']",na
12613,6,"['ma'; 're'; 'tsu']",tsu
12614,6,"['tsu'; 're'; 'ma']",re
12615,6,"['re'; 'tsu'; 'ma']",re
12616,8,"['ma'; 'o'; 'su']",o
12617,7,"['tsu'; 'ya'; 'na']",na
12618,8,"['ma'; 'o'; 'su']",o
12619,7,"['tsu'; 'na'; 'ya']",na
12620,3,"['ma'; 'o'; 'wo']",o
12621,7,"['ya'; 'na'; 'tsu']",tsu
12622,2,"['ki'; 're'; 'wo']",wo
12623,4,"['tsu'; 'o'; 'ki']",tsu
12624,5,"['o'; 'tsu'; 're']",re
12625,2,"['re'; 'ki'; 'wo']",wo
12626,9,"['ha'; 'su'; 'na']",na
12627,4,"['tsu'; 'o'; 'ki']",tsu
12628,6,"['ma'; 'tsu'; 're']",re
12629,5,"['re'; 'tsu'; 'o']",o
12630,2,"['wo'; 're'; 'ki']",re
12631,2,"['re'; 'wo'; 'ki']",wo
12632,0,"['na'; 'ki'; 'o']",na
12633,8,"['o'; 'ma'; 'su']",su
12634,3,"['ma'; 'wo'; 'o']",wo
12635,9,"['ha'; 'na'; 'su']",na
12636,4,"['o'; 'tsu'; 'ki']",tsu
12637,1,"['tsu'; 'wo'; 'su']",wo
12638,4,"['tsu'; 'o'; 'ki']",o
12639,6,"['ma'; 're'; 'tsu']",tsu
12640,2,"['re'; 'wo'; 'ki']",wo
12641,6,"['ma'; 're'; 'tsu']",tsu
12642,3,"['o'; 'ma'; 'wo']",o
12643,7,"['ya'; 'tsu'; 'na']",tsu
12644,9,"['ha'; 'su'; 'na']",na
12645,6,"['ma'; 're'; 'tsu']",tsu
12646,9,"['na'; 'ha'; 'su']",na
12647,4,"['o'; 'tsu'; 'ki']",tsu
12648,8,"['su'; 'ma'; 'o']",o
12649,1,"['su'; 'wo'; 'tsu']",wo
12650,3,"['ma'; 'o'; 'wo']",o
12651,8,"['o'; 'su'; 'ma']",su
12652,0,"['ki'; 'na'; 'o']",na
12653,0,"['ki'; 'o'; 'na']",na
12654,5,"['tsu'; 're'; 'o']",tsu
12655,3,"['wo'; 'o'; 'ma']",o
12656,3,"['ma'; 'wo'; 'o']",wo
12657,5,"['o'; 'tsu'; 're']",re
12658,7,"['na'; 'tsu'; 'ya']",ya
12659,3,"['wo'; 'o'; 'ma']",o
12660,7,"['tsu'; 'na'; 'ya']",na
12661,7,"['ya'; 'na'; 'tsu']",tsu
12662,7,"['tsu'; 'ya'; 'na']",na
12663,1,"['tsu'; 'su'; 'wo']",wo
12664,5,"['re'; 'o'; 'tsu']",tsu
12665,8,"['ma'; 'su'; 'o']",su
12666,9,"['na'; 'ha'; 'su']",na
12667,1,"['tsu'; 'wo'; 'su']",wo
12668,0,"['na'; 'o'; 'ki']",na
12669,2,"['wo'; 'ki'; 're']",re
12670,6,"['re'; 'ma'; 'tsu']",tsu
12671,5,"['tsu'; 're'; 'o']",re
12672,9,"['na'; 'ha'; 'su']",na
12673,7,"['na'; 'tsu'; 'ya']",ya
12674,0,"['ki'; 'na'; 'o']",na
12675,2,"['ki'; 're'; 'wo']",wo
12676,2,"['ki'; 're'; 'wo']",wo
12677,0,"['o'; 'ki'; 'na']",na
12678,8,"['o'; 'su'; 'ma']",ma
12679,4,"['ki'; 'o'; 'tsu']",tsu
12680,8,"['su'; 'o'; 'ma']",o
12681,5,"['tsu'; 're'; 'o']",tsu
12682,6,"['ma'; 'tsu'; 're']",re
12683,9,"['su'; 'ha'; 'na']",na
12684,1,"['su'; 'tsu'; 'wo']",wo
12685,0,"['o'; 'na'; 'ki']",na
12686,8,"['ma'; 'su'; 'o']",o
12687,0,"['ki'; 'o'; 'na']",na
12688,5,"['o'; 'tsu'; 're']",tsu
12689,7,"['ya'; 'tsu'; 'na']",ya
12690,2,"['wo'; 're'; 'ki']",re
12691,4,"['tsu'; 'ki'; 'o']",o
12692,6,"['tsu'; 'ma'; 're']",re
12693,5,"['re'; 'o'; 'tsu']",tsu
12694,4,"['ki'; 'o'; 'tsu']",tsu
12695,6,"['tsu'; 're'; 'ma']",tsu
12696,0,"['o'; 'ki'; 'na']",na
12697,5,"['o'; 're'; 'tsu']",tsu
12698,9,"['ha'; 'na'; 'su']",na
12699,5,"['re'; 'tsu'; 'o']",o
12700,6,"['tsu'; 're'; 'ma']",tsu
12701,1,"['wo'; 'su'; 'tsu']",su
12702,7,"['tsu'; 'ya'; 'na']",na
12703,0,"['na'; 'o'; 'ki']",na
12704,5,"['re'; 'o'; 'tsu']",tsu
12705,0,"['ki'; 'na'; 'o']",na
12706,7,"['ya'; 'na'; 'tsu']",tsu
12707,9,"['na'; 'ha'; 'su']",na
12708,2,"['re'; 'wo'; 'ki']",wo
12709,3,"['o'; 'wo'; 'ma']",o
12710,1,"['su'; 'tsu'; 'wo']",wo
12711,3,"['ma'; 'o'; 'wo']",o
12712,8,"['su'; 'o'; 'ma']",o
12713,5,"['re'; 'o'; 'tsu']",tsu
12714,6,"['tsu'; 'ma'; 're']",re
12715,8,"['ma'; 'su'; 'o']",o
12716,9,"['su'; 'na'; 'ha']",na
12717,0,"['o'; 'na'; 'ki']",na
12718,1,"['wo'; 'tsu'; 'su']",tsu
12719,5,"['re'; 'tsu'; 'o']",tsu
12720,8,"['su'; 'ma'; 'o']",o
12721,9,"['su'; 'ha'; 'na']",na
12722,2,"['re'; 'wo'; 'ki']",wo
12723,1,"['wo'; 'su'; 'tsu']",su
12724,8,"['ma'; 'su'; 'o']",su
12725,7,"['na'; 'tsu'; 'ya']",ya
12726,5,"['tsu'; 're'; 'o']",tsu
12727,3,"['o'; 'ma'; 'wo']",o
12728,8,"['su'; 'ma'; 'o']",o
12729,2,"['wo'; 're'; 'ki']",re
12730,3,"['ma'; 'wo'; 'o']",wo
12731,3,"['wo'; 'ma'; 'o']",o
12732,1,"['wo'; 'su'; 'tsu']",su
12733,2,"['wo'; 're'; 'ki']",re
12734,5,"['re'; 'tsu'; 'o']",tsu
12735,6,"['ma'; 're'; 'tsu']",tsu
12736,7,"['tsu'; 'na'; 'ya']",na
12737,6,"['ma'; 'tsu'; 're']",re
12738,4,"['tsu'; 'o'; 'ki']",o
12739,6,"['re'; 'tsu'; 'ma']",tsu
12740,0,"['o'; 'ki'; 'na']",na
12741,6,"['ma'; 'tsu'; 're']",re
12742,3,"['wo'; 'o'; 'ma']",o
12743,1,"['wo'; 'su'; 'tsu']",su
12744,9,"['su'; 'ha'; 'na']",na
12745,7,"['ya'; 'na'; 'tsu']",tsu
12746,6,"['tsu'; 're'; 'ma']",tsu
12747,0,"['ki'; 'na'; 'o']",na
12748,8,"['ma'; 'o'; 'su']",o
12749,9,"['su'; 'ha'; 'na']",na
12750,2,"['ki'; 're'; 'wo']",wo
12751,0,"['ki'; 'na'; 'o']",na
12752,6,"['ma'; 're'; 'tsu']",tsu
12753,6,"['ma'; 'tsu'; 're']",re
12754,2,"['wo'; 're'; 'ki']",re
12755,1,"['su'; 'wo'; 'tsu']",wo
12756,3,"['ma'; 'o'; 'wo']",o
12757,9,"['na'; 'su'; 'ha']",na
12758,3,"['ma'; 'o'; 'wo']",o
12759,3,"['wo'; 'o'; 'ma']",o
12760,9,"['ha'; 'su'; 'na']",na
12761,9,"['su'; 'ha'; 'na']",na
12762,6,"['re'; 'tsu'; 'ma']",tsu
12763,5,"['o'; 're'; 'tsu']",tsu
12764,7,"['na'; 'tsu'; 'ya']",ya
12765,9,"['na'; 'ha'; 'su']",na
12766,8,"['ma'; 'o'; 'su']",su
12767,1,"['su'; 'tsu'; 'wo']",wo
12768,5,"['o'; 'tsu'; 're']",tsu
12769,5,"['tsu'; 're'; 'o']",tsu
12770,1,"['wo'; 'tsu'; 'su']",tsu
12771,4,"['tsu'; 'ki'; 'o']",o
12772,8,"['o'; 'su'; 'ma']",ma
12773,5,"['o'; 're'; 'tsu']",tsu
12774,0,"['na'; 'ki'; 'o']",na
12775,6,"['tsu'; 'ma'; 're']",re
12776,2,"['re'; 'wo'; 'ki']",wo
12777,8,"['ma'; 'o'; 'su']",o
12778,9,"['su'; 'ha'; 'na']",na
12779,9,"['su'; 'ha'; 'na']",na
12780,1,"['wo'; 'su'; 'tsu']",su
12781,4,"['o'; 'tsu'; 'ki']",tsu
12782,8,"['ma'; 'o'; 'su']",o
12783,0,"['o'; 'ki'; 'na']",na
12784,5,"['o'; 're'; 'tsu']",tsu
12785,4,"['ki'; 'o'; 'tsu']",tsu
12786,1,"['tsu'; 'su'; 'wo']",wo
12787,9,"['su'; 'ha'; 'na']",na
12788,4,"['tsu'; 'ki'; 'o']",o
12789,8,"['ma'; 'su'; 'o']",su
12790,7,"['na'; 'tsu'; 'ya']",ya
12791,2,"['re'; 'ki'; 'wo']",wo
12792,0,"['ki'; 'o'; 'na']",na
12793,1,"['su'; 'wo'; 'tsu']",su
12794,2,"['re'; 'ki'; 'wo']",wo
12795,1,"['tsu'; 'wo'; 'su']",wo
12796,1,"['tsu'; 'su'; 'wo']",wo
12797,6,"['re'; 'tsu'; 'ma']",tsu
12798,4,"['ki'; 'o'; 'tsu']",tsu
12799,9,"['su'; 'ha'; 'na']",na
12800,0,"['o'; 'na'; 'ki']",na
12801,3,"['wo'; 'o'; 'ma']",o
12802,6,"['ma'; 're'; 'tsu']",tsu
12803,9,"['su'; 'na'; 'ha']",na
12804,0,"['o'; 'na'; 'ki']",na
12805,1,"['tsu'; 'su'; 'wo']",wo
12806,4,"['tsu'; 'ki'; 'o']",o
12807,4,"['ki'; 'tsu'; 'o']",tsu
12808,6,"['tsu'; 're'; 'ma']",re
12809,2,"['ki'; 're'; 'wo']",wo
12810,6,"['re'; 'ma'; 'tsu']",tsu
12811,8,"['su'; 'ma'; 'o']",o
12812,8,"['su'; 'o'; 'ma']",o
12813,2,"['re'; 'ki'; 'wo']",wo
12814,8,"['su'; 'ma'; 'o']",o
12815,1,"['tsu'; 'su'; 'wo']",wo
12816,0,"['o'; 'ki'; 'na']",na
12817,6,"['re'; 'ma'; 'tsu']",tsu
12818,6,"['tsu'; 're'; 'ma']",tsu
12819,3,"['ma'; 'wo'; 'o']",wo
12820,6,"['ma'; 'tsu'; 're']",re
12821,7,"['tsu'; 'ya'; 'na']",na
12822,5,"['re'; 'tsu'; 'o']",o
12823,9,"['na'; 'su'; 'ha']",na
12824,7,"['ya'; 'tsu'; 'na']",tsu
12825,0,"['o'; 'ki'; 'na']",na
12826,0,"['o'; 'ki'; 'na']",na
12827,8,"['ma'; 'su'; 'o']",su
12828,1,"['su'; 'wo'; 'tsu']",wo
12829,9,"['ha'; 'su'; 'na']",na
12830,1,"['su'; 'tsu'; 'wo']",wo
12831,7,"['na'; 'ya'; 'tsu']",tsu
12832,1,"['tsu'; 'wo'; 'su']",wo
12833,6,"['re'; 'tsu'; 'ma']",re
12834,7,"['na'; 'ya'; 'tsu']",tsu
12835,2,"['re'; 'wo'; 'ki']",wo
12836,9,"['ha'; 'na'; 'su']",na
12837,2,"['wo'; 'ki'; 're']",re
12838,6,"['ma'; 're'; 'tsu']",tsu
12839,6,"['ma'; 'tsu'; 're']",re
12840,9,"['na'; 'ha'; 'su']",na
12841,7,"['tsu'; 'ya'; 'na']",ya
12842,4,"['o'; 'tsu'; 'ki']",tsu
12843,4,"['o'; 'tsu'; 'ki']",tsu
12844,2,"['ki'; 're'; 'wo']",wo
12845,1,"['wo'; 'tsu'; 'su']",tsu
12846,5,"['re'; 'o'; 'tsu']",tsu
12847,8,"['o'; 'ma'; 'su']",su
12848,4,"['tsu'; 'o'; 'ki']",o
12849,5,"['o'; 're'; 'tsu']",tsu
12850,4,"['tsu'; 'ki'; 'o']",ki
12851,8,"['su'; 'ma'; 'o']",o
12852,0,"['na'; 'ki'; 'o']",na
12853,9,"['ha'; 'su'; 'na']",na
12854,2,"['ki'; 'wo'; 're']",wo
12855,8,"['o'; 'su'; 'ma']",ma
12856,0,"['o'; 'ki'; 'na']",na
12857,3,"['ma'; 'o'; 'wo']",o
12858,1,"['su'; 'tsu'; 'wo']",wo
12859,3,"['ma'; 'o'; 'wo']",o
12860,5,"['re'; 'o'; 'tsu']",tsu
12861,1,"['tsu'; 'su'; 'wo']",wo
12862,7,"['tsu'; 'na'; 'ya']",na
12863,0,"['ki'; 'na'; 'o']",na
12864,1,"['su'; 'tsu'; 'wo']",wo
12865,0,"['na'; 'ki'; 'o']",na
12866,3,"['ma'; 'o'; 'wo']",o
12867,9,"['su'; 'ha'; 'na']",na
12868,7,"['tsu'; 'na'; 'ya']",na
12869,9,"['na'; 'su'; 'ha']",na
12870,8,"['ma'; 'o'; 'su']",o
12871,8,"['ma'; 'su'; 'o']",o
12872,3,"['o'; 'wo'; 'ma']",o
12873,7,"['ya'; 'tsu'; 'na']",tsu
12874,4,"['tsu'; 'o'; 'ki']",o
12875,2,"['wo'; 're'; 'ki']",re
12876,8,"['su'; 'o'; 'ma']",o
12877,9,"['ha'; 'su'; 'na']",na
12878,8,"['ma'; 'su'; 'o']",su
12879,5,"['tsu'; 'o'; 're']",tsu
12880,0,"['ki'; 'na'; 'o']",na
12881,0,"['ki'; 'na'; 'o']",na
12882,5,"['o'; 'tsu'; 're']",re
12883,8,"['su'; 'ma'; 'o']",o
12884,3,"['o'; 'wo'; 'ma']",o
12885,6,"['re'; 'tsu'; 'ma']",tsu
12886,1,"['su'; 'wo'; 'tsu']",wo
12887,8,"['su'; 'ma'; 'o']",o
12888,2,"['ki'; 'wo'; 're']",wo
12889,4,"['o'; 'ki'; 'tsu']",tsu
12890,7,"['tsu'; 'na'; 'ya']",na
12891,4,"['o'; 'ki'; 'tsu']",tsu
12892,9,"['su'; 'ha'; 'na']",na
12893,2,"['ki'; 're'; 'wo']",wo
12894,0,"['ki'; 'na'; 'o']",na
12895,9,"['na'; 'ha'; 'su']",na
12896,8,"['ma'; 'su'; 'o']",su
12897,1,"['su'; 'wo'; 'tsu']",wo
12898,3,"['wo'; 'ma'; 'o']",o
12899,5,"['re'; 'o'; 'tsu']",tsu
12900,7,"['tsu'; 'ya'; 'na']",na
12901,4,"['ki'; 'tsu'; 'o']",tsu
12902,5,"['re'; 'tsu'; 'o']",o
12903,0,"['na'; 'o'; 'ki']",na
12904,8,"['o'; 'ma'; 'su']",su
12905,2,"['wo'; 're'; 'ki']",re
12906,1,"['wo'; 'tsu'; 'su']",tsu
12907,4,"['tsu'; 'o'; 'ki']",o
12908,9,"['ha'; 'su'; 'na']",na
12909,6,"['ma'; 'tsu'; 're']",re
12910,0,"['na'; 'o'; 'ki']",na
12911,4,"['o'; 'tsu'; 'ki']",tsu
12912,9,"['ha'; 'su'; 'na']",na
12913,2,"['wo'; 're'; 'ki']",re
12914,3,"['o'; 'ma'; 'wo']",o
12915,9,"['su'; 'na'; 'ha']",na
12916,5,"['re'; 'o'; 'tsu']",tsu
12917,1,"['tsu'; 'su'; 'wo']",wo
12918,4,"['o'; 'tsu'; 'ki']",tsu
12919,0,"['ki'; 'na'; 'o']",na
12920,7,"['tsu'; 'na'; 'ya']",na
12921,0,"['na'; 'ki'; 'o']",na
12922,3,"['ma'; 'o'; 'wo']",o
12923,8,"['o'; 'su'; 'ma']",ma
12924,3,"['wo'; 'o'; 'ma']",o
12925,2,"['ki'; 'wo'; 're']",re
12926,9,"['su'; 'na'; 'ha']",na
12927,2,"['wo'; 're'; 'ki']",re
12928,6,"['tsu'; 'ma'; 're']",re
12929,0,"['o'; 'na'; 'ki']",na
12930,2,"['wo'; 're'; 'ki']",re
12931,8,"['ma'; 'su'; 'o']",o
12932,2,"['re'; 'ki'; 'wo']",wo
12933,9,"['ha'; 'na'; 'su']",na
12934,2,"['wo'; 'ki'; 're']",re
12935,5,"['o'; 'tsu'; 're']",re
12936,8,"['ma'; 'o'; 'su']",o
12937,9,"['su'; 'na'; 'ha']",na
12938,7,"['ya'; 'tsu'; 'na']",na
12939,3,"['wo'; 'o'; 'ma']",o
12940,3,"['o'; 'wo'; 'ma']",o
12941,9,"['na'; 'ha'; 'su']",na
12942,0,"['na'; 'ki'; 'o']",na
12943,4,"['ki'; 'tsu'; 'o']",tsu
12944,0,"['na'; 'o'; 'ki']",na
12945,1,"['su'; 'wo'; 'tsu']",su
12946,9,"['na'; 'su'; 'ha']",na
12947,1,"['wo'; 'su'; 'tsu']",su
12948,1,"['su'; 'tsu'; 'wo']",wo
12949,4,"['o'; 'tsu'; 'ki']",tsu
12950,1,"['su'; 'wo'; 'tsu']",wo
12951,1,"['wo'; 'su'; 'tsu']",su
12952,2,"['wo'; 'ki'; 're']",re
12953,9,"['na'; 'ha'; 'su']",na
12954,8,"['su'; 'ma'; 'o']",o
12955,0,"['na'; 'o'; 'ki']",na
12956,3,"['ma'; 'o'; 'wo']",o
12957,1,"['su'; 'tsu'; 'wo']",wo
12958,5,"['o'; 're'; 'tsu']",tsu
12959,4,"['o'; 'tsu'; 'ki']",tsu
12960,9,"['su'; 'na'; 'ha']",na
12961,9,"['su'; 'na'; 'ha']",na
