index,true_label,candidate_labels,complementary_label
7828,0,"['ha'; 'na'; 'o'; 'wo'; 'ki'; 'ma']",na
7829,8,"['ki'; 'na'; 'su'; 'wo'; 're'; 'ma']",na
7830,2,"['o'; 'na'; 're'; 'ha'; 'ki'; 'tsu']",tsu
7831,3,"['ma'; 're'; 'tsu'; 'na'; 'o'; 'ha']",na
7832,2,"['o'; 're'; 'tsu'; 'na'; 'ha'; 'ki']",ha
7833,2,"['ki'; 'tsu'; 'ha'; 'na'; 're'; 'o']",ha
7834,9,"['tsu'; 'ki'; 'o'; 'ya'; 'wo'; 'ha']",ha
7835,4,"['su'; 'o'; 'ya'; 'tsu'; 'ma'; 'na']",na
7836,7,"['o'; 'wo'; 'tsu'; 'ha'; 'na'; 're']",tsu
7837,4,"['na'; 'tsu'; 'ya'; 'ma'; 'o'; 'su']",na
7838,0,"['ha'; 'na'; 'o'; 'ma'; 'wo'; 'ki']",na
7839,9,"['tsu'; 'ya'; 'wo'; 'ha'; 'ki'; 'o']",ha
7840,1,"['tsu'; 'wo'; 'ki'; 're'; 'o'; 'na']",o
7841,9,"['ya'; 'wo'; 'tsu'; 'o'; 'ki'; 'ha']",ha
7842,5,"['wo'; 'ki'; 'ha'; 'su'; 'ma'; 'ya']",ki
7843,3,"['re'; 'ha'; 'na'; 'o'; 'tsu'; 'ma']",tsu
7844,2,"['o'; 'na'; 'ki'; 're'; 'ha'; 'tsu']",tsu
7845,3,"['o'; 'tsu'; 're'; 'na'; 'ma'; 'ha']",tsu
7846,2,"['tsu'; 're'; 'ha'; 'na'; 'ki'; 'o']",na
7847,2,"['ki'; 're'; 'ha'; 'na'; 'o'; 'tsu']",tsu
7848,1,"['ki'; 'tsu'; 'wo'; 'na'; 'o'; 're']",na
7849,5,"['wo'; 'ya'; 'ha'; 'su'; 'ki'; 'ma']",ha
7850,0,"['o'; 'ha'; 'ki'; 'ma'; 'wo'; 'na']",na
7851,9,"['ki'; 'wo'; 'ha'; 'o'; 'ya'; 'tsu']",tsu
7852,7,"['re'; 'ha'; 'na'; 'wo'; 'tsu'; 'o']",na
7853,7,"['tsu'; 'ha'; 're'; 'wo'; 'na'; 'o']",na
7854,5,"['ya'; 'ki'; 'ma'; 'wo'; 'su'; 'ha']",ki
7855,7,"['tsu'; 'ha'; 're'; 'o'; 'na'; 'wo']",na
7856,6,"['o'; 'su'; 'ha'; 'ki'; 'tsu'; 're']",re
7857,4,"['ya'; 'ma'; 'o'; 'na'; 'tsu'; 'su']",tsu
7858,0,"['na'; 'ki'; 'wo'; 'ha'; 'ma'; 'o']",na
7859,6,"['tsu'; 're'; 'o'; 'ki'; 'su'; 'ha']",ha
7860,3,"['tsu'; 'ma'; 'o'; 'na'; 're'; 'ha']",ha
7861,4,"['tsu'; 'o'; 'ma'; 'su'; 'ya'; 'na']",na
7862,8,"['na'; 'wo'; 'ki'; 'ma'; 're'; 'su']",ki
7863,7,"['tsu'; 'ha'; 'na'; 'wo'; 'o'; 're']",na
7864,7,"['tsu'; 'na'; 'ha'; 're'; 'wo'; 'o']",na
7865,0,"['na'; 'wo'; 'ki'; 'ma'; 'o'; 'ha']",na
7866,3,"['re'; 'tsu'; 'o'; 'na'; 'ma'; 'ha']",ha
7867,7,"['na'; 'tsu'; 'o'; 'ha'; 're'; 'wo']",na
7868,7,"['tsu'; 'wo'; 'na'; 'ha'; 're'; 'o']",wo
7869,8,"['ma'; 'ki'; 'wo'; 'su'; 'na'; 're']",ki
7870,8,"['re'; 'na'; 'ki'; 'su'; 'wo'; 'ma']",na
7871,6,"['ha'; 're'; 'su'; 'tsu'; 'o'; 'ki']",re
7872,8,"['wo'; 'na'; 'ki'; 'su'; 'ma'; 're']",na
7873,7,"['re'; 'na'; 'ha'; 'tsu'; 'wo'; 'o']",na
7874,0,"['ma'; 'wo'; 'ki'; 'ha'; 'na'; 'o']",na
7875,0,"['o'; 'ma'; 'na'; 'ki'; 'wo'; 'ha']",na
7876,4,"['ya'; 'su'; 'ma'; 'tsu'; 'o'; 'na']",na
7877,2,"['na'; 'ki'; 'ha'; 'o'; 'tsu'; 're']",tsu
7878,7,"['ha'; 'tsu'; 'na'; 'o'; 'wo'; 're']",na
7879,4,"['tsu'; 'ma'; 'na'; 'su'; 'ya'; 'o']",na
7880,2,"['na'; 'tsu'; 'o'; 'ki'; 're'; 'ha']",ha
7881,2,"['na'; 'o'; 'ha'; 'tsu'; 're'; 'ki']",tsu
7882,4,"['na'; 'o'; 'ya'; 'ma'; 'tsu'; 'su']",tsu
7883,5,"['su'; 'ya'; 'ma'; 'wo'; 'ha'; 'ki']",ki
7884,9,"['ki'; 'ha'; 'tsu'; 'o'; 'wo'; 'ya']",tsu
7885,1,"['wo'; 're'; 'ki'; 'o'; 'na'; 'tsu']",tsu
7886,5,"['ha'; 'ya'; 'ma'; 'ki'; 'su'; 'wo']",wo
7887,4,"['ma'; 'na'; 'tsu'; 'o'; 'ya'; 'su']",na
7888,3,"['na'; 'tsu'; 'o'; 'ha'; 're'; 'ma']",na
7889,7,"['re'; 'na'; 'ha'; 'tsu'; 'o'; 'wo']",na
7890,1,"['tsu'; 'ki'; 'na'; 'o'; 're'; 'wo']",ki
7891,9,"['ya'; 'ki'; 'tsu'; 'o'; 'wo'; 'ha']",ha
7892,4,"['su'; 'ya'; 'tsu'; 'na'; 'o'; 'ma']",na
7893,6,"['su'; 'ki'; 'ha'; 're'; 'o'; 'tsu']",su
7894,1,"['ki'; 'tsu'; 'o'; 're'; 'na'; 'wo']",o
7895,2,"['ki'; 're'; 'ha'; 'tsu'; 'o'; 'na']",tsu
7896,7,"['o'; 'tsu'; 're'; 'ha'; 'na'; 'wo']",na
7897,6,"['su'; 'ki'; 're'; 'o'; 'ha'; 'tsu']",su
7898,1,"['wo'; 're'; 'ki'; 'tsu'; 'na'; 'o']",na
7899,8,"['su'; 'ki'; 'na'; 'ma'; 're'; 'wo']",ki
7900,5,"['ma'; 'wo'; 'ya'; 'ha'; 'ki'; 'su']",wo
7901,4,"['o'; 'ya'; 'su'; 'na'; 'tsu'; 'ma']",su
7902,1,"['tsu'; 're'; 'o'; 'na'; 'wo'; 'ki']",na
7903,7,"['wo'; 'ha'; 'tsu'; 'na'; 'o'; 're']",na
7904,3,"['o'; 'na'; 'ha'; 're'; 'tsu'; 'ma']",tsu
7905,2,"['tsu'; 're'; 'ki'; 'o'; 'ha'; 'na']",ha
7906,0,"['na'; 'o'; 'ha'; 'ma'; 'wo'; 'ki']",na
7907,1,"['tsu'; 'wo'; 'ki'; 'o'; 're'; 'na']",na
7908,4,"['tsu'; 'ma'; 'na'; 'o'; 'ya'; 'su']",na
7909,4,"['ma'; 'su'; 'tsu'; 'o'; 'ya'; 'na']",ya
7910,9,"['wo'; 'o'; 'ha'; 'ya'; 'tsu'; 'ki']",tsu
7911,3,"['tsu'; 're'; 'ma'; 'o'; 'na'; 'ha']",na
7912,0,"['na'; 'ma'; 'ha'; 'o'; 'wo'; 'ki']",na
7913,0,"['wo'; 'ma'; 'o'; 'ki'; 'ha'; 'na']",na
7914,4,"['ya'; 'o'; 'na'; 'su'; 'ma'; 'tsu']",su
7915,6,"['su'; 'ha'; 'o'; 'ki'; 're'; 'tsu']",su
7916,1,"['na'; 'o'; 'tsu'; 'wo'; 'ki'; 're']",tsu
7917,0,"['wo'; 'ha'; 'na'; 'ki'; 'o'; 'ma']",na
7918,1,"['re'; 'na'; 'ki'; 'wo'; 'tsu'; 'o']",tsu
7919,0,"['ki'; 'na'; 'ma'; 'wo'; 'ha'; 'o']",na
7920,6,"['re'; 'ha'; 'tsu'; 'o'; 'ki'; 'su']",tsu
7921,6,"['ha'; 'su'; 'o'; 're'; 'ki'; 'tsu']",su
7922,3,"['na'; 'ha'; 'ma'; 're'; 'tsu'; 'o']",tsu
7923,0,"['ha'; 'ma'; 'ki'; 'o'; 'wo'; 'na']",na
7924,7,"['na'; 're'; 'ha'; 'wo'; 'tsu'; 'o']",tsu
7925,5,"['wo'; 'ma'; 'ki'; 'ha'; 'su'; 'ya']",ki
7926,9,"['wo'; 'ha'; 'tsu'; 'ki'; 'ya'; 'o']",tsu
7927,8,"['wo'; 'ki'; 'su'; 'na'; 'ma'; 're']",ki
7928,4,"['o'; 'na'; 'ya'; 'su'; 'tsu'; 'ma']",na
7929,0,"['wo'; 'ha'; 'na'; 'o'; 'ma'; 'ki']",na
7930,3,"['tsu'; 'na'; 'o'; 're'; 'ha'; 'ma']",na
7931,6,"['re'; 'su'; 'ha'; 'o'; 'tsu'; 'ki']",su
7932,5,"['su'; 'ha'; 'ya'; 'wo'; 'ma'; 'ki']",wo
7933,7,"['ha'; 'na'; 'wo'; 'o'; 'tsu'; 're']",tsu
7934,0,"['ma'; 'ha'; 'ki'; 'wo'; 'na'; 'o']",na
7935,8,"['ki'; 'wo'; 'ma'; 're'; 'na'; 'su']",na
7936,7,"['na'; 're'; 'o'; 'wo'; 'ha'; 'tsu']",tsu
7937,2,"['ha'; 'tsu'; 're'; 'o'; 'na'; 'ki']",na
7938,8,"['re'; 'na'; 'wo'; 'ma'; 'ki'; 'su']",na
7939,0,"['ma'; 'ki'; 'o'; 'na'; 'ha'; 'wo']",ki
7940,9,"['ha'; 'ya'; 'wo'; 'ki'; 'o'; 'tsu']",tsu
7941,2,"['na'; 'tsu'; 're'; 'ha'; 'ki'; 'o']",na
7942,9,"['wo'; 'ya'; 'ki'; 'tsu'; 'o'; 'ha']",ha
7943,8,"['su'; 'ma'; 're'; 'na'; 'wo'; 'ki']",na
7944,8,"['re'; 'su'; 'na'; 'wo'; 'ma'; 'ki']",na
7945,6,"['ki'; 're'; 'ha'; 'su'; 'o'; 'tsu']",su
7946,8,"['wo'; 're'; 'ma'; 'na'; 'su'; 'ki']",na
7947,8,"['su'; 're'; 'wo'; 'na'; 'ki'; 'ma']",na
7948,1,"['ki'; 'o'; 'wo'; 'tsu'; 'na'; 're']",tsu
7949,9,"['ki'; 'ya'; 'ha'; 'o'; 'tsu'; 'wo']",tsu
7950,9,"['ha'; 'o'; 'tsu'; 'ki'; 'ya'; 'wo']",tsu
7951,3,"['o'; 'ma'; 're'; 'na'; 'tsu'; 'ha']",tsu
7952,3,"['ha'; 'tsu'; 'na'; 'ma'; 're'; 'o']",na
7953,2,"['tsu'; 're'; 'o'; 'ha'; 'na'; 'ki']",na
7954,6,"['re'; 'o'; 'su'; 'ki'; 'tsu'; 'ha']",ha
7955,0,"['ha'; 'o'; 'wo'; 'na'; 'ki'; 'ma']",na
7956,7,"['ha'; 'o'; 're'; 'wo'; 'na'; 'tsu']",na
7957,0,"['ma'; 'wo'; 'o'; 'na'; 'ki'; 'ha']",ha
7958,2,"['tsu'; 're'; 'na'; 'o'; 'ki'; 'ha']",ha
7959,7,"['wo'; 'o'; 'na'; 're'; 'tsu'; 'ha']",ha
7960,3,"['tsu'; 're'; 'o'; 'na'; 'ma'; 'ha']",ha
7961,4,"['su'; 'ya'; 'o'; 'ma'; 'na'; 'tsu']",su
7962,5,"['ma'; 'wo'; 'ki'; 'su'; 'ha'; 'ya']",ki
7963,1,"['na'; 'ki'; 're'; 'o'; 'wo'; 'tsu']",tsu
7964,8,"['re'; 'wo'; 'ma'; 'na'; 'ki'; 'su']",na
7965,1,"['tsu'; 'o'; 'ki'; 'wo'; 'na'; 're']",na
7966,3,"['ma'; 'ha'; 'tsu'; 're'; 'o'; 'na']",tsu
7967,0,"['ha'; 'na'; 'ma'; 'ki'; 'wo'; 'o']",na
7968,7,"['tsu'; 'o'; 're'; 'na'; 'wo'; 'ha']",na
7969,8,"['wo'; 'su'; 'na'; 'ma'; 're'; 'ki']",ki
7970,4,"['ma'; 'tsu'; 'na'; 'su'; 'o'; 'ya']",na
7971,2,"['ha'; 'na'; 'ki'; 'tsu'; 're'; 'o']",na
7972,4,"['ya'; 'tsu'; 'ma'; 'na'; 'su'; 'o']",na
7973,7,"['na'; 'wo'; 're'; 'tsu'; 'o'; 'ha']",tsu
7974,1,"['tsu'; 'o'; 'ki'; 'na'; 'wo'; 're']",o
7975,0,"['ki'; 'wo'; 'ha'; 'na'; 'ma'; 'o']",na
7976,1,"['tsu'; 'wo'; 'na'; 'o'; 'ki'; 're']",na
7977,0,"['ki'; 'na'; 'ma'; 'ha'; 'wo'; 'o']",na
7978,6,"['ki'; 'tsu'; 'su'; 'o'; 're'; 'ha']",tsu
7979,9,"['o'; 'wo'; 'ya'; 'ha'; 'ki'; 'tsu']",ha
7980,5,"['ki'; 'su'; 'ya'; 'ma'; 'wo'; 'ha']",ha
7981,4,"['o'; 'ya'; 'tsu'; 'su'; 'ma'; 'na']",tsu
7982,0,"['ki'; 'na'; 'wo'; 'ma'; 'ha'; 'o']",na
7983,8,"['ma'; 're'; 'wo'; 'su'; 'ki'; 'na']",na
7984,7,"['o'; 'wo'; 're'; 'ha'; 'tsu'; 'na']",na
7985,8,"['re'; 'ma'; 'na'; 'su'; 'ki'; 'wo']",na
7986,8,"['wo'; 're'; 'su'; 'na'; 'ki'; 'ma']",re
7987,0,"['na'; 'o'; 'wo'; 'ha'; 'ki'; 'ma']",na
7988,2,"['ki'; 'tsu'; 'na'; 'o'; 'ha'; 're']",na
7989,5,"['ki'; 'wo'; 'ma'; 'ya'; 'ha'; 'su']",wo
7990,8,"['na'; 'wo'; 'su'; 're'; 'ki'; 'ma']",na
7991,0,"['ha'; 'na'; 'ma'; 'ki'; 'o'; 'wo']",na
7992,7,"['re'; 'o'; 'tsu'; 'ha'; 'na'; 'wo']",na
7993,1,"['o'; 'na'; 're'; 'ki'; 'wo'; 'tsu']",tsu
7994,1,"['tsu'; 're'; 'o'; 'wo'; 'na'; 'ki']",na
7995,6,"['o'; 'ha'; 're'; 'tsu'; 'su'; 'ki']",tsu
7996,0,"['ma'; 'na'; 'ki'; 'wo'; 'o'; 'ha']",na
7997,9,"['ya'; 'wo'; 'o'; 'ki'; 'tsu'; 'ha']",wo
7998,5,"['ki'; 'ma'; 'wo'; 'su'; 'ya'; 'ha']",ha
7999,2,"['o'; 'tsu'; 'ha'; 're'; 'na'; 'ki']",tsu
8000,8,"['ma'; 're'; 'su'; 'wo'; 'ki'; 'na']",na
8001,6,"['ha'; 'su'; 're'; 'tsu'; 'o'; 'ki']",su
8002,8,"['su'; 'ki'; 're'; 'ma'; 'na'; 'wo']",ki
8003,6,"['tsu'; 're'; 'su'; 'o'; 'ki'; 'ha']",ha
8004,6,"['tsu'; 'ha'; 're'; 'ki'; 'o'; 'su']",ha
8005,4,"['tsu'; 'su'; 'ma'; 'ya'; 'na'; 'o']",na
8006,0,"['o'; 'ki'; 'ha'; 'wo'; 'ma'; 'na']",na
8007,5,"['ya'; 'wo'; 'ki'; 'su'; 'ha'; 'ma']",ki
8008,2,"['na'; 'ha'; 'tsu'; 'o'; 'ki'; 're']",tsu
8009,5,"['su'; 'ma'; 'ha'; 'ya'; 'wo'; 'ki']",wo
8010,8,"['wo'; 'ma'; 're'; 'su'; 'na'; 'ki']",na
8011,1,"['o'; 'na'; 'tsu'; 'ki'; 're'; 'wo']",tsu
8012,6,"['tsu'; 're'; 'o'; 'ha'; 'su'; 'ki']",re
8013,4,"['tsu'; 'o'; 'na'; 'ya'; 'su'; 'ma']",na
8014,1,"['re'; 'na'; 'wo'; 'ki'; 'tsu'; 'o']",tsu
8015,2,"['ki'; 'na'; 're'; 'tsu'; 'ha'; 'o']",na
8016,4,"['ma'; 'tsu'; 'o'; 'ya'; 'su'; 'na']",na
8017,5,"['ya'; 'ma'; 'ha'; 'ki'; 'su'; 'wo']",wo
8018,1,"['re'; 'ki'; 'na'; 'o'; 'tsu'; 'wo']",tsu
8019,1,"['re'; 'tsu'; 'wo'; 'na'; 'ki'; 'o']",na
8020,1,"['ki'; 'na'; 'tsu'; 're'; 'o'; 'wo']",na
8021,7,"['wo'; 're'; 'ha'; 'o'; 'tsu'; 'na']",tsu
8022,6,"['ha'; 'o'; 'ki'; 'su'; 're'; 'tsu']",su
8023,5,"['ha'; 'ya'; 'ki'; 'su'; 'ma'; 'wo']",ki
8024,4,"['ya'; 'su'; 'ma'; 'na'; 'o'; 'tsu']",su
8025,7,"['ha'; 'wo'; 'na'; 'o'; 'tsu'; 're']",tsu
8026,3,"['tsu'; 'ha'; 'na'; 're'; 'o'; 'ma']",na
8027,7,"['re'; 'ha'; 'tsu'; 'wo'; 'o'; 'na']",na
8028,3,"['re'; 'tsu'; 'o'; 'ha'; 'ma'; 'na']",na
8029,9,"['wo'; 'ki'; 'tsu'; 'o'; 'ha'; 'ya']",ki
8030,9,"['ha'; 'tsu'; 'ki'; 'ya'; 'o'; 'wo']",ki
8031,0,"['na'; 'ha'; 'wo'; 'ma'; 'o'; 'ki']",na
8032,2,"['tsu'; 'ki'; 'o'; 'na'; 're'; 'ha']",ha
8033,3,"['re'; 'o'; 'ma'; 'tsu'; 'na'; 'ha']",na
8034,9,"['wo'; 'ha'; 'ya'; 'o'; 'ki'; 'tsu']",tsu
8035,9,"['ya'; 'ha'; 'tsu'; 'o'; 'ki'; 'wo']",ha
8036,5,"['ha'; 'su'; 'wo'; 'ma'; 'ki'; 'ya']",su
8037,2,"['re'; 'tsu'; 'ha'; 'na'; 'ki'; 'o']",na
8038,5,"['ki'; 'ya'; 'su'; 'wo'; 'ma'; 'ha']",ha
8039,9,"['tsu'; 'o'; 'ki'; 'ha'; 'wo'; 'ya']",o
8040,5,"['su'; 'ha'; 'wo'; 'ki'; 'ma'; 'ya']",wo
8041,9,"['ki'; 'ya'; 'ha'; 'wo'; 'tsu'; 'o']",tsu
8042,9,"['ha'; 'ya'; 'wo'; 'tsu'; 'o'; 'ki']",wo
8043,8,"['na'; 'su'; 're'; 'ki'; 'wo'; 'ma']",na
8044,3,"['ha'; 'na'; 're'; 'ma'; 'tsu'; 'o']",tsu
8045,1,"['ki'; 'tsu'; 'wo'; 're'; 'o'; 'na']",na
8046,0,"['o'; 'ha'; 'wo'; 'ma'; 'ki'; 'na']",na
8047,4,"['o'; 'na'; 'su'; 'ya'; 'tsu'; 'ma']",su
8048,4,"['o'; 'su'; 'na'; 'ma'; 'ya'; 'tsu']",su
8049,5,"['ma'; 'ya'; 'su'; 'wo'; 'ha'; 'ki']",ki
8050,4,"['ya'; 'o'; 'tsu'; 'na'; 'su'; 'ma']",tsu
8051,7,"['tsu'; 're'; 'o'; 'wo'; 'ha'; 'na']",na
8052,1,"['re'; 'na'; 'tsu'; 'o'; 'wo'; 'ki']",na
8053,4,"['o'; 'ya'; 'ma'; 'su'; 'tsu'; 'na']",na
8054,3,"['tsu'; 'ha'; 'o'; 'na'; 're'; 'ma']",ha
8055,3,"['tsu'; 'ma'; 'na'; 'o'; 're'; 'ha']",na
8056,8,"['wo'; 'na'; 'ki'; 'su'; 'ma'; 're']",na
8057,8,"['re'; 'ma'; 'wo'; 'su'; 'na'; 'ki']",na
8058,8,"['wo'; 're'; 'ma'; 'na'; 'ki'; 'su']",na
8059,4,"['na'; 'tsu'; 'o'; 'su'; 'ya'; 'ma']",ya
8060,3,"['na'; 'tsu'; 'ha'; 'ma'; 're'; 'o']",na
8061,7,"['na'; 'tsu'; 'o'; 'ha'; 'wo'; 're']",na
8062,4,"['na'; 'tsu'; 'ya'; 'ma'; 'o'; 'su']",ya
8063,5,"['ki'; 'ha'; 'ya'; 'ma'; 'su'; 'wo']",wo
8064,5,"['ya'; 'wo'; 'ma'; 'su'; 'ha'; 'ki']",wo
8065,0,"['ha'; 'ki'; 'na'; 'o'; 'wo'; 'ma']",ki
8066,4,"['ma'; 'ya'; 'su'; 'o'; 'tsu'; 'na']",ya
8067,6,"['ha'; 're'; 'su'; 'o'; 'ki'; 'tsu']",su
8068,1,"['na'; 'wo'; 'ki'; 'tsu'; 're'; 'o']",tsu
8069,8,"['ma'; 'na'; 'ki'; 'wo'; 'su'; 're']",na
8070,4,"['tsu'; 'su'; 'ma'; 'o'; 'ya'; 'na']",na
8071,4,"['ya'; 'su'; 'o'; 'tsu'; 'na'; 'ma']",na
8072,6,"['su'; 'ki'; 're'; 'tsu'; 'ha'; 'o']",ha
8073,6,"['ha'; 're'; 'o'; 'ki'; 'su'; 'tsu']",su
8074,4,"['ya'; 'na'; 'su'; 'o'; 'tsu'; 'ma']",na
8075,0,"['ma'; 'na'; 'ki'; 'ha'; 'o'; 'wo']",na
8076,3,"['tsu'; 'ma'; 'o'; 're'; 'ha'; 'na']",na
8077,2,"['tsu'; 'ki'; 'ha'; 'o'; 'na'; 're']",ha
8078,8,"['ki'; 'ma'; 'su'; 're'; 'wo'; 'na']",na
8079,4,"['su'; 'tsu'; 'ya'; 'o'; 'ma'; 'na']",ya
8080,2,"['tsu'; 're'; 'ha'; 'na'; 'ki'; 'o']",re
8081,0,"['ha'; 'ma'; 'o'; 'na'; 'wo'; 'ki']",na
8082,7,"['tsu'; 'wo'; 'ha'; 're'; 'o'; 'na']",na
8083,8,"['re'; 'na'; 'su'; 'ma'; 'wo'; 'ki']",na
8084,5,"['ma'; 'ha'; 'wo'; 'su'; 'ki'; 'ya']",wo
8085,8,"['wo'; 'ki'; 'na'; 're'; 'ma'; 'su']",ki
8086,4,"['su'; 'ma'; 'o'; 'na'; 'tsu'; 'ya']",na
8087,2,"['ki'; 'ha'; 'o'; 're'; 'na'; 'tsu']",tsu
8088,2,"['ki'; 'tsu'; 're'; 'ha'; 'na'; 'o']",ha
8089,6,"['re'; 'su'; 'tsu'; 'o'; 'ha'; 'ki']",ha
8090,8,"['ki'; 'wo'; 'ma'; 're'; 'na'; 'su']",na
8091,8,"['re'; 'su'; 'na'; 'ma'; 'wo'; 'ki']",na
8092,7,"['wo'; 'tsu'; 'na'; 'o'; 're'; 'ha']",na
8093,7,"['ha'; 'wo'; 'na'; 're'; 'o'; 'tsu']",tsu
8094,0,"['wo'; 'ha'; 'ki'; 'na'; 'ma'; 'o']",na
8095,8,"['na'; 'ma'; 'wo'; 'ki'; 'su'; 're']",na
8096,3,"['re'; 'ma'; 'o'; 'ha'; 'na'; 'tsu']",tsu
8097,0,"['ki'; 'o'; 'ma'; 'ha'; 'wo'; 'na']",na
8098,9,"['o'; 'ya'; 'ki'; 'wo'; 'tsu'; 'ha']",ha
8099,3,"['re'; 'ma'; 'o'; 'tsu'; 'na'; 'ha']",tsu
8100,5,"['ki'; 'ma'; 'ha'; 'su'; 'wo'; 'ya']",wo
8101,7,"['na'; 're'; 'ha'; 'o'; 'wo'; 'tsu']",tsu
8102,6,"['o'; 'tsu'; 'ha'; 'ki'; 'su'; 're']",tsu
8103,6,"['tsu'; 'ha'; 'o'; 'su'; 'ki'; 're']",ha
8104,9,"['o'; 'ha'; 'ya'; 'wo'; 'tsu'; 'ki']",o
8105,4,"['tsu'; 'su'; 'o'; 'ma'; 'ya'; 'na']",na
8106,5,"['ya'; 'ma'; 'ki'; 'ha'; 'wo'; 'su']",ki
8107,7,"['ha'; 'na'; 'o'; 'wo'; 'tsu'; 're']",tsu
8108,4,"['na'; 'tsu'; 'su'; 'ya'; 'o'; 'ma']",ya
8109,0,"['ki'; 'ha'; 'o'; 'na'; 'wo'; 'ma']",na
8110,0,"['o'; 'ma'; 'ha'; 'na'; 'wo'; 'ki']",na
8111,2,"['na'; 're'; 'tsu'; 'ki'; 'ha'; 'o']",ha
8112,0,"['ki'; 'ha'; 'wo'; 'ma'; 'o'; 'na']",na
8113,9,"['tsu'; 'ki'; 'ha'; 'wo'; 'ya'; 'o']",ki
8114,5,"['wo'; 'ha'; 'ki'; 'ya'; 'ma'; 'su']",ki
8115,1,"['re'; 'o'; 'ki'; 'tsu'; 'wo'; 'na']",tsu
8116,8,"['su'; 'ma'; 'na'; 're'; 'wo'; 'ki']",na
8117,5,"['ya'; 'ki'; 'ha'; 'ma'; 'wo'; 'su']",ki
8118,4,"['su'; 'ya'; 'tsu'; 'na'; 'o'; 'ma']",na
8119,7,"['o'; 'tsu'; 'wo'; 're'; 'ha'; 'na']",tsu
8120,9,"['ki'; 'ya'; 'o'; 'ha'; 'tsu'; 'wo']",tsu
8121,5,"['su'; 'ki'; 'ha'; 'wo'; 'ya'; 'ma']",ki
8122,0,"['ma'; 'ha'; 'ki'; 'na'; 'wo'; 'o']",na
8123,5,"['ki'; 'su'; 'ya'; 'ma'; 'wo'; 'ha']",ha
8124,3,"['re'; 'ma'; 'ha'; 'na'; 'o'; 'tsu']",tsu
8125,8,"['wo'; 'na'; 're'; 'ki'; 'ma'; 'su']",na
8126,8,"['ma'; 'su'; 'ki'; 'wo'; 'na'; 're']",na
8127,3,"['na'; 'ha'; 're'; 'o'; 'tsu'; 'ma']",tsu
8128,5,"['ha'; 'su'; 'ki'; 'ya'; 'wo'; 'ma']",wo
8129,7,"['na'; 'o'; 'tsu'; 'ha'; 'wo'; 're']",tsu
8130,1,"['wo'; 're'; 'tsu'; 'na'; 'ki'; 'o']",na
8131,6,"['ki'; 'su'; 'ha'; 're'; 'tsu'; 'o']",su
8132,4,"['su'; 'tsu'; 'ma'; 'na'; 'ya'; 'o']",na
8133,6,"['ha'; 're'; 'su'; 'ki'; 'tsu'; 'o']",su
8134,6,"['o'; 're'; 'tsu'; 'ha'; 'su'; 'ki']",ha
8135,6,"['ki'; 'tsu'; 're'; 'su'; 'o'; 'ha']",ha
8136,6,"['ki'; 'tsu'; 'o'; 're'; 'ha'; 'su']",tsu
8137,2,"['o'; 'ki'; 'tsu'; 'ha'; 're'; 'na']",ha
8138,1,"['wo'; 're'; 'tsu'; 'ki'; 'o'; 'na']",tsu
8139,4,"['ya'; 'su'; 'na'; 'tsu'; 'ma'; 'o']",na
8140,7,"['re'; 'ha'; 'wo'; 'o'; 'na'; 'tsu']",tsu
8141,9,"['ha'; 'tsu'; 'ya'; 'o'; 'wo'; 'ki']",tsu
8142,0,"['na'; 'o'; 'ki'; 'ha'; 'wo'; 'ma']",na
8143,1,"['o'; 'na'; 'tsu'; 're'; 'ki'; 'wo']",na
8144,0,"['ma'; 'wo'; 'ha'; 'ki'; 'o'; 'na']",na
8145,1,"['ki'; 'wo'; 'na'; 'o'; 're'; 'tsu']",tsu
8146,4,"['tsu'; 'ma'; 'na'; 'ya'; 'su'; 'o']",na
8147,8,"['su'; 'wo'; 're'; 'ma'; 'ki'; 'na']",na
8148,2,"['na'; 'ha'; 'o'; 'ki'; 'tsu'; 're']",tsu
8149,0,"['ki'; 'wo'; 'ha'; 'na'; 'ma'; 'o']",na
8150,9,"['tsu'; 'ya'; 'wo'; 'ha'; 'o'; 'ki']",ha
8151,7,"['na'; 'o'; 'tsu'; 're'; 'ha'; 'wo']",tsu
8152,5,"['ya'; 'su'; 'ki'; 'ha'; 'wo'; 'ma']",ki
8153,6,"['su'; 're'; 'ki'; 'o'; 'tsu'; 'ha']",su
8154,8,"['su'; 'wo'; 're'; 'ma'; 'na'; 'ki']",na
8155,3,"['ma'; 'ha'; 'o'; 'na'; 're'; 'tsu']",tsu
8156,4,"['tsu'; 'su'; 'na'; 'ya'; 'o'; 'ma']",na
8157,6,"['o'; 'su'; 're'; 'ki'; 'ha'; 'tsu']",su
8158,8,"['wo'; 'ki'; 'na'; 're'; 'ma'; 'su']",ki
8159,1,"['tsu'; 'na'; 're'; 'ki'; 'wo'; 'o']",na
8160,8,"['ki'; 're'; 'na'; 'ma'; 'su'; 'wo']",na
8161,3,"['re'; 'na'; 'o'; 'ma'; 'tsu'; 'ha']",ha
8162,5,"['ha'; 'su'; 'ya'; 'ki'; 'wo'; 'ma']",wo
8163,1,"['wo'; 'na'; 'tsu'; 'ki'; 're'; 'o']",na
8164,0,"['wo'; 'ha'; 'na'; 'ki'; 'o'; 'ma']",na
8165,8,"['ma'; 'wo'; 'su'; 'ki'; 'na'; 're']",na
