index,true_label,candidate_labels,complementary_label
8468,ship,"['cat', 'frog', 'dog', 'horse']",dog
8469,horse,"['airplane', 'frog', 'cat', 'bird']",cat
8470,truck,"['airplane', 'frog', 'bird', 'deer']",bird
8471,ship,"['frog', 'cat', 'airplane', 'deer']",airplane
8472,deer,"['airplane', 'frog', 'cat', 'ship']",ship
8473,deer,"['airplane', 'frog', 'cat', 'automobile']",cat
8474,frog,"['deer', 'airplane', 'horse', 'cat']",horse
8475,automobile,"['cat', 'deer', 'airplane', 'dog']",airplane
8476,automobile,"['airplane', 'cat', 'frog', 'dog']",airplane
8477,bird,"['automobile', 'airplane', 'truck', 'deer']",deer
8478,airplane,"['automobile', 'truck', 'horse', 'frog']",automobile
8479,truck,"['frog', 'cat', 'airplane', 'dog']",airplane
8480,automobile,"['cat', 'airplane', 'dog', 'deer']",airplane
8481,horse,"['airplane', 'frog', 'ship', 'bird']",ship
8482,bird,"['cat', 'deer', 'automobile', 'ship']",automobile
8483,ship,"['cat', 'dog', 'automobile', 'frog']",frog
8484,ship,"['horse', 'automobile', 'airplane', 'frog']",frog
8485,bird,"['cat', 'truck', 'horse', 'frog']",truck
8486,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8487,deer,"['airplane', 'automobile', 'cat', 'truck']",cat
8488,deer,"['airplane', 'automobile', 'ship', 'frog']",ship
8489,ship,"['frog', 'cat', 'airplane', 'horse']",airplane
8490,deer,"['airplane', 'ship', 'automobile', 'cat']",cat
8491,deer,"['airplane', 'frog', 'automobile', 'ship']",automobile
8492,frog,"['airplane', 'automobile', 'ship', 'cat']",cat
8493,truck,"['frog', 'cat', 'horse', 'airplane']",horse
8494,dog,"['airplane', 'automobile', 'cat', 'ship']",airplane
8495,ship,"['airplane', 'frog', 'automobile', 'cat']",frog
8496,dog,"['automobile', 'ship', 'airplane', 'deer']",deer
8497,dog,"['airplane', 'automobile', 'frog', 'ship']",frog
8498,horse,"['frog', 'cat', 'ship', 'bird']",ship
8499,horse,"['cat', 'automobile', 'frog', 'airplane']",automobile
8500,dog,"['automobile', 'airplane', 'deer', 'ship']",ship
8501,truck,"['airplane', 'cat', 'dog', 'frog']",airplane
8502,dog,"['automobile', 'airplane', 'cat', 'bird']",cat
8503,cat,"['automobile', 'ship', 'truck', 'airplane']",truck
8504,deer,"['frog', 'airplane', 'ship', 'cat']",ship
8505,truck,"['airplane', 'frog', 'cat', 'deer']",airplane
8506,truck,"['airplane', 'cat', 'frog', 'bird']",airplane
8507,cat,"['airplane', 'automobile', 'ship', 'deer']",deer
8508,horse,"['frog', 'cat', 'airplane', 'bird']",airplane
8509,frog,"['airplane', 'ship', 'automobile', 'truck']",ship
8510,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8511,dog,"['automobile', 'ship', 'airplane', 'cat']",ship
8512,ship,"['frog', 'cat', 'dog', 'airplane']",dog
8513,frog,"['airplane', 'automobile', 'ship', 'horse']",horse
8514,frog,"['airplane', 'horse', 'ship', 'cat']",ship
8515,airplane,"['cat', 'automobile', 'horse', 'deer']",horse
8516,horse,"['airplane', 'cat', 'frog', 'automobile']",cat
8517,truck,"['cat', 'airplane', 'dog', 'frog']",airplane
8518,bird,"['airplane', 'ship', 'automobile', 'frog']",frog
8519,ship,"['frog', 'cat', 'airplane', 'horse']",frog
8520,cat,"['airplane', 'automobile', 'ship', 'deer']",deer
8521,horse,"['airplane', 'frog', 'automobile', 'ship']",automobile
8522,airplane,"['horse', 'frog', 'truck', 'cat']",truck
8523,deer,"['airplane', 'cat', 'frog', 'automobile']",cat
8524,airplane,"['cat', 'frog', 'dog', 'ship']",ship
8525,ship,"['airplane', 'frog', 'cat', 'horse']",airplane
8526,ship,"['frog', 'cat', 'airplane', 'dog']",airplane
8527,frog,"['airplane', 'frog', 'automobile', 'deer']",frog
8528,bird,"['cat', 'automobile', 'airplane', 'horse']",cat
8529,automobile,"['cat', 'airplane', 'frog', 'dog']",airplane
8530,bird,"['airplane', 'ship', 'truck', 'cat']",truck
8531,ship,"['frog', 'cat', 'automobile', 'airplane']",frog
8532,truck,"['airplane', 'frog', 'deer', 'cat']",airplane
8533,horse,"['frog', 'airplane', 'automobile', 'cat']",automobile
8534,bird,"['automobile', 'airplane', 'cat', 'ship']",cat
8535,airplane,"['deer', 'cat', 'automobile', 'horse']",deer
8536,bird,"['airplane', 'deer', 'ship', 'truck']",ship
8537,horse,"['cat', 'airplane', 'ship', 'automobile']",cat
8538,frog,"['automobile', 'airplane', 'truck', 'ship']",ship
8539,truck,"['airplane', 'cat', 'frog', 'bird']",airplane
8540,automobile,"['airplane', 'frog', 'cat', 'bird']",airplane
8541,deer,"['airplane', 'cat', 'frog', 'ship']",ship
8542,ship,"['frog', 'truck', 'cat', 'horse']",frog
8543,bird,"['truck', 'ship', 'horse', 'deer']",horse
8544,ship,"['airplane', 'frog', 'cat', 'horse']",airplane
8545,frog,"['airplane', 'ship', 'truck', 'horse']",horse
8546,horse,"['airplane', 'frog', 'cat', 'automobile']",frog
8547,automobile,"['cat', 'airplane', 'frog', 'deer']",airplane
8548,automobile,"['airplane', 'cat', 'dog', 'frog']",airplane
8549,airplane,"['frog', 'cat', 'deer', 'horse']",horse
8550,automobile,"['cat', 'airplane', 'frog', 'dog']",airplane
8551,deer,"['airplane', 'automobile', 'frog', 'cat']",frog
8552,frog,"['airplane', 'ship', 'automobile', 'truck']",ship
8553,airplane,"['cat', 'frog', 'deer', 'dog']",dog
8554,deer,"['airplane', 'automobile', 'frog', 'truck']",frog
8555,horse,"['cat', 'automobile', 'airplane', 'frog']",automobile
8556,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8557,frog,"['airplane', 'ship', 'horse', 'automobile']",horse
8558,airplane,"['horse', 'cat', 'frog', 'truck']",truck
8559,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8560,truck,"['airplane', 'frog', 'cat', 'deer']",cat
8561,truck,"['cat', 'airplane', 'dog', 'frog']",airplane
8562,ship,"['cat', 'dog', 'airplane', 'frog']",airplane
8563,automobile,"['cat', 'frog', 'airplane', 'dog']",airplane
8564,frog,"['airplane', 'automobile', 'cat', 'truck']",truck
8565,truck,"['cat', 'frog', 'airplane', 'bird']",airplane
8566,automobile,"['airplane', 'cat', 'ship', 'dog']",ship
8567,truck,"['airplane', 'deer', 'horse', 'frog']",airplane
8568,truck,"['airplane', 'cat', 'frog', 'deer']",cat
8569,airplane,"['cat', 'truck', 'dog', 'frog']",dog
8570,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8571,automobile,"['cat', 'airplane', 'dog', 'deer']",airplane
8572,horse,"['automobile', 'frog', 'cat', 'ship']",ship
8573,automobile,"['frog', 'airplane', 'cat', 'bird']",airplane
8574,ship,"['truck', 'automobile', 'deer', 'cat']",truck
8575,truck,"['airplane', 'frog', 'cat', 'deer']",cat
8576,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8577,airplane,"['frog', 'cat', 'horse', 'deer']",horse
8578,airplane,"['cat', 'deer', 'frog', 'dog']",dog
8579,dog,"['ship', 'automobile', 'airplane', 'truck']",ship
8580,horse,"['airplane', 'cat', 'frog', 'truck']",truck
8581,deer,"['airplane', 'automobile', 'cat', 'frog']",airplane
8582,deer,"['cat', 'frog', 'ship', 'airplane']",ship
8583,frog,"['airplane', 'ship', 'deer', 'automobile']",deer
8584,dog,"['automobile', 'ship', 'airplane', 'deer']",deer
8585,bird,"['airplane', 'deer', 'truck', 'horse']",truck
8586,dog,"['ship', 'frog', 'automobile', 'airplane']",automobile
8587,truck,"['cat', 'airplane', 'frog', 'deer']",airplane
8588,ship,"['frog', 'automobile', 'cat', 'airplane']",frog
8589,frog,"['airplane', 'frog', 'ship', 'bird']",ship
8590,dog,"['automobile', 'frog', 'airplane', 'ship']",ship
8591,dog,"['automobile', 'ship', 'airplane', 'truck']",truck
8592,cat,"['deer', 'horse', 'automobile', 'ship']",automobile
8593,horse,"['airplane', 'frog', 'cat', 'ship']",cat
8594,ship,"['cat', 'dog', 'frog', 'horse']",horse
8595,horse,"['frog', 'airplane', 'automobile', 'cat']",frog
8596,horse,"['frog', 'automobile', 'airplane', 'cat']",frog
8597,frog,"['airplane', 'ship', 'automobile', 'truck']",ship
8598,cat,"['airplane', 'frog', 'automobile', 'deer']",frog
8599,cat,"['automobile', 'ship', 'airplane', 'bird']",bird
8600,automobile,"['airplane', 'frog', 'cat', 'bird']",airplane
8601,dog,"['ship', 'automobile', 'truck', 'cat']",cat
8602,truck,"['airplane', 'cat', 'dog', 'frog']",airplane
8603,frog,"['airplane', 'horse', 'ship', 'deer']",ship
8604,horse,"['airplane', 'frog', 'automobile', 'truck']",frog
8605,horse,"['frog', 'airplane', 'cat', 'automobile']",frog
8606,cat,"['airplane', 'ship', 'automobile', 'horse']",horse
8607,automobile,"['cat', 'airplane', 'frog', 'dog']",airplane
8608,horse,"['airplane', 'frog', 'ship', 'automobile']",frog
8609,cat,"['airplane', 'ship', 'deer', 'horse']",deer
8610,bird,"['airplane', 'ship', 'truck', 'automobile']",ship
8611,frog,"['airplane', 'automobile', 'deer', 'ship']",ship
8612,frog,"['airplane', 'ship', 'automobile', 'truck']",ship
8613,truck,"['airplane', 'frog', 'cat', 'deer']",cat
8614,ship,"['airplane', 'horse', 'deer', 'cat']",horse
8615,horse,"['frog', 'airplane', 'cat', 'ship']",ship
8616,bird,"['airplane', 'automobile', 'ship', 'frog']",frog
8617,frog,"['airplane', 'automobile', 'cat', 'truck']",cat
8618,ship,"['airplane', 'automobile', 'frog', 'cat']",frog
8619,horse,"['frog', 'cat', 'ship', 'automobile']",ship
8620,horse,"['airplane', 'frog', 'ship', 'cat']",ship
8621,dog,"['automobile', 'ship', 'airplane', 'cat']",cat
8622,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8623,airplane,"['cat', 'truck', 'horse', 'dog']",horse
8624,horse,"['airplane', 'ship', 'frog', 'automobile']",frog
8625,automobile,"['cat', 'airplane', 'frog', 'ship']",ship
8626,horse,"['airplane', 'frog', 'cat', 'bird']",cat
8627,bird,"['frog', 'cat', 'airplane', 'automobile']",airplane
8628,automobile,"['airplane', 'cat', 'deer', 'bird']",cat
8629,cat,"['ship', 'automobile', 'airplane', 'deer']",deer
8630,deer,"['airplane', 'cat', 'frog', 'automobile']",cat
8631,deer,"['airplane', 'cat', 'frog', 'ship']",ship
8632,truck,"['frog', 'airplane', 'deer', 'cat']",airplane
8633,frog,"['automobile', 'airplane', 'truck', 'deer']",truck
8634,bird,"['cat', 'ship', 'automobile', 'airplane']",cat
8635,cat,"['ship', 'airplane', 'deer', 'automobile']",deer
8636,ship,"['cat', 'automobile', 'airplane', 'dog']",airplane
8637,ship,"['frog', 'cat', 'airplane', 'horse']",airplane
8638,airplane,"['frog', 'cat', 'automobile', 'horse']",automobile
8639,deer,"['airplane', 'cat', 'automobile', 'frog']",cat
8640,horse,"['frog', 'airplane', 'bird', 'cat']",frog
8641,bird,"['automobile', 'truck', 'ship', 'cat']",ship
8642,horse,"['frog', 'automobile', 'cat', 'airplane']",automobile
8643,horse,"['airplane', 'frog', 'automobile', 'bird']",automobile
8644,truck,"['airplane', 'frog', 'cat', 'deer']",cat
8645,cat,"['airplane', 'frog', 'automobile', 'ship']",automobile
8646,horse,"['airplane', 'automobile', 'cat', 'frog']",cat
8647,frog,"['airplane', 'horse', 'deer', 'ship']",horse
8648,ship,"['horse', 'frog', 'cat', 'deer']",horse
8649,cat,"['automobile', 'airplane', 'deer', 'ship']",deer
8650,truck,"['airplane', 'cat', 'bird', 'deer']",bird
8651,frog,"['airplane', 'horse', 'automobile', 'ship']",horse
8652,deer,"['airplane', 'frog', 'ship', 'truck']",ship
8653,horse,"['airplane', 'frog', 'cat', 'automobile']",cat
8654,deer,"['airplane', 'frog', 'cat', 'automobile']",frog
8655,airplane,"['horse', 'frog', 'truck', 'cat']",truck
8656,cat,"['airplane', 'automobile', 'frog', 'truck']",truck
8657,ship,"['airplane', 'frog', 'cat', 'bird']",airplane
8658,truck,"['frog', 'airplane', 'cat', 'horse']",airplane
8659,horse,"['airplane', 'cat', 'ship', 'frog']",ship
8660,airplane,"['cat', 'truck', 'frog', 'horse']",frog
8661,airplane,"['cat', 'dog', 'deer', 'frog']",dog
8662,dog,"['automobile', 'horse', 'deer', 'cat']",horse
8663,airplane,"['cat', 'horse', 'truck', 'deer']",horse
8664,horse,"['frog', 'airplane', 'automobile', 'bird']",frog
8665,ship,"['cat', 'airplane', 'frog', 'dog']",airplane
8666,ship,"['airplane', 'frog', 'horse', 'cat']",airplane
8667,automobile,"['frog', 'airplane', 'cat', 'bird']",airplane
8668,ship,"['airplane', 'horse', 'frog', 'cat']",horse
8669,bird,"['airplane', 'automobile', 'frog', 'ship']",frog
8670,truck,"['airplane', 'frog', 'cat', 'deer']",airplane
8671,dog,"['airplane', 'ship', 'cat', 'automobile']",cat
8672,ship,"['cat', 'airplane', 'horse', 'automobile']",horse
8673,truck,"['airplane', 'cat', 'frog', 'deer']",airplane
8674,dog,"['automobile', 'airplane', 'ship', 'frog']",ship
8675,dog,"['automobile', 'cat', 'ship', 'airplane']",ship
8676,bird,"['automobile', 'truck', 'deer', 'horse']",deer
8677,deer,"['airplane', 'automobile', 'frog', 'ship']",frog
8678,ship,"['cat', 'frog', 'airplane', 'horse']",airplane
8679,frog,"['airplane', 'deer', 'cat', 'horse']",airplane
8680,cat,"['automobile', 'airplane', 'truck', 'deer']",deer
8681,horse,"['airplane', 'frog', 'cat', 'bird']",cat
8682,bird,"['airplane', 'frog', 'cat', 'automobile']",cat
8683,dog,"['airplane', 'automobile', 'deer', 'truck']",deer
8684,dog,"['airplane', 'automobile', 'ship', 'bird']",bird
8685,airplane,"['cat', 'horse', 'deer', 'dog']",horse
8686,cat,"['frog', 'automobile', 'truck', 'airplane']",frog
8687,horse,"['frog', 'airplane', 'automobile', 'cat']",frog
8688,deer,"['airplane', 'frog', 'ship', 'automobile']",ship
8689,ship,"['airplane', 'frog', 'cat', 'horse']",frog
8690,automobile,"['cat', 'frog', 'dog', 'airplane']",airplane
8691,dog,"['automobile', 'airplane', 'deer', 'cat']",deer
8692,automobile,"['frog', 'airplane', 'cat', 'dog']",airplane
8693,automobile,"['cat', 'airplane', 'deer', 'frog']",airplane
8694,horse,"['airplane', 'frog', 'automobile', 'cat']",automobile
8695,airplane,"['deer', 'automobile', 'horse', 'cat']",deer
8696,automobile,"['airplane', 'cat', 'dog', 'frog']",airplane
8697,frog,"['airplane', 'horse', 'ship', 'cat']",ship
8698,horse,"['airplane', 'cat', 'automobile', 'frog']",cat
8699,frog,"['airplane', 'ship', 'automobile', 'truck']",ship
8700,ship,"['cat', 'dog', 'airplane', 'horse']",airplane
8701,deer,"['airplane', 'cat', 'automobile', 'frog']",cat
8702,airplane,"['cat', 'frog', 'truck', 'deer']",truck
8703,frog,"['ship', 'airplane', 'automobile', 'dog']",dog
8704,frog,"['airplane', 'horse', 'ship', 'cat']",ship
8705,deer,"['airplane', 'cat', 'automobile', 'frog']",cat
8706,bird,"['frog', 'cat', 'ship', 'automobile']",ship
8707,ship,"['cat', 'frog', 'airplane', 'dog']",airplane
8708,horse,"['frog', 'ship', 'deer', 'airplane']",ship
8709,frog,"['airplane', 'automobile', 'ship', 'truck']",truck
8710,cat,"['airplane', 'automobile', 'horse', 'truck']",horse
8711,cat,"['airplane', 'automobile', 'ship', 'frog']",frog
8712,horse,"['frog', 'cat', 'airplane', 'truck']",frog
8713,bird,"['cat', 'airplane', 'frog', 'ship']",ship
8714,cat,"['ship', 'automobile', 'airplane', 'horse']",horse
8715,ship,"['airplane', 'cat', 'frog', 'automobile']",cat
8716,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8717,ship,"['cat', 'dog', 'horse', 'frog']",horse
8718,horse,"['automobile', 'cat', 'airplane', 'frog']",airplane
8719,horse,"['cat', 'airplane', 'frog', 'automobile']",automobile
8720,deer,"['airplane', 'automobile', 'cat', 'ship']",cat
8721,ship,"['airplane', 'frog', 'horse', 'bird']",horse
8722,cat,"['airplane', 'automobile', 'ship', 'truck']",ship
8723,ship,"['airplane', 'frog', 'cat', 'horse']",airplane
8724,horse,"['frog', 'airplane', 'automobile', 'cat']",airplane
8725,truck,"['airplane', 'frog', 'cat', 'dog']",airplane
8726,bird,"['ship', 'automobile', 'frog', 'cat']",frog
8727,truck,"['airplane', 'cat', 'frog', 'deer']",airplane
8728,truck,"['airplane', 'cat', 'frog', 'deer']",cat
8729,automobile,"['cat', 'dog', 'airplane', 'frog']",airplane
8730,dog,"['airplane', 'automobile', 'cat', 'ship']",ship
8731,dog,"['automobile', 'airplane', 'cat', 'bird']",automobile
8732,deer,"['airplane', 'automobile', 'ship', 'truck']",ship
8733,airplane,"['cat', 'horse', 'automobile', 'dog']",automobile
8734,frog,"['deer', 'horse', 'automobile', 'airplane']",deer
8735,automobile,"['cat', 'airplane', 'deer', 'dog']",airplane
8736,bird,"['airplane', 'ship', 'automobile', 'horse']",horse
8737,frog,"['deer', 'airplane', 'horse', 'automobile']",deer
8738,cat,"['airplane', 'automobile', 'ship', 'horse']",horse
8739,cat,"['automobile', 'frog', 'deer', 'ship']",ship
8740,bird,"['airplane', 'horse', 'automobile', 'deer']",horse
8741,airplane,"['automobile', 'cat', 'truck', 'horse']",cat
8742,dog,"['automobile', 'airplane', 'truck', 'bird']",bird
8743,truck,"['cat', 'frog', 'airplane', 'dog']",airplane
8744,horse,"['airplane', 'automobile', 'truck', 'bird']",bird
8745,horse,"['frog', 'automobile', 'cat', 'ship']",automobile
8746,airplane,"['horse', 'frog', 'cat', 'deer']",horse
8747,dog,"['automobile', 'deer', 'airplane', 'bird']",airplane
8748,airplane,"['automobile', 'airplane', 'cat', 'deer']",cat
8749,truck,"['airplane', 'frog', 'cat', 'horse']",airplane
8750,bird,"['airplane', 'cat', 'automobile', 'ship']",cat
8751,horse,"['cat', 'ship', 'automobile', 'frog']",ship
8752,horse,"['airplane', 'frog', 'automobile', 'ship']",automobile
8753,airplane,"['cat', 'deer', 'dog', 'truck']",truck
8754,truck,"['cat', 'airplane', 'bird', 'dog']",airplane
8755,dog,"['airplane', 'automobile', 'bird', 'cat']",bird
8756,dog,"['airplane', 'automobile', 'cat', 'ship']",ship
8757,automobile,"['airplane', 'frog', 'cat', 'bird']",airplane
8758,truck,"['airplane', 'frog', 'cat', 'dog']",airplane
8759,airplane,"['cat', 'frog', 'dog', 'truck']",truck
8760,cat,"['airplane', 'ship', 'automobile', 'frog']",frog
8761,cat,"['automobile', 'ship', 'airplane', 'deer']",deer
8762,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8763,frog,"['airplane', 'ship', 'horse', 'automobile']",horse
8764,horse,"['cat', 'automobile', 'airplane', 'frog']",automobile
8765,deer,"['frog', 'automobile', 'cat', 'airplane']",automobile
8766,ship,"['frog', 'dog', 'cat', 'horse']",dog
8767,bird,"['automobile', 'deer', 'airplane', 'horse']",deer
8768,dog,"['airplane', 'automobile', 'frog', 'bird']",frog
8769,ship,"['airplane', 'cat', 'horse', 'frog']",airplane
8770,bird,"['horse', 'airplane', 'automobile', 'ship']",horse
8771,automobile,"['airplane', 'cat', 'bird', 'frog']",airplane
8772,deer,"['airplane', 'cat', 'automobile', 'ship']",cat
8773,truck,"['airplane', 'frog', 'cat', 'deer']",cat
8774,airplane,"['cat', 'frog', 'deer', 'ship']",ship
8775,ship,"['airplane', 'frog', 'horse', 'cat']",horse
8776,bird,"['truck', 'automobile', 'airplane', 'deer']",deer
8777,deer,"['airplane', 'automobile', 'ship', 'truck']",ship
8778,airplane,"['cat', 'deer', 'dog', 'horse']",horse
8779,automobile,"['cat', 'airplane', 'dog', 'deer']",airplane
8780,bird,"['automobile', 'airplane', 'ship', 'horse']",horse
8781,cat,"['airplane', 'automobile', 'frog', 'horse']",frog
8782,airplane,"['frog', 'truck', 'deer', 'horse']",frog
8783,truck,"['cat', 'airplane', 'frog', 'bird']",bird
8784,deer,"['airplane', 'frog', 'cat', 'ship']",ship
8785,ship,"['airplane', 'cat', 'frog', 'horse']",horse
8786,cat,"['automobile', 'airplane', 'truck', 'deer']",deer
8787,ship,"['airplane', 'frog', 'cat', 'horse']",airplane
8788,truck,"['airplane', 'cat', 'frog', 'deer']",cat
8789,bird,"['airplane', 'cat', 'horse', 'automobile']",horse
8790,cat,"['airplane', 'deer', 'ship', 'horse']",horse
8791,automobile,"['frog', 'airplane', 'cat', 'dog']",airplane
8792,deer,"['cat', 'airplane', 'automobile', 'frog']",airplane
8793,dog,"['automobile', 'ship', 'cat', 'airplane']",ship
8794,automobile,"['airplane', 'cat', 'dog', 'bird']",airplane
8795,dog,"['automobile', 'airplane', 'ship', 'cat']",cat
8796,automobile,"['airplane', 'cat', 'deer', 'dog']",deer
8797,airplane,"['cat', 'automobile', 'ship', 'horse']",horse
8798,bird,"['automobile', 'cat', 'airplane', 'horse']",airplane
8799,dog,"['ship', 'automobile', 'cat', 'airplane']",cat
8800,bird,"['horse', 'airplane', 'deer', 'cat']",horse
8801,automobile,"['deer', 'airplane', 'cat', 'frog']",airplane
8802,ship,"['cat', 'deer', 'horse', 'frog']",horse
8803,frog,"['airplane', 'ship', 'automobile', 'horse']",horse
8804,deer,"['frog', 'cat', 'airplane', 'automobile']",frog
8805,dog,"['automobile', 'airplane', 'deer', 'ship']",deer
8806,airplane,"['horse', 'deer', 'cat', 'automobile']",horse
8807,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8808,cat,"['automobile', 'airplane', 'ship', 'frog']",frog
8809,automobile,"['airplane', 'cat', 'dog', 'frog']",airplane
8810,airplane,"['cat', 'horse', 'frog', 'truck']",truck
8811,truck,"['airplane', 'frog', 'deer', 'cat']",airplane
8812,automobile,"['cat', 'dog', 'airplane', 'ship']",ship
8813,airplane,"['frog', 'automobile', 'deer', 'horse']",frog
8814,horse,"['airplane', 'frog', 'cat', 'bird']",cat
8815,frog,"['airplane', 'automobile', 'ship', 'truck']",ship
8816,frog,"['airplane', 'ship', 'truck', 'horse']",horse
8817,horse,"['cat', 'frog', 'airplane', 'automobile']",airplane
8818,horse,"['frog', 'airplane', 'ship', 'cat']",ship
8819,bird,"['ship', 'airplane', 'cat', 'horse']",horse
8820,frog,"['horse', 'automobile', 'ship', 'cat']",horse
8821,truck,"['cat', 'airplane', 'frog', 'deer']",airplane
8822,cat,"['automobile', 'airplane', 'frog', 'ship']",frog
8823,deer,"['airplane', 'ship', 'frog', 'automobile']",frog
8824,dog,"['automobile', 'airplane', 'deer', 'cat']",deer
8825,automobile,"['cat', 'airplane', 'dog', 'frog']",airplane
8826,truck,"['airplane', 'frog', 'horse', 'dog']",airplane
8827,frog,"['airplane', 'ship', 'horse', 'deer']",horse
8828,frog,"['airplane', 'horse', 'ship', 'automobile']",horse
8829,deer,"['frog', 'cat', 'airplane', 'ship']",airplane
8830,ship,"['airplane', 'frog', 'cat', 'bird']",frog
8831,ship,"['airplane', 'cat', 'dog', 'frog']",dog
8832,frog,"['airplane', 'automobile', 'ship', 'truck']",truck
8833,airplane,"['cat', 'deer', 'dog', 'automobile']",deer
8834,deer,"['automobile', 'airplane', 'frog', 'truck']",frog
8835,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8836,dog,"['airplane', 'automobile', 'ship', 'truck']",truck
8837,truck,"['airplane', 'frog', 'cat', 'deer']",frog
8838,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8839,cat,"['frog', 'airplane', 'deer', 'automobile']",frog
8840,truck,"['airplane', 'frog', 'cat', 'deer']",cat
8841,truck,"['cat', 'airplane', 'frog', 'deer']",airplane
8842,airplane,"['cat', 'dog', 'frog', 'horse']",dog
8843,bird,"['frog', 'airplane', 'cat', 'ship']",ship
8844,bird,"['automobile', 'dog', 'truck', 'ship']",ship
8845,horse,"['cat', 'frog', 'automobile', 'ship']",cat
8846,cat,"['airplane', 'horse', 'frog', 'deer']",airplane
8847,dog,"['airplane', 'automobile', 'ship', 'horse']",horse
8848,automobile,"['frog', 'airplane', 'cat', 'bird']",airplane
8849,airplane,"['cat', 'horse', 'deer', 'frog']",horse
8850,truck,"['airplane', 'cat', 'deer', 'dog']",cat
8851,dog,"['automobile', 'airplane', 'frog', 'ship']",ship
8852,ship,"['cat', 'frog', 'dog', 'horse']",dog
8853,airplane,"['deer', 'cat', 'frog', 'truck']",deer
8854,ship,"['cat', 'frog', 'dog', 'airplane']",airplane
8855,automobile,"['airplane', 'cat', 'frog', 'dog']",airplane
8856,automobile,"['airplane', 'frog', 'cat', 'horse']",airplane
8857,airplane,"['deer', 'truck', 'cat', 'automobile']",deer
8858,airplane,"['truck', 'automobile', 'frog', 'horse']",truck
8859,horse,"['automobile', 'frog', 'cat', 'ship']",ship
8860,deer,"['airplane', 'automobile', 'truck', 'ship']",ship
8861,ship,"['cat', 'automobile', 'airplane', 'frog']",automobile
8862,bird,"['automobile', 'cat', 'dog', 'airplane']",cat
8863,cat,"['automobile', 'airplane', 'deer', 'horse']",horse
8864,cat,"['automobile', 'ship', 'airplane', 'truck']",truck
8865,bird,"['ship', 'frog', 'cat', 'airplane']",ship
8866,dog,"['automobile', 'cat', 'airplane', 'ship']",ship
8867,frog,"['airplane', 'deer', 'cat', 'automobile']",deer
8868,airplane,"['cat', 'deer', 'frog', 'dog']",dog
8869,automobile,"['cat', 'frog', 'dog', 'airplane']",airplane
8870,ship,"['airplane', 'horse', 'frog', 'deer']",airplane
8871,bird,"['airplane', 'ship', 'truck', 'automobile']",truck
8872,frog,"['airplane', 'ship', 'cat', 'horse']",cat
8873,frog,"['airplane', 'ship', 'automobile', 'truck']",ship
8874,bird,"['automobile', 'truck', 'cat', 'dog']",truck
8875,automobile,"['airplane', 'frog', 'deer', 'cat']",airplane
8876,cat,"['ship', 'airplane', 'automobile', 'truck']",ship
8877,frog,"['airplane', 'ship', 'automobile', 'horse']",horse
8878,dog,"['airplane', 'ship', 'automobile', 'frog']",frog
8879,ship,"['frog', 'cat', 'airplane', 'horse']",airplane
8880,cat,"['airplane', 'ship', 'automobile', 'truck']",ship
8881,bird,"['airplane', 'automobile', 'frog', 'truck']",frog
8882,airplane,"['cat', 'deer', 'horse', 'automobile']",horse
8883,ship,"['cat', 'airplane', 'frog', 'automobile']",airplane
8884,automobile,"['cat', 'airplane', 'dog', 'ship']",ship
8885,horse,"['airplane', 'automobile', 'cat', 'frog']",cat
8886,truck,"['airplane', 'frog', 'cat', 'dog']",airplane
8887,horse,"['airplane', 'frog', 'cat', 'automobile']",frog
8888,bird,"['airplane', 'ship', 'truck', 'automobile']",truck
8889,airplane,"['deer', 'automobile', 'frog', 'cat']",deer
8890,deer,"['airplane', 'automobile', 'ship', 'truck']",ship
8891,frog,"['airplane', 'horse', 'cat', 'automobile']",horse
8892,ship,"['airplane', 'horse', 'cat', 'frog']",horse
8893,automobile,"['cat', 'dog', 'frog', 'airplane']",airplane
8894,dog,"['airplane', 'automobile', 'frog', 'ship']",frog
8895,horse,"['automobile', 'airplane', 'cat', 'frog']",automobile
8896,truck,"['airplane', 'cat', 'frog', 'dog']",airplane
8897,horse,"['automobile', 'cat', 'ship', 'frog']",ship
8898,airplane,"['cat', 'dog', 'deer', 'horse']",horse
8899,deer,"['cat', 'airplane', 'frog', 'ship']",ship
8900,automobile,"['airplane', 'deer', 'cat', 'dog']",cat
8901,horse,"['airplane', 'automobile', 'cat', 'ship']",cat
8902,dog,"['automobile', 'airplane', 'ship', 'cat']",cat
8903,ship,"['frog', 'horse', 'cat', 'truck']",truck
8904,horse,"['frog', 'airplane', 'automobile', 'ship']",frog
8905,deer,"['airplane', 'ship', 'frog', 'automobile']",frog
8906,ship,"['airplane', 'cat', 'frog', 'dog']",frog
