index,true_label,candidate_labels,complementary_label
13307,5,"['o'; 'wo']",o
13308,6,"['ki'; 'tsu']",tsu
13309,1,"['na'; 'tsu']",na
13310,9,"['re'; 'tsu']",tsu
13311,2,"['tsu'; 'su']",su
13312,6,"['tsu'; 'ki']",tsu
13313,7,"['re'; 'tsu']",tsu
13314,9,"['tsu'; 're']",re
13315,5,"['o'; 'wo']",o
13316,9,"['re'; 'tsu']",tsu
13317,2,"['tsu'; 'su']",su
13318,1,"['na'; 'tsu']",tsu
13319,7,"['re'; 'tsu']",tsu
13320,1,"['na'; 'tsu']",tsu
13321,1,"['tsu'; 'na']",na
13322,6,"['ki'; 'tsu']",tsu
13323,8,"['o'; 'wo']",o
13324,6,"['ki'; 'tsu']",tsu
13325,9,"['re'; 'tsu']",tsu
13326,0,"['ki'; 'o']",o
13327,0,"['o'; 'ki']",ki
13328,3,"['re'; 'ki']",ki
13329,5,"['o'; 'wo']",o
13330,3,"['ki'; 're']",re
13331,8,"['o'; 'wo']",o
13332,3,"['re'; 'ki']",re
13333,5,"['o'; 'wo']",o
13334,8,"['wo'; 'o']",o
13335,2,"['tsu'; 'su']",su
13336,4,"['ki'; 'ma']",ma
13337,1,"['tsu'; 'na']",na
13338,9,"['re'; 'tsu']",tsu
13339,5,"['o'; 'wo']",o
13340,4,"['ma'; 'ki']",ki
13341,3,"['re'; 'ki']",ki
13342,4,"['ma'; 'ki']",ki
13343,3,"['ki'; 're']",re
13344,0,"['ki'; 'o']",o
13345,6,"['tsu'; 'ki']",ki
13346,5,"['o'; 'wo']",o
13347,3,"['ki'; 're']",re
13348,4,"['ki'; 'ma']",ma
13349,3,"['re'; 'ki']",ki
13350,0,"['o'; 'ki']",ki
13351,9,"['re'; 'tsu']",tsu
13352,0,"['o'; 'ki']",ki
13353,9,"['re'; 'tsu']",tsu
13354,1,"['na'; 'tsu']",tsu
13355,2,"['tsu'; 'su']",su
13356,0,"['ki'; 'o']",o
13357,5,"['wo'; 'o']",o
13358,8,"['wo'; 'o']",o
13359,6,"['ki'; 'tsu']",tsu
13360,4,"['ki'; 'ma']",ma
13361,8,"['wo'; 'o']",o
13362,8,"['o'; 'wo']",o
13363,5,"['o'; 'wo']",o
13364,3,"['ki'; 're']",re
13365,4,"['ma'; 'ki']",ki
13366,8,"['wo'; 'o']",o
13367,2,"['tsu'; 'su']",su
13368,4,"['ma'; 'ki']",ki
13369,5,"['wo'; 'o']",o
13370,6,"['ki'; 'tsu']",tsu
13371,1,"['na'; 'tsu']",tsu
13372,9,"['re'; 'tsu']",tsu
13373,3,"['ki'; 're']",re
13374,8,"['wo'; 'o']",o
13375,0,"['ki'; 'o']",o
13376,5,"['o'; 'wo']",o
13377,2,"['su'; 'tsu']",su
13378,5,"['o'; 'wo']",o
13379,4,"['ma'; 'ki']",ki
13380,1,"['na'; 'tsu']",tsu
13381,7,"['re'; 'tsu']",tsu
13382,1,"['na'; 'tsu']",tsu
13383,4,"['ki'; 'ma']",ma
13384,6,"['tsu'; 'ki']",ki
13385,8,"['wo'; 'o']",o
13386,0,"['ki'; 'o']",o
13387,1,"['tsu'; 'na']",na
13388,7,"['tsu'; 're']",tsu
13389,4,"['ki'; 'ma']",ma
13390,3,"['re'; 'ki']",ki
13391,4,"['ki'; 'ma']",ma
13392,9,"['tsu'; 're']",re
13393,7,"['re'; 'tsu']",tsu
13394,4,"['ma'; 'ki']",ki
13395,4,"['ki'; 'ma']",ma
13396,4,"['ki'; 'ma']",ma
13397,5,"['o'; 'wo']",o
13398,9,"['tsu'; 're']",re
13399,2,"['su'; 'tsu']",su
13400,7,"['re'; 'tsu']",tsu
13401,6,"['tsu'; 'ki']",tsu
13402,9,"['tsu'; 're']",re
13403,7,"['tsu'; 're']",re
13404,6,"['ki'; 'tsu']",tsu
13405,8,"['wo'; 'o']",o
13406,3,"['ki'; 're']",re
13407,0,"['ki'; 'o']",o
13408,9,"['re'; 'tsu']",tsu
13409,6,"['tsu'; 'ki']",ki
13410,5,"['o'; 'wo']",o
13411,5,"['o'; 'wo']",o
13412,8,"['wo'; 'o']",o
13413,8,"['o'; 'wo']",o
13414,5,"['wo'; 'o']",o
13415,5,"['wo'; 'o']",o
13416,6,"['ki'; 'tsu']",tsu
13417,8,"['o'; 'wo']",o
13418,0,"['ki'; 'o']",o
13419,7,"['re'; 'tsu']",tsu
13420,3,"['ki'; 're']",re
13421,5,"['o'; 'wo']",o
13422,8,"['o'; 'wo']",o
13423,4,"['ma'; 'ki']",ki
13424,4,"['ki'; 'ma']",ma
13425,8,"['o'; 'wo']",o
13426,8,"['o'; 'wo']",o
13427,8,"['wo'; 'o']",o
13428,6,"['ki'; 'tsu']",tsu
13429,1,"['tsu'; 'na']",na
13430,8,"['wo'; 'o']",o
13431,1,"['na'; 'tsu']",tsu
13432,1,"['tsu'; 'na']",na
13433,5,"['o'; 'wo']",o
13434,1,"['tsu'; 'na']",na
13435,1,"['tsu'; 'na']",na
13436,6,"['tsu'; 'ki']",tsu
13437,2,"['tsu'; 'su']",su
13438,3,"['ki'; 're']",re
13439,5,"['o'; 'wo']",o
13440,0,"['ki'; 'o']",o
13441,7,"['tsu'; 're']",re
13442,0,"['o'; 'ki']",ki
13443,1,"['na'; 'tsu']",tsu
13444,1,"['na'; 'tsu']",tsu
13445,7,"['re'; 'tsu']",tsu
13446,7,"['tsu'; 're']",re
13447,7,"['tsu'; 're']",re
13448,2,"['su'; 'tsu']",su
13449,5,"['wo'; 'o']",o
13450,2,"['su'; 'tsu']",su
13451,3,"['ki'; 're']",re
13452,2,"['su'; 'tsu']",su
13453,2,"['tsu'; 'su']",tsu
13454,4,"['ki'; 'ma']",ma
13455,5,"['wo'; 'o']",o
13456,9,"['tsu'; 're']",re
13457,6,"['ki'; 'tsu']",tsu
13458,5,"['o'; 'wo']",o
13459,0,"['ki'; 'o']",o
13460,7,"['tsu'; 're']",re
13461,6,"['ki'; 'tsu']",tsu
13462,5,"['wo'; 'o']",o
13463,6,"['tsu'; 'ki']",ki
13464,7,"['tsu'; 're']",re
13465,9,"['re'; 'tsu']",tsu
13466,5,"['wo'; 'o']",o
13467,3,"['re'; 'ki']",ki
13468,8,"['wo'; 'o']",o
13469,0,"['o'; 'ki']",ki
13470,4,"['ki'; 'ma']",ma
13471,6,"['ki'; 'tsu']",tsu
13472,2,"['su'; 'tsu']",su
13473,1,"['tsu'; 'na']",na
13474,3,"['ki'; 're']",re
13475,0,"['o'; 'ki']",ki
13476,3,"['ki'; 're']",re
13477,2,"['tsu'; 'su']",su
13478,8,"['o'; 'wo']",o
13479,4,"['ma'; 'ki']",ki
13480,2,"['su'; 'tsu']",su
13481,5,"['o'; 'wo']",o
13482,0,"['o'; 'ki']",ki
13483,8,"['o'; 'wo']",o
13484,6,"['tsu'; 'ki']",tsu
13485,7,"['re'; 'tsu']",tsu
13486,8,"['wo'; 'o']",o
13487,6,"['tsu'; 'ki']",ki
13488,1,"['na'; 'tsu']",na
13489,3,"['re'; 'ki']",ki
13490,8,"['wo'; 'o']",o
13491,0,"['ki'; 'o']",o
13492,1,"['na'; 'tsu']",tsu
13493,1,"['tsu'; 'na']",na
13494,7,"['re'; 'tsu']",tsu
13495,1,"['tsu'; 'na']",tsu
13496,7,"['tsu'; 're']",re
13497,7,"['tsu'; 're']",re
13498,9,"['re'; 'tsu']",tsu
13499,5,"['wo'; 'o']",o
13500,5,"['o'; 'wo']",o
13501,8,"['o'; 'wo']",o
13502,1,"['tsu'; 'na']",na
13503,6,"['ki'; 'tsu']",tsu
13504,0,"['ki'; 'o']",o
13505,2,"['su'; 'tsu']",su
13506,5,"['o'; 'wo']",o
13507,9,"['re'; 'tsu']",tsu
13508,2,"['su'; 'tsu']",su
13509,9,"['tsu'; 're']",re
13510,8,"['wo'; 'o']",o
13511,0,"['ki'; 'o']",o
13512,5,"['o'; 'wo']",o
13513,4,"['ki'; 'ma']",ma
13514,1,"['tsu'; 'na']",na
13515,9,"['re'; 'tsu']",tsu
13516,2,"['su'; 'tsu']",su
13517,3,"['re'; 'ki']",ki
13518,1,"['tsu'; 'na']",na
13519,1,"['na'; 'tsu']",tsu
13520,0,"['o'; 'ki']",ki
13521,0,"['ki'; 'o']",o
13522,7,"['tsu'; 're']",re
13523,9,"['re'; 'tsu']",tsu
13524,5,"['wo'; 'o']",o
13525,3,"['ki'; 're']",re
13526,6,"['tsu'; 'ki']",tsu
13527,5,"['wo'; 'o']",o
13528,6,"['ki'; 'tsu']",tsu
13529,4,"['ki'; 'ma']",ma
13530,6,"['ki'; 'tsu']",tsu
13531,8,"['wo'; 'o']",o
13532,4,"['ki'; 'ma']",ma
13533,9,"['re'; 'tsu']",tsu
13534,7,"['tsu'; 're']",re
13535,7,"['re'; 'tsu']",tsu
13536,7,"['re'; 'tsu']",tsu
13537,2,"['su'; 'tsu']",su
13538,0,"['ki'; 'o']",o
13539,9,"['re'; 'tsu']",tsu
13540,9,"['re'; 'tsu']",tsu
13541,9,"['re'; 'tsu']",tsu
13542,5,"['o'; 'wo']",o
13543,8,"['o'; 'wo']",o
13544,1,"['tsu'; 'na']",na
13545,0,"['o'; 'ki']",ki
13546,7,"['tsu'; 're']",re
13547,9,"['tsu'; 're']",re
13548,1,"['na'; 'tsu']",na
13549,9,"['tsu'; 're']",re
13550,1,"['tsu'; 'na']",tsu
13551,9,"['tsu'; 're']",re
13552,9,"['re'; 'tsu']",tsu
13553,1,"['na'; 'tsu']",tsu
13554,4,"['ki'; 'ma']",ma
13555,7,"['re'; 'tsu']",tsu
13556,7,"['re'; 'tsu']",tsu
13557,2,"['su'; 'tsu']",su
13558,9,"['tsu'; 're']",tsu
13559,6,"['ki'; 'tsu']",tsu
13560,8,"['o'; 'wo']",o
13561,4,"['ma'; 'ki']",ki
13562,5,"['wo'; 'o']",o
13563,2,"['tsu'; 'su']",su
13564,8,"['wo'; 'o']",o
13565,5,"['o'; 'wo']",o
13566,3,"['re'; 'ki']",re
13567,2,"['tsu'; 'su']",su
13568,0,"['o'; 'ki']",ki
13569,9,"['re'; 'tsu']",tsu
13570,6,"['ki'; 'tsu']",tsu
13571,5,"['wo'; 'o']",o
13572,5,"['o'; 'wo']",o
13573,8,"['wo'; 'o']",o
13574,6,"['tsu'; 'ki']",ki
13575,9,"['re'; 'tsu']",tsu
13576,6,"['tsu'; 'ki']",tsu
13577,0,"['ki'; 'o']",o
13578,1,"['na'; 'tsu']",tsu
13579,0,"['ki'; 'o']",o
13580,0,"['ki'; 'o']",o
13581,7,"['re'; 'tsu']",tsu
13582,0,"['ki'; 'o']",o
13583,5,"['wo'; 'o']",o
13584,1,"['tsu'; 'na']",na
13585,4,"['ma'; 'ki']",ki
13586,4,"['ki'; 'ma']",ma
13587,5,"['wo'; 'o']",o
13588,9,"['tsu'; 're']",re
13589,0,"['ki'; 'o']",o
13590,3,"['re'; 'ki']",ki
13591,8,"['wo'; 'o']",o
13592,2,"['tsu'; 'su']",su
13593,9,"['re'; 'tsu']",tsu
13594,0,"['o'; 'ki']",ki
13595,3,"['ki'; 're']",re
13596,5,"['wo'; 'o']",o
13597,2,"['su'; 'tsu']",su
13598,5,"['wo'; 'o']",wo
13599,8,"['o'; 'wo']",o
13600,4,"['ki'; 'ma']",ma
13601,7,"['tsu'; 're']",re
13602,6,"['ki'; 'tsu']",tsu
13603,9,"['tsu'; 're']",re
13604,4,"['ki'; 'ma']",ma
13605,2,"['su'; 'tsu']",su
13606,5,"['o'; 'wo']",o
13607,7,"['tsu'; 're']",re
13608,2,"['su'; 'tsu']",su
13609,6,"['ki'; 'tsu']",tsu
13610,3,"['ki'; 're']",re
13611,4,"['ki'; 'ma']",ma
13612,4,"['ma'; 'ki']",ki
13613,5,"['wo'; 'o']",o
13614,2,"['tsu'; 'su']",su
13615,7,"['tsu'; 're']",re
13616,6,"['ki'; 'tsu']",tsu
13617,9,"['tsu'; 're']",re
13618,1,"['na'; 'tsu']",tsu
13619,1,"['tsu'; 'na']",tsu
13620,4,"['ma'; 'ki']",ki
13621,4,"['ma'; 'ki']",ki
13622,2,"['tsu'; 'su']",tsu
13623,4,"['ma'; 'ki']",ki
13624,3,"['ki'; 're']",re
13625,4,"['ma'; 'ki']",ki
13626,0,"['ki'; 'o']",o
13627,8,"['o'; 'wo']",o
13628,1,"['na'; 'tsu']",tsu
13629,1,"['tsu'; 'na']",na
13630,0,"['o'; 'ki']",ki
13631,3,"['re'; 'ki']",re
13632,8,"['o'; 'wo']",o
13633,2,"['su'; 'tsu']",su
13634,3,"['ki'; 're']",re
13635,3,"['re'; 'ki']",re
13636,7,"['tsu'; 're']",re
13637,3,"['re'; 'ki']",ki
13638,0,"['o'; 'ki']",ki
13639,4,"['ki'; 'ma']",ma
13640,8,"['wo'; 'o']",o
13641,1,"['tsu'; 'na']",tsu
13642,1,"['tsu'; 'na']",na
13643,5,"['wo'; 'o']",o
13644,4,"['ki'; 'ma']",ma
13645,4,"['ki'; 'ma']",ma
13646,1,"['tsu'; 'na']",na
13647,2,"['tsu'; 'su']",su
13648,6,"['tsu'; 'ki']",tsu
13649,5,"['wo'; 'o']",o
13650,0,"['o'; 'ki']",ki
13651,3,"['re'; 'ki']",ki
13652,4,"['ki'; 'ma']",ma
13653,0,"['ki'; 'o']",o
13654,2,"['tsu'; 'su']",su
13655,7,"['tsu'; 're']",tsu
13656,1,"['na'; 'tsu']",tsu
13657,4,"['ki'; 'ma']",ma
13658,6,"['ki'; 'tsu']",tsu
13659,6,"['ki'; 'tsu']",tsu
13660,1,"['na'; 'tsu']",tsu
13661,6,"['tsu'; 'ki']",tsu
13662,3,"['ki'; 're']",re
13663,2,"['tsu'; 'su']",su
13664,4,"['ki'; 'ma']",ma
13665,9,"['tsu'; 're']",re
13666,9,"['tsu'; 're']",re
13667,8,"['wo'; 'o']",o
13668,5,"['o'; 'wo']",o
13669,0,"['o'; 'ki']",ki
13670,2,"['tsu'; 'su']",su
13671,4,"['ma'; 'ki']",ki
13672,9,"['re'; 'tsu']",tsu
13673,8,"['wo'; 'o']",o
13674,1,"['na'; 'tsu']",tsu
13675,1,"['na'; 'tsu']",tsu
13676,1,"['na'; 'tsu']",tsu
13677,0,"['o'; 'ki']",ki
13678,0,"['ki'; 'o']",o
13679,7,"['tsu'; 're']",re
13680,3,"['ki'; 're']",re
13681,3,"['ki'; 're']",re
13682,3,"['ki'; 're']",re
13683,0,"['ki'; 'o']",o
13684,9,"['re'; 'tsu']",tsu
13685,5,"['o'; 'wo']",o
13686,9,"['re'; 'tsu']",tsu
13687,5,"['wo'; 'o']",o
13688,0,"['ki'; 'o']",o
13689,9,"['tsu'; 're']",re
13690,9,"['re'; 'tsu']",tsu
13691,1,"['na'; 'tsu']",tsu
13692,0,"['o'; 'ki']",ki
13693,5,"['wo'; 'o']",o
13694,1,"['tsu'; 'na']",na
13695,6,"['tsu'; 'ki']",tsu
13696,6,"['ki'; 'tsu']",tsu
13697,8,"['o'; 'wo']",o
13698,2,"['su'; 'tsu']",su
13699,2,"['su'; 'tsu']",su
13700,0,"['ki'; 'o']",o
13701,4,"['ma'; 'ki']",ki
13702,0,"['o'; 'ki']",ki
13703,7,"['re'; 'tsu']",tsu
13704,2,"['tsu'; 'su']",su
13705,6,"['ki'; 'tsu']",tsu
13706,7,"['re'; 'tsu']",tsu
13707,1,"['tsu'; 'na']",na
13708,4,"['ki'; 'ma']",ma
13709,1,"['na'; 'tsu']",tsu
13710,0,"['o'; 'ki']",ki
13711,7,"['tsu'; 're']",re
13712,9,"['tsu'; 're']",re
13713,5,"['wo'; 'o']",o
13714,4,"['ki'; 'ma']",ma
13715,7,"['tsu'; 're']",tsu
13716,1,"['na'; 'tsu']",tsu
13717,9,"['re'; 'tsu']",tsu
13718,2,"['tsu'; 'su']",su
13719,9,"['re'; 'tsu']",tsu
13720,2,"['tsu'; 'su']",su
13721,3,"['ki'; 're']",re
13722,7,"['tsu'; 're']",re
13723,3,"['ki'; 're']",re
13724,4,"['ki'; 'ma']",ma
13725,3,"['ki'; 're']",re
13726,3,"['ki'; 're']",re
13727,2,"['tsu'; 'su']",su
13728,1,"['na'; 'tsu']",tsu
13729,1,"['na'; 'tsu']",tsu
13730,8,"['o'; 'wo']",o
13731,7,"['re'; 'tsu']",tsu
13732,3,"['ki'; 're']",re
13733,4,"['ki'; 'ma']",ma
13734,3,"['ki'; 're']",re
13735,7,"['re'; 'tsu']",tsu
13736,6,"['ki'; 'tsu']",tsu
13737,4,"['ki'; 'ma']",ma
13738,4,"['ki'; 'ma']",ma
13739,3,"['ki'; 're']",re
13740,9,"['tsu'; 're']",re
13741,5,"['o'; 'wo']",o
13742,6,"['ki'; 'tsu']",tsu
13743,1,"['tsu'; 'na']",tsu
13744,3,"['re'; 'ki']",ki
13745,2,"['tsu'; 'su']",su
13746,0,"['o'; 'ki']",ki
13747,2,"['tsu'; 'su']",su
13748,0,"['ki'; 'o']",o
13749,2,"['su'; 'tsu']",su
13750,3,"['ki'; 're']",re
13751,3,"['ki'; 're']",re
13752,7,"['tsu'; 're']",re
13753,4,"['ki'; 'ma']",ma
13754,4,"['ki'; 'ma']",ma
13755,0,"['ki'; 'o']",o
13756,5,"['o'; 'wo']",o
13757,0,"['o'; 'ki']",ki
13758,8,"['wo'; 'o']",o
13759,4,"['ki'; 'ma']",ma
13760,5,"['o'; 'wo']",o
13761,5,"['wo'; 'o']",o
13762,4,"['ki'; 'ma']",ma
13763,5,"['o'; 'wo']",o
13764,2,"['su'; 'tsu']",su
13765,7,"['tsu'; 're']",tsu
13766,6,"['tsu'; 'ki']",tsu
13767,5,"['wo'; 'o']",o
13768,4,"['ma'; 'ki']",ki
13769,7,"['tsu'; 're']",re
13770,2,"['su'; 'tsu']",su
13771,8,"['wo'; 'o']",o
13772,4,"['ma'; 'ki']",ki
13773,2,"['tsu'; 'su']",su
13774,1,"['na'; 'tsu']",tsu
13775,1,"['tsu'; 'na']",na
13776,1,"['tsu'; 'na']",na
13777,2,"['su'; 'tsu']",su
13778,8,"['o'; 'wo']",o
13779,6,"['ki'; 'tsu']",tsu
13780,6,"['ki'; 'tsu']",tsu
13781,5,"['wo'; 'o']",o
13782,8,"['o'; 'wo']",o
13783,5,"['o'; 'wo']",o
13784,0,"['o'; 'ki']",ki
13785,8,"['wo'; 'o']",o
13786,5,"['wo'; 'o']",o
13787,6,"['tsu'; 'ki']",tsu
13788,6,"['ki'; 'tsu']",tsu
13789,3,"['ki'; 're']",re
13790,6,"['ki'; 'tsu']",tsu
13791,5,"['o'; 'wo']",o
13792,5,"['o'; 'wo']",o
13793,6,"['ki'; 'tsu']",tsu
13794,3,"['ki'; 're']",re
13795,1,"['tsu'; 'na']",na
13796,9,"['re'; 'tsu']",tsu
13797,8,"['o'; 'wo']",o
13798,9,"['tsu'; 're']",re
13799,3,"['re'; 'ki']",ki
13800,9,"['tsu'; 're']",re
13801,0,"['ki'; 'o']",o
13802,9,"['tsu'; 're']",re
13803,2,"['tsu'; 'su']",su
13804,5,"['o'; 'wo']",o
13805,0,"['o'; 'ki']",ki
13806,5,"['o'; 'wo']",o
13807,0,"['ki'; 'o']",o
13808,3,"['ki'; 're']",re
13809,9,"['tsu'; 're']",re
13810,0,"['ki'; 'o']",o
13811,1,"['na'; 'tsu']",tsu
13812,5,"['o'; 'wo']",o
13813,6,"['tsu'; 'ki']",ki
13814,2,"['tsu'; 'su']",su
13815,6,"['tsu'; 'ki']",tsu
13816,0,"['ki'; 'o']",o
13817,5,"['wo'; 'o']",o
13818,3,"['re'; 'ki']",re
13819,9,"['tsu'; 're']",re
13820,8,"['o'; 'wo']",o
13821,7,"['re'; 'tsu']",tsu
13822,2,"['su'; 'tsu']",su
13823,1,"['tsu'; 'na']",na
13824,3,"['ki'; 're']",re
13825,7,"['tsu'; 're']",re
13826,8,"['wo'; 'o']",o
13827,0,"['ki'; 'o']",o
13828,1,"['na'; 'tsu']",tsu
13829,0,"['o'; 'ki']",ki
13830,8,"['wo'; 'o']",o
13831,3,"['re'; 'ki']",ki
13832,1,"['tsu'; 'na']",na
13833,0,"['ki'; 'o']",o
13834,5,"['o'; 'wo']",o
13835,6,"['ki'; 'tsu']",tsu
13836,5,"['wo'; 'o']",o
13837,0,"['ki'; 'o']",o
13838,9,"['re'; 'tsu']",tsu
13839,3,"['ki'; 're']",re
13840,4,"['ma'; 'ki']",ki
13841,4,"['ki'; 'ma']",ma
13842,0,"['o'; 'ki']",ki
13843,5,"['o'; 'wo']",o
13844,0,"['o'; 'ki']",ki
13845,6,"['tsu'; 'ki']",tsu
13846,9,"['re'; 'tsu']",tsu
13847,3,"['ki'; 're']",re
13848,1,"['na'; 'tsu']",tsu
13849,0,"['o'; 'ki']",ki
13850,3,"['ki'; 're']",re
13851,1,"['tsu'; 'na']",na
13852,5,"['wo'; 'o']",o
13853,4,"['ma'; 'ki']",ki
13854,4,"['ki'; 'ma']",ma
13855,0,"['o'; 'ki']",ki
13856,6,"['ki'; 'tsu']",tsu
13857,6,"['tsu'; 'ki']",ki
13858,8,"['o'; 'wo']",o
13859,6,"['tsu'; 'ki']",tsu
13860,3,"['ki'; 're']",re
13861,1,"['tsu'; 'na']",na
13862,0,"['o'; 'ki']",ki
13863,8,"['wo'; 'o']",o
13864,6,"['ki'; 'tsu']",tsu
13865,7,"['re'; 'tsu']",tsu
13866,3,"['re'; 'ki']",ki
13867,9,"['re'; 'tsu']",tsu
13868,2,"['tsu'; 'su']",su
13869,0,"['ki'; 'o']",o
13870,3,"['ki'; 're']",re
13871,8,"['wo'; 'o']",o
13872,9,"['tsu'; 're']",re
13873,7,"['tsu'; 're']",re
13874,2,"['tsu'; 'su']",su
13875,7,"['re'; 'tsu']",tsu
13876,5,"['o'; 'wo']",o
13877,9,"['re'; 'tsu']",tsu
13878,8,"['wo'; 'o']",o
13879,1,"['na'; 'tsu']",na
13880,7,"['re'; 'tsu']",tsu
13881,7,"['tsu'; 're']",re
13882,8,"['o'; 'wo']",o
13883,8,"['o'; 'wo']",o
13884,1,"['na'; 'tsu']",tsu
13885,5,"['wo'; 'o']",o
13886,5,"['o'; 'wo']",o
13887,3,"['re'; 'ki']",ki
13888,8,"['wo'; 'o']",o
13889,7,"['re'; 'tsu']",tsu
13890,8,"['wo'; 'o']",o
13891,7,"['tsu'; 're']",re
13892,0,"['ki'; 'o']",o
13893,7,"['re'; 'tsu']",tsu
13894,4,"['ma'; 'ki']",ki
13895,5,"['o'; 'wo']",o
13896,8,"['wo'; 'o']",o
13897,1,"['tsu'; 'na']",na
13898,9,"['tsu'; 're']",re
13899,8,"['o'; 'wo']",o
13900,1,"['na'; 'tsu']",tsu
13901,1,"['tsu'; 'na']",na
13902,3,"['re'; 'ki']",ki
13903,0,"['ki'; 'o']",o
13904,4,"['ki'; 'ma']",ma
13905,2,"['tsu'; 'su']",su
13906,5,"['wo'; 'o']",o
13907,8,"['o'; 'wo']",o
13908,7,"['tsu'; 're']",re
13909,4,"['ki'; 'ma']",ma
13910,3,"['ki'; 're']",re
13911,3,"['re'; 'ki']",re
13912,7,"['re'; 'tsu']",tsu
13913,5,"['o'; 'wo']",o
13914,0,"['ki'; 'o']",o
13915,8,"['wo'; 'o']",o
13916,7,"['tsu'; 're']",re
13917,6,"['tsu'; 'ki']",tsu
13918,9,"['re'; 'tsu']",tsu
13919,6,"['tsu'; 'ki']",tsu
13920,4,"['ma'; 'ki']",ki
13921,8,"['wo'; 'o']",o
13922,9,"['re'; 'tsu']",tsu
13923,4,"['ma'; 'ki']",ki
13924,7,"['tsu'; 're']",re
13925,5,"['wo'; 'o']",o
13926,9,"['tsu'; 're']",re
13927,1,"['tsu'; 'na']",na
13928,2,"['su'; 'tsu']",su
13929,4,"['ki'; 'ma']",ma
13930,8,"['wo'; 'o']",o
13931,1,"['tsu'; 'na']",na
13932,0,"['ki'; 'o']",o
13933,7,"['re'; 'tsu']",tsu
13934,8,"['o'; 'wo']",o
13935,8,"['wo'; 'o']",o
13936,7,"['tsu'; 're']",re
13937,1,"['na'; 'tsu']",tsu
13938,2,"['tsu'; 'su']",su
13939,9,"['re'; 'tsu']",tsu
13940,9,"['tsu'; 're']",re
13941,1,"['tsu'; 'na']",na
13942,8,"['wo'; 'o']",o
13943,6,"['ki'; 'tsu']",tsu
13944,7,"['tsu'; 're']",re
13945,5,"['o'; 'wo']",o
13946,9,"['re'; 'tsu']",tsu
13947,8,"['o'; 'wo']",o
13948,4,"['ma'; 'ki']",ki
13949,8,"['o'; 'wo']",o
13950,2,"['su'; 'tsu']",su
13951,5,"['wo'; 'o']",o
13952,6,"['tsu'; 'ki']",tsu
13953,0,"['o'; 'ki']",ki
13954,2,"['tsu'; 'su']",su
13955,3,"['ki'; 're']",re
13956,4,"['ki'; 'ma']",ma
13957,6,"['ki'; 'tsu']",tsu
13958,7,"['re'; 'tsu']",tsu
13959,4,"['ma'; 'ki']",ki
13960,8,"['wo'; 'o']",o
13961,8,"['wo'; 'o']",o
13962,1,"['tsu'; 'na']",na
13963,4,"['ki'; 'ma']",ma
13964,5,"['wo'; 'o']",o
13965,5,"['o'; 'wo']",o
13966,3,"['ki'; 're']",re
13967,0,"['o'; 'ki']",ki
13968,7,"['re'; 'tsu']",tsu
13969,4,"['ki'; 'ma']",ma
13970,2,"['tsu'; 'su']",su
13971,9,"['re'; 'tsu']",tsu
13972,7,"['re'; 'tsu']",tsu
13973,7,"['tsu'; 're']",re
13974,5,"['o'; 'wo']",o
13975,1,"['tsu'; 'na']",na
13976,7,"['tsu'; 're']",tsu
13977,9,"['re'; 'tsu']",tsu
13978,9,"['tsu'; 're']",re
13979,9,"['re'; 'tsu']",tsu
13980,2,"['su'; 'tsu']",su
13981,5,"['o'; 'wo']",o
13982,2,"['tsu'; 'su']",su
13983,4,"['ki'; 'ma']",ma
13984,8,"['wo'; 'o']",o
13985,4,"['ki'; 'ma']",ma
13986,1,"['tsu'; 'na']",na
13987,6,"['ki'; 'tsu']",tsu
13988,0,"['o'; 'ki']",ki
13989,8,"['o'; 'wo']",o
13990,3,"['re'; 'ki']",re
13991,1,"['na'; 'tsu']",tsu
13992,5,"['o'; 'wo']",o
13993,7,"['tsu'; 're']",re
13994,5,"['wo'; 'o']",o
13995,5,"['wo'; 'o']",o
13996,8,"['o'; 'wo']",o
13997,4,"['ki'; 'ma']",ma
13998,2,"['tsu'; 'su']",su
13999,7,"['re'; 'tsu']",tsu
14000,5,"['wo'; 'o']",o
14001,2,"['su'; 'tsu']",su
14002,9,"['tsu'; 're']",re
14003,8,"['o'; 'wo']",o
14004,3,"['ki'; 're']",re
14005,5,"['o'; 'wo']",o
14006,5,"['o'; 'wo']",o
14007,8,"['o'; 'wo']",o
14008,0,"['o'; 'ki']",ki
14009,7,"['re'; 'tsu']",tsu
14010,1,"['tsu'; 'na']",na
14011,5,"['wo'; 'o']",o
14012,0,"['o'; 'ki']",ki
14013,9,"['tsu'; 're']",tsu
14014,7,"['tsu'; 're']",re
14015,5,"['wo'; 'o']",o
14016,7,"['tsu'; 're']",re
14017,2,"['tsu'; 'su']",su
14018,1,"['tsu'; 'na']",na
14019,8,"['wo'; 'o']",o
14020,4,"['ma'; 'ki']",ki
14021,8,"['o'; 'wo']",o
14022,4,"['ki'; 'ma']",ma
14023,2,"['tsu'; 'su']",su
14024,4,"['ma'; 'ki']",ki
14025,8,"['o'; 'wo']",o
14026,4,"['ma'; 'ki']",ki
14027,2,"['tsu'; 'su']",su
14028,2,"['tsu'; 'su']",su
14029,9,"['tsu'; 're']",re
14030,9,"['re'; 'tsu']",tsu
14031,8,"['o'; 'wo']",o
14032,8,"['o'; 'wo']",o
14033,7,"['tsu'; 're']",tsu
14034,5,"['o'; 'wo']",o
14035,4,"['ki'; 'ma']",ma
