index,true_label,candidate_labels,complementary_label
14615,62,"['mouse'; 'sweet_pepper']",mouse
14616,19,"['otter'; 'train']",train
14617,5,"['whale'; 'television']",whale
14618,86,"['sunflower'; 'lion']",sunflower
14619,34,"['bicycle'; 'trout']",bicycle
14620,40,"['pine_tree'; 'sunflower']",pine_tree
14621,81,"['rose'; 'aquarium_fish']",aquarium_fish
14622,51,"['sunflower'; 'fox']",fox
14623,58,"['bicycle'; 'crocodile']",crocodile
14624,62,"['sweet_pepper'; 'mouse']",mouse
14625,78,"['mountain'; 'motorcycle']",motorcycle
14626,95,"['possum'; 'snail']",snail
14627,90,"['forest'; 'turtle']",turtle
14628,79,"['skyscraper'; 'pine_tree']",skyscraper
14629,52,"['seal'; 'tractor']",tractor
14630,61,"['possum'; 'table']",possum
14631,77,"['skyscraper'; 'bicycle']",skyscraper
14632,11,"['snake'; 'bear']",bear
14633,18,"['chimpanzee'; 'woman']",chimpanzee
14634,85,"['fox'; 'worm']",fox
14635,32,"['maple_tree'; 'squirrel']",squirrel
14636,74,"['butterfly'; 'cattle']",butterfly
14637,67,"['forest'; 'willow_tree']",forest
14638,36,"['worm'; 'dinosaur']",dinosaur
14639,31,"['streetcar'; 'kangaroo']",kangaroo
14640,91,"['woman'; 'possum']",woman
14641,85,"['worm'; 'fox']",worm
14642,2,"['hamster'; 'flatfish']",hamster
14643,95,"['possum'; 'snail']",possum
14644,26,"['snake'; 'fox']",fox
14645,23,"['boy'; 'bus']",bus
14646,91,"['possum'; 'woman']",possum
14647,24,"['bridge'; 'mountain']",mountain
14648,81,"['aquarium_fish'; 'rose']",aquarium_fish
14649,23,"['boy'; 'bus']",bus
14650,18,"['chimpanzee'; 'woman']",chimpanzee
14651,93,"['bus'; 'squirrel']",bus
14652,13,"['tulip'; 'table']",table
14653,61,"['possum'; 'table']",possum
14654,69,"['skunk'; 'mushroom']",skunk
14655,14,"['train'; 'rose']",train
14656,1,"['beaver'; 'whale']",beaver
14657,93,"['squirrel'; 'bus']",bus
14658,85,"['worm'; 'fox']",fox
14659,39,"['girl'; 'mountain']",mountain
14660,81,"['aquarium_fish'; 'rose']",rose
14661,79,"['pine_tree'; 'skyscraper']",skyscraper
14662,46,"['bottle'; 'snake']",snake
14663,99,"['ray'; 'apple']",apple
14664,85,"['fox'; 'worm']",fox
14665,83,"['tiger'; 'butterfly']",tiger
14666,47,"['chimpanzee'; 'sunflower']",chimpanzee
14667,62,"['mouse'; 'sweet_pepper']",mouse
14668,72,"['porcupine'; 'boy']",boy
14669,70,"['man'; 'cup']",cup
14670,39,"['mountain'; 'girl']",mountain
14671,59,"['tulip'; 'shark']",shark
14672,15,"['orchid'; 'dinosaur']",dinosaur
14673,40,"['sunflower'; 'pine_tree']",sunflower
14674,66,"['seal'; 'rocket']",rocket
14675,98,"['rocket'; 'chair']",chair
14676,65,"['elephant'; 'willow_tree']",elephant
14677,32,"['maple_tree'; 'squirrel']",maple_tree
14678,7,"['otter'; 'skyscraper']",skyscraper
14679,48,"['wardrobe'; 'rocket']",wardrobe
14680,97,"['woman'; 'maple_tree']",maple_tree
14681,25,"['lobster'; 'man']",lobster
14682,70,"['man'; 'cup']",cup
14683,87,"['butterfly'; 'house']",butterfly
14684,12,"['crab'; 'seal']",crab
14685,54,"['lawn_mower'; 'worm']",lawn_mower
14686,42,"['motorcycle'; 'man']",motorcycle
14687,17,"['apple'; 'hamster']",hamster
14688,53,"['tiger'; 'cup']",cup
14689,94,"['kangaroo'; 'streetcar']",kangaroo
14690,81,"['aquarium_fish'; 'rose']",rose
14691,4,"['butterfly'; 'whale']",butterfly
14692,1,"['beaver'; 'whale']",beaver
14693,27,"['wardrobe'; 'bed']",wardrobe
14694,18,"['woman'; 'chimpanzee']",chimpanzee
14695,27,"['bed'; 'wardrobe']",bed
14696,96,"['couch'; 'cattle']",couch
14697,42,"['motorcycle'; 'man']",motorcycle
14698,57,"['mushroom'; 'fox']",mushroom
14699,34,"['trout'; 'bicycle']",bicycle
14700,73,"['wolf'; 'bee']",wolf
14701,7,"['otter'; 'skyscraper']",skyscraper
14702,74,"['cattle'; 'butterfly']",butterfly
14703,74,"['butterfly'; 'cattle']",butterfly
14704,29,"['mountain'; 'camel']",mountain
14705,52,"['tractor'; 'seal']",seal
14706,68,"['orchid'; 'skunk']",skunk
14707,95,"['snail'; 'possum']",snail
14708,90,"['turtle'; 'forest']",turtle
14709,56,"['beaver'; 'lamp']",beaver
14710,20,"['lizard'; 'hamster']",hamster
14711,67,"['willow_tree'; 'forest']",willow_tree
14712,65,"['willow_tree'; 'elephant']",elephant
14713,54,"['lawn_mower'; 'worm']",worm
14714,92,"['possum'; 'clock']",possum
14715,48,"['rocket'; 'wardrobe']",wardrobe
14716,57,"['mushroom'; 'fox']",fox
14717,67,"['forest'; 'willow_tree']",forest
14718,64,"['forest'; 'castle']",castle
14719,10,"['rabbit'; 'dolphin']",dolphin
14720,96,"['couch'; 'cattle']",couch
14721,6,"['rose'; 'bridge']",rose
14722,47,"['sunflower'; 'chimpanzee']",chimpanzee
14723,83,"['butterfly'; 'tiger']",butterfly
14724,56,"['beaver'; 'lamp']",beaver
14725,88,"['otter'; 'chair']",chair
14726,50,"['motorcycle'; 'plain']",motorcycle
14727,4,"['butterfly'; 'whale']",butterfly
14728,55,"['beetle'; 'dinosaur']",dinosaur
14729,71,"['castle'; 'rabbit']",rabbit
14730,14,"['train'; 'rose']",train
14731,17,"['hamster'; 'apple']",hamster
14732,83,"['butterfly'; 'tiger']",butterfly
14733,66,"['rocket'; 'seal']",rocket
14734,94,"['kangaroo'; 'streetcar']",kangaroo
14735,83,"['butterfly'; 'tiger']",butterfly
14736,64,"['forest'; 'castle']",castle
14737,54,"['worm'; 'lawn_mower']",worm
14738,87,"['butterfly'; 'house']",butterfly
14739,71,"['rabbit'; 'castle']",castle
14740,13,"['tulip'; 'table']",tulip
14741,24,"['mountain'; 'bridge']",mountain
14742,87,"['butterfly'; 'house']",butterfly
14743,89,"['pickup_truck'; 'apple']",apple
14744,29,"['mountain'; 'camel']",mountain
14745,74,"['butterfly'; 'cattle']",butterfly
14746,37,"['bowl'; 'kangaroo']",kangaroo
14747,6,"['bridge'; 'rose']",rose
14748,79,"['pine_tree'; 'skyscraper']",skyscraper
14749,87,"['butterfly'; 'house']",butterfly
14750,1,"['whale'; 'beaver']",whale
14751,15,"['dinosaur'; 'orchid']",dinosaur
14752,56,"['lamp'; 'beaver']",beaver
14753,52,"['tractor'; 'seal']",seal
14754,53,"['tiger'; 'cup']",cup
14755,57,"['fox'; 'mushroom']",fox
14756,23,"['bus'; 'boy']",boy
14757,99,"['ray'; 'apple']",apple
14758,59,"['tulip'; 'shark']",shark
14759,38,"['dinosaur'; 'bridge']",dinosaur
14760,58,"['crocodile'; 'bicycle']",crocodile
14761,77,"['bicycle'; 'skyscraper']",skyscraper
14762,7,"['otter'; 'skyscraper']",skyscraper
14763,91,"['woman'; 'possum']",woman
14764,66,"['rocket'; 'seal']",rocket
14765,75,"['chair'; 'streetcar']",chair
14766,14,"['rose'; 'train']",train
14767,95,"['snail'; 'possum']",snail
14768,41,"['chair'; 'maple_tree']",maple_tree
14769,17,"['apple'; 'hamster']",hamster
14770,55,"['dinosaur'; 'beetle']",dinosaur
14771,60,"['crocodile'; 'lamp']",lamp
14772,84,"['wolf'; 'road']",wolf
14773,93,"['squirrel'; 'bus']",bus
14774,33,"['cockroach'; 'shrew']",cockroach
14775,69,"['skunk'; 'mushroom']",mushroom
14776,18,"['chimpanzee'; 'woman']",chimpanzee
14777,31,"['streetcar'; 'kangaroo']",streetcar
14778,67,"['forest'; 'willow_tree']",forest
14779,80,"['flatfish'; 'ray']",flatfish
14780,42,"['motorcycle'; 'man']",motorcycle
14781,37,"['kangaroo'; 'bowl']",kangaroo
14782,23,"['boy'; 'bus']",bus
14783,8,"['bear'; 'beaver']",bear
14784,23,"['boy'; 'bus']",bus
14785,16,"['skyscraper'; 'pickup_truck']",skyscraper
14786,8,"['bear'; 'beaver']",bear
14787,56,"['beaver'; 'lamp']",beaver
14788,5,"['whale'; 'television']",whale
14789,38,"['bridge'; 'dinosaur']",dinosaur
14790,9,"['cup'; 'bridge']",cup
14791,41,"['chair'; 'maple_tree']",maple_tree
14792,32,"['maple_tree'; 'squirrel']",squirrel
14793,68,"['skunk'; 'orchid']",skunk
14794,5,"['television'; 'whale']",whale
14795,21,"['cattle'; 'cup']",cup
14796,46,"['bottle'; 'snake']",bottle
14797,35,"['tank'; 'bed']",bed
14798,74,"['cattle'; 'butterfly']",cattle
14799,28,"['pine_tree'; 'rocket']",Pine tree
14800,28,"['rocket'; 'pine_tree']",pine_tree
14801,58,"['crocodile'; 'bicycle']",crocodile
14802,93,"['squirrel'; 'bus']",bus
14803,26,"['fox'; 'snake']",fox
14804,49,"['elephant'; 'chair']",chair
14805,95,"['possum'; 'snail']",snail
14806,96,"['cattle'; 'couch']",couch
14807,82,"['turtle'; 'tiger']",turtle
14808,26,"['fox'; 'snake']",fox
14809,81,"['aquarium_fish'; 'rose']",aquarium_fish
14810,90,"['forest'; 'turtle']",turtle
14811,18,"['chimpanzee'; 'woman']",chimpanzee
14812,41,"['maple_tree'; 'chair']",maple_tree
14813,40,"['pine_tree'; 'sunflower']",Pine tree
14814,15,"['dinosaur'; 'orchid']",dinosaur
14815,39,"['girl'; 'mountain']",mountain
14816,98,"['rocket'; 'chair']",chair
14817,68,"['skunk'; 'orchid']",skunk
14818,36,"['worm'; 'dinosaur']",dinosaur
14819,63,"['pickup_truck'; 'caterpillar']",caterpillar
14820,78,"['motorcycle'; 'mountain']",motorcycle
14821,95,"['possum'; 'snail']",possum
14822,23,"['boy'; 'bus']",bus
14823,49,"['chair'; 'elephant']",chair
14824,34,"['trout'; 'bicycle']",bicycle
14825,56,"['lamp'; 'beaver']",beaver
14826,4,"['butterfly'; 'whale']",butterfly
14827,55,"['dinosaur'; 'beetle']",dinosaur
14828,78,"['motorcycle'; 'mountain']",motorcycle
14829,34,"['trout'; 'bicycle']",bicycle
14830,10,"['dolphin'; 'rabbit']",rabbit
14831,50,"['motorcycle'; 'plain']",motorcycle
14832,82,"['turtle'; 'tiger']",turtle
14833,24,"['bridge'; 'mountain']",mountain
14834,1,"['whale'; 'beaver']",beaver
14835,59,"['shark'; 'tulip']",tulip
14836,30,"['bowl'; 'sea']",bowl
14837,62,"['sweet_pepper'; 'mouse']",mouse
14838,95,"['possum'; 'snail']",snail
14839,24,"['mountain'; 'bridge']",mountain
14840,37,"['kangaroo'; 'bowl']",kangaroo
14841,56,"['beaver'; 'lamp']",lamp
14842,28,"['rocket'; 'pine_tree']",pine_tree
14843,67,"['willow_tree'; 'forest']",willow_tree
14844,71,"['rabbit'; 'castle']",castle
14845,31,"['kangaroo'; 'streetcar']",streetcar
14846,14,"['rose'; 'train']",train
14847,33,"['shrew'; 'cockroach']",cockroach
14848,93,"['bus'; 'squirrel']",squirrel
14849,42,"['motorcycle'; 'man']",motorcycle
14850,92,"['clock'; 'possum']",clock
14851,33,"['shrew'; 'cockroach']",cockroach
14852,64,"['castle'; 'forest']",forest
14853,27,"['bed'; 'wardrobe']",wardrobe
14854,90,"['forest'; 'turtle']",turtle
14855,54,"['worm'; 'lawn_mower']",worm
14856,13,"['table'; 'tulip']",tulip
14857,23,"['bus'; 'boy']",boy
14858,81,"['rose'; 'aquarium_fish']",aquarium_fish
14859,34,"['bicycle'; 'trout']",bicycle
14860,94,"['kangaroo'; 'streetcar']",kangaroo
14861,97,"['maple_tree'; 'woman']",maple_tree
14862,22,"['lizard'; 'woman']",lizard
14863,50,"['motorcycle'; 'plain']",motorcycle
14864,50,"['motorcycle'; 'plain']",motorcycle
14865,4,"['whale'; 'butterfly']",whale
14866,90,"['turtle'; 'forest']",forest
14867,22,"['woman'; 'lizard']",lizard
14868,64,"['castle'; 'forest']",forest
14869,0,"['camel'; 'sunflower']",sunflower
14870,61,"['possum'; 'table']",possum
14871,14,"['rose'; 'train']",train
14872,43,"['telephone'; 'crab']",crab
14873,89,"['pickup_truck'; 'apple']",apple
14874,92,"['clock'; 'possum']",clock
14875,91,"['woman'; 'possum']",woman
14876,16,"['pickup_truck'; 'skyscraper']",skyscraper
14877,17,"['apple'; 'hamster']",hamster
14878,12,"['seal'; 'crab']",seal
14879,57,"['mushroom'; 'fox']",fox
14880,94,"['kangaroo'; 'streetcar']",kangaroo
14881,93,"['squirrel'; 'bus']",bus
14882,67,"['willow_tree'; 'forest']",willow_tree
14883,60,"['crocodile'; 'lamp']",lamp
14884,37,"['kangaroo'; 'bowl']",kangaroo
14885,47,"['sunflower'; 'chimpanzee']",chimpanzee
14886,78,"['motorcycle'; 'mountain']",motorcycle
14887,65,"['willow_tree'; 'elephant']",elephant
14888,57,"['mushroom'; 'fox']",fox
14889,41,"['chair'; 'maple_tree']",chair
14890,49,"['elephant'; 'chair']",chair
14891,27,"['bed'; 'wardrobe']",wardrobe
14892,69,"['skunk'; 'mushroom']",mushroom
14893,40,"['sunflower'; 'pine_tree']",sunflower
14894,15,"['orchid'; 'dinosaur']",dinosaur
14895,78,"['motorcycle'; 'mountain']",motorcycle
14896,68,"['orchid'; 'skunk']",skunk
14897,50,"['plain'; 'motorcycle']",motorcycle
14898,23,"['bus'; 'boy']",boy
14899,92,"['clock'; 'possum']",clock
14900,15,"['orchid'; 'dinosaur']",dinosaur
14901,38,"['bridge'; 'dinosaur']",dinosaur
14902,66,"['rocket'; 'seal']",rocket
14903,7,"['otter'; 'skyscraper']",skyscraper
14904,79,"['skyscraper'; 'pine_tree']",skyscraper
14905,88,"['otter'; 'chair']",chair
14906,56,"['beaver'; 'lamp']",lamp
14907,54,"['worm'; 'lawn_mower']",worm
14908,51,"['sunflower'; 'fox']",sunflower
14909,62,"['sweet_pepper'; 'mouse']",mouse
14910,66,"['rocket'; 'seal']",rocket
14911,19,"['train'; 'otter']",train
14912,43,"['telephone'; 'crab']",crab
14913,74,"['butterfly'; 'cattle']",butterfly
14914,67,"['forest'; 'willow_tree']",forest
14915,96,"['couch'; 'cattle']",couch
14916,40,"['sunflower'; 'pine_tree']",sunflower
14917,5,"['television'; 'whale']",whale
14918,18,"['woman'; 'chimpanzee']",woman
14919,17,"['hamster'; 'apple']",hamster
14920,14,"['train'; 'rose']",train
14921,45,"['sweet_pepper'; 'tiger']",tiger
14922,58,"['bicycle'; 'crocodile']",crocodile
14923,29,"['mountain'; 'camel']",mountain
14924,16,"['skyscraper'; 'pickup_truck']",skyscraper
14925,52,"['tractor'; 'seal']",seal
14926,6,"['bridge'; 'rose']",rose
14927,93,"['bus'; 'squirrel']",bus
14928,38,"['bridge'; 'dinosaur']",bridge
14929,49,"['chair'; 'elephant']",chair
14930,98,"['chair'; 'rocket']",chair
14931,1,"['whale'; 'beaver']",whale
14932,41,"['maple_tree'; 'chair']",maple_tree
14933,12,"['seal'; 'crab']",seal
14934,83,"['tiger'; 'butterfly']",tiger
14935,42,"['man'; 'motorcycle']",motorcycle
14936,51,"['sunflower'; 'fox']",fox
14937,43,"['telephone'; 'crab']",crab
14938,86,"['lion'; 'sunflower']",sunflower
14939,40,"['sunflower'; 'pine_tree']",sunflower
14940,38,"['dinosaur'; 'bridge']",dinosaur
14941,65,"['elephant'; 'willow_tree']",elephant
14942,16,"['pickup_truck'; 'skyscraper']",skyscraper
14943,94,"['kangaroo'; 'streetcar']",kangaroo
14944,94,"['kangaroo'; 'streetcar']",kangaroo
14945,91,"['possum'; 'woman']",possum
14946,2,"['hamster'; 'flatfish']",hamster
14947,91,"['woman'; 'possum']",woman
14948,41,"['chair'; 'maple_tree']",chair
14949,43,"['crab'; 'telephone']",crab
14950,91,"['woman'; 'possum']",woman
14951,73,"['bee'; 'wolf']",wolf
14952,85,"['worm'; 'fox']",worm
14953,83,"['tiger'; 'butterfly']",tiger
14954,80,"['ray'; 'flatfish']",flatfish
14955,11,"['bear'; 'snake']",bear
14956,59,"['shark'; 'tulip']",tulip
14957,99,"['apple'; 'ray']",apple
14958,26,"['snake'; 'fox']",fox
14959,32,"['squirrel'; 'maple_tree']",maple_tree
14960,96,"['couch'; 'cattle']",couch
14961,97,"['woman'; 'maple_tree']",woman
14962,70,"['man'; 'cup']",cup
14963,40,"['pine_tree'; 'sunflower']",Pine tree
14964,47,"['sunflower'; 'chimpanzee']",chimpanzee
14965,37,"['kangaroo'; 'bowl']",kangaroo
14966,58,"['crocodile'; 'bicycle']",bicycle
14967,0,"['sunflower'; 'camel']",camel
14968,33,"['shrew'; 'cockroach']",cockroach
14969,40,"['sunflower'; 'pine_tree']",Pine tree
14970,60,"['lamp'; 'crocodile']",lamp
14971,73,"['wolf'; 'bee']",wolf
14972,56,"['lamp'; 'beaver']",beaver
14973,84,"['road'; 'wolf']",wolf
14974,66,"['seal'; 'rocket']",rocket
14975,2,"['flatfish'; 'hamster']",hamster
14976,17,"['apple'; 'hamster']",hamster
14977,18,"['woman'; 'chimpanzee']",woman
14978,79,"['skyscraper'; 'pine_tree']",skyscraper
14979,54,"['worm'; 'lawn_mower']",worm
14980,32,"['maple_tree'; 'squirrel']",squirrel
14981,58,"['bicycle'; 'crocodile']",crocodile
14982,41,"['chair'; 'maple_tree']",chair
14983,85,"['worm'; 'fox']",worm
14984,28,"['rocket'; 'pine_tree']",pine_tree
14985,70,"['cup'; 'man']",man
14986,65,"['elephant'; 'willow_tree']",elephant
14987,66,"['rocket'; 'seal']",rocket
14988,36,"['worm'; 'dinosaur']",dinosaur
14989,60,"['lamp'; 'crocodile']",crocodile
14990,89,"['apple'; 'pickup_truck']",apple
14991,9,"['cup'; 'bridge']",cup
14992,82,"['turtle'; 'tiger']",turtle
14993,35,"['tank'; 'bed']",bed
14994,86,"['lion'; 'sunflower']",sunflower
14995,37,"['kangaroo'; 'bowl']",kangaroo
14996,4,"['whale'; 'butterfly']",whale
14997,25,"['lobster'; 'man']",lobster
14998,13,"['tulip'; 'table']",table
14999,67,"['willow_tree'; 'forest']",willow_tree
15000,56,"['lamp'; 'beaver']",beaver
15001,85,"['worm'; 'fox']",fox
15002,3,"['caterpillar'; 'dinosaur']",dinosaur
15003,83,"['tiger'; 'butterfly']",tiger
15004,84,"['road'; 'wolf']",wolf
15005,80,"['ray'; 'flatfish']",flatfish
15006,87,"['house'; 'butterfly']",butterfly
15007,48,"['rocket'; 'wardrobe']",wardrobe
15008,80,"['ray'; 'flatfish']",flatfish
15009,52,"['seal'; 'tractor']",tractor
15010,72,"['porcupine'; 'boy']",boy
15011,76,"['tiger'; 'orchid']",tiger
15012,3,"['dinosaur'; 'caterpillar']",dinosaur
15013,90,"['forest'; 'turtle']",turtle
15014,36,"['dinosaur'; 'worm']",dinosaur
15015,13,"['table'; 'tulip']",tulip
15016,95,"['snail'; 'possum']",snail
15017,22,"['lizard'; 'woman']",lizard
15018,30,"['sea'; 'bowl']",bowl
15019,23,"['bus'; 'boy']",boy
15020,65,"['willow_tree'; 'elephant']",elephant
15021,97,"['woman'; 'maple_tree']",maple_tree
15022,68,"['skunk'; 'orchid']",skunk
15023,56,"['beaver'; 'lamp']",lamp
15024,70,"['man'; 'cup']",cup
15025,80,"['flatfish'; 'ray']",flatfish
15026,80,"['flatfish'; 'ray']",flatfish
15027,23,"['boy'; 'bus']",boy
15028,87,"['butterfly'; 'house']",butterfly
15029,70,"['man'; 'cup']",cup
15030,78,"['mountain'; 'motorcycle']",motorcycle
15031,62,"['sweet_pepper'; 'mouse']",mouse
15032,27,"['wardrobe'; 'bed']",wardrobe
15033,72,"['boy'; 'porcupine']",boy
15034,96,"['couch'; 'cattle']",couch
15035,5,"['whale'; 'television']",whale
15036,8,"['bear'; 'beaver']",bear
15037,69,"['mushroom'; 'skunk']",skunk
15038,53,"['cup'; 'tiger']",tiger
15039,15,"['orchid'; 'dinosaur']",dinosaur
15040,33,"['cockroach'; 'shrew']",cockroach
15041,16,"['skyscraper'; 'pickup_truck']",skyscraper
15042,7,"['skyscraper'; 'otter']",otter
15043,50,"['motorcycle'; 'plain']",motorcycle
15044,39,"['mountain'; 'girl']",mountain
15045,14,"['rose'; 'train']",train
15046,68,"['skunk'; 'orchid']",skunk
15047,53,"['cup'; 'tiger']",tiger
15048,90,"['forest'; 'turtle']",turtle
15049,5,"['television'; 'whale']",whale
15050,27,"['wardrobe'; 'bed']",wardrobe
15051,60,"['lamp'; 'crocodile']",crocodile
15052,27,"['wardrobe'; 'bed']",bed
15053,5,"['television'; 'whale']",whale
15054,58,"['crocodile'; 'bicycle']",crocodile
15055,89,"['pickup_truck'; 'apple']",apple
15056,38,"['bridge'; 'dinosaur']",dinosaur
15057,44,"['fox'; 'train']",train
15058,94,"['kangaroo'; 'streetcar']",kangaroo
15059,32,"['squirrel'; 'maple_tree']",maple_tree
15060,29,"['mountain'; 'camel']",mountain
15061,74,"['butterfly'; 'cattle']",cattle
15062,63,"['caterpillar'; 'pickup_truck']",pickup_truck
15063,4,"['butterfly'; 'whale']",butterfly
15064,87,"['house'; 'butterfly']",house
15065,19,"['otter'; 'train']",train
15066,27,"['wardrobe'; 'bed']",wardrobe
15067,70,"['cup'; 'man']",man
15068,19,"['otter'; 'train']",train
15069,90,"['turtle'; 'forest']",forest
15070,58,"['bicycle'; 'crocodile']",crocodile
15071,21,"['cup'; 'cattle']",cup
15072,72,"['boy'; 'porcupine']",boy
15073,4,"['butterfly'; 'whale']",butterfly
15074,47,"['chimpanzee'; 'sunflower']",chimpanzee
15075,62,"['mouse'; 'sweet_pepper']",mouse
15076,91,"['woman'; 'possum']",woman
15077,86,"['sunflower'; 'lion']",lion
15078,40,"['sunflower'; 'pine_tree']",Pine tree
15079,59,"['shark'; 'tulip']",tulip
15080,79,"['pine_tree'; 'skyscraper']",Pine tree
15081,12,"['crab'; 'seal']",crab
15082,66,"['seal'; 'rocket']",seal
15083,48,"['rocket'; 'wardrobe']",wardrobe
15084,29,"['mountain'; 'camel']",camel
15085,0,"['sunflower'; 'camel']",camel
15086,77,"['skyscraper'; 'bicycle']",skyscraper
15087,34,"['trout'; 'bicycle']",bicycle
15088,6,"['rose'; 'bridge']",bridge
15089,49,"['chair'; 'elephant']",chair
15090,15,"['orchid'; 'dinosaur']",dinosaur
15091,51,"['sunflower'; 'fox']",fox
15092,73,"['wolf'; 'bee']",wolf
15093,73,"['wolf'; 'bee']",wolf
15094,16,"['skyscraper'; 'pickup_truck']",skyscraper
15095,75,"['chair'; 'streetcar']",chair
15096,32,"['squirrel'; 'maple_tree']",squirrel
15097,7,"['skyscraper'; 'otter']",skyscraper
15098,39,"['mountain'; 'girl']",mountain
15099,7,"['otter'; 'skyscraper']",skyscraper
15100,49,"['chair'; 'elephant']",chair
15101,14,"['rose'; 'train']",train
15102,99,"['ray'; 'apple']",apple
15103,21,"['cup'; 'cattle']",cup
15104,19,"['otter'; 'train']",train
15105,0,"['camel'; 'sunflower']",camel
15106,80,"['ray'; 'flatfish']",flatfish
15107,3,"['caterpillar'; 'dinosaur']",dinosaur
15108,8,"['beaver'; 'bear']",beaver
15109,15,"['orchid'; 'dinosaur']",dinosaur
15110,87,"['butterfly'; 'house']",butterfly
15111,67,"['forest'; 'willow_tree']",forest
15112,9,"['cup'; 'bridge']",cup
15113,82,"['tiger'; 'turtle']",turtle
15114,96,"['couch'; 'cattle']",couch
15115,42,"['man'; 'motorcycle']",motorcycle
15116,80,"['ray'; 'flatfish']",flatfish
15117,4,"['butterfly'; 'whale']",butterfly
15118,98,"['chair'; 'rocket']",chair
15119,81,"['rose'; 'aquarium_fish']",aquarium_fish
15120,4,"['butterfly'; 'whale']",butterfly
15121,75,"['chair'; 'streetcar']",chair
15122,10,"['rabbit'; 'dolphin']",rabbit
15123,96,"['cattle'; 'couch']",couch
15124,5,"['whale'; 'television']",whale
15125,95,"['snail'; 'possum']",snail
15126,41,"['maple_tree'; 'chair']",maple_tree
15127,32,"['squirrel'; 'maple_tree']",squirrel
15128,69,"['skunk'; 'mushroom']",skunk
15129,91,"['woman'; 'possum']",woman
15130,48,"['wardrobe'; 'rocket']",wardrobe
15131,70,"['man'; 'cup']",cup
15132,39,"['girl'; 'mountain']",mountain
15133,11,"['bear'; 'snake']",bear
15134,2,"['flatfish'; 'hamster']",hamster
15135,52,"['tractor'; 'seal']",seal
15136,97,"['maple_tree'; 'woman']",woman
15137,7,"['skyscraper'; 'otter']",skyscraper
15138,59,"['shark'; 'tulip']",tulip
15139,58,"['crocodile'; 'bicycle']",bicycle
15140,56,"['lamp'; 'beaver']",beaver
15141,82,"['turtle'; 'tiger']",turtle
15142,58,"['crocodile'; 'bicycle']",crocodile
15143,20,"['lizard'; 'hamster']",hamster
15144,12,"['crab'; 'seal']",crab
15145,57,"['mushroom'; 'fox']",fox
15146,31,"['kangaroo'; 'streetcar']",streetcar
15147,24,"['mountain'; 'bridge']",mountain
15148,39,"['mountain'; 'girl']",mountain
15149,81,"['rose'; 'aquarium_fish']",aquarium_fish
15150,96,"['couch'; 'cattle']",couch
15151,38,"['bridge'; 'dinosaur']",dinosaur
15152,42,"['man'; 'motorcycle']",motorcycle
15153,98,"['rocket'; 'chair']",chair
15154,75,"['chair'; 'streetcar']",chair
15155,25,"['lobster'; 'man']",man
15156,39,"['mountain'; 'girl']",mountain
15157,74,"['cattle'; 'butterfly']",cattle
15158,53,"['cup'; 'tiger']",tiger
15159,12,"['seal'; 'crab']",seal
15160,94,"['kangaroo'; 'streetcar']",kangaroo
15161,36,"['worm'; 'dinosaur']",dinosaur
15162,62,"['mouse'; 'sweet_pepper']",mouse
15163,72,"['boy'; 'porcupine']",boy
15164,16,"['skyscraper'; 'pickup_truck']",skyscraper
15165,34,"['trout'; 'bicycle']",bicycle
15166,20,"['lizard'; 'hamster']",hamster
15167,85,"['fox'; 'worm']",worm
15168,51,"['sunflower'; 'fox']",fox
15169,83,"['butterfly'; 'tiger']",butterfly
15170,63,"['caterpillar'; 'pickup_truck']",pickup_truck
15171,57,"['fox'; 'mushroom']",fox
15172,96,"['cattle'; 'couch']",couch
15173,76,"['tiger'; 'orchid']",tiger
15174,18,"['woman'; 'chimpanzee']",woman
15175,0,"['camel'; 'sunflower']",camel
15176,99,"['ray'; 'apple']",apple
15177,8,"['bear'; 'beaver']",bear
15178,63,"['caterpillar'; 'pickup_truck']",pickup_truck
15179,34,"['trout'; 'bicycle']",bicycle
15180,1,"['whale'; 'beaver']",whale
15181,27,"['bed'; 'wardrobe']",wardrobe
15182,22,"['woman'; 'lizard']",lizard
15183,60,"['lamp'; 'crocodile']",crocodile
15184,58,"['bicycle'; 'crocodile']",crocodile
15185,46,"['snake'; 'bottle']",bottle
15186,66,"['rocket'; 'seal']",rocket
15187,29,"['camel'; 'mountain']",camel
15188,61,"['possum'; 'table']",possum
15189,61,"['possum'; 'table']",table
15190,25,"['man'; 'lobster']",lobster
15191,62,"['sweet_pepper'; 'mouse']",mouse
15192,91,"['woman'; 'possum']",woman
15193,48,"['rocket'; 'wardrobe']",wardrobe
15194,73,"['wolf'; 'bee']",bee
15195,55,"['dinosaur'; 'beetle']",dinosaur
15196,21,"['cattle'; 'cup']",cup
15197,24,"['bridge'; 'mountain']",mountain
15198,46,"['snake'; 'bottle']",bottle
15199,9,"['bridge'; 'cup']",cup
15200,89,"['apple'; 'pickup_truck']",apple
15201,35,"['tank'; 'bed']",bed
15202,7,"['skyscraper'; 'otter']",otter
15203,3,"['dinosaur'; 'caterpillar']",caterpillar
15204,75,"['streetcar'; 'chair']",chair
15205,66,"['rocket'; 'seal']",rocket
15206,70,"['cup'; 'man']",man
15207,38,"['dinosaur'; 'bridge']",dinosaur
15208,99,"['ray'; 'apple']",apple
15209,77,"['bicycle'; 'skyscraper']",skyscraper
