index,true_label,candidate_labels,complementary_label
16194,4,"['truck', 'dog', 'bird', 'ship']",truck
16195,4,"['ship', 'bird', 'dog', 'truck']",truck
16196,0,"['automobile', 'ship', 'truck', 'dog']",dog
16197,1,"['ship', 'deer', 'bird', 'horse']",deer
16198,7,"['dog', 'ship', 'truck', 'bird']",ship
16199,5,"['bird', 'truck', 'cat', 'deer']",truck
16200,4,"['truck', 'dog', 'bird', 'ship']",ship
16201,6,"['deer', 'truck', 'bird', 'cat']",truck
16202,2,"['truck', 'horse', 'dog', 'frog']",truck
16203,9,"['deer', 'ship', 'horse', 'bird']",ship
16204,5,"['truck', 'bird', 'deer', 'cat']",bird
16205,9,"['horse', 'deer', 'bird', 'ship']",ship
16206,8,"['bird', 'automobile', 'deer', 'dog']",bird
16207,2,"['horse', 'truck', 'dog', 'frog']",truck
16208,2,"['frog', 'truck', 'dog', 'horse']",truck
16209,3,"['horse', 'deer', 'bird', 'truck']",truck
16210,5,"['cat', 'deer', 'bird', 'truck']",truck
16211,1,"['ship', 'horse', 'bird', 'deer']",horse
16212,5,"['truck', 'cat', 'bird', 'deer']",truck
16213,0,"['truck', 'automobile', 'dog', 'ship']",dog
16214,0,"['truck', 'dog', 'ship', 'automobile']",dog
16215,2,"['truck', 'frog', 'dog', 'horse']",dog
16216,4,"['ship', 'bird', 'truck', 'dog']",truck
16217,8,"['deer', 'bird', 'dog', 'automobile']",deer
16218,6,"['truck', 'cat', 'bird', 'deer']",truck
16219,0,"['dog', 'truck', 'automobile', 'ship']",dog
16220,4,"['dog', 'ship', 'bird', 'truck']",ship
16221,2,"['frog', 'truck', 'horse', 'dog']",truck
16222,4,"['truck', 'dog', 'ship', 'bird']",ship
16223,1,"['horse', 'deer', 'bird', 'ship']",ship
16224,7,"['bird', 'dog', 'ship', 'truck']",ship
16225,0,"['dog', 'truck', 'ship', 'automobile']",dog
16226,9,"['ship', 'horse', 'bird', 'deer']",horse
16227,7,"['bird', 'ship', 'dog', 'truck']",ship
16228,3,"['deer', 'bird', 'truck', 'horse']",truck
16229,7,"['ship', 'dog', 'truck', 'bird']",truck
16230,0,"['truck', 'automobile', 'ship', 'dog']",dog
16231,3,"['bird', 'horse', 'deer', 'truck']",horse
16232,2,"['dog', 'frog', 'truck', 'horse']",truck
16233,1,"['ship', 'deer', 'bird', 'horse']",deer
16234,9,"['ship', 'bird', 'horse', 'deer']",bird
16235,0,"['automobile', 'dog', 'ship', 'truck']",dog
16236,5,"['deer', 'cat', 'truck', 'bird']",truck
16237,9,"['ship', 'bird', 'deer', 'horse']",bird
16238,0,"['truck', 'ship', 'automobile', 'dog']",dog
16239,8,"['deer', 'bird', 'dog', 'automobile']",automobile
16240,4,"['dog', 'truck', 'ship', 'bird']",truck
16241,4,"['dog', 'ship', 'bird', 'truck']",ship
16242,6,"['cat', 'deer', 'truck', 'bird']",truck
16243,3,"['truck', 'horse', 'deer', 'bird']",truck
16244,4,"['dog', 'truck', 'bird', 'ship']",truck
16245,0,"['truck', 'automobile', 'dog', 'ship']",dog
16246,8,"['automobile', 'dog', 'deer', 'bird']",deer
16247,5,"['truck', 'bird', 'cat', 'deer']",truck
16248,1,"['horse', 'ship', 'deer', 'bird']",ship
16249,2,"['truck', 'horse', 'dog', 'frog']",truck
16250,1,"['deer', 'bird', 'ship', 'horse']",ship
16251,7,"['dog', 'truck', 'bird', 'ship']",truck
16252,1,"['horse', 'deer', 'bird', 'ship']",ship
16253,0,"['dog', 'truck', 'ship', 'automobile']",ship
16254,4,"['dog', 'bird', 'ship', 'truck']",ship
16255,9,"['horse', 'ship', 'bird', 'deer']",ship
16256,1,"['bird', 'horse', 'deer', 'ship']",ship
16257,8,"['deer', 'bird', 'dog', 'automobile']",deer
16258,1,"['deer', 'horse', 'ship', 'bird']",ship
16259,8,"['deer', 'dog', 'bird', 'automobile']",deer
16260,7,"['bird', 'ship', 'dog', 'truck']",ship
16261,1,"['deer', 'bird', 'horse', 'ship']",ship
16262,9,"['horse', 'bird', 'ship', 'deer']",ship
16263,4,"['ship', 'dog', 'bird', 'truck']",truck
16264,4,"['ship', 'bird', 'truck', 'dog']",truck
16265,7,"['bird', 'dog', 'ship', 'truck']",ship
16266,2,"['horse', 'frog', 'truck', 'dog']",truck
16267,9,"['ship', 'deer', 'horse', 'bird']",deer
16268,1,"['bird', 'horse', 'deer', 'ship']",ship
16269,5,"['deer', 'cat', 'truck', 'bird']",truck
16270,5,"['truck', 'bird', 'cat', 'deer']",bird
16271,3,"['horse', 'truck', 'bird', 'deer']",truck
16272,1,"['deer', 'bird', 'horse', 'ship']",ship
16273,3,"['deer', 'truck', 'horse', 'bird']",truck
16274,2,"['truck', 'dog', 'horse', 'frog']",truck
16275,1,"['deer', 'horse', 'ship', 'bird']",ship
16276,1,"['horse', 'ship', 'bird', 'deer']",ship
16277,5,"['bird', 'cat', 'deer', 'truck']",truck
16278,1,"['ship', 'deer', 'bird', 'horse']",deer
16279,2,"['frog', 'dog', 'horse', 'truck']",truck
16280,5,"['truck', 'cat', 'deer', 'bird']",truck
16281,8,"['deer', 'bird', 'dog', 'automobile']",deer
16282,5,"['bird', 'cat', 'deer', 'truck']",truck
16283,6,"['truck', 'bird', 'cat', 'deer']",truck
16284,3,"['bird', 'horse', 'deer', 'truck']",truck
16285,6,"['deer', 'cat', 'bird', 'truck']",truck
16286,1,"['deer', 'ship', 'horse', 'bird']",ship
16287,6,"['cat', 'truck', 'deer', 'bird']",truck
16288,2,"['horse', 'dog', 'frog', 'truck']",truck
16289,3,"['horse', 'bird', 'deer', 'truck']",truck
16290,2,"['truck', 'dog', 'horse', 'frog']",frog
16291,5,"['cat', 'truck', 'deer', 'bird']",truck
16292,0,"['ship', 'dog', 'truck', 'automobile']",dog
16293,9,"['deer', 'bird', 'ship', 'horse']",ship
16294,4,"['ship', 'dog', 'bird', 'truck']",truck
16295,3,"['truck', 'bird', 'horse', 'deer']",bird
16296,3,"['truck', 'horse', 'bird', 'deer']",truck
16297,0,"['automobile', 'truck', 'ship', 'dog']",ship
16298,7,"['dog', 'ship', 'bird', 'truck']",ship
16299,1,"['deer', 'ship', 'bird', 'horse']",ship
16300,7,"['dog', 'bird', 'truck', 'ship']",truck
16301,3,"['deer', 'truck', 'horse', 'bird']",truck
16302,9,"['ship', 'horse', 'deer', 'bird']",horse
16303,2,"['horse', 'dog', 'truck', 'frog']",truck
16304,8,"['automobile', 'dog', 'bird', 'deer']",bird
16305,0,"['ship', 'dog', 'automobile', 'truck']",dog
16306,2,"['dog', 'truck', 'horse', 'frog']",truck
16307,9,"['bird', 'deer', 'horse', 'ship']",ship
16308,3,"['horse', 'truck', 'bird', 'deer']",truck
16309,1,"['bird', 'ship', 'horse', 'deer']",ship
16310,1,"['horse', 'ship', 'deer', 'bird']",ship
16311,5,"['truck', 'bird', 'cat', 'deer']",truck
16312,2,"['dog', 'truck', 'horse', 'frog']",truck
16313,0,"['automobile', 'ship', 'dog', 'truck']",dog
16314,2,"['dog', 'truck', 'horse', 'frog']",truck
16315,8,"['automobile', 'deer', 'dog', 'bird']",deer
16316,0,"['ship', 'automobile', 'truck', 'dog']",dog
16317,9,"['deer', 'bird', 'horse', 'ship']",ship
16318,2,"['dog', 'truck', 'frog', 'horse']",truck
16319,2,"['frog', 'truck', 'dog', 'horse']",truck
16320,1,"['bird', 'ship', 'deer', 'horse']",ship
16321,5,"['truck', 'deer', 'cat', 'bird']",truck
16322,3,"['horse', 'truck', 'deer', 'bird']",truck
16323,4,"['truck', 'bird', 'ship', 'dog']",ship
16324,7,"['truck', 'dog', 'ship', 'bird']",ship
16325,1,"['ship', 'bird', 'horse', 'deer']",bird
16326,2,"['dog', 'horse', 'frog', 'truck']",truck
16327,2,"['dog', 'truck', 'horse', 'frog']",truck
16328,4,"['truck', 'dog', 'bird', 'ship']",ship
16329,9,"['deer', 'bird', 'horse', 'ship']",ship
16330,8,"['deer', 'bird', 'dog', 'automobile']",automobile
16331,1,"['bird', 'ship', 'deer', 'horse']",ship
16332,1,"['bird', 'ship', 'deer', 'horse']",ship
16333,6,"['bird', 'truck', 'cat', 'deer']",truck
16334,7,"['bird', 'truck', 'ship', 'dog']",truck
16335,3,"['horse', 'truck', 'bird', 'deer']",truck
16336,8,"['dog', 'automobile', 'deer', 'bird']",automobile
16337,6,"['bird', 'cat', 'truck', 'deer']",truck
16338,1,"['ship', 'horse', 'bird', 'deer']",horse
16339,3,"['horse', 'bird', 'deer', 'truck']",truck
16340,8,"['dog', 'deer', 'bird', 'automobile']",automobile
16341,3,"['bird', 'truck', 'deer', 'horse']",truck
16342,8,"['deer', 'dog', 'automobile', 'bird']",automobile
16343,9,"['ship', 'bird', 'deer', 'horse']",bird
16344,7,"['dog', 'bird', 'truck', 'ship']",truck
16345,3,"['bird', 'horse', 'truck', 'deer']",truck
16346,0,"['truck', 'ship', 'automobile', 'dog']",dog
16347,9,"['deer', 'horse', 'ship', 'bird']",ship
16348,7,"['dog', 'truck', 'ship', 'bird']",truck
16349,2,"['truck', 'horse', 'frog', 'dog']",horse
16350,7,"['truck', 'ship', 'dog', 'bird']",ship
16351,5,"['truck', 'bird', 'cat', 'deer']",truck
16352,2,"['frog', 'truck', 'horse', 'dog']",truck
16353,6,"['cat', 'bird', 'deer', 'truck']",truck
16354,9,"['horse', 'ship', 'bird', 'deer']",ship
16355,7,"['dog', 'bird', 'ship', 'truck']",ship
16356,4,"['bird', 'truck', 'dog', 'ship']",truck
16357,2,"['dog', 'horse', 'truck', 'frog']",truck
16358,5,"['truck', 'bird', 'deer', 'cat']",truck
16359,9,"['ship', 'horse', 'deer', 'bird']",horse
16360,3,"['truck', 'deer', 'horse', 'bird']",truck
16361,5,"['truck', 'bird', 'cat', 'deer']",bird
16362,9,"['bird', 'deer', 'ship', 'horse']",ship
16363,3,"['deer', 'horse', 'truck', 'bird']",truck
16364,3,"['horse', 'bird', 'deer', 'truck']",truck
16365,1,"['ship', 'bird', 'horse', 'deer']",bird
16366,3,"['truck', 'deer', 'bird', 'horse']",deer
16367,6,"['deer', 'truck', 'cat', 'bird']",truck
16368,1,"['ship', 'deer', 'horse', 'bird']",deer
16369,9,"['horse', 'deer', 'ship', 'bird']",horse
16370,0,"['dog', 'automobile', 'truck', 'ship']",dog
16371,0,"['ship', 'truck', 'dog', 'automobile']",dog
16372,2,"['dog', 'truck', 'frog', 'horse']",truck
16373,9,"['horse', 'ship', 'bird', 'deer']",ship
16374,5,"['bird', 'truck', 'deer', 'cat']",truck
16375,0,"['automobile', 'truck', 'dog', 'ship']",dog
16376,7,"['dog', 'truck', 'ship', 'bird']",truck
16377,5,"['bird', 'cat', 'truck', 'deer']",truck
16378,9,"['ship', 'deer', 'horse', 'bird']",deer
16379,2,"['dog', 'truck', 'frog', 'horse']",truck
16380,0,"['dog', 'truck', 'ship', 'automobile']",ship
16381,8,"['deer', 'bird', 'dog', 'automobile']",automobile
16382,9,"['horse', 'deer', 'ship', 'bird']",ship
16383,4,"['truck', 'ship', 'bird', 'dog']",ship
16384,4,"['bird', 'ship', 'truck', 'dog']",ship
16385,1,"['bird', 'deer', 'horse', 'ship']",ship
16386,6,"['truck', 'deer', 'cat', 'bird']",deer
16387,6,"['bird', 'truck', 'cat', 'deer']",truck
16388,8,"['dog', 'automobile', 'deer', 'bird']",deer
16389,6,"['truck', 'bird', 'cat', 'deer']",truck
16390,6,"['bird', 'deer', 'truck', 'cat']",truck
16391,0,"['dog', 'ship', 'automobile', 'truck']",dog
16392,0,"['truck', 'automobile', 'dog', 'ship']",dog
16393,6,"['truck', 'deer', 'bird', 'cat']",deer
16394,9,"['deer', 'bird', 'ship', 'horse']",ship
16395,8,"['automobile', 'deer', 'dog', 'bird']",deer
16396,9,"['ship', 'bird', 'horse', 'deer']",bird
16397,0,"['dog', 'ship', 'automobile', 'truck']",dog
16398,6,"['deer', 'truck', 'bird', 'cat']",truck
16399,7,"['bird', 'truck', 'ship', 'dog']",truck
16400,1,"['ship', 'bird', 'horse', 'deer']",bird
16401,3,"['bird', 'deer', 'truck', 'horse']",truck
16402,2,"['horse', 'truck', 'dog', 'frog']",truck
16403,5,"['cat', 'truck', 'deer', 'bird']",truck
16404,6,"['bird', 'cat', 'deer', 'truck']",truck
16405,3,"['deer', 'truck', 'bird', 'horse']",truck
16406,2,"['horse', 'dog', 'frog', 'truck']",truck
16407,9,"['deer', 'ship', 'bird', 'horse']",ship
16408,5,"['bird', 'cat', 'deer', 'truck']",truck
16409,6,"['cat', 'deer', 'truck', 'bird']",truck
16410,1,"['bird', 'ship', 'horse', 'deer']",ship
16411,3,"['bird', 'deer', 'truck', 'horse']",truck
16412,1,"['ship', 'deer', 'bird', 'horse']",bird
16413,9,"['deer', 'ship', 'horse', 'bird']",ship
16414,8,"['automobile', 'deer', 'bird', 'dog']",deer
16415,2,"['truck', 'horse', 'frog', 'dog']",truck
16416,2,"['dog', 'frog', 'truck', 'horse']",truck
16417,7,"['dog', 'bird', 'truck', 'ship']",truck
16418,3,"['bird', 'horse', 'truck', 'deer']",truck
16419,5,"['truck', 'cat', 'bird', 'deer']",truck
16420,0,"['truck', 'dog', 'automobile', 'ship']",dog
16421,3,"['bird', 'horse', 'deer', 'truck']",truck
16422,8,"['deer', 'bird', 'automobile', 'dog']",automobile
16423,0,"['automobile', 'ship', 'dog', 'truck']",dog
16424,6,"['truck', 'bird', 'deer', 'cat']",truck
16425,8,"['dog', 'automobile', 'deer', 'bird']",automobile
16426,4,"['bird', 'dog', 'ship', 'truck']",ship
16427,3,"['truck', 'horse', 'deer', 'bird']",truck
16428,1,"['bird', 'ship', 'deer', 'horse']",ship
16429,6,"['bird', 'truck', 'deer', 'cat']",truck
16430,8,"['bird', 'automobile', 'deer', 'dog']",bird
16431,5,"['bird', 'deer', 'truck', 'cat']",truck
16432,3,"['truck', 'deer', 'horse', 'bird']",truck
16433,4,"['truck', 'dog', 'ship', 'bird']",ship
16434,4,"['truck', 'ship', 'dog', 'bird']",dog
16435,8,"['deer', 'automobile', 'dog', 'bird']",deer
16436,5,"['deer', 'cat', 'bird', 'truck']",truck
16437,1,"['ship', 'bird', 'deer', 'horse']",bird
16438,3,"['bird', 'horse', 'truck', 'deer']",truck
16439,2,"['frog', 'truck', 'dog', 'horse']",truck
16440,6,"['deer', 'truck', 'bird', 'cat']",truck
16441,2,"['dog', 'truck', 'frog', 'horse']",truck
16442,6,"['deer', 'cat', 'truck', 'bird']",truck
16443,8,"['dog', 'deer', 'bird', 'automobile']",automobile
16444,5,"['deer', 'cat', 'truck', 'bird']",truck
16445,4,"['dog', 'bird', 'ship', 'truck']",ship
16446,2,"['frog', 'truck', 'dog', 'horse']",truck
16447,9,"['bird', 'deer', 'horse', 'ship']",ship
16448,0,"['automobile', 'dog', 'truck', 'ship']",dog
16449,3,"['horse', 'deer', 'truck', 'bird']",truck
16450,0,"['ship', 'dog', 'automobile', 'truck']",dog
16451,6,"['deer', 'truck', 'bird', 'cat']",truck
16452,3,"['bird', 'truck', 'deer', 'horse']",truck
16453,5,"['truck', 'cat', 'deer', 'bird']",truck
16454,9,"['bird', 'ship', 'horse', 'deer']",ship
16455,6,"['cat', 'truck', 'bird', 'deer']",truck
16456,0,"['dog', 'truck', 'ship', 'automobile']",dog
16457,8,"['automobile', 'bird', 'deer', 'dog']",bird
16458,9,"['bird', 'ship', 'horse', 'deer']",bird
16459,5,"['bird', 'deer', 'cat', 'truck']",truck
16460,0,"['ship', 'truck', 'automobile', 'dog']",dog
16461,4,"['dog', 'truck', 'ship', 'bird']",truck
16462,2,"['horse', 'frog', 'dog', 'truck']",truck
16463,4,"['bird', 'ship', 'dog', 'truck']",ship
16464,7,"['dog', 'truck', 'bird', 'ship']",truck
16465,4,"['dog', 'truck', 'ship', 'bird']",truck
16466,8,"['bird', 'automobile', 'deer', 'dog']",automobile
16467,7,"['truck', 'dog', 'bird', 'ship']",ship
16468,7,"['truck', 'bird', 'dog', 'ship']",ship
16469,5,"['deer', 'bird', 'cat', 'truck']",truck
16470,5,"['deer', 'cat', 'bird', 'truck']",truck
16471,1,"['ship', 'bird', 'deer', 'horse']",bird
16472,2,"['frog', 'dog', 'horse', 'truck']",truck
16473,8,"['bird', 'automobile', 'dog', 'deer']",automobile
16474,1,"['deer', 'bird', 'horse', 'ship']",ship
16475,6,"['bird', 'truck', 'deer', 'cat']",truck
16476,8,"['automobile', 'deer', 'bird', 'dog']",deer
16477,7,"['bird', 'dog', 'truck', 'ship']",truck
16478,6,"['truck', 'cat', 'deer', 'bird']",truck
16479,8,"['automobile', 'dog', 'deer', 'bird']",deer
16480,9,"['ship', 'horse', 'bird', 'deer']",horse
16481,4,"['ship', 'dog', 'truck', 'bird']",truck
16482,9,"['bird', 'ship', 'deer', 'horse']",ship
16483,8,"['deer', 'automobile', 'dog', 'bird']",deer
16484,7,"['ship', 'bird', 'dog', 'truck']",truck
16485,4,"['ship', 'truck', 'dog', 'bird']",ship
16486,4,"['dog', 'ship', 'bird', 'truck']",ship
16487,0,"['ship', 'automobile', 'truck', 'dog']",dog
16488,9,"['ship', 'bird', 'deer', 'horse']",bird
16489,6,"['cat', 'truck', 'deer', 'bird']",truck
16490,1,"['deer', 'ship', 'bird', 'horse']",ship
16491,9,"['deer', 'horse', 'bird', 'ship']",ship
16492,4,"['ship', 'dog', 'truck', 'bird']",truck
16493,6,"['bird', 'deer', 'truck', 'cat']",truck
16494,5,"['truck', 'bird', 'cat', 'deer']",bird
16495,3,"['deer', 'bird', 'horse', 'truck']",truck
16496,5,"['deer', 'truck', 'bird', 'cat']",truck
16497,0,"['dog', 'truck', 'automobile', 'ship']",dog
16498,2,"['dog', 'horse', 'frog', 'truck']",truck
16499,6,"['truck', 'cat', 'bird', 'deer']",bird
16500,6,"['deer', 'bird', 'truck', 'cat']",truck
16501,0,"['dog', 'truck', 'ship', 'automobile']",dog
16502,3,"['deer', 'horse', 'truck', 'bird']",truck
16503,4,"['bird', 'truck', 'dog', 'ship']",truck
16504,7,"['ship', 'truck', 'dog', 'bird']",dog
16505,4,"['bird', 'ship', 'dog', 'truck']",ship
16506,7,"['dog', 'bird', 'truck', 'ship']",truck
16507,6,"['cat', 'truck', 'deer', 'bird']",truck
16508,6,"['cat', 'deer', 'truck', 'bird']",truck
16509,8,"['bird', 'automobile', 'deer', 'dog']",automobile
16510,5,"['bird', 'deer', 'cat', 'truck']",truck
16511,0,"['automobile', 'dog', 'ship', 'truck']",dog
16512,8,"['automobile', 'deer', 'dog', 'bird']",deer
16513,0,"['ship', 'truck', 'dog', 'automobile']",dog
16514,4,"['truck', 'ship', 'dog', 'bird']",ship
16515,4,"['dog', 'truck', 'ship', 'bird']",truck
16516,7,"['ship', 'dog', 'truck', 'bird']",truck
16517,9,"['deer', 'horse', 'ship', 'bird']",ship
16518,4,"['ship', 'bird', 'dog', 'truck']",truck
16519,9,"['bird', 'deer', 'ship', 'horse']",ship
16520,8,"['dog', 'deer', 'automobile', 'bird']",deer
16521,0,"['dog', 'automobile', 'truck', 'ship']",dog
16522,3,"['truck', 'horse', 'bird', 'deer']",truck
16523,9,"['bird', 'deer', 'horse', 'ship']",ship
16524,5,"['bird', 'cat', 'deer', 'truck']",truck
16525,4,"['dog', 'bird', 'ship', 'truck']",ship
16526,3,"['truck', 'horse', 'deer', 'bird']",truck
16527,4,"['truck', 'dog', 'bird', 'ship']",truck
16528,3,"['deer', 'horse', 'bird', 'truck']",truck
16529,0,"['truck', 'automobile', 'ship', 'dog']",dog
16530,2,"['dog', 'truck', 'frog', 'horse']",truck
16531,0,"['truck', 'dog', 'automobile', 'ship']",dog
16532,8,"['dog', 'bird', 'automobile', 'deer']",automobile
16533,9,"['horse', 'ship', 'bird', 'deer']",ship
16534,5,"['truck', 'deer', 'cat', 'bird']",truck
16535,9,"['bird', 'ship', 'deer', 'horse']",ship
16536,3,"['truck', 'horse', 'bird', 'deer']",truck
16537,7,"['dog', 'bird', 'truck', 'ship']",truck
16538,3,"['deer', 'truck', 'horse', 'bird']",truck
16539,6,"['truck', 'bird', 'deer', 'cat']",truck
16540,5,"['truck', 'cat', 'bird', 'deer']",bird
16541,0,"['ship', 'dog', 'truck', 'automobile']",dog
16542,4,"['bird', 'truck', 'dog', 'ship']",truck
16543,1,"['deer', 'horse', 'ship', 'bird']",ship
16544,5,"['truck', 'bird', 'cat', 'deer']",bird
16545,6,"['deer', 'bird', 'truck', 'cat']",truck
16546,6,"['cat', 'deer', 'bird', 'truck']",truck
16547,3,"['truck', 'horse', 'bird', 'deer']",truck
16548,0,"['truck', 'ship', 'automobile', 'dog']",ship
16549,1,"['horse', 'ship', 'deer', 'bird']",ship
16550,7,"['truck', 'ship', 'bird', 'dog']",ship
16551,9,"['deer', 'bird', 'ship', 'horse']",ship
16552,0,"['dog', 'automobile', 'ship', 'truck']",dog
16553,0,"['dog', 'truck', 'automobile', 'ship']",truck
16554,0,"['automobile', 'truck', 'dog', 'ship']",dog
16555,1,"['horse', 'ship', 'deer', 'bird']",ship
16556,5,"['truck', 'bird', 'cat', 'deer']",truck
16557,7,"['bird', 'ship', 'truck', 'dog']",ship
16558,8,"['automobile', 'deer', 'dog', 'bird']",deer
16559,0,"['ship', 'automobile', 'dog', 'truck']",dog
16560,5,"['bird', 'cat', 'truck', 'deer']",truck
16561,3,"['deer', 'truck', 'bird', 'horse']",truck
16562,6,"['bird', 'deer', 'truck', 'cat']",truck
16563,1,"['horse', 'bird', 'deer', 'ship']",ship
16564,0,"['ship', 'truck', 'dog', 'automobile']",dog
16565,7,"['bird', 'truck', 'ship', 'dog']",truck
16566,5,"['cat', 'deer', 'bird', 'truck']",truck
16567,0,"['ship', 'dog', 'truck', 'automobile']",dog
16568,9,"['deer', 'bird', 'ship', 'horse']",ship
16569,2,"['truck', 'frog', 'dog', 'horse']",frog
16570,2,"['frog', 'truck', 'horse', 'dog']",truck
16571,2,"['dog', 'horse', 'frog', 'truck']",truck
16572,8,"['bird', 'deer', 'dog', 'automobile']",bird
16573,3,"['truck', 'horse', 'bird', 'deer']",truck
16574,6,"['bird', 'cat', 'deer', 'truck']",truck
16575,1,"['ship', 'horse', 'bird', 'deer']",horse
16576,1,"['horse', 'ship', 'deer', 'bird']",ship
16577,1,"['ship', 'bird', 'deer', 'horse']",bird
16578,5,"['bird', 'cat', 'deer', 'truck']",truck
16579,0,"['truck', 'dog', 'automobile', 'ship']",dog
16580,5,"['deer', 'bird', 'truck', 'cat']",truck
16581,2,"['frog', 'truck', 'dog', 'horse']",truck
16582,7,"['ship', 'dog', 'truck', 'bird']",truck
16583,3,"['horse', 'truck', 'deer', 'bird']",truck
16584,6,"['truck', 'deer', 'bird', 'cat']",truck
16585,6,"['cat', 'deer', 'bird', 'truck']",truck
16586,3,"['horse', 'bird', 'deer', 'truck']",truck
16587,4,"['ship', 'truck', 'dog', 'bird']",truck
16588,1,"['ship', 'deer', 'bird', 'horse']",deer
16589,7,"['truck', 'ship', 'bird', 'dog']",ship
16590,6,"['bird', 'deer', 'cat', 'truck']",truck
16591,9,"['deer', 'horse', 'ship', 'bird']",ship
16592,9,"['horse', 'ship', 'deer', 'bird']",ship
16593,2,"['truck', 'frog', 'dog', 'horse']",frog
16594,1,"['horse', 'bird', 'deer', 'ship']",ship
16595,9,"['deer', 'ship', 'bird', 'horse']",ship
16596,0,"['dog', 'ship', 'automobile', 'truck']",dog
16597,8,"['deer', 'bird', 'dog', 'automobile']",deer
16598,1,"['ship', 'deer', 'horse', 'bird']",deer
16599,9,"['bird', 'horse', 'deer', 'ship']",ship
16600,7,"['ship', 'truck', 'dog', 'bird']",truck
16601,9,"['bird', 'horse', 'ship', 'deer']",ship
16602,9,"['bird', 'ship', 'horse', 'deer']",ship
16603,6,"['cat', 'truck', 'deer', 'bird']",truck
16604,3,"['truck', 'deer', 'horse', 'bird']",deer
16605,4,"['ship', 'truck', 'bird', 'dog']",bird
16606,6,"['cat', 'deer', 'bird', 'truck']",truck
16607,8,"['dog', 'bird', 'deer', 'automobile']",deer
16608,8,"['automobile', 'dog', 'deer', 'bird']",deer
16609,2,"['dog', 'truck', 'frog', 'horse']",truck
16610,5,"['cat', 'truck', 'deer', 'bird']",truck
16611,6,"['truck', 'cat', 'deer', 'bird']",truck
16612,9,"['bird', 'ship', 'deer', 'horse']",bird
16613,1,"['deer', 'horse', 'ship', 'bird']",ship
16614,9,"['bird', 'ship', 'horse', 'deer']",ship
16615,4,"['bird', 'dog', 'ship', 'truck']",ship
16616,2,"['truck', 'dog', 'horse', 'frog']",truck
16617,9,"['bird', 'ship', 'deer', 'horse']",ship
16618,7,"['dog', 'truck', 'ship', 'bird']",truck
16619,3,"['truck', 'deer', 'bird', 'horse']",truck
16620,8,"['dog', 'deer', 'bird', 'automobile']",automobile
16621,6,"['bird', 'deer', 'cat', 'truck']",truck
16622,2,"['horse', 'dog', 'truck', 'frog']",truck
16623,5,"['bird', 'cat', 'truck', 'deer']",truck
16624,0,"['dog', 'truck', 'automobile', 'ship']",dog
16625,0,"['truck', 'ship', 'automobile', 'dog']",dog
16626,5,"['cat', 'deer', 'truck', 'bird']",truck
16627,3,"['bird', 'deer', 'horse', 'truck']",truck
16628,3,"['bird', 'deer', 'truck', 'horse']",truck
16629,1,"['ship', 'deer', 'bird', 'horse']",deer
16630,8,"['automobile', 'dog', 'bird', 'deer']",bird
16631,9,"['horse', 'bird', 'deer', 'ship']",ship
16632,0,"['dog', 'truck', 'automobile', 'ship']",dog
16633,7,"['bird', 'dog', 'truck', 'ship']",truck
16634,0,"['dog', 'ship', 'automobile', 'truck']",dog
16635,3,"['deer', 'truck', 'bird', 'horse']",truck
16636,4,"['ship', 'truck', 'dog', 'bird']",truck
16637,0,"['ship', 'truck', 'automobile', 'dog']",dog
16638,1,"['ship', 'horse', 'deer', 'bird']",horse
16639,6,"['bird', 'cat', 'deer', 'truck']",truck
16640,4,"['truck', 'ship', 'dog', 'bird']",ship
16641,9,"['horse', 'ship', 'deer', 'bird']",ship
16642,9,"['horse', 'ship', 'deer', 'bird']",ship
16643,5,"['truck', 'cat', 'bird', 'deer']",truck
16644,2,"['dog', 'horse', 'frog', 'truck']",truck
16645,7,"['bird', 'ship', 'dog', 'truck']",ship
16646,3,"['truck', 'deer', 'bird', 'horse']",truck
16647,0,"['dog', 'ship', 'truck', 'automobile']",ship
16648,4,"['truck', 'bird', 'ship', 'dog']",ship
16649,8,"['dog', 'automobile', 'bird', 'deer']",automobile
16650,8,"['bird', 'automobile', 'deer', 'dog']",automobile
16651,8,"['deer', 'automobile', 'dog', 'bird']",deer
16652,7,"['bird', 'truck', 'ship', 'dog']",truck
16653,5,"['deer', 'cat', 'bird', 'truck']",truck
16654,7,"['dog', 'truck', 'ship', 'bird']",truck
16655,9,"['deer', 'horse', 'ship', 'bird']",ship
16656,3,"['bird', 'horse', 'deer', 'truck']",truck
16657,8,"['dog', 'automobile', 'deer', 'bird']",automobile
16658,5,"['bird', 'deer', 'cat', 'truck']",truck
16659,4,"['ship', 'truck', 'dog', 'bird']",dog
16660,2,"['horse', 'dog', 'truck', 'frog']",truck
16661,3,"['truck', 'horse', 'deer', 'bird']",truck
16662,2,"['horse', 'frog', 'dog', 'truck']",truck
16663,6,"['cat', 'deer', 'bird', 'truck']",truck
16664,9,"['bird', 'ship', 'horse', 'deer']",ship
16665,7,"['truck', 'ship', 'dog', 'bird']",ship
16666,7,"['ship', 'dog', 'truck', 'bird']",truck
16667,7,"['dog', 'truck', 'ship', 'bird']",truck
16668,6,"['truck', 'cat', 'deer', 'bird']",truck
16669,4,"['truck', 'bird', 'dog', 'ship']",truck
16670,6,"['deer', 'cat', 'bird', 'truck']",truck
16671,2,"['truck', 'horse', 'frog', 'dog']",frog
