index,true_label,candidate_labels,complementary_label
1273,7,"['ha'; 'ma'; 'su'; 'wo']",wo
1274,2,"['ma'; 'o'; 're'; 'ki']",o
1275,1,"['ha'; 'su'; 'ki'; 'tsu']",su
1276,3,"['tsu'; 're'; 'ki'; 'o']",ki
1277,9,"['ki'; 'ma'; 'su'; 'wo']",su
1278,9,"['ma'; 'wo'; 'ki'; 'su']",ki
1279,3,"['tsu'; 're'; 'o'; 'ki']",re
1280,0,"['ki'; 'o'; 'na'; 'wo']",na
1281,2,"['re'; 'ki'; 'o'; 'ma']",o
1282,7,"['wo'; 'su'; 'ha'; 'ma']",ha
1283,1,"['su'; 'ki'; 'tsu'; 'ha']",ha
1284,2,"['re'; 'ma'; 'ki'; 'o']",o
1285,0,"['na'; 'wo'; 'o'; 'ki']",na
1286,2,"['o'; 'ki'; 're'; 'ma']",re
1287,0,"['wo'; 'o'; 'na'; 'ki']",na
1288,7,"['su'; 'ha'; 'ma'; 'wo']",wo
1289,6,"['ma'; 'na'; 'o'; 'wo']",na
1290,0,"['ki'; 'o'; 'na'; 'wo']",na
1291,1,"['ha'; 'tsu'; 'ki'; 'su']",tsu
1292,8,"['su'; 'ha'; 'o'; 'tsu']",su
1293,6,"['ma'; 'na'; 'o'; 'wo']",na
1294,7,"['ha'; 'su'; 'wo'; 'ma']",wo
1295,1,"['su'; 'ki'; 'ha'; 'tsu']",ha
1296,2,"['re'; 'ma'; 'ki'; 'o']",o
1297,1,"['su'; 'ha'; 'tsu'; 'ki']",su
1298,3,"['ki'; 'tsu'; 'o'; 're']",o
1299,8,"['tsu'; 'o'; 'su'; 'ha']",o
1300,4,"['o'; 'tsu'; 're'; 'ha']",tsu
1301,3,"['re'; 'tsu'; 'o'; 'ki']",o
1302,3,"['re'; 'tsu'; 'o'; 'ki']",o
1303,1,"['ha'; 'tsu'; 'ki'; 'su']",ki
1304,4,"['ha'; 'tsu'; 're'; 'o']",re
1305,0,"['wo'; 'na'; 'o'; 'ki']",na
1306,7,"['ha'; 'ma'; 'wo'; 'su']",wo
1307,5,"['ma'; 'tsu'; 're'; 'ya']",ya
1308,8,"['o'; 'tsu'; 'ha'; 'su']",tsu
1309,6,"['wo'; 'ma'; 'o'; 'na']",na
1310,6,"['na'; 'o'; 'ma'; 'wo']",na
1311,1,"['ki'; 'su'; 'tsu'; 'ha']",ha
1312,8,"['ha'; 'su'; 'o'; 'tsu']",su
1313,2,"['o'; 'ma'; 're'; 'ki']",re
1314,2,"['ma'; 'ki'; 'o'; 're']",o
1315,6,"['o'; 'ma'; 'wo'; 'na']",na
1316,1,"['su'; 'ki'; 'tsu'; 'ha']",ha
1317,3,"['ki'; 'o'; 'tsu'; 're']",tsu
1318,5,"['ya'; 'tsu'; 'ma'; 're']",tsu
1319,0,"['ki'; 'wo'; 'na'; 'o']",na
1320,4,"['ha'; 'tsu'; 're'; 'o']",re
1321,2,"['ma'; 're'; 'ki'; 'o']",re
1322,0,"['na'; 'o'; 'wo'; 'ki']",na
1323,9,"['ma'; 'su'; 'wo'; 'ki']",wo
1324,3,"['ki'; 're'; 'o'; 'tsu']",tsu
1325,4,"['re'; 'ha'; 'tsu'; 'o']",tsu
1326,3,"['tsu'; 'o'; 'ki'; 're']",o
1327,4,"['o'; 'ha'; 're'; 'tsu']",ha
1328,2,"['ma'; 'ki'; 're'; 'o']",re
1329,0,"['wo'; 'ki'; 'o'; 'na']",na
1330,9,"['ki'; 'wo'; 'ma'; 'su']",ma
1331,1,"['tsu'; 'ki'; 'ha'; 'su']",ki
1332,5,"['ya'; 'tsu'; 'ma'; 're']",tsu
1333,8,"['ha'; 'o'; 'su'; 'tsu']",su
1334,3,"['tsu'; 'ki'; 'o'; 're']",ki
1335,5,"['ya'; 'ma'; 'tsu'; 're']",tsu
1336,6,"['wo'; 'na'; 'o'; 'ma']",na
1337,4,"['ha'; 're'; 'o'; 'tsu']",tsu
1338,1,"['tsu'; 'su'; 'ha'; 'ki']",ha
1339,9,"['su'; 'wo'; 'ki'; 'ma']",wo
1340,4,"['re'; 'ha'; 'o'; 'tsu']",tsu
1341,6,"['o'; 'ma'; 'wo'; 'na']",na
1342,4,"['re'; 'o'; 'ha'; 'tsu']",tsu
1343,9,"['wo'; 'ma'; 'su'; 'ki']",su
1344,6,"['na'; 'ma'; 'wo'; 'o']",na
1345,1,"['ki'; 'tsu'; 'su'; 'ha']",ha
1346,6,"['ma'; 'na'; 'wo'; 'o']",na
1347,3,"['ki'; 're'; 'tsu'; 'o']",tsu
1348,1,"['su'; 'ha'; 'tsu'; 'ki']",ha
1349,4,"['re'; 'o'; 'tsu'; 'ha']",ha
1350,2,"['ma'; 'o'; 're'; 'ki']",re
1351,1,"['su'; 'ha'; 'ki'; 'tsu']",ha
1352,8,"['tsu'; 'ha'; 'o'; 'su']",ha
1353,5,"['ma'; 'tsu'; 'ya'; 're']",ya
1354,1,"['ki'; 'su'; 'ha'; 'tsu']",su
1355,1,"['su'; 'ha'; 'ki'; 'tsu']",su
1356,7,"['wo'; 'ma'; 'ha'; 'su']",ha
1357,2,"['re'; 'ki'; 'o'; 'ma']",o
1358,0,"['wo'; 'ki'; 'na'; 'o']",na
1359,6,"['ma'; 'wo'; 'o'; 'na']",na
1360,6,"['wo'; 'ma'; 'na'; 'o']",na
1361,5,"['tsu'; 'ya'; 'ma'; 're']",ya
1362,7,"['ha'; 'su'; 'wo'; 'ma']",wo
1363,1,"['su'; 'ha'; 'ki'; 'tsu']",ha
1364,4,"['o'; 'tsu'; 're'; 'ha']",tsu
1365,2,"['ki'; 'o'; 're'; 'ma']",re
1366,9,"['ma'; 'ki'; 'wo'; 'su']",ki
1367,6,"['ma'; 'o'; 'na'; 'wo']",na
1368,9,"['ki'; 'su'; 'wo'; 'ma']",su
1369,4,"['o'; 'ha'; 're'; 'tsu']",tsu
1370,5,"['ma'; 'tsu'; 'ya'; 're']",ya
1371,7,"['ma'; 'su'; 'ha'; 'wo']",wo
1372,3,"['tsu'; 'o'; 're'; 'ki']",o
1373,1,"['ki'; 'tsu'; 'ha'; 'su']",ha
1374,3,"['ki'; 'o'; 're'; 'tsu']",tsu
1375,5,"['ma'; 'tsu'; 're'; 'ya']",ya
1376,4,"['o'; 're'; 'tsu'; 'ha']",ha
1377,0,"['na'; 'wo'; 'o'; 'ki']",na
1378,8,"['o'; 'tsu'; 'ha'; 'su']",tsu
1379,2,"['ma'; 'ki'; 'o'; 're']",o
1380,5,"['ya'; 'tsu'; 're'; 'ma']",re
1381,0,"['wo'; 'na'; 'ki'; 'o']",na
1382,3,"['tsu'; 'o'; 're'; 'ki']",o
1383,1,"['ha'; 'ki'; 'tsu'; 'su']",tsu
1384,8,"['tsu'; 'o'; 'su'; 'ha']",ha
1385,0,"['ki'; 'na'; 'wo'; 'o']",na
1386,9,"['wo'; 'su'; 'ki'; 'ma']",su
1387,5,"['re'; 'ma'; 'tsu'; 'ya']",ya
1388,8,"['su'; 'ha'; 'o'; 'tsu']",su
1389,2,"['re'; 'o'; 'ki'; 'ma']",ki
1390,0,"['o'; 'ki'; 'na'; 'wo']",ki
1391,9,"['su'; 'ki'; 'wo'; 'ma']",ki
1392,2,"['o'; 're'; 'ma'; 'ki']",re
1393,8,"['o'; 'ha'; 'tsu'; 'su']",tsu
1394,9,"['ki'; 'wo'; 'su'; 'ma']",wo
1395,4,"['o'; 're'; 'tsu'; 'ha']",ha
1396,3,"['tsu'; 're'; 'o'; 'ki']",o
1397,2,"['o'; 're'; 'ma'; 'ki']",re
1398,2,"['re'; 'o'; 'ma'; 'ki']",re
1399,7,"['wo'; 'su'; 'ha'; 'ma']",su
1400,0,"['o'; 'na'; 'ki'; 'wo']",na
1401,9,"['wo'; 'ki'; 'ma'; 'su']",ki
1402,6,"['ma'; 'na'; 'o'; 'wo']",na
1403,5,"['tsu'; 'ya'; 're'; 'ma']",ya
1404,1,"['ha'; 'su'; 'tsu'; 'ki']",su
1405,8,"['ha'; 'tsu'; 'su'; 'o']",tsu
1406,4,"['tsu'; 're'; 'o'; 'ha']",ha
1407,8,"['ha'; 'o'; 'su'; 'tsu']",su
1408,4,"['tsu'; 'o'; 'ha'; 're']",o
1409,6,"['o'; 'wo'; 'ma'; 'na']",na
1410,6,"['ma'; 'o'; 'wo'; 'na']",na
1411,5,"['tsu'; 'ma'; 're'; 'ya']",ya
1412,7,"['ha'; 'ma'; 'wo'; 'su']",wo
1413,6,"['na'; 'wo'; 'ma'; 'o']",na
1414,1,"['su'; 'ki'; 'tsu'; 'ha']",ha
1415,9,"['ki'; 'wo'; 'su'; 'ma']",su
1416,5,"['re'; 'tsu'; 'ya'; 'ma']",ya
1417,9,"['ma'; 'su'; 'ki'; 'wo']",ki
1418,2,"['ma'; 'o'; 're'; 'ki']",re
1419,6,"['ma'; 'wo'; 'o'; 'na']",na
1420,3,"['tsu'; 'o'; 'ki'; 're']",o
1421,7,"['su'; 'ma'; 'wo'; 'ha']",wo
1422,2,"['re'; 'ma'; 'o'; 'ki']",o
1423,4,"['re'; 'tsu'; 'o'; 'ha']",ha
1424,2,"['re'; 'o'; 'ma'; 'ki']",ki
1425,1,"['ki'; 'ha'; 'tsu'; 'su']",tsu
1426,4,"['re'; 'o'; 'tsu'; 'ha']",ha
1427,5,"['ya'; 'ma'; 'tsu'; 're']",tsu
1428,2,"['re'; 'o'; 'ma'; 'ki']",re
1429,2,"['ki'; 'o'; 'ma'; 're']",re
1430,4,"['tsu'; 'ha'; 'o'; 're']",ha
1431,1,"['ki'; 'ha'; 'su'; 'tsu']",su
1432,8,"['su'; 'o'; 'ha'; 'tsu']",su
1433,1,"['su'; 'tsu'; 'ki'; 'ha']",ha
1434,5,"['ma'; 'ya'; 'tsu'; 're']",tsu
1435,3,"['ki'; 'o'; 're'; 'tsu']",tsu
1436,6,"['na'; 'ma'; 'wo'; 'o']",na
1437,1,"['ha'; 'tsu'; 'ki'; 'su']",ki
1438,4,"['o'; 'ha'; 're'; 'tsu']",tsu
1439,5,"['ma'; 'tsu'; 'ya'; 're']",ya
1440,3,"['re'; 'tsu'; 'o'; 'ki']",o
1441,2,"['ma'; 're'; 'ki'; 'o']",re
1442,3,"['ki'; 'o'; 'tsu'; 're']",tsu
1443,5,"['re'; 'ma'; 'ya'; 'tsu']",tsu
1444,5,"['ma'; 're'; 'ya'; 'tsu']",tsu
1445,3,"['ki'; 'o'; 'tsu'; 're']",tsu
1446,5,"['ya'; 'tsu'; 'ma'; 're']",tsu
1447,6,"['na'; 'o'; 'ma'; 'wo']",na
1448,4,"['o'; 'ha'; 're'; 'tsu']",tsu
1449,4,"['re'; 'tsu'; 'o'; 'ha']",ha
1450,8,"['tsu'; 'o'; 'su'; 'ha']",ha
1451,1,"['su'; 'tsu'; 'ha'; 'ki']",ha
1452,1,"['ha'; 'ki'; 'su'; 'tsu']",su
1453,5,"['tsu'; 'ma'; 'ya'; 're']",re
1454,6,"['ma'; 'na'; 'o'; 'wo']",na
1455,5,"['re'; 'ma'; 'tsu'; 'ya']",ya
1456,6,"['ma'; 'o'; 'wo'; 'na']",na
1457,1,"['su'; 'tsu'; 'ha'; 'ki']",ha
1458,6,"['wo'; 'na'; 'ma'; 'o']",na
1459,5,"['ya'; 'ma'; 're'; 'tsu']",tsu
1460,3,"['o'; 'tsu'; 'ki'; 're']",re
1461,4,"['tsu'; 'ha'; 're'; 'o']",ha
1462,5,"['ma'; 'tsu'; 're'; 'ya']",ya
1463,6,"['ma'; 'na'; 'wo'; 'o']",na
1464,7,"['ma'; 'su'; 'ha'; 'wo']",wo
1465,8,"['tsu'; 'ha'; 'su'; 'o']",ha
1466,8,"['tsu'; 'o'; 'ha'; 'su']",o
1467,7,"['ha'; 'ma'; 'wo'; 'su']",wo
1468,2,"['ma'; 're'; 'ki'; 'o']",ki
1469,2,"['ma'; 'o'; 'ki'; 're']",o
1470,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1471,9,"['ma'; 'su'; 'ki'; 'wo']",ki
1472,8,"['tsu'; 'o'; 'su'; 'ha']",ha
1473,6,"['ma'; 'na'; 'o'; 'wo']",na
1474,3,"['o'; 're'; 'ki'; 'tsu']",tsu
1475,6,"['ma'; 'wo'; 'na'; 'o']",na
1476,6,"['wo'; 'na'; 'ma'; 'o']",na
1477,4,"['o'; 'tsu'; 're'; 'ha']",tsu
1478,7,"['su'; 'ha'; 'wo'; 'ma']",wo
1479,5,"['tsu'; 'ma'; 're'; 'ya']",ya
1480,8,"['ha'; 'o'; 'tsu'; 'su']",tsu
1481,6,"['wo'; 'ma'; 'o'; 'na']",na
1482,2,"['o'; 'ma'; 're'; 'ki']",re
1483,2,"['ma'; 'ki'; 'o'; 're']",o
1484,6,"['ma'; 'na'; 'o'; 'wo']",na
1485,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1486,3,"['re'; 'ki'; 'o'; 'tsu']",tsu
1487,5,"['tsu'; 'ma'; 'ya'; 're']",tsu
1488,1,"['tsu'; 'ha'; 'su'; 'ki']",ha
1489,3,"['ki'; 're'; 'o'; 'tsu']",tsu
1490,5,"['ya'; 'tsu'; 're'; 'ma']",tsu
1491,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1492,3,"['ki'; 'tsu'; 're'; 'o']",re
1493,0,"['na'; 'wo'; 'o'; 'ki']",wo
1494,0,"['na'; 'ki'; 'o'; 'wo']",na
1495,2,"['o'; 'ki'; 'ma'; 're']",re
1496,4,"['ha'; 'o'; 're'; 'tsu']",tsu
1497,2,"['ki'; 're'; 'o'; 'ma']",o
1498,0,"['na'; 'wo'; 'ki'; 'o']",na
1499,6,"['o'; 'ma'; 'na'; 'wo']",na
1500,7,"['ma'; 'wo'; 'ha'; 'su']",wo
1501,9,"['ki'; 'su'; 'wo'; 'ma']",su
1502,2,"['ma'; 'ki'; 're'; 'o']",re
1503,0,"['wo'; 'o'; 'ki'; 'na']",na
1504,0,"['wo'; 'na'; 'o'; 'ki']",na
1505,1,"['su'; 'tsu'; 'ki'; 'ha']",ha
1506,5,"['ya'; 'ma'; 're'; 'tsu']",tsu
1507,9,"['ma'; 'su'; 'wo'; 'ki']",ki
1508,6,"['o'; 'na'; 'wo'; 'ma']",na
1509,3,"['o'; 'tsu'; 're'; 'ki']",re
1510,8,"['ha'; 'tsu'; 'o'; 'su']",o
1511,4,"['tsu'; 'o'; 're'; 'ha']",o
1512,9,"['su'; 'wo'; 'ki'; 'ma']",ki
1513,3,"['ki'; 'o'; 're'; 'tsu']",tsu
1514,3,"['re'; 'ki'; 'o'; 'tsu']",tsu
1515,8,"['o'; 'su'; 'ha'; 'tsu']",ha
1516,8,"['su'; 'tsu'; 'o'; 'ha']",o
1517,3,"['tsu'; 'o'; 're'; 'ki']",o
1518,8,"['tsu'; 'o'; 'su'; 'ha']",ha
1519,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1520,5,"['re'; 'tsu'; 'ya'; 'ma']",ya
1521,4,"['re'; 'ha'; 'o'; 'tsu']",tsu
1522,7,"['ma'; 'ha'; 'su'; 'wo']",wo
1523,7,"['ha'; 'ma'; 'su'; 'wo']",wo
1524,7,"['ha'; 'wo'; 'su'; 'ma']",wo
1525,3,"['o'; 'tsu'; 're'; 'ki']",tsu
1526,3,"['tsu'; 'ki'; 're'; 'o']",ki
1527,2,"['ma'; 'o'; 'ki'; 're']",o
1528,7,"['su'; 'wo'; 'ma'; 'ha']",ha
1529,4,"['tsu'; 're'; 'o'; 'ha']",ha
1530,6,"['na'; 'o'; 'wo'; 'ma']",na
1531,4,"['tsu'; 're'; 'ha'; 'o']",re
1532,2,"['ki'; 'o'; 're'; 'ma']",re
1533,3,"['ki'; 're'; 'tsu'; 'o']",tsu
1534,3,"['o'; 'ki'; 're'; 'tsu']",tsu
1535,0,"['wo'; 'na'; 'o'; 'ki']",na
1536,9,"['wo'; 'ki'; 'ma'; 'su']",ki
1537,6,"['wo'; 'na'; 'o'; 'ma']",na
1538,5,"['ya'; 're'; 'ma'; 'tsu']",tsu
1539,0,"['na'; 'wo'; 'o'; 'ki']",na
1540,6,"['ma'; 'na'; 'o'; 'wo']",na
1541,3,"['ki'; 'o'; 're'; 'tsu']",tsu
1542,7,"['ma'; 'su'; 'wo'; 'ha']",ha
1543,6,"['o'; 'na'; 'ma'; 'wo']",na
1544,8,"['ha'; 'su'; 'o'; 'tsu']",su
1545,5,"['ma'; 'ya'; 're'; 'tsu']",tsu
1546,3,"['tsu'; 'ki'; 'o'; 're']",o
1547,7,"['ha'; 'ma'; 'su'; 'wo']",wo
1548,7,"['su'; 'ma'; 'wo'; 'ha']",wo
1549,8,"['su'; 'ha'; 'tsu'; 'o']",su
1550,5,"['ya'; 're'; 'tsu'; 'ma']",tsu
1551,0,"['wo'; 'na'; 'o'; 'ki']",na
1552,9,"['su'; 'wo'; 'ma'; 'ki']",ki
1553,2,"['re'; 'ma'; 'o'; 'ki']",o
1554,5,"['ya'; 'ma'; 're'; 'tsu']",tsu
1555,2,"['ki'; 'ma'; 'o'; 're']",re
1556,0,"['wo'; 'ki'; 'o'; 'na']",na
1557,7,"['ma'; 'ha'; 'wo'; 'su']",wo
1558,3,"['tsu'; 're'; 'o'; 'ki']",o
1559,0,"['wo'; 'ki'; 'o'; 'na']",na
1560,0,"['ki'; 'o'; 'na'; 'wo']",o
1561,2,"['re'; 'o'; 'ki'; 'ma']",ki
1562,7,"['ha'; 'ma'; 'wo'; 'su']",wo
1563,2,"['re'; 'ma'; 'ki'; 'o']",o
1564,6,"['o'; 'na'; 'wo'; 'ma']",na
1565,2,"['re'; 'ki'; 'o'; 'ma']",o
1566,6,"['ma'; 'o'; 'wo'; 'na']",na
1567,0,"['wo'; 'na'; 'ki'; 'o']",na
1568,5,"['ya'; 'tsu'; 'ma'; 're']",tsu
1569,2,"['ki'; 'ma'; 're'; 'o']",re
1570,8,"['ha'; 'tsu'; 'o'; 'su']",o
1571,3,"['tsu'; 're'; 'o'; 'ki']",re
1572,9,"['ma'; 'ki'; 'su'; 'wo']",ki
1573,6,"['o'; 'wo'; 'na'; 'ma']",na
1574,0,"['wo'; 'na'; 'ki'; 'o']",na
1575,9,"['ki'; 'su'; 'ma'; 'wo']",su
1576,9,"['ki'; 'wo'; 'ma'; 'su']",ma
1577,9,"['wo'; 'ma'; 'su'; 'ki']",su
1578,1,"['ha'; 'su'; 'ki'; 'tsu']",su
1579,2,"['ma'; 'o'; 'ki'; 're']",o
1580,0,"['ki'; 'o'; 'wo'; 'na']",na
1581,1,"['ki'; 'su'; 'ha'; 'tsu']",su
1582,0,"['na'; 'o'; 'wo'; 'ki']",na
1583,1,"['su'; 'ki'; 'ha'; 'tsu']",su
1584,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1585,4,"['tsu'; 'o'; 'ha'; 're']",ha
1586,1,"['tsu'; 'ki'; 'su'; 'ha']",ki
1587,9,"['ki'; 'su'; 'wo'; 'ma']",su
1588,0,"['o'; 'wo'; 'na'; 'ki']",na
1589,3,"['re'; 'o'; 'ki'; 'tsu']",tsu
1590,2,"['ki'; 're'; 'o'; 'ma']",o
1591,3,"['re'; 'o'; 'tsu'; 'ki']",tsu
1592,6,"['na'; 'wo'; 'ma'; 'o']",na
1593,2,"['ki'; 'o'; 're'; 'ma']",re
1594,0,"['na'; 'wo'; 'o'; 'ki']",na
1595,3,"['tsu'; 'ki'; 're'; 'o']",ki
1596,0,"['na'; 'ki'; 'wo'; 'o']",na
1597,2,"['ma'; 're'; 'o'; 'ki']",re
1598,3,"['ki'; 'o'; 'tsu'; 're']",tsu
1599,8,"['o'; 'ha'; 'tsu'; 'su']",tsu
1600,3,"['ki'; 'tsu'; 'o'; 're']",o
1601,2,"['re'; 'o'; 'ma'; 'ki']",re
1602,6,"['na'; 'wo'; 'o'; 'ma']",na
1603,3,"['o'; 'tsu'; 'ki'; 're']",tsu
1604,8,"['o'; 'su'; 'ha'; 'tsu']",su
1605,3,"['o'; 'tsu'; 're'; 'ki']",tsu
1606,6,"['ma'; 'wo'; 'o'; 'na']",na
1607,9,"['ma'; 'su'; 'wo'; 'ki']",ki
1608,6,"['o'; 'na'; 'ma'; 'wo']",na
1609,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1610,5,"['tsu'; 're'; 'ma'; 'ya']",tsu
1611,5,"['re'; 'tsu'; 'ya'; 'ma']",ya
1612,0,"['na'; 'ki'; 'o'; 'wo']",na
1613,7,"['ha'; 'ma'; 'wo'; 'su']",wo
1614,7,"['ha'; 'su'; 'ma'; 'wo']",wo
1615,5,"['ma'; 'tsu'; 'ya'; 're']",ya
1616,3,"['tsu'; 're'; 'o'; 'ki']",o
1617,1,"['su'; 'ha'; 'tsu'; 'ki']",su
1618,0,"['na'; 'wo'; 'o'; 'ki']",na
1619,5,"['re'; 'ya'; 'ma'; 'tsu']",tsu
1620,7,"['ha'; 'wo'; 'su'; 'ma']",wo
1621,3,"['tsu'; 'ki'; 'o'; 're']",ki
1622,5,"['ma'; 'ya'; 'tsu'; 're']",tsu
1623,8,"['o'; 'tsu'; 'ha'; 'su']",ha
1624,9,"['ki'; 'ma'; 'su'; 'wo']",wo
1625,7,"['su'; 'ha'; 'ma'; 'wo']",wo
1626,1,"['ki'; 'su'; 'ha'; 'tsu']",su
1627,6,"['o'; 'na'; 'wo'; 'ma']",na
1628,7,"['ha'; 'su'; 'ma'; 'wo']",wo
1629,7,"['ha'; 'wo'; 'su'; 'ma']",wo
1630,6,"['o'; 'wo'; 'ma'; 'na']",na
1631,1,"['tsu'; 'ki'; 'su'; 'ha']",ki
1632,6,"['na'; 'o'; 'ma'; 'wo']",na
1633,3,"['ki'; 'tsu'; 're'; 'o']",re
1634,6,"['na'; 'ma'; 'wo'; 'o']",na
1635,3,"['ki'; 're'; 'tsu'; 'o']",tsu
1636,1,"['tsu'; 'su'; 'ki'; 'ha']",ha
1637,1,"['su'; 'tsu'; 'ki'; 'ha']",ha
1638,1,"['su'; 'ha'; 'tsu'; 'ki']",ha
1639,7,"['wo'; 'ma'; 'su'; 'ha']",ha
1640,3,"['ki'; 'o'; 'tsu'; 're']",tsu
1641,0,"['wo'; 'na'; 'o'; 'ki']",na
1642,1,"['ha'; 'ki'; 'su'; 'tsu']",su
1643,9,"['su'; 'wo'; 'ki'; 'ma']",wo
1644,2,"['ki'; 'ma'; 'o'; 're']",re
1645,1,"['ki'; 'tsu'; 'su'; 'ha']",ha
1646,0,"['ki'; 'na'; 'o'; 'wo']",na
1647,2,"['o'; 'ki'; 'ma'; 're']",re
1648,8,"['tsu'; 'ha'; 'o'; 'su']",ha
1649,7,"['ha'; 'wo'; 'su'; 'ma']",wo
1650,2,"['re'; 'ma'; 'ki'; 'o']",o
1651,8,"['su'; 'o'; 'ha'; 'tsu']",su
1652,2,"['re'; 'o'; 'ki'; 'ma']",ki
1653,4,"['ha'; 'o'; 'tsu'; 're']",tsu
1654,4,"['ha'; 're'; 'tsu'; 'o']",tsu
1655,0,"['wo'; 'na'; 'o'; 'ki']",na
1656,1,"['ha'; 'su'; 'tsu'; 'ki']",su
1657,0,"['na'; 'o'; 'wo'; 'ki']",na
1658,3,"['tsu'; 'o'; 'ki'; 're']",o
1659,2,"['o'; 're'; 'ma'; 'ki']",re
1660,2,"['o'; 'ki'; 'ma'; 're']",re
1661,3,"['re'; 'ki'; 'tsu'; 'o']",tsu
1662,0,"['ki'; 'na'; 'o'; 'wo']",na
1663,1,"['tsu'; 'ha'; 'su'; 'ki']",ha
1664,5,"['tsu'; 'ma'; 'ya'; 're']",ya
1665,5,"['ma'; 'ya'; 'tsu'; 're']",tsu
1666,5,"['ma'; 're'; 'ya'; 'tsu']",tsu
1667,1,"['ki'; 'ha'; 'tsu'; 'su']",tsu
1668,8,"['ha'; 'o'; 'su'; 'tsu']",su
1669,6,"['o'; 'na'; 'ma'; 'wo']",na
1670,8,"['o'; 'tsu'; 'ha'; 'su']",tsu
1671,2,"['ma'; 'ki'; 'o'; 're']",re
1672,1,"['ha'; 'su'; 'ki'; 'tsu']",su
1673,3,"['tsu'; 'o'; 're'; 'ki']",o
1674,0,"['wo'; 'na'; 'ki'; 'o']",na
1675,2,"['ki'; 'o'; 'ma'; 're']",o
1676,7,"['wo'; 'su'; 'ha'; 'ma']",su
1677,2,"['ma'; 'ki'; 'o'; 're']",re
1678,1,"['tsu'; 'ki'; 'su'; 'ha']",ha
1679,8,"['tsu'; 'o'; 'ha'; 'su']",o
1680,1,"['ha'; 'tsu'; 'ki'; 'su']",ki
1681,1,"['su'; 'tsu'; 'ki'; 'ha']",ha
1682,0,"['na'; 'ki'; 'o'; 'wo']",na
1683,6,"['wo'; 'ma'; 'na'; 'o']",na
1684,1,"['ha'; 'ki'; 'su'; 'tsu']",ki
1685,4,"['tsu'; 'ha'; 'o'; 're']",ha
1686,8,"['su'; 'tsu'; 'ha'; 'o']",ha
1687,0,"['o'; 'ki'; 'wo'; 'na']",na
1688,1,"['tsu'; 'ha'; 'su'; 'ki']",ha
1689,1,"['tsu'; 'ha'; 'su'; 'ki']",ha
1690,8,"['tsu'; 'su'; 'o'; 'ha']",ha
1691,7,"['wo'; 'ma'; 'su'; 'ha']",ha
1692,1,"['ha'; 'su'; 'ki'; 'tsu']",su
1693,1,"['ki'; 'su'; 'tsu'; 'ha']",ha
1694,6,"['o'; 'na'; 'ma'; 'wo']",na
1695,8,"['o'; 'tsu'; 'su'; 'ha']",tsu
1696,6,"['ma'; 'wo'; 'o'; 'na']",na
1697,3,"['re'; 'tsu'; 'ki'; 'o']",o
1698,0,"['na'; 'ki'; 'wo'; 'o']",ki
1699,0,"['ki'; 'wo'; 'o'; 'na']",na
1700,2,"['ki'; 'ma'; 're'; 'o']",re
1701,2,"['re'; 'o'; 'ma'; 'ki']",re
1702,9,"['su'; 'ma'; 'ki'; 'wo']",wo
1703,9,"['ma'; 'wo'; 'ki'; 'su']",ki
1704,6,"['na'; 'wo'; 'ma'; 'o']",na
1705,4,"['re'; 'ha'; 'o'; 'tsu']",tsu
1706,9,"['wo'; 'ki'; 'su'; 'ma']",ki
1707,0,"['o'; 'ki'; 'wo'; 'na']",na
1708,1,"['ki'; 'ha'; 'tsu'; 'su']",tsu
1709,9,"['su'; 'wo'; 'ki'; 'ma']",ki
1710,8,"['tsu'; 'su'; 'o'; 'ha']",tsu
1711,6,"['o'; 'na'; 'ma'; 'wo']",na
1712,6,"['wo'; 'ma'; 'o'; 'na']",na
1713,0,"['wo'; 'o'; 'ki'; 'na']",na
1714,3,"['o'; 're'; 'ki'; 'tsu']",tsu
1715,8,"['ha'; 'o'; 'su'; 'tsu']",su
1716,4,"['re'; 'tsu'; 'ha'; 'o']",ha
1717,7,"['wo'; 'ha'; 'su'; 'ma']",ha
1718,7,"['wo'; 'su'; 'ha'; 'ma']",su
1719,1,"['ki'; 'tsu'; 'su'; 'ha']",ha
1720,7,"['su'; 'wo'; 'ha'; 'ma']",ha
1721,0,"['o'; 'ki'; 'wo'; 'na']",na
1722,1,"['su'; 'ki'; 'ha'; 'tsu']",su
1723,0,"['o'; 'na'; 'ki'; 'wo']",na
1724,0,"['wo'; 'ki'; 'na'; 'o']",ki
1725,8,"['tsu'; 'o'; 'su'; 'ha']",ha
1726,6,"['na'; 'o'; 'ma'; 'wo']",na
1727,2,"['o'; 'ki'; 'ma'; 're']",re
1728,6,"['na'; 'o'; 'wo'; 'ma']",na
1729,3,"['o'; 'ki'; 'tsu'; 're']",tsu
1730,4,"['tsu'; 'ha'; 're'; 'o']",ha
1731,2,"['ki'; 're'; 'o'; 'ma']",o
1732,8,"['o'; 'tsu'; 'ha'; 'su']",tsu
1733,9,"['wo'; 'su'; 'ki'; 'ma']",su
1734,2,"['ki'; 're'; 'ma'; 'o']",re
