index,true_label,candidate_labels,complementary_label
6029,5,"['deer'; 'horse'; 'cat'; 'ship'; 'bird']",ship
6030,3,"['deer'; 'truck'; 'dog'; 'airplane'; 'horse']",truck
6031,1,"['dog'; 'cat'; 'airplane'; 'frog'; 'deer']",deer
6032,7,"['ship'; 'automobile'; 'airplane'; 'deer'; 'bird']",ship
6033,5,"['bird'; 'deer'; 'ship'; 'cat'; 'horse']",ship
6034,9,"['cat'; 'dog'; 'ship'; 'airplane'; 'deer']",ship
6035,6,"['ship'; 'airplane'; 'dog'; 'cat'; 'bird']",dog
6036,9,"['deer'; 'airplane'; 'cat'; 'ship'; 'dog']",airplane
6037,5,"['deer'; 'cat'; 'horse'; 'bird'; 'ship']",ship
6038,9,"['ship'; 'dog'; 'airplane'; 'deer'; 'cat']",dog
6039,4,"['horse'; 'dog'; 'truck'; 'frog'; 'cat']",truck
6040,1,"['dog'; 'deer'; 'airplane'; 'frog'; 'cat']",airplane
6041,2,"['airplane'; 'automobile'; 'horse'; 'ship'; 'frog']",automobile
6042,5,"['ship'; 'deer'; 'horse'; 'bird'; 'cat']",deer
6043,9,"['ship'; 'deer'; 'dog'; 'airplane'; 'cat']",deer
6044,8,"['dog'; 'airplane'; 'bird'; 'frog'; 'automobile']",dog
6045,3,"['deer'; 'truck'; 'dog'; 'airplane'; 'horse']",truck
6046,6,"['dog'; 'airplane'; 'cat'; 'bird'; 'ship']",airplane
6047,5,"['cat'; 'horse'; 'bird'; 'deer'; 'ship']",ship
6048,5,"['ship'; 'deer'; 'horse'; 'bird'; 'cat']",deer
6049,4,"['dog'; 'cat'; 'horse'; 'truck'; 'frog']",truck
6050,8,"['dog'; 'frog'; 'automobile'; 'bird'; 'airplane']",dog
6051,7,"['bird'; 'ship'; 'airplane'; 'automobile'; 'deer']",ship
6052,9,"['dog'; 'airplane'; 'ship'; 'cat'; 'deer']",dog
6053,5,"['ship'; 'cat'; 'bird'; 'deer'; 'horse']",bird
6054,0,"['cat'; 'bird'; 'truck'; 'frog'; 'automobile']",bird
6055,8,"['airplane'; 'dog'; 'automobile'; 'frog'; 'bird']",dog
6056,4,"['frog'; 'horse'; 'cat'; 'truck'; 'dog']",truck
6057,9,"['deer'; 'airplane'; 'cat'; 'dog'; 'ship']",deer
6058,5,"['cat'; 'horse'; 'ship'; 'bird'; 'deer']",ship
6059,7,"['automobile'; 'ship'; 'bird'; 'deer'; 'airplane']",ship
6060,3,"['airplane'; 'truck'; 'deer'; 'horse'; 'dog']",deer
6061,3,"['deer'; 'dog'; 'airplane'; 'horse'; 'truck']",airplane
6062,0,"['cat'; 'automobile'; 'frog'; 'truck'; 'bird']",truck
6063,2,"['horse'; 'ship'; 'airplane'; 'automobile'; 'frog']",horse
6064,1,"['deer'; 'airplane'; 'frog'; 'cat'; 'dog']",frog
6065,5,"['horse'; 'cat'; 'deer'; 'ship'; 'bird']",ship
6066,9,"['cat'; 'ship'; 'airplane'; 'dog'; 'deer']",ship
6067,0,"['frog'; 'bird'; 'automobile'; 'cat'; 'truck']",truck
6068,1,"['frog'; 'dog'; 'deer'; 'airplane'; 'cat']",airplane
6069,2,"['frog'; 'airplane'; 'ship'; 'automobile'; 'horse']",airplane
6070,3,"['deer'; 'dog'; 'truck'; 'airplane'; 'horse']",truck
6071,3,"['horse'; 'dog'; 'airplane'; 'truck'; 'deer']",airplane
6072,7,"['deer'; 'airplane'; 'ship'; 'automobile'; 'bird']",airplane
6073,2,"['airplane'; 'horse'; 'frog'; 'automobile'; 'ship']",horse
6074,1,"['cat'; 'deer'; 'frog'; 'airplane'; 'dog']",airplane
6075,0,"['bird'; 'truck'; 'cat'; 'frog'; 'automobile']",truck
6076,7,"['airplane'; 'bird'; 'ship'; 'deer'; 'automobile']",bird
6077,7,"['deer'; 'airplane'; 'automobile'; 'bird'; 'ship']",airplane
6078,1,"['airplane'; 'dog'; 'deer'; 'cat'; 'frog']",dog
6079,3,"['truck'; 'deer'; 'dog'; 'horse'; 'airplane']",truck
6080,4,"['cat'; 'horse'; 'frog'; 'truck'; 'dog']",truck
6081,2,"['airplane'; 'horse'; 'frog'; 'ship'; 'automobile']",horse
6082,5,"['deer'; 'ship'; 'cat'; 'horse'; 'bird']",ship
6083,9,"['ship'; 'airplane'; 'deer'; 'dog'; 'cat']",deer
6084,4,"['horse'; 'truck'; 'frog'; 'dog'; 'cat']",truck
6085,0,"['frog'; 'truck'; 'cat'; 'automobile'; 'bird']",truck
6086,8,"['bird'; 'airplane'; 'frog'; 'dog'; 'automobile']",frog
6087,9,"['cat'; 'deer'; 'airplane'; 'ship'; 'dog']",airplane
6088,5,"['ship'; 'deer'; 'cat'; 'horse'; 'bird']",deer
6089,3,"['dog'; 'airplane'; 'horse'; 'deer'; 'truck']",airplane
6090,0,"['truck'; 'automobile'; 'cat'; 'bird'; 'frog']",truck
6091,5,"['deer'; 'horse'; 'ship'; 'bird'; 'cat']",ship
6092,5,"['bird'; 'ship'; 'deer'; 'horse'; 'cat']",ship
6093,6,"['cat'; 'ship'; 'dog'; 'bird'; 'airplane']",ship
6094,5,"['deer'; 'bird'; 'cat'; 'horse'; 'ship']",ship
6095,6,"['cat'; 'dog'; 'bird'; 'airplane'; 'ship']",airplane
6096,6,"['airplane'; 'cat'; 'ship'; 'bird'; 'dog']",airplane
6097,2,"['ship'; 'airplane'; 'horse'; 'automobile'; 'frog']",airplane
6098,0,"['cat'; 'bird'; 'frog'; 'truck'; 'automobile']",truck
6099,8,"['frog'; 'airplane'; 'bird'; 'dog'; 'automobile']",frog
6100,5,"['bird'; 'cat'; 'deer'; 'ship'; 'horse']",ship
6101,6,"['cat'; 'ship'; 'dog'; 'bird'; 'airplane']",ship
6102,5,"['cat'; 'horse'; 'bird'; 'ship'; 'deer']",ship
6103,4,"['dog'; 'cat'; 'frog'; 'horse'; 'truck']",truck
6104,5,"['deer'; 'horse'; 'cat'; 'ship'; 'bird']",ship
6105,5,"['horse'; 'ship'; 'cat'; 'deer'; 'bird']",ship
6106,2,"['automobile'; 'horse'; 'ship'; 'airplane'; 'frog']",automobile
6107,6,"['ship'; 'dog'; 'cat'; 'airplane'; 'bird']",dog
6108,3,"['dog'; 'deer'; 'airplane'; 'truck'; 'horse']",deer
6109,1,"['frog'; 'cat'; 'dog'; 'deer'; 'airplane']",frog
6110,4,"['cat'; 'horse'; 'frog'; 'truck'; 'dog']",truck
6111,9,"['cat'; 'airplane'; 'dog'; 'ship'; 'deer']",airplane
6112,0,"['bird'; 'cat'; 'frog'; 'truck'; 'automobile']",truck
6113,0,"['bird'; 'automobile'; 'frog'; 'cat'; 'truck']",frog
6114,9,"['cat'; 'dog'; 'ship'; 'airplane'; 'deer']",ship
6115,4,"['frog'; 'dog'; 'horse'; 'truck'; 'cat']",truck
6116,9,"['dog'; 'ship'; 'cat'; 'deer'; 'airplane']",ship
6117,7,"['airplane'; 'bird'; 'ship'; 'deer'; 'automobile']",airplane
6118,6,"['airplane'; 'ship'; 'dog'; 'cat'; 'bird']",dog
6119,7,"['ship'; 'bird'; 'deer'; 'airplane'; 'automobile']",airplane
6120,1,"['dog'; 'frog'; 'cat'; 'deer'; 'airplane']",frog
6121,1,"['cat'; 'deer'; 'frog'; 'airplane'; 'dog']",airplane
6122,1,"['cat'; 'deer'; 'airplane'; 'dog'; 'frog']",airplane
6123,8,"['airplane'; 'dog'; 'frog'; 'bird'; 'automobile']",dog
6124,0,"['cat'; 'automobile'; 'truck'; 'frog'; 'bird']",frog
6125,6,"['airplane'; 'ship'; 'dog'; 'cat'; 'bird']",dog
6126,2,"['airplane'; 'ship'; 'frog'; 'horse'; 'automobile']",frog
6127,6,"['airplane'; 'cat'; 'bird'; 'dog'; 'ship']",airplane
6128,4,"['cat'; 'dog'; 'truck'; 'horse'; 'frog']",truck
6129,9,"['airplane'; 'cat'; 'dog'; 'deer'; 'ship']",cat
6130,1,"['dog'; 'deer'; 'airplane'; 'cat'; 'frog']",airplane
6131,5,"['cat'; 'deer'; 'horse'; 'ship'; 'bird']",ship
6132,0,"['truck'; 'automobile'; 'bird'; 'cat'; 'frog']",bird
6133,2,"['automobile'; 'frog'; 'horse'; 'ship'; 'airplane']",frog
6134,8,"['frog'; 'bird'; 'dog'; 'airplane'; 'automobile']",frog
6135,3,"['truck'; 'dog'; 'airplane'; 'horse'; 'deer']",truck
6136,1,"['deer'; 'frog'; 'airplane'; 'dog'; 'cat']",frog
6137,1,"['airplane'; 'deer'; 'frog'; 'dog'; 'cat']",deer
6138,8,"['dog'; 'automobile'; 'frog'; 'bird'; 'airplane']",dog
6139,8,"['airplane'; 'automobile'; 'bird'; 'dog'; 'frog']",bird
6140,5,"['deer'; 'horse'; 'ship'; 'bird'; 'cat']",ship
6141,1,"['airplane'; 'frog'; 'cat'; 'deer'; 'dog']",frog
6142,0,"['frog'; 'automobile'; 'truck'; 'cat'; 'bird']",frog
6143,8,"['automobile'; 'airplane'; 'bird'; 'dog'; 'frog']",bird
6144,4,"['dog'; 'truck'; 'frog'; 'cat'; 'horse']",truck
6145,6,"['bird'; 'dog'; 'airplane'; 'cat'; 'ship']",dog
6146,2,"['frog'; 'airplane'; 'automobile'; 'ship'; 'horse']",airplane
6147,7,"['automobile'; 'airplane'; 'bird'; 'ship'; 'deer']",airplane
6148,6,"['cat'; 'airplane'; 'ship'; 'bird'; 'dog']",airplane
6149,9,"['dog'; 'airplane'; 'cat'; 'deer'; 'ship']",deer
6150,9,"['ship'; 'dog'; 'cat'; 'airplane'; 'deer']",dog
6151,3,"['dog'; 'airplane'; 'truck'; 'deer'; 'horse']",airplane
6152,9,"['deer'; 'airplane'; 'dog'; 'cat'; 'ship']",deer
6153,8,"['frog'; 'automobile'; 'dog'; 'airplane'; 'bird']",automobile
6154,5,"['deer'; 'horse'; 'ship'; 'bird'; 'cat']",ship
6155,5,"['ship'; 'cat'; 'bird'; 'deer'; 'horse']",bird
6156,2,"['airplane'; 'ship'; 'automobile'; 'horse'; 'frog']",airplane
6157,7,"['deer'; 'bird'; 'ship'; 'automobile'; 'airplane']",ship
6158,9,"['ship'; 'dog'; 'airplane'; 'deer'; 'cat']",dog
6159,8,"['bird'; 'frog'; 'airplane'; 'dog'; 'automobile']",airplane
6160,8,"['dog'; 'airplane'; 'bird'; 'automobile'; 'frog']",airplane
6161,1,"['frog'; 'airplane'; 'deer'; 'dog'; 'cat']",airplane
6162,3,"['horse'; 'deer'; 'dog'; 'truck'; 'airplane']",truck
6163,9,"['cat'; 'dog'; 'deer'; 'ship'; 'airplane']",ship
6164,7,"['bird'; 'automobile'; 'ship'; 'deer'; 'airplane']",automobile
6165,0,"['truck'; 'cat'; 'bird'; 'frog'; 'automobile']",cat
6166,8,"['dog'; 'bird'; 'airplane'; 'frog'; 'automobile']",dog
6167,3,"['airplane'; 'truck'; 'horse'; 'dog'; 'deer']",airplane
6168,4,"['frog'; 'horse'; 'truck'; 'dog'; 'cat']",truck
6169,3,"['deer'; 'horse'; 'airplane'; 'truck'; 'dog']",deer
6170,0,"['automobile'; 'bird'; 'cat'; 'truck'; 'frog']",bird
6171,9,"['cat'; 'ship'; 'deer'; 'dog'; 'airplane']",ship
6172,6,"['ship'; 'airplane'; 'cat'; 'bird'; 'dog']",ship
6173,4,"['horse'; 'dog'; 'truck'; 'cat'; 'frog']",truck
6174,9,"['deer'; 'ship'; 'cat'; 'dog'; 'airplane']",ship
6175,4,"['truck'; 'dog'; 'frog'; 'cat'; 'horse']",frog
6176,8,"['dog'; 'frog'; 'bird'; 'airplane'; 'automobile']",dog
6177,2,"['ship'; 'horse'; 'automobile'; 'airplane'; 'frog']",horse
6178,9,"['cat'; 'ship'; 'deer'; 'dog'; 'airplane']",ship
6179,6,"['bird'; 'dog'; 'airplane'; 'cat'; 'ship']",dog
6180,4,"['cat'; 'horse'; 'frog'; 'truck'; 'dog']",truck
6181,4,"['cat'; 'truck'; 'dog'; 'frog'; 'horse']",truck
6182,8,"['dog'; 'automobile'; 'bird'; 'airplane'; 'frog']",dog
6183,9,"['deer'; 'cat'; 'ship'; 'dog'; 'airplane']",deer
6184,5,"['ship'; 'cat'; 'bird'; 'deer'; 'horse']",bird
6185,3,"['truck'; 'horse'; 'dog'; 'airplane'; 'deer']",truck
6186,3,"['horse'; 'dog'; 'deer'; 'truck'; 'airplane']",truck
6187,0,"['cat'; 'truck'; 'automobile'; 'bird'; 'frog']",truck
6188,0,"['truck'; 'cat'; 'frog'; 'bird'; 'automobile']",cat
6189,7,"['deer'; 'airplane'; 'bird'; 'automobile'; 'ship']",airplane
6190,0,"['automobile'; 'truck'; 'bird'; 'frog'; 'cat']",frog
6191,1,"['deer'; 'dog'; 'airplane'; 'frog'; 'cat']",dog
6192,8,"['airplane'; 'dog'; 'bird'; 'automobile'; 'frog']",dog
6193,6,"['ship'; 'dog'; 'airplane'; 'cat'; 'bird']",dog
6194,7,"['automobile'; 'airplane'; 'bird'; 'deer'; 'ship']",airplane
6195,9,"['cat'; 'deer'; 'ship'; 'dog'; 'airplane']",ship
6196,1,"['cat'; 'airplane'; 'dog'; 'frog'; 'deer']",airplane
6197,7,"['automobile'; 'airplane'; 'deer'; 'bird'; 'ship']",automobile
6198,3,"['deer'; 'truck'; 'airplane'; 'horse'; 'dog']",truck
6199,3,"['horse'; 'deer'; 'airplane'; 'dog'; 'truck']",airplane
6200,3,"['truck'; 'horse'; 'dog'; 'deer'; 'airplane']",truck
6201,9,"['airplane'; 'cat'; 'deer'; 'ship'; 'dog']",cat
6202,5,"['ship'; 'bird'; 'cat'; 'horse'; 'deer']",bird
6203,4,"['horse'; 'cat'; 'truck'; 'dog'; 'frog']",truck
6204,4,"['cat'; 'dog'; 'horse'; 'truck'; 'frog']",truck
6205,3,"['horse'; 'airplane'; 'deer'; 'truck'; 'dog']",airplane
6206,4,"['horse'; 'cat'; 'truck'; 'frog'; 'dog']",truck
6207,3,"['truck'; 'deer'; 'dog'; 'airplane'; 'horse']",truck
6208,3,"['dog'; 'airplane'; 'truck'; 'deer'; 'horse']",airplane
6209,2,"['automobile'; 'airplane'; 'horse'; 'frog'; 'ship']",automobile
6210,2,"['airplane'; 'ship'; 'frog'; 'horse'; 'automobile']",ship
6211,4,"['frog'; 'truck'; 'cat'; 'dog'; 'horse']",truck
6212,4,"['cat'; 'frog'; 'truck'; 'dog'; 'horse']",truck
6213,6,"['bird'; 'airplane'; 'ship'; 'dog'; 'cat']",airplane
6214,4,"['cat'; 'truck'; 'horse'; 'frog'; 'dog']",truck
6215,5,"['horse'; 'bird'; 'deer'; 'ship'; 'cat']",ship
6216,7,"['automobile'; 'deer'; 'bird'; 'ship'; 'airplane']",ship
6217,3,"['truck'; 'airplane'; 'horse'; 'deer'; 'dog']",truck
6218,7,"['bird'; 'deer'; 'airplane'; 'ship'; 'automobile']",bird
6219,8,"['bird'; 'frog'; 'dog'; 'airplane'; 'automobile']",dog
6220,5,"['bird'; 'cat'; 'ship'; 'deer'; 'horse']",ship
6221,0,"['frog'; 'cat'; 'automobile'; 'truck'; 'bird']",frog
6222,5,"['cat'; 'bird'; 'deer'; 'horse'; 'ship']",bird
6223,3,"['truck'; 'airplane'; 'deer'; 'dog'; 'horse']",deer
6224,6,"['cat'; 'bird'; 'airplane'; 'ship'; 'dog']",airplane
6225,8,"['airplane'; 'automobile'; 'frog'; 'dog'; 'bird']",frog
6226,1,"['airplane'; 'deer'; 'frog'; 'cat'; 'dog']",deer
6227,2,"['frog'; 'airplane'; 'automobile'; 'horse'; 'ship']",airplane
6228,2,"['horse'; 'automobile'; 'ship'; 'airplane'; 'frog']",horse
6229,3,"['deer'; 'airplane'; 'horse'; 'truck'; 'dog']",airplane
6230,2,"['frog'; 'horse'; 'ship'; 'airplane'; 'automobile']",horse
6231,1,"['frog'; 'dog'; 'airplane'; 'deer'; 'cat']",airplane
6232,5,"['ship'; 'deer'; 'bird'; 'cat'; 'horse']",deer
6233,1,"['deer'; 'frog'; 'airplane'; 'dog'; 'cat']",frog
6234,4,"['truck'; 'horse'; 'dog'; 'cat'; 'frog']",horse
6235,7,"['automobile'; 'bird'; 'deer'; 'ship'; 'airplane']",airplane
6236,2,"['automobile'; 'frog'; 'airplane'; 'horse'; 'ship']",frog
6237,9,"['cat'; 'ship'; 'airplane'; 'dog'; 'deer']",ship
6238,8,"['bird'; 'automobile'; 'airplane'; 'frog'; 'dog']",frog
6239,7,"['deer'; 'ship'; 'bird'; 'airplane'; 'automobile']",ship
6240,0,"['frog'; 'automobile'; 'cat'; 'truck'; 'bird']",frog
6241,1,"['frog'; 'deer'; 'airplane'; 'cat'; 'dog']",airplane
6242,0,"['frog'; 'cat'; 'automobile'; 'bird'; 'truck']",frog
6243,4,"['truck'; 'horse'; 'dog'; 'cat'; 'frog']",dog
6244,1,"['dog'; 'frog'; 'deer'; 'airplane'; 'cat']",airplane
6245,9,"['dog'; 'ship'; 'airplane'; 'deer'; 'cat']",ship
6246,6,"['airplane'; 'dog'; 'cat'; 'ship'; 'bird']",dog
6247,8,"['bird'; 'frog'; 'dog'; 'automobile'; 'airplane']",dog
6248,5,"['horse'; 'deer'; 'ship'; 'cat'; 'bird']",ship
6249,4,"['truck'; 'horse'; 'frog'; 'dog'; 'cat']",frog
6250,8,"['frog'; 'dog'; 'bird'; 'automobile'; 'airplane']",frog
6251,4,"['frog'; 'cat'; 'dog'; 'truck'; 'horse']",truck
6252,6,"['cat'; 'bird'; 'dog'; 'airplane'; 'ship']",airplane
6253,5,"['bird'; 'ship'; 'deer'; 'cat'; 'horse']",ship
6254,6,"['bird'; 'cat'; 'ship'; 'dog'; 'airplane']",ship
6255,7,"['airplane'; 'deer'; 'automobile'; 'bird'; 'ship']",deer
6256,3,"['airplane'; 'deer'; 'horse'; 'truck'; 'dog']",deer
6257,7,"['ship'; 'automobile'; 'deer'; 'bird'; 'airplane']",ship
6258,9,"['deer'; 'airplane'; 'cat'; 'dog'; 'ship']",deer
6259,5,"['horse'; 'deer'; 'ship'; 'bird'; 'cat']",ship
6260,0,"['truck'; 'automobile'; 'bird'; 'frog'; 'cat']",frog
6261,7,"['deer'; 'bird'; 'ship'; 'airplane'; 'automobile']",ship
6262,6,"['cat'; 'ship'; 'dog'; 'airplane'; 'bird']",ship
6263,3,"['horse'; 'truck'; 'deer'; 'dog'; 'airplane']",truck
6264,9,"['dog'; 'airplane'; 'cat'; 'ship'; 'deer']",dog
6265,2,"['airplane'; 'ship'; 'automobile'; 'horse'; 'frog']",ship
6266,4,"['frog'; 'dog'; 'truck'; 'horse'; 'cat']",truck
6267,6,"['ship'; 'bird'; 'airplane'; 'cat'; 'dog']",airplane
6268,9,"['airplane'; 'dog'; 'deer'; 'cat'; 'ship']",dog
6269,1,"['cat'; 'dog'; 'airplane'; 'frog'; 'deer']",airplane
6270,4,"['cat'; 'frog'; 'truck'; 'horse'; 'dog']",truck
6271,7,"['automobile'; 'ship'; 'deer'; 'airplane'; 'bird']",deer
6272,1,"['cat'; 'airplane'; 'dog'; 'deer'; 'frog']",airplane
6273,6,"['bird'; 'airplane'; 'dog'; 'ship'; 'cat']",airplane
6274,4,"['frog'; 'horse'; 'truck'; 'cat'; 'dog']",truck
6275,9,"['dog'; 'ship'; 'cat'; 'deer'; 'airplane']",ship
6276,0,"['truck'; 'frog'; 'bird'; 'automobile'; 'cat']",frog
6277,6,"['airplane'; 'cat'; 'bird'; 'ship'; 'dog']",ship
6278,7,"['deer'; 'bird'; 'airplane'; 'ship'; 'automobile']",bird
6279,5,"['cat'; 'horse'; 'bird'; 'deer'; 'ship']",ship
6280,4,"['truck'; 'dog'; 'horse'; 'frog'; 'cat']",truck
6281,4,"['horse'; 'truck'; 'frog'; 'cat'; 'dog']",truck
6282,9,"['cat'; 'ship'; 'dog'; 'airplane'; 'deer']",ship
6283,7,"['automobile'; 'ship'; 'airplane'; 'deer'; 'bird']",ship
6284,3,"['dog'; 'truck'; 'horse'; 'airplane'; 'deer']",truck
6285,1,"['cat'; 'dog'; 'airplane'; 'frog'; 'deer']",airplane
6286,9,"['deer'; 'dog'; 'cat'; 'ship'; 'airplane']",ship
6287,7,"['ship'; 'automobile'; 'deer'; 'bird'; 'airplane']",ship
6288,9,"['airplane'; 'dog'; 'ship'; 'cat'; 'deer']",dog
6289,4,"['truck'; 'frog'; 'cat'; 'dog'; 'horse']",frog
6290,6,"['dog'; 'airplane'; 'cat'; 'ship'; 'bird']",airplane
6291,7,"['deer'; 'bird'; 'automobile'; 'ship'; 'airplane']",automobile
6292,4,"['dog'; 'cat'; 'frog'; 'horse'; 'truck']",truck
6293,9,"['dog'; 'cat'; 'airplane'; 'ship'; 'deer']",cat
6294,6,"['ship'; 'dog'; 'bird'; 'cat'; 'airplane']",dog
6295,1,"['airplane'; 'deer'; 'frog'; 'dog'; 'cat']",deer
6296,2,"['airplane'; 'horse'; 'ship'; 'automobile'; 'frog']",horse
6297,6,"['cat'; 'bird'; 'airplane'; 'ship'; 'dog']",airplane
6298,4,"['frog'; 'horse'; 'dog'; 'cat'; 'truck']",truck
6299,7,"['airplane'; 'ship'; 'deer'; 'bird'; 'automobile']",deer
6300,6,"['ship'; 'bird'; 'dog'; 'cat'; 'airplane']",airplane
6301,7,"['deer'; 'automobile'; 'bird'; 'airplane'; 'ship']",automobile
6302,1,"['dog'; 'cat'; 'frog'; 'deer'; 'airplane']",airplane
6303,4,"['truck'; 'dog'; 'cat'; 'horse'; 'frog']",dog
6304,3,"['airplane'; 'dog'; 'deer'; 'horse'; 'truck']",deer
6305,2,"['horse'; 'automobile'; 'frog'; 'airplane'; 'ship']",horse
6306,3,"['dog'; 'airplane'; 'deer'; 'horse'; 'truck']",airplane
6307,7,"['ship'; 'automobile'; 'deer'; 'bird'; 'airplane']",ship
6308,0,"['truck'; 'bird'; 'automobile'; 'frog'; 'cat']",bird
6309,3,"['airplane'; 'deer'; 'horse'; 'dog'; 'truck']",deer
6310,9,"['cat'; 'deer'; 'ship'; 'dog'; 'airplane']",ship
6311,4,"['dog'; 'truck'; 'horse'; 'cat'; 'frog']",truck
6312,0,"['truck'; 'automobile'; 'frog'; 'bird'; 'cat']",frog
6313,0,"['truck'; 'automobile'; 'frog'; 'cat'; 'bird']",frog
6314,4,"['frog'; 'truck'; 'dog'; 'horse'; 'cat']",truck
6315,2,"['automobile'; 'horse'; 'frog'; 'ship'; 'airplane']",ship
6316,8,"['frog'; 'dog'; 'airplane'; 'bird'; 'automobile']",frog
6317,2,"['ship'; 'automobile'; 'horse'; 'frog'; 'airplane']",horse
6318,1,"['cat'; 'dog'; 'deer'; 'frog'; 'airplane']",airplane
6319,3,"['truck'; 'horse'; 'airplane'; 'deer'; 'dog']",truck
6320,7,"['bird'; 'automobile'; 'airplane'; 'ship'; 'deer']",automobile
6321,7,"['airplane'; 'automobile'; 'bird'; 'deer'; 'ship']",airplane
6322,8,"['dog'; 'airplane'; 'bird'; 'frog'; 'automobile']",dog
6323,2,"['automobile'; 'horse'; 'ship'; 'airplane'; 'frog']",automobile
6324,3,"['dog'; 'deer'; 'truck'; 'horse'; 'airplane']",deer
6325,1,"['deer'; 'airplane'; 'frog'; 'cat'; 'dog']",deer
6326,7,"['airplane'; 'automobile'; 'bird'; 'deer'; 'ship']",bird
6327,2,"['horse'; 'frog'; 'automobile'; 'ship'; 'airplane']",automobile
6328,0,"['bird'; 'cat'; 'truck'; 'automobile'; 'frog']",truck
6329,7,"['deer'; 'airplane'; 'ship'; 'bird'; 'automobile']",airplane
6330,3,"['deer'; 'horse'; 'truck'; 'airplane'; 'dog']",truck
6331,4,"['frog'; 'dog'; 'horse'; 'cat'; 'truck']",truck
6332,3,"['dog'; 'airplane'; 'deer'; 'truck'; 'horse']",airplane
6333,5,"['ship'; 'deer'; 'cat'; 'horse'; 'bird']",deer
6334,2,"['airplane'; 'ship'; 'frog'; 'automobile'; 'horse']",automobile
6335,7,"['automobile'; 'airplane'; 'bird'; 'ship'; 'deer']",bird
6336,6,"['dog'; 'cat'; 'airplane'; 'bird'; 'ship']",airplane
6337,8,"['automobile'; 'frog'; 'bird'; 'airplane'; 'dog']",frog
6338,5,"['cat'; 'bird'; 'horse'; 'deer'; 'ship']",ship
6339,4,"['horse'; 'cat'; 'dog'; 'frog'; 'truck']",truck
6340,5,"['deer'; 'bird'; 'ship'; 'horse'; 'cat']",ship
6341,2,"['ship'; 'frog'; 'automobile'; 'horse'; 'airplane']",frog
6342,8,"['bird'; 'frog'; 'dog'; 'airplane'; 'automobile']",frog
6343,3,"['truck'; 'dog'; 'deer'; 'airplane'; 'horse']",truck
6344,4,"['dog'; 'truck'; 'frog'; 'horse'; 'cat']",truck
6345,5,"['bird'; 'deer'; 'ship'; 'cat'; 'horse']",ship
6346,8,"['bird'; 'automobile'; 'frog'; 'dog'; 'airplane']",automobile
6347,1,"['frog'; 'dog'; 'deer'; 'cat'; 'airplane']",frog
6348,3,"['dog'; 'deer'; 'horse'; 'airplane'; 'truck']",deer
6349,1,"['cat'; 'deer'; 'dog'; 'airplane'; 'frog']",airplane
6350,6,"['dog'; 'cat'; 'airplane'; 'ship'; 'bird']",airplane
6351,3,"['truck'; 'airplane'; 'horse'; 'dog'; 'deer']",truck
6352,5,"['bird'; 'horse'; 'deer'; 'ship'; 'cat']",ship
6353,1,"['airplane'; 'frog'; 'cat'; 'deer'; 'dog']",frog
6354,0,"['automobile'; 'frog'; 'bird'; 'cat'; 'truck']",frog
6355,5,"['ship'; 'cat'; 'horse'; 'bird'; 'deer']",horse
6356,1,"['frog'; 'deer'; 'airplane'; 'dog'; 'cat']",airplane
6357,9,"['cat'; 'ship'; 'dog'; 'airplane'; 'deer']",ship
6358,5,"['bird'; 'horse'; 'deer'; 'cat'; 'ship']",ship
6359,2,"['automobile'; 'ship'; 'frog'; 'horse'; 'airplane']",frog
6360,9,"['ship'; 'airplane'; 'dog'; 'cat'; 'deer']",dog
6361,4,"['horse'; 'truck'; 'cat'; 'dog'; 'frog']",truck
6362,2,"['frog'; 'automobile'; 'airplane'; 'horse'; 'ship']",automobile
6363,7,"['ship'; 'bird'; 'airplane'; 'automobile'; 'deer']",airplane
6364,9,"['ship'; 'deer'; 'cat'; 'airplane'; 'dog']",deer
6365,9,"['ship'; 'deer'; 'airplane'; 'cat'; 'dog']",deer
6366,1,"['airplane'; 'dog'; 'frog'; 'deer'; 'cat']",dog
6367,6,"['dog'; 'bird'; 'ship'; 'cat'; 'airplane']",ship
6368,3,"['dog'; 'truck'; 'deer'; 'horse'; 'airplane']",truck
6369,2,"['airplane'; 'automobile'; 'frog'; 'horse'; 'ship']",frog
6370,0,"['frog'; 'cat'; 'automobile'; 'bird'; 'truck']",frog
6371,1,"['cat'; 'airplane'; 'frog'; 'dog'; 'deer']",airplane
6372,7,"['ship'; 'automobile'; 'bird'; 'deer'; 'airplane']",bird
6373,0,"['cat'; 'automobile'; 'bird'; 'frog'; 'truck']",frog
6374,0,"['cat'; 'automobile'; 'frog'; 'truck'; 'bird']",frog
6375,1,"['deer'; 'frog'; 'cat'; 'airplane'; 'dog']",frog
6376,0,"['cat'; 'bird'; 'frog'; 'automobile'; 'truck']",automobile
6377,5,"['deer'; 'ship'; 'bird'; 'cat'; 'horse']",ship
6378,4,"['horse'; 'frog'; 'cat'; 'dog'; 'truck']",truck
6379,8,"['automobile'; 'frog'; 'bird'; 'airplane'; 'dog']",frog
6380,0,"['truck'; 'automobile'; 'frog'; 'bird'; 'cat']",frog
6381,9,"['cat'; 'dog'; 'ship'; 'deer'; 'airplane']",ship
6382,0,"['automobile'; 'frog'; 'cat'; 'bird'; 'truck']",frog
6383,1,"['cat'; 'dog'; 'deer'; 'airplane'; 'frog']",airplane
6384,9,"['dog'; 'airplane'; 'ship'; 'deer'; 'cat']",airplane
