index,true_label,candidate_labels,complementary_label
534,5,"['automobile'; 'cat'; 'truck']",truck
535,5,"['automobile'; 'truck'; 'cat']",truck
536,1,"['dog'; 'bird'; 'deer']",bird
537,7,"['frog'; 'automobile'; 'cat']",automobile
538,2,"['automobile'; 'cat'; 'frog']",automobile
539,2,"['automobile'; 'cat'; 'frog']",automobile
540,2,"['cat'; 'frog'; 'automobile']",automobile
541,9,"['bird'; 'dog'; 'airplane']",bird
542,5,"['automobile'; 'truck'; 'cat']",truck
543,4,"['ship'; 'horse'; 'airplane']",airplane
544,2,"['cat'; 'automobile'; 'frog']",automobile
545,7,"['frog'; 'automobile'; 'cat']",automobile
546,8,"['frog'; 'horse'; 'deer']",frog
547,1,"['deer'; 'dog'; 'bird']",dog
548,3,"['dog'; 'truck'; 'automobile']",truck
549,4,"['ship'; 'horse'; 'airplane']",airplane
550,3,"['truck'; 'automobile'; 'dog']",truck
551,7,"['cat'; 'automobile'; 'frog']",automobile
552,6,"['truck'; 'airplane'; 'deer']",truck
553,9,"['airplane'; 'bird'; 'dog']",bird
554,8,"['horse'; 'deer'; 'frog']",horse
555,0,"['automobile'; 'frog'; 'bird']",frog
556,6,"['airplane'; 'truck'; 'deer']",deer
557,0,"['frog'; 'automobile'; 'bird']",automobile
558,2,"['automobile'; 'frog'; 'cat']",frog
559,2,"['automobile'; 'frog'; 'cat']",automobile
560,2,"['cat'; 'automobile'; 'frog']",automobile
561,1,"['deer'; 'dog'; 'bird']",deer
562,8,"['frog'; 'horse'; 'deer']",frog
563,4,"['horse'; 'airplane'; 'ship']",airplane
564,0,"['automobile'; 'bird'; 'frog']",frog
565,1,"['deer'; 'dog'; 'bird']",bird
566,8,"['deer'; 'horse'; 'frog']",deer
567,8,"['horse'; 'frog'; 'deer']",horse
568,1,"['bird'; 'deer'; 'dog']",bird
569,5,"['automobile'; 'cat'; 'truck']",truck
570,7,"['automobile'; 'cat'; 'frog']",frog
571,6,"['truck'; 'deer'; 'airplane']",truck
572,4,"['airplane'; 'ship'; 'horse']",ship
573,5,"['automobile'; 'truck'; 'cat']",truck
574,8,"['horse'; 'frog'; 'deer']",horse
575,7,"['cat'; 'frog'; 'automobile']",automobile
576,1,"['bird'; 'deer'; 'dog']",bird
577,9,"['airplane'; 'bird'; 'dog']",bird
578,1,"['bird'; 'deer'; 'dog']",bird
579,9,"['dog'; 'airplane'; 'bird']",bird
580,8,"['frog'; 'horse'; 'deer']",horse
581,4,"['horse'; 'airplane'; 'ship']",airplane
582,7,"['automobile'; 'frog'; 'cat']",frog
583,3,"['automobile'; 'dog'; 'truck']",automobile
584,8,"['frog'; 'horse'; 'deer']",horse
585,8,"['frog'; 'deer'; 'horse']",frog
586,2,"['automobile'; 'frog'; 'cat']",frog
587,6,"['airplane'; 'truck'; 'deer']",deer
588,6,"['deer'; 'truck'; 'airplane']",truck
589,7,"['cat'; 'automobile'; 'frog']",frog
590,1,"['dog'; 'bird'; 'deer']",bird
591,6,"['deer'; 'airplane'; 'truck']",airplane
592,8,"['horse'; 'frog'; 'deer']",horse
593,1,"['dog'; 'deer'; 'bird']",bird
594,9,"['bird'; 'dog'; 'airplane']",bird
595,7,"['cat'; 'frog'; 'automobile']",automobile
596,8,"['horse'; 'frog'; 'deer']",horse
597,3,"['dog'; 'automobile'; 'truck']",automobile
598,0,"['automobile'; 'frog'; 'bird']",frog
599,1,"['bird'; 'dog'; 'deer']",bird
600,0,"['automobile'; 'frog'; 'bird']",frog
601,8,"['frog'; 'deer'; 'horse']",deer
602,8,"['deer'; 'frog'; 'horse']",deer
603,3,"['truck'; 'automobile'; 'dog']",truck
604,0,"['automobile'; 'frog'; 'bird']",frog
605,0,"['automobile'; 'frog'; 'bird']",frog
606,1,"['bird'; 'dog'; 'deer']",bird
607,5,"['automobile'; 'cat'; 'truck']",truck
608,0,"['automobile'; 'bird'; 'frog']",bird
609,8,"['frog'; 'deer'; 'horse']",frog
610,8,"['deer'; 'horse'; 'frog']",deer
611,7,"['automobile'; 'frog'; 'cat']",frog
612,9,"['airplane'; 'bird'; 'dog']",bird
613,9,"['dog'; 'airplane'; 'bird']",dog
614,0,"['automobile'; 'frog'; 'bird']",frog
615,9,"['dog'; 'airplane'; 'bird']",dog
616,4,"['ship'; 'airplane'; 'horse']",airplane
617,1,"['bird'; 'deer'; 'dog']",bird
618,3,"['truck'; 'automobile'; 'dog']",truck
619,6,"['truck'; 'airplane'; 'deer']",truck
620,6,"['truck'; 'deer'; 'airplane']",truck
621,4,"['horse'; 'ship'; 'airplane']",ship
622,4,"['airplane'; 'horse'; 'ship']",airplane
623,7,"['automobile'; 'frog'; 'cat']",frog
624,5,"['truck'; 'automobile'; 'cat']",truck
625,6,"['airplane'; 'truck'; 'deer']",deer
626,0,"['bird'; 'automobile'; 'frog']",automobile
627,8,"['frog'; 'deer'; 'horse']",frog
628,0,"['frog'; 'automobile'; 'bird']",automobile
629,3,"['truck'; 'dog'; 'automobile']",truck
630,2,"['automobile'; 'cat'; 'frog']",automobile
631,8,"['deer'; 'horse'; 'frog']",deer
632,4,"['airplane'; 'ship'; 'horse']",ship
633,6,"['airplane'; 'truck'; 'deer']",deer
634,9,"['airplane'; 'bird'; 'dog']",bird
635,9,"['airplane'; 'dog'; 'bird']",dog
636,7,"['automobile'; 'cat'; 'frog']",frog
637,0,"['bird'; 'frog'; 'automobile']",automobile
638,3,"['dog'; 'automobile'; 'truck']",automobile
639,3,"['automobile'; 'dog'; 'truck']",automobile
640,6,"['truck'; 'deer'; 'airplane']",truck
641,7,"['automobile'; 'cat'; 'frog']",frog
642,4,"['airplane'; 'ship'; 'horse']",horse
643,9,"['airplane'; 'bird'; 'dog']",bird
644,1,"['dog'; 'deer'; 'bird']",bird
645,6,"['deer'; 'airplane'; 'truck']",airplane
646,2,"['cat'; 'frog'; 'automobile']",automobile
647,7,"['automobile'; 'cat'; 'frog']",frog
648,2,"['automobile'; 'frog'; 'cat']",frog
649,2,"['cat'; 'frog'; 'automobile']",automobile
650,0,"['automobile'; 'bird'; 'frog']",automobile
651,6,"['airplane'; 'deer'; 'truck']",deer
652,7,"['frog'; 'cat'; 'automobile']",automobile
653,5,"['cat'; 'truck'; 'automobile']",truck
654,7,"['automobile'; 'frog'; 'cat']",frog
655,6,"['deer'; 'airplane'; 'truck']",airplane
656,8,"['deer'; 'horse'; 'frog']",deer
657,9,"['airplane'; 'bird'; 'dog']",bird
658,0,"['frog'; 'automobile'; 'bird']",frog
659,9,"['dog'; 'airplane'; 'bird']",dog
660,4,"['horse'; 'ship'; 'airplane']",ship
661,4,"['airplane'; 'ship'; 'horse']",ship
662,7,"['frog'; 'cat'; 'automobile']",automobile
663,0,"['frog'; 'bird'; 'automobile']",automobile
664,9,"['airplane'; 'dog'; 'bird']",dog
665,4,"['horse'; 'airplane'; 'ship']",airplane
666,9,"['dog'; 'bird'; 'airplane']",dog
667,6,"['airplane'; 'deer'; 'truck']",airplane
668,9,"['bird'; 'dog'; 'airplane']",bird
669,4,"['airplane'; 'horse'; 'ship']",airplane
670,5,"['cat'; 'truck'; 'automobile']",truck
671,7,"['frog'; 'automobile'; 'cat']",automobile
672,9,"['airplane'; 'dog'; 'bird']",dog
673,2,"['frog'; 'automobile'; 'cat']",automobile
674,4,"['horse'; 'ship'; 'airplane']",ship
675,5,"['truck'; 'automobile'; 'cat']",cat
676,1,"['dog'; 'deer'; 'bird']",bird
677,4,"['airplane'; 'ship'; 'horse']",ship
678,3,"['truck'; 'automobile'; 'dog']",dog
679,9,"['bird'; 'dog'; 'airplane']",bird
680,6,"['deer'; 'airplane'; 'truck']",airplane
681,5,"['cat'; 'automobile'; 'truck']",truck
682,6,"['truck'; 'deer'; 'airplane']",truck
683,9,"['dog'; 'bird'; 'airplane']",dog
684,3,"['dog'; 'truck'; 'automobile']",truck
685,3,"['dog'; 'automobile'; 'truck']",automobile
686,5,"['cat'; 'automobile'; 'truck']",truck
687,0,"['bird'; 'automobile'; 'frog']",automobile
688,7,"['frog'; 'automobile'; 'cat']",automobile
689,2,"['cat'; 'frog'; 'automobile']",automobile
690,1,"['dog'; 'bird'; 'deer']",bird
691,3,"['dog'; 'truck'; 'automobile']",truck
692,6,"['deer'; 'airplane'; 'truck']",airplane
693,4,"['horse'; 'ship'; 'airplane']",ship
694,0,"['bird'; 'frog'; 'automobile']",automobile
695,0,"['automobile'; 'bird'; 'frog']",automobile
696,2,"['automobile'; 'frog'; 'cat']",automobile
697,5,"['automobile'; 'cat'; 'truck']",truck
698,0,"['frog'; 'automobile'; 'bird']",automobile
699,1,"['deer'; 'dog'; 'bird']",dog
700,0,"['automobile'; 'frog'; 'bird']",frog
701,2,"['frog'; 'automobile'; 'cat']",automobile
702,3,"['automobile'; 'dog'; 'truck']",automobile
703,9,"['airplane'; 'dog'; 'bird']",dog
704,8,"['deer'; 'horse'; 'frog']",deer
705,4,"['horse'; 'ship'; 'airplane']",ship
706,9,"['bird'; 'dog'; 'airplane']",bird
707,8,"['horse'; 'frog'; 'deer']",horse
708,0,"['bird'; 'frog'; 'automobile']",automobile
709,2,"['frog'; 'automobile'; 'cat']",automobile
710,6,"['deer'; 'airplane'; 'truck']",airplane
711,4,"['horse'; 'airplane'; 'ship']",airplane
712,4,"['ship'; 'airplane'; 'horse']",airplane
713,0,"['bird'; 'automobile'; 'frog']",automobile
714,1,"['bird'; 'dog'; 'deer']",bird
715,8,"['frog'; 'horse'; 'deer']",horse
716,8,"['frog'; 'deer'; 'horse']",deer
717,3,"['dog'; 'automobile'; 'truck']",automobile
718,6,"['airplane'; 'deer'; 'truck']",airplane
719,9,"['airplane'; 'dog'; 'bird']",dog
720,6,"['truck'; 'deer'; 'airplane']",truck
721,6,"['deer'; 'airplane'; 'truck']",airplane
722,7,"['frog'; 'cat'; 'automobile']",automobile
723,8,"['horse'; 'deer'; 'frog']",horse
724,2,"['automobile'; 'cat'; 'frog']",automobile
725,4,"['horse'; 'ship'; 'airplane']",ship
726,5,"['automobile'; 'truck'; 'cat']",truck
727,7,"['frog'; 'automobile'; 'cat']",automobile
728,6,"['truck'; 'deer'; 'airplane']",deer
729,5,"['automobile'; 'truck'; 'cat']",cat
730,3,"['truck'; 'dog'; 'automobile']",dog
731,0,"['frog'; 'automobile'; 'bird']",automobile
732,5,"['automobile'; 'cat'; 'truck']",automobile
733,0,"['bird'; 'frog'; 'automobile']",automobile
734,5,"['truck'; 'cat'; 'automobile']",truck
735,0,"['automobile'; 'frog'; 'bird']",frog
736,8,"['deer'; 'frog'; 'horse']",deer
737,2,"['cat'; 'automobile'; 'frog']",automobile
738,6,"['truck'; 'airplane'; 'deer']",deer
739,7,"['automobile'; 'frog'; 'cat']",frog
740,3,"['automobile'; 'dog'; 'truck']",automobile
741,8,"['horse'; 'deer'; 'frog']",horse
742,2,"['cat'; 'automobile'; 'frog']",automobile
743,1,"['deer'; 'bird'; 'dog']",bird
744,7,"['cat'; 'automobile'; 'frog']",automobile
745,6,"['truck'; 'deer'; 'airplane']",truck
746,7,"['cat'; 'frog'; 'automobile']",automobile
747,1,"['dog'; 'bird'; 'deer']",bird
748,0,"['bird'; 'automobile'; 'frog']",automobile
749,9,"['bird'; 'airplane'; 'dog']",bird
750,5,"['cat'; 'automobile'; 'truck']",automobile
751,5,"['truck'; 'cat'; 'automobile']",truck
752,0,"['bird'; 'frog'; 'automobile']",bird
753,1,"['bird'; 'deer'; 'dog']",bird
754,7,"['cat'; 'frog'; 'automobile']",frog
755,6,"['truck'; 'airplane'; 'deer']",deer
756,9,"['bird'; 'airplane'; 'dog']",airplane
757,0,"['frog'; 'automobile'; 'bird']",automobile
758,4,"['ship'; 'horse'; 'airplane']",airplane
759,7,"['cat'; 'frog'; 'automobile']",automobile
760,7,"['automobile'; 'cat'; 'frog']",frog
761,1,"['dog'; 'bird'; 'deer']",bird
762,5,"['cat'; 'truck'; 'automobile']",truck
763,9,"['airplane'; 'bird'; 'dog']",bird
764,4,"['airplane'; 'horse'; 'ship']",airplane
765,0,"['automobile'; 'frog'; 'bird']",frog
766,8,"['deer'; 'frog'; 'horse']",deer
767,5,"['automobile'; 'truck'; 'cat']",truck
768,9,"['bird'; 'airplane'; 'dog']",bird
769,9,"['bird'; 'airplane'; 'dog']",bird
770,6,"['deer'; 'truck'; 'airplane']",truck
771,7,"['frog'; 'cat'; 'automobile']",automobile
772,1,"['bird'; 'deer'; 'dog']",bird
773,8,"['deer'; 'frog'; 'horse']",deer
774,3,"['automobile'; 'truck'; 'dog']",truck
775,2,"['automobile'; 'cat'; 'frog']",automobile
776,3,"['dog'; 'truck'; 'automobile']",truck
777,8,"['horse'; 'frog'; 'deer']",horse
778,2,"['cat'; 'automobile'; 'frog']",automobile
779,2,"['automobile'; 'cat'; 'frog']",automobile
780,4,"['airplane'; 'horse'; 'ship']",airplane
781,6,"['airplane'; 'truck'; 'deer']",deer
782,0,"['frog'; 'automobile'; 'bird']",frog
783,0,"['automobile'; 'bird'; 'frog']",automobile
784,5,"['cat'; 'truck'; 'automobile']",truck
785,3,"['automobile'; 'dog'; 'truck']",automobile
786,8,"['frog'; 'deer'; 'horse']",frog
787,2,"['frog'; 'automobile'; 'cat']",automobile
788,3,"['automobile'; 'truck'; 'dog']",truck
789,7,"['cat'; 'automobile'; 'frog']",automobile
790,2,"['frog'; 'automobile'; 'cat']",automobile
791,9,"['bird'; 'airplane'; 'dog']",bird
792,3,"['automobile'; 'dog'; 'truck']",automobile
793,8,"['deer'; 'frog'; 'horse']",deer
794,7,"['automobile'; 'frog'; 'cat']",frog
795,8,"['horse'; 'frog'; 'deer']",horse
796,2,"['cat'; 'frog'; 'automobile']",automobile
797,7,"['cat'; 'frog'; 'automobile']",automobile
798,9,"['dog'; 'bird'; 'airplane']",dog
799,0,"['automobile'; 'bird'; 'frog']",automobile
800,2,"['frog'; 'automobile'; 'cat']",automobile
801,3,"['dog'; 'truck'; 'automobile']",truck
802,2,"['frog'; 'cat'; 'automobile']",automobile
803,2,"['automobile'; 'cat'; 'frog']",automobile
804,2,"['automobile'; 'frog'; 'cat']",frog
805,3,"['automobile'; 'truck'; 'dog']",truck
806,3,"['dog'; 'truck'; 'automobile']",truck
807,6,"['truck'; 'deer'; 'airplane']",truck
808,2,"['automobile'; 'cat'; 'frog']",automobile
809,3,"['truck'; 'dog'; 'automobile']",truck
810,2,"['automobile'; 'cat'; 'frog']",automobile
811,8,"['frog'; 'deer'; 'horse']",frog
812,0,"['automobile'; 'frog'; 'bird']",frog
813,5,"['truck'; 'automobile'; 'cat']",truck
814,5,"['automobile'; 'cat'; 'truck']",automobile
815,1,"['deer'; 'dog'; 'bird']",deer
816,4,"['horse'; 'airplane'; 'ship']",airplane
817,5,"['automobile'; 'cat'; 'truck']",truck
818,6,"['truck'; 'airplane'; 'deer']",truck
819,6,"['deer'; 'truck'; 'airplane']",truck
820,2,"['frog'; 'cat'; 'automobile']",automobile
821,7,"['cat'; 'frog'; 'automobile']",automobile
822,0,"['automobile'; 'bird'; 'frog']",frog
823,1,"['bird'; 'dog'; 'deer']",bird
824,7,"['frog'; 'cat'; 'automobile']",automobile
825,7,"['frog'; 'cat'; 'automobile']",automobile
826,8,"['frog'; 'horse'; 'deer']",horse
827,2,"['frog'; 'automobile'; 'cat']",automobile
828,9,"['dog'; 'bird'; 'airplane']",dog
829,2,"['cat'; 'frog'; 'automobile']",automobile
830,2,"['automobile'; 'frog'; 'cat']",automobile
831,4,"['airplane'; 'horse'; 'ship']",airplane
832,2,"['frog'; 'cat'; 'automobile']",frog
833,1,"['dog'; 'deer'; 'bird']",bird
834,1,"['bird'; 'deer'; 'dog']",bird
835,1,"['bird'; 'deer'; 'dog']",bird
836,6,"['deer'; 'airplane'; 'truck']",airplane
837,6,"['truck'; 'airplane'; 'deer']",truck
838,6,"['deer'; 'airplane'; 'truck']",airplane
839,5,"['cat'; 'automobile'; 'truck']",truck
840,1,"['dog'; 'bird'; 'deer']",bird
841,1,"['deer'; 'bird'; 'dog']",bird
842,7,"['frog'; 'automobile'; 'cat']",automobile
843,0,"['bird'; 'automobile'; 'frog']",bird
844,4,"['horse'; 'ship'; 'airplane']",ship
845,3,"['automobile'; 'dog'; 'truck']",truck
846,3,"['truck'; 'dog'; 'automobile']",truck
847,7,"['cat'; 'automobile'; 'frog']",automobile
848,1,"['bird'; 'dog'; 'deer']",bird
849,2,"['cat'; 'frog'; 'automobile']",automobile
850,3,"['automobile'; 'dog'; 'truck']",truck
851,5,"['truck'; 'cat'; 'automobile']",truck
852,5,"['truck'; 'cat'; 'automobile']",truck
853,5,"['automobile'; 'cat'; 'truck']",truck
854,6,"['truck'; 'deer'; 'airplane']",deer
855,1,"['deer'; 'dog'; 'bird']",deer
856,4,"['horse'; 'airplane'; 'ship']",airplane
857,3,"['dog'; 'truck'; 'automobile']",truck
858,7,"['frog'; 'automobile'; 'cat']",automobile
859,8,"['horse'; 'frog'; 'deer']",horse
860,8,"['horse'; 'deer'; 'frog']",horse
861,3,"['automobile'; 'truck'; 'dog']",truck
862,6,"['airplane'; 'deer'; 'truck']",deer
863,6,"['truck'; 'deer'; 'airplane']",truck
864,2,"['frog'; 'cat'; 'automobile']",automobile
865,3,"['dog'; 'truck'; 'automobile']",truck
866,0,"['frog'; 'automobile'; 'bird']",frog
867,9,"['bird'; 'airplane'; 'dog']",bird
868,4,"['ship'; 'airplane'; 'horse']",airplane
869,3,"['automobile'; 'dog'; 'truck']",truck
870,8,"['horse'; 'deer'; 'frog']",horse
871,0,"['automobile'; 'frog'; 'bird']",frog
872,0,"['bird'; 'automobile'; 'frog']",automobile
873,1,"['deer'; 'dog'; 'bird']",dog
874,1,"['dog'; 'deer'; 'bird']",bird
875,5,"['automobile'; 'truck'; 'cat']",truck
876,4,"['horse'; 'airplane'; 'ship']",airplane
877,9,"['bird'; 'airplane'; 'dog']",bird
878,3,"['truck'; 'automobile'; 'dog']",truck
879,1,"['deer'; 'bird'; 'dog']",bird
880,8,"['horse'; 'deer'; 'frog']",horse
881,9,"['bird'; 'airplane'; 'dog']",bird
882,3,"['dog'; 'truck'; 'automobile']",truck
883,9,"['airplane'; 'bird'; 'dog']",bird
884,9,"['bird'; 'airplane'; 'dog']",bird
885,2,"['frog'; 'automobile'; 'cat']",automobile
886,9,"['bird'; 'dog'; 'airplane']",bird
887,4,"['ship'; 'airplane'; 'horse']",airplane
888,8,"['deer'; 'horse'; 'frog']",deer
889,2,"['frog'; 'automobile'; 'cat']",automobile
890,9,"['bird'; 'dog'; 'airplane']",bird
891,8,"['deer'; 'frog'; 'horse']",deer
892,8,"['horse'; 'deer'; 'frog']",horse
893,1,"['deer'; 'dog'; 'bird']",deer
894,5,"['truck'; 'automobile'; 'cat']",truck
895,3,"['truck'; 'automobile'; 'dog']",truck
896,6,"['deer'; 'truck'; 'airplane']",truck
897,8,"['deer'; 'horse'; 'frog']",deer
898,7,"['cat'; 'automobile'; 'frog']",automobile
899,6,"['deer'; 'airplane'; 'truck']",airplane
900,9,"['bird'; 'dog'; 'airplane']",bird
901,8,"['horse'; 'deer'; 'frog']",horse
902,0,"['frog'; 'bird'; 'automobile']",automobile
903,6,"['truck'; 'airplane'; 'deer']",truck
904,4,"['airplane'; 'ship'; 'horse']",airplane
905,0,"['automobile'; 'bird'; 'frog']",bird
906,0,"['frog'; 'automobile'; 'bird']",automobile
907,2,"['cat'; 'automobile'; 'frog']",automobile
908,5,"['automobile'; 'cat'; 'truck']",truck
909,8,"['frog'; 'deer'; 'horse']",frog
910,2,"['automobile'; 'cat'; 'frog']",automobile
911,0,"['automobile'; 'bird'; 'frog']",frog
912,2,"['automobile'; 'frog'; 'cat']",frog
913,7,"['cat'; 'frog'; 'automobile']",automobile
914,6,"['airplane'; 'deer'; 'truck']",airplane
915,9,"['dog'; 'airplane'; 'bird']",dog
916,7,"['frog'; 'automobile'; 'cat']",automobile
917,1,"['dog'; 'deer'; 'bird']",dog
918,5,"['automobile'; 'cat'; 'truck']",automobile
919,5,"['automobile'; 'cat'; 'truck']",truck
920,6,"['airplane'; 'truck'; 'deer']",deer
921,6,"['truck'; 'deer'; 'airplane']",truck
922,3,"['dog'; 'automobile'; 'truck']",truck
923,6,"['airplane'; 'truck'; 'deer']",deer
924,2,"['automobile'; 'frog'; 'cat']",automobile
925,4,"['ship'; 'airplane'; 'horse']",airplane
926,7,"['cat'; 'frog'; 'automobile']",automobile
927,0,"['automobile'; 'bird'; 'frog']",automobile
928,5,"['automobile'; 'cat'; 'truck']",truck
929,6,"['airplane'; 'deer'; 'truck']",airplane
930,4,"['ship'; 'airplane'; 'horse']",airplane
931,6,"['airplane'; 'deer'; 'truck']",airplane
932,5,"['truck'; 'automobile'; 'cat']",truck
933,2,"['frog'; 'cat'; 'automobile']",automobile
934,4,"['horse'; 'airplane'; 'ship']",airplane
935,6,"['truck'; 'deer'; 'airplane']",truck
936,1,"['deer'; 'dog'; 'bird']",deer
937,6,"['truck'; 'deer'; 'airplane']",truck
938,0,"['bird'; 'automobile'; 'frog']",bird
939,4,"['horse'; 'ship'; 'airplane']",ship
940,0,"['frog'; 'bird'; 'automobile']",frog
941,3,"['automobile'; 'dog'; 'truck']",automobile
942,1,"['bird'; 'deer'; 'dog']",bird
943,8,"['frog'; 'horse'; 'deer']",frog
944,5,"['truck'; 'cat'; 'automobile']",truck
945,4,"['horse'; 'ship'; 'airplane']",ship
946,4,"['airplane'; 'horse'; 'ship']",airplane
947,1,"['dog'; 'bird'; 'deer']",bird
948,7,"['frog'; 'cat'; 'automobile']",automobile
949,3,"['truck'; 'automobile'; 'dog']",truck
950,9,"['airplane'; 'bird'; 'dog']",bird
951,4,"['airplane'; 'horse'; 'ship']",airplane
952,7,"['cat'; 'frog'; 'automobile']",automobile
953,9,"['bird'; 'airplane'; 'dog']",bird
954,7,"['automobile'; 'cat'; 'frog']",frog
955,3,"['automobile'; 'dog'; 'truck']",automobile
956,7,"['cat'; 'frog'; 'automobile']",automobile
957,2,"['cat'; 'frog'; 'automobile']",automobile
958,8,"['horse'; 'frog'; 'deer']",horse
959,4,"['ship'; 'airplane'; 'horse']",airplane
960,6,"['airplane'; 'truck'; 'deer']",truck
961,6,"['airplane'; 'deer'; 'truck']",airplane
962,1,"['deer'; 'dog'; 'bird']",deer
963,2,"['frog'; 'automobile'; 'cat']",automobile
964,9,"['dog'; 'airplane'; 'bird']",dog
965,0,"['frog'; 'automobile'; 'bird']",frog
966,4,"['airplane'; 'ship'; 'horse']",ship
967,8,"['deer'; 'horse'; 'frog']",deer
968,7,"['frog'; 'automobile'; 'cat']",automobile
969,3,"['truck'; 'automobile'; 'dog']",dog
970,9,"['bird'; 'dog'; 'airplane']",bird
971,8,"['deer'; 'horse'; 'frog']",deer
972,7,"['frog'; 'cat'; 'automobile']",automobile
973,7,"['cat'; 'automobile'; 'frog']",automobile
974,0,"['frog'; 'bird'; 'automobile']",frog
975,2,"['cat'; 'automobile'; 'frog']",automobile
976,4,"['horse'; 'airplane'; 'ship']",airplane
977,1,"['bird'; 'dog'; 'deer']",bird
978,1,"['deer'; 'dog'; 'bird']",deer
979,4,"['ship'; 'airplane'; 'horse']",airplane
980,1,"['dog'; 'deer'; 'bird']",bird
981,5,"['automobile'; 'truck'; 'cat']",truck
982,4,"['horse'; 'airplane'; 'ship']",airplane
983,0,"['automobile'; 'frog'; 'bird']",frog
984,5,"['automobile'; 'cat'; 'truck']",truck
985,6,"['airplane'; 'truck'; 'deer']",deer
986,2,"['frog'; 'cat'; 'automobile']",automobile
987,8,"['horse'; 'frog'; 'deer']",horse
988,5,"['automobile'; 'cat'; 'truck']",automobile
989,0,"['bird'; 'frog'; 'automobile']",frog
990,2,"['automobile'; 'cat'; 'frog']",automobile
991,1,"['bird'; 'deer'; 'dog']",bird
992,3,"['truck'; 'automobile'; 'dog']",truck
993,5,"['truck'; 'cat'; 'automobile']",truck
994,7,"['frog'; 'cat'; 'automobile']",automobile
995,3,"['automobile'; 'truck'; 'dog']",automobile
996,5,"['automobile'; 'cat'; 'truck']",truck
997,1,"['deer'; 'bird'; 'dog']",bird
998,3,"['truck'; 'automobile'; 'dog']",truck
999,5,"['automobile'; 'cat'; 'truck']",truck
1000,9,"['bird'; 'dog'; 'airplane']",bird
1001,4,"['horse'; 'airplane'; 'ship']",airplane
1002,3,"['automobile'; 'dog'; 'truck']",truck
1003,2,"['cat'; 'frog'; 'automobile']",automobile
1004,4,"['airplane'; 'ship'; 'horse']",airplane
1005,4,"['ship'; 'horse'; 'airplane']",horse
1006,1,"['deer'; 'dog'; 'bird']",bird
1007,4,"['airplane'; 'horse'; 'ship']",airplane
1008,2,"['automobile'; 'cat'; 'frog']",automobile
1009,2,"['frog'; 'automobile'; 'cat']",automobile
1010,3,"['dog'; 'automobile'; 'truck']",automobile
1011,8,"['deer'; 'horse'; 'frog']",deer
1012,0,"['frog'; 'bird'; 'automobile']",frog
1013,6,"['airplane'; 'truck'; 'deer']",airplane
1014,8,"['deer'; 'frog'; 'horse']",deer
1015,5,"['truck'; 'cat'; 'automobile']",truck
1016,6,"['deer'; 'airplane'; 'truck']",airplane
1017,6,"['deer'; 'truck'; 'airplane']",truck
1018,4,"['ship'; 'airplane'; 'horse']",ship
1019,7,"['frog'; 'automobile'; 'cat']",frog
1020,1,"['deer'; 'dog'; 'bird']",deer
1021,1,"['bird'; 'dog'; 'deer']",bird
1022,4,"['airplane'; 'ship'; 'horse']",ship
1023,6,"['airplane'; 'deer'; 'truck']",deer
1024,2,"['automobile'; 'cat'; 'frog']",automobile
1025,3,"['automobile'; 'truck'; 'dog']",truck
1026,9,"['dog'; 'bird'; 'airplane']",dog
1027,6,"['airplane'; 'deer'; 'truck']",airplane
1028,9,"['airplane'; 'bird'; 'dog']",bird
1029,1,"['bird'; 'deer'; 'dog']",bird
1030,3,"['truck'; 'automobile'; 'dog']",truck
1031,6,"['truck'; 'deer'; 'airplane']",truck
1032,8,"['horse'; 'frog'; 'deer']",horse
1033,5,"['cat'; 'automobile'; 'truck']",truck
1034,9,"['airplane'; 'bird'; 'dog']",bird
1035,6,"['airplane'; 'truck'; 'deer']",deer
1036,8,"['frog'; 'horse'; 'deer']",horse
1037,1,"['dog'; 'bird'; 'deer']",bird
1038,6,"['truck'; 'airplane'; 'deer']",deer
1039,0,"['automobile'; 'frog'; 'bird']",frog
1040,2,"['frog'; 'cat'; 'automobile']",frog
1041,3,"['automobile'; 'truck'; 'dog']",dog
1042,7,"['automobile'; 'cat'; 'frog']",frog
1043,9,"['airplane'; 'bird'; 'dog']",bird
1044,0,"['automobile'; 'frog'; 'bird']",frog
1045,9,"['bird'; 'dog'; 'airplane']",bird
1046,7,"['frog'; 'cat'; 'automobile']",automobile
1047,6,"['airplane'; 'truck'; 'deer']",deer
1048,3,"['truck'; 'dog'; 'automobile']",truck
1049,9,"['dog'; 'airplane'; 'bird']",dog
1050,2,"['automobile'; 'cat'; 'frog']",automobile
1051,6,"['truck'; 'deer'; 'airplane']",truck
1052,1,"['bird'; 'dog'; 'deer']",bird
1053,6,"['truck'; 'airplane'; 'deer']",deer
1054,7,"['frog'; 'cat'; 'automobile']",automobile
1055,3,"['dog'; 'truck'; 'automobile']",truck
1056,8,"['frog'; 'deer'; 'horse']",frog
1057,3,"['truck'; 'automobile'; 'dog']",truck
1058,8,"['frog'; 'deer'; 'horse']",frog
1059,3,"['truck'; 'automobile'; 'dog']",dog
1060,8,"['frog'; 'deer'; 'horse']",frog
1061,5,"['cat'; 'automobile'; 'truck']",truck
1062,9,"['dog'; 'airplane'; 'bird']",dog
1063,6,"['airplane'; 'truck'; 'deer']",airplane
1064,1,"['deer'; 'bird'; 'dog']",bird
1065,2,"['cat'; 'automobile'; 'frog']",automobile
