index,true_label,candidate_labels,complementary_label
13127,3,"['zero'; 'five'; 'six'; 'four'; 'eight'; 'three']",zero
13128,4,"['six'; 'two'; 'seven'; 'zero'; 'three'; 'four']",zero
13129,1,"['eight'; 'zero'; 'four'; 'one'; 'three'; 'nine']",zero
13130,9,"['one'; 'five'; 'zero'; 'nine'; 'three'; 'seven']",zero
13131,7,"['five'; 'zero'; 'three'; 'four'; 'nine'; 'eight']",zero
13132,4,"['six'; 'two'; 'seven'; 'three'; 'zero'; 'four']",zero
13133,6,"['three'; 'two'; 'five'; 'one'; 'eight'; 'zero']",zero
13134,3,"['zero'; 'four'; 'eight'; 'three'; 'five'; 'six']",zero
13135,0,"['five'; 'nine'; 'six'; 'one'; 'zero'; 'four']",zero
13136,7,"['zero'; 'five'; 'three'; 'four'; 'nine'; 'eight']",zero
13137,1,"['nine'; 'eight'; 'one'; 'three'; 'zero'; 'four']",zero
13138,2,"['one'; 'three'; 'four'; 'eight'; 'five'; 'zero']",zero
13139,2,"['four'; 'one'; 'five'; 'three'; 'zero'; 'eight']",zero
13140,1,"['nine'; 'zero'; 'one'; 'four'; 'three'; 'eight']",zero
13141,3,"['zero'; 'five'; 'eight'; 'four'; 'six'; 'three']",zero
13142,3,"['five'; 'zero'; 'four'; 'six'; 'eight'; 'three']",zero
13143,4,"['zero'; 'seven'; 'four'; 'two'; 'three'; 'six']",zero
13144,3,"['four'; 'zero'; 'eight'; 'three'; 'five'; 'six']",zero
13145,5,"['six'; 'nine'; 'two'; 'five'; 'seven'; 'one']",nine
13146,3,"['four'; 'six'; 'eight'; 'zero'; 'three'; 'five']",zero
13147,6,"['one'; 'two'; 'three'; 'zero'; 'eight'; 'five']",zero
13148,2,"['four'; 'one'; 'five'; 'eight'; 'three'; 'zero']",zero
13149,7,"['three'; 'five'; 'nine'; 'four'; 'eight'; 'zero']",zero
13150,7,"['nine'; 'five'; 'four'; 'eight'; 'three'; 'zero']",zero
13151,8,"['nine'; 'one'; 'six'; 'two'; 'eight'; 'four']",eight
13152,8,"['one'; 'eight'; 'nine'; 'four'; 'two'; 'six']",nine
13153,9,"['nine'; 'one'; 'seven'; 'five'; 'three'; 'zero']",zero
13154,1,"['one'; 'zero'; 'three'; 'four'; 'nine'; 'eight']",zero
13155,0,"['six'; 'zero'; 'nine'; 'five'; 'four'; 'one']",zero
13156,2,"['one'; 'four'; 'eight'; 'three'; 'zero'; 'five']",zero
13157,1,"['nine'; 'zero'; 'four'; 'eight'; 'three'; 'one']",zero
13158,7,"['eight'; 'three'; 'four'; 'five'; 'nine'; 'zero']",zero
13159,2,"['one'; 'four'; 'three'; 'five'; 'eight'; 'zero']",zero
13160,1,"['three'; 'zero'; 'nine'; 'one'; 'eight'; 'four']",zero
13161,3,"['zero'; 'five'; 'three'; 'six'; 'eight'; 'four']",zero
13162,7,"['nine'; 'zero'; 'eight'; 'three'; 'four'; 'five']",zero
13163,4,"['seven'; 'three'; 'six'; 'two'; 'zero'; 'four']",zero
13164,0,"['nine'; 'five'; 'one'; 'zero'; 'six'; 'four']",zero
13165,5,"['five'; 'one'; 'two'; 'seven'; 'six'; 'nine']",one
13166,7,"['five'; 'zero'; 'three'; 'nine'; 'four'; 'eight']",zero
13167,6,"['five'; 'two'; 'zero'; 'one'; 'eight'; 'three']",zero
13168,1,"['nine'; 'eight'; 'four'; 'zero'; 'one'; 'three']",zero
13169,7,"['zero'; 'three'; 'five'; 'nine'; 'eight'; 'four']",nine
13170,6,"['two'; 'one'; 'zero'; 'five'; 'three'; 'eight']",zero
13171,8,"['nine'; 'six'; 'eight'; 'four'; 'two'; 'one']",nine
13172,6,"['five'; 'eight'; 'three'; 'zero'; 'one'; 'two']",zero
13173,9,"['three'; 'one'; 'seven'; 'nine'; 'zero'; 'five']",zero
13174,7,"['four'; 'five'; 'zero'; 'three'; 'eight'; 'nine']",zero
13175,0,"['nine'; 'six'; 'one'; 'five'; 'zero'; 'four']",zero
13176,8,"['two'; 'one'; 'six'; 'eight'; 'four'; 'nine']",one
13177,1,"['nine'; 'one'; 'eight'; 'four'; 'three'; 'zero']",zero
13178,9,"['seven'; 'zero'; 'one'; 'three'; 'five'; 'nine']",zero
13179,2,"['four'; 'eight'; 'one'; 'five'; 'three'; 'zero']",zero
13180,7,"['eight'; 'zero'; 'three'; 'four'; 'five'; 'nine']",zero
13181,3,"['eight'; 'three'; 'four'; 'zero'; 'six'; 'five']",zero
13182,5,"['five'; 'nine'; 'seven'; 'one'; 'six'; 'two']",nine
13183,4,"['four'; 'three'; 'zero'; 'two'; 'seven'; 'six']",zero
13184,0,"['four'; 'zero'; 'five'; 'six'; 'one'; 'nine']",zero
13185,5,"['seven'; 'one'; 'five'; 'six'; 'two'; 'nine']",seven
13186,8,"['six'; 'four'; 'nine'; 'two'; 'one'; 'eight']",nine
13187,7,"['three'; 'eight'; 'nine'; 'five'; 'zero'; 'four']",zero
13188,7,"['eight'; 'zero'; 'nine'; 'five'; 'four'; 'three']",zero
13189,8,"['four'; 'two'; 'one'; 'nine'; 'eight'; 'six']",nine
13190,3,"['four'; 'three'; 'eight'; 'zero'; 'five'; 'six']",zero
13191,9,"['zero'; 'seven'; 'three'; 'nine'; 'five'; 'one']",zero
13192,7,"['zero'; 'eight'; 'five'; 'nine'; 'three'; 'four']",zero
13193,3,"['five'; 'zero'; 'four'; 'eight'; 'three'; 'six']",zero
13194,9,"['one'; 'seven'; 'five'; 'zero'; 'nine'; 'three']",zero
13195,8,"['nine'; 'four'; 'two'; 'six'; 'eight'; 'one']",nine
13196,0,"['five'; 'one'; 'four'; 'six'; 'zero'; 'nine']",zero
13197,0,"['zero'; 'six'; 'five'; 'nine'; 'four'; 'one']",five
13198,2,"['one'; 'zero'; 'eight'; 'four'; 'three'; 'five']",zero
13199,7,"['eight'; 'three'; 'four'; 'nine'; 'zero'; 'five']",zero
13200,2,"['zero'; 'five'; 'eight'; 'three'; 'four'; 'one']",five
13201,1,"['zero'; 'one'; 'three'; 'nine'; 'four'; 'eight']",zero
13202,3,"['eight'; 'zero'; 'five'; 'six'; 'three'; 'four']",zero
13203,0,"['six'; 'zero'; 'one'; 'four'; 'nine'; 'five']",zero
13204,8,"['eight'; 'nine'; 'one'; 'six'; 'two'; 'four']",nine
13205,7,"['four'; 'nine'; 'five'; 'three'; 'eight'; 'zero']",zero
13206,0,"['five'; 'four'; 'six'; 'nine'; 'one'; 'zero']",zero
13207,6,"['one'; 'three'; 'five'; 'eight'; 'two'; 'zero']",zero
13208,3,"['eight'; 'five'; 'three'; 'six'; 'zero'; 'four']",zero
13209,9,"['zero'; 'one'; 'five'; 'three'; 'seven'; 'nine']",zero
13210,6,"['five'; 'three'; 'eight'; 'one'; 'zero'; 'two']",zero
13211,0,"['six'; 'nine'; 'zero'; 'one'; 'five'; 'four']",zero
13212,3,"['eight'; 'three'; 'four'; 'six'; 'zero'; 'five']",zero
13213,1,"['four'; 'one'; 'three'; 'nine'; 'zero'; 'eight']",zero
13214,0,"['six'; 'four'; 'nine'; 'zero'; 'one'; 'five']",zero
13215,0,"['five'; 'one'; 'zero'; 'six'; 'four'; 'nine']",zero
13216,0,"['one'; 'four'; 'nine'; 'six'; 'five'; 'zero']",zero
13217,0,"['four'; 'zero'; 'six'; 'nine'; 'one'; 'five']",zero
13218,3,"['five'; 'three'; 'eight'; 'six'; 'four'; 'zero']",zero
13219,8,"['one'; 'six'; 'two'; 'nine'; 'four'; 'eight']",nine
13220,6,"['eight'; 'three'; 'zero'; 'two'; 'one'; 'five']",zero
13221,3,"['three'; 'five'; 'zero'; 'eight'; 'four'; 'six']",zero
13222,3,"['three'; 'eight'; 'five'; 'six'; 'zero'; 'four']",zero
13223,4,"['two'; 'three'; 'four'; 'zero'; 'seven'; 'six']",zero
13224,6,"['zero'; 'eight'; 'five'; 'three'; 'one'; 'two']",zero
13225,3,"['eight'; 'four'; 'five'; 'zero'; 'six'; 'three']",zero
13226,6,"['three'; 'zero'; 'two'; 'five'; 'one'; 'eight']",zero
13227,1,"['four'; 'eight'; 'one'; 'nine'; 'zero'; 'three']",zero
13228,3,"['three'; 'zero'; 'five'; 'six'; 'eight'; 'four']",zero
13229,5,"['one'; 'nine'; 'seven'; 'six'; 'five'; 'two']",nine
13230,0,"['nine'; 'six'; 'four'; 'one'; 'zero'; 'five']",zero
13231,0,"['nine'; 'one'; 'five'; 'four'; 'zero'; 'six']",zero
13232,5,"['two'; 'five'; 'one'; 'nine'; 'six'; 'seven']",five
13233,0,"['four'; 'nine'; 'zero'; 'one'; 'six'; 'five']",zero
13234,5,"['one'; 'five'; 'nine'; 'six'; 'seven'; 'two']",nine
13235,9,"['one'; 'seven'; 'five'; 'three'; 'zero'; 'nine']",zero
13236,4,"['zero'; 'four'; 'three'; 'six'; 'two'; 'seven']",zero
13237,5,"['nine'; 'five'; 'one'; 'six'; 'seven'; 'two']",nine
13238,0,"['six'; 'four'; 'nine'; 'zero'; 'one'; 'five']",zero
13239,3,"['six'; 'eight'; 'five'; 'zero'; 'four'; 'three']",zero
13240,0,"['zero'; 'five'; 'four'; 'six'; 'one'; 'nine']",five
13241,4,"['four'; 'seven'; 'three'; 'zero'; 'six'; 'two']",zero
13242,3,"['zero'; 'four'; 'six'; 'five'; 'eight'; 'three']",zero
13243,7,"['eight'; 'four'; 'three'; 'zero'; 'five'; 'nine']",zero
13244,7,"['eight'; 'five'; 'four'; 'three'; 'zero'; 'nine']",zero
13245,6,"['five'; 'eight'; 'one'; 'zero'; 'three'; 'two']",zero
13246,6,"['eight'; 'three'; 'one'; 'zero'; 'two'; 'five']",zero
13247,9,"['three'; 'nine'; 'zero'; 'one'; 'five'; 'seven']",zero
13248,5,"['six'; 'nine'; 'five'; 'one'; 'two'; 'seven']",nine
13249,2,"['four'; 'eight'; 'one'; 'five'; 'zero'; 'three']",zero
13250,3,"['zero'; 'four'; 'six'; 'five'; 'three'; 'eight']",zero
13251,4,"['seven'; 'four'; 'three'; 'zero'; 'six'; 'two']",zero
13252,4,"['two'; 'seven'; 'six'; 'three'; 'four'; 'zero']",zero
13253,5,"['two'; 'one'; 'nine'; 'five'; 'six'; 'seven']",one
13254,1,"['nine'; 'eight'; 'four'; 'one'; 'zero'; 'three']",zero
13255,7,"['nine'; 'zero'; 'four'; 'three'; 'eight'; 'five']",zero
13256,5,"['seven'; 'nine'; 'one'; 'two'; 'five'; 'six']",seven
13257,2,"['five'; 'eight'; 'zero'; 'four'; 'one'; 'three']",zero
13258,8,"['six'; 'four'; 'nine'; 'two'; 'eight'; 'one']",four
13259,1,"['four'; 'one'; 'zero'; 'three'; 'nine'; 'eight']",zero
13260,1,"['nine'; 'three'; 'zero'; 'one'; 'four'; 'eight']",zero
13261,6,"['eight'; 'zero'; 'one'; 'five'; 'three'; 'two']",zero
13262,5,"['six'; 'nine'; 'two'; 'five'; 'seven'; 'one']",nine
13263,4,"['six'; 'two'; 'three'; 'seven'; 'four'; 'zero']",zero
13264,5,"['seven'; 'six'; 'one'; 'two'; 'nine'; 'five']",seven
13265,9,"['nine'; 'five'; 'zero'; 'three'; 'seven'; 'one']",five
13266,1,"['three'; 'four'; 'eight'; 'nine'; 'zero'; 'one']",zero
13267,4,"['two'; 'zero'; 'four'; 'three'; 'six'; 'seven']",zero
13268,0,"['zero'; 'one'; 'four'; 'nine'; 'five'; 'six']",zero
13269,9,"['zero'; 'seven'; 'nine'; 'five'; 'one'; 'three']",seven
13270,9,"['zero'; 'three'; 'one'; 'seven'; 'five'; 'nine']",three
13271,4,"['two'; 'four'; 'six'; 'three'; 'seven'; 'zero']",zero
13272,1,"['three'; 'eight'; 'four'; 'zero'; 'one'; 'nine']",zero
13273,1,"['one'; 'three'; 'eight'; 'nine'; 'four'; 'zero']",zero
13274,8,"['four'; 'two'; 'six'; 'nine'; 'eight'; 'one']",two
13275,2,"['three'; 'one'; 'eight'; 'four'; 'five'; 'zero']",zero
13276,5,"['six'; 'seven'; 'one'; 'two'; 'nine'; 'five']",seven
13277,2,"['zero'; 'three'; 'one'; 'four'; 'five'; 'eight']",zero
13278,9,"['one'; 'three'; 'nine'; 'zero'; 'five'; 'seven']",zero
13279,5,"['seven'; 'one'; 'two'; 'six'; 'five'; 'nine']",seven
13280,0,"['six'; 'four'; 'zero'; 'five'; 'nine'; 'one']",zero
13281,8,"['one'; 'six'; 'two'; 'eight'; 'four'; 'nine']",nine
13282,6,"['zero'; 'eight'; 'three'; 'one'; 'two'; 'five']",zero
13283,1,"['three'; 'nine'; 'four'; 'eight'; 'zero'; 'one']",zero
13284,5,"['six'; 'nine'; 'two'; 'seven'; 'five'; 'one']",nine
13285,3,"['five'; 'zero'; 'eight'; 'six'; 'four'; 'three']",zero
13286,0,"['one'; 'five'; 'four'; 'nine'; 'six'; 'zero']",zero
13287,2,"['eight'; 'three'; 'five'; 'one'; 'zero'; 'four']",zero
13288,3,"['six'; 'three'; 'five'; 'zero'; 'eight'; 'four']",zero
13289,9,"['five'; 'seven'; 'nine'; 'one'; 'zero'; 'three']",zero
13290,6,"['eight'; 'five'; 'three'; 'zero'; 'one'; 'two']",zero
13291,4,"['four'; 'zero'; 'six'; 'seven'; 'three'; 'two']",zero
13292,7,"['zero'; 'five'; 'eight'; 'four'; 'nine'; 'three']",nine
13293,3,"['three'; 'eight'; 'four'; 'six'; 'zero'; 'five']",zero
13294,3,"['zero'; 'four'; 'six'; 'three'; 'five'; 'eight']",zero
13295,2,"['four'; 'three'; 'one'; 'eight'; 'zero'; 'five']",zero
13296,1,"['nine'; 'eight'; 'four'; 'zero'; 'one'; 'three']",zero
13297,1,"['one'; 'nine'; 'zero'; 'eight'; 'three'; 'four']",zero
13298,3,"['three'; 'six'; 'zero'; 'four'; 'eight'; 'five']",zero
13299,2,"['three'; 'five'; 'zero'; 'one'; 'eight'; 'four']",zero
13300,5,"['six'; 'one'; 'five'; 'two'; 'nine'; 'seven']",seven
13301,8,"['six'; 'one'; 'eight'; 'four'; 'nine'; 'two']",four
13302,4,"['six'; 'seven'; 'two'; 'zero'; 'three'; 'four']",zero
13303,6,"['zero'; 'two'; 'one'; 'five'; 'eight'; 'three']",zero
13304,9,"['nine'; 'zero'; 'three'; 'five'; 'one'; 'seven']",zero
13305,5,"['six'; 'seven'; 'two'; 'one'; 'five'; 'nine']",seven
13306,6,"['one'; 'two'; 'zero'; 'five'; 'three'; 'eight']",zero
13307,1,"['nine'; 'eight'; 'one'; 'zero'; 'four'; 'three']",zero
13308,9,"['three'; 'one'; 'nine'; 'seven'; 'five'; 'zero']",zero
13309,6,"['two'; 'three'; 'one'; 'eight'; 'five'; 'zero']",zero
13310,2,"['four'; 'eight'; 'five'; 'three'; 'one'; 'zero']",zero
13311,7,"['three'; 'eight'; 'zero'; 'nine'; 'five'; 'four']",zero
13312,5,"['one'; 'six'; 'two'; 'nine'; 'seven'; 'five']",seven
13313,2,"['zero'; 'eight'; 'four'; 'three'; 'one'; 'five']",zero
13314,0,"['zero'; 'five'; 'one'; 'nine'; 'four'; 'six']",five
13315,1,"['one'; 'four'; 'eight'; 'zero'; 'three'; 'nine']",zero
13316,8,"['one'; 'eight'; 'four'; 'six'; 'two'; 'nine']",nine
13317,3,"['six'; 'zero'; 'three'; 'eight'; 'five'; 'four']",zero
13318,6,"['one'; 'three'; 'eight'; 'five'; 'zero'; 'two']",zero
13319,7,"['five'; 'four'; 'eight'; 'three'; 'nine'; 'zero']",zero
13320,8,"['four'; 'nine'; 'eight'; 'six'; 'two'; 'one']",nine
13321,5,"['five'; 'nine'; 'one'; 'six'; 'seven'; 'two']",nine
13322,6,"['five'; 'three'; 'eight'; 'two'; 'one'; 'zero']",zero
13323,9,"['five'; 'three'; 'seven'; 'one'; 'zero'; 'nine']",zero
13324,5,"['one'; 'five'; 'six'; 'two'; 'nine'; 'seven']",nine
13325,3,"['zero'; 'four'; 'eight'; 'five'; 'three'; 'six']",zero
13326,9,"['seven'; 'five'; 'zero'; 'nine'; 'three'; 'one']",zero
13327,8,"['two'; 'nine'; 'four'; 'six'; 'eight'; 'one']",nine
13328,5,"['seven'; 'six'; 'one'; 'five'; 'nine'; 'two']",nine
13329,7,"['zero'; 'nine'; 'eight'; 'four'; 'three'; 'five']",nine
13330,2,"['four'; 'three'; 'zero'; 'one'; 'five'; 'eight']",zero
13331,5,"['five'; 'two'; 'six'; 'seven'; 'nine'; 'one']",two
13332,3,"['eight'; 'six'; 'three'; 'five'; 'zero'; 'four']",zero
13333,7,"['five'; 'nine'; 'zero'; 'eight'; 'three'; 'four']",zero
13334,1,"['nine'; 'zero'; 'three'; 'four'; 'eight'; 'one']",zero
13335,0,"['zero'; 'six'; 'five'; 'four'; 'one'; 'nine']",five
13336,5,"['two'; 'five'; 'six'; 'seven'; 'one'; 'nine']",seven
13337,7,"['nine'; 'eight'; 'three'; 'four'; 'zero'; 'five']",zero
13338,1,"['nine'; 'zero'; 'one'; 'three'; 'four'; 'eight']",zero
13339,4,"['six'; 'four'; 'two'; 'zero'; 'seven'; 'three']",zero
13340,4,"['four'; 'seven'; 'six'; 'three'; 'two'; 'zero']",zero
13341,8,"['six'; 'four'; 'one'; 'nine'; 'eight'; 'two']",nine
13342,8,"['nine'; 'four'; 'eight'; 'one'; 'two'; 'six']",nine
13343,8,"['six'; 'nine'; 'one'; 'eight'; 'four'; 'two']",nine
13344,0,"['one'; 'zero'; 'six'; 'four'; 'nine'; 'five']",zero
13345,5,"['seven'; 'nine'; 'two'; 'one'; 'five'; 'six']",nine
13346,8,"['six'; 'two'; 'four'; 'nine'; 'one'; 'eight']",nine
13347,0,"['five'; 'six'; 'zero'; 'nine'; 'four'; 'one']",zero
13348,5,"['six'; 'one'; 'five'; 'nine'; 'seven'; 'two']",one
13349,6,"['eight'; 'five'; 'two'; 'three'; 'zero'; 'one']",zero
13350,4,"['zero'; 'four'; 'three'; 'six'; 'two'; 'seven']",zero
13351,6,"['two'; 'one'; 'three'; 'zero'; 'five'; 'eight']",zero
13352,3,"['zero'; 'six'; 'three'; 'four'; 'eight'; 'five']",zero
13353,3,"['six'; 'four'; 'zero'; 'five'; 'eight'; 'three']",zero
13354,8,"['four'; 'nine'; 'six'; 'eight'; 'one'; 'two']",nine
13355,7,"['nine'; 'zero'; 'four'; 'eight'; 'three'; 'five']",zero
13356,9,"['five'; 'nine'; 'zero'; 'three'; 'one'; 'seven']",zero
13357,6,"['eight'; 'five'; 'two'; 'three'; 'one'; 'zero']",zero
13358,9,"['three'; 'one'; 'seven'; 'nine'; 'five'; 'zero']",zero
13359,9,"['nine'; 'five'; 'three'; 'zero'; 'seven'; 'one']",zero
13360,5,"['one'; 'nine'; 'two'; 'five'; 'six'; 'seven']",nine
13361,9,"['zero'; 'five'; 'one'; 'three'; 'nine'; 'seven']",five
13362,9,"['five'; 'nine'; 'one'; 'zero'; 'three'; 'seven']",zero
13363,4,"['four'; 'two'; 'six'; 'three'; 'seven'; 'zero']",zero
13364,6,"['two'; 'one'; 'three'; 'eight'; 'five'; 'zero']",zero
13365,8,"['four'; 'nine'; 'two'; 'one'; 'eight'; 'six']",nine
13366,0,"['four'; 'five'; 'one'; 'nine'; 'zero'; 'six']",zero
13367,4,"['two'; 'six'; 'three'; 'zero'; 'four'; 'seven']",zero
13368,5,"['seven'; 'five'; 'nine'; 'six'; 'two'; 'one']",nine
13369,1,"['four'; 'three'; 'zero'; 'one'; 'nine'; 'eight']",zero
13370,2,"['eight'; 'one'; 'zero'; 'five'; 'four'; 'three']",zero
13371,0,"['four'; 'nine'; 'five'; 'six'; 'one'; 'zero']",zero
13372,1,"['zero'; 'three'; 'one'; 'four'; 'eight'; 'nine']",zero
13373,6,"['two'; 'three'; 'zero'; 'five'; 'eight'; 'one']",zero
13374,2,"['eight'; 'zero'; 'three'; 'five'; 'four'; 'one']",zero
13375,6,"['three'; 'eight'; 'five'; 'one'; 'two'; 'zero']",zero
13376,3,"['zero'; 'six'; 'four'; 'three'; 'eight'; 'five']",zero
13377,0,"['zero'; 'nine'; 'one'; 'six'; 'four'; 'five']",nine
13378,8,"['one'; 'six'; 'nine'; 'eight'; 'two'; 'four']",nine
13379,1,"['three'; 'nine'; 'eight'; 'one'; 'zero'; 'four']",zero
13380,7,"['zero'; 'four'; 'eight'; 'three'; 'five'; 'nine']",zero
13381,2,"['one'; 'three'; 'eight'; 'four'; 'zero'; 'five']",zero
13382,7,"['zero'; 'nine'; 'three'; 'four'; 'eight'; 'five']",zero
13383,3,"['five'; 'six'; 'three'; 'four'; 'eight'; 'zero']",zero
13384,2,"['one'; 'zero'; 'three'; 'eight'; 'four'; 'five']",zero
13385,4,"['seven'; 'three'; 'two'; 'zero'; 'six'; 'four']",zero
13386,8,"['eight'; 'nine'; 'one'; 'two'; 'six'; 'four']",nine
13387,5,"['six'; 'nine'; 'five'; 'one'; 'seven'; 'two']",nine
13388,3,"['five'; 'three'; 'six'; 'four'; 'zero'; 'eight']",zero
13389,6,"['zero'; 'eight'; 'five'; 'three'; 'one'; 'two']",zero
13390,1,"['zero'; 'eight'; 'nine'; 'four'; 'one'; 'three']",nine
13391,7,"['three'; 'eight'; 'nine'; 'five'; 'zero'; 'four']",zero
13392,1,"['three'; 'eight'; 'zero'; 'one'; 'four'; 'nine']",zero
13393,8,"['six'; 'two'; 'eight'; 'nine'; 'one'; 'four']",nine
13394,5,"['six'; 'one'; 'nine'; 'two'; 'seven'; 'five']",one
13395,9,"['nine'; 'one'; 'seven'; 'three'; 'five'; 'zero']",zero
13396,8,"['two'; 'nine'; 'eight'; 'four'; 'six'; 'one']",nine
13397,0,"['one'; 'four'; 'five'; 'six'; 'nine'; 'zero']",zero
13398,1,"['nine'; 'one'; 'eight'; 'three'; 'four'; 'zero']",zero
13399,1,"['nine'; 'four'; 'one'; 'three'; 'eight'; 'zero']",zero
13400,5,"['one'; 'nine'; 'two'; 'seven'; 'five'; 'six']",nine
13401,2,"['zero'; 'four'; 'one'; 'eight'; 'five'; 'three']",zero
13402,8,"['six'; 'two'; 'one'; 'eight'; 'four'; 'nine']",two
13403,3,"['five'; 'six'; 'three'; 'four'; 'zero'; 'eight']",zero
13404,5,"['five'; 'six'; 'two'; 'seven'; 'nine'; 'one']",two
13405,7,"['four'; 'eight'; 'zero'; 'nine'; 'five'; 'three']",zero
13406,2,"['three'; 'one'; 'five'; 'four'; 'eight'; 'zero']",zero
13407,8,"['two'; 'one'; 'four'; 'eight'; 'nine'; 'six']",one
13408,0,"['five'; 'four'; 'nine'; 'one'; 'zero'; 'six']",zero
13409,9,"['zero'; 'three'; 'seven'; 'five'; 'one'; 'nine']",three
13410,7,"['eight'; 'nine'; 'four'; 'three'; 'zero'; 'five']",zero
13411,0,"['five'; 'nine'; 'one'; 'zero'; 'six'; 'four']",zero
13412,8,"['one'; 'four'; 'nine'; 'six'; 'two'; 'eight']",four
13413,1,"['nine'; 'four'; 'three'; 'eight'; 'one'; 'zero']",zero
13414,9,"['one'; 'five'; 'seven'; 'three'; 'zero'; 'nine']",zero
13415,2,"['zero'; 'eight'; 'four'; 'five'; 'one'; 'three']",zero
13416,7,"['eight'; 'zero'; 'nine'; 'five'; 'four'; 'three']",zero
13417,3,"['zero'; 'four'; 'three'; 'six'; 'five'; 'eight']",zero
13418,4,"['two'; 'seven'; 'four'; 'six'; 'three'; 'zero']",zero
13419,4,"['seven'; 'two'; 'zero'; 'four'; 'three'; 'six']",zero
13420,8,"['one'; 'nine'; 'four'; 'six'; 'eight'; 'two']",nine
13421,7,"['eight'; 'five'; 'nine'; 'four'; 'zero'; 'three']",zero
13422,8,"['six'; 'one'; 'eight'; 'nine'; 'four'; 'two']",nine
13423,8,"['eight'; 'nine'; 'six'; 'one'; 'two'; 'four']",nine
13424,8,"['nine'; 'four'; 'two'; 'six'; 'eight'; 'one']",nine
13425,9,"['nine'; 'seven'; 'three'; 'five'; 'zero'; 'one']",zero
13426,4,"['seven'; 'four'; 'six'; 'zero'; 'two'; 'three']",zero
13427,6,"['five'; 'one'; 'three'; 'two'; 'zero'; 'eight']",zero
13428,9,"['three'; 'nine'; 'five'; 'zero'; 'one'; 'seven']",zero
13429,9,"['five'; 'one'; 'seven'; 'three'; 'nine'; 'zero']",zero
13430,4,"['six'; 'zero'; 'two'; 'three'; 'seven'; 'four']",zero
13431,6,"['three'; 'five'; 'eight'; 'one'; 'two'; 'zero']",zero
13432,2,"['eight'; 'three'; 'five'; 'four'; 'one'; 'zero']",zero
13433,1,"['zero'; 'three'; 'nine'; 'one'; 'four'; 'eight']",zero
13434,2,"['five'; 'zero'; 'three'; 'one'; 'four'; 'eight']",zero
13435,9,"['five'; 'seven'; 'nine'; 'zero'; 'one'; 'three']",zero
13436,8,"['eight'; 'six'; 'one'; 'nine'; 'four'; 'two']",nine
13437,9,"['five'; 'seven'; 'one'; 'three'; 'zero'; 'nine']",zero
13438,3,"['zero'; 'eight'; 'three'; 'four'; 'six'; 'five']",zero
13439,9,"['zero'; 'five'; 'three'; 'seven'; 'one'; 'nine']",five
13440,8,"['two'; 'eight'; 'one'; 'nine'; 'four'; 'six']",eight
13441,4,"['four'; 'six'; 'seven'; 'two'; 'three'; 'zero']",zero
13442,3,"['four'; 'eight'; 'zero'; 'six'; 'five'; 'three']",zero
13443,4,"['three'; 'four'; 'two'; 'seven'; 'six'; 'zero']",zero
13444,6,"['eight'; 'five'; 'three'; 'zero'; 'one'; 'two']",zero
13445,3,"['three'; 'five'; 'eight'; 'zero'; 'six'; 'four']",zero
13446,4,"['seven'; 'two'; 'zero'; 'four'; 'three'; 'six']",zero
13447,8,"['one'; 'six'; 'two'; 'eight'; 'nine'; 'four']",nine
13448,3,"['four'; 'eight'; 'six'; 'five'; 'zero'; 'three']",zero
13449,1,"['zero'; 'nine'; 'four'; 'three'; 'eight'; 'one']",nine
13450,0,"['five'; 'zero'; 'six'; 'nine'; 'one'; 'four']",zero
13451,4,"['four'; 'six'; 'seven'; 'zero'; 'three'; 'two']",zero
13452,2,"['four'; 'zero'; 'five'; 'one'; 'eight'; 'three']",zero
13453,1,"['eight'; 'four'; 'three'; 'one'; 'nine'; 'zero']",zero
13454,0,"['nine'; 'six'; 'one'; 'five'; 'zero'; 'four']",zero
13455,2,"['eight'; 'zero'; 'three'; 'one'; 'four'; 'five']",zero
13456,9,"['five'; 'zero'; 'seven'; 'three'; 'one'; 'nine']",zero
13457,5,"['five'; 'seven'; 'one'; 'two'; 'six'; 'nine']",seven
13458,4,"['two'; 'six'; 'seven'; 'three'; 'zero'; 'four']",zero
13459,0,"['five'; 'one'; 'six'; 'zero'; 'four'; 'nine']",zero
13460,5,"['five'; 'two'; 'seven'; 'six'; 'nine'; 'one']",two
13461,9,"['nine'; 'seven'; 'three'; 'five'; 'one'; 'zero']",zero
13462,9,"['zero'; 'three'; 'one'; 'nine'; 'seven'; 'five']",three
13463,4,"['two'; 'zero'; 'four'; 'seven'; 'six'; 'three']",zero
13464,0,"['zero'; 'five'; 'one'; 'six'; 'nine'; 'four']",five
13465,9,"['nine'; 'seven'; 'five'; 'zero'; 'one'; 'three']",zero
13466,5,"['nine'; 'six'; 'one'; 'two'; 'seven'; 'five']",nine
13467,0,"['nine'; 'four'; 'six'; 'zero'; 'five'; 'one']",zero
13468,6,"['five'; 'zero'; 'eight'; 'one'; 'three'; 'two']",zero
13469,7,"['zero'; 'eight'; 'five'; 'three'; 'four'; 'nine']",zero
13470,1,"['three'; 'four'; 'nine'; 'zero'; 'one'; 'eight']",zero
13471,4,"['seven'; 'zero'; 'two'; 'four'; 'six'; 'three']",zero
13472,9,"['zero'; 'one'; 'five'; 'seven'; 'three'; 'nine']",five
13473,4,"['six'; 'three'; 'zero'; 'seven'; 'two'; 'four']",zero
