index,true_label,candidate_labels,complementary_label
12841,1,"['horse'; 'truck'; 'dog'; 'frog'; 'bird'; 'airplane'; 'deer']",horse
12842,7,"['frog'; 'bird'; 'deer'; 'automobile'; 'ship'; 'dog'; 'cat']",automobile
12843,4,"['cat'; 'horse'; 'truck'; 'bird'; 'ship'; 'automobile'; 'dog']",truck
12844,7,"['ship'; 'frog'; 'dog'; 'bird'; 'cat'; 'automobile'; 'deer']",automobile
12845,7,"['deer'; 'dog'; 'automobile'; 'ship'; 'cat'; 'frog'; 'bird']",automobile
12846,4,"['cat'; 'horse'; 'truck'; 'automobile'; 'ship'; 'dog'; 'bird']",truck
12847,2,"['airplane'; 'dog'; 'horse'; 'deer'; 'cat'; 'automobile'; 'truck']",airplane
12848,7,"['automobile'; 'dog'; 'ship'; 'deer'; 'cat'; 'bird'; 'frog']",ship
12849,1,"['frog'; 'bird'; 'dog'; 'truck'; 'deer'; 'horse'; 'airplane']",airplane
12850,6,"['dog'; 'airplane'; 'deer'; 'truck'; 'automobile'; 'ship'; 'cat']",airplane
12851,5,"['truck'; 'automobile'; 'horse'; 'airplane'; 'bird'; 'deer'; 'cat']",truck
12852,6,"['deer'; 'ship'; 'dog'; 'automobile'; 'cat'; 'airplane'; 'truck']",ship
12853,3,"['dog'; 'deer'; 'airplane'; 'automobile'; 'horse'; 'bird'; 'truck']",deer
12854,0,"['ship'; 'truck'; 'frog'; 'cat'; 'dog'; 'automobile'; 'bird']",frog
12855,8,"['bird'; 'airplane'; 'cat'; 'automobile'; 'horse'; 'dog'; 'frog']",bird
12856,1,"['truck'; 'deer'; 'frog'; 'dog'; 'bird'; 'horse'; 'airplane']",deer
12857,8,"['frog'; 'horse'; 'automobile'; 'cat'; 'dog'; 'bird'; 'airplane']",frog
12858,4,"['bird'; 'truck'; 'automobile'; 'cat'; 'horse'; 'ship'; 'dog']",truck
12859,4,"['automobile'; 'truck'; 'dog'; 'horse'; 'cat'; 'ship'; 'bird']",ship
12860,2,"['truck'; 'dog'; 'cat'; 'airplane'; 'deer'; 'horse'; 'automobile']",truck
12861,8,"['airplane'; 'automobile'; 'dog'; 'frog'; 'bird'; 'cat'; 'horse']",dog
12862,4,"['horse'; 'automobile'; 'ship'; 'dog'; 'bird'; 'cat'; 'truck']",truck
12863,9,"['cat'; 'ship'; 'dog'; 'airplane'; 'bird'; 'frog'; 'automobile']",bird
12864,7,"['cat'; 'frog'; 'deer'; 'dog'; 'ship'; 'automobile'; 'bird']",ship
12865,1,"['bird'; 'truck'; 'horse'; 'dog'; 'deer'; 'airplane'; 'frog']",bird
12866,8,"['bird'; 'frog'; 'dog'; 'horse'; 'airplane'; 'cat'; 'automobile']",dog
12867,8,"['cat'; 'airplane'; 'frog'; 'dog'; 'horse'; 'automobile'; 'bird']",frog
12868,8,"['bird'; 'frog'; 'horse'; 'dog'; 'automobile'; 'airplane'; 'cat']",horse
12869,7,"['dog'; 'cat'; 'automobile'; 'ship'; 'frog'; 'bird'; 'deer']",automobile
12870,3,"['airplane'; 'automobile'; 'horse'; 'truck'; 'deer'; 'bird'; 'dog']",airplane
12871,2,"['dog'; 'truck'; 'deer'; 'cat'; 'airplane'; 'automobile'; 'horse']",truck
12872,3,"['horse'; 'truck'; 'automobile'; 'dog'; 'bird'; 'deer'; 'airplane']",truck
12873,9,"['bird'; 'automobile'; 'airplane'; 'cat'; 'ship'; 'frog'; 'dog']",bird
12874,6,"['dog'; 'automobile'; 'airplane'; 'deer'; 'truck'; 'cat'; 'ship']",truck
12875,1,"['horse'; 'frog'; 'dog'; 'truck'; 'airplane'; 'deer'; 'bird']",frog
12876,8,"['airplane'; 'dog'; 'bird'; 'automobile'; 'frog'; 'cat'; 'horse']",dog
12877,2,"['airplane'; 'dog'; 'cat'; 'deer'; 'automobile'; 'horse'; 'truck']",dog
12878,9,"['dog'; 'ship'; 'airplane'; 'bird'; 'cat'; 'automobile'; 'frog']",dog
12879,6,"['ship'; 'truck'; 'automobile'; 'dog'; 'deer'; 'airplane'; 'cat']",truck
12880,8,"['dog'; 'horse'; 'automobile'; 'airplane'; 'bird'; 'cat'; 'frog']",dog
12881,1,"['horse'; 'truck'; 'bird'; 'deer'; 'frog'; 'dog'; 'airplane']",horse
12882,3,"['dog'; 'bird'; 'airplane'; 'horse'; 'automobile'; 'truck'; 'deer']",airplane
12883,0,"['dog'; 'frog'; 'bird'; 'ship'; 'cat'; 'automobile'; 'truck']",ship
12884,5,"['airplane'; 'truck'; 'bird'; 'cat'; 'deer'; 'horse'; 'automobile']",truck
12885,6,"['truck'; 'ship'; 'airplane'; 'dog'; 'deer'; 'automobile'; 'cat']",truck
12886,3,"['airplane'; 'automobile'; 'dog'; 'deer'; 'horse'; 'bird'; 'truck']",deer
12887,6,"['cat'; 'dog'; 'deer'; 'airplane'; 'automobile'; 'ship'; 'truck']",airplane
12888,7,"['automobile'; 'frog'; 'bird'; 'dog'; 'ship'; 'deer'; 'cat']",frog
12889,7,"['automobile'; 'ship'; 'frog'; 'deer'; 'bird'; 'cat'; 'dog']",frog
12890,5,"['deer'; 'truck'; 'automobile'; 'bird'; 'horse'; 'cat'; 'airplane']",truck
12891,8,"['bird'; 'frog'; 'dog'; 'automobile'; 'horse'; 'airplane'; 'cat']",automobile
12892,2,"['dog'; 'truck'; 'deer'; 'airplane'; 'automobile'; 'cat'; 'horse']",truck
12893,1,"['frog'; 'horse'; 'deer'; 'dog'; 'bird'; 'airplane'; 'truck']",airplane
12894,1,"['dog'; 'bird'; 'deer'; 'frog'; 'horse'; 'truck'; 'airplane']",bird
12895,9,"['ship'; 'bird'; 'automobile'; 'cat'; 'dog'; 'airplane'; 'frog']",bird
12896,4,"['cat'; 'truck'; 'dog'; 'ship'; 'horse'; 'automobile'; 'bird']",truck
12897,6,"['automobile'; 'dog'; 'ship'; 'truck'; 'airplane'; 'deer'; 'cat']",ship
12898,4,"['automobile'; 'bird'; 'truck'; 'horse'; 'ship'; 'dog'; 'cat']",ship
12899,7,"['frog'; 'dog'; 'automobile'; 'cat'; 'bird'; 'ship'; 'deer']",automobile
12900,7,"['frog'; 'automobile'; 'dog'; 'cat'; 'deer'; 'bird'; 'ship']",automobile
12901,7,"['bird'; 'automobile'; 'deer'; 'dog'; 'frog'; 'cat'; 'ship']",automobile
12902,9,"['ship'; 'frog'; 'airplane'; 'dog'; 'cat'; 'bird'; 'automobile']",frog
12903,1,"['horse'; 'deer'; 'truck'; 'dog'; 'frog'; 'bird'; 'airplane']",truck
12904,3,"['horse'; 'truck'; 'dog'; 'automobile'; 'bird'; 'deer'; 'airplane']",truck
12905,8,"['airplane'; 'horse'; 'bird'; 'frog'; 'automobile'; 'dog'; 'cat']",horse
12906,6,"['truck'; 'airplane'; 'ship'; 'cat'; 'dog'; 'deer'; 'automobile']",truck
12907,8,"['airplane'; 'dog'; 'frog'; 'automobile'; 'bird'; 'horse'; 'cat']",dog
12908,5,"['airplane'; 'horse'; 'cat'; 'bird'; 'deer'; 'truck'; 'automobile']",truck
12909,7,"['bird'; 'automobile'; 'ship'; 'cat'; 'deer'; 'dog'; 'frog']",automobile
12910,0,"['automobile'; 'bird'; 'truck'; 'frog'; 'dog'; 'ship'; 'cat']",bird
12911,0,"['cat'; 'automobile'; 'bird'; 'ship'; 'dog'; 'frog'; 'truck']",ship
12912,5,"['deer'; 'airplane'; 'bird'; 'truck'; 'automobile'; 'cat'; 'horse']",airplane
12913,5,"['cat'; 'horse'; 'automobile'; 'airplane'; 'bird'; 'truck'; 'deer']",truck
12914,1,"['deer'; 'bird'; 'airplane'; 'horse'; 'frog'; 'dog'; 'truck']",deer
12915,0,"['dog'; 'bird'; 'automobile'; 'frog'; 'cat'; 'truck'; 'ship']",dog
12916,0,"['dog'; 'cat'; 'frog'; 'automobile'; 'truck'; 'bird'; 'ship']",dog
12917,1,"['deer'; 'frog'; 'dog'; 'horse'; 'bird'; 'airplane'; 'truck']",airplane
12918,8,"['horse'; 'automobile'; 'cat'; 'airplane'; 'dog'; 'bird'; 'frog']",horse
12919,1,"['bird'; 'frog'; 'dog'; 'horse'; 'truck'; 'airplane'; 'deer']",bird
12920,1,"['deer'; 'frog'; 'airplane'; 'horse'; 'dog'; 'bird'; 'truck']",frog
12921,4,"['bird'; 'truck'; 'horse'; 'automobile'; 'cat'; 'dog'; 'ship']",truck
12922,0,"['frog'; 'bird'; 'truck'; 'automobile'; 'cat'; 'ship'; 'dog']",truck
12923,1,"['truck'; 'frog'; 'bird'; 'deer'; 'horse'; 'dog'; 'airplane']",frog
12924,2,"['horse'; 'cat'; 'dog'; 'truck'; 'deer'; 'airplane'; 'automobile']",truck
12925,7,"['dog'; 'frog'; 'cat'; 'ship'; 'automobile'; 'deer'; 'bird']",ship
12926,8,"['dog'; 'cat'; 'horse'; 'automobile'; 'frog'; 'airplane'; 'bird']",dog
12927,1,"['bird'; 'truck'; 'dog'; 'frog'; 'horse'; 'airplane'; 'deer']",bird
12928,6,"['automobile'; 'ship'; 'truck'; 'cat'; 'deer'; 'dog'; 'airplane']",cat
12929,1,"['truck'; 'bird'; 'deer'; 'dog'; 'horse'; 'airplane'; 'frog']",bird
12930,6,"['airplane'; 'deer'; 'ship'; 'truck'; 'automobile'; 'cat'; 'dog']",airplane
12931,5,"['cat'; 'horse'; 'truck'; 'automobile'; 'airplane'; 'deer'; 'bird']",truck
12932,8,"['frog'; 'automobile'; 'horse'; 'dog'; 'cat'; 'airplane'; 'bird']",automobile
12933,6,"['truck'; 'airplane'; 'automobile'; 'dog'; 'deer'; 'cat'; 'ship']",truck
12934,6,"['ship'; 'automobile'; 'dog'; 'cat'; 'truck'; 'airplane'; 'deer']",truck
12935,8,"['bird'; 'automobile'; 'cat'; 'frog'; 'airplane'; 'horse'; 'dog']",airplane
12936,0,"['ship'; 'automobile'; 'frog'; 'truck'; 'dog'; 'bird'; 'cat']",frog
12937,5,"['airplane'; 'horse'; 'deer'; 'truck'; 'bird'; 'automobile'; 'cat']",truck
12938,8,"['bird'; 'cat'; 'frog'; 'horse'; 'airplane'; 'dog'; 'automobile']",airplane
12939,6,"['truck'; 'deer'; 'cat'; 'airplane'; 'dog'; 'automobile'; 'ship']",truck
12940,2,"['airplane'; 'truck'; 'deer'; 'automobile'; 'dog'; 'cat'; 'horse']",truck
12941,7,"['frog'; 'dog'; 'cat'; 'bird'; 'automobile'; 'deer'; 'ship']",automobile
12942,7,"['dog'; 'cat'; 'bird'; 'automobile'; 'frog'; 'deer'; 'ship']",automobile
12943,3,"['dog'; 'airplane'; 'bird'; 'automobile'; 'horse'; 'deer'; 'truck']",airplane
12944,0,"['bird'; 'frog'; 'truck'; 'cat'; 'automobile'; 'dog'; 'ship']",truck
12945,2,"['cat'; 'automobile'; 'deer'; 'dog'; 'truck'; 'horse'; 'airplane']",truck
12946,1,"['dog'; 'deer'; 'horse'; 'bird'; 'airplane'; 'frog'; 'truck']",airplane
12947,5,"['automobile'; 'horse'; 'bird'; 'airplane'; 'deer'; 'truck'; 'cat']",truck
12948,9,"['cat'; 'bird'; 'dog'; 'automobile'; 'ship'; 'frog'; 'airplane']",bird
12949,1,"['horse'; 'bird'; 'dog'; 'truck'; 'deer'; 'airplane'; 'frog']",horse
12950,9,"['frog'; 'airplane'; 'dog'; 'ship'; 'cat'; 'automobile'; 'bird']",frog
12951,8,"['automobile'; 'dog'; 'bird'; 'cat'; 'airplane'; 'frog'; 'horse']",dog
12952,3,"['bird'; 'truck'; 'airplane'; 'automobile'; 'horse'; 'dog'; 'deer']",truck
12953,3,"['horse'; 'deer'; 'dog'; 'airplane'; 'bird'; 'truck'; 'automobile']",truck
12954,8,"['airplane'; 'bird'; 'dog'; 'frog'; 'horse'; 'cat'; 'automobile']",bird
12955,9,"['dog'; 'frog'; 'automobile'; 'cat'; 'ship'; 'bird'; 'airplane']",dog
12956,3,"['dog'; 'horse'; 'truck'; 'bird'; 'deer'; 'automobile'; 'airplane']",truck
12957,9,"['dog'; 'bird'; 'cat'; 'airplane'; 'automobile'; 'ship'; 'frog']",dog
12958,2,"['cat'; 'automobile'; 'deer'; 'dog'; 'airplane'; 'truck'; 'horse']",automobile
12959,4,"['truck'; 'automobile'; 'cat'; 'bird'; 'dog'; 'horse'; 'ship']",truck
12960,0,"['automobile'; 'cat'; 'dog'; 'ship'; 'frog'; 'bird'; 'truck']",cat
12961,7,"['bird'; 'frog'; 'ship'; 'cat'; 'dog'; 'automobile'; 'deer']",ship
12962,5,"['cat'; 'airplane'; 'bird'; 'automobile'; 'deer'; 'truck'; 'horse']",airplane
12963,1,"['deer'; 'frog'; 'dog'; 'horse'; 'truck'; 'airplane'; 'bird']",deer
12964,1,"['bird'; 'deer'; 'truck'; 'dog'; 'airplane'; 'frog'; 'horse']",bird
12965,3,"['bird'; 'deer'; 'airplane'; 'dog'; 'truck'; 'automobile'; 'horse']",deer
12966,3,"['truck'; 'automobile'; 'bird'; 'dog'; 'deer'; 'airplane'; 'horse']",truck
12967,0,"['truck'; 'frog'; 'automobile'; 'cat'; 'bird'; 'dog'; 'ship']",frog
12968,4,"['cat'; 'ship'; 'truck'; 'dog'; 'automobile'; 'horse'; 'bird']",ship
12969,3,"['automobile'; 'horse'; 'dog'; 'deer'; 'bird'; 'airplane'; 'truck']",truck
12970,9,"['cat'; 'airplane'; 'automobile'; 'dog'; 'ship'; 'frog'; 'bird']",dog
12971,3,"['automobile'; 'bird'; 'truck'; 'airplane'; 'deer'; 'horse'; 'dog']",truck
12972,9,"['dog'; 'airplane'; 'frog'; 'cat'; 'automobile'; 'bird'; 'ship']",dog
12973,3,"['dog'; 'bird'; 'automobile'; 'horse'; 'deer'; 'truck'; 'airplane']",truck
12974,5,"['airplane'; 'automobile'; 'deer'; 'cat'; 'horse'; 'bird'; 'truck']",truck
12975,4,"['cat'; 'horse'; 'dog'; 'bird'; 'truck'; 'automobile'; 'ship']",truck
12976,9,"['bird'; 'automobile'; 'frog'; 'ship'; 'cat'; 'dog'; 'airplane']",bird
12977,1,"['horse'; 'bird'; 'deer'; 'dog'; 'frog'; 'truck'; 'airplane']",horse
12978,2,"['cat'; 'airplane'; 'dog'; 'horse'; 'truck'; 'deer'; 'automobile']",airplane
12979,9,"['bird'; 'automobile'; 'frog'; 'dog'; 'cat'; 'ship'; 'airplane']",bird
12980,7,"['deer'; 'cat'; 'automobile'; 'dog'; 'frog'; 'ship'; 'bird']",ship
12981,1,"['horse'; 'frog'; 'dog'; 'airplane'; 'bird'; 'truck'; 'deer']",horse
12982,1,"['dog'; 'airplane'; 'horse'; 'frog'; 'bird'; 'truck'; 'deer']",dog
12983,7,"['ship'; 'cat'; 'bird'; 'automobile'; 'dog'; 'deer'; 'frog']",bird
12984,7,"['dog'; 'ship'; 'frog'; 'cat'; 'bird'; 'deer'; 'automobile']",ship
12985,7,"['dog'; 'frog'; 'deer'; 'ship'; 'bird'; 'automobile'; 'cat']",ship
12986,9,"['airplane'; 'automobile'; 'cat'; 'dog'; 'bird'; 'ship'; 'frog']",cat
12987,5,"['horse'; 'cat'; 'deer'; 'bird'; 'truck'; 'automobile'; 'airplane']",truck
12988,3,"['truck'; 'automobile'; 'bird'; 'airplane'; 'deer'; 'dog'; 'horse']",truck
12989,4,"['bird'; 'cat'; 'ship'; 'horse'; 'dog'; 'truck'; 'automobile']",ship
12990,2,"['airplane'; 'cat'; 'horse'; 'deer'; 'automobile'; 'truck'; 'dog']",airplane
12991,0,"['truck'; 'frog'; 'automobile'; 'dog'; 'ship'; 'cat'; 'bird']",frog
12992,2,"['deer'; 'truck'; 'automobile'; 'airplane'; 'dog'; 'cat'; 'horse']",truck
12993,0,"['bird'; 'truck'; 'automobile'; 'ship'; 'frog'; 'dog'; 'cat']",dog
12994,7,"['cat'; 'deer'; 'bird'; 'ship'; 'automobile'; 'frog'; 'dog']",ship
12995,7,"['dog'; 'ship'; 'bird'; 'deer'; 'frog'; 'cat'; 'automobile']",ship
12996,6,"['dog'; 'cat'; 'truck'; 'ship'; 'deer'; 'airplane'; 'automobile']",truck
12997,4,"['automobile'; 'bird'; 'truck'; 'dog'; 'horse'; 'cat'; 'ship']",truck
12998,7,"['dog'; 'cat'; 'deer'; 'ship'; 'frog'; 'automobile'; 'bird']",ship
12999,1,"['bird'; 'truck'; 'airplane'; 'dog'; 'horse'; 'frog'; 'deer']",bird
13000,9,"['bird'; 'frog'; 'automobile'; 'ship'; 'airplane'; 'dog'; 'cat']",bird
13001,3,"['deer'; 'horse'; 'airplane'; 'truck'; 'bird'; 'dog'; 'automobile']",deer
13002,1,"['deer'; 'bird'; 'airplane'; 'frog'; 'horse'; 'dog'; 'truck']",bird
13003,9,"['dog'; 'cat'; 'airplane'; 'automobile'; 'bird'; 'frog'; 'ship']",dog
13004,8,"['automobile'; 'bird'; 'airplane'; 'dog'; 'horse'; 'cat'; 'frog']",bird
13005,4,"['bird'; 'horse'; 'ship'; 'automobile'; 'cat'; 'dog'; 'truck']",ship
13006,1,"['airplane'; 'frog'; 'deer'; 'dog'; 'bird'; 'truck'; 'horse']",frog
13007,2,"['dog'; 'automobile'; 'cat'; 'airplane'; 'truck'; 'horse'; 'deer']",truck
13008,0,"['bird'; 'cat'; 'ship'; 'truck'; 'frog'; 'dog'; 'automobile']",dog
13009,7,"['cat'; 'ship'; 'bird'; 'dog'; 'deer'; 'automobile'; 'frog']",ship
13010,1,"['bird'; 'dog'; 'truck'; 'deer'; 'horse'; 'airplane'; 'frog']",airplane
13011,0,"['truck'; 'cat'; 'bird'; 'dog'; 'ship'; 'automobile'; 'frog']",cat
13012,4,"['automobile'; 'dog'; 'cat'; 'ship'; 'horse'; 'bird'; 'truck']",truck
13013,3,"['airplane'; 'horse'; 'bird'; 'automobile'; 'truck'; 'deer'; 'dog']",airplane
13014,7,"['dog'; 'deer'; 'automobile'; 'ship'; 'frog'; 'cat'; 'bird']",automobile
13015,8,"['dog'; 'automobile'; 'bird'; 'airplane'; 'horse'; 'cat'; 'frog']",airplane
13016,0,"['truck'; 'cat'; 'dog'; 'automobile'; 'bird'; 'frog'; 'ship']",cat
13017,9,"['airplane'; 'frog'; 'ship'; 'dog'; 'bird'; 'cat'; 'automobile']",frog
13018,6,"['airplane'; 'deer'; 'automobile'; 'truck'; 'ship'; 'cat'; 'dog']",deer
13019,3,"['horse'; 'bird'; 'automobile'; 'airplane'; 'dog'; 'truck'; 'deer']",horse
13020,8,"['automobile'; 'dog'; 'frog'; 'airplane'; 'horse'; 'cat'; 'bird']",dog
13021,4,"['truck'; 'horse'; 'bird'; 'automobile'; 'dog'; 'cat'; 'ship']",truck
13022,7,"['frog'; 'cat'; 'bird'; 'deer'; 'dog'; 'ship'; 'automobile']",ship
13023,4,"['ship'; 'horse'; 'truck'; 'bird'; 'dog'; 'automobile'; 'cat']",truck
13024,9,"['automobile'; 'dog'; 'frog'; 'ship'; 'airplane'; 'cat'; 'bird']",dog
13025,4,"['horse'; 'ship'; 'truck'; 'dog'; 'automobile'; 'bird'; 'cat']",ship
13026,7,"['deer'; 'frog'; 'cat'; 'bird'; 'automobile'; 'ship'; 'dog']",automobile
13027,8,"['bird'; 'airplane'; 'frog'; 'horse'; 'dog'; 'cat'; 'automobile']",airplane
13028,0,"['truck'; 'bird'; 'automobile'; 'dog'; 'ship'; 'cat'; 'frog']",truck
13029,6,"['automobile'; 'truck'; 'dog'; 'ship'; 'cat'; 'deer'; 'airplane']",airplane
13030,0,"['ship'; 'cat'; 'bird'; 'frog'; 'truck'; 'automobile'; 'dog']",cat
13031,0,"['cat'; 'automobile'; 'ship'; 'truck'; 'dog'; 'frog'; 'bird']",dog
13032,1,"['frog'; 'bird'; 'horse'; 'truck'; 'airplane'; 'dog'; 'deer']",frog
13033,2,"['automobile'; 'deer'; 'cat'; 'truck'; 'dog'; 'horse'; 'airplane']",airplane
13034,9,"['automobile'; 'airplane'; 'bird'; 'frog'; 'cat'; 'dog'; 'ship']",bird
13035,2,"['airplane'; 'horse'; 'truck'; 'dog'; 'deer'; 'cat'; 'automobile']",horse
13036,2,"['deer'; 'truck'; 'automobile'; 'dog'; 'horse'; 'cat'; 'airplane']",truck
13037,1,"['bird'; 'deer'; 'dog'; 'airplane'; 'truck'; 'frog'; 'horse']",bird
13038,4,"['dog'; 'bird'; 'horse'; 'cat'; 'truck'; 'automobile'; 'ship']",truck
13039,7,"['cat'; 'deer'; 'dog'; 'frog'; 'automobile'; 'ship'; 'bird']",automobile
13040,1,"['horse'; 'airplane'; 'truck'; 'deer'; 'frog'; 'bird'; 'dog']",horse
13041,8,"['frog'; 'airplane'; 'horse'; 'automobile'; 'bird'; 'cat'; 'dog']",frog
13042,2,"['dog'; 'horse'; 'airplane'; 'cat'; 'truck'; 'deer'; 'automobile']",horse
13043,0,"['frog'; 'bird'; 'ship'; 'dog'; 'cat'; 'automobile'; 'truck']",frog
13044,1,"['dog'; 'airplane'; 'deer'; 'bird'; 'frog'; 'truck'; 'horse']",airplane
13045,5,"['airplane'; 'truck'; 'cat'; 'bird'; 'automobile'; 'horse'; 'deer']",truck
13046,6,"['dog'; 'cat'; 'deer'; 'automobile'; 'truck'; 'ship'; 'airplane']",truck
13047,2,"['cat'; 'horse'; 'automobile'; 'dog'; 'airplane'; 'truck'; 'deer']",truck
13048,5,"['horse'; 'cat'; 'automobile'; 'airplane'; 'truck'; 'bird'; 'deer']",horse
13049,6,"['airplane'; 'deer'; 'cat'; 'ship'; 'truck'; 'dog'; 'automobile']",airplane
13050,5,"['truck'; 'bird'; 'automobile'; 'airplane'; 'cat'; 'horse'; 'deer']",truck
13051,0,"['cat'; 'bird'; 'frog'; 'ship'; 'dog'; 'automobile'; 'truck']",ship
13052,1,"['airplane'; 'deer'; 'bird'; 'truck'; 'horse'; 'dog'; 'frog']",deer
13053,3,"['deer'; 'truck'; 'airplane'; 'dog'; 'automobile'; 'horse'; 'bird']",truck
13054,8,"['cat'; 'airplane'; 'horse'; 'dog'; 'automobile'; 'frog'; 'bird']",horse
13055,0,"['dog'; 'automobile'; 'frog'; 'ship'; 'truck'; 'bird'; 'cat']",dog
13056,1,"['dog'; 'bird'; 'truck'; 'horse'; 'deer'; 'frog'; 'airplane']",airplane
13057,5,"['airplane'; 'automobile'; 'cat'; 'horse'; 'bird'; 'deer'; 'truck']",truck
13058,7,"['frog'; 'ship'; 'cat'; 'deer'; 'bird'; 'dog'; 'automobile']",ship
13059,2,"['automobile'; 'airplane'; 'deer'; 'truck'; 'horse'; 'cat'; 'dog']",deer
13060,0,"['frog'; 'dog'; 'cat'; 'ship'; 'bird'; 'automobile'; 'truck']",frog
13061,3,"['airplane'; 'horse'; 'deer'; 'bird'; 'dog'; 'truck'; 'automobile']",truck
13062,3,"['bird'; 'automobile'; 'horse'; 'dog'; 'airplane'; 'truck'; 'deer']",automobile
13063,9,"['frog'; 'airplane'; 'bird'; 'dog'; 'cat'; 'ship'; 'automobile']",frog
13064,3,"['deer'; 'horse'; 'automobile'; 'truck'; 'bird'; 'airplane'; 'dog']",truck
13065,1,"['airplane'; 'frog'; 'dog'; 'deer'; 'truck'; 'horse'; 'bird']",frog
13066,6,"['ship'; 'airplane'; 'dog'; 'truck'; 'deer'; 'automobile'; 'cat']",truck
13067,5,"['truck'; 'horse'; 'cat'; 'bird'; 'automobile'; 'deer'; 'airplane']",truck
13068,0,"['ship'; 'automobile'; 'bird'; 'truck'; 'cat'; 'dog'; 'frog']",truck
13069,0,"['dog'; 'frog'; 'cat'; 'truck'; 'bird'; 'ship'; 'automobile']",dog
13070,9,"['ship'; 'frog'; 'airplane'; 'automobile'; 'bird'; 'dog'; 'cat']",frog
13071,2,"['airplane'; 'dog'; 'automobile'; 'deer'; 'truck'; 'horse'; 'cat']",airplane
13072,8,"['bird'; 'automobile'; 'airplane'; 'frog'; 'cat'; 'dog'; 'horse']",automobile
13073,5,"['cat'; 'truck'; 'automobile'; 'deer'; 'bird'; 'airplane'; 'horse']",truck
13074,9,"['automobile'; 'airplane'; 'frog'; 'ship'; 'bird'; 'cat'; 'dog']",frog
13075,2,"['truck'; 'horse'; 'automobile'; 'cat'; 'deer'; 'dog'; 'airplane']",truck
13076,6,"['airplane'; 'ship'; 'automobile'; 'cat'; 'deer'; 'truck'; 'dog']",ship
13077,6,"['automobile'; 'airplane'; 'truck'; 'ship'; 'deer'; 'cat'; 'dog']",truck
13078,9,"['dog'; 'frog'; 'airplane'; 'bird'; 'ship'; 'cat'; 'automobile']",dog
13079,8,"['airplane'; 'bird'; 'frog'; 'dog'; 'horse'; 'cat'; 'automobile']",bird
13080,6,"['automobile'; 'cat'; 'ship'; 'airplane'; 'truck'; 'deer'; 'dog']",cat
13081,2,"['deer'; 'automobile'; 'cat'; 'truck'; 'dog'; 'airplane'; 'horse']",truck
13082,3,"['truck'; 'dog'; 'bird'; 'deer'; 'automobile'; 'horse'; 'airplane']",bird
13083,7,"['ship'; 'bird'; 'automobile'; 'deer'; 'frog'; 'cat'; 'dog']",bird
13084,0,"['dog'; 'truck'; 'bird'; 'frog'; 'ship'; 'automobile'; 'cat']",dog
13085,3,"['deer'; 'dog'; 'horse'; 'bird'; 'truck'; 'automobile'; 'airplane']",truck
13086,0,"['dog'; 'cat'; 'frog'; 'truck'; 'automobile'; 'ship'; 'bird']",truck
13087,5,"['deer'; 'horse'; 'airplane'; 'truck'; 'bird'; 'cat'; 'automobile']",truck
13088,1,"['dog'; 'bird'; 'deer'; 'horse'; 'frog'; 'airplane'; 'truck']",airplane
13089,3,"['dog'; 'airplane'; 'deer'; 'truck'; 'bird'; 'horse'; 'automobile']",airplane
13090,0,"['automobile'; 'bird'; 'ship'; 'frog'; 'cat'; 'truck'; 'dog']",frog
13091,3,"['airplane'; 'bird'; 'dog'; 'deer'; 'truck'; 'horse'; 'automobile']",truck
13092,7,"['ship'; 'automobile'; 'frog'; 'bird'; 'dog'; 'deer'; 'cat']",frog
13093,3,"['bird'; 'truck'; 'deer'; 'horse'; 'automobile'; 'dog'; 'airplane']",truck
13094,3,"['airplane'; 'deer'; 'automobile'; 'bird'; 'horse'; 'truck'; 'dog']",deer
13095,8,"['dog'; 'frog'; 'automobile'; 'cat'; 'bird'; 'airplane'; 'horse']",dog
13096,9,"['automobile'; 'frog'; 'bird'; 'cat'; 'dog'; 'airplane'; 'ship']",frog
13097,5,"['horse'; 'bird'; 'deer'; 'airplane'; 'automobile'; 'truck'; 'cat']",airplane
13098,1,"['bird'; 'truck'; 'deer'; 'dog'; 'frog'; 'horse'; 'airplane']",airplane
13099,1,"['frog'; 'horse'; 'airplane'; 'deer'; 'bird'; 'truck'; 'dog']",frog
13100,5,"['deer'; 'bird'; 'airplane'; 'cat'; 'horse'; 'automobile'; 'truck']",deer
13101,6,"['cat'; 'ship'; 'deer'; 'truck'; 'airplane'; 'dog'; 'automobile']",ship
13102,4,"['truck'; 'dog'; 'horse'; 'cat'; 'ship'; 'bird'; 'automobile']",truck
13103,5,"['horse'; 'airplane'; 'bird'; 'cat'; 'deer'; 'automobile'; 'truck']",airplane
13104,5,"['bird'; 'airplane'; 'automobile'; 'deer'; 'truck'; 'horse'; 'cat']",airplane
13105,7,"['bird'; 'deer'; 'dog'; 'ship'; 'cat'; 'frog'; 'automobile']",ship
13106,0,"['bird'; 'frog'; 'dog'; 'automobile'; 'cat'; 'truck'; 'ship']",dog
13107,2,"['cat'; 'automobile'; 'truck'; 'deer'; 'dog'; 'horse'; 'airplane']",truck
13108,1,"['bird'; 'frog'; 'deer'; 'truck'; 'airplane'; 'horse'; 'dog']",bird
13109,8,"['bird'; 'frog'; 'airplane'; 'cat'; 'horse'; 'automobile'; 'dog']",dog
13110,0,"['automobile'; 'cat'; 'ship'; 'dog'; 'frog'; 'truck'; 'bird']",cat
