index,true_label,candidate_labels,complementary_label
11225,truck,"['automobile', 'deer', 'horse', 'ship']",deer
11226,deer,"['dog', 'horse', 'bird', 'cat']",bird
11227,truck,"['automobile', 'ship', 'bird', 'horse']",bird
11228,horse,"['truck', 'automobile', 'ship', 'deer']",deer
11229,airplane,"['bird', 'ship', 'dog', 'truck']",bird
11230,truck,"['ship', 'automobile', 'horse', 'bird']",horse
11231,cat,"['bird', 'dog', 'frog', 'truck']",truck
11232,truck,"['ship', 'automobile', 'horse', 'bird']",horse
11233,frog,"['automobile', 'dog', 'bird', 'truck']",truck
11234,cat,"['dog', 'bird', 'horse', 'deer']",dog
11235,deer,"['dog', 'horse', 'bird', 'truck']",truck
11236,cat,"['dog', 'bird', 'truck', 'horse']",truck
11237,airplane,"['bird', 'ship', 'automobile', 'deer']",bird
11238,airplane,"['bird', 'ship', 'truck', 'dog']",dog
11239,frog,"['automobile', 'truck', 'dog', 'bird']",dog
11240,airplane,"['bird', 'ship', 'automobile', 'horse']",ship
11241,bird,"['frog', 'truck', 'dog', 'automobile']",truck
11242,automobile,"['truck', 'ship', 'horse', 'deer']",horse
11243,automobile,"['airplane', 'truck', 'horse', 'ship']",horse
11244,ship,"['bird', 'horse', 'deer', 'airplane']",airplane
11245,dog,"['truck', 'horse', 'cat', 'deer']",truck
11246,frog,"['dog', 'cat', 'bird', 'deer']",dog
11247,dog,"['cat', 'deer', 'bird', 'horse']",deer
11248,ship,"['bird', 'automobile', 'horse', 'deer']",automobile
11249,deer,"['horse', 'dog', 'truck', 'bird']",truck
11250,deer,"['horse', 'dog', 'truck', 'bird']",truck
11251,airplane,"['ship', 'bird', 'truck', 'frog']",truck
11252,bird,"['deer', 'dog', 'horse', 'ship']",ship
11253,ship,"['ship', 'bird', 'horse', 'automobile']",bird
11254,deer,"['horse', 'truck', 'dog', 'ship']",truck
11255,airplane,"['automobile', 'bird', 'truck', 'ship']",ship
11256,bird,"['horse', 'ship', 'truck', 'airplane']",truck
11257,cat,"['cat', 'truck', 'deer', 'horse']",truck
11258,truck,"['automobile', 'ship', 'bird', 'horse']",bird
11259,dog,"['deer', 'horse', 'truck', 'ship']",truck
11260,horse,"['deer', 'dog', 'truck', 'cat']",truck
11261,ship,"['bird', 'truck', 'deer', 'airplane']",deer
11262,dog,"['deer', 'bird', 'cat', 'frog']",deer
11263,airplane,"['bird', 'ship', 'automobile', 'horse']",ship
11264,automobile,"['truck', 'horse', 'ship', 'deer']",horse
11265,ship,"['deer', 'bird', 'automobile', 'truck']",deer
11266,ship,"['truck', 'bird', 'automobile', 'dog']",bird
11267,dog,"['truck', 'frog', 'bird', 'deer']",frog
11268,cat,"['dog', 'bird', 'ship', 'deer']",ship
11269,dog,"['truck', 'bird', 'horse', 'frog']",truck
11270,bird,"['frog', 'horse', 'deer', 'truck']",truck
11271,cat,"['dog', 'bird', 'frog', 'deer']",dog
11272,ship,"['truck', 'bird', 'horse', 'automobile']",bird
11273,frog,"['bird', 'dog', 'truck', 'automobile']",truck
11274,dog,"['deer', 'horse', 'truck', 'bird']",truck
11275,truck,"['automobile', 'ship', 'dog', 'horse']",dog
11276,airplane,"['bird', 'frog', 'ship', 'dog']",ship
11277,ship,"['truck', 'bird', 'automobile', 'deer']",bird
11278,horse,"['deer', 'dog', 'bird', 'truck']",truck
11279,deer,"['horse', 'dog', 'truck', 'bird']",truck
11280,airplane,"['bird', 'ship', 'deer', 'dog']",bird
11281,horse,"['deer', 'truck', 'dog', 'automobile']",truck
11282,deer,"['horse', 'bird', 'dog', 'truck']",truck
11283,airplane,"['automobile', 'bird', 'truck', 'deer']",bird
11284,horse,"['deer', 'truck', 'bird', 'dog']",truck
11285,dog,"['bird', 'horse', 'truck', 'ship']",truck
11286,bird,"['frog', 'cat', 'ship', 'dog']",ship
11287,frog,"['truck', 'bird', 'dog', 'automobile']",truck
11288,bird,"['airplane', 'frog', 'horse', 'ship']",horse
11289,horse,"['dog', 'automobile', 'deer', 'cat']",deer
11290,frog,"['dog', 'truck', 'cat', 'bird']",truck
11291,cat,"['bird', 'dog', 'frog', 'truck']",truck
11292,truck,"['automobile', 'ship', 'dog', 'horse']",dog
11293,cat,"['dog', 'truck', 'bird', 'frog']",truck
11294,cat,"['dog', 'bird', 'frog', 'horse']",dog
11295,bird,"['ship', 'frog', 'dog', 'cat']",dog
11296,truck,"['automobile', 'ship', 'horse', 'deer']",horse
11297,airplane,"['bird', 'ship', 'dog', 'horse']",ship
11298,dog,"['horse', 'deer', 'frog', 'truck']",truck
11299,deer,"['dog', 'horse', 'truck', 'bird']",truck
11300,horse,"['deer', 'bird', 'truck', 'dog']",truck
11301,automobile,"['truck', 'horse', 'ship', 'deer']",horse
11302,airplane,"['bird', 'ship', 'truck', 'automobile']",truck
11303,frog,"['bird', 'dog', 'cat', 'truck']",truck
11304,airplane,"['bird', 'ship', 'truck', 'deer']",bird
11305,airplane,"['airplane', 'automobile', 'truck', 'dog']",dog
11306,ship,"['truck', 'bird', 'deer', 'horse']",bird
11307,cat,"['dog', 'truck', 'automobile', 'deer']",truck
11308,automobile,"['truck', 'ship', 'horse', 'bird']",horse
11309,ship,"['truck', 'bird', 'deer', 'airplane']",bird
11310,frog,"['dog', 'bird', 'cat', 'automobile']",automobile
11311,truck,"['ship', 'automobile', 'horse', 'deer']",horse
11312,truck,"['ship', 'automobile', 'deer', 'horse']",deer
11313,bird,"['deer', 'dog', 'truck', 'horse']",truck
11314,dog,"['horse', 'truck', 'deer', 'bird']",truck
11315,deer,"['horse', 'bird', 'dog', 'truck']",truck
11316,truck,"['ship', 'automobile', 'dog', 'bird']",dog
11317,dog,"['bird', 'deer', 'cat', 'truck']",truck
11318,frog,"['dog', 'bird', 'deer', 'truck']",truck
11319,frog,"['dog', 'cat', 'ship', 'bird']",ship
11320,cat,"['cat', 'deer', 'horse', 'bird']",bird
11321,horse,"['deer', 'dog', 'truck', 'ship']",truck
11322,dog,"['truck', 'bird', 'cat', 'horse']",truck
11323,horse,"['deer', 'dog', 'truck', 'bird']",truck
11324,cat,"['dog', 'bird', 'frog', 'airplane']",airplane
11325,airplane,"['ship', 'bird', 'truck', 'dog']",truck
11326,bird,"['airplane', 'ship', 'horse', 'frog']",airplane
11327,ship,"['truck', 'bird', 'frog', 'automobile']",truck
11328,dog,"['deer', 'horse', 'truck', 'frog']",truck
11329,horse,"['deer', 'dog', 'airplane', 'truck']",deer
11330,dog,"['ship', 'truck', 'automobile', 'bird']",bird
11331,frog,"['dog', 'truck', 'automobile', 'ship']",truck
11332,truck,"['automobile', 'ship', 'horse', 'bird']",horse
11333,cat,"['cat', 'dog', 'bird', 'horse']",horse
11334,horse,"['deer', 'dog', 'truck', 'bird']",truck
11335,bird,"['horse', 'deer', 'frog', 'truck']",truck
11336,automobile,"['truck', 'ship', 'bird', 'deer']",bird
11337,cat,"['bird', 'truck', 'dog', 'frog']",truck
11338,horse,"['truck', 'ship', 'deer', 'dog']",deer
11339,cat,"['dog', 'bird', 'deer', 'frog']",dog
11340,bird,"['deer', 'dog', 'horse', 'truck']",truck
11341,dog,"['horse', 'frog', 'bird', 'truck']",truck
11342,bird,"['horse', 'deer', 'truck', 'automobile']",truck
11343,ship,"['truck', 'bird', 'automobile', 'deer']",bird
11344,cat,"['dog', 'bird', 'frog', 'truck']",truck
11345,ship,"['truck', 'bird', 'automobile', 'dog']",truck
11346,frog,"['dog', 'cat', 'automobile', 'truck']",truck
11347,dog,"['bird', 'cat', 'horse', 'deer']",bird
11348,bird,"['deer', 'frog', 'truck', 'dog']",truck
11349,bird,"['deer', 'dog', 'horse', 'ship']",ship
11350,horse,"['dog', 'deer', 'truck', 'automobile']",truck
11351,dog,"['horse', 'deer', 'frog', 'bird']",horse
11352,ship,"['bird', 'airplane', 'truck', 'dog']",truck
11353,cat,"['dog', 'bird', 'ship', 'truck']",ship
11354,bird,"['deer', 'frog', 'dog', 'truck']",truck
11355,horse,"['truck', 'deer', 'dog', 'bird']",deer
11356,airplane,"['bird', 'ship', 'deer', 'dog']",ship
11357,cat,"['cat', 'truck', 'deer', 'ship']",truck
11358,frog,"['dog', 'bird', 'cat', 'truck']",truck
11359,cat,"['bird', 'dog', 'frog', 'horse']",dog
11360,truck,"['automobile', 'ship', 'horse', 'frog']",horse
11361,automobile,"['automobile', 'ship', 'horse', 'dog']",horse
11362,bird,"['dog', 'deer', 'frog', 'ship']",ship
11363,frog,"['dog', 'cat', 'bird', 'truck']",truck
11364,cat,"['dog', 'deer', 'horse', 'bird']",bird
11365,dog,"['deer', 'horse', 'bird', 'cat']",cat
11366,cat,"['dog', 'deer', 'frog', 'bird']",dog
11367,automobile,"['automobile', 'horse', 'ship', 'bird']",horse
11368,ship,"['deer', 'bird', 'automobile', 'dog']",automobile
11369,frog,"['dog', 'cat', 'bird', 'automobile']",automobile
11370,cat,"['dog', 'bird', 'horse', 'deer']",bird
11371,frog,"['dog', 'automobile', 'truck', 'bird']",truck
11372,airplane,"['bird', 'ship', 'automobile', 'truck']",bird
11373,truck,"['automobile', 'ship', 'horse', 'dog']",dog
11374,airplane,"['ship', 'automobile', 'horse', 'bird']",horse
11375,dog,"['truck', 'frog', 'horse', 'bird']",frog
11376,dog,"['truck', 'airplane', 'horse', 'bird']",truck
11377,horse,"['dog', 'truck', 'bird', 'ship']",truck
11378,ship,"['truck', 'bird', 'airplane', 'horse']",truck
11379,cat,"['bird', 'frog', 'truck', 'dog']",truck
11380,bird,"['airplane', 'horse', 'ship', 'dog']",horse
11381,frog,"['dog', 'cat', 'bird', 'deer']",bird
11382,bird,"['deer', 'horse', 'frog', 'dog']",dog
11383,truck,"['ship', 'automobile', 'bird', 'horse']",bird
11384,deer,"['horse', 'dog', 'truck', 'bird']",truck
11385,bird,"['deer', 'horse', 'dog', 'truck']",truck
11386,cat,"['dog', 'bird', 'truck', 'deer']",truck
11387,cat,"['horse', 'cat', 'truck', 'deer']",truck
11388,truck,"['automobile', 'ship', 'horse', 'dog']",ship
11389,cat,"['dog', 'bird', 'truck', 'horse']",truck
11390,horse,"['dog', 'deer', 'cat', 'ship']",ship
11391,horse,"['deer', 'dog', 'bird', 'truck']",truck
11392,frog,"['dog', 'cat', 'bird', 'truck']",truck
11393,horse,"['dog', 'automobile', 'deer', 'cat']",automobile
11394,frog,"['frog', 'bird', 'dog', 'truck']",truck
11395,automobile,"['truck', 'horse', 'frog', 'ship']",horse
11396,dog,"['truck', 'horse', 'bird', 'deer']",truck
11397,frog,"['dog', 'truck', 'bird', 'cat']",truck
11398,deer,"['horse', 'dog', 'bird', 'automobile']",automobile
11399,truck,"['automobile', 'ship', 'bird', 'dog']",bird
11400,airplane,"['bird', 'ship', 'automobile', 'deer']",ship
11401,deer,"['horse', 'truck', 'dog', 'bird']",truck
11402,deer,"['horse', 'bird', 'dog', 'truck']",truck
11403,automobile,"['truck', 'ship', 'horse', 'bird']",horse
11404,frog,"['dog', 'bird', 'truck', 'deer']",truck
11405,dog,"['bird', 'cat', 'truck', 'deer']",truck
11406,frog,"['bird', 'dog', 'automobile', 'truck']",dog
11407,automobile,"['truck', 'horse', 'bird', 'deer']",horse
11408,frog,"['frog', 'dog', 'horse', 'cat']",dog
11409,cat,"['dog', 'bird', 'truck', 'frog']",truck
11410,horse,"['deer', 'truck', 'dog', 'bird']",truck
11411,horse,"['deer', 'truck', 'dog', 'ship']",truck
11412,frog,"['dog', 'deer', 'truck', 'frog']",truck
11413,ship,"['deer', 'truck', 'automobile', 'bird']",truck
11414,horse,"['deer', 'truck', 'dog', 'bird']",truck
11415,bird,"['deer', 'frog', 'dog', 'ship']",ship
11416,airplane,"['bird', 'ship', 'truck', 'automobile']",bird
11417,horse,"['deer', 'truck', 'dog', 'ship']",truck
11418,automobile,"['truck', 'horse', 'bird', 'ship']",horse
11419,cat,"['bird', 'dog', 'frog', 'deer']",frog
11420,bird,"['horse', 'airplane', 'ship', 'cat']",horse
11421,automobile,"['truck', 'horse', 'deer', 'bird']",horse
11422,truck,"['automobile', 'ship', 'bird', 'deer']",bird
11423,deer,"['horse', 'dog', 'bird', 'truck']",truck
11424,airplane,"['ship', 'bird', 'truck', 'frog']",truck
11425,airplane,"['bird', 'ship', 'dog', 'automobile']",dog
11426,horse,"['deer', 'dog', 'airplane', 'truck']",airplane
11427,automobile,"['truck', 'dog', 'ship', 'horse']",dog
11428,horse,"['dog', 'deer', 'truck', 'bird']",truck
11429,frog,"['frog', 'deer', 'bird', 'horse']",frog
11430,truck,"['automobile', 'ship', 'deer', 'bird']",deer
11431,airplane,"['bird', 'ship', 'automobile', 'deer']",ship
11432,frog,"['bird', 'dog', 'deer', 'truck']",truck
11433,bird,"['ship', 'horse', 'frog', 'truck']",truck
11434,cat,"['cat', 'deer', 'horse', 'bird']",deer
11435,deer,"['horse', 'bird', 'dog', 'truck']",truck
11436,bird,"['deer', 'horse', 'ship', 'dog']",ship
11437,dog,"['deer', 'horse', 'truck', 'bird']",truck
11438,frog,"['dog', 'cat', 'bird', 'truck']",truck
11439,frog,"['automobile', 'dog', 'truck', 'bird']",truck
11440,airplane,"['bird', 'truck', 'ship', 'automobile']",truck
11441,dog,"['truck', 'bird', 'airplane', 'horse']",truck
11442,dog,"['deer', 'bird', 'cat', 'frog']",deer
11443,bird,"['frog', 'automobile', 'deer', 'dog']",automobile
11444,automobile,"['truck', 'deer', 'ship', 'horse']",deer
11445,frog,"['dog', 'bird', 'cat', 'deer']",dog
11446,horse,"['deer', 'truck', 'dog', 'automobile']",truck
11447,cat,"['dog', 'truck', 'horse', 'bird']",truck
11448,horse,"['deer', 'truck', 'dog', 'ship']",truck
11449,cat,"['dog', 'bird', 'truck', 'deer']",truck
11450,dog,"['deer', 'bird', 'horse', 'truck']",truck
11451,airplane,"['airplane', 'ship', 'frog', 'cat']",frog
11452,bird,"['deer', 'horse', 'dog', 'cat']",horse
11453,truck,"['automobile', 'ship', 'dog', 'cat']",dog
11454,bird,"['horse', 'truck', 'frog', 'ship']",truck
11455,bird,"['dog', 'cat', 'frog', 'horse']",dog
11456,bird,"['deer', 'dog', 'ship', 'airplane']",deer
11457,truck,"['automobile', 'horse', 'ship', 'bird']",horse
11458,cat,"['dog', 'bird', 'frog', 'truck']",truck
11459,frog,"['bird', 'dog', 'automobile', 'truck']",truck
11460,horse,"['ship', 'deer', 'dog', 'bird']",deer
11461,ship,"['automobile', 'airplane', 'bird', 'dog']",bird
11462,dog,"['bird', 'frog', 'horse', 'deer']",horse
11463,dog,"['deer', 'horse', 'truck', 'bird']",truck
11464,automobile,"['truck', 'horse', 'deer', 'bird']",horse
11465,dog,"['cat', 'horse', 'deer', 'truck']",truck
11466,frog,"['dog', 'cat', 'bird', 'truck']",truck
11467,bird,"['dog', 'cat', 'frog', 'automobile']",automobile
11468,frog,"['dog', 'automobile', 'bird', 'truck']",truck
11469,horse,"['dog', 'deer', 'truck', 'bird']",truck
11470,automobile,"['truck', 'ship', 'deer', 'frog']",deer
11471,bird,"['cat', 'horse', 'dog', 'frog']",dog
11472,truck,"['automobile', 'ship', 'dog', 'bird']",dog
11473,automobile,"['truck', 'ship', 'horse', 'deer']",horse
11474,airplane,"['ship', 'bird', 'truck', 'deer']",truck
11475,airplane,"['automobile', 'airplane', 'truck', 'horse']",horse
11476,cat,"['dog', 'bird', 'truck', 'horse']",truck
11477,cat,"['dog', 'bird', 'truck', 'frog']",truck
11478,bird,"['horse', 'dog', 'frog', 'automobile']",automobile
11479,airplane,"['bird', 'ship', 'truck', 'cat']",bird
11480,cat,"['dog', 'cat', 'horse', 'truck']",truck
11481,deer,"['horse', 'dog', 'cat', 'frog']",dog
11482,automobile,"['truck', 'deer', 'horse', 'ship']",deer
11483,horse,"['deer', 'dog', 'cat', 'automobile']",automobile
11484,horse,"['deer', 'dog', 'truck', 'bird']",truck
11485,truck,"['automobile', 'ship', 'bird', 'deer']",bird
11486,bird,"['truck', 'frog', 'horse', 'ship']",truck
11487,airplane,"['bird', 'ship', 'frog', 'truck']",ship
11488,ship,"['truck', 'automobile', 'horse', 'bird']",truck
11489,frog,"['dog', 'bird', 'truck', 'automobile']",truck
11490,ship,"['automobile', 'deer', 'cat', 'bird']",deer
11491,dog,"['truck', 'frog', 'horse', 'deer']",frog
11492,cat,"['dog', 'horse', 'bird', 'deer']",horse
11493,dog,"['deer', 'bird', 'truck', 'horse']",truck
11494,dog,"['frog', 'bird', 'deer', 'horse']",frog
11495,dog,"['horse', 'truck', 'ship', 'bird']",truck
11496,dog,"['bird', 'truck', 'frog', 'horse']",truck
11497,automobile,"['truck', 'ship', 'horse', 'deer']",horse
11498,cat,"['dog', 'bird', 'truck', 'deer']",truck
11499,deer,"['horse', 'dog', 'bird', 'truck']",truck
11500,bird,"['dog', 'horse', 'truck', 'cat']",truck
11501,ship,"['automobile', 'truck', 'dog', 'cat']",dog
11502,horse,"['deer', 'airplane', 'truck', 'dog']",airplane
11503,ship,"['automobile', 'airplane', 'truck', 'deer']",deer
11504,truck,"['automobile', 'ship', 'horse', 'bird']",horse
11505,ship,"['automobile', 'truck', 'cat', 'deer']",cat
11506,deer,"['horse', 'truck', 'dog', 'bird']",truck
11507,dog,"['bird', 'truck', 'ship', 'frog']",truck
11508,frog,"['bird', 'cat', 'dog', 'automobile']",automobile
11509,airplane,"['bird', 'ship', 'deer', 'dog']",dog
11510,deer,"['horse', 'bird', 'dog', 'frog']",dog
11511,bird,"['horse', 'bird', 'dog', 'truck']",truck
11512,cat,"['bird', 'frog', 'deer', 'horse']",bird
11513,dog,"['truck', 'bird', 'horse', 'deer']",truck
11514,airplane,"['bird', 'ship', 'deer', 'dog']",bird
11515,automobile,"['truck', 'deer', 'ship', 'bird']",bird
11516,truck,"['automobile', 'horse', 'ship', 'dog']",ship
11517,truck,"['automobile', 'ship', 'horse', 'deer']",horse
11518,bird,"['dog', 'horse', 'deer', 'cat']",horse
11519,dog,"['horse', 'frog', 'truck', 'deer']",truck
11520,horse,"['deer', 'ship', 'dog', 'truck']",ship
11521,deer,"['horse', 'dog', 'bird', 'truck']",truck
11522,automobile,"['truck', 'horse', 'deer', 'ship']",horse
11523,dog,"['truck', 'frog', 'bird', 'horse']",frog
11524,ship,"['truck', 'automobile', 'bird', 'dog']",truck
11525,dog,"['cat', 'horse', 'bird', 'ship']",ship
11526,deer,"['horse', 'dog', 'bird', 'truck']",truck
11527,horse,"['dog', 'deer', 'ship', 'truck']",ship
11528,bird,"['horse', 'frog', 'truck', 'airplane']",truck
11529,ship,"['bird', 'horse', 'dog', 'automobile']",horse
11530,dog,"['horse', 'deer', 'bird', 'truck']",truck
11531,cat,"['dog', 'frog', 'bird', 'airplane']",dog
11532,automobile,"['automobile', 'ship', 'horse', 'deer']",horse
11533,truck,"['automobile', 'ship', 'horse', 'bird']",ship
11534,cat,"['dog', 'deer', 'horse', 'truck']",truck
11535,airplane,"['bird', 'ship', 'automobile', 'truck']",bird
11536,dog,"['bird', 'truck', 'horse', 'cat']",truck
11537,frog,"['automobile', 'dog', 'bird', 'horse']",dog
11538,bird,"['frog', 'ship', 'cat', 'dog']",ship
11539,frog,"['frog', 'deer', 'dog', 'bird']",frog
11540,cat,"['deer', 'dog', 'truck', 'horse']",truck
11541,truck,"['automobile', 'ship', 'bird', 'horse']",bird
11542,deer,"['dog', 'horse', 'bird', 'cat']",dog
11543,automobile,"['automobile', 'horse', 'ship', 'bird']",horse
11544,cat,"['cat', 'deer', 'horse', 'frog']",deer
11545,bird,"['horse', 'ship', 'dog', 'deer']",ship
11546,automobile,"['automobile', 'horse', 'ship', 'airplane']",horse
11547,truck,"['automobile', 'ship', 'dog', 'bird']",dog
11548,bird,"['horse', 'truck', 'dog', 'ship']",truck
11549,truck,"['ship', 'automobile', 'horse', 'bird']",horse
11550,deer,"['horse', 'truck', 'bird', 'ship']",truck
11551,dog,"['airplane', 'deer', 'horse', 'ship']",deer
11552,truck,"['automobile', 'ship', 'horse', 'bird']",horse
11553,horse,"['deer', 'dog', 'truck', 'ship']",truck
11554,airplane,"['airplane', 'ship', 'frog', 'dog']",frog
11555,truck,"['automobile', 'ship', 'horse', 'deer']",horse
11556,cat,"['bird', 'dog', 'frog', 'automobile']",automobile
11557,truck,"['automobile', 'ship', 'horse', 'deer']",horse
11558,automobile,"['automobile', 'ship', 'horse', 'deer']",horse
11559,ship,"['truck', 'bird', 'deer', 'automobile']",truck
11560,dog,"['cat', 'deer', 'horse', 'bird']",horse
11561,horse,"['deer', 'dog', 'truck', 'ship']",truck
11562,deer,"['dog', 'cat', 'horse', 'bird']",dog
11563,airplane,"['bird', 'ship', 'automobile', 'truck']",bird
11564,cat,"['dog', 'bird', 'horse', 'frog']",bird
11565,deer,"['horse', 'truck', 'dog', 'bird']",truck
11566,ship,"['truck', 'bird', 'automobile', 'deer']",bird
11567,deer,"['horse', 'dog', 'bird', 'truck']",truck
11568,cat,"['truck', 'bird', 'frog', 'dog']",truck
11569,ship,"['truck', 'bird', 'horse', 'dog']",truck
11570,horse,"['truck', 'airplane', 'deer', 'dog']",deer
11571,automobile,"['truck', 'horse', 'deer', 'dog']",horse
11572,airplane,"['bird', 'ship', 'deer', 'horse']",bird
11573,deer,"['horse', 'dog', 'truck', 'bird']",truck
11574,automobile,"['truck', 'horse', 'deer', 'frog']",horse
11575,dog,"['deer', 'horse', 'truck', 'bird']",truck
11576,ship,"['truck', 'bird', 'horse', 'frog']",truck
11577,ship,"['truck', 'bird', 'deer', 'horse']",bird
11578,cat,"['dog', 'bird', 'truck', 'horse']",truck
11579,automobile,"['truck', 'horse', 'ship', 'bird']",horse
11580,automobile,"['truck', 'horse', 'ship', 'deer']",horse
11581,horse,"['deer', 'dog', 'ship', 'bird']",ship
11582,deer,"['horse', 'dog', 'bird', 'truck']",truck
11583,airplane,"['bird', 'ship', 'deer', 'automobile']",bird
11584,frog,"['dog', 'cat', 'bird', 'horse']",horse
11585,automobile,"['truck', 'horse', 'dog', 'bird']",horse
11586,deer,"['horse', 'truck', 'bird', 'dog']",truck
11587,bird,"['ship', 'automobile', 'horse', 'dog']",dog
11588,frog,"['dog', 'cat', 'truck', 'bird']",truck
11589,truck,"['automobile', 'ship', 'bird', 'dog']",bird
11590,deer,"['horse', 'bird', 'dog', 'truck']",truck
11591,ship,"['automobile', 'airplane', 'bird', 'truck']",bird
11592,truck,"['automobile', 'ship', 'bird', 'horse']",bird
11593,ship,"['truck', 'deer', 'cat', 'dog']",deer
11594,truck,"['automobile', 'ship', 'horse', 'dog']",ship
11595,horse,"['deer', 'truck', 'dog', 'ship']",truck
11596,cat,"['truck', 'dog', 'airplane', 'automobile']",truck
11597,truck,"['automobile', 'ship', 'horse', 'deer']",horse
11598,ship,"['truck', 'bird', 'deer', 'automobile']",bird
11599,truck,"['automobile', 'ship', 'bird', 'horse']",bird
11600,dog,"['dog', 'bird', 'horse', 'ship']",ship
11601,truck,"['automobile', 'ship', 'dog', 'bird']",dog
11602,frog,"['dog', 'cat', 'truck', 'bird']",truck
11603,dog,"['cat', 'truck', 'frog', 'bird']",truck
11604,truck,"['ship', 'automobile', 'bird', 'deer']",bird
11605,horse,"['truck', 'dog', 'deer', 'bird']",truck
11606,bird,"['ship', 'cat', 'airplane', 'dog']",cat
11607,truck,"['automobile', 'ship', 'bird', 'dog']",bird
11608,horse,"['deer', 'dog', 'truck', 'ship']",truck
11609,frog,"['dog', 'deer', 'bird', 'cat']",dog
11610,dog,"['bird', 'truck', 'horse', 'frog']",truck
11611,horse,"['deer', 'dog', 'truck', 'ship']",truck
11612,airplane,"['bird', 'ship', 'truck', 'deer']",bird
11613,ship,"['truck', 'dog', 'automobile', 'bird']",dog
11614,automobile,"['horse', 'truck', 'deer', 'frog']",frog
11615,airplane,"['bird', 'truck', 'ship', 'horse']",truck
11616,ship,"['automobile', 'bird', 'deer', 'truck']",bird
11617,cat,"['dog', 'bird', 'deer', 'horse']",dog
11618,airplane,"['bird', 'ship', 'truck', 'automobile']",bird
11619,automobile,"['truck', 'horse', 'bird', 'frog']",horse
11620,truck,"['automobile', 'ship', 'horse', 'bird']",horse
11621,horse,"['deer', 'truck', 'bird', 'ship']",truck
11622,dog,"['cat', 'frog', 'truck', 'bird']",truck
11623,cat,"['dog', 'frog', 'bird', 'deer']",dog
11624,dog,"['frog', 'truck', 'bird', 'cat']",truck
11625,cat,"['bird', 'dog', 'truck', 'horse']",truck
11626,deer,"['horse', 'dog', 'cat', 'frog']",dog
11627,ship,"['truck', 'automobile', 'bird', 'deer']",truck
11628,cat,"['deer', 'cat', 'bird', 'horse']",horse
11629,bird,"['airplane', 'cat', 'frog', 'dog']",cat
11630,bird,"['airplane', 'horse', 'deer', 'dog']",horse
11631,automobile,"['automobile', 'ship', 'horse', 'deer']",horse
11632,cat,"['cat', 'frog', 'deer', 'airplane']",airplane
11633,airplane,"['airplane', 'ship', 'deer', 'automobile']",deer
11634,frog,"['dog', 'bird', 'cat', 'truck']",truck
11635,deer,"['horse', 'frog', 'bird', 'dog']",dog
11636,dog,"['truck', 'bird', 'horse', 'frog']",truck
11637,dog,"['cat', 'truck', 'frog', 'bird']",truck
11638,frog,"['bird', 'dog', 'truck', 'deer']",truck
11639,cat,"['bird', 'frog', 'dog', 'horse']",dog
11640,automobile,"['truck', 'horse', 'deer', 'bird']",horse
11641,bird,"['deer', 'horse', 'dog', 'truck']",truck
11642,airplane,"['bird', 'ship', 'automobile', 'deer']",bird
11643,airplane,"['bird', 'automobile', 'horse', 'truck']",bird
11644,frog,"['deer', 'dog', 'bird', 'horse']",dog
11645,automobile,"['truck', 'ship', 'horse', 'bird']",horse
11646,automobile,"['automobile', 'horse', 'frog', 'ship']",horse
11647,frog,"['bird', 'truck', 'dog', 'horse']",truck
11648,horse,"['deer', 'truck', 'dog', 'bird']",truck
11649,deer,"['horse', 'dog', 'bird', 'truck']",truck
11650,bird,"['airplane', 'ship', 'deer', 'frog']",ship
11651,frog,"['dog', 'bird', 'deer', 'truck']",truck
11652,ship,"['truck', 'bird', 'horse', 'deer']",truck
11653,cat,"['dog', 'bird', 'frog', 'horse']",dog
11654,frog,"['dog', 'bird', 'truck', 'automobile']",truck
11655,cat,"['dog', 'bird', 'horse', 'deer']",bird
11656,horse,"['truck', 'deer', 'dog', 'automobile']",truck
11657,frog,"['dog', 'ship', 'bird', 'cat']",ship
11658,truck,"['automobile', 'ship', 'dog', 'horse']",dog
11659,truck,"['automobile', 'ship', 'horse', 'deer']",horse
11660,truck,"['ship', 'deer', 'automobile', 'horse']",deer
11661,airplane,"['bird', 'ship', 'automobile', 'horse']",ship
11662,dog,"['cat', 'frog', 'horse', 'truck']",truck
11663,automobile,"['automobile', 'ship', 'horse', 'deer']",horse
11664,automobile,"['truck', 'horse', 'bird', 'deer']",horse
11665,ship,"['truck', 'bird', 'automobile', 'deer']",bird
11666,bird,"['dog', 'cat', 'frog', 'horse']",frog
11667,ship,"['truck', 'deer', 'bird', 'automobile']",deer
11668,cat,"['dog', 'bird', 'horse', 'deer']",horse
11669,horse,"['deer', 'truck', 'dog', 'ship']",truck
11670,deer,"['deer', 'horse', 'dog', 'frog']",frog
11671,airplane,"['airplane', 'ship', 'frog', 'automobile']",frog
11672,frog,"['automobile', 'dog', 'truck', 'bird']",truck
11673,ship,"['truck', 'bird', 'dog', 'horse']",truck
11674,ship,"['truck', 'bird', 'horse', 'automobile']",truck
11675,frog,"['bird', 'dog', 'cat', 'ship']",ship
11676,ship,"['automobile', 'deer', 'horse', 'truck']",deer
11677,truck,"['ship', 'horse', 'dog', 'deer']",horse
11678,truck,"['automobile', 'ship', 'horse', 'bird']",horse
11679,automobile,"['truck', 'deer', 'horse', 'ship']",deer
11680,cat,"['dog', 'deer', 'horse', 'truck']",truck
