index,true_label,candidate_labels,complementary_label
2439,4,"['three'; 'zero'; 'one']",zero
2440,0,"['four'; 'zero'; 'one']",zero
2441,4,"['three'; 'zero'; 'one']",zero
2442,8,"['two'; 'six'; 'zero']",zero
2443,4,"['zero'; 'three'; 'one']",zero
2444,8,"['two'; 'zero'; 'six']",zero
2445,5,"['eight'; 'three'; 'zero']",zero
2446,1,"['three'; 'two'; 'nine']",nine
2447,7,"['four'; 'three'; 'seven']",three
2448,1,"['nine'; 'two'; 'three']",nine
2449,4,"['three'; 'one'; 'zero']",zero
2450,2,"['one'; 'eight'; 'nine']",eight
2451,4,"['one'; 'three'; 'zero']",zero
2452,4,"['zero'; 'three'; 'one']",three
2453,9,"['two'; 'four'; 'five']",four
2454,2,"['one'; 'nine'; 'eight']",eight
2455,7,"['four'; 'three'; 'seven']",three
2456,3,"['nine'; 'six'; 'zero']",zero
2457,2,"['one'; 'nine'; 'eight']",eight
2458,4,"['three'; 'one'; 'zero']",zero
2459,6,"['six'; 'three'; 'eight']",eight
2460,9,"['five'; 'four'; 'two']",four
2461,5,"['zero'; 'three'; 'eight']",three
2462,1,"['two'; 'nine'; 'three']",nine
2463,3,"['zero'; 'nine'; 'six']",nine
2464,2,"['eight'; 'one'; 'nine']",eight
2465,9,"['four'; 'five'; 'two']",five
2466,4,"['three'; 'zero'; 'one']",zero
2467,4,"['one'; 'three'; 'zero']",zero
2468,3,"['zero'; 'six'; 'nine']",six
2469,3,"['nine'; 'zero'; 'six']",zero
2470,6,"['eight'; 'six'; 'three']",six
2471,9,"['five'; 'two'; 'four']",two
2472,2,"['one'; 'nine'; 'eight']",eight
2473,0,"['one'; 'four'; 'zero']",zero
2474,6,"['six'; 'eight'; 'three']",eight
2475,8,"['two'; 'six'; 'zero']",zero
2476,8,"['six'; 'zero'; 'two']",zero
2477,7,"['three'; 'four'; 'seven']",four
2478,5,"['eight'; 'zero'; 'three']",zero
2479,6,"['eight'; 'three'; 'six']",three
2480,6,"['six'; 'eight'; 'three']",eight
2481,3,"['nine'; 'zero'; 'six']",zero
2482,8,"['two'; 'zero'; 'six']",zero
2483,0,"['four'; 'zero'; 'one']",zero
2484,4,"['zero'; 'one'; 'three']",zero
2485,4,"['one'; 'zero'; 'three']",zero
2486,6,"['three'; 'six'; 'eight']",eight
2487,6,"['six'; 'three'; 'eight']",three
2488,7,"['seven'; 'three'; 'four']",three
2489,3,"['zero'; 'nine'; 'six']",nine
2490,4,"['three'; 'zero'; 'one']",zero
2491,7,"['four'; 'three'; 'seven']",three
2492,7,"['seven'; 'four'; 'three']",four
2493,0,"['one'; 'zero'; 'four']",four
2494,6,"['eight'; 'three'; 'six']",three
2495,1,"['nine'; 'two'; 'three']",nine
2496,6,"['three'; 'eight'; 'six']",eight
2497,1,"['nine'; 'three'; 'two']",nine
2498,6,"['eight'; 'three'; 'six']",three
2499,2,"['nine'; 'eight'; 'one']",eight
2500,0,"['zero'; 'one'; 'four']",four
2501,9,"['two'; 'five'; 'four']",five
2502,7,"['four'; 'seven'; 'three']",three
2503,3,"['nine'; 'six'; 'zero']",zero
2504,6,"['three'; 'eight'; 'six']",eight
2505,1,"['two'; 'nine'; 'three']",nine
2506,3,"['nine'; 'zero'; 'six']",zero
2507,8,"['two'; 'six'; 'zero']",zero
2508,2,"['one'; 'eight'; 'nine']",eight
2509,9,"['five'; 'four'; 'two']",four
2510,2,"['nine'; 'eight'; 'one']",eight
2511,8,"['zero'; 'six'; 'two']",zero
2512,7,"['three'; 'seven'; 'four']",four
2513,2,"['nine'; 'one'; 'eight']",eight
2514,9,"['four'; 'two'; 'five']",two
2515,5,"['eight'; 'three'; 'zero']",zero
2516,6,"['eight'; 'six'; 'three']",three
2517,2,"['one'; 'eight'; 'nine']",nine
2518,2,"['one'; 'nine'; 'eight']",eight
2519,6,"['eight'; 'three'; 'six']",three
2520,4,"['one'; 'zero'; 'three']",zero
2521,9,"['five'; 'two'; 'four']",two
2522,7,"['seven'; 'four'; 'three']",four
2523,6,"['eight'; 'six'; 'three']",three
2524,3,"['zero'; 'nine'; 'six']",nine
2525,0,"['one'; 'zero'; 'four']",zero
2526,0,"['four'; 'zero'; 'one']",zero
2527,5,"['eight'; 'three'; 'zero']",zero
2528,0,"['zero'; 'four'; 'one']",four
2529,3,"['nine'; 'six'; 'zero']",zero
2530,1,"['three'; 'two'; 'nine']",nine
2531,3,"['six'; 'zero'; 'nine']",zero
2532,0,"['one'; 'four'; 'zero']",zero
2533,6,"['eight'; 'three'; 'six']",six
2534,2,"['eight'; 'one'; 'nine']",eight
2535,3,"['six'; 'nine'; 'zero']",zero
2536,3,"['six'; 'nine'; 'zero']",zero
2537,5,"['eight'; 'zero'; 'three']",zero
2538,0,"['zero'; 'four'; 'one']",four
2539,0,"['zero'; 'four'; 'one']",four
2540,7,"['seven'; 'three'; 'four']",three
2541,3,"['nine'; 'six'; 'zero']",zero
2542,4,"['three'; 'one'; 'zero']",zero
2543,7,"['four'; 'three'; 'seven']",three
2544,5,"['zero'; 'eight'; 'three']",eight
2545,6,"['eight'; 'three'; 'six']",three
2546,4,"['zero'; 'one'; 'three']",zero
2547,1,"['two'; 'nine'; 'three']",nine
2548,4,"['three'; 'one'; 'zero']",zero
2549,5,"['three'; 'eight'; 'zero']",zero
2550,2,"['eight'; 'nine'; 'one']",nine
2551,5,"['eight'; 'zero'; 'three']",zero
2552,1,"['three'; 'nine'; 'two']",nine
2553,9,"['five'; 'four'; 'two']",four
2554,5,"['eight'; 'zero'; 'three']",zero
2555,8,"['two'; 'zero'; 'six']",zero
2556,6,"['six'; 'eight'; 'three']",eight
2557,0,"['four'; 'one'; 'zero']",zero
2558,7,"['three'; 'seven'; 'four']",four
2559,9,"['two'; 'five'; 'four']",five
2560,4,"['three'; 'zero'; 'one']",zero
2561,0,"['four'; 'zero'; 'one']",zero
2562,9,"['two'; 'five'; 'four']",five
2563,1,"['two'; 'three'; 'nine']",three
2564,3,"['zero'; 'nine'; 'six']",nine
2565,2,"['nine'; 'eight'; 'one']",eight
2566,5,"['zero'; 'three'; 'eight']",zero
2567,3,"['six'; 'nine'; 'zero']",zero
2568,3,"['six'; 'nine'; 'zero']",zero
2569,4,"['three'; 'one'; 'zero']",zero
2570,6,"['eight'; 'three'; 'six']",three
2571,5,"['zero'; 'eight'; 'three']",eight
2572,1,"['nine'; 'three'; 'two']",nine
2573,6,"['six'; 'three'; 'eight']",three
2574,7,"['three'; 'four'; 'seven']",four
2575,7,"['four'; 'three'; 'seven']",three
2576,7,"['three'; 'four'; 'seven']",four
2577,8,"['zero'; 'two'; 'six']",zero
2578,4,"['three'; 'zero'; 'one']",zero
2579,9,"['two'; 'four'; 'five']",four
2580,3,"['nine'; 'zero'; 'six']",zero
2581,0,"['one'; 'four'; 'zero']",zero
2582,0,"['zero'; 'one'; 'four']",four
2583,1,"['nine'; 'two'; 'three']",nine
2584,0,"['one'; 'four'; 'zero']",zero
2585,2,"['one'; 'eight'; 'nine']",eight
2586,0,"['one'; 'zero'; 'four']",zero
2587,3,"['nine'; 'zero'; 'six']",zero
2588,6,"['six'; 'eight'; 'three']",eight
2589,4,"['zero'; 'three'; 'one']",zero
2590,6,"['three'; 'six'; 'eight']",eight
2591,7,"['four'; 'three'; 'seven']",three
2592,5,"['zero'; 'eight'; 'three']",zero
2593,8,"['two'; 'six'; 'zero']",zero
2594,1,"['nine'; 'three'; 'two']",nine
2595,9,"['four'; 'five'; 'two']",five
2596,4,"['zero'; 'three'; 'one']",three
2597,0,"['zero'; 'four'; 'one']",four
2598,8,"['six'; 'zero'; 'two']",zero
2599,1,"['three'; 'two'; 'nine']",nine
2600,9,"['two'; 'four'; 'five']",four
2601,2,"['eight'; 'one'; 'nine']",eight
2602,6,"['eight'; 'six'; 'three']",three
2603,3,"['zero'; 'nine'; 'six']",nine
2604,1,"['two'; 'nine'; 'three']",nine
2605,5,"['eight'; 'zero'; 'three']",zero
2606,0,"['four'; 'one'; 'zero']",zero
2607,6,"['six'; 'eight'; 'three']",eight
2608,4,"['one'; 'three'; 'zero']",zero
2609,7,"['seven'; 'four'; 'three']",four
2610,8,"['two'; 'six'; 'zero']",zero
2611,8,"['zero'; 'two'; 'six']",zero
2612,7,"['three'; 'seven'; 'four']",four
2613,9,"['two'; 'four'; 'five']",four
2614,6,"['three'; 'eight'; 'six']",eight
2615,0,"['four'; 'one'; 'zero']",zero
2616,1,"['three'; 'two'; 'nine']",nine
2617,0,"['four'; 'zero'; 'one']",zero
2618,7,"['three'; 'four'; 'seven']",four
2619,1,"['three'; 'two'; 'nine']",nine
2620,5,"['zero'; 'three'; 'eight']",three
2621,0,"['zero'; 'one'; 'four']",four
2622,5,"['eight'; 'zero'; 'three']",zero
2623,1,"['three'; 'two'; 'nine']",nine
2624,0,"['four'; 'zero'; 'one']",four
2625,2,"['nine'; 'eight'; 'one']",eight
2626,2,"['nine'; 'eight'; 'one']",eight
2627,3,"['zero'; 'six'; 'nine']",six
2628,8,"['six'; 'zero'; 'two']",zero
2629,0,"['one'; 'zero'; 'four']",zero
2630,1,"['two'; 'nine'; 'three']",nine
2631,6,"['six'; 'eight'; 'three']",eight
2632,3,"['six'; 'zero'; 'nine']",zero
2633,9,"['two'; 'five'; 'four']",five
2634,7,"['four'; 'three'; 'seven']",three
2635,6,"['eight'; 'three'; 'six']",three
2636,8,"['two'; 'zero'; 'six']",zero
2637,6,"['three'; 'six'; 'eight']",eight
2638,6,"['three'; 'six'; 'eight']",eight
2639,5,"['three'; 'zero'; 'eight']",zero
2640,9,"['four'; 'five'; 'two']",five
2641,2,"['nine'; 'one'; 'eight']",eight
2642,0,"['one'; 'four'; 'zero']",zero
2643,9,"['four'; 'five'; 'two']",five
2644,6,"['eight'; 'three'; 'six']",three
2645,1,"['nine'; 'two'; 'three']",nine
2646,5,"['three'; 'eight'; 'zero']",zero
2647,4,"['one'; 'three'; 'zero']",zero
2648,2,"['nine'; 'one'; 'eight']",eight
2649,9,"['four'; 'five'; 'two']",five
2650,7,"['three'; 'seven'; 'four']",four
2651,5,"['eight'; 'three'; 'zero']",zero
2652,3,"['zero'; 'nine'; 'six']",nine
2653,7,"['four'; 'three'; 'seven']",three
2654,1,"['three'; 'nine'; 'two']",nine
2655,5,"['eight'; 'three'; 'zero']",zero
2656,6,"['three'; 'eight'; 'six']",eight
2657,6,"['eight'; 'three'; 'six']",three
2658,7,"['seven'; 'four'; 'three']",four
2659,7,"['three'; 'four'; 'seven']",four
2660,3,"['zero'; 'six'; 'nine']",six
2661,3,"['zero'; 'six'; 'nine']",zero
2662,6,"['eight'; 'six'; 'three']",three
2663,1,"['two'; 'nine'; 'three']",nine
2664,2,"['nine'; 'one'; 'eight']",eight
2665,4,"['zero'; 'one'; 'three']",zero
2666,7,"['seven'; 'four'; 'three']",four
2667,1,"['nine'; 'two'; 'three']",nine
2668,8,"['two'; 'zero'; 'six']",zero
2669,3,"['zero'; 'nine'; 'six']",nine
2670,2,"['one'; 'nine'; 'eight']",eight
2671,3,"['nine'; 'six'; 'zero']",zero
2672,8,"['six'; 'zero'; 'two']",zero
2673,7,"['three'; 'four'; 'seven']",four
2674,5,"['three'; 'eight'; 'zero']",zero
2675,3,"['zero'; 'nine'; 'six']",nine
2676,7,"['seven'; 'three'; 'four']",three
2677,9,"['five'; 'two'; 'four']",two
2678,8,"['two'; 'six'; 'zero']",zero
2679,8,"['two'; 'six'; 'zero']",zero
2680,6,"['six'; 'eight'; 'three']",eight
2681,8,"['zero'; 'two'; 'six']",zero
2682,8,"['six'; 'zero'; 'two']",zero
2683,8,"['six'; 'two'; 'zero']",zero
2684,2,"['one'; 'eight'; 'nine']",eight
2685,8,"['two'; 'six'; 'zero']",zero
2686,4,"['three'; 'one'; 'zero']",zero
2687,8,"['zero'; 'two'; 'six']",zero
2688,1,"['two'; 'nine'; 'three']",nine
2689,4,"['three'; 'one'; 'zero']",zero
2690,5,"['three'; 'zero'; 'eight']",zero
2691,7,"['three'; 'four'; 'seven']",four
2692,1,"['three'; 'nine'; 'two']",nine
2693,2,"['nine'; 'one'; 'eight']",eight
2694,2,"['one'; 'nine'; 'eight']",eight
2695,1,"['three'; 'nine'; 'two']",nine
2696,9,"['five'; 'two'; 'four']",five
2697,9,"['two'; 'five'; 'four']",five
2698,5,"['eight'; 'zero'; 'three']",zero
2699,8,"['zero'; 'six'; 'two']",zero
2700,2,"['one'; 'eight'; 'nine']",eight
2701,7,"['three'; 'four'; 'seven']",four
2702,9,"['two'; 'four'; 'five']",four
2703,9,"['two'; 'five'; 'four']",five
2704,7,"['seven'; 'four'; 'three']",four
2705,3,"['zero'; 'six'; 'nine']",six
2706,7,"['three'; 'seven'; 'four']",seven
2707,3,"['nine'; 'six'; 'zero']",zero
2708,1,"['nine'; 'three'; 'two']",nine
2709,0,"['zero'; 'one'; 'four']",four
2710,6,"['three'; 'six'; 'eight']",eight
2711,7,"['three'; 'seven'; 'four']",four
2712,9,"['five'; 'two'; 'four']",two
2713,5,"['eight'; 'zero'; 'three']",zero
2714,2,"['eight'; 'nine'; 'one']",eight
2715,4,"['one'; 'three'; 'zero']",zero
2716,1,"['nine'; 'two'; 'three']",nine
2717,1,"['two'; 'three'; 'nine']",three
2718,0,"['one'; 'zero'; 'four']",zero
2719,1,"['three'; 'nine'; 'two']",nine
2720,3,"['six'; 'nine'; 'zero']",zero
2721,2,"['one'; 'eight'; 'nine']",eight
2722,9,"['five'; 'two'; 'four']",two
2723,6,"['six'; 'three'; 'eight']",three
2724,4,"['one'; 'three'; 'zero']",zero
2725,1,"['nine'; 'two'; 'three']",nine
2726,3,"['zero'; 'six'; 'nine']",six
2727,5,"['eight'; 'zero'; 'three']",zero
2728,9,"['five'; 'two'; 'four']",two
2729,0,"['one'; 'zero'; 'four']",zero
2730,1,"['three'; 'nine'; 'two']",nine
2731,1,"['three'; 'two'; 'nine']",nine
2732,4,"['zero'; 'one'; 'three']",zero
2733,2,"['nine'; 'one'; 'eight']",eight
2734,3,"['six'; 'zero'; 'nine']",zero
2735,3,"['six'; 'nine'; 'zero']",zero
2736,0,"['four'; 'zero'; 'one']",zero
2737,4,"['zero'; 'three'; 'one']",three
2738,2,"['nine'; 'one'; 'eight']",eight
2739,5,"['eight'; 'zero'; 'three']",zero
2740,3,"['nine'; 'six'; 'zero']",zero
2741,6,"['three'; 'eight'; 'six']",eight
2742,4,"['one'; 'three'; 'zero']",zero
2743,7,"['four'; 'seven'; 'three']",three
2744,5,"['zero'; 'eight'; 'three']",zero
2745,0,"['one'; 'zero'; 'four']",zero
2746,0,"['zero'; 'four'; 'one']",four
2747,1,"['nine'; 'two'; 'three']",nine
2748,2,"['one'; 'nine'; 'eight']",eight
2749,2,"['nine'; 'one'; 'eight']",eight
2750,7,"['seven'; 'three'; 'four']",three
2751,3,"['six'; 'nine'; 'zero']",zero
2752,7,"['seven'; 'three'; 'four']",three
2753,4,"['one'; 'zero'; 'three']",zero
2754,7,"['four'; 'three'; 'seven']",three
2755,5,"['zero'; 'three'; 'eight']",zero
2756,6,"['eight'; 'three'; 'six']",three
2757,6,"['eight'; 'six'; 'three']",three
2758,5,"['zero'; 'eight'; 'three']",zero
2759,7,"['seven'; 'three'; 'four']",three
2760,3,"['zero'; 'nine'; 'six']",nine
2761,8,"['two'; 'zero'; 'six']",zero
2762,1,"['nine'; 'two'; 'three']",nine
2763,9,"['five'; 'two'; 'four']",two
2764,9,"['two'; 'four'; 'five']",four
2765,0,"['zero'; 'one'; 'four']",four
2766,7,"['four'; 'three'; 'seven']",three
2767,1,"['nine'; 'three'; 'two']",nine
2768,8,"['two'; 'six'; 'zero']",zero
2769,2,"['one'; 'nine'; 'eight']",eight
2770,0,"['four'; 'one'; 'zero']",zero
2771,3,"['zero'; 'six'; 'nine']",six
2772,4,"['one'; 'zero'; 'three']",zero
2773,4,"['zero'; 'one'; 'three']",zero
2774,3,"['zero'; 'nine'; 'six']",nine
2775,5,"['three'; 'zero'; 'eight']",zero
2776,1,"['three'; 'two'; 'nine']",nine
2777,6,"['six'; 'eight'; 'three']",eight
2778,7,"['three'; 'four'; 'seven']",four
2779,9,"['four'; 'two'; 'five']",two
2780,5,"['eight'; 'zero'; 'three']",zero
2781,8,"['six'; 'zero'; 'two']",zero
2782,0,"['zero'; 'one'; 'four']",four
2783,2,"['nine'; 'one'; 'eight']",eight
2784,1,"['three'; 'two'; 'nine']",nine
2785,6,"['three'; 'six'; 'eight']",eight
2786,3,"['six'; 'nine'; 'zero']",zero
2787,9,"['five'; 'four'; 'two']",four
2788,3,"['zero'; 'six'; 'nine']",six
2789,6,"['eight'; 'six'; 'three']",three
2790,2,"['eight'; 'nine'; 'one']",nine
2791,1,"['nine'; 'three'; 'two']",nine
2792,2,"['eight'; 'one'; 'nine']",eight
2793,9,"['four'; 'two'; 'five']",two
2794,1,"['two'; 'three'; 'nine']",three
2795,9,"['four'; 'five'; 'two']",five
2796,3,"['six'; 'zero'; 'nine']",zero
2797,9,"['two'; 'five'; 'four']",five
2798,9,"['five'; 'four'; 'two']",four
2799,4,"['three'; 'one'; 'zero']",zero
2800,4,"['three'; 'one'; 'zero']",zero
2801,4,"['zero'; 'three'; 'one']",zero
2802,2,"['eight'; 'nine'; 'one']",eight
2803,3,"['zero'; 'nine'; 'six']",nine
2804,9,"['two'; 'four'; 'five']",four
2805,8,"['zero'; 'six'; 'two']",zero
2806,0,"['four'; 'one'; 'zero']",zero
2807,1,"['nine'; 'three'; 'two']",nine
2808,4,"['three'; 'zero'; 'one']",zero
2809,4,"['zero'; 'three'; 'one']",three
2810,8,"['six'; 'two'; 'zero']",zero
2811,1,"['nine'; 'two'; 'three']",nine
2812,2,"['nine'; 'one'; 'eight']",eight
2813,2,"['nine'; 'eight'; 'one']",eight
2814,7,"['seven'; 'three'; 'four']",three
2815,9,"['five'; 'four'; 'two']",four
2816,3,"['six'; 'nine'; 'zero']",zero
2817,0,"['four'; 'one'; 'zero']",zero
2818,3,"['six'; 'zero'; 'nine']",zero
2819,4,"['one'; 'zero'; 'three']",zero
2820,3,"['nine'; 'zero'; 'six']",zero
2821,9,"['two'; 'four'; 'five']",four
2822,6,"['three'; 'six'; 'eight']",eight
2823,1,"['nine'; 'two'; 'three']",nine
2824,2,"['eight'; 'one'; 'nine']",eight
2825,7,"['four'; 'three'; 'seven']",three
2826,0,"['four'; 'zero'; 'one']",four
2827,4,"['three'; 'zero'; 'one']",zero
2828,6,"['three'; 'six'; 'eight']",eight
2829,4,"['one'; 'zero'; 'three']",zero
2830,1,"['three'; 'nine'; 'two']",nine
2831,1,"['three'; 'nine'; 'two']",nine
2832,4,"['zero'; 'one'; 'three']",zero
2833,8,"['zero'; 'six'; 'two']",zero
2834,3,"['zero'; 'six'; 'nine']",six
2835,7,"['seven'; 'three'; 'four']",three
2836,6,"['eight'; 'six'; 'three']",three
2837,6,"['three'; 'eight'; 'six']",eight
2838,2,"['nine'; 'eight'; 'one']",eight
2839,0,"['zero'; 'one'; 'four']",four
2840,2,"['one'; 'nine'; 'eight']",eight
2841,8,"['two'; 'zero'; 'six']",zero
2842,8,"['six'; 'two'; 'zero']",zero
2843,1,"['nine'; 'two'; 'three']",nine
2844,7,"['seven'; 'three'; 'four']",three
2845,8,"['two'; 'zero'; 'six']",zero
2846,2,"['nine'; 'one'; 'eight']",nine
2847,2,"['one'; 'nine'; 'eight']",eight
2848,7,"['three'; 'seven'; 'four']",four
2849,6,"['six'; 'three'; 'eight']",three
2850,6,"['three'; 'eight'; 'six']",eight
2851,2,"['nine'; 'eight'; 'one']",eight
2852,7,"['three'; 'seven'; 'four']",three
2853,1,"['three'; 'nine'; 'two']",nine
2854,0,"['zero'; 'four'; 'one']",four
2855,2,"['nine'; 'one'; 'eight']",eight
2856,4,"['three'; 'one'; 'zero']",zero
2857,5,"['zero'; 'three'; 'eight']",zero
2858,1,"['two'; 'nine'; 'three']",nine
2859,4,"['three'; 'zero'; 'one']",zero
2860,9,"['two'; 'four'; 'five']",four
2861,5,"['three'; 'eight'; 'zero']",zero
2862,6,"['three'; 'six'; 'eight']",eight
2863,6,"['six'; 'three'; 'eight']",eight
2864,0,"['four'; 'zero'; 'one']",four
2865,7,"['four'; 'three'; 'seven']",three
2866,2,"['eight'; 'one'; 'nine']",one
2867,7,"['seven'; 'four'; 'three']",four
2868,5,"['eight'; 'three'; 'zero']",zero
2869,5,"['eight'; 'zero'; 'three']",zero
2870,1,"['two'; 'nine'; 'three']",nine
2871,3,"['nine'; 'six'; 'zero']",zero
2872,1,"['two'; 'three'; 'nine']",three
2873,0,"['zero'; 'one'; 'four']",four
2874,4,"['one'; 'zero'; 'three']",zero
2875,2,"['one'; 'nine'; 'eight']",eight
2876,1,"['three'; 'two'; 'nine']",nine
2877,2,"['one'; 'eight'; 'nine']",nine
2878,1,"['nine'; 'three'; 'two']",nine
2879,2,"['nine'; 'eight'; 'one']",eight
2880,6,"['eight'; 'six'; 'three']",six
2881,7,"['three'; 'seven'; 'four']",four
2882,0,"['four'; 'zero'; 'one']",zero
2883,3,"['six'; 'nine'; 'zero']",zero
2884,6,"['eight'; 'three'; 'six']",three
2885,5,"['eight'; 'three'; 'zero']",zero
2886,3,"['six'; 'nine'; 'zero']",zero
2887,2,"['eight'; 'one'; 'nine']",nine
2888,4,"['one'; 'three'; 'zero']",zero
2889,1,"['two'; 'three'; 'nine']",three
2890,0,"['one'; 'four'; 'zero']",zero
2891,4,"['one'; 'zero'; 'three']",zero
2892,2,"['eight'; 'nine'; 'one']",nine
2893,4,"['one'; 'zero'; 'three']",zero
2894,1,"['three'; 'two'; 'nine']",nine
2895,3,"['zero'; 'six'; 'nine']",six
2896,4,"['one'; 'zero'; 'three']",zero
2897,0,"['four'; 'zero'; 'one']",zero
2898,6,"['six'; 'eight'; 'three']",eight
2899,0,"['four'; 'one'; 'zero']",zero
2900,5,"['three'; 'eight'; 'zero']",zero
2901,8,"['zero'; 'six'; 'two']",zero
2902,4,"['zero'; 'one'; 'three']",zero
2903,7,"['four'; 'three'; 'seven']",three
2904,0,"['zero'; 'one'; 'four']",four
2905,3,"['six'; 'nine'; 'zero']",zero
2906,1,"['three'; 'two'; 'nine']",nine
2907,1,"['three'; 'nine'; 'two']",nine
2908,2,"['nine'; 'one'; 'eight']",eight
2909,7,"['seven'; 'three'; 'four']",three
2910,6,"['three'; 'six'; 'eight']",eight
2911,9,"['four'; 'two'; 'five']",two
2912,5,"['three'; 'zero'; 'eight']",zero
2913,6,"['three'; 'eight'; 'six']",eight
2914,0,"['one'; 'four'; 'zero']",zero
2915,3,"['nine'; 'zero'; 'six']",zero
2916,5,"['eight'; 'three'; 'zero']",zero
2917,3,"['nine'; 'six'; 'zero']",zero
2918,1,"['nine'; 'two'; 'three']",nine
2919,0,"['zero'; 'one'; 'four']",four
2920,1,"['nine'; 'two'; 'three']",nine
2921,5,"['zero'; 'eight'; 'three']",eight
2922,4,"['three'; 'one'; 'zero']",zero
2923,6,"['three'; 'eight'; 'six']",eight
2924,9,"['two'; 'four'; 'five']",four
2925,6,"['six'; 'three'; 'eight']",three
2926,3,"['nine'; 'six'; 'zero']",zero
2927,8,"['two'; 'six'; 'zero']",zero
2928,5,"['eight'; 'zero'; 'three']",zero
2929,7,"['seven'; 'four'; 'three']",four
2930,6,"['six'; 'eight'; 'three']",eight
2931,3,"['six'; 'nine'; 'zero']",zero
2932,1,"['three'; 'nine'; 'two']",nine
2933,5,"['three'; 'zero'; 'eight']",zero
2934,9,"['two'; 'four'; 'five']",four
2935,0,"['four'; 'one'; 'zero']",zero
2936,2,"['one'; 'eight'; 'nine']",eight
2937,1,"['three'; 'two'; 'nine']",nine
2938,1,"['three'; 'two'; 'nine']",nine
2939,2,"['nine'; 'eight'; 'one']",eight
2940,8,"['six'; 'zero'; 'two']",zero
2941,3,"['six'; 'nine'; 'zero']",zero
2942,8,"['two'; 'zero'; 'six']",zero
2943,4,"['zero'; 'three'; 'one']",zero
2944,0,"['one'; 'zero'; 'four']",zero
2945,5,"['eight'; 'three'; 'zero']",zero
2946,5,"['zero'; 'eight'; 'three']",zero
2947,6,"['three'; 'six'; 'eight']",eight
2948,5,"['eight'; 'zero'; 'three']",zero
2949,7,"['seven'; 'four'; 'three']",four
2950,7,"['seven'; 'four'; 'three']",four
2951,8,"['two'; 'six'; 'zero']",zero
2952,0,"['four'; 'one'; 'zero']",zero
2953,9,"['five'; 'four'; 'two']",four
2954,6,"['three'; 'six'; 'eight']",eight
2955,0,"['zero'; 'four'; 'one']",four
2956,9,"['two'; 'four'; 'five']",four
2957,1,"['nine'; 'two'; 'three']",nine
2958,8,"['two'; 'six'; 'zero']",zero
2959,2,"['eight'; 'nine'; 'one']",nine
2960,3,"['nine'; 'six'; 'zero']",zero
2961,3,"['zero'; 'six'; 'nine']",six
2962,4,"['one'; 'zero'; 'three']",zero
2963,4,"['zero'; 'one'; 'three']",zero
2964,3,"['six'; 'zero'; 'nine']",zero
2965,5,"['zero'; 'three'; 'eight']",three
2966,5,"['eight'; 'three'; 'zero']",zero
2967,6,"['eight'; 'three'; 'six']",three
2968,5,"['eight'; 'three'; 'zero']",zero
2969,7,"['three'; 'seven'; 'four']",three
2970,1,"['nine'; 'two'; 'three']",nine
2971,8,"['zero'; 'six'; 'two']",zero
2972,8,"['six'; 'zero'; 'two']",zero
2973,9,"['four'; 'two'; 'five']",two
2974,0,"['zero'; 'four'; 'one']",four
2975,0,"['zero'; 'one'; 'four']",four
2976,2,"['nine'; 'eight'; 'one']",eight
2977,1,"['three'; 'nine'; 'two']",nine
2978,6,"['three'; 'eight'; 'six']",eight
2979,2,"['one'; 'eight'; 'nine']",eight
2980,7,"['three'; 'seven'; 'four']",seven
2981,3,"['nine'; 'six'; 'zero']",zero
2982,7,"['seven'; 'three'; 'four']",three
2983,4,"['zero'; 'one'; 'three']",zero
2984,7,"['four'; 'seven'; 'three']",four
2985,7,"['three'; 'four'; 'seven']",four
2986,7,"['three'; 'four'; 'seven']",four
2987,8,"['two'; 'six'; 'zero']",zero
2988,1,"['three'; 'two'; 'nine']",nine
2989,9,"['four'; 'two'; 'five']",two
2990,4,"['zero'; 'three'; 'one']",three
2991,8,"['six'; 'two'; 'zero']",zero
2992,6,"['eight'; 'six'; 'three']",three
2993,5,"['zero'; 'three'; 'eight']",three
2994,1,"['three'; 'nine'; 'two']",nine
2995,7,"['four'; 'seven'; 'three']",four
2996,0,"['four'; 'zero'; 'one']",zero
2997,9,"['two'; 'four'; 'five']",four
2998,1,"['two'; 'nine'; 'three']",nine
2999,5,"['eight'; 'zero'; 'three']",zero
3000,9,"['four'; 'two'; 'five']",two
3001,0,"['four'; 'one'; 'zero']",zero
3002,8,"['zero'; 'six'; 'two']",zero
3003,8,"['six'; 'zero'; 'two']",zero
3004,1,"['three'; 'nine'; 'two']",nine
3005,3,"['nine'; 'zero'; 'six']",zero
3006,2,"['nine'; 'eight'; 'one']",eight
3007,5,"['zero'; 'three'; 'eight']",three
3008,7,"['seven'; 'three'; 'four']",three
3009,4,"['three'; 'zero'; 'one']",zero
3010,7,"['four'; 'seven'; 'three']",seven
3011,8,"['six'; 'zero'; 'two']",zero
3012,0,"['one'; 'zero'; 'four']",zero
3013,3,"['nine'; 'zero'; 'six']",zero
3014,8,"['six'; 'zero'; 'two']",zero
3015,0,"['four'; 'zero'; 'one']",zero
3016,0,"['zero'; 'four'; 'one']",four
3017,2,"['nine'; 'one'; 'eight']",eight
3018,4,"['zero'; 'three'; 'one']",three
3019,1,"['two'; 'nine'; 'three']",nine
3020,9,"['two'; 'five'; 'four']",five
3021,0,"['four'; 'zero'; 'one']",zero
3022,9,"['four'; 'two'; 'five']",two
3023,2,"['eight'; 'nine'; 'one']",eight
