index,true_label,candidate_labels,complementary_label
14128,18,"['motorcycle'; 'whale'; 'train'; 'wardrobe'; 'trout'; 'bus']",wardrobe
14129,86,"['spider'; 'poppy'; 'turtle'; 'telephone'; 'road'; 'squirrel']",spider
14130,43,"['palm_tree'; 'house'; 'aquarium_fish'; 'mushroom'; 'telephone'; 'tulip']",house
14131,82,"['train'; 'lamp'; 'snail'; 'squirrel'; 'shrew'; 'crocodile']",train
14132,46,"['motorcycle'; 'bus'; 'clock'; 'kangaroo'; 'orange'; 'bowl']",bowl
14133,50,"['crab'; 'raccoon'; 'bottle'; 'tulip'; 'castle'; 'tank']",castle
14134,12,"['lobster'; 'bridge'; 'cattle'; 'man'; 'pear'; 'wolf']",cattle
14135,57,"['plain'; 'rose'; 'streetcar'; 'sweet_pepper'; 'poppy'; 'seal']",streetcar
14136,12,"['wolf'; 'bridge'; 'pear'; 'man'; 'lobster'; 'cattle']",pear
14137,68,"['kangaroo'; 'baby'; 'house'; 'pine_tree'; 'pickup_truck'; 'possum']",baby
14138,31,"['couch'; 'mountain'; 'shark'; 'tulip'; 'bridge'; 'rabbit']",shark
14139,20,"['oak_tree'; 'rocket'; 'sweet_pepper'; 'sunflower'; 'pear'; 'worm']",worm
14140,69,"['tank'; 'fox'; 'bed'; 'apple'; 'oak_tree'; 'cockroach']",fox
14141,46,"['kangaroo'; 'bus'; 'clock'; 'orange'; 'motorcycle'; 'bowl']",orange
14142,44,"['camel'; 'pickup_truck'; 'oak_tree'; 'snail'; 'tulip'; 'orchid']",snail
14143,31,"['couch'; 'mountain'; 'bridge'; 'shark'; 'rabbit'; 'tulip']",shark
14144,81,"['tulip'; 'crocodile'; 'sweet_pepper'; 'palm_tree'; 'wardrobe'; 'spider']",wardrobe
14145,52,"['bottle'; 'poppy'; 'cloud'; 'hamster'; 'girl'; 'beaver']",hamster
14146,84,"['bus'; 'otter'; 'pear'; 'mushroom'; 'willow_tree'; 'snail']",otter
14147,28,"['bottle'; 'forest'; 'cattle'; 'whale'; 'mouse'; 'seal']",forest
14148,70,"['maple_tree'; 'beetle'; 'apple'; 'otter'; 'bee'; 'cattle']",beetle
14149,10,"['bowl'; 'wolf'; 'beaver'; 'ray'; 'cloud'; 'butterfly']",wolf
14150,1,"['train'; 'skunk'; 'baby'; 'tiger'; 'dolphin'; 'snail']",baby
14151,82,"['snail'; 'squirrel'; 'shrew'; 'train'; 'lamp'; 'crocodile']",train
14152,24,"['pine_tree'; 'seal'; 'pickup_truck'; 'sweet_pepper'; 'maple_tree'; 'sea']",sea
14153,61,"['poppy'; 'can'; 'otter'; 'camel'; 'apple'; 'worm']",otter
14154,74,"['streetcar'; 'lobster'; 'bridge'; 'tiger'; 'can'; 'palm_tree']",lobster
14155,98,"['pine_tree'; 'woman'; 'keyboard'; 'palm_tree'; 'shark'; 'lizard']",keyboard
14156,45,"['house'; 'oak_tree'; 'dolphin'; 'apple'; 'television'; 'girl']",house
14157,67,"['sea'; 'beetle'; 'orange'; 'lawn_mower'; 'mushroom'; 'keyboard']",orange
14158,37,"['cup'; 'train'; 'cockroach'; 'chimpanzee'; 'turtle'; 'wolf']",cup
14159,16,"['mouse'; 'bowl'; 'sea'; 'table'; 'whale'; 'apple']",whale
14160,40,"['skyscraper'; 'lobster'; 'bowl'; 'beaver'; 'turtle'; 'dinosaur']",lobster
14161,6,"['tulip'; 'pine_tree'; 'snake'; 'worm'; 'plate'; 'clock']",plate
14162,82,"['train'; 'crocodile'; 'snail'; 'squirrel'; 'shrew'; 'lamp']",train
14163,42,"['telephone'; 'whale'; 'house'; 'clock'; 'cockroach'; 'lizard']",whale
14164,36,"['television'; 'butterfly'; 'dinosaur'; 'orange'; 'chair'; 'bridge']",butterfly
14165,75,"['bus'; 'castle'; 'road'; 'shark'; 'lion'; 'cloud']",castle
14166,47,"['trout'; 'spider'; 'orange'; 'mouse'; 'willow_tree'; 'bee']",spider
14167,56,"['cattle'; 'maple_tree'; 'beaver'; 'keyboard'; 'boy'; 'woman']",beaver
14168,67,"['sea'; 'beetle'; 'mushroom'; 'orange'; 'lawn_mower'; 'keyboard']",orange
14169,79,"['sea'; 'tank'; 'plain'; 'squirrel'; 'television'; 'oak_tree']",television
14170,86,"['squirrel'; 'turtle'; 'spider'; 'road'; 'poppy'; 'telephone']",squirrel
14171,33,"['willow_tree'; 'bee'; 'snake'; 'beaver'; 'motorcycle'; 'television']",motorcycle
14172,39,"['television'; 'bus'; 'rabbit'; 'mouse'; 'kangaroo'; 'trout']",bus
14173,35,"['wardrobe'; 'lion'; 'caterpillar'; 'couch'; 'baby'; 'bee']",lion
14174,89,"['kangaroo'; 'cockroach'; 'apple'; 'telephone'; 'lion'; 'skyscraper']",skyscraper
14175,79,"['plain'; 'tank'; 'oak_tree'; 'squirrel'; 'sea'; 'television']",oak_tree
14176,76,"['butterfly'; 'clock'; 'baby'; 'whale'; 'mushroom'; 'bus']",baby
14177,79,"['television'; 'plain'; 'sea'; 'oak_tree'; 'tank'; 'squirrel']",sea
14178,69,"['apple'; 'tank'; 'fox'; 'cockroach'; 'bed'; 'oak_tree']",cockroach
14179,10,"['beaver'; 'cloud'; 'butterfly'; 'wolf'; 'bowl'; 'ray']",beaver
14180,15,"['train'; 'orchid'; 'beaver'; 'bee'; 'house'; 'crocodile']",beaver
14181,37,"['wolf'; 'train'; 'cup'; 'turtle'; 'chimpanzee'; 'cockroach']",cup
14182,16,"['sea'; 'bowl'; 'apple'; 'mouse'; 'table'; 'whale']",apple
14183,81,"['spider'; 'sweet_pepper'; 'wardrobe'; 'palm_tree'; 'crocodile'; 'tulip']",wardrobe
14184,54,"['turtle'; 'castle'; 'kangaroo'; 'butterfly'; 'woman'; 'tulip']",castle
14185,25,"['tank'; 'table'; 'streetcar'; 'crab'; 'bridge'; 'sea']",crab
14186,69,"['bed'; 'tank'; 'oak_tree'; 'fox'; 'apple'; 'cockroach']",oak_tree
14187,31,"['mountain'; 'tulip'; 'rabbit'; 'bridge'; 'shark'; 'couch']",tulip
14188,9,"['sunflower'; 'rabbit'; 'bicycle'; 'fox'; 'skunk'; 'mouse']",rabbit
14189,50,"['tulip'; 'tank'; 'castle'; 'crab'; 'bottle'; 'raccoon']",tulip
14190,15,"['train'; 'bee'; 'crocodile'; 'beaver'; 'house'; 'orchid']",bee
14191,96,"['elephant'; 'sunflower'; 'rabbit'; 'bear'; 'train'; 'forest']",train
14192,96,"['elephant'; 'bear'; 'train'; 'sunflower'; 'forest'; 'rabbit']",elephant
14193,64,"['wardrobe'; 'train'; 'sweet_pepper'; 'ray'; 'whale'; 'fox']",whale
14194,12,"['man'; 'wolf'; 'pear'; 'bridge'; 'lobster'; 'cattle']",lobster
14195,71,"['pickup_truck'; 'lizard'; 'leopard'; 'lobster'; 'rabbit'; 'sweet_pepper']",lizard
14196,70,"['beetle'; 'apple'; 'bee'; 'cattle'; 'maple_tree'; 'otter']",beetle
14197,48,"['otter'; 'ray'; 'keyboard'; 'flatfish'; 'pickup_truck'; 'butterfly']",keyboard
14198,34,"['train'; 'baby'; 'cup'; 'willow_tree'; 'shark'; 'lizard']",shark
14199,3,"['leopard'; 'porcupine'; 'seal'; 'couch'; 'trout'; 'sweet_pepper']",couch
14200,65,"['aquarium_fish'; 'plate'; 'girl'; 'tractor'; 'chair'; 'lawn_mower']",girl
14201,73,"['crab'; 'mushroom'; 'maple_tree'; 'butterfly'; 'baby'; 'porcupine']",mushroom
14202,70,"['otter'; 'beetle'; 'maple_tree'; 'apple'; 'cattle'; 'bee']",cattle
14203,95,"['whale'; 'otter'; 'hamster'; 'girl'; 'castle'; 'mushroom']",hamster
14204,31,"['mountain'; 'rabbit'; 'tulip'; 'couch'; 'shark'; 'bridge']",tulip
14205,88,"['pickup_truck'; 'bridge'; 'cloud'; 'cattle'; 'aquarium_fish'; 'tractor']",aquarium_fish
14206,94,"['lawn_mower'; 'elephant'; 'sweet_pepper'; 'possum'; 'beetle'; 'spider']",elephant
14207,20,"['worm'; 'sunflower'; 'rocket'; 'oak_tree'; 'sweet_pepper'; 'pear']",oak_tree
14208,86,"['spider'; 'road'; 'telephone'; 'poppy'; 'squirrel'; 'turtle']",spider
14209,89,"['telephone'; 'lion'; 'cockroach'; 'apple'; 'kangaroo'; 'skyscraper']",lion
14210,69,"['tank'; 'apple'; 'oak_tree'; 'fox'; 'bed'; 'cockroach']",apple
14211,31,"['rabbit'; 'bridge'; 'shark'; 'tulip'; 'couch'; 'mountain']",tulip
14212,63,"['butterfly'; 'telephone'; 'squirrel'; 'raccoon'; 'crab'; 'mountain']",mountain
14213,21,"['pickup_truck'; 'fox'; 'forest'; 'butterfly'; 'elephant'; 'caterpillar']",forest
14214,65,"['chair'; 'lawn_mower'; 'girl'; 'aquarium_fish'; 'tractor'; 'plate']",chair
14215,56,"['keyboard'; 'boy'; 'beaver'; 'cattle'; 'woman'; 'maple_tree']",beaver
14216,6,"['snake'; 'worm'; 'pine_tree'; 'tulip'; 'plate'; 'clock']",plate
14217,72,"['poppy'; 'turtle'; 'girl'; 'palm_tree'; 'pine_tree'; 'pear']",palm_tree
14218,11,"['cloud'; 'porcupine'; 'man'; 'turtle'; 'motorcycle'; 'squirrel']",porcupine
14219,73,"['maple_tree'; 'porcupine'; 'baby'; 'crab'; 'mushroom'; 'butterfly']",mushroom
14220,69,"['fox'; 'apple'; 'tank'; 'cockroach'; 'oak_tree'; 'bed']",fox
14221,97,"['pear'; 'sweet_pepper'; 'crocodile'; 'house'; 'skyscraper'; 'streetcar']",crocodile
14222,79,"['television'; 'oak_tree'; 'squirrel'; 'tank'; 'plain'; 'sea']",tank
14223,43,"['aquarium_fish'; 'mushroom'; 'telephone'; 'tulip'; 'house'; 'palm_tree']",mushroom
14224,11,"['motorcycle'; 'turtle'; 'porcupine'; 'man'; 'cloud'; 'squirrel']",turtle
14225,87,"['porcupine'; 'forest'; 'sunflower'; 'chimpanzee'; 'possum'; 'bottle']",forest
14226,45,"['oak_tree'; 'house'; 'apple'; 'television'; 'girl'; 'dolphin']",house
14227,70,"['bee'; 'apple'; 'beetle'; 'otter'; 'maple_tree'; 'cattle']",apple
14228,97,"['skyscraper'; 'sweet_pepper'; 'house'; 'streetcar'; 'pear'; 'crocodile']",crocodile
14229,88,"['pickup_truck'; 'cattle'; 'aquarium_fish'; 'bridge'; 'tractor'; 'cloud']",aquarium_fish
14230,23,"['lawn_mower'; 'streetcar'; 'boy'; 'keyboard'; 'kangaroo'; 'dolphin']",keyboard
14231,10,"['butterfly'; 'ray'; 'cloud'; 'bowl'; 'beaver'; 'wolf']",beaver
14232,81,"['crocodile'; 'palm_tree'; 'wardrobe'; 'spider'; 'sweet_pepper'; 'tulip']",wardrobe
14233,34,"['willow_tree'; 'shark'; 'cup'; 'lizard'; 'train'; 'baby']",shark
14234,23,"['keyboard'; 'streetcar'; 'kangaroo'; 'boy'; 'lawn_mower'; 'dolphin']",keyboard
14235,81,"['tulip'; 'wardrobe'; 'spider'; 'palm_tree'; 'sweet_pepper'; 'crocodile']",wardrobe
14236,75,"['road'; 'shark'; 'lion'; 'cloud'; 'bus'; 'castle']",shark
14237,10,"['butterfly'; 'bowl'; 'wolf'; 'ray'; 'cloud'; 'beaver']",wolf
14238,91,"['cattle'; 'worm'; 'snake'; 'chimpanzee'; 'bear'; 'telephone']",chimpanzee
14239,99,"['telephone'; 'girl'; 'elephant'; 'pine_tree'; 'otter'; 'crab']",girl
14240,66,"['castle'; 'mountain'; 'crab'; 'cup'; 'sunflower'; 'train']",castle
14241,26,"['beaver'; 'orchid'; 'man'; 'chair'; 'rose'; 'mountain']",chair
14242,11,"['motorcycle'; 'man'; 'turtle'; 'porcupine'; 'squirrel'; 'cloud']",motorcycle
14243,26,"['man'; 'orchid'; 'mountain'; 'rose'; 'beaver'; 'chair']",beaver
14244,76,"['baby'; 'butterfly'; 'clock'; 'bus'; 'whale'; 'mushroom']",butterfly
14245,51,"['flatfish'; 'television'; 'otter'; 'worm'; 'mouse'; 'chair']",television
14246,49,"['couch'; 'mushroom'; 'chair'; 'lizard'; 'train'; 'dolphin']",chair
14247,15,"['orchid'; 'beaver'; 'bee'; 'train'; 'crocodile'; 'house']",beaver
14248,91,"['cattle'; 'snake'; 'worm'; 'bear'; 'telephone'; 'chimpanzee']",telephone
14249,67,"['orange'; 'keyboard'; 'mushroom'; 'beetle'; 'lawn_mower'; 'sea']",keyboard
14250,94,"['elephant'; 'lawn_mower'; 'beetle'; 'possum'; 'sweet_pepper'; 'spider']",elephant
14251,95,"['hamster'; 'mushroom'; 'girl'; 'otter'; 'castle'; 'whale']",girl
14252,6,"['pine_tree'; 'tulip'; 'worm'; 'plate'; 'clock'; 'snake']",plate
14253,10,"['cloud'; 'butterfly'; 'ray'; 'bowl'; 'wolf'; 'beaver']",butterfly
14254,8,"['house'; 'hamster'; 'baby'; 'table'; 'tractor'; 'boy']",hamster
14255,53,"['pickup_truck'; 'caterpillar'; 'woman'; 'rabbit'; 'dinosaur'; 'skyscraper']",skyscraper
14256,2,"['plain'; 'pear'; 'leopard'; 'keyboard'; 'shrew'; 'squirrel']",keyboard
14257,55,"['turtle'; 'tractor'; 'cockroach'; 'squirrel'; 'plain'; 'can']",tractor
14258,50,"['bottle'; 'castle'; 'raccoon'; 'tank'; 'tulip'; 'crab']",castle
14259,75,"['castle'; 'bus'; 'shark'; 'road'; 'cloud'; 'lion']",castle
14260,44,"['orchid'; 'camel'; 'pickup_truck'; 'snail'; 'oak_tree'; 'tulip']",oak_tree
14261,91,"['bear'; 'worm'; 'cattle'; 'chimpanzee'; 'snake'; 'telephone']",telephone
14262,21,"['butterfly'; 'forest'; 'pickup_truck'; 'fox'; 'caterpillar'; 'elephant']",butterfly
14263,2,"['pear'; 'shrew'; 'squirrel'; 'leopard'; 'plain'; 'keyboard']",keyboard
14264,73,"['maple_tree'; 'crab'; 'butterfly'; 'baby'; 'mushroom'; 'porcupine']",mushroom
14265,42,"['cockroach'; 'telephone'; 'lizard'; 'whale'; 'clock'; 'house']",whale
14266,91,"['chimpanzee'; 'worm'; 'snake'; 'telephone'; 'bear'; 'cattle']",telephone
14267,43,"['telephone'; 'mushroom'; 'palm_tree'; 'house'; 'aquarium_fish'; 'tulip']",aquarium_fish
14268,89,"['kangaroo'; 'cockroach'; 'telephone'; 'lion'; 'apple'; 'skyscraper']",skyscraper
14269,20,"['rocket'; 'pear'; 'sunflower'; 'oak_tree'; 'sweet_pepper'; 'worm']",oak_tree
14270,62,"['raccoon'; 'cockroach'; 'pickup_truck'; 'bridge'; 'ray'; 'sweet_pepper']",cockroach
14271,64,"['whale'; 'sweet_pepper'; 'fox'; 'train'; 'wardrobe'; 'ray']",whale
14272,39,"['television'; 'kangaroo'; 'mouse'; 'trout'; 'bus'; 'rabbit']",kangaroo
14273,77,"['squirrel'; 'skyscraper'; 'lobster'; 'bicycle'; 'can'; 'rose']",skyscraper
14274,70,"['otter'; 'maple_tree'; 'beetle'; 'cattle'; 'bee'; 'apple']",cattle
14275,66,"['train'; 'castle'; 'crab'; 'sunflower'; 'cup'; 'mountain']",castle
14276,62,"['ray'; 'cockroach'; 'bridge'; 'sweet_pepper'; 'raccoon'; 'pickup_truck']",cockroach
14277,92,"['lobster'; 'leopard'; 'elephant'; 'kangaroo'; 'motorcycle'; 'bee']",motorcycle
14278,70,"['beetle'; 'cattle'; 'maple_tree'; 'bee'; 'apple'; 'otter']",cattle
14279,18,"['motorcycle'; 'wardrobe'; 'trout'; 'whale'; 'bus'; 'train']",whale
14280,94,"['sweet_pepper'; 'elephant'; 'lawn_mower'; 'possum'; 'spider'; 'beetle']",elephant
14281,75,"['bus'; 'road'; 'cloud'; 'shark'; 'lion'; 'castle']",castle
14282,21,"['fox'; 'pickup_truck'; 'forest'; 'caterpillar'; 'butterfly'; 'elephant']",pickup_truck
14283,18,"['train'; 'bus'; 'wardrobe'; 'whale'; 'trout'; 'motorcycle']",wardrobe
14284,76,"['mushroom'; 'whale'; 'baby'; 'butterfly'; 'bus'; 'clock']",whale
14285,92,"['bee'; 'lobster'; 'elephant'; 'kangaroo'; 'leopard'; 'motorcycle']",elephant
14286,76,"['bus'; 'whale'; 'mushroom'; 'baby'; 'butterfly'; 'clock']",baby
14287,66,"['mountain'; 'crab'; 'sunflower'; 'train'; 'castle'; 'cup']",castle
14288,23,"['dolphin'; 'streetcar'; 'kangaroo'; 'lawn_mower'; 'keyboard'; 'boy']",keyboard
14289,25,"['tank'; 'table'; 'bridge'; 'streetcar'; 'crab'; 'sea']",crab
14290,81,"['palm_tree'; 'tulip'; 'spider'; 'sweet_pepper'; 'crocodile'; 'wardrobe']",tulip
14291,72,"['turtle'; 'palm_tree'; 'pine_tree'; 'girl'; 'poppy'; 'pear']",girl
14292,93,"['forest'; 'tiger'; 'raccoon'; 'plate'; 'lobster'; 'cattle']",plate
14293,52,"['cloud'; 'bottle'; 'girl'; 'beaver'; 'hamster'; 'poppy']",girl
14294,35,"['caterpillar'; 'baby'; 'couch'; 'wardrobe'; 'lion'; 'bee']",couch
14295,52,"['cloud'; 'poppy'; 'bottle'; 'beaver'; 'girl'; 'hamster']",poppy
14296,47,"['mouse'; 'bee'; 'trout'; 'willow_tree'; 'orange'; 'spider']",orange
14297,58,"['television'; 'bowl'; 'bottle'; 'plate'; 'mountain'; 'plain']",bowl
14298,13,"['lizard'; 'kangaroo'; 'cup'; 'mushroom'; 'couch'; 'aquarium_fish']",lizard
14299,13,"['mushroom'; 'lizard'; 'cup'; 'couch'; 'aquarium_fish'; 'kangaroo']",lizard
14300,11,"['man'; 'motorcycle'; 'squirrel'; 'porcupine'; 'cloud'; 'turtle']",motorcycle
14301,13,"['cup'; 'kangaroo'; 'lizard'; 'aquarium_fish'; 'mushroom'; 'couch']",couch
14302,97,"['streetcar'; 'pear'; 'house'; 'sweet_pepper'; 'skyscraper'; 'crocodile']",skyscraper
14303,36,"['orange'; 'butterfly'; 'bridge'; 'dinosaur'; 'chair'; 'television']",butterfly
14304,54,"['kangaroo'; 'castle'; 'tulip'; 'woman'; 'turtle'; 'butterfly']",castle
14305,4,"['camel'; 'bee'; 'maple_tree'; 'hamster'; 'turtle'; 'lizard']",hamster
14306,48,"['butterfly'; 'ray'; 'pickup_truck'; 'keyboard'; 'flatfish'; 'otter']",keyboard
14307,29,"['bowl'; 'chimpanzee'; 'train'; 'house'; 'tank'; 'leopard']",chimpanzee
14308,65,"['aquarium_fish'; 'chair'; 'tractor'; 'plate'; 'lawn_mower'; 'girl']",chair
14309,16,"['sea'; 'bowl'; 'apple'; 'mouse'; 'table'; 'whale']",apple
14310,34,"['train'; 'lizard'; 'cup'; 'willow_tree'; 'shark'; 'baby']",cup
14311,45,"['girl'; 'apple'; 'oak_tree'; 'house'; 'television'; 'dolphin']",apple
14312,8,"['table'; 'baby'; 'hamster'; 'tractor'; 'house'; 'boy']",hamster
14313,23,"['kangaroo'; 'streetcar'; 'keyboard'; 'boy'; 'lawn_mower'; 'dolphin']",keyboard
14314,11,"['man'; 'squirrel'; 'turtle'; 'cloud'; 'porcupine'; 'motorcycle']",motorcycle
14315,92,"['motorcycle'; 'kangaroo'; 'bee'; 'lobster'; 'elephant'; 'leopard']",lobster
14316,77,"['bicycle'; 'squirrel'; 'lobster'; 'can'; 'skyscraper'; 'rose']",bicycle
14317,70,"['cattle'; 'otter'; 'beetle'; 'maple_tree'; 'apple'; 'bee']",bee
14318,66,"['sunflower'; 'castle'; 'cup'; 'crab'; 'mountain'; 'train']",castle
14319,50,"['crab'; 'tulip'; 'castle'; 'tank'; 'bottle'; 'raccoon']",tulip
14320,12,"['cattle'; 'lobster'; 'man'; 'pear'; 'wolf'; 'bridge']",lobster
14321,90,"['lamp'; 'tulip'; 'lobster'; 'clock'; 'spider'; 'hamster']",lamp
14322,57,"['poppy'; 'rose'; 'streetcar'; 'sweet_pepper'; 'seal'; 'plain']",streetcar
14323,44,"['pickup_truck'; 'camel'; 'snail'; 'orchid'; 'tulip'; 'oak_tree']",oak_tree
14324,74,"['streetcar'; 'tiger'; 'bridge'; 'palm_tree'; 'lobster'; 'can']",tiger
14325,54,"['butterfly'; 'castle'; 'tulip'; 'turtle'; 'woman'; 'kangaroo']",castle
14326,6,"['clock'; 'snake'; 'tulip'; 'pine_tree'; 'worm'; 'plate']",clock
14327,36,"['butterfly'; 'television'; 'chair'; 'bridge'; 'orange'; 'dinosaur']",television
14328,91,"['cattle'; 'telephone'; 'bear'; 'chimpanzee'; 'worm'; 'snake']",chimpanzee
14329,20,"['worm'; 'sweet_pepper'; 'oak_tree'; 'sunflower'; 'rocket'; 'pear']",worm
14330,44,"['snail'; 'camel'; 'oak_tree'; 'pickup_truck'; 'tulip'; 'orchid']",camel
14331,36,"['dinosaur'; 'orange'; 'television'; 'chair'; 'bridge'; 'butterfly']",television
14332,59,"['butterfly'; 'plate'; 'cup'; 'train'; 'bowl'; 'road']",plate
14333,37,"['cup'; 'chimpanzee'; 'cockroach'; 'train'; 'wolf'; 'turtle']",chimpanzee
14334,56,"['keyboard'; 'boy'; 'cattle'; 'maple_tree'; 'beaver'; 'woman']",beaver
14335,84,"['otter'; 'snail'; 'pear'; 'bus'; 'willow_tree'; 'mushroom']",bus
14336,41,"['beaver'; 'pear'; 'raccoon'; 'castle'; 'dinosaur'; 'oak_tree']",castle
14337,40,"['skyscraper'; 'dinosaur'; 'beaver'; 'bowl'; 'turtle'; 'lobster']",beaver
14338,81,"['palm_tree'; 'spider'; 'crocodile'; 'wardrobe'; 'sweet_pepper'; 'tulip']",spider
14339,36,"['bridge'; 'television'; 'butterfly'; 'chair'; 'dinosaur'; 'orange']",butterfly
14340,11,"['porcupine'; 'motorcycle'; 'turtle'; 'cloud'; 'man'; 'squirrel']",porcupine
14341,1,"['snail'; 'skunk'; 'baby'; 'dolphin'; 'tiger'; 'train']",skunk
14342,17,"['pickup_truck'; 'chair'; 'palm_tree'; 'cattle'; 'television'; 'bottle']",chair
14343,32,"['apple'; 'train'; 'beaver'; 'kangaroo'; 'mountain'; 'lion']",train
14344,0,"['mountain'; 'streetcar'; 'chair'; 'orange'; 'poppy'; 'hamster']",hamster
14345,44,"['oak_tree'; 'pickup_truck'; 'tulip'; 'snail'; 'orchid'; 'camel']",orchid
14346,39,"['television'; 'rabbit'; 'kangaroo'; 'bus'; 'trout'; 'mouse']",rabbit
14347,52,"['bottle'; 'cloud'; 'poppy'; 'beaver'; 'hamster'; 'girl']",beaver
14348,15,"['house'; 'bee'; 'orchid'; 'beaver'; 'crocodile'; 'train']",bee
14349,11,"['man'; 'porcupine'; 'turtle'; 'cloud'; 'motorcycle'; 'squirrel']",motorcycle
14350,60,"['television'; 'cockroach'; 'trout'; 'raccoon'; 'dolphin'; 'cloud']",cockroach
14351,33,"['snake'; 'willow_tree'; 'television'; 'motorcycle'; 'beaver'; 'bee']",television
14352,7,"['bee'; 'beaver'; 'rocket'; 'aquarium_fish'; 'lobster'; 'bear']",aquarium_fish
14353,44,"['pickup_truck'; 'camel'; 'oak_tree'; 'snail'; 'tulip'; 'orchid']",camel
14354,69,"['apple'; 'bed'; 'tank'; 'fox'; 'cockroach'; 'oak_tree']",bed
14355,75,"['road'; 'bus'; 'cloud'; 'shark'; 'lion'; 'castle']",shark
14356,71,"['lobster'; 'sweet_pepper'; 'lizard'; 'rabbit'; 'leopard'; 'pickup_truck']",lobster
14357,66,"['cup'; 'sunflower'; 'crab'; 'mountain'; 'castle'; 'train']",castle
14358,59,"['bowl'; 'plate'; 'cup'; 'road'; 'train'; 'butterfly']",plate
14359,17,"['chair'; 'palm_tree'; 'bottle'; 'television'; 'pickup_truck'; 'cattle']",palm_tree
14360,41,"['dinosaur'; 'oak_tree'; 'pear'; 'castle'; 'raccoon'; 'beaver']",oak_tree
14361,65,"['plate'; 'girl'; 'tractor'; 'chair'; 'lawn_mower'; 'aquarium_fish']",girl
14362,16,"['whale'; 'sea'; 'table'; 'mouse'; 'bowl'; 'apple']",table
14363,20,"['pear'; 'sweet_pepper'; 'sunflower'; 'rocket'; 'worm'; 'oak_tree']",oak_tree
14364,92,"['bee'; 'lobster'; 'leopard'; 'kangaroo'; 'motorcycle'; 'elephant']",elephant
14365,71,"['leopard'; 'rabbit'; 'lobster'; 'lizard'; 'sweet_pepper'; 'pickup_truck']",lobster
14366,2,"['plain'; 'pear'; 'squirrel'; 'keyboard'; 'leopard'; 'shrew']",keyboard
14367,88,"['cattle'; 'pickup_truck'; 'bridge'; 'aquarium_fish'; 'cloud'; 'tractor']",aquarium_fish
14368,21,"['pickup_truck'; 'forest'; 'caterpillar'; 'fox'; 'butterfly'; 'elephant']",caterpillar
14369,8,"['boy'; 'hamster'; 'table'; 'tractor'; 'baby'; 'house']",hamster
14370,24,"['maple_tree'; 'sea'; 'sweet_pepper'; 'pickup_truck'; 'pine_tree'; 'seal']",maple_tree
14371,12,"['man'; 'pear'; 'bridge'; 'wolf'; 'lobster'; 'cattle']",wolf
14372,65,"['tractor'; 'chair'; 'aquarium_fish'; 'lawn_mower'; 'girl'; 'plate']",aquarium_fish
14373,6,"['plate'; 'snake'; 'tulip'; 'clock'; 'pine_tree'; 'worm']",clock
14374,39,"['kangaroo'; 'bus'; 'rabbit'; 'trout'; 'mouse'; 'television']",bus
14375,90,"['clock'; 'tulip'; 'spider'; 'lamp'; 'hamster'; 'lobster']",lamp
14376,59,"['road'; 'plate'; 'butterfly'; 'cup'; 'bowl'; 'train']",butterfly
14377,81,"['crocodile'; 'sweet_pepper'; 'palm_tree'; 'wardrobe'; 'spider'; 'tulip']",wardrobe
14378,34,"['shark'; 'baby'; 'train'; 'willow_tree'; 'lizard'; 'cup']",train
14379,94,"['beetle'; 'elephant'; 'possum'; 'spider'; 'sweet_pepper'; 'lawn_mower']",elephant
14380,44,"['camel'; 'tulip'; 'snail'; 'oak_tree'; 'pickup_truck'; 'orchid']",oak_tree
14381,99,"['pine_tree'; 'elephant'; 'crab'; 'otter'; 'girl'; 'telephone']",girl
14382,98,"['palm_tree'; 'lizard'; 'woman'; 'shark'; 'keyboard'; 'pine_tree']",lizard
14383,39,"['rabbit'; 'television'; 'bus'; 'mouse'; 'kangaroo'; 'trout']",rabbit
14384,10,"['ray'; 'butterfly'; 'beaver'; 'bowl'; 'wolf'; 'cloud']",butterfly
14385,28,"['seal'; 'bottle'; 'forest'; 'mouse'; 'whale'; 'cattle']",forest
14386,54,"['woman'; 'tulip'; 'castle'; 'turtle'; 'butterfly'; 'kangaroo']",castle
14387,76,"['whale'; 'butterfly'; 'clock'; 'bus'; 'baby'; 'mushroom']",clock
14388,40,"['skyscraper'; 'bowl'; 'lobster'; 'turtle'; 'dinosaur'; 'beaver']",bowl
14389,52,"['cloud'; 'bottle'; 'poppy'; 'beaver'; 'girl'; 'hamster']",poppy
14390,79,"['tank'; 'television'; 'sea'; 'squirrel'; 'oak_tree'; 'plain']",squirrel
14391,28,"['seal'; 'forest'; 'cattle'; 'mouse'; 'bottle'; 'whale']",forest
14392,56,"['cattle'; 'keyboard'; 'woman'; 'maple_tree'; 'boy'; 'beaver']",keyboard
14393,71,"['pickup_truck'; 'lobster'; 'lizard'; 'rabbit'; 'sweet_pepper'; 'leopard']",lobster
14394,34,"['lizard'; 'willow_tree'; 'shark'; 'train'; 'baby'; 'cup']",shark
14395,79,"['tank'; 'oak_tree'; 'plain'; 'television'; 'sea'; 'squirrel']",television
14396,99,"['elephant'; 'telephone'; 'otter'; 'girl'; 'crab'; 'pine_tree']",girl
14397,11,"['motorcycle'; 'turtle'; 'squirrel'; 'porcupine'; 'cloud'; 'man']",turtle
14398,82,"['snail'; 'crocodile'; 'lamp'; 'train'; 'shrew'; 'squirrel']",lamp
