index,true_label,predicted_label
43,10,large_natural_outdoor_scenes
44,4,fruit_and_vegetables
45,8,large_natural_outdoor_scenes
46,11,large_natural_outdoor_scenes
47,13,large_natural_outdoor_scenes
48,18,vehicles_1
49,19,vehicles_1
50,1,fish
51,1,large_natural_outdoor_scenes
52,3,large_natural_outdoor_scenes
53,17,large_natural_outdoor_scenes
54,14,people
55,13,fish
56,5,household_electrical_devices
57,6,household_furniture
58,10,large_natural_outdoor_scenes
59,10,large_natural_outdoor_scenes
60,7,insects
61,2,flowers
62,15,small_mammals
63,17,large_natural_outdoor_scenes
0,17,large_natural_outdoor_scenes
1,9,large_natural_outdoor_scenes
2,2,flowers
3,9,large_natural_outdoor_scenes
4,19,vehicles_1
5,17,large_natural_outdoor_scenes
6,2,flowers
7,15,reptiles
8,1,fish
9,12,large_natural_outdoor_scenes
10,16,household_furniture
11,4,large_natural_outdoor_scenes
12,18,large_natural_outdoor_scenes
13,9,large_natural_outdoor_scenes
14,12,large_natural_outdoor_scenes
15,5,household_electrical_devices
16,11,large_natural_outdoor_scenes
17,8,large_natural_outdoor_scenes
18,15,large_natural_outdoor_scenes
19,10,large_natural_outdoor_scenes
20,4,fruit_and_vegetables
21,7,insects
22,6,household_furniture
23,2,flowers
24,4,flowers
25,5,household_furniture
26,4,flowers
27,3,household_furniture
28,10,large_natural_outdoor_scenes
29,13,flowers
30,6,household_furniture
31,8,household_furniture
32,14,people
33,8,large_natural_outdoor_scenes
34,13,insects
35,6,household_furniture
36,0,large_natural_outdoor_scenes
37,3,flowers
38,15,reptiles
39,18,large_man-made_outdoor_things
40,17,large_natural_outdoor_scenes
41,12,large_natural_outdoor_scenes
42,3,food_containers
43,15,large_natural_outdoor_scenes
44,1,fish
45,3,people
46,11,large_natural_outdoor_scenes
47,1,fish
48,8,large_carnivores
49,6,household_furniture
50,2,flowers
51,2,flowers
52,6,household_furniture
53,3,food_containers
54,0,large_natural_outdoor_scenes
55,0,large_natural_outdoor_scenes
56,11,large_natural_outdoor_scenes
57,13,fish
58,17,large_natural_outdoor_scenes
59,0,large_natural_outdoor_scenes
60,4,fruit_and_vegetables
61,11,large_natural_outdoor_scenes
62,19,large_natural_outdoor_scenes
63,12,large_natural_outdoor_scenes
0,19,vehicles_1
1,13,large_natural_outdoor_scenes
2,2,flowers
3,4,flowers
4,12,food_containers
5,6,household_furniture
6,7,insects
7,16,small_mammals
8,12,large_natural_outdoor_scenes
9,4,fruit_and_vegetables
10,1,fish
11,0,aquatic_mammals
12,11,large_natural_outdoor_scenes
13,10,large_natural_outdoor_scenes
14,0,aquatic_mammals
15,11,large_natural_outdoor_scenes
16,3,food_containers
17,17,large_natural_outdoor_scenes
18,4,fruit_and_vegetables
19,18,vehicles_1
20,0,large_natural_outdoor_scenes
21,0,aquatic_mammals
22,19,vehicles_1
23,19,large_natural_outdoor_scenes
24,1,large_natural_outdoor_scenes
25,11,large_natural_outdoor_scenes
26,8,large_natural_outdoor_scenes
27,4,fruit_and_vegetables
28,14,people
29,13,food_containers
30,5,household_furniture
31,18,people
32,8,large_natural_outdoor_scenes
33,9,large_natural_outdoor_scenes
34,15,large_natural_outdoor_scenes
35,14,people
36,15,large_natural_outdoor_scenes
37,6,household_furniture
38,16,large_natural_outdoor_scenes
39,12,large_natural_outdoor_scenes
40,8,large_natural_outdoor_scenes
41,17,large_natural_outdoor_scenes
42,9,large_natural_outdoor_scenes
43,2,flowers
44,17,large_natural_outdoor_scenes
45,3,food_containers
46,6,household_furniture
47,18,vehicles_1
48,1,fish
49,19,large_man-made_outdoor_things
50,6,household_furniture
51,8,large_natural_outdoor_scenes
52,16,large_natural_outdoor_scenes
53,3,flowers
54,6,people
55,10,large_natural_outdoor_scenes
56,13,small_mammals
57,0,large_natural_outdoor_scenes
58,9,large_natural_outdoor_scenes
59,15,large_natural_outdoor_scenes
60,19,vehicles_1
61,13,large_natural_outdoor_scenes
62,4,fruit_and_vegetables
63,6,household_furniture
0,12,large_natural_outdoor_scenes
1,14,people
2,12,large_natural_outdoor_scenes
3,14,people
4,10,large_natural_outdoor_scenes
5,3,food_containers
6,4,fruit_and_vegetables
7,19,large_natural_outdoor_scenes
8,13,large_natural_outdoor_scenes
9,16,large_natural_outdoor_scenes
10,11,large_natural_outdoor_scenes
11,1,large_natural_outdoor_scenes
12,5,household_electrical_devices
13,10,large_natural_outdoor_scenes
14,14,people
15,0,large_natural_outdoor_scenes
16,15,small_mammals
17,2,flowers
18,12,large_natural_outdoor_scenes
19,17,large_natural_outdoor_scenes
20,2,flowers
21,7,flowers
22,16,small_mammals
23,6,household_furniture
24,0,large_natural_outdoor_scenes
25,19,large_natural_outdoor_scenes
26,1,fish
27,5,household_electrical_devices
28,6,household_furniture
29,7,flowers
30,11,large_natural_outdoor_scenes
31,17,large_natural_outdoor_scenes
32,19,vehicles_1
33,14,fruit_and_vegetables
34,2,flowers
35,6,household_furniture
36,6,household_furniture
37,6,household_furniture
38,15,trees
39,17,large_natural_outdoor_scenes
40,2,large_natural_outdoor_scenes
41,19,large_natural_outdoor_scenes
42,19,large_natural_outdoor_scenes
43,15,large_natural_outdoor_scenes
44,6,household_furniture
45,5,household_electrical_devices
46,18,people
47,2,flowers
48,11,large_natural_outdoor_scenes
49,13,large_natural_outdoor_scenes
50,5,household_electrical_devices
51,12,large_natural_outdoor_scenes
52,18,large_natural_outdoor_scenes
53,16,small_mammals
54,8,large_natural_outdoor_scenes
55,0,aquatic_mammals
56,11,large_natural_outdoor_scenes
57,17,large_natural_outdoor_scenes
58,11,large_natural_outdoor_scenes
59,3,food_containers
60,10,large_natural_outdoor_scenes
61,15,fish
62,18,large_natural_outdoor_scenes
63,19,large_natural_outdoor_scenes
0,19,large_natural_outdoor_scenes
1,1,fish
2,14,people
3,9,large_man-made_outdoor_things
4,18,vehicles_1
5,2,flowers
6,17,large_natural_outdoor_scenes
7,11,large_natural_outdoor_scenes
8,11,large_natural_outdoor_scenes
9,4,fruit_and_vegetables
10,5,household_electrical_devices
11,3,fruit_and_vegetables
12,3,flowers
13,10,household_furniture
14,5,household_electrical_devices
15,19,vehicles_1
16,6,large_natural_outdoor_scenes
17,14,people
18,12,large_natural_outdoor_scenes
19,17,large_natural_outdoor_scenes
20,13,large_natural_outdoor_scenes
21,6,household_furniture
22,6,household_furniture
23,18,vehicles_1
24,17,large_natural_outdoor_scenes
25,11,large_natural_outdoor_scenes
26,2,flowers
27,8,large_natural_outdoor_scenes
28,2,flowers
29,4,fruit_and_vegetables
30,12,small_mammals
31,5,household_electrical_devices
32,15,flowers
33,10,large_natural_outdoor_scenes
34,13,aquatic_mammals
35,6,household_furniture
36,18,large_natural_outdoor_scenes
37,2,flowers
38,9,large_natural_outdoor_scenes
39,3,food_containers
40,0,large_natural_outdoor_scenes
41,19,large_natural_outdoor_scenes
42,18,large_man-made_outdoor_things
43,0,large_natural_outdoor_scenes
44,14,people
45,2,flowers
46,16,large_natural_outdoor_scenes
47,19,large_natural_outdoor_scenes
48,8,large_carnivores
49,0,large_natural_outdoor_scenes
50,10,large_natural_outdoor_scenes
51,6,household_furniture
52,11,large_natural_outdoor_scenes
53,13,large_natural_outdoor_scenes
54,11,large_natural_outdoor_scenes
55,9,large_natural_outdoor_scenes
56,19,large_natural_outdoor_scenes
57,19,vehicles_1
58,10,large_natural_outdoor_scenes
59,19,large_natural_outdoor_scenes
60,4,fruit_and_vegetables
61,6,household_furniture
62,11,large_natural_outdoor_scenes
63,18,vehicles_1
0,14,people
1,18,vehicles_1
2,12,flowers
3,7,flowers
4,12,large_natural_outdoor_scenes
5,7,insects
6,12,small_mammals
7,3,flowers
8,10,large_natural_outdoor_scenes
9,12,large_natural_outdoor_scenes
10,5,household_electrical_devices
11,17,large_natural_outdoor_scenes
12,11,large_natural_outdoor_scenes
13,3,large_natural_outdoor_scenes
14,18,large_natural_outdoor_scenes
15,18,large_natural_outdoor_scenes
16,13,fish
17,10,large_natural_outdoor_scenes
18,11,small_mammals
19,14,people
20,12,small_mammals
21,3,food_containers
22,7,insects
23,11,large_natural_outdoor_scenes
24,14,people
25,7,insects
26,12,large_natural_outdoor_scenes
27,18,large_man-made_outdoor_things
28,9,large_natural_outdoor_scenes
29,19,large_man-made_outdoor_things
30,0,large_natural_outdoor_scenes
31,18,vehicles_1
32,17,large_natural_outdoor_scenes
33,1,large_natural_outdoor_scenes
34,19,household_electrical_devices
35,1,large_natural_outdoor_scenes
36,2,flowers
37,2,flowers
38,1,large_natural_outdoor_scenes
39,2,flowers
40,5,household_furniture
41,3,flowers
42,13,flowers
43,16,small_mammals
44,17,large_natural_outdoor_scenes
45,7,trees
46,12,small_mammals
47,17,large_natural_outdoor_scenes
48,2,flowers
49,14,people
50,18,large_natural_outdoor_scenes
51,4,fruit_and_vegetables
52,16,small_mammals
53,1,large_natural_outdoor_scenes
54,7,small_mammals
55,14,people
56,0,aquatic_mammals
57,18,large_natural_outdoor_scenes
58,7,insects
59,8,large_natural_outdoor_scenes
60,5,household_electrical_devices
61,13,insects
62,19,household_electrical_devices
63,18,vehicles_1
0,4,fruit_and_vegetables
1,4,fruit_and_vegetables
2,6,household_furniture
3,3,household_furniture
4,7,insects
5,4,flowers
6,7,large_natural_outdoor_scenes
7,2,flowers
8,10,large_natural_outdoor_scenes
9,13,insects
10,6,household_furniture
11,18,vehicles_1
12,16,small_mammals
13,17,large_natural_outdoor_scenes
14,16,small_mammals
15,17,large_natural_outdoor_scenes
16,16,large_natural_outdoor_scenes
17,5,large_natural_outdoor_scenes
18,0,aquatic_mammals
19,8,large_natural_outdoor_scenes
20,15,large_natural_outdoor_scenes
21,4,fruit_and_vegetables
22,0,large_natural_outdoor_scenes
23,18,large_natural_outdoor_scenes
24,2,flowers
25,14,people
26,6,household_furniture
27,12,large_natural_outdoor_scenes
28,0,aquatic_mammals
29,0,large_natural_outdoor_scenes
30,0,aquatic_mammals
31,6,household_furniture
32,19,household_furniture
33,13,trees
34,8,large_carnivores
35,16,large_natural_outdoor_scenes
36,2,flowers
37,8,large_natural_outdoor_scenes
38,1,large_natural_outdoor_scenes
39,3,large_natural_outdoor_scenes
40,17,large_natural_outdoor_scenes
41,7,large_natural_outdoor_scenes
42,10,large_natural_outdoor_scenes
43,9,large_natural_outdoor_scenes
44,5,flowers
45,11,large_natural_outdoor_scenes
46,6,household_furniture
47,3,household_electrical_devices
48,8,large_natural_outdoor_scenes
49,19,household_electrical_devices
50,6,household_furniture
51,16,large_natural_outdoor_scenes
52,13,large_natural_outdoor_scenes
53,15,aquatic_mammals
54,7,flowers
55,6,household_furniture
56,4,fruit_and_vegetables
57,13,large_natural_outdoor_scenes
58,12,large_natural_outdoor_scenes
59,9,large_natural_outdoor_scenes
60,6,household_furniture
61,8,large_natural_outdoor_scenes
62,15,large_natural_outdoor_scenes
63,17,large_natural_outdoor_scenes
0,4,fruit_and_vegetables
1,6,household_furniture
2,11,large_natural_outdoor_scenes
3,8,large_natural_outdoor_scenes
4,2,flowers
5,6,large_natural_outdoor_scenes
6,19,household_electrical_devices
7,13,large_natural_outdoor_scenes
8,6,household_furniture
9,5,flowers
10,7,insects
11,12,large_natural_outdoor_scenes
12,16,small_mammals
13,6,household_furniture
14,9,large_natural_outdoor_scenes
15,18,vehicles_1
16,2,flowers
17,15,flowers
18,2,flowers
19,8,large_natural_outdoor_scenes
20,15,large_natural_outdoor_scenes
21,2,flowers
22,9,large_natural_outdoor_scenes
23,11,large_natural_outdoor_scenes
24,15,reptiles
25,11,large_natural_outdoor_scenes
26,2,flowers
27,6,household_furniture
28,8,large_carnivores
29,8,large_natural_outdoor_scenes
30,14,people
31,11,household_furniture
32,0,large_natural_outdoor_scenes
33,11,large_natural_outdoor_scenes
34,11,large_natural_outdoor_scenes
35,16,large_natural_outdoor_scenes
36,5,household_electrical_devices
37,7,insects
38,6,household_furniture
39,13,large_natural_outdoor_scenes
40,11,large_natural_outdoor_scenes
41,17,large_natural_outdoor_scenes
42,16,large_natural_outdoor_scenes
43,13,small_mammals
44,13,fish
45,14,fruit_and_vegetables
46,7,trees
47,9,large_natural_outdoor_scenes
48,5,household_electrical_devices
49,16,medium_mammals
50,12,large_natural_outdoor_scenes
51,7,large_natural_outdoor_scenes
52,19,large_natural_outdoor_scenes
53,9,large_natural_outdoor_scenes
54,7,large_natural_outdoor_scenes
55,11,large_natural_outdoor_scenes
56,14,people
57,11,large_natural_outdoor_scenes
58,8,large_natural_outdoor_scenes
59,14,people
60,0,large_natural_outdoor_scenes
61,19,large_natural_outdoor_scenes
62,1,flowers
63,1,large_natural_outdoor_scenes
0,12,large_natural_outdoor_scenes
1,13,large_natural_outdoor_scenes
2,13,fish
3,14,people
4,9,large_man-made_outdoor_things
5,18,vehicles_1
6,10,large_natural_outdoor_scenes
7,0,large_natural_outdoor_scenes
8,6,household_furniture
9,14,people
10,14,people
11,14,people
12,3,flowers
13,3,fruit_and_vegetables
14,12,large_natural_outdoor_scenes
15,6,household_furniture
16,2,flowers
17,13,fruit_and_vegetables
18,6,household_furniture
19,17,large_natural_outdoor_scenes
20,12,large_natural_outdoor_scenes
21,15,large_natural_outdoor_scenes
22,12,large_natural_outdoor_scenes
23,15,aquatic_mammals
24,7,insects
25,17,flowers
26,1,food_containers
27,12,large_natural_outdoor_scenes
28,19,large_natural_outdoor_scenes
29,7,insects
30,5,household_electrical_devices
31,15,large_natural_outdoor_scenes
32,10,large_natural_outdoor_scenes
33,12,large_natural_outdoor_scenes
34,8,large_natural_outdoor_scenes
35,18,large_natural_outdoor_scenes
36,5,household_electrical_devices
37,4,flowers
38,15,reptiles
39,5,household_electrical_devices
40,15,reptiles
41,0,large_natural_outdoor_scenes
42,1,large_natural_outdoor_scenes
43,19,large_natural_outdoor_scenes
44,0,large_natural_outdoor_scenes
45,1,large_natural_outdoor_scenes
46,14,people
47,1,fish
48,11,large_natural_outdoor_scenes
49,3,food_containers
50,12,large_natural_outdoor_scenes
51,8,large_natural_outdoor_scenes
52,16,large_natural_outdoor_scenes
53,12,large_natural_outdoor_scenes
54,1,fish
55,7,insects
56,5,household_electrical_devices
57,6,household_furniture
58,1,fish
59,0,large_natural_outdoor_scenes
60,2,flowers
61,1,large_natural_outdoor_scenes
62,4,fruit_and_vegetables
63,13,large_natural_outdoor_scenes
0,16,large_natural_outdoor_scenes
1,2,flowers
2,8,large_natural_outdoor_scenes
3,11,large_natural_outdoor_scenes
4,3,food_containers
5,19,large_natural_outdoor_scenes
6,7,flowers
7,9,large_natural_outdoor_scenes
8,3,food_containers
9,19,large_natural_outdoor_scenes
10,13,flowers
11,8,large_natural_outdoor_scenes
12,0,large_natural_outdoor_scenes
13,12,large_natural_outdoor_scenes
14,6,household_furniture
15,9,large_natural_outdoor_scenes
16,2,flowers
17,0,large_natural_outdoor_scenes
18,10,large_natural_outdoor_scenes
19,19,large_natural_outdoor_scenes
20,17,trees
21,3,flowers
22,11,large_natural_outdoor_scenes
23,7,flowers
24,5,household_electrical_devices
25,14,people
26,4,fruit_and_vegetables
27,5,household_electrical_devices
28,1,fish
29,11,large_natural_outdoor_scenes
30,1,fish
31,10,large_natural_outdoor_scenes
32,15,large_natural_outdoor_scenes
33,19,large_natural_outdoor_scenes
34,3,food_containers
35,2,flowers
36,17,large_natural_outdoor_scenes
37,18,vehicles_1
38,16,people
39,14,people
40,14,people
41,14,people
42,12,large_natural_outdoor_scenes
43,19,large_natural_outdoor_scenes
44,8,large_carnivores
45,15,large_natural_outdoor_scenes
46,2,flowers
47,14,people
48,4,fruit_and_vegetables
49,13,fish
50,13,large_natural_outdoor_scenes
51,17,large_natural_outdoor_scenes
52,1,fish
53,11,large_natural_outdoor_scenes
54,15,large_natural_outdoor_scenes
55,10,large_natural_outdoor_scenes
56,14,people
57,0,aquatic_mammals
58,14,people
59,4,fruit_and_vegetables
60,19,large_natural_outdoor_scenes
61,6,household_furniture
62,1,fish
63,0,large_natural_outdoor_scenes
0,3,fruit_and_vegetables
1,13,large_natural_outdoor_scenes
2,12,large_natural_outdoor_scenes
3,1,people
4,4,fruit_and_vegetables
5,10,large_natural_outdoor_scenes
6,14,people
7,15,reptiles
8,0,aquatic_mammals
9,7,insects
10,19,household_electrical_devices
11,3,household_electrical_devices
12,8,large_natural_outdoor_scenes
13,3,food_containers
14,1,large_natural_outdoor_scenes
15,16,household_furniture
16,10,large_natural_outdoor_scenes
17,8,large_natural_outdoor_scenes
18,3,flowers
19,6,household_electrical_devices
20,13,large_natural_outdoor_scenes
21,6,household_furniture
22,2,flowers
23,2,flowers
24,7,insects
25,9,large_natural_outdoor_scenes
26,15,large_natural_outdoor_scenes
27,3,flowers
28,2,flowers
29,2,flowers
30,7,insects
31,15,large_natural_outdoor_scenes
32,11,large_natural_outdoor_scenes
33,12,large_natural_outdoor_scenes
34,18,vehicles_1
35,11,people
36,19,large_man-made_outdoor_things
37,0,large_natural_outdoor_scenes
38,10,large_natural_outdoor_scenes
39,18,vehicles_1
40,8,large_natural_outdoor_scenes
41,2,flowers
42,19,household_electrical_devices
43,3,flowers
44,14,people
45,16,small_mammals
46,14,people
47,5,household_electrical_devices
48,1,people
49,8,large_carnivores
50,17,large_natural_outdoor_scenes
51,17,large_natural_outdoor_scenes
52,18,large_natural_outdoor_scenes
53,17,large_natural_outdoor_scenes
54,13,fish
55,6,household_furniture
56,12,large_natural_outdoor_scenes
57,0,large_natural_outdoor_scenes
58,0,large_natural_outdoor_scenes
59,16,small_mammals
60,5,household_electrical_devices
61,17,large_natural_outdoor_scenes
62,5,household_electrical_devices
63,15,large_natural_outdoor_scenes
0,6,household_furniture
1,5,household_electrical_devices
2,11,large_natural_outdoor_scenes
3,0,fish
4,18,vehicles_1
5,16,small_mammals
6,4,fruit_and_vegetables
7,19,large_natural_outdoor_scenes
8,12,small_mammals
9,3,household_furniture
10,15,flowers
11,9,large_natural_outdoor_scenes
12,1,large_natural_outdoor_scenes
13,8,large_natural_outdoor_scenes
14,13,fish
15,10,large_natural_outdoor_scenes
16,18,vehicles_1
17,13,large_natural_outdoor_scenes
18,0,large_natural_outdoor_scenes
19,5,household_electrical_devices
20,17,large_natural_outdoor_scenes
21,16,fruit_and_vegetables
22,4,flowers
23,2,flowers
24,8,large_natural_outdoor_scenes
25,14,household_furniture
26,1,fish
27,11,large_natural_outdoor_scenes
28,14,people
29,5,household_electrical_devices
30,7,insects
31,14,people
32,12,large_natural_outdoor_scenes
33,16,large_natural_outdoor_scenes
34,19,large_natural_outdoor_scenes
35,15,large_natural_outdoor_scenes
36,17,large_natural_outdoor_scenes
37,14,large_natural_outdoor_scenes
38,0,large_natural_outdoor_scenes
39,14,people
40,8,large_natural_outdoor_scenes
41,17,large_natural_outdoor_scenes
42,17,flowers
43,2,flowers
44,9,large_natural_outdoor_scenes
45,0,large_natural_outdoor_scenes
46,8,large_natural_outdoor_scenes
47,18,vehicles_1
48,0,large_natural_outdoor_scenes
49,17,large_natural_outdoor_scenes
50,9,large_natural_outdoor_scenes
51,10,large_natural_outdoor_scenes
52,0,aquatic_mammals
53,4,fruit_and_vegetables
54,16,large_natural_outdoor_scenes
55,4,large_natural_outdoor_scenes
56,13,large_natural_outdoor_scenes
57,2,flowers
58,19,large_natural_outdoor_scenes
59,8,large_natural_outdoor_scenes
60,6,household_furniture
61,16,large_natural_outdoor_scenes
62,19,large_natural_outdoor_scenes
63,19,large_natural_outdoor_scenes
0,12,large_natural_outdoor_scenes
1,8,large_natural_outdoor_scenes
2,18,vehicles_1
3,11,large_natural_outdoor_scenes
4,17,large_natural_outdoor_scenes
5,15,fish
6,2,flowers
7,10,large_natural_outdoor_scenes
8,17,large_natural_outdoor_scenes
9,8,large_natural_outdoor_scenes
10,0,household_furniture
11,8,large_natural_outdoor_scenes
12,13,food_containers
13,0,fruit_and_vegetables
14,3,flowers
15,17,large_natural_outdoor_scenes
16,17,large_natural_outdoor_scenes
17,7,insects
18,0,large_natural_outdoor_scenes
19,0,fish
20,10,large_natural_outdoor_scenes
21,6,household_furniture
22,17,large_natural_outdoor_scenes
23,3,household_furniture
24,7,insects
25,17,large_natural_outdoor_scenes
26,0,large_natural_outdoor_scenes
27,9,large_natural_outdoor_scenes
28,6,household_furniture
29,1,large_natural_outdoor_scenes
30,16,insects
31,17,large_natural_outdoor_scenes
32,14,large_natural_outdoor_scenes
33,0,large_natural_outdoor_scenes
34,18,large_natural_outdoor_scenes
35,18,vehicles_1
36,6,household_furniture
37,13,food_containers
38,5,large_natural_outdoor_scenes
39,17,large_natural_outdoor_scenes
40,6,household_furniture
41,11,large_natural_outdoor_scenes
42,11,large_natural_outdoor_scenes
43,18,vehicles_1
44,17,trees
45,11,large_natural_outdoor_scenes
46,16,large_natural_outdoor_scenes
47,6,household_furniture
48,4,fruit_and_vegetables
49,11,large_natural_outdoor_scenes
50,18,large_natural_outdoor_scenes
51,0,large_natural_outdoor_scenes
52,8,large_carnivores
53,6,household_furniture
54,4,fruit_and_vegetables
55,17,large_natural_outdoor_scenes
56,0,large_natural_outdoor_scenes
57,13,insects
58,18,large_natural_outdoor_scenes
59,12,small_mammals
60,13,flowers
61,13,fish
62,11,large_natural_outdoor_scenes
63,17,large_natural_outdoor_scenes
0,19,large_natural_outdoor_scenes
1,12,large_natural_outdoor_scenes
2,2,flowers
3,14,people
4,15,large_natural_outdoor_scenes
5,4,fruit_and_vegetables
6,0,large_natural_outdoor_scenes
7,3,food_containers
8,5,household_electrical_devices
9,11,large_natural_outdoor_scenes
10,5,household_electrical_devices
11,11,large_natural_outdoor_scenes
12,17,large_natural_outdoor_scenes
13,5,household_electrical_devices
14,8,large_natural_outdoor_scenes
15,7,fruit_and_vegetables
16,8,large_carnivores
17,18,vehicles_1
18,18,vehicles_1
19,9,large_natural_outdoor_scenes
20,12,large_natural_outdoor_scenes
21,16,large_natural_outdoor_scenes
22,14,people
23,9,large_natural_outdoor_scenes
24,11,large_natural_outdoor_scenes
25,10,large_natural_outdoor_scenes
26,1,fish
27,15,large_natural_outdoor_scenes
28,13,insects
29,13,large_natural_outdoor_scenes
30,13,vehicles_1
31,10,large_natural_outdoor_scenes
32,7,flowers
33,6,household_furniture
34,15,large_natural_outdoor_scenes
35,9,large_natural_outdoor_scenes
36,9,large_natural_outdoor_scenes
37,16,large_natural_outdoor_scenes
38,10,large_natural_outdoor_scenes
39,1,fish
40,17,large_natural_outdoor_scenes
41,12,large_natural_outdoor_scenes
42,5,large_natural_outdoor_scenes
43,4,fruit_and_vegetables
44,1,food_containers
45,13,fish
46,10,large_natural_outdoor_scenes
47,4,fruit_and_vegetables
48,1,people
49,8,large_carnivores
50,15,insects
51,10,large_natural_outdoor_scenes
52,10,large_natural_outdoor_scenes
53,4,fruit_and_vegetables
54,17,large_natural_outdoor_scenes
55,17,large_natural_outdoor_scenes
56,7,insects
57,16,small_mammals
58,18,vehicles_1
59,11,large_natural_outdoor_scenes
60,11,large_natural_outdoor_scenes
61,18,large_natural_outdoor_scenes
62,18,large_natural_outdoor_scenes
63,16,large_natural_outdoor_scenes
0,5,household_electrical_devices
1,16,large_natural_outdoor_scenes
2,8,large_natural_outdoor_scenes
3,10,large_natural_outdoor_scenes
4,19,large_natural_outdoor_scenes
5,18,vehicles_1
6,0,large_natural_outdoor_scenes
7,19,vehicles_1
8,8,large_natural_outdoor_scenes
9,11,large_natural_outdoor_scenes
10,17,large_natural_outdoor_scenes
11,16,small_mammals
12,11,large_natural_outdoor_scenes
13,19,large_natural_outdoor_scenes
14,7,insects
15,6,household_furniture
16,12,large_natural_outdoor_scenes
17,4,fruit_and_vegetables
18,1,large_natural_outdoor_scenes
19,0,large_natural_outdoor_scenes
20,18,large_natural_outdoor_scenes
21,17,large_natural_outdoor_scenes
22,12,large_natural_outdoor_scenes
23,0,large_natural_outdoor_scenes
24,1,fish
25,8,large_natural_outdoor_scenes
26,11,large_natural_outdoor_scenes
27,10,large_natural_outdoor_scenes
28,19,vehicles_1
29,6,household_furniture
30,2,flowers
31,14,people
32,19,large_natural_outdoor_scenes
33,9,large_natural_outdoor_scenes
34,16,small_mammals
35,19,large_natural_outdoor_scenes
36,3,food_containers
37,13,small_mammals
38,11,large_natural_outdoor_scenes
39,13,insects
40,12,large_natural_outdoor_scenes
41,0,large_natural_outdoor_scenes
42,5,household_electrical_devices
43,6,household_furniture
44,6,household_furniture
45,4,fruit_and_vegetables
46,19,large_natural_outdoor_scenes
47,0,large_natural_outdoor_scenes
48,6,household_furniture
49,11,large_natural_outdoor_scenes
50,3,household_electrical_devices
51,14,household_furniture
52,9,large_natural_outdoor_scenes
53,2,flowers
54,10,large_natural_outdoor_scenes
55,7,flowers
56,19,large_natural_outdoor_scenes
57,13,insects
58,6,household_furniture
59,10,large_natural_outdoor_scenes
60,9,large_natural_outdoor_scenes
61,7,large_natural_outdoor_scenes
62,12,large_natural_outdoor_scenes
63,17,large_natural_outdoor_scenes
0,5,large_natural_outdoor_scenes
1,16,small_mammals
2,18,vehicles_1
3,0,large_natural_outdoor_scenes
4,4,fruit_and_vegetables
5,17,large_natural_outdoor_scenes
6,14,people
7,19,large_natural_outdoor_scenes
8,0,large_natural_outdoor_scenes
9,19,large_man-made_outdoor_things
10,7,flowers
11,5,household_furniture
12,6,household_furniture
13,9,household_furniture
14,3,food_containers
15,9,large_natural_outdoor_scenes
16,17,trees
17,6,household_furniture
18,12,large_natural_outdoor_scenes
19,14,people
20,15,trees
21,13,fruit_and_vegetables
22,2,flowers
23,16,large_natural_outdoor_scenes
24,11,large_natural_outdoor_scenes
25,13,insects
26,13,large_natural_outdoor_scenes
27,0,large_natural_outdoor_scenes
28,3,flowers
29,6,household_furniture
30,3,flowers
31,7,insects
32,7,insects
33,3,trees
34,17,large_natural_outdoor_scenes
35,8,large_natural_outdoor_scenes
36,6,household_furniture
37,3,large_natural_outdoor_scenes
38,14,people
39,9,large_natural_outdoor_scenes
40,3,household_furniture
41,10,large_natural_outdoor_scenes
42,12,small_mammals
43,2,flowers
44,11,people
45,11,large_natural_outdoor_scenes
46,8,large_natural_outdoor_scenes
47,9,large_man-made_outdoor_things
48,0,large_natural_outdoor_scenes
49,9,large_natural_outdoor_scenes
50,17,large_natural_outdoor_scenes
51,5,large_natural_outdoor_scenes
52,4,fruit_and_vegetables
53,1,fish
54,13,large_natural_outdoor_scenes
55,2,flowers
56,12,small_mammals
57,4,large_natural_outdoor_scenes
58,18,large_man-made_outdoor_things
59,5,food_containers
60,1,fish
61,14,people
62,16,large_natural_outdoor_scenes
63,11,people
0,11,large_natural_outdoor_scenes
1,5,household_electrical_devices
2,13,large_natural_outdoor_scenes
3,9,large_natural_outdoor_scenes
4,8,large_natural_outdoor_scenes
5,2,flowers
6,16,large_natural_outdoor_scenes
7,4,fruit_and_vegetables
8,10,large_natural_outdoor_scenes
9,2,flowers
10,6,household_furniture
11,13,insects
12,16,small_mammals
13,14,people
14,0,large_natural_outdoor_scenes
15,6,household_furniture
16,14,people
17,12,large_natural_outdoor_scenes
18,3,fruit_and_vegetables
19,17,flowers
20,10,large_natural_outdoor_scenes
21,18,vehicles_1
22,15,large_natural_outdoor_scenes
23,18,vehicles_1
24,5,household_electrical_devices
25,6,household_furniture
26,6,household_furniture
27,13,fish
28,12,large_natural_outdoor_scenes
29,16,large_natural_outdoor_scenes
30,7,large_natural_outdoor_scenes
31,6,household_furniture
32,1,large_natural_outdoor_scenes
33,10,large_natural_outdoor_scenes
34,1,fish
35,12,large_natural_outdoor_scenes
36,5,household_electrical_devices
37,6,household_furniture
38,2,flowers
39,1,fish
40,1,large_natural_outdoor_scenes
41,2,flowers
42,18,large_natural_outdoor_scenes
43,13,large_natural_outdoor_scenes
44,17,large_natural_outdoor_scenes
45,8,large_natural_outdoor_scenes
46,12,small_mammals
