index,true_label,candidate_labels,complementary_label
8998,8,"['dog', 'airplane', 'horse', 'deer']",airplane
8999,9,"['bird', 'deer', 'frog', 'dog']",bird
9000,4,"['automobile', 'cat', 'ship', 'truck']",ship
9001,2,"['cat', 'truck', 'frog', 'ship']",truck
9002,2,"['frog', 'cat', 'ship', 'truck']",ship
9003,9,"['dog', 'bird', 'deer', 'frog']",bird
9004,0,"['horse', 'dog', 'deer', 'truck']",truck
9005,3,"['ship', 'frog', 'truck', 'deer']",truck
9006,3,"['frog', 'ship', 'deer', 'truck']",ship
9007,1,"['dog', 'bird', 'deer', 'frog']",bird
9008,3,"['truck', 'frog', 'ship', 'deer']",ship
9009,0,"['deer', 'truck', 'dog', 'horse']",deer
9010,4,"['ship', 'truck', 'automobile', 'cat']",truck
9011,2,"['ship', 'cat', 'frog', 'truck']",truck
9012,1,"['frog', 'bird', 'deer', 'dog']",frog
9013,4,"['truck', 'automobile', 'ship', 'cat']",cat
9014,0,"['dog', 'horse', 'truck', 'deer']",truck
9015,8,"['airplane', 'dog', 'deer', 'horse']",dog
9016,2,"['ship', 'cat', 'truck', 'frog']",ship
9017,1,"['frog', 'deer', 'bird', 'dog']",frog
9018,4,"['cat', 'automobile', 'truck', 'ship']",truck
9019,4,"['cat', 'automobile', 'ship', 'truck']",truck
9020,3,"['ship', 'deer', 'frog', 'truck']",truck
9021,6,"['truck', 'deer', 'horse', 'automobile']",truck
9022,6,"['deer', 'horse', 'automobile', 'truck']",automobile
9023,8,"['deer', 'horse', 'airplane', 'dog']",airplane
9024,3,"['deer', 'ship', 'truck', 'frog']",ship
9025,9,"['bird', 'frog', 'deer', 'dog']",dog
9026,9,"['frog', 'deer', 'dog', 'bird']",frog
9027,9,"['frog', 'bird', 'deer', 'dog']",frog
9028,9,"['bird', 'dog', 'frog', 'deer']",bird
9029,6,"['automobile', 'deer', 'truck', 'horse']",truck
9030,5,"['frog', 'ship', 'deer', 'cat']",ship
9031,0,"['dog', 'deer', 'horse', 'truck']",truck
9032,8,"['horse', 'airplane', 'dog', 'deer']",airplane
9033,2,"['ship', 'truck', 'cat', 'frog']",ship
9034,3,"['deer', 'ship', 'frog', 'truck']",ship
9035,5,"['deer', 'frog', 'cat', 'ship']",deer
9036,9,"['frog', 'bird', 'deer', 'dog']",frog
9037,8,"['deer', 'dog', 'horse', 'airplane']",horse
9038,2,"['cat', 'frog', 'truck', 'ship']",truck
9039,8,"['deer', 'horse', 'airplane', 'dog']",airplane
9040,3,"['deer', 'ship', 'frog', 'truck']",ship
9041,4,"['cat', 'ship', 'automobile', 'truck']",ship
9042,1,"['frog', 'bird', 'dog', 'deer']",bird
9043,1,"['deer', 'dog', 'frog', 'bird']",dog
9044,7,"['cat', 'ship', 'bird', 'automobile']",ship
9045,6,"['deer', 'automobile', 'horse', 'truck']",automobile
9046,9,"['bird', 'frog', 'dog', 'deer']",bird
9047,2,"['truck', 'ship', 'frog', 'cat']",ship
9048,1,"['bird', 'deer', 'dog', 'frog']",bird
9049,4,"['automobile', 'ship', 'truck', 'cat']",ship
9050,6,"['horse', 'truck', 'automobile', 'deer']",truck
9051,3,"['deer', 'truck', 'frog', 'ship']",truck
9052,3,"['frog', 'ship', 'truck', 'deer']",ship
9053,2,"['frog', 'truck', 'cat', 'ship']",truck
9054,1,"['dog', 'deer', 'bird', 'frog']",bird
9055,8,"['deer', 'dog', 'airplane', 'horse']",deer
9056,1,"['frog', 'bird', 'deer', 'dog']",frog
9057,0,"['truck', 'deer', 'dog', 'horse']",deer
9058,0,"['horse', 'truck', 'dog', 'deer']",horse
9059,0,"['dog', 'truck', 'deer', 'horse']",deer
9060,3,"['frog', 'ship', 'deer', 'truck']",ship
9061,4,"['ship', 'truck', 'cat', 'automobile']",cat
9062,0,"['deer', 'dog', 'truck', 'horse']",deer
9063,8,"['horse', 'deer', 'dog', 'airplane']",horse
9064,0,"['horse', 'deer', 'truck', 'dog']",horse
9065,9,"['deer', 'frog', 'dog', 'bird']",dog
9066,1,"['bird', 'deer', 'dog', 'frog']",bird
9067,2,"['frog', 'ship', 'truck', 'cat']",ship
9068,8,"['deer', 'dog', 'airplane', 'horse']",deer
9069,0,"['horse', 'deer', 'dog', 'truck']",horse
9070,1,"['frog', 'dog', 'deer', 'bird']",frog
9071,7,"['automobile', 'ship', 'bird', 'cat']",ship
9072,7,"['ship', 'bird', 'cat', 'automobile']",cat
9073,3,"['deer', 'ship', 'truck', 'frog']",ship
9074,4,"['ship', 'cat', 'truck', 'automobile']",truck
9075,7,"['ship', 'bird', 'automobile', 'cat']",automobile
9076,8,"['airplane', 'horse', 'deer', 'dog']",horse
9077,0,"['horse', 'dog', 'truck', 'deer']",horse
9078,2,"['truck', 'cat', 'ship', 'frog']",truck
9079,7,"['bird', 'ship', 'automobile', 'cat']",ship
9080,1,"['frog', 'dog', 'deer', 'bird']",frog
9081,3,"['truck', 'frog', 'deer', 'ship']",deer
9082,7,"['automobile', 'ship', 'bird', 'cat']",ship
9083,4,"['truck', 'automobile', 'ship', 'cat']",cat
9084,6,"['truck', 'deer', 'automobile', 'horse']",truck
9085,1,"['frog', 'dog', 'bird', 'deer']",frog
9086,7,"['bird', 'ship', 'cat', 'automobile']",ship
9087,6,"['truck', 'horse', 'deer', 'automobile']",horse
9088,1,"['frog', 'bird', 'dog', 'deer']",frog
9089,2,"['frog', 'truck', 'ship', 'cat']",truck
9090,6,"['truck', 'horse', 'deer', 'automobile']",truck
9091,9,"['dog', 'deer', 'bird', 'frog']",dog
9092,8,"['horse', 'airplane', 'deer', 'dog']",horse
9093,2,"['cat', 'truck', 'ship', 'frog']",truck
9094,0,"['truck', 'horse', 'dog', 'deer']",horse
9095,1,"['deer', 'bird', 'frog', 'dog']",bird
9096,0,"['truck', 'dog', 'horse', 'deer']",horse
9097,9,"['dog', 'deer', 'frog', 'bird']",bird
9098,6,"['deer', 'truck', 'automobile', 'horse']",truck
9099,5,"['deer', 'cat', 'ship', 'frog']",ship
9100,3,"['deer', 'frog', 'ship', 'truck']",ship
9101,2,"['frog', 'cat', 'ship', 'truck']",ship
9102,4,"['truck', 'automobile', 'ship', 'cat']",cat
9103,6,"['automobile', 'truck', 'horse', 'deer']",horse
9104,5,"['ship', 'deer', 'frog', 'cat']",deer
9105,4,"['automobile', 'cat', 'truck', 'ship']",ship
9106,9,"['dog', 'frog', 'deer', 'bird']",bird
9107,3,"['truck', 'deer', 'frog', 'ship']",deer
9108,8,"['dog', 'airplane', 'horse', 'deer']",airplane
9109,8,"['horse', 'deer', 'dog', 'airplane']",horse
9110,7,"['cat', 'bird', 'automobile', 'ship']",automobile
9111,3,"['ship', 'truck', 'frog', 'deer']",frog
9112,6,"['truck', 'deer', 'automobile', 'horse']",truck
9113,1,"['bird', 'deer', 'dog', 'frog']",bird
9114,2,"['cat', 'ship', 'truck', 'frog']",ship
9115,9,"['dog', 'frog', 'deer', 'bird']",bird
9116,8,"['deer', 'airplane', 'dog', 'horse']",airplane
9117,8,"['dog', 'airplane', 'deer', 'horse']",airplane
9118,1,"['dog', 'deer', 'frog', 'bird']",bird
9119,0,"['dog', 'deer', 'truck', 'horse']",truck
9120,3,"['deer', 'truck', 'frog', 'ship']",truck
9121,0,"['horse', 'dog', 'deer', 'truck']",truck
9122,8,"['airplane', 'deer', 'dog', 'horse']",deer
9123,0,"['dog', 'deer', 'horse', 'truck']",truck
9124,0,"['dog', 'deer', 'truck', 'horse']",truck
9125,6,"['deer', 'automobile', 'truck', 'horse']",truck
9126,6,"['truck', 'horse', 'automobile', 'deer']",truck
9127,1,"['bird', 'frog', 'dog', 'deer']",bird
9128,3,"['ship', 'deer', 'truck', 'frog']",truck
9129,3,"['frog', 'truck', 'ship', 'deer']",truck
9130,6,"['automobile', 'deer', 'horse', 'truck']",truck
9131,6,"['truck', 'automobile', 'deer', 'horse']",truck
9132,5,"['ship', 'frog', 'deer', 'cat']",deer
9133,7,"['ship', 'automobile', 'bird', 'cat']",bird
9134,5,"['ship', 'deer', 'cat', 'frog']",deer
9135,3,"['truck', 'frog', 'ship', 'deer']",ship
9136,8,"['horse', 'dog', 'airplane', 'deer']",horse
9137,2,"['frog', 'cat', 'ship', 'truck']",ship
9138,1,"['dog', 'frog', 'bird', 'deer']",bird
9139,9,"['bird', 'frog', 'deer', 'dog']",bird
9140,0,"['horse', 'truck', 'dog', 'deer']",horse
9141,4,"['automobile', 'ship', 'cat', 'truck']",cat
9142,6,"['deer', 'horse', 'automobile', 'truck']",automobile
9143,9,"['frog', 'deer', 'dog', 'bird']",frog
9144,2,"['truck', 'ship', 'cat', 'frog']",truck
9145,3,"['deer', 'truck', 'ship', 'frog']",truck
9146,9,"['deer', 'frog', 'bird', 'dog']",frog
9147,4,"['truck', 'automobile', 'cat', 'ship']",cat
9148,1,"['deer', 'dog', 'bird', 'frog']",dog
9149,4,"['cat', 'ship', 'truck', 'automobile']",ship
9150,2,"['frog', 'ship', 'truck', 'cat']",ship
9151,2,"['ship', 'truck', 'cat', 'frog']",cat
9152,3,"['frog', 'ship', 'truck', 'deer']",ship
9153,4,"['truck', 'ship', 'automobile', 'cat']",ship
9154,8,"['deer', 'dog', 'horse', 'airplane']",airplane
9155,4,"['automobile', 'ship', 'truck', 'cat']",cat
9156,3,"['truck', 'deer', 'frog', 'ship']",truck
9157,0,"['truck', 'deer', 'horse', 'dog']",deer
9158,6,"['truck', 'deer', 'horse', 'automobile']",deer
9159,8,"['dog', 'deer', 'airplane', 'horse']",deer
9160,8,"['horse', 'deer', 'airplane', 'dog']",horse
9161,6,"['truck', 'deer', 'automobile', 'horse']",truck
9162,2,"['truck', 'ship', 'cat', 'frog']",truck
9163,3,"['truck', 'ship', 'frog', 'deer']",ship
9164,3,"['deer', 'ship', 'frog', 'truck']",ship
9165,7,"['bird', 'ship', 'cat', 'automobile']",ship
9166,3,"['truck', 'frog', 'deer', 'ship']",frog
9167,5,"['cat', 'deer', 'frog', 'ship']",ship
9168,2,"['truck', 'cat', 'ship', 'frog']",ship
9169,9,"['bird', 'deer', 'frog', 'dog']",bird
9170,6,"['deer', 'horse', 'automobile', 'truck']",automobile
9171,0,"['deer', 'dog', 'horse', 'truck']",deer
9172,2,"['frog', 'cat', 'ship', 'truck']",ship
9173,3,"['deer', 'truck', 'frog', 'ship']",truck
9174,5,"['deer', 'frog', 'cat', 'ship']",ship
9175,2,"['cat', 'ship', 'frog', 'truck']",ship
9176,4,"['cat', 'ship', 'truck', 'automobile']",ship
9177,9,"['bird', 'frog', 'dog', 'deer']",bird
9178,5,"['frog', 'cat', 'ship', 'deer']",ship
9179,1,"['bird', 'deer', 'frog', 'dog']",dog
9180,6,"['automobile', 'deer', 'truck', 'horse']",deer
9181,0,"['dog', 'horse', 'truck', 'deer']",truck
9182,3,"['deer', 'frog', 'ship', 'truck']",ship
9183,3,"['ship', 'truck', 'deer', 'frog']",deer
9184,7,"['ship', 'cat', 'automobile', 'bird']",cat
9185,3,"['frog', 'truck', 'ship', 'deer']",truck
9186,7,"['cat', 'ship', 'automobile', 'bird']",ship
9187,9,"['dog', 'bird', 'deer', 'frog']",bird
9188,8,"['airplane', 'horse', 'dog', 'deer']",horse
9189,1,"['frog', 'bird', 'dog', 'deer']",frog
9190,5,"['deer', 'ship', 'cat', 'frog']",ship
9191,2,"['ship', 'frog', 'truck', 'cat']",truck
9192,8,"['deer', 'horse', 'dog', 'airplane']",airplane
9193,0,"['dog', 'horse', 'deer', 'truck']",truck
9194,2,"['ship', 'cat', 'truck', 'frog']",truck
9195,9,"['dog', 'deer', 'frog', 'bird']",bird
9196,5,"['ship', 'cat', 'frog', 'deer']",cat
9197,6,"['horse', 'deer', 'automobile', 'truck']",horse
9198,6,"['automobile', 'truck', 'deer', 'horse']",automobile
9199,2,"['cat', 'ship', 'truck', 'frog']",ship
9200,6,"['deer', 'automobile', 'truck', 'horse']",truck
9201,7,"['bird', 'automobile', 'cat', 'ship']",automobile
9202,4,"['truck', 'ship', 'automobile', 'cat']",cat
9203,2,"['cat', 'ship', 'truck', 'frog']",ship
9204,4,"['truck', 'ship', 'automobile', 'cat']",ship
9205,5,"['frog', 'ship', 'deer', 'cat']",ship
9206,8,"['horse', 'dog', 'deer', 'airplane']",airplane
9207,7,"['bird', 'ship', 'cat', 'automobile']",ship
9208,6,"['horse', 'automobile', 'deer', 'truck']",truck
9209,1,"['bird', 'dog', 'frog', 'deer']",bird
9210,1,"['bird', 'deer', 'dog', 'frog']",bird
9211,9,"['dog', 'deer', 'bird', 'frog']",dog
9212,5,"['frog', 'cat', 'ship', 'deer']",ship
9213,9,"['frog', 'bird', 'dog', 'deer']",frog
9214,7,"['bird', 'automobile', 'ship', 'cat']",automobile
9215,2,"['frog', 'truck', 'cat', 'ship']",truck
9216,1,"['dog', 'deer', 'frog', 'bird']",bird
9217,2,"['ship', 'cat', 'frog', 'truck']",truck
9218,9,"['deer', 'frog', 'bird', 'dog']",bird
9219,6,"['deer', 'automobile', 'horse', 'truck']",truck
9220,8,"['dog', 'deer', 'horse', 'airplane']",airplane
9221,0,"['dog', 'truck', 'horse', 'deer']",truck
9222,3,"['ship', 'deer', 'truck', 'frog']",deer
9223,7,"['cat', 'ship', 'automobile', 'bird']",ship
9224,7,"['ship', 'automobile', 'cat', 'bird']",bird
9225,7,"['cat', 'bird', 'ship', 'automobile']",ship
9226,8,"['airplane', 'dog', 'deer', 'horse']",dog
9227,2,"['frog', 'ship', 'cat', 'truck']",ship
9228,3,"['frog', 'ship', 'truck', 'deer']",ship
9229,9,"['dog', 'deer', 'bird', 'frog']",bird
9230,0,"['horse', 'deer', 'dog', 'truck']",horse
9231,4,"['cat', 'automobile', 'truck', 'ship']",truck
9232,1,"['deer', 'bird', 'dog', 'frog']",bird
9233,6,"['truck', 'horse', 'deer', 'automobile']",truck
9234,4,"['cat', 'automobile', 'truck', 'ship']",truck
9235,5,"['frog', 'cat', 'deer', 'ship']",ship
9236,0,"['truck', 'dog', 'deer', 'horse']",deer
9237,6,"['truck', 'deer', 'automobile', 'horse']",truck
9238,6,"['horse', 'automobile', 'truck', 'deer']",truck
9239,7,"['ship', 'bird', 'automobile', 'cat']",automobile
9240,2,"['ship', 'cat', 'truck', 'frog']",truck
9241,6,"['automobile', 'deer', 'horse', 'truck']",truck
9242,9,"['frog', 'bird', 'deer', 'dog']",frog
9243,7,"['automobile', 'ship', 'bird', 'cat']",ship
9244,9,"['dog', 'bird', 'deer', 'frog']",bird
9245,6,"['deer', 'automobile', 'horse', 'truck']",truck
9246,6,"['truck', 'horse', 'automobile', 'deer']",truck
9247,1,"['bird', 'deer', 'dog', 'frog']",bird
9248,3,"['deer', 'ship', 'frog', 'truck']",ship
9249,2,"['frog', 'cat', 'ship', 'truck']",ship
9250,4,"['cat', 'ship', 'automobile', 'truck']",ship
9251,1,"['bird', 'frog', 'dog', 'deer']",bird
9252,1,"['bird', 'dog', 'deer', 'frog']",bird
9253,0,"['deer', 'dog', 'horse', 'truck']",truck
9254,4,"['ship', 'cat', 'truck', 'automobile']",truck
9255,2,"['frog', 'ship', 'truck', 'cat']",ship
9256,6,"['deer', 'truck', 'automobile', 'horse']",truck
9257,0,"['dog', 'horse', 'deer', 'truck']",truck
9258,8,"['deer', 'airplane', 'dog', 'horse']",airplane
9259,4,"['ship', 'automobile', 'truck', 'cat']",cat
9260,4,"['ship', 'cat', 'automobile', 'truck']",truck
9261,9,"['dog', 'bird', 'deer', 'frog']",bird
9262,8,"['deer', 'dog', 'horse', 'airplane']",airplane
9263,1,"['deer', 'bird', 'frog', 'dog']",bird
9264,5,"['frog', 'ship', 'deer', 'cat']",ship
9265,8,"['horse', 'deer', 'airplane', 'dog']",horse
9266,1,"['bird', 'frog', 'dog', 'deer']",bird
9267,1,"['dog', 'deer', 'bird', 'frog']",bird
9268,8,"['airplane', 'dog', 'deer', 'horse']",dog
9269,8,"['airplane', 'horse', 'deer', 'dog']",horse
9270,9,"['deer', 'frog', 'bird', 'dog']",bird
9271,7,"['cat', 'ship', 'automobile', 'bird']",ship
9272,2,"['truck', 'ship', 'cat', 'frog']",truck
9273,4,"['truck', 'ship', 'cat', 'automobile']",cat
9274,5,"['deer', 'ship', 'cat', 'frog']",ship
9275,6,"['deer', 'horse', 'truck', 'automobile']",truck
9276,4,"['ship', 'automobile', 'cat', 'truck']",truck
9277,9,"['frog', 'deer', 'dog', 'bird']",frog
9278,6,"['automobile', 'deer', 'horse', 'truck']",truck
9279,7,"['ship', 'cat', 'automobile', 'bird']",cat
9280,5,"['frog', 'ship', 'deer', 'cat']",ship
9281,0,"['deer', 'truck', 'dog', 'horse']",deer
9282,8,"['deer', 'dog', 'horse', 'airplane']",airplane
9283,3,"['deer', 'ship', 'truck', 'frog']",ship
9284,5,"['frog', 'deer', 'cat', 'ship']",ship
9285,4,"['truck', 'automobile', 'cat', 'ship']",cat
9286,5,"['deer', 'cat', 'frog', 'ship']",ship
9287,0,"['truck', 'dog', 'deer', 'horse']",dog
9288,5,"['ship', 'frog', 'deer', 'cat']",frog
9289,0,"['truck', 'horse', 'dog', 'deer']",horse
9290,2,"['frog', 'ship', 'truck', 'cat']",ship
9291,3,"['truck', 'frog', 'ship', 'deer']",frog
9292,0,"['dog', 'truck', 'horse', 'deer']",horse
9293,3,"['frog', 'truck', 'ship', 'deer']",truck
9294,7,"['automobile', 'ship', 'bird', 'cat']",bird
9295,5,"['ship', 'frog', 'cat', 'deer']",frog
9296,0,"['truck', 'horse', 'deer', 'dog']",horse
9297,2,"['cat', 'truck', 'ship', 'frog']",truck
9298,3,"['truck', 'deer', 'ship', 'frog']",ship
9299,2,"['truck', 'ship', 'frog', 'cat']",ship
9300,3,"['deer', 'ship', 'frog', 'truck']",ship
9301,5,"['cat', 'deer', 'frog', 'ship']",ship
9302,9,"['bird', 'deer', 'frog', 'dog']",bird
9303,6,"['deer', 'truck', 'automobile', 'horse']",truck
9304,3,"['frog', 'deer', 'truck', 'ship']",truck
9305,3,"['deer', 'ship', 'frog', 'truck']",ship
9306,8,"['dog', 'horse', 'deer', 'airplane']",airplane
9307,3,"['ship', 'deer', 'frog', 'truck']",truck
9308,9,"['deer', 'bird', 'frog', 'dog']",bird
9309,1,"['bird', 'deer', 'dog', 'frog']",bird
9310,7,"['automobile', 'cat', 'ship', 'bird']",cat
9311,3,"['deer', 'truck', 'frog', 'ship']",truck
9312,0,"['deer', 'dog', 'truck', 'horse']",deer
9313,2,"['frog', 'cat', 'ship', 'truck']",ship
9314,0,"['dog', 'deer', 'horse', 'truck']",truck
9315,7,"['bird', 'cat', 'automobile', 'ship']",automobile
9316,5,"['cat', 'ship', 'frog', 'deer']",ship
9317,1,"['frog', 'dog', 'deer', 'bird']",frog
9318,1,"['dog', 'bird', 'frog', 'deer']",bird
9319,2,"['frog', 'cat', 'truck', 'ship']",truck
9320,6,"['truck', 'automobile', 'horse', 'deer']",truck
9321,6,"['automobile', 'deer', 'truck', 'horse']",truck
9322,1,"['bird', 'dog', 'deer', 'frog']",bird
9323,6,"['deer', 'horse', 'automobile', 'truck']",automobile
9324,8,"['dog', 'deer', 'horse', 'airplane']",airplane
9325,0,"['horse', 'deer', 'dog', 'truck']",horse
9326,8,"['airplane', 'horse', 'dog', 'deer']",horse
9327,1,"['deer', 'frog', 'dog', 'bird']",frog
9328,0,"['horse', 'truck', 'dog', 'deer']",horse
9329,7,"['cat', 'automobile', 'ship', 'bird']",automobile
9330,2,"['cat', 'truck', 'frog', 'ship']",truck
9331,7,"['cat', 'automobile', 'ship', 'bird']",automobile
9332,3,"['truck', 'deer', 'ship', 'frog']",ship
9333,2,"['frog', 'cat', 'truck', 'ship']",truck
9334,3,"['deer', 'ship', 'frog', 'truck']",ship
9335,1,"['frog', 'deer', 'bird', 'dog']",frog
9336,9,"['dog', 'deer', 'bird', 'frog']",bird
9337,5,"['frog', 'ship', 'cat', 'deer']",ship
9338,3,"['truck', 'frog', 'deer', 'ship']",frog
9339,6,"['automobile', 'truck', 'horse', 'deer']",automobile
9340,9,"['dog', 'deer', 'bird', 'frog']",bird
9341,2,"['ship', 'cat', 'frog', 'truck']",truck
9342,4,"['truck', 'automobile', 'cat', 'ship']",cat
9343,3,"['frog', 'ship', 'deer', 'truck']",ship
9344,8,"['dog', 'horse', 'deer', 'airplane']",airplane
9345,3,"['ship', 'deer', 'truck', 'frog']",truck
9346,8,"['deer', 'dog', 'horse', 'airplane']",airplane
9347,7,"['automobile', 'bird', 'ship', 'cat']",ship
9348,2,"['cat', 'truck', 'ship', 'frog']",truck
9349,4,"['automobile', 'ship', 'truck', 'cat']",ship
9350,2,"['cat', 'ship', 'truck', 'frog']",ship
9351,8,"['airplane', 'dog', 'deer', 'horse']",dog
9352,4,"['automobile', 'ship', 'truck', 'cat']",cat
9353,4,"['truck', 'ship', 'cat', 'automobile']",cat
9354,2,"['ship', 'truck', 'frog', 'cat']",truck
9355,5,"['ship', 'deer', 'cat', 'frog']",deer
9356,6,"['horse', 'deer', 'truck', 'automobile']",truck
9357,3,"['truck', 'deer', 'frog', 'ship']",ship
9358,9,"['deer', 'bird', 'frog', 'dog']",deer
9359,4,"['automobile', 'ship', 'truck', 'cat']",truck
9360,6,"['deer', 'automobile', 'truck', 'horse']",truck
9361,7,"['bird', 'automobile', 'ship', 'cat']",automobile
9362,0,"['deer', 'truck', 'dog', 'horse']",deer
9363,4,"['ship', 'truck', 'automobile', 'cat']",truck
9364,4,"['truck', 'cat', 'automobile', 'ship']",truck
9365,1,"['frog', 'deer', 'bird', 'dog']",frog
9366,8,"['dog', 'deer', 'horse', 'airplane']",airplane
9367,6,"['deer', 'truck', 'automobile', 'horse']",truck
9368,2,"['cat', 'ship', 'truck', 'frog']",ship
9369,7,"['cat', 'automobile', 'ship', 'bird']",automobile
9370,4,"['truck', 'ship', 'automobile', 'cat']",cat
9371,3,"['deer', 'ship', 'frog', 'truck']",ship
9372,1,"['frog', 'bird', 'dog', 'deer']",frog
9373,0,"['deer', 'dog', 'horse', 'truck']",horse
9374,7,"['ship', 'bird', 'automobile', 'cat']",automobile
9375,0,"['truck', 'deer', 'horse', 'dog']",deer
9376,9,"['dog', 'bird', 'frog', 'deer']",bird
9377,5,"['ship', 'cat', 'deer', 'frog']",cat
9378,8,"['airplane', 'dog', 'horse', 'deer']",dog
9379,0,"['deer', 'truck', 'horse', 'dog']",deer
9380,1,"['bird', 'dog', 'frog', 'deer']",bird
9381,6,"['horse', 'truck', 'deer', 'automobile']",truck
9382,9,"['bird', 'frog', 'dog', 'deer']",bird
9383,5,"['ship', 'deer', 'cat', 'frog']",deer
9384,0,"['truck', 'deer', 'dog', 'horse']",deer
9385,0,"['dog', 'deer', 'truck', 'horse']",truck
9386,2,"['frog', 'ship', 'truck', 'cat']",ship
9387,8,"['dog', 'deer', 'airplane', 'horse']",airplane
9388,5,"['frog', 'ship', 'cat', 'deer']",ship
9389,4,"['truck', 'cat', 'ship', 'automobile']",truck
9390,0,"['dog', 'deer', 'truck', 'horse']",truck
9391,5,"['deer', 'cat', 'frog', 'ship']",ship
9392,1,"['frog', 'bird', 'dog', 'deer']",frog
9393,3,"['truck', 'ship', 'deer', 'frog']",ship
9394,3,"['ship', 'truck', 'deer', 'frog']",truck
9395,4,"['automobile', 'cat', 'truck', 'ship']",ship
9396,9,"['bird', 'frog', 'dog', 'deer']",bird
9397,5,"['ship', 'cat', 'deer', 'frog']",deer
9398,3,"['truck', 'deer', 'frog', 'ship']",deer
9399,3,"['ship', 'truck', 'frog', 'deer']",frog
9400,1,"['bird', 'dog', 'frog', 'deer']",bird
9401,0,"['truck', 'deer', 'horse', 'dog']",deer
9402,1,"['bird', 'frog', 'dog', 'deer']",bird
9403,2,"['cat', 'truck', 'frog', 'ship']",truck
9404,2,"['ship', 'cat', 'truck', 'frog']",truck
9405,3,"['truck', 'frog', 'ship', 'deer']",ship
9406,6,"['horse', 'deer', 'truck', 'automobile']",truck
9407,1,"['dog', 'bird', 'deer', 'frog']",bird
9408,2,"['truck', 'cat', 'frog', 'ship']",truck
9409,7,"['automobile', 'ship', 'bird', 'cat']",ship
9410,8,"['dog', 'airplane', 'horse', 'deer']",airplane
9411,1,"['dog', 'bird', 'deer', 'frog']",bird
9412,9,"['deer', 'bird', 'frog', 'dog']",bird
9413,0,"['truck', 'deer', 'dog', 'horse']",deer
9414,6,"['deer', 'automobile', 'truck', 'horse']",truck
9415,8,"['deer', 'horse', 'airplane', 'dog']",deer
9416,6,"['deer', 'horse', 'truck', 'automobile']",truck
9417,0,"['horse', 'deer', 'dog', 'truck']",truck
9418,8,"['airplane', 'horse', 'deer', 'dog']",horse
9419,9,"['deer', 'frog', 'dog', 'bird']",dog
9420,2,"['frog', 'truck', 'ship', 'cat']",truck
9421,3,"['frog', 'truck', 'deer', 'ship']",truck
9422,7,"['ship', 'cat', 'bird', 'automobile']",automobile
9423,6,"['automobile', 'deer', 'truck', 'horse']",truck
9424,2,"['frog', 'truck', 'ship', 'cat']",truck
9425,9,"['bird', 'deer', 'frog', 'dog']",bird
9426,8,"['deer', 'horse', 'dog', 'airplane']",airplane
9427,8,"['deer', 'horse', 'airplane', 'dog']",airplane
9428,6,"['horse', 'automobile', 'deer', 'truck']",truck
9429,3,"['ship', 'truck', 'deer', 'frog']",truck
9430,0,"['deer', 'dog', 'horse', 'truck']",truck
9431,6,"['automobile', 'horse', 'truck', 'deer']",horse
9432,9,"['bird', 'dog', 'frog', 'deer']",bird
9433,5,"['deer', 'cat', 'frog', 'ship']",ship
9434,9,"['dog', 'bird', 'deer', 'frog']",bird
9435,0,"['truck', 'deer', 'dog', 'horse']",deer
9436,7,"['ship', 'bird', 'cat', 'automobile']",cat
9437,2,"['cat', 'truck', 'ship', 'frog']",truck
9438,0,"['truck', 'deer', 'dog', 'horse']",deer
9439,1,"['bird', 'deer', 'frog', 'dog']",bird
9440,2,"['ship', 'cat', 'truck', 'frog']",truck
9441,4,"['automobile', 'ship', 'cat', 'truck']",cat
9442,1,"['bird', 'dog', 'deer', 'frog']",bird
9443,7,"['cat', 'bird', 'ship', 'automobile']",ship
9444,5,"['ship', 'deer', 'frog', 'cat']",deer
9445,5,"['deer', 'frog', 'ship', 'cat']",ship
9446,2,"['ship', 'frog', 'truck', 'cat']",truck
9447,9,"['bird', 'frog', 'dog', 'deer']",bird
9448,2,"['frog', 'cat', 'truck', 'ship']",truck
9449,0,"['deer', 'dog', 'horse', 'truck']",truck
9450,5,"['ship', 'frog', 'deer', 'cat']",frog
9451,7,"['automobile', 'ship', 'cat', 'bird']",cat
9452,4,"['cat', 'ship', 'automobile', 'truck']",ship
9453,7,"['ship', 'automobile', 'cat', 'bird']",ship
9454,7,"['cat', 'bird', 'automobile', 'ship']",automobile
9455,2,"['ship', 'truck', 'cat', 'frog']",truck
9456,7,"['bird', 'ship', 'cat', 'automobile']",ship
9457,6,"['horse', 'deer', 'truck', 'automobile']",truck
9458,5,"['cat', 'frog', 'deer', 'ship']",ship
9459,1,"['frog', 'bird', 'deer', 'dog']",frog
9460,5,"['frog', 'deer', 'cat', 'ship']",ship
9461,9,"['dog', 'bird', 'frog', 'deer']",bird
9462,7,"['bird', 'cat', 'automobile', 'ship']",automobile
9463,2,"['frog', 'truck', 'cat', 'ship']",truck
9464,0,"['deer', 'dog', 'truck', 'horse']",truck
9465,8,"['horse', 'airplane', 'dog', 'deer']",airplane
9466,9,"['frog', 'bird', 'dog', 'deer']",bird
9467,8,"['deer', 'airplane', 'dog', 'horse']",airplane
9468,6,"['truck', 'deer', 'horse', 'automobile']",truck
9469,8,"['horse', 'dog', 'airplane', 'deer']",horse
9470,5,"['deer', 'frog', 'ship', 'cat']",ship
9471,0,"['deer', 'truck', 'dog', 'horse']",deer
