index,true_label,candidate_labels,complementary_label
13875,1,"['four'; 'three']",four
13876,8,"['zero'; 'nine']",nine
13877,2,"['two'; 'three']",three
13878,4,"['six'; 'one']",six
13879,3,"['one'; 'eight']",eight
13880,0,"['one'; 'zero']",zero
13881,6,"['one'; 'three']",three
13882,1,"['four'; 'three']",three
13883,7,"['eight'; 'three']",three
13884,1,"['three'; 'four']",four
13885,8,"['zero'; 'nine']",zero
13886,5,"['nine'; 'zero']",zero
13887,9,"['eight'; 'three']",three
13888,8,"['nine'; 'zero']",zero
13889,0,"['one'; 'zero']",zero
13890,7,"['three'; 'eight']",eight
13891,9,"['eight'; 'three']",three
13892,1,"['three'; 'four']",four
13893,9,"['three'; 'eight']",three
13894,3,"['eight'; 'one']",eight
13895,8,"['nine'; 'zero']",nine
13896,0,"['one'; 'zero']",zero
13897,9,"['eight'; 'three']",three
13898,9,"['three'; 'eight']",three
13899,8,"['zero'; 'nine']",zero
13900,7,"['three'; 'eight']",eight
13901,4,"['six'; 'one']",six
13902,4,"['one'; 'six']",six
13903,1,"['three'; 'four']",four
13904,9,"['three'; 'eight']",eight
13905,7,"['three'; 'eight']",eight
13906,3,"['eight'; 'one']",eight
13907,7,"['three'; 'eight']",eight
13908,4,"['one'; 'six']",six
13909,3,"['eight'; 'one']",eight
13910,2,"['three'; 'two']",three
13911,0,"['zero'; 'one']",zero
13912,6,"['one'; 'three']",three
13913,0,"['zero'; 'one']",zero
13914,2,"['two'; 'three']",three
13915,7,"['eight'; 'three']",eight
13916,0,"['one'; 'zero']",zero
13917,8,"['zero'; 'nine']",zero
13918,0,"['one'; 'zero']",zero
13919,2,"['two'; 'three']",three
13920,8,"['zero'; 'nine']",nine
13921,0,"['one'; 'zero']",zero
13922,2,"['three'; 'two']",three
13923,1,"['four'; 'three']",three
13924,8,"['nine'; 'zero']",zero
13925,2,"['two'; 'three']",three
13926,0,"['one'; 'zero']",zero
13927,6,"['three'; 'one']",three
13928,2,"['three'; 'two']",three
13929,3,"['eight'; 'one']",eight
13930,2,"['two'; 'three']",three
13931,3,"['eight'; 'one']",eight
13932,9,"['three'; 'eight']",eight
13933,7,"['three'; 'eight']",eight
13934,8,"['zero'; 'nine']",zero
13935,3,"['one'; 'eight']",eight
13936,9,"['eight'; 'three']",three
13937,3,"['eight'; 'one']",eight
13938,5,"['zero'; 'nine']",zero
13939,6,"['three'; 'one']",three
13940,5,"['nine'; 'zero']",zero
13941,6,"['three'; 'one']",three
13942,4,"['one'; 'six']",six
13943,4,"['six'; 'one']",six
13944,8,"['nine'; 'zero']",zero
13945,9,"['eight'; 'three']",three
13946,5,"['nine'; 'zero']",zero
13947,1,"['four'; 'three']",four
13948,5,"['nine'; 'zero']",nine
13949,9,"['three'; 'eight']",three
13950,1,"['four'; 'three']",three
13951,8,"['nine'; 'zero']",zero
13952,2,"['three'; 'two']",three
13953,2,"['two'; 'three']",three
13954,8,"['nine'; 'zero']",zero
13955,0,"['one'; 'zero']",zero
13956,1,"['three'; 'four']",four
13957,3,"['one'; 'eight']",eight
13958,5,"['zero'; 'nine']",zero
13959,2,"['three'; 'two']",three
13960,8,"['zero'; 'nine']",zero
13961,1,"['four'; 'three']",four
13962,0,"['zero'; 'one']",zero
13963,7,"['three'; 'eight']",eight
13964,6,"['three'; 'one']",three
13965,3,"['eight'; 'one']",eight
13966,8,"['nine'; 'zero']",zero
13967,1,"['three'; 'four']",four
13968,4,"['six'; 'one']",six
13969,3,"['eight'; 'one']",eight
13970,6,"['three'; 'one']",one
13971,9,"['three'; 'eight']",eight
13972,2,"['two'; 'three']",three
13973,1,"['three'; 'four']",four
13974,1,"['three'; 'four']",four
13975,7,"['eight'; 'three']",three
13976,8,"['zero'; 'nine']",zero
13977,6,"['one'; 'three']",three
13978,7,"['eight'; 'three']",three
13979,8,"['zero'; 'nine']",zero
13980,3,"['eight'; 'one']",eight
13981,4,"['six'; 'one']",one
13982,9,"['three'; 'eight']",eight
13983,3,"['eight'; 'one']",eight
13984,2,"['two'; 'three']",three
13985,1,"['four'; 'three']",four
13986,4,"['six'; 'one']",six
13987,4,"['one'; 'six']",six
13988,5,"['zero'; 'nine']",nine
13989,0,"['one'; 'zero']",zero
13990,8,"['nine'; 'zero']",zero
13991,5,"['nine'; 'zero']",zero
13992,1,"['four'; 'three']",three
13993,3,"['eight'; 'one']",eight
13994,2,"['two'; 'three']",three
13995,6,"['one'; 'three']",three
13996,9,"['three'; 'eight']",eight
13997,9,"['three'; 'eight']",eight
13998,9,"['eight'; 'three']",eight
13999,6,"['one'; 'three']",three
14000,1,"['four'; 'three']",three
14001,1,"['three'; 'four']",four
14002,3,"['eight'; 'one']",eight
14003,8,"['nine'; 'zero']",zero
14004,7,"['eight'; 'three']",three
14005,2,"['three'; 'two']",three
14006,5,"['nine'; 'zero']",zero
14007,2,"['three'; 'two']",three
14008,8,"['zero'; 'nine']",zero
14009,5,"['nine'; 'zero']",zero
14010,9,"['three'; 'eight']",eight
14011,7,"['eight'; 'three']",three
14012,0,"['one'; 'zero']",zero
14013,8,"['zero'; 'nine']",zero
14014,8,"['nine'; 'zero']",zero
14015,9,"['eight'; 'three']",three
14016,1,"['three'; 'four']",four
14017,8,"['nine'; 'zero']",nine
14018,4,"['one'; 'six']",six
14019,0,"['zero'; 'one']",zero
14020,8,"['nine'; 'zero']",zero
14021,1,"['four'; 'three']",three
14022,7,"['three'; 'eight']",eight
14023,2,"['three'; 'two']",three
14024,2,"['two'; 'three']",three
14025,3,"['one'; 'eight']",eight
14026,3,"['eight'; 'one']",eight
14027,4,"['one'; 'six']",six
14028,3,"['one'; 'eight']",eight
14029,5,"['zero'; 'nine']",zero
14030,3,"['eight'; 'one']",eight
14031,6,"['one'; 'three']",three
14032,7,"['eight'; 'three']",eight
14033,7,"['three'; 'eight']",eight
14034,0,"['one'; 'zero']",zero
14035,8,"['nine'; 'zero']",zero
14036,4,"['one'; 'six']",six
14037,9,"['three'; 'eight']",eight
14038,1,"['three'; 'four']",four
14039,0,"['one'; 'zero']",zero
14040,2,"['two'; 'three']",three
14041,1,"['four'; 'three']",three
14042,9,"['eight'; 'three']",three
14043,2,"['two'; 'three']",three
14044,6,"['one'; 'three']",three
14045,3,"['eight'; 'one']",eight
14046,7,"['eight'; 'three']",three
14047,4,"['six'; 'one']",six
14048,5,"['nine'; 'zero']",zero
14049,5,"['zero'; 'nine']",nine
14050,2,"['two'; 'three']",three
14051,6,"['three'; 'one']",three
14052,0,"['zero'; 'one']",zero
14053,7,"['eight'; 'three']",eight
14054,5,"['zero'; 'nine']",zero
14055,8,"['zero'; 'nine']",zero
14056,1,"['four'; 'three']",three
14057,9,"['eight'; 'three']",three
14058,9,"['three'; 'eight']",eight
14059,0,"['one'; 'zero']",zero
14060,1,"['four'; 'three']",three
14061,1,"['three'; 'four']",four
14062,8,"['nine'; 'zero']",zero
14063,2,"['two'; 'three']",three
14064,4,"['one'; 'six']",six
14065,3,"['eight'; 'one']",eight
14066,4,"['six'; 'one']",six
14067,4,"['six'; 'one']",six
14068,8,"['nine'; 'zero']",zero
14069,5,"['zero'; 'nine']",zero
14070,1,"['three'; 'four']",four
14071,6,"['one'; 'three']",three
14072,6,"['three'; 'one']",three
14073,7,"['eight'; 'three']",three
14074,5,"['zero'; 'nine']",nine
14075,8,"['zero'; 'nine']",zero
14076,7,"['three'; 'eight']",eight
14077,9,"['eight'; 'three']",three
14078,5,"['nine'; 'zero']",zero
14079,1,"['three'; 'four']",four
14080,3,"['one'; 'eight']",eight
14081,2,"['two'; 'three']",three
14082,9,"['three'; 'eight']",eight
14083,6,"['three'; 'one']",three
14084,2,"['three'; 'two']",three
14085,5,"['nine'; 'zero']",zero
14086,4,"['six'; 'one']",six
14087,3,"['eight'; 'one']",eight
14088,7,"['eight'; 'three']",three
14089,0,"['zero'; 'one']",zero
14090,5,"['zero'; 'nine']",zero
14091,2,"['two'; 'three']",three
14092,0,"['one'; 'zero']",zero
14093,8,"['zero'; 'nine']",zero
14094,7,"['eight'; 'three']",three
14095,7,"['eight'; 'three']",three
14096,5,"['zero'; 'nine']",nine
14097,0,"['one'; 'zero']",zero
14098,1,"['three'; 'four']",four
14099,3,"['eight'; 'one']",eight
14100,5,"['zero'; 'nine']",zero
14101,6,"['three'; 'one']",three
14102,0,"['zero'; 'one']",zero
14103,4,"['one'; 'six']",six
14104,7,"['eight'; 'three']",three
14105,4,"['six'; 'one']",six
14106,5,"['zero'; 'nine']",nine
14107,3,"['eight'; 'one']",eight
14108,2,"['three'; 'two']",three
14109,6,"['three'; 'one']",three
14110,0,"['one'; 'zero']",zero
14111,7,"['eight'; 'three']",three
14112,2,"['two'; 'three']",three
14113,2,"['two'; 'three']",three
14114,7,"['three'; 'eight']",eight
14115,3,"['one'; 'eight']",eight
14116,9,"['eight'; 'three']",three
14117,9,"['eight'; 'three']",three
14118,2,"['three'; 'two']",three
14119,1,"['three'; 'four']",four
14120,9,"['eight'; 'three']",three
14121,2,"['three'; 'two']",three
14122,5,"['zero'; 'nine']",nine
14123,1,"['three'; 'four']",four
14124,2,"['three'; 'two']",three
14125,2,"['three'; 'two']",three
14126,1,"['three'; 'four']",four
14127,9,"['three'; 'eight']",eight
14128,8,"['zero'; 'nine']",zero
14129,6,"['one'; 'three']",three
14130,2,"['two'; 'three']",three
14131,0,"['zero'; 'one']",zero
14132,2,"['three'; 'two']",three
14133,1,"['four'; 'three']",three
14134,4,"['one'; 'six']",six
14135,3,"['eight'; 'one']",eight
14136,6,"['one'; 'three']",three
14137,0,"['zero'; 'one']",zero
14138,7,"['eight'; 'three']",three
14139,2,"['two'; 'three']",three
14140,8,"['nine'; 'zero']",zero
14141,7,"['three'; 'eight']",eight
14142,9,"['three'; 'eight']",eight
14143,5,"['nine'; 'zero']",zero
14144,5,"['nine'; 'zero']",zero
14145,7,"['eight'; 'three']",eight
14146,9,"['three'; 'eight']",eight
14147,6,"['three'; 'one']",three
14148,0,"['zero'; 'one']",zero
14149,1,"['four'; 'three']",three
14150,5,"['zero'; 'nine']",nine
14151,9,"['eight'; 'three']",three
14152,7,"['three'; 'eight']",eight
14153,0,"['zero'; 'one']",zero
14154,1,"['three'; 'four']",four
14155,6,"['one'; 'three']",three
14156,4,"['six'; 'one']",six
14157,0,"['one'; 'zero']",zero
14158,0,"['zero'; 'one']",zero
14159,6,"['one'; 'three']",three
14160,0,"['zero'; 'one']",zero
14161,0,"['one'; 'zero']",zero
14162,8,"['nine'; 'zero']",zero
14163,2,"['two'; 'three']",three
14164,9,"['eight'; 'three']",three
14165,0,"['zero'; 'one']",zero
14166,3,"['eight'; 'one']",eight
14167,6,"['one'; 'three']",three
14168,5,"['zero'; 'nine']",nine
14169,1,"['four'; 'three']",four
14170,8,"['nine'; 'zero']",zero
14171,5,"['nine'; 'zero']",zero
14172,6,"['three'; 'one']",three
14173,8,"['zero'; 'nine']",nine
14174,2,"['two'; 'three']",three
14175,4,"['six'; 'one']",six
14176,4,"['six'; 'one']",six
14177,3,"['one'; 'eight']",eight
14178,6,"['three'; 'one']",three
14179,0,"['one'; 'zero']",zero
14180,5,"['nine'; 'zero']",zero
14181,1,"['four'; 'three']",three
14182,9,"['eight'; 'three']",three
14183,5,"['nine'; 'zero']",zero
14184,3,"['one'; 'eight']",eight
14185,4,"['six'; 'one']",six
14186,6,"['three'; 'one']",one
14187,4,"['one'; 'six']",six
14188,4,"['one'; 'six']",six
14189,8,"['zero'; 'nine']",zero
14190,6,"['three'; 'one']",three
14191,8,"['nine'; 'zero']",zero
14192,8,"['zero'; 'nine']",zero
14193,4,"['one'; 'six']",six
14194,4,"['six'; 'one']",six
14195,5,"['zero'; 'nine']",zero
14196,1,"['four'; 'three']",three
14197,7,"['eight'; 'three']",eight
14198,4,"['one'; 'six']",six
14199,5,"['zero'; 'nine']",nine
14200,3,"['eight'; 'one']",eight
14201,7,"['eight'; 'three']",eight
14202,0,"['one'; 'zero']",zero
14203,8,"['zero'; 'nine']",zero
14204,5,"['nine'; 'zero']",zero
14205,3,"['eight'; 'one']",eight
14206,4,"['six'; 'one']",six
14207,4,"['one'; 'six']",six
14208,9,"['eight'; 'three']",three
14209,8,"['nine'; 'zero']",zero
14210,3,"['one'; 'eight']",eight
14211,8,"['nine'; 'zero']",zero
14212,1,"['four'; 'three']",three
14213,5,"['nine'; 'zero']",zero
14214,5,"['zero'; 'nine']",zero
14215,2,"['two'; 'three']",three
14216,9,"['eight'; 'three']",three
14217,9,"['three'; 'eight']",eight
14218,5,"['zero'; 'nine']",zero
14219,7,"['eight'; 'three']",three
14220,4,"['one'; 'six']",six
14221,1,"['four'; 'three']",three
14222,9,"['eight'; 'three']",eight
14223,3,"['one'; 'eight']",eight
14224,1,"['four'; 'three']",three
14225,8,"['nine'; 'zero']",zero
14226,8,"['nine'; 'zero']",zero
14227,1,"['four'; 'three']",three
14228,1,"['four'; 'three']",four
14229,0,"['one'; 'zero']",zero
14230,2,"['three'; 'two']",three
14231,7,"['eight'; 'three']",three
14232,6,"['one'; 'three']",three
14233,5,"['zero'; 'nine']",zero
14234,1,"['four'; 'three']",three
14235,9,"['three'; 'eight']",eight
14236,3,"['one'; 'eight']",eight
14237,6,"['one'; 'three']",three
14238,7,"['eight'; 'three']",eight
14239,9,"['eight'; 'three']",three
14240,9,"['three'; 'eight']",three
14241,4,"['six'; 'one']",six
14242,7,"['three'; 'eight']",eight
14243,7,"['three'; 'eight']",eight
14244,2,"['three'; 'two']",three
14245,7,"['eight'; 'three']",eight
14246,7,"['three'; 'eight']",eight
14247,9,"['eight'; 'three']",three
14248,6,"['one'; 'three']",three
14249,9,"['three'; 'eight']",eight
14250,8,"['zero'; 'nine']",zero
14251,5,"['nine'; 'zero']",zero
14252,1,"['four'; 'three']",three
14253,8,"['zero'; 'nine']",zero
14254,9,"['three'; 'eight']",eight
14255,3,"['eight'; 'one']",eight
14256,6,"['three'; 'one']",three
14257,4,"['six'; 'one']",six
14258,0,"['zero'; 'one']",one
14259,4,"['one'; 'six']",six
14260,4,"['one'; 'six']",six
14261,3,"['eight'; 'one']",eight
14262,3,"['eight'; 'one']",eight
14263,8,"['zero'; 'nine']",zero
14264,2,"['two'; 'three']",three
14265,6,"['three'; 'one']",three
14266,3,"['eight'; 'one']",eight
14267,2,"['three'; 'two']",three
14268,1,"['three'; 'four']",four
14269,0,"['one'; 'zero']",zero
14270,8,"['nine'; 'zero']",zero
14271,1,"['three'; 'four']",three
14272,4,"['one'; 'six']",six
14273,2,"['three'; 'two']",three
14274,4,"['six'; 'one']",six
14275,3,"['eight'; 'one']",eight
14276,0,"['zero'; 'one']",zero
14277,7,"['eight'; 'three']",three
14278,0,"['one'; 'zero']",zero
14279,8,"['nine'; 'zero']",zero
14280,7,"['three'; 'eight']",eight
14281,9,"['eight'; 'three']",three
14282,0,"['one'; 'zero']",zero
14283,3,"['eight'; 'one']",eight
14284,7,"['eight'; 'three']",three
14285,4,"['six'; 'one']",six
14286,3,"['eight'; 'one']",eight
14287,7,"['eight'; 'three']",three
14288,7,"['eight'; 'three']",eight
14289,9,"['eight'; 'three']",three
14290,4,"['one'; 'six']",six
14291,0,"['zero'; 'one']",zero
14292,6,"['three'; 'one']",three
14293,1,"['four'; 'three']",four
14294,9,"['eight'; 'three']",three
14295,2,"['three'; 'two']",three
14296,4,"['one'; 'six']",six
14297,3,"['eight'; 'one']",eight
14298,1,"['four'; 'three']",three
14299,7,"['eight'; 'three']",three
14300,6,"['one'; 'three']",three
14301,8,"['zero'; 'nine']",zero
14302,2,"['three'; 'two']",three
14303,3,"['one'; 'eight']",eight
14304,8,"['nine'; 'zero']",zero
14305,8,"['zero'; 'nine']",zero
14306,9,"['eight'; 'three']",eight
14307,7,"['eight'; 'three']",eight
14308,6,"['one'; 'three']",three
14309,1,"['three'; 'four']",four
14310,1,"['three'; 'four']",four
14311,0,"['zero'; 'one']",zero
14312,1,"['three'; 'four']",four
14313,7,"['three'; 'eight']",eight
14314,1,"['four'; 'three']",three
14315,6,"['three'; 'one']",three
14316,5,"['nine'; 'zero']",zero
14317,9,"['three'; 'eight']",eight
14318,5,"['nine'; 'zero']",zero
14319,0,"['zero'; 'one']",zero
14320,3,"['one'; 'eight']",eight
14321,1,"['three'; 'four']",four
14322,8,"['zero'; 'nine']",zero
14323,0,"['one'; 'zero']",zero
14324,9,"['eight'; 'three']",eight
14325,0,"['one'; 'zero']",zero
14326,4,"['one'; 'six']",six
14327,1,"['four'; 'three']",three
14328,6,"['one'; 'three']",three
14329,0,"['one'; 'zero']",zero
14330,6,"['one'; 'three']",three
14331,9,"['three'; 'eight']",eight
14332,9,"['three'; 'eight']",eight
14333,3,"['one'; 'eight']",eight
14334,0,"['one'; 'zero']",zero
14335,4,"['six'; 'one']",six
14336,9,"['eight'; 'three']",three
14337,7,"['eight'; 'three']",three
14338,8,"['zero'; 'nine']",zero
14339,6,"['three'; 'one']",one
14340,2,"['two'; 'three']",three
14341,9,"['three'; 'eight']",eight
14342,2,"['two'; 'three']",three
14343,2,"['three'; 'two']",three
14344,6,"['one'; 'three']",three
14345,1,"['four'; 'three']",three
14346,1,"['three'; 'four']",four
14347,6,"['three'; 'one']",one
14348,7,"['eight'; 'three']",three
14349,4,"['one'; 'six']",six
14350,3,"['one'; 'eight']",eight
14351,4,"['one'; 'six']",six
14352,3,"['eight'; 'one']",eight
14353,1,"['three'; 'four']",four
14354,1,"['three'; 'four']",four
14355,2,"['two'; 'three']",three
14356,0,"['one'; 'zero']",zero
14357,2,"['two'; 'three']",three
14358,9,"['three'; 'eight']",eight
14359,1,"['three'; 'four']",four
14360,7,"['eight'; 'three']",three
14361,3,"['one'; 'eight']",eight
14362,8,"['zero'; 'nine']",zero
14363,2,"['two'; 'three']",three
14364,9,"['three'; 'eight']",eight
14365,9,"['three'; 'eight']",three
14366,1,"['three'; 'four']",four
14367,3,"['one'; 'eight']",eight
14368,5,"['zero'; 'nine']",zero
14369,2,"['three'; 'two']",three
14370,5,"['zero'; 'nine']",nine
14371,1,"['three'; 'four']",four
14372,6,"['one'; 'three']",three
14373,2,"['three'; 'two']",three
14374,6,"['three'; 'one']",three
14375,1,"['four'; 'three']",four
14376,5,"['zero'; 'nine']",zero
14377,6,"['three'; 'one']",three
14378,2,"['three'; 'two']",three
14379,7,"['eight'; 'three']",eight
14380,8,"['zero'; 'nine']",zero
14381,2,"['three'; 'two']",three
14382,8,"['nine'; 'zero']",zero
14383,3,"['eight'; 'one']",eight
14384,0,"['zero'; 'one']",zero
14385,8,"['zero'; 'nine']",zero
14386,7,"['three'; 'eight']",eight
14387,7,"['eight'; 'three']",eight
14388,3,"['one'; 'eight']",eight
14389,5,"['zero'; 'nine']",zero
14390,4,"['one'; 'six']",six
14391,7,"['eight'; 'three']",three
14392,2,"['three'; 'two']",three
14393,0,"['one'; 'zero']",zero
14394,3,"['one'; 'eight']",eight
14395,7,"['three'; 'eight']",eight
14396,8,"['zero'; 'nine']",zero
14397,4,"['six'; 'one']",six
14398,7,"['eight'; 'three']",three
14399,6,"['three'; 'one']",three
14400,6,"['three'; 'one']",one
14401,3,"['eight'; 'one']",eight
14402,0,"['one'; 'zero']",zero
14403,7,"['eight'; 'three']",three
14404,5,"['zero'; 'nine']",zero
14405,6,"['three'; 'one']",three
14406,8,"['nine'; 'zero']",zero
14407,9,"['three'; 'eight']",three
14408,1,"['three'; 'four']",four
14409,9,"['eight'; 'three']",three
14410,3,"['eight'; 'one']",eight
14411,4,"['six'; 'one']",six
14412,0,"['zero'; 'one']",zero
14413,8,"['nine'; 'zero']",nine
14414,1,"['three'; 'four']",four
14415,4,"['one'; 'six']",six
14416,6,"['one'; 'three']",three
14417,1,"['four'; 'three']",three
14418,6,"['one'; 'three']",three
14419,0,"['one'; 'zero']",zero
14420,3,"['eight'; 'one']",eight
14421,6,"['three'; 'one']",one
14422,2,"['two'; 'three']",three
14423,6,"['three'; 'one']",three
14424,4,"['one'; 'six']",six
14425,0,"['zero'; 'one']",zero
14426,4,"['one'; 'six']",six
14427,1,"['three'; 'four']",four
14428,5,"['nine'; 'zero']",zero
14429,2,"['three'; 'two']",three
14430,0,"['one'; 'zero']",zero
14431,3,"['eight'; 'one']",eight
14432,4,"['six'; 'one']",six
14433,4,"['one'; 'six']",six
14434,9,"['eight'; 'three']",three
14435,5,"['nine'; 'zero']",zero
14436,9,"['three'; 'eight']",eight
14437,6,"['one'; 'three']",three
14438,8,"['nine'; 'zero']",zero
14439,7,"['three'; 'eight']",eight
14440,4,"['six'; 'one']",six
14441,8,"['zero'; 'nine']",zero
14442,9,"['eight'; 'three']",three
14443,9,"['eight'; 'three']",three
14444,5,"['zero'; 'nine']",zero
14445,0,"['one'; 'zero']",zero
14446,2,"['three'; 'two']",three
14447,3,"['one'; 'eight']",eight
14448,7,"['eight'; 'three']",three
14449,4,"['one'; 'six']",six
14450,3,"['one'; 'eight']",eight
14451,5,"['zero'; 'nine']",zero
14452,8,"['zero'; 'nine']",zero
14453,6,"['three'; 'one']",three
14454,3,"['eight'; 'one']",eight
14455,7,"['eight'; 'three']",three
14456,3,"['eight'; 'one']",eight
14457,8,"['nine'; 'zero']",zero
14458,2,"['three'; 'two']",three
14459,9,"['eight'; 'three']",three
14460,7,"['three'; 'eight']",eight
14461,0,"['zero'; 'one']",zero
14462,1,"['four'; 'three']",three
14463,1,"['three'; 'four']",four
14464,1,"['four'; 'three']",three
14465,2,"['three'; 'two']",three
14466,1,"['four'; 'three']",three
14467,3,"['one'; 'eight']",eight
14468,2,"['two'; 'three']",three
14469,4,"['six'; 'one']",six
14470,7,"['three'; 'eight']",eight
14471,5,"['zero'; 'nine']",zero
14472,0,"['one'; 'zero']",zero
14473,6,"['one'; 'three']",three
14474,8,"['zero'; 'nine']",zero
14475,7,"['three'; 'eight']",eight
14476,3,"['eight'; 'one']",eight
14477,8,"['zero'; 'nine']",zero
14478,8,"['zero'; 'nine']",zero
14479,9,"['three'; 'eight']",eight
14480,8,"['nine'; 'zero']",zero
14481,0,"['zero'; 'one']",zero
14482,4,"['six'; 'one']",six
14483,5,"['zero'; 'nine']",zero
14484,2,"['two'; 'three']",three
14485,5,"['zero'; 'nine']",zero
14486,5,"['nine'; 'zero']",zero
14487,6,"['one'; 'three']",three
14488,3,"['one'; 'eight']",eight
14489,5,"['nine'; 'zero']",zero
14490,2,"['two'; 'three']",three
14491,0,"['zero'; 'one']",zero
14492,6,"['one'; 'three']",three
14493,9,"['three'; 'eight']",eight
14494,8,"['zero'; 'nine']",nine
14495,8,"['zero'; 'nine']",zero
14496,4,"['six'; 'one']",six
14497,9,"['eight'; 'three']",three
14498,1,"['three'; 'four']",four
14499,8,"['zero'; 'nine']",zero
14500,6,"['one'; 'three']",three
14501,4,"['six'; 'one']",six
14502,9,"['eight'; 'three']",three
14503,1,"['three'; 'four']",four
14504,9,"['eight'; 'three']",three
14505,7,"['eight'; 'three']",three
14506,7,"['eight'; 'three']",eight
14507,5,"['nine'; 'zero']",zero
14508,2,"['three'; 'two']",three
14509,1,"['four'; 'three']",four
14510,2,"['three'; 'two']",three
14511,0,"['one'; 'zero']",zero
14512,5,"['nine'; 'zero']",zero
14513,0,"['one'; 'zero']",zero
14514,3,"['eight'; 'one']",eight
14515,2,"['two'; 'three']",three
14516,1,"['three'; 'four']",four
14517,2,"['three'; 'two']",three
14518,0,"['one'; 'zero']",zero
14519,7,"['three'; 'eight']",eight
14520,4,"['six'; 'one']",six
14521,1,"['four'; 'three']",three
14522,7,"['three'; 'eight']",eight
14523,2,"['three'; 'two']",three
14524,6,"['one'; 'three']",three
14525,6,"['one'; 'three']",three
14526,6,"['one'; 'three']",three
14527,3,"['eight'; 'one']",eight
14528,4,"['one'; 'six']",six
14529,3,"['one'; 'eight']",eight
14530,0,"['zero'; 'one']",zero
14531,7,"['eight'; 'three']",three
14532,7,"['eight'; 'three']",eight
14533,3,"['one'; 'eight']",eight
14534,5,"['nine'; 'zero']",zero
14535,3,"['eight'; 'one']",eight
14536,7,"['three'; 'eight']",eight
14537,4,"['six'; 'one']",six
14538,4,"['one'; 'six']",six
14539,4,"['one'; 'six']",six
14540,7,"['eight'; 'three']",eight
14541,1,"['three'; 'four']",four
14542,4,"['six'; 'one']",six
14543,5,"['nine'; 'zero']",zero
14544,5,"['zero'; 'nine']",nine
14545,0,"['one'; 'zero']",zero
14546,4,"['one'; 'six']",six
14547,9,"['eight'; 'three']",three
14548,3,"['eight'; 'one']",eight
14549,5,"['nine'; 'zero']",zero
14550,2,"['three'; 'two']",three
14551,2,"['three'; 'two']",three
14552,3,"['one'; 'eight']",eight
14553,8,"['nine'; 'zero']",zero
14554,9,"['eight'; 'three']",three
14555,2,"['two'; 'three']",three
14556,7,"['eight'; 'three']",three
14557,0,"['one'; 'zero']",zero
14558,3,"['one'; 'eight']",eight
14559,0,"['one'; 'zero']",zero
14560,1,"['four'; 'three']",four
14561,1,"['three'; 'four']",three
14562,5,"['nine'; 'zero']",zero
14563,7,"['three'; 'eight']",eight
14564,0,"['one'; 'zero']",zero
14565,6,"['three'; 'one']",three
14566,3,"['one'; 'eight']",eight
14567,3,"['one'; 'eight']",eight
14568,9,"['eight'; 'three']",three
14569,2,"['two'; 'three']",three
14570,6,"['one'; 'three']",three
14571,1,"['four'; 'three']",four
14572,4,"['six'; 'one']",six
14573,7,"['three'; 'eight']",eight
14574,0,"['one'; 'zero']",zero
14575,1,"['three'; 'four']",four
14576,6,"['one'; 'three']",three
14577,3,"['eight'; 'one']",eight
14578,4,"['one'; 'six']",six
14579,9,"['eight'; 'three']",three
14580,9,"['three'; 'eight']",three
14581,7,"['eight'; 'three']",eight
14582,9,"['eight'; 'three']",eight
14583,6,"['one'; 'three']",three
14584,1,"['three'; 'four']",four
14585,1,"['three'; 'four']",four
14586,7,"['eight'; 'three']",eight
14587,4,"['one'; 'six']",six
14588,3,"['eight'; 'one']",eight
14589,0,"['zero'; 'one']",zero
14590,7,"['eight'; 'three']",three
14591,5,"['nine'; 'zero']",zero
14592,4,"['one'; 'six']",six
14593,6,"['three'; 'one']",three
14594,7,"['eight'; 'three']",three
14595,1,"['three'; 'four']",four
14596,2,"['two'; 'three']",three
14597,7,"['eight'; 'three']",eight
14598,7,"['eight'; 'three']",eight
14599,5,"['zero'; 'nine']",zero
14600,7,"['eight'; 'three']",eight
14601,7,"['eight'; 'three']",eight
14602,4,"['one'; 'six']",six
14603,2,"['two'; 'three']",three
14604,6,"['one'; 'three']",three
14605,7,"['eight'; 'three']",three
14606,1,"['four'; 'three']",four
14607,9,"['three'; 'eight']",eight
14608,6,"['three'; 'one']",one
14609,5,"['zero'; 'nine']",nine
14610,6,"['one'; 'three']",three
14611,8,"['nine'; 'zero']",zero
14612,1,"['four'; 'three']",three
14613,0,"['zero'; 'one']",zero
14614,8,"['zero'; 'nine']",nine
14615,1,"['three'; 'four']",four
14616,4,"['one'; 'six']",six
14617,2,"['three'; 'two']",three
14618,6,"['three'; 'one']",three
14619,3,"['one'; 'eight']",eight
14620,4,"['six'; 'one']",six
14621,4,"['one'; 'six']",six
14622,7,"['eight'; 'three']",three
14623,5,"['nine'; 'zero']",zero
14624,3,"['one'; 'eight']",eight
14625,8,"['zero'; 'nine']",zero
14626,8,"['zero'; 'nine']",zero
14627,9,"['eight'; 'three']",three
14628,5,"['zero'; 'nine']",nine
14629,0,"['zero'; 'one']",zero
14630,5,"['nine'; 'zero']",zero
14631,1,"['four'; 'three']",three
14632,6,"['three'; 'one']",three
14633,2,"['three'; 'two']",three
14634,6,"['one'; 'three']",three
14635,3,"['one'; 'eight']",eight
14636,3,"['eight'; 'one']",eight
14637,4,"['six'; 'one']",six
14638,8,"['zero'; 'nine']",zero
14639,5,"['nine'; 'zero']",zero
