index,true_label,candidate_labels,complementary_label
11754,14,"['bed'; 'dolphin'; 'kangaroo'; 'tank'; 'worm']",kangaroo
11755,23,"['cup'; 'bicycle'; 'girl'; 'shark'; 'tulip']",shark
11756,56,"['wardrobe'; 'orchid'; 'oak_tree'; 'plain'; 'bee']",plain
11757,38,"['rabbit'; 'snake'; 'motorcycle'; 'cattle'; 'couch']",motorcycle
11758,75,"['forest'; 'crab'; 'tulip'; 'lamp'; 'telephone']",lamp
11759,66,"['seal'; 'tulip'; 'tank'; 'wardrobe'; 'train']",tulip
11760,56,"['orchid'; 'plain'; 'bee'; 'wardrobe'; 'oak_tree']",wardrobe
11761,67,"['crocodile'; 'cattle'; 'cockroach'; 'poppy'; 'house']",poppy
11762,17,"['train'; 'telephone'; 'girl'; 'man'; 'crocodile']",girl
11763,46,"['couch'; 'keyboard'; 'tulip'; 'tractor'; 'oak_tree']",tulip
11764,62,"['aquarium_fish'; 'rose'; 'boy'; 'wolf'; 'dolphin']",boy
11765,19,"['flatfish'; 'rocket'; 'wardrobe'; 'clock'; 'chimpanzee']",chimpanzee
11766,41,"['keyboard'; 'shark'; 'maple_tree'; 'dolphin'; 'beetle']",maple_tree
11767,7,"['woman'; 'train'; 'otter'; 'apple'; 'chimpanzee']",apple
11768,80,"['forest'; 'possum'; 'bicycle'; 'lizard'; 'can']",bicycle
11769,51,"['beetle'; 'streetcar'; 'bicycle'; 'beaver'; 'dinosaur']",streetcar
11770,68,"['whale'; 'skunk'; 'willow_tree'; 'rose'; 'beetle']",whale
11771,3,"['beaver'; 'otter'; 'bed'; 'cup'; 'bridge']",cup
11772,15,"['bridge'; 'dolphin'; 'mountain'; 'hamster'; 'bowl']",hamster
11773,92,"['aquarium_fish'; 'tiger'; 'bottle'; 'sea'; 'butterfly']",bottle
11774,89,"['orchid'; 'leopard'; 'apple'; 'bed'; 'girl']",apple
11775,39,"['woman'; 'apple'; 'chair'; 'rose'; 'road']",rose
11776,9,"['lizard'; 'bus'; 'butterfly'; 'bridge'; 'mountain']",lizard
11777,31,"['mountain'; 'snail'; 'mouse'; 'plain'; 'road']",snail
11778,71,"['snail'; 'bicycle'; 'bowl'; 'cloud'; 'television']",bowl
11779,72,"['shark'; 'camel'; 'mushroom'; 'elephant'; 'dolphin']",mushroom
11780,32,"['tiger'; 'sea'; 'aquarium_fish'; 'turtle'; 'forest']",forest
11781,44,"['forest'; 'road'; 'sea'; 'snake'; 'chimpanzee']",snake
11782,89,"['girl'; 'apple'; 'orchid'; 'leopard'; 'bed']",apple
11783,12,"['streetcar'; 'sea'; 'bowl'; 'kangaroo'; 'squirrel']",kangaroo
11784,40,"['porcupine'; 'snail'; 'baby'; 'leopard'; 'butterfly']",baby
11785,20,"['girl'; 'plain'; 'sunflower'; 'mountain'; 'tractor']",mountain
11786,60,"['pine_tree'; 'elephant'; 'girl'; 'cloud'; 'bottle']",elephant
11787,40,"['butterfly'; 'snail'; 'leopard'; 'baby'; 'porcupine']",leopard
11788,53,"['crocodile'; 'can'; 'rose'; 'telephone'; 'porcupine']",crocodile
11789,8,"['cup'; 'lizard'; 'woman'; 'hamster'; 'chair']",lizard
11790,74,"['orange'; 'seal'; 'skunk'; 'raccoon'; 'tank']",tank
11791,80,"['bicycle'; 'lizard'; 'can'; 'forest'; 'possum']",lizard
11792,3,"['bridge'; 'bed'; 'cup'; 'beaver'; 'otter']",bed
11793,78,"['aquarium_fish'; 'squirrel'; 'pickup_truck'; 'bottle'; 'wolf']",squirrel
11794,3,"['bed'; 'beaver'; 'otter'; 'bridge'; 'cup']",cup
11795,99,"['oak_tree'; 'clock'; 'wardrobe'; 'leopard'; 'tank']",clock
11796,51,"['streetcar'; 'bicycle'; 'dinosaur'; 'beetle'; 'beaver']",dinosaur
11797,39,"['apple'; 'woman'; 'rose'; 'road'; 'chair']",woman
11798,4,"['snake'; 'dolphin'; 'rabbit'; 'seal'; 'bear']",dolphin
11799,38,"['rabbit'; 'snake'; 'motorcycle'; 'couch'; 'cattle']",couch
11800,91,"['orchid'; 'train'; 'rose'; 'palm_tree'; 'whale']",train
11801,31,"['mountain'; 'plain'; 'snail'; 'mouse'; 'road']",snail
11802,14,"['dolphin'; 'tank'; 'kangaroo'; 'bed'; 'worm']",bed
11803,78,"['bottle'; 'squirrel'; 'wolf'; 'pickup_truck'; 'aquarium_fish']",squirrel
11804,34,"['sweet_pepper'; 'kangaroo'; 'butterfly'; 'worm'; 'lizard']",butterfly
11805,25,"['sweet_pepper'; 'pine_tree'; 'castle'; 'caterpillar'; 'fox']",castle
11806,98,"['bear'; 'chair'; 'oak_tree'; 'clock'; 'dolphin']",chair
11807,72,"['shark'; 'camel'; 'dolphin'; 'mushroom'; 'elephant']",mushroom
11808,18,"['bottle'; 'tiger'; 'sunflower'; 'snake'; 'sweet_pepper']",tiger
11809,79,"['crocodile'; 'seal'; 'road'; 'bridge'; 'bottle']",road
11810,54,"['oak_tree'; 'elephant'; 'shrew'; 'plate'; 'turtle']",plate
11811,67,"['cattle'; 'poppy'; 'crocodile'; 'house'; 'cockroach']",poppy
11812,61,"['bee'; 'palm_tree'; 'sea'; 'bridge'; 'table']",palm_tree
11813,32,"['sea'; 'tiger'; 'turtle'; 'aquarium_fish'; 'forest']",tiger
11814,80,"['lizard'; 'possum'; 'can'; 'bicycle'; 'forest']",can
11815,13,"['bicycle'; 'maple_tree'; 'shrew'; 'couch'; 'trout']",shrew
11816,45,"['wolf'; 'otter'; 'rose'; 'crocodile'; 'wardrobe']",rose
11817,16,"['motorcycle'; 'sunflower'; 'chimpanzee'; 'pine_tree'; 'maple_tree']",sunflower
11818,28,"['castle'; 'possum'; 'raccoon'; 'dinosaur'; 'boy']",raccoon
11819,8,"['woman'; 'cup'; 'chair'; 'hamster'; 'lizard']",hamster
11820,15,"['mountain'; 'bowl'; 'hamster'; 'dolphin'; 'bridge']",hamster
11821,58,"['lion'; 'mushroom'; 'elephant'; 'wardrobe'; 'bus']",mushroom
11822,39,"['apple'; 'woman'; 'rose'; 'road'; 'chair']",woman
11823,47,"['pear'; 'table'; 'motorcycle'; 'telephone'; 'ray']",table
11824,17,"['crocodile'; 'girl'; 'man'; 'telephone'; 'train']",girl
11825,98,"['bear'; 'clock'; 'oak_tree'; 'chair'; 'dolphin']",chair
11826,88,"['poppy'; 'flatfish'; 'bee'; 'boy'; 'streetcar']",boy
11827,47,"['pear'; 'telephone'; 'motorcycle'; 'ray'; 'table']",table
11828,27,"['willow_tree'; 'otter'; 'skunk'; 'maple_tree'; 'oak_tree']",otter
11829,55,"['tank'; 'cockroach'; 'palm_tree'; 'bridge'; 'lobster']",palm_tree
11830,74,"['seal'; 'raccoon'; 'orange'; 'skunk'; 'tank']",orange
11831,32,"['tiger'; 'turtle'; 'forest'; 'sea'; 'aquarium_fish']",forest
11832,82,"['kangaroo'; 'snake'; 'rocket'; 'table'; 'trout']",table
11833,2,"['rose'; 'whale'; 'television'; 'skyscraper'; 'bridge']",whale
11834,13,"['shrew'; 'bicycle'; 'trout'; 'couch'; 'maple_tree']",couch
11835,60,"['pine_tree'; 'elephant'; 'bottle'; 'girl'; 'cloud']",elephant
11836,65,"['pickup_truck'; 'hamster'; 'forest'; 'orchid'; 'mountain']",hamster
11837,65,"['pickup_truck'; 'forest'; 'orchid'; 'mountain'; 'hamster']",hamster
11838,41,"['maple_tree'; 'dolphin'; 'keyboard'; 'beetle'; 'shark']",keyboard
11839,45,"['crocodile'; 'wolf'; 'otter'; 'wardrobe'; 'rose']",wardrobe
11840,60,"['pine_tree'; 'girl'; 'cloud'; 'bottle'; 'elephant']",girl
11841,0,"['camel'; 'beaver'; 'whale'; 'hamster'; 'sunflower']",beaver
11842,29,"['bee'; 'butterfly'; 'cattle'; 'wolf'; 'streetcar']",cattle
11843,56,"['wardrobe'; 'plain'; 'bee'; 'orchid'; 'oak_tree']",bee
11844,76,"['mouse'; 'can'; 'forest'; 'lamp'; 'dolphin']",forest
11845,92,"['butterfly'; 'bottle'; 'tiger'; 'aquarium_fish'; 'sea']",tiger
11846,76,"['mouse'; 'dolphin'; 'forest'; 'can'; 'lamp']",can
11847,42,"['bicycle'; 'porcupine'; 'woman'; 'bowl'; 'wardrobe']",woman
11848,46,"['tractor'; 'oak_tree'; 'couch'; 'tulip'; 'keyboard']",tractor
11849,15,"['bridge'; 'mountain'; 'bowl'; 'hamster'; 'dolphin']",hamster
11850,22,"['beaver'; 'oak_tree'; 'beetle'; 'dolphin'; 'lawn_mower']",beaver
11851,54,"['turtle'; 'plate'; 'elephant'; 'oak_tree'; 'shrew']",plate
11852,5,"['rose'; 'crab'; 'tulip'; 'table'; 'train']",crab
11853,96,"['tank'; 'elephant'; 'lobster'; 'television'; 'bus']",television
11854,68,"['skunk'; 'willow_tree'; 'rose'; 'beetle'; 'whale']",whale
11855,60,"['pine_tree'; 'girl'; 'bottle'; 'cloud'; 'elephant']",girl
11856,88,"['poppy'; 'bee'; 'streetcar'; 'flatfish'; 'boy']",streetcar
11857,56,"['plain'; 'oak_tree'; 'bee'; 'wardrobe'; 'orchid']",wardrobe
11858,10,"['lobster'; 'man'; 'bed'; 'snake'; 'fox']",bed
11859,25,"['castle'; 'caterpillar'; 'fox'; 'pine_tree'; 'sweet_pepper']",castle
11860,12,"['sea'; 'bowl'; 'streetcar'; 'squirrel'; 'kangaroo']",squirrel
11861,90,"['chair'; 'streetcar'; 'can'; 'worm'; 'forest']",worm
11862,72,"['elephant'; 'camel'; 'mushroom'; 'dolphin'; 'shark']",mushroom
11863,79,"['bridge'; 'road'; 'crocodile'; 'bottle'; 'seal']",crocodile
11864,43,"['worm'; 'plate'; 'can'; 'tank'; 'rocket']",plate
11865,74,"['raccoon'; 'tank'; 'orange'; 'seal'; 'skunk']",orange
11866,96,"['television'; 'bus'; 'lobster'; 'tank'; 'elephant']",lobster
11867,39,"['woman'; 'road'; 'apple'; 'chair'; 'rose']",apple
11868,38,"['motorcycle'; 'cattle'; 'couch'; 'snake'; 'rabbit']",couch
11869,83,"['telephone'; 'ray'; 'aquarium_fish'; 'kangaroo'; 'rose']",aquarium_fish
11870,13,"['trout'; 'bicycle'; 'maple_tree'; 'shrew'; 'couch']",maple_tree
11871,17,"['man'; 'train'; 'girl'; 'crocodile'; 'telephone']",crocodile
11872,74,"['orange'; 'tank'; 'seal'; 'raccoon'; 'skunk']",tank
11873,30,"['otter'; 'bicycle'; 'snail'; 'chair'; 'tiger']",bicycle
11874,23,"['girl'; 'shark'; 'tulip'; 'bicycle'; 'cup']",shark
11875,23,"['bicycle'; 'shark'; 'cup'; 'girl'; 'tulip']",cup
11876,1,"['caterpillar'; 'whale'; 'dinosaur'; 'flatfish'; 'butterfly']",whale
11877,70,"['chair'; 'possum'; 'beetle'; 'rabbit'; 'ray']",chair
11878,25,"['pine_tree'; 'caterpillar'; 'sweet_pepper'; 'castle'; 'fox']",castle
11879,26,"['seal'; 'rocket'; 'fox'; 'flatfish'; 'willow_tree']",rocket
11880,59,"['castle'; 'rocket'; 'pear'; 'orchid'; 'cockroach']",cockroach
11881,15,"['mountain'; 'bridge'; 'dolphin'; 'bowl'; 'hamster']",bowl
11882,46,"['tulip'; 'keyboard'; 'couch'; 'tractor'; 'oak_tree']",keyboard
11883,39,"['woman'; 'apple'; 'chair'; 'rose'; 'road']",woman
11884,2,"['television'; 'skyscraper'; 'whale'; 'rose'; 'bridge']",rose
11885,81,"['elephant'; 'chair'; 'hamster'; 'maple_tree'; 'palm_tree']",chair
11886,89,"['bed'; 'apple'; 'orchid'; 'leopard'; 'girl']",apple
11887,44,"['forest'; 'sea'; 'snake'; 'road'; 'chimpanzee']",chimpanzee
11888,21,"['tiger'; 'dinosaur'; 'leopard'; 'worm'; 'seal']",worm
11889,87,"['streetcar'; 'crab'; 'tiger'; 'forest'; 'possum']",tiger
11890,30,"['snail'; 'tiger'; 'chair'; 'bicycle'; 'otter']",chair
11891,12,"['kangaroo'; 'sea'; 'squirrel'; 'bowl'; 'streetcar']",bowl
11892,86,"['hamster'; 'snail'; 'lion'; 'tulip'; 'crab']",lion
11893,18,"['sunflower'; 'snake'; 'sweet_pepper'; 'bottle'; 'tiger']",bottle
11894,30,"['tiger'; 'snail'; 'bicycle'; 'chair'; 'otter']",bicycle
11895,78,"['pickup_truck'; 'aquarium_fish'; 'wolf'; 'bottle'; 'squirrel']",bottle
11896,20,"['girl'; 'plain'; 'tractor'; 'sunflower'; 'mountain']",tractor
11897,14,"['tank'; 'worm'; 'dolphin'; 'bed'; 'kangaroo']",bed
11898,38,"['snake'; 'rabbit'; 'motorcycle'; 'cattle'; 'couch']",motorcycle
11899,62,"['rose'; 'boy'; 'wolf'; 'aquarium_fish'; 'dolphin']",boy
11900,25,"['caterpillar'; 'sweet_pepper'; 'pine_tree'; 'castle'; 'fox']",Pine tree
11901,82,"['rocket'; 'table'; 'snake'; 'kangaroo'; 'trout']",table
11902,5,"['table'; 'rose'; 'tulip'; 'crab'; 'train']",rose
11903,2,"['bridge'; 'whale'; 'skyscraper'; 'rose'; 'television']",bridge
11904,93,"['shrew'; 'cattle'; 'rocket'; 'beaver'; 'maple_tree']",rocket
11905,46,"['keyboard'; 'oak_tree'; 'tractor'; 'tulip'; 'couch']",oak_tree
11906,50,"['trout'; 'skyscraper'; 'cup'; 'apple'; 'bottle']",skyscraper
11907,98,"['dolphin'; 'chair'; 'clock'; 'oak_tree'; 'bear']",chair
11908,89,"['bed'; 'apple'; 'girl'; 'leopard'; 'orchid']",apple
11909,11,"['rocket'; 'pine_tree'; 'wardrobe'; 'can'; 'mountain']",Pine tree
11910,37,"['streetcar'; 'rabbit'; 'bus'; 'keyboard'; 'sunflower']",keyboard
11911,2,"['rose'; 'whale'; 'bridge'; 'skyscraper'; 'television']",whale
11912,35,"['apple'; 'chair'; 'palm_tree'; 'turtle'; 'pine_tree']",chair
11913,68,"['willow_tree'; 'skunk'; 'whale'; 'beetle'; 'rose']",skunk
11914,87,"['forest'; 'possum'; 'crab'; 'streetcar'; 'tiger']",crab
11915,87,"['possum'; 'tiger'; 'forest'; 'streetcar'; 'crab']",tiger
11916,60,"['cloud'; 'pine_tree'; 'girl'; 'bottle'; 'elephant']",girl
11917,83,"['ray'; 'rose'; 'telephone'; 'aquarium_fish'; 'kangaroo']",aquarium_fish
11918,54,"['plate'; 'oak_tree'; 'shrew'; 'elephant'; 'turtle']",shrew
11919,49,"['baby'; 'sea'; 'skyscraper'; 'lion'; 'dinosaur']",skyscraper
11920,44,"['chimpanzee'; 'road'; 'forest'; 'sea'; 'snake']",road
11921,51,"['beetle'; 'beaver'; 'bicycle'; 'dinosaur'; 'streetcar']",bicycle
11922,52,"['dolphin'; 'girl'; 'bottle'; 'raccoon'; 'leopard']",girl
11923,88,"['bee'; 'boy'; 'poppy'; 'flatfish'; 'streetcar']",boy
11924,62,"['rose'; 'wolf'; 'aquarium_fish'; 'dolphin'; 'boy']",wolf
11925,65,"['forest'; 'orchid'; 'mountain'; 'hamster'; 'pickup_truck']",hamster
11926,41,"['shark'; 'keyboard'; 'beetle'; 'dolphin'; 'maple_tree']",keyboard
11927,70,"['beetle'; 'possum'; 'chair'; 'rabbit'; 'ray']",chair
11928,33,"['wolf'; 'butterfly'; 'tiger'; 'rocket'; 'girl']",butterfly
11929,30,"['chair'; 'tiger'; 'bicycle'; 'otter'; 'snail']",tiger
11930,88,"['boy'; 'flatfish'; 'poppy'; 'bee'; 'streetcar']",poppy
11931,26,"['fox'; 'seal'; 'flatfish'; 'rocket'; 'willow_tree']",rocket
11932,68,"['rose'; 'skunk'; 'willow_tree'; 'beetle'; 'whale']",whale
11933,97,"['cattle'; 'spider'; 'oak_tree'; 'sea'; 'whale']",spider
11934,98,"['clock'; 'bear'; 'chair'; 'oak_tree'; 'dolphin']",chair
11935,88,"['poppy'; 'boy'; 'streetcar'; 'flatfish'; 'bee']",boy
11936,66,"['wardrobe'; 'tulip'; 'tank'; 'train'; 'seal']",tulip
11937,35,"['palm_tree'; 'chair'; 'pine_tree'; 'apple'; 'turtle']",chair
11938,51,"['beetle'; 'streetcar'; 'bicycle'; 'dinosaur'; 'beaver']",streetcar
11939,81,"['hamster'; 'palm_tree'; 'elephant'; 'maple_tree'; 'chair']",hamster
11940,78,"['pickup_truck'; 'wolf'; 'bottle'; 'squirrel'; 'aquarium_fish']",bottle
11941,91,"['train'; 'palm_tree'; 'orchid'; 'whale'; 'rose']",palm_tree
11942,28,"['raccoon'; 'castle'; 'dinosaur'; 'possum'; 'boy']",castle
11943,0,"['beaver'; 'sunflower'; 'camel'; 'whale'; 'hamster']",camel
11944,62,"['wolf'; 'dolphin'; 'rose'; 'boy'; 'aquarium_fish']",boy
11945,25,"['pine_tree'; 'sweet_pepper'; 'fox'; 'caterpillar'; 'castle']",castle
11946,61,"['bee'; 'palm_tree'; 'table'; 'bridge'; 'sea']",palm_tree
11947,71,"['cloud'; 'snail'; 'television'; 'bowl'; 'bicycle']",snail
11948,97,"['spider'; 'cattle'; 'oak_tree'; 'whale'; 'sea']",cattle
11949,43,"['tank'; 'rocket'; 'plate'; 'can'; 'worm']",plate
11950,4,"['dolphin'; 'seal'; 'snake'; 'bear'; 'rabbit']",rabbit
11951,84,"['tank'; 'castle'; 'bus'; 'forest'; 'butterfly']",castle
11952,7,"['woman'; 'chimpanzee'; 'apple'; 'train'; 'otter']",apple
11953,74,"['orange'; 'skunk'; 'tank'; 'seal'; 'raccoon']",tank
11954,11,"['wardrobe'; 'rocket'; 'can'; 'pine_tree'; 'mountain']",pine_tree
11955,8,"['chair'; 'lizard'; 'cup'; 'hamster'; 'woman']",lizard
11956,84,"['butterfly'; 'tank'; 'forest'; 'bus'; 'castle']",tank
11957,12,"['streetcar'; 'bowl'; 'squirrel'; 'kangaroo'; 'sea']",squirrel
11958,20,"['girl'; 'mountain'; 'sunflower'; 'tractor'; 'plain']",tractor
11959,12,"['bowl'; 'kangaroo'; 'streetcar'; 'sea'; 'squirrel']",kangaroo
11960,47,"['table'; 'pear'; 'motorcycle'; 'telephone'; 'ray']",motorcycle
11961,17,"['man'; 'telephone'; 'train'; 'girl'; 'crocodile']",crocodile
11962,6,"['orchid'; 'dinosaur'; 'hamster'; 'skyscraper'; 'pickup_truck']",dinosaur
11963,56,"['orchid'; 'wardrobe'; 'bee'; 'plain'; 'oak_tree']",wardrobe
11964,50,"['bottle'; 'apple'; 'skyscraper'; 'cup'; 'trout']",skyscraper
11965,61,"['table'; 'bridge'; 'palm_tree'; 'bee'; 'sea']",palm_tree
11966,58,"['bus'; 'mushroom'; 'elephant'; 'wardrobe'; 'lion']",mushroom
11967,87,"['possum'; 'forest'; 'tiger'; 'streetcar'; 'crab']",forest
11968,71,"['cloud'; 'snail'; 'bicycle'; 'bowl'; 'television']",snail
11969,79,"['road'; 'crocodile'; 'bridge'; 'bottle'; 'seal']",crocodile
11970,76,"['lamp'; 'forest'; 'can'; 'dolphin'; 'mouse']",forest
11971,87,"['crab'; 'possum'; 'tiger'; 'streetcar'; 'forest']",crab
11972,22,"['beaver'; 'oak_tree'; 'dolphin'; 'lawn_mower'; 'beetle']",lawn_mower
11973,37,"['sunflower'; 'streetcar'; 'bus'; 'keyboard'; 'rabbit']",streetcar
11974,94,"['otter'; 'can'; 'bed'; 'caterpillar'; 'rose']",caterpillar
11975,48,"['bicycle'; 'pickup_truck'; 'camel'; 'elephant'; 'cup']",camel
11976,99,"['leopard'; 'tank'; 'wardrobe'; 'oak_tree'; 'clock']",wardrobe
11977,93,"['rocket'; 'beaver'; 'shrew'; 'cattle'; 'maple_tree']",beaver
11978,25,"['pine_tree'; 'castle'; 'sweet_pepper'; 'fox'; 'caterpillar']",castle
11979,3,"['bed'; 'bridge'; 'otter'; 'beaver'; 'cup']",cup
11980,61,"['table'; 'bridge'; 'sea'; 'bee'; 'palm_tree']",palm_tree
11981,21,"['worm'; 'tiger'; 'dinosaur'; 'seal'; 'leopard']",dinosaur
11982,6,"['pickup_truck'; 'skyscraper'; 'hamster'; 'dinosaur'; 'orchid']",hamster
11983,84,"['bus'; 'tank'; 'castle'; 'butterfly'; 'forest']",forest
11984,79,"['bottle'; 'seal'; 'road'; 'crocodile'; 'bridge']",bottle
11985,4,"['dolphin'; 'rabbit'; 'snake'; 'bear'; 'seal']",rabbit
11986,35,"['turtle'; 'palm_tree'; 'chair'; 'apple'; 'pine_tree']",chair
11987,37,"['bus'; 'rabbit'; 'streetcar'; 'keyboard'; 'sunflower']",keyboard
11988,43,"['plate'; 'can'; 'worm'; 'tank'; 'rocket']",worm
11989,55,"['lobster'; 'cockroach'; 'palm_tree'; 'bridge'; 'tank']",palm_tree
11990,46,"['oak_tree'; 'tractor'; 'keyboard'; 'couch'; 'tulip']",tractor
11991,80,"['possum'; 'can'; 'lizard'; 'bicycle'; 'forest']",bicycle
11992,31,"['mountain'; 'road'; 'snail'; 'mouse'; 'plain']",snail
11993,55,"['cockroach'; 'bridge'; 'tank'; 'lobster'; 'palm_tree']",palm_tree
11994,63,"['chimpanzee'; 'oak_tree'; 'plate'; 'poppy'; 'crocodile']",poppy
11995,0,"['camel'; 'whale'; 'beaver'; 'hamster'; 'sunflower']",camel
11996,57,"['television'; 'table'; 'bridge'; 'sweet_pepper'; 'beetle']",table
11997,15,"['dolphin'; 'bowl'; 'bridge'; 'mountain'; 'hamster']",bowl
11998,35,"['apple'; 'chair'; 'palm_tree'; 'turtle'; 'pine_tree']",pine_tree
11999,18,"['sweet_pepper'; 'snake'; 'tiger'; 'sunflower'; 'bottle']",snake
12000,53,"['rose'; 'crocodile'; 'porcupine'; 'telephone'; 'can']",can
12001,98,"['oak_tree'; 'clock'; 'dolphin'; 'bear'; 'chair']",chair
12002,75,"['tulip'; 'telephone'; 'lamp'; 'forest'; 'crab']",crab
12003,66,"['tank'; 'wardrobe'; 'seal'; 'tulip'; 'train']",tulip
12004,38,"['motorcycle'; 'snake'; 'cattle'; 'couch'; 'rabbit']",couch
12005,12,"['bowl'; 'streetcar'; 'squirrel'; 'kangaroo'; 'sea']",squirrel
12006,59,"['rocket'; 'cockroach'; 'pear'; 'orchid'; 'castle']",castle
12007,78,"['squirrel'; 'bottle'; 'wolf'; 'pickup_truck'; 'aquarium_fish']",bottle
12008,18,"['tiger'; 'sunflower'; 'snake'; 'bottle'; 'sweet_pepper']",bottle
12009,18,"['sunflower'; 'snake'; 'bottle'; 'tiger'; 'sweet_pepper']",snake
12010,20,"['tractor'; 'mountain'; 'plain'; 'sunflower'; 'girl']",mountain
12011,49,"['sea'; 'dinosaur'; 'lion'; 'skyscraper'; 'baby']",lion
12012,99,"['tank'; 'wardrobe'; 'oak_tree'; 'clock'; 'leopard']",wardrobe
12013,56,"['orchid'; 'wardrobe'; 'oak_tree'; 'bee'; 'plain']",wardrobe
12014,77,"['pickup_truck'; 'sweet_pepper'; 'lamp'; 'kangaroo'; 'telephone']",kangaroo
12015,27,"['maple_tree'; 'skunk'; 'otter'; 'oak_tree'; 'willow_tree']",skunk
12016,96,"['television'; 'lobster'; 'elephant'; 'bus'; 'tank']",lobster
12017,55,"['tank'; 'bridge'; 'cockroach'; 'lobster'; 'palm_tree']",cockroach
12018,58,"['mushroom'; 'bus'; 'elephant'; 'lion'; 'wardrobe']",mushroom
12019,46,"['oak_tree'; 'keyboard'; 'couch'; 'tulip'; 'tractor']",keyboard
12020,25,"['sweet_pepper'; 'fox'; 'castle'; 'caterpillar'; 'pine_tree']",castle
12021,57,"['bridge'; 'table'; 'sweet_pepper'; 'beetle'; 'television']",beetle
12022,31,"['snail'; 'mouse'; 'mountain'; 'road'; 'plain']",mountain
12023,8,"['chair'; 'lizard'; 'cup'; 'woman'; 'hamster']",lizard
12024,33,"['rocket'; 'girl'; 'butterfly'; 'tiger'; 'wolf']",girl
12025,39,"['road'; 'apple'; 'chair'; 'woman'; 'rose']",apple
12026,93,"['shrew'; 'rocket'; 'maple_tree'; 'beaver'; 'cattle']",rocket
12027,17,"['girl'; 'crocodile'; 'telephone'; 'man'; 'train']",crocodile
12028,24,"['mushroom'; 'lawn_mower'; 'table'; 'cup'; 'possum']",lawn_mower
12029,61,"['sea'; 'bee'; 'table'; 'palm_tree'; 'bridge']",palm_tree
12030,60,"['cloud'; 'girl'; 'pine_tree'; 'elephant'; 'bottle']",girl
12031,9,"['butterfly'; 'bridge'; 'bus'; 'mountain'; 'lizard']",bridge
12032,29,"['butterfly'; 'streetcar'; 'wolf'; 'cattle'; 'bee']",streetcar
12033,29,"['bee'; 'streetcar'; 'wolf'; 'cattle'; 'butterfly']",streetcar
12034,3,"['cup'; 'beaver'; 'otter'; 'bridge'; 'bed']",beaver
12035,29,"['wolf'; 'butterfly'; 'cattle'; 'bee'; 'streetcar']",butterfly
12036,91,"['train'; 'whale'; 'rose'; 'orchid'; 'palm_tree']",rose
12037,2,"['bridge'; 'whale'; 'rose'; 'skyscraper'; 'television']",rose
12038,92,"['bottle'; 'aquarium_fish'; 'sea'; 'butterfly'; 'tiger']",aquarium_fish
12039,34,"['worm'; 'butterfly'; 'lizard'; 'kangaroo'; 'sweet_pepper']",butterfly
12040,41,"['dolphin'; 'beetle'; 'shark'; 'maple_tree'; 'keyboard']",keyboard
12041,38,"['motorcycle'; 'rabbit'; 'cattle'; 'couch'; 'snake']",couch
12042,21,"['seal'; 'tiger'; 'leopard'; 'dinosaur'; 'worm']",dinosaur
12043,69,"['skunk'; 'plate'; 'bee'; 'lamp'; 'beetle']",bee
12044,16,"['maple_tree'; 'pine_tree'; 'motorcycle'; 'sunflower'; 'chimpanzee']",chimpanzee
12045,99,"['wardrobe'; 'leopard'; 'tank'; 'oak_tree'; 'clock']",leopard
12046,26,"['willow_tree'; 'fox'; 'rocket'; 'flatfish'; 'seal']",rocket
12047,29,"['cattle'; 'bee'; 'butterfly'; 'streetcar'; 'wolf']",bee
12048,29,"['streetcar'; 'bee'; 'cattle'; 'butterfly'; 'wolf']",cattle
12049,78,"['wolf'; 'aquarium_fish'; 'bottle'; 'squirrel'; 'pickup_truck']",aquarium_fish
12050,33,"['wolf'; 'butterfly'; 'tiger'; 'girl'; 'rocket']",girl
12051,73,"['bowl'; 'snail'; 'skunk'; 'squirrel'; 'bed']",bed
12052,23,"['tulip'; 'shark'; 'cup'; 'bicycle'; 'girl']",shark
12053,4,"['bear'; 'rabbit'; 'seal'; 'snake'; 'dolphin']",rabbit
12054,59,"['castle'; 'cockroach'; 'pear'; 'rocket'; 'orchid']",castle
12055,21,"['leopard'; 'tiger'; 'worm'; 'dinosaur'; 'seal']",worm
12056,41,"['maple_tree'; 'keyboard'; 'dolphin'; 'shark'; 'beetle']",keyboard
12057,64,"['chimpanzee'; 'beetle'; 'motorcycle'; 'mushroom'; 'apple']",motorcycle
12058,48,"['camel'; 'pickup_truck'; 'cup'; 'bicycle'; 'elephant']",cup
12059,79,"['bottle'; 'road'; 'bridge'; 'seal'; 'crocodile']",bottle
12060,72,"['mushroom'; 'camel'; 'dolphin'; 'elephant'; 'shark']",camel
12061,80,"['bicycle'; 'forest'; 'possum'; 'can'; 'lizard']",can
12062,54,"['shrew'; 'oak_tree'; 'plate'; 'turtle'; 'elephant']",plate
12063,36,"['rabbit'; 'clock'; 'forest'; 'turtle'; 'woman']",clock
12064,40,"['porcupine'; 'butterfly'; 'snail'; 'leopard'; 'baby']",porcupine
12065,20,"['mountain'; 'sunflower'; 'plain'; 'tractor'; 'girl']",tractor
12066,86,"['crab'; 'tulip'; 'hamster'; 'snail'; 'lion']",tulip
12067,33,"['wolf'; 'butterfly'; 'rocket'; 'tiger'; 'girl']",butterfly
12068,62,"['aquarium_fish'; 'wolf'; 'dolphin'; 'boy'; 'rose']",wolf
