index,true_label,candidate_labels,complementary_label
15598,2,"['ship'; 'dog'; 'airplane'; 'cat'; 'deer'; 'automobile']",dog
15599,7,"['dog'; 'cat'; 'ship'; 'airplane'; 'deer'; 'truck']",ship
15600,6,"['cat'; 'automobile'; 'dog'; 'ship'; 'airplane'; 'bird']",ship
15601,1,"['deer'; 'truck'; 'ship'; 'cat'; 'airplane'; 'automobile']",deer
15602,5,"['automobile'; 'truck'; 'horse'; 'frog'; 'bird'; 'dog']",frog
15603,3,"['ship'; 'dog'; 'deer'; 'airplane'; 'frog'; 'cat']",dog
15604,7,"['deer'; 'truck'; 'airplane'; 'ship'; 'cat'; 'dog']",truck
15605,8,"['bird'; 'deer'; 'frog'; 'truck'; 'ship'; 'automobile']",bird
15606,5,"['truck'; 'horse'; 'automobile'; 'dog'; 'frog'; 'bird']",truck
15607,8,"['truck'; 'automobile'; 'deer'; 'ship'; 'bird'; 'frog']",deer
15608,6,"['ship'; 'automobile'; 'bird'; 'cat'; 'airplane'; 'dog']",bird
15609,1,"['truck'; 'ship'; 'cat'; 'airplane'; 'automobile'; 'deer']",cat
15610,1,"['automobile'; 'deer'; 'cat'; 'truck'; 'airplane'; 'ship']",deer
15611,2,"['dog'; 'deer'; 'cat'; 'automobile'; 'ship'; 'airplane']",automobile
15612,6,"['airplane'; 'dog'; 'ship'; 'automobile'; 'bird'; 'cat']",dog
15613,7,"['airplane'; 'deer'; 'cat'; 'truck'; 'dog'; 'ship']",deer
15614,3,"['ship'; 'deer'; 'frog'; 'dog'; 'airplane'; 'cat']",deer
15615,8,"['automobile'; 'frog'; 'truck'; 'bird'; 'deer'; 'ship']",frog
15616,9,"['horse'; 'automobile'; 'airplane'; 'dog'; 'cat'; 'truck']",horse
15617,8,"['ship'; 'truck'; 'frog'; 'deer'; 'automobile'; 'bird']",frog
15618,8,"['ship'; 'deer'; 'automobile'; 'frog'; 'truck'; 'bird']",deer
15619,8,"['ship'; 'truck'; 'bird'; 'deer'; 'automobile'; 'frog']",truck
15620,0,"['truck'; 'deer'; 'airplane'; 'automobile'; 'frog'; 'dog']",deer
15621,2,"['ship'; 'deer'; 'dog'; 'automobile'; 'cat'; 'airplane']",deer
15622,0,"['truck'; 'airplane'; 'automobile'; 'frog'; 'dog'; 'deer']",frog
15623,0,"['airplane'; 'truck'; 'deer'; 'automobile'; 'frog'; 'dog']",deer
15624,4,"['frog'; 'horse'; 'bird'; 'deer'; 'airplane'; 'cat']",airplane
15625,4,"['cat'; 'deer'; 'frog'; 'horse'; 'bird'; 'airplane']",airplane
15626,7,"['deer'; 'airplane'; 'dog'; 'ship'; 'cat'; 'truck']",airplane
15627,4,"['horse'; 'deer'; 'airplane'; 'bird'; 'cat'; 'frog']",airplane
15628,0,"['truck'; 'airplane'; 'frog'; 'dog'; 'deer'; 'automobile']",frog
15629,8,"['truck'; 'ship'; 'automobile'; 'deer'; 'frog'; 'bird']",deer
15630,8,"['truck'; 'bird'; 'automobile'; 'frog'; 'deer'; 'ship']",bird
15631,6,"['airplane'; 'dog'; 'bird'; 'ship'; 'cat'; 'automobile']",dog
15632,1,"['airplane'; 'automobile'; 'deer'; 'truck'; 'cat'; 'ship']",deer
15633,1,"['airplane'; 'truck'; 'ship'; 'automobile'; 'deer'; 'cat']",deer
15634,6,"['airplane'; 'dog'; 'cat'; 'bird'; 'automobile'; 'ship']",dog
15635,8,"['deer'; 'truck'; 'bird'; 'frog'; 'ship'; 'automobile']",truck
15636,0,"['airplane'; 'truck'; 'automobile'; 'dog'; 'frog'; 'deer']",truck
15637,9,"['dog'; 'automobile'; 'cat'; 'airplane'; 'truck'; 'horse']",dog
15638,2,"['automobile'; 'deer'; 'dog'; 'airplane'; 'ship'; 'cat']",deer
15639,2,"['automobile'; 'cat'; 'dog'; 'airplane'; 'deer'; 'ship']",cat
15640,3,"['cat'; 'ship'; 'airplane'; 'dog'; 'deer'; 'frog']",ship
15641,3,"['frog'; 'deer'; 'ship'; 'airplane'; 'cat'; 'dog']",ship
15642,3,"['dog'; 'cat'; 'ship'; 'frog'; 'airplane'; 'deer']",ship
15643,4,"['deer'; 'cat'; 'airplane'; 'horse'; 'bird'; 'frog']",airplane
15644,7,"['deer'; 'cat'; 'ship'; 'airplane'; 'dog'; 'truck']",ship
15645,4,"['horse'; 'frog'; 'bird'; 'cat'; 'deer'; 'airplane']",frog
15646,1,"['automobile'; 'airplane'; 'cat'; 'deer'; 'ship'; 'truck']",cat
15647,7,"['cat'; 'dog'; 'ship'; 'truck'; 'airplane'; 'deer']",ship
15648,8,"['automobile'; 'bird'; 'ship'; 'deer'; 'frog'; 'truck']",bird
15649,2,"['airplane'; 'automobile'; 'deer'; 'dog'; 'cat'; 'ship']",ship
15650,6,"['bird'; 'automobile'; 'cat'; 'airplane'; 'ship'; 'dog']",airplane
15651,6,"['ship'; 'cat'; 'airplane'; 'automobile'; 'dog'; 'bird']",ship
15652,9,"['horse'; 'airplane'; 'dog'; 'truck'; 'cat'; 'automobile']",horse
15653,5,"['frog'; 'horse'; 'dog'; 'bird'; 'automobile'; 'truck']",frog
15654,2,"['ship'; 'cat'; 'dog'; 'deer'; 'airplane'; 'automobile']",cat
15655,1,"['automobile'; 'cat'; 'ship'; 'deer'; 'truck'; 'airplane']",cat
15656,4,"['airplane'; 'bird'; 'deer'; 'cat'; 'frog'; 'horse']",airplane
15657,6,"['ship'; 'bird'; 'airplane'; 'automobile'; 'cat'; 'dog']",airplane
15658,2,"['deer'; 'ship'; 'cat'; 'dog'; 'automobile'; 'airplane']",deer
15659,3,"['ship'; 'deer'; 'dog'; 'cat'; 'frog'; 'airplane']",deer
15660,4,"['frog'; 'deer'; 'horse'; 'bird'; 'cat'; 'airplane']",airplane
15661,0,"['dog'; 'frog'; 'truck'; 'airplane'; 'deer'; 'automobile']",frog
15662,1,"['deer'; 'automobile'; 'airplane'; 'cat'; 'ship'; 'truck']",deer
15663,4,"['cat'; 'airplane'; 'frog'; 'deer'; 'bird'; 'horse']",airplane
15664,6,"['cat'; 'bird'; 'dog'; 'airplane'; 'ship'; 'automobile']",airplane
15665,1,"['automobile'; 'ship'; 'airplane'; 'deer'; 'cat'; 'truck']",ship
15666,4,"['cat'; 'airplane'; 'frog'; 'horse'; 'bird'; 'deer']",airplane
15667,4,"['airplane'; 'deer'; 'cat'; 'horse'; 'frog'; 'bird']",airplane
15668,4,"['frog'; 'horse'; 'cat'; 'airplane'; 'deer'; 'bird']",frog
15669,1,"['deer'; 'cat'; 'ship'; 'airplane'; 'truck'; 'automobile']",deer
15670,1,"['ship'; 'automobile'; 'airplane'; 'truck'; 'deer'; 'cat']",deer
15671,8,"['automobile'; 'ship'; 'bird'; 'deer'; 'truck'; 'frog']",bird
15672,5,"['frog'; 'truck'; 'dog'; 'automobile'; 'bird'; 'horse']",truck
15673,2,"['deer'; 'dog'; 'automobile'; 'airplane'; 'cat'; 'ship']",automobile
15674,4,"['cat'; 'bird'; 'airplane'; 'deer'; 'horse'; 'frog']",airplane
15675,6,"['airplane'; 'bird'; 'automobile'; 'ship'; 'cat'; 'dog']",airplane
15676,8,"['bird'; 'ship'; 'frog'; 'automobile'; 'deer'; 'truck']",bird
15677,0,"['frog'; 'dog'; 'truck'; 'airplane'; 'automobile'; 'deer']",frog
15678,0,"['frog'; 'automobile'; 'dog'; 'deer'; 'airplane'; 'truck']",frog
15679,7,"['deer'; 'truck'; 'cat'; 'dog'; 'ship'; 'airplane']",truck
15680,9,"['cat'; 'dog'; 'horse'; 'automobile'; 'airplane'; 'truck']",dog
15681,8,"['ship'; 'automobile'; 'bird'; 'truck'; 'deer'; 'frog']",bird
15682,3,"['frog'; 'ship'; 'dog'; 'airplane'; 'cat'; 'deer']",ship
15683,4,"['deer'; 'bird'; 'frog'; 'horse'; 'cat'; 'airplane']",airplane
15684,4,"['horse'; 'cat'; 'airplane'; 'frog'; 'deer'; 'bird']",airplane
15685,5,"['automobile'; 'bird'; 'horse'; 'truck'; 'frog'; 'dog']",automobile
15686,5,"['automobile'; 'dog'; 'truck'; 'frog'; 'bird'; 'horse']",truck
15687,9,"['cat'; 'dog'; 'truck'; 'automobile'; 'airplane'; 'horse']",horse
15688,8,"['frog'; 'automobile'; 'truck'; 'ship'; 'deer'; 'bird']",frog
15689,0,"['automobile'; 'deer'; 'airplane'; 'dog'; 'frog'; 'truck']",deer
15690,9,"['truck'; 'horse'; 'dog'; 'automobile'; 'airplane'; 'cat']",horse
15691,7,"['dog'; 'ship'; 'airplane'; 'deer'; 'truck'; 'cat']",ship
15692,1,"['ship'; 'deer'; 'automobile'; 'airplane'; 'truck'; 'cat']",deer
15693,9,"['automobile'; 'dog'; 'horse'; 'cat'; 'truck'; 'airplane']",dog
15694,9,"['automobile'; 'cat'; 'dog'; 'airplane'; 'horse'; 'truck']",cat
15695,2,"['dog'; 'cat'; 'ship'; 'automobile'; 'airplane'; 'deer']",ship
15696,2,"['ship'; 'airplane'; 'deer'; 'cat'; 'automobile'; 'dog']",deer
15697,2,"['ship'; 'deer'; 'dog'; 'cat'; 'automobile'; 'airplane']",dog
15698,8,"['truck'; 'frog'; 'deer'; 'automobile'; 'ship'; 'bird']",frog
15699,8,"['ship'; 'truck'; 'frog'; 'deer'; 'bird'; 'automobile']",frog
15700,2,"['airplane'; 'automobile'; 'cat'; 'deer'; 'dog'; 'ship']",airplane
15701,5,"['bird'; 'dog'; 'truck'; 'frog'; 'horse'; 'automobile']",truck
15702,1,"['truck'; 'airplane'; 'cat'; 'ship'; 'automobile'; 'deer']",cat
15703,4,"['frog'; 'deer'; 'bird'; 'horse'; 'cat'; 'airplane']",airplane
15704,1,"['automobile'; 'ship'; 'airplane'; 'truck'; 'cat'; 'deer']",cat
15705,2,"['dog'; 'deer'; 'automobile'; 'ship'; 'airplane'; 'cat']",deer
15706,3,"['frog'; 'cat'; 'dog'; 'airplane'; 'ship'; 'deer']",frog
15707,0,"['dog'; 'frog'; 'airplane'; 'truck'; 'deer'; 'automobile']",deer
15708,5,"['automobile'; 'bird'; 'frog'; 'truck'; 'horse'; 'dog']",automobile
15709,5,"['automobile'; 'truck'; 'horse'; 'frog'; 'bird'; 'dog']",automobile
15710,1,"['truck'; 'ship'; 'airplane'; 'automobile'; 'cat'; 'deer']",cat
15711,1,"['deer'; 'ship'; 'truck'; 'airplane'; 'automobile'; 'cat']",deer
15712,7,"['ship'; 'truck'; 'dog'; 'airplane'; 'cat'; 'deer']",truck
15713,5,"['automobile'; 'truck'; 'horse'; 'frog'; 'dog'; 'bird']",automobile
15714,3,"['ship'; 'frog'; 'deer'; 'airplane'; 'cat'; 'dog']",frog
15715,4,"['deer'; 'cat'; 'horse'; 'bird'; 'frog'; 'airplane']",cat
15716,8,"['frog'; 'deer'; 'automobile'; 'bird'; 'ship'; 'truck']",frog
15717,2,"['ship'; 'automobile'; 'deer'; 'cat'; 'airplane'; 'dog']",deer
15718,4,"['cat'; 'bird'; 'deer'; 'airplane'; 'horse'; 'frog']",airplane
15719,6,"['ship'; 'airplane'; 'bird'; 'dog'; 'cat'; 'automobile']",airplane
15720,7,"['dog'; 'airplane'; 'truck'; 'deer'; 'cat'; 'ship']",airplane
15721,8,"['automobile'; 'frog'; 'bird'; 'deer'; 'ship'; 'truck']",frog
15722,6,"['airplane'; 'bird'; 'automobile'; 'dog'; 'ship'; 'cat']",airplane
15723,4,"['cat'; 'airplane'; 'bird'; 'horse'; 'deer'; 'frog']",airplane
15724,5,"['automobile'; 'dog'; 'frog'; 'bird'; 'truck'; 'horse']",frog
15725,9,"['cat'; 'horse'; 'dog'; 'truck'; 'airplane'; 'automobile']",cat
15726,6,"['automobile'; 'cat'; 'dog'; 'bird'; 'ship'; 'airplane']",cat
15727,8,"['deer'; 'bird'; 'truck'; 'frog'; 'automobile'; 'ship']",deer
15728,5,"['truck'; 'dog'; 'frog'; 'automobile'; 'horse'; 'bird']",truck
15729,9,"['cat'; 'automobile'; 'airplane'; 'dog'; 'truck'; 'horse']",cat
15730,4,"['airplane'; 'cat'; 'deer'; 'horse'; 'bird'; 'frog']",cat
15731,2,"['ship'; 'airplane'; 'cat'; 'dog'; 'deer'; 'automobile']",cat
15732,7,"['airplane'; 'dog'; 'cat'; 'truck'; 'deer'; 'ship']",airplane
15733,5,"['dog'; 'frog'; 'truck'; 'automobile'; 'horse'; 'bird']",truck
15734,4,"['cat'; 'bird'; 'airplane'; 'frog'; 'horse'; 'deer']",airplane
15735,0,"['deer'; 'dog'; 'automobile'; 'truck'; 'frog'; 'airplane']",deer
15736,5,"['automobile'; 'frog'; 'horse'; 'bird'; 'dog'; 'truck']",frog
15737,4,"['airplane'; 'deer'; 'cat'; 'frog'; 'horse'; 'bird']",cat
15738,1,"['automobile'; 'truck'; 'airplane'; 'cat'; 'ship'; 'deer']",cat
15739,3,"['deer'; 'cat'; 'airplane'; 'dog'; 'ship'; 'frog']",airplane
15740,1,"['airplane'; 'cat'; 'truck'; 'ship'; 'deer'; 'automobile']",cat
15741,3,"['frog'; 'airplane'; 'deer'; 'ship'; 'dog'; 'cat']",airplane
15742,1,"['automobile'; 'truck'; 'ship'; 'deer'; 'cat'; 'airplane']",deer
15743,8,"['truck'; 'bird'; 'ship'; 'automobile'; 'deer'; 'frog']",bird
15744,4,"['bird'; 'horse'; 'frog'; 'deer'; 'cat'; 'airplane']",airplane
15745,8,"['automobile'; 'deer'; 'frog'; 'truck'; 'bird'; 'ship']",deer
15746,8,"['automobile'; 'frog'; 'ship'; 'truck'; 'deer'; 'bird']",frog
15747,5,"['bird'; 'truck'; 'automobile'; 'horse'; 'dog'; 'frog']",truck
15748,1,"['automobile'; 'airplane'; 'cat'; 'ship'; 'deer'; 'truck']",cat
15749,1,"['airplane'; 'cat'; 'deer'; 'truck'; 'automobile'; 'ship']",cat
15750,9,"['cat'; 'automobile'; 'horse'; 'airplane'; 'dog'; 'truck']",horse
15751,2,"['automobile'; 'deer'; 'airplane'; 'cat'; 'ship'; 'dog']",ship
15752,9,"['cat'; 'truck'; 'dog'; 'automobile'; 'horse'; 'airplane']",dog
15753,3,"['deer'; 'dog'; 'airplane'; 'cat'; 'frog'; 'ship']",deer
15754,2,"['automobile'; 'airplane'; 'cat'; 'ship'; 'deer'; 'dog']",cat
15755,0,"['truck'; 'deer'; 'frog'; 'airplane'; 'dog'; 'automobile']",deer
15756,1,"['automobile'; 'cat'; 'airplane'; 'deer'; 'truck'; 'ship']",cat
15757,8,"['deer'; 'automobile'; 'ship'; 'truck'; 'bird'; 'frog']",deer
15758,9,"['airplane'; 'dog'; 'horse'; 'truck'; 'automobile'; 'cat']",dog
15759,8,"['frog'; 'automobile'; 'bird'; 'truck'; 'ship'; 'deer']",frog
15760,4,"['cat'; 'bird'; 'horse'; 'frog'; 'deer'; 'airplane']",airplane
15761,5,"['truck'; 'dog'; 'frog'; 'horse'; 'bird'; 'automobile']",truck
15762,6,"['automobile'; 'airplane'; 'dog'; 'cat'; 'ship'; 'bird']",dog
15763,9,"['dog'; 'cat'; 'truck'; 'automobile'; 'airplane'; 'horse']",dog
15764,5,"['bird'; 'frog'; 'dog'; 'automobile'; 'truck'; 'horse']",automobile
15765,2,"['deer'; 'cat'; 'automobile'; 'ship'; 'airplane'; 'dog']",deer
15766,3,"['deer'; 'ship'; 'frog'; 'dog'; 'cat'; 'airplane']",ship
15767,0,"['deer'; 'dog'; 'airplane'; 'automobile'; 'frog'; 'truck']",deer
15768,8,"['bird'; 'frog'; 'automobile'; 'truck'; 'deer'; 'ship']",bird
15769,7,"['cat'; 'deer'; 'truck'; 'airplane'; 'dog'; 'ship']",truck
15770,1,"['airplane'; 'cat'; 'deer'; 'truck'; 'ship'; 'automobile']",cat
15771,6,"['cat'; 'ship'; 'dog'; 'bird'; 'automobile'; 'airplane']",ship
15772,7,"['cat'; 'airplane'; 'dog'; 'deer'; 'truck'; 'ship']",airplane
15773,4,"['cat'; 'horse'; 'frog'; 'deer'; 'airplane'; 'bird']",airplane
15774,5,"['bird'; 'horse'; 'automobile'; 'truck'; 'frog'; 'dog']",truck
15775,5,"['horse'; 'bird'; 'frog'; 'dog'; 'truck'; 'automobile']",truck
15776,1,"['ship'; 'truck'; 'cat'; 'automobile'; 'airplane'; 'deer']",cat
15777,4,"['bird'; 'horse'; 'deer'; 'frog'; 'cat'; 'airplane']",airplane
15778,3,"['dog'; 'airplane'; 'cat'; 'deer'; 'frog'; 'ship']",airplane
15779,1,"['deer'; 'airplane'; 'automobile'; 'ship'; 'truck'; 'cat']",deer
15780,8,"['truck'; 'automobile'; 'bird'; 'deer'; 'ship'; 'frog']",bird
15781,4,"['bird'; 'horse'; 'frog'; 'deer'; 'cat'; 'airplane']",horse
15782,9,"['cat'; 'truck'; 'automobile'; 'dog'; 'horse'; 'airplane']",dog
15783,1,"['ship'; 'automobile'; 'deer'; 'truck'; 'airplane'; 'cat']",deer
15784,9,"['dog'; 'cat'; 'airplane'; 'truck'; 'automobile'; 'horse']",dog
15785,9,"['automobile'; 'truck'; 'horse'; 'cat'; 'dog'; 'airplane']",horse
15786,5,"['dog'; 'horse'; 'bird'; 'automobile'; 'truck'; 'frog']",horse
15787,6,"['dog'; 'airplane'; 'bird'; 'ship'; 'automobile'; 'cat']",airplane
15788,2,"['automobile'; 'dog'; 'ship'; 'deer'; 'airplane'; 'cat']",ship
15789,2,"['deer'; 'automobile'; 'ship'; 'cat'; 'dog'; 'airplane']",automobile
15790,4,"['cat'; 'frog'; 'horse'; 'deer'; 'airplane'; 'bird']",airplane
15791,7,"['ship'; 'truck'; 'deer'; 'dog'; 'airplane'; 'cat']",truck
15792,1,"['ship'; 'truck'; 'deer'; 'automobile'; 'cat'; 'airplane']",deer
15793,3,"['deer'; 'frog'; 'cat'; 'ship'; 'airplane'; 'dog']",ship
15794,3,"['deer'; 'airplane'; 'cat'; 'dog'; 'ship'; 'frog']",airplane
15795,8,"['frog'; 'deer'; 'truck'; 'automobile'; 'bird'; 'ship']",truck
15796,7,"['airplane'; 'cat'; 'dog'; 'truck'; 'ship'; 'deer']",cat
15797,1,"['truck'; 'ship'; 'cat'; 'automobile'; 'airplane'; 'deer']",cat
15798,5,"['bird'; 'horse'; 'frog'; 'dog'; 'automobile'; 'truck']",automobile
15799,3,"['deer'; 'dog'; 'cat'; 'frog'; 'ship'; 'airplane']",ship
15800,6,"['ship'; 'cat'; 'bird'; 'dog'; 'airplane'; 'automobile']",dog
15801,1,"['airplane'; 'deer'; 'truck'; 'automobile'; 'cat'; 'ship']",deer
15802,4,"['horse'; 'frog'; 'bird'; 'cat'; 'airplane'; 'deer']",airplane
15803,8,"['bird'; 'truck'; 'ship'; 'deer'; 'automobile'; 'frog']",bird
15804,6,"['dog'; 'bird'; 'ship'; 'automobile'; 'cat'; 'airplane']",ship
15805,6,"['airplane'; 'bird'; 'cat'; 'automobile'; 'dog'; 'ship']",airplane
15806,7,"['airplane'; 'truck'; 'cat'; 'ship'; 'deer'; 'dog']",cat
15807,3,"['deer'; 'frog'; 'ship'; 'cat'; 'dog'; 'airplane']",ship
15808,5,"['bird'; 'frog'; 'horse'; 'automobile'; 'dog'; 'truck']",bird
15809,1,"['cat'; 'airplane'; 'truck'; 'deer'; 'automobile'; 'ship']",cat
15810,6,"['airplane'; 'ship'; 'automobile'; 'bird'; 'dog'; 'cat']",ship
15811,8,"['ship'; 'bird'; 'deer'; 'automobile'; 'truck'; 'frog']",bird
15812,6,"['airplane'; 'cat'; 'automobile'; 'ship'; 'dog'; 'bird']",airplane
15813,2,"['ship'; 'dog'; 'automobile'; 'airplane'; 'cat'; 'deer']",dog
15814,1,"['cat'; 'automobile'; 'deer'; 'truck'; 'ship'; 'airplane']",cat
15815,5,"['bird'; 'frog'; 'truck'; 'dog'; 'automobile'; 'horse']",truck
15816,6,"['dog'; 'bird'; 'cat'; 'airplane'; 'ship'; 'automobile']",airplane
15817,9,"['dog'; 'truck'; 'airplane'; 'cat'; 'horse'; 'automobile']",dog
15818,3,"['cat'; 'frog'; 'dog'; 'deer'; 'ship'; 'airplane']",ship
15819,3,"['dog'; 'airplane'; 'frog'; 'ship'; 'cat'; 'deer']",airplane
15820,2,"['ship'; 'automobile'; 'deer'; 'airplane'; 'dog'; 'cat']",deer
15821,9,"['horse'; 'dog'; 'cat'; 'truck'; 'automobile'; 'airplane']",horse
15822,7,"['airplane'; 'ship'; 'deer'; 'cat'; 'truck'; 'dog']",ship
15823,6,"['cat'; 'ship'; 'automobile'; 'dog'; 'bird'; 'airplane']",ship
15824,7,"['ship'; 'airplane'; 'truck'; 'deer'; 'dog'; 'cat']",ship
15825,9,"['cat'; 'dog'; 'horse'; 'automobile'; 'airplane'; 'truck']",dog
15826,3,"['dog'; 'ship'; 'cat'; 'deer'; 'airplane'; 'frog']",ship
15827,0,"['truck'; 'deer'; 'airplane'; 'automobile'; 'frog'; 'dog']",deer
15828,2,"['automobile'; 'airplane'; 'deer'; 'dog'; 'cat'; 'ship']",deer
15829,3,"['deer'; 'frog'; 'cat'; 'dog'; 'ship'; 'airplane']",ship
15830,6,"['automobile'; 'airplane'; 'dog'; 'ship'; 'cat'; 'bird']",automobile
15831,0,"['truck'; 'automobile'; 'airplane'; 'dog'; 'deer'; 'frog']",dog
15832,1,"['truck'; 'airplane'; 'deer'; 'automobile'; 'cat'; 'ship']",deer
15833,6,"['bird'; 'cat'; 'dog'; 'ship'; 'automobile'; 'airplane']",ship
15834,3,"['airplane'; 'frog'; 'ship'; 'deer'; 'cat'; 'dog']",frog
15835,8,"['deer'; 'automobile'; 'truck'; 'ship'; 'bird'; 'frog']",deer
15836,3,"['airplane'; 'frog'; 'deer'; 'dog'; 'cat'; 'ship']",frog
15837,2,"['automobile'; 'cat'; 'ship'; 'airplane'; 'dog'; 'deer']",ship
15838,9,"['dog'; 'automobile'; 'horse'; 'cat'; 'airplane'; 'truck']",dog
15839,0,"['automobile'; 'deer'; 'dog'; 'frog'; 'truck'; 'airplane']",deer
15840,6,"['airplane'; 'automobile'; 'ship'; 'dog'; 'bird'; 'cat']",airplane
15841,9,"['horse'; 'airplane'; 'truck'; 'cat'; 'automobile'; 'dog']",horse
15842,7,"['ship'; 'deer'; 'truck'; 'airplane'; 'dog'; 'cat']",truck
15843,8,"['deer'; 'frog'; 'bird'; 'automobile'; 'ship'; 'truck']",deer
15844,3,"['frog'; 'airplane'; 'ship'; 'dog'; 'cat'; 'deer']",airplane
15845,5,"['truck'; 'automobile'; 'horse'; 'frog'; 'bird'; 'dog']",truck
15846,6,"['automobile'; 'airplane'; 'ship'; 'bird'; 'dog'; 'cat']",automobile
15847,2,"['airplane'; 'dog'; 'ship'; 'automobile'; 'cat'; 'deer']",airplane
15848,0,"['truck'; 'dog'; 'deer'; 'frog'; 'automobile'; 'airplane']",dog
15849,5,"['bird'; 'frog'; 'truck'; 'dog'; 'horse'; 'automobile']",truck
15850,7,"['cat'; 'ship'; 'dog'; 'truck'; 'airplane'; 'deer']",ship
15851,0,"['dog'; 'deer'; 'airplane'; 'truck'; 'automobile'; 'frog']",deer
15852,2,"['dog'; 'ship'; 'cat'; 'airplane'; 'automobile'; 'deer']",ship
15853,7,"['airplane'; 'deer'; 'cat'; 'truck'; 'dog'; 'ship']",deer
15854,3,"['dog'; 'deer'; 'cat'; 'airplane'; 'frog'; 'ship']",airplane
15855,1,"['truck'; 'cat'; 'automobile'; 'ship'; 'airplane'; 'deer']",cat
15856,3,"['cat'; 'dog'; 'deer'; 'frog'; 'airplane'; 'ship']",airplane
15857,9,"['truck'; 'dog'; 'airplane'; 'horse'; 'cat'; 'automobile']",dog
15858,3,"['ship'; 'cat'; 'deer'; 'frog'; 'airplane'; 'dog']",deer
15859,7,"['truck'; 'airplane'; 'cat'; 'ship'; 'deer'; 'dog']",truck
15860,3,"['ship'; 'dog'; 'cat'; 'deer'; 'frog'; 'airplane']",deer
15861,5,"['bird'; 'horse'; 'automobile'; 'frog'; 'dog'; 'truck']",truck
15862,5,"['truck'; 'horse'; 'frog'; 'automobile'; 'dog'; 'bird']",truck
15863,0,"['dog'; 'airplane'; 'truck'; 'deer'; 'frog'; 'automobile']",deer
15864,4,"['bird'; 'cat'; 'deer'; 'horse'; 'frog'; 'airplane']",airplane
15865,8,"['ship'; 'bird'; 'truck'; 'frog'; 'automobile'; 'deer']",bird
15866,0,"['airplane'; 'deer'; 'dog'; 'frog'; 'automobile'; 'truck']",deer
15867,1,"['airplane'; 'truck'; 'automobile'; 'ship'; 'cat'; 'deer']",cat
15868,1,"['truck'; 'automobile'; 'deer'; 'airplane'; 'cat'; 'ship']",deer
15869,2,"['cat'; 'automobile'; 'deer'; 'airplane'; 'dog'; 'ship']",automobile
15870,0,"['frog'; 'airplane'; 'truck'; 'dog'; 'automobile'; 'deer']",frog
15871,0,"['dog'; 'automobile'; 'frog'; 'deer'; 'truck'; 'airplane']",dog
15872,3,"['frog'; 'ship'; 'dog'; 'deer'; 'cat'; 'airplane']",ship
15873,3,"['cat'; 'dog'; 'airplane'; 'deer'; 'ship'; 'frog']",airplane
15874,9,"['horse'; 'dog'; 'truck'; 'airplane'; 'automobile'; 'cat']",horse
15875,6,"['ship'; 'cat'; 'dog'; 'airplane'; 'automobile'; 'bird']",airplane
15876,3,"['cat'; 'frog'; 'dog'; 'airplane'; 'deer'; 'ship']",airplane
15877,3,"['ship'; 'frog'; 'deer'; 'dog'; 'airplane'; 'cat']",frog
15878,7,"['ship'; 'airplane'; 'deer'; 'dog'; 'cat'; 'truck']",deer
15879,6,"['automobile'; 'ship'; 'cat'; 'dog'; 'bird'; 'airplane']",automobile
15880,8,"['automobile'; 'frog'; 'bird'; 'ship'; 'truck'; 'deer']",frog
15881,7,"['deer'; 'dog'; 'ship'; 'truck'; 'airplane'; 'cat']",ship
15882,3,"['dog'; 'ship'; 'deer'; 'airplane'; 'cat'; 'frog']",ship
15883,1,"['airplane'; 'deer'; 'ship'; 'cat'; 'automobile'; 'truck']",deer
15884,0,"['automobile'; 'dog'; 'deer'; 'airplane'; 'frog'; 'truck']",dog
15885,1,"['deer'; 'airplane'; 'ship'; 'cat'; 'truck'; 'automobile']",deer
15886,0,"['airplane'; 'frog'; 'truck'; 'dog'; 'automobile'; 'deer']",frog
15887,0,"['truck'; 'deer'; 'dog'; 'automobile'; 'airplane'; 'frog']",deer
15888,2,"['dog'; 'deer'; 'cat'; 'ship'; 'airplane'; 'automobile']",ship
15889,7,"['dog'; 'cat'; 'ship'; 'airplane'; 'truck'; 'deer']",ship
15890,2,"['deer'; 'automobile'; 'cat'; 'dog'; 'ship'; 'airplane']",ship
15891,1,"['deer'; 'automobile'; 'ship'; 'cat'; 'airplane'; 'truck']",deer
15892,8,"['truck'; 'ship'; 'deer'; 'frog'; 'automobile'; 'bird']",deer
15893,0,"['deer'; 'airplane'; 'frog'; 'automobile'; 'truck'; 'dog']",deer
15894,5,"['dog'; 'frog'; 'bird'; 'horse'; 'automobile'; 'truck']",frog
15895,2,"['dog'; 'automobile'; 'ship'; 'cat'; 'airplane'; 'deer']",automobile
15896,2,"['cat'; 'automobile'; 'airplane'; 'ship'; 'deer'; 'dog']",automobile
15897,1,"['truck'; 'cat'; 'deer'; 'automobile'; 'ship'; 'airplane']",cat
15898,5,"['bird'; 'frog'; 'automobile'; 'dog'; 'truck'; 'horse']",automobile
15899,2,"['cat'; 'deer'; 'ship'; 'airplane'; 'automobile'; 'dog']",ship
15900,0,"['truck'; 'dog'; 'deer'; 'frog'; 'automobile'; 'airplane']",dog
15901,9,"['cat'; 'automobile'; 'horse'; 'dog'; 'airplane'; 'truck']",horse
15902,6,"['ship'; 'bird'; 'airplane'; 'cat'; 'automobile'; 'dog']",bird
