index,true_label,candidate_labels,complementary_label
10144,18,"['motorcycle'; 'flatfish'; 'orange']",motorcycle
10145,5,"['flatfish'; 'tractor'; 'skunk']",tractor
10146,29,"['train'; 'can'; 'telephone']",train
10147,37,"['butterfly'; 'snail'; 'train']",train
10148,76,"['snake'; 'butterfly'; 'bed']",bed
10149,80,"['lion'; 'dolphin'; 'dinosaur']",lion
10150,23,"['boy'; 'crocodile'; 'girl']",crocodile
10151,1,"['turtle'; 'mouse'; 'bee']",mouse
10152,52,"['worm'; 'flatfish'; 'shrew']",worm
10153,34,"['skyscraper'; 'sweet_pepper'; 'snake']",snake
10154,39,"['crocodile'; 'can'; 'maple_tree']",crocodile
10155,53,"['caterpillar'; 'lion'; 'mountain']",lion
10156,32,"['maple_tree'; 'leopard'; 'orchid']",leopard
10157,45,"['hamster'; 'crocodile'; 'kangaroo']",hamster
10158,33,"['possum'; 'baby'; 'mouse']",baby
10159,83,"['bee'; 'skunk'; 'squirrel']",skunk
10160,32,"['orchid'; 'maple_tree'; 'leopard']",orchid
10161,3,"['lobster'; 'turtle'; 'lawn_mower']",lawn_mower
10162,44,"['television'; 'lion'; 'pickup_truck']",lion
10163,23,"['boy'; 'crocodile'; 'girl']",crocodile
10164,60,"['bottle'; 'caterpillar'; 'cloud']",caterpillar
10165,57,"['wardrobe'; 'bridge'; 'squirrel']",squirrel
10166,52,"['worm'; 'shrew'; 'flatfish']",shrew
10167,59,"['tulip'; 'pine_tree'; 'tank']",tulip
10168,18,"['orange'; 'flatfish'; 'motorcycle']",motorcycle
10169,50,"['shark'; 'man'; 'palm_tree']",palm_tree
10170,58,"['otter'; 'poppy'; 'mountain']",mountain
10171,21,"['ray'; 'skyscraper'; 'raccoon']",skyscraper
10172,15,"['snake'; 'oak_tree'; 'house']",Oak tree
10173,90,"['sunflower'; 'boy'; 'lobster']",boy
10174,90,"['sunflower'; 'lobster'; 'boy']",lobster
10175,80,"['dinosaur'; 'dolphin'; 'lion']",lion
10176,86,"['motorcycle'; 'camel'; 'train']",camel
10177,65,"['turtle'; 'possum'; 'plate']",plate
10178,42,"['camel'; 'squirrel'; 'wolf']",camel
10179,23,"['girl'; 'crocodile'; 'boy']",crocodile
10180,81,"['beaver'; 'castle'; 'tiger']",castle
10181,58,"['mountain'; 'otter'; 'poppy']",otter
10182,72,"['cockroach'; 'crocodile'; 'woman']",woman
10183,85,"['willow_tree'; 'butterfly'; 'crab']",butterfly
10184,88,"['mountain'; 'train'; 'whale']",train
10185,38,"['house'; 'train'; 'lawn_mower']",house
10186,52,"['flatfish'; 'worm'; 'shrew']",worm
10187,36,"['lizard'; 'streetcar'; 'pear']",streetcar
10188,31,"['shark'; 'beetle'; 'sea']",beetle
10189,69,"['skyscraper'; 'cloud'; 'bicycle']",bicycle
10190,7,"['maple_tree'; 'butterfly'; 'table']",maple_tree
10191,5,"['flatfish'; 'tractor'; 'skunk']",tractor
10192,66,"['possum'; 'lobster'; 'snake']",lobster
10193,57,"['wardrobe'; 'squirrel'; 'bridge']",wardrobe
10194,67,"['crocodile'; 'aquarium_fish'; 'flatfish']",aquarium_fish
10195,95,"['possum'; 'house'; 'couch']",house
10196,90,"['boy'; 'lobster'; 'sunflower']",lobster
10197,47,"['bus'; 'lion'; 'girl']",lion
10198,75,"['table'; 'possum'; 'caterpillar']",caterpillar
10199,72,"['cockroach'; 'woman'; 'crocodile']",woman
10200,91,"['road'; 'telephone'; 'house']",house
10201,42,"['squirrel'; 'wolf'; 'camel']",camel
10202,21,"['raccoon'; 'skyscraper'; 'ray']",skyscraper
10203,49,"['otter'; 'castle'; 'lawn_mower']",castle
10204,85,"['crab'; 'willow_tree'; 'butterfly']",willow_tree
10205,84,"['rocket'; 'lizard'; 'chair']",lizard
10206,54,"['bear'; 'lobster'; 'girl']",bear
10207,11,"['bear'; 'mouse'; 'lawn_mower']",bear
10208,81,"['beaver'; 'castle'; 'tiger']",castle
10209,76,"['butterfly'; 'bed'; 'snake']",bed
10210,80,"['dolphin'; 'lion'; 'dinosaur']",lion
10211,69,"['skyscraper'; 'cloud'; 'bicycle']",bicycle
10212,9,"['motorcycle'; 'lawn_mower'; 'girl']",motorcycle
10213,79,"['sunflower'; 'butterfly'; 'crab']",sunflower
10214,38,"['lawn_mower'; 'house'; 'train']",house
10215,26,"['otter'; 'sweet_pepper'; 'turtle']",sweet_pepper
10216,34,"['snake'; 'sweet_pepper'; 'skyscraper']",skyscraper
10217,55,"['bus'; 'flatfish'; 'crab']",flatfish
10218,86,"['camel'; 'train'; 'motorcycle']",train
10219,20,"['bee'; 'whale'; 'bed']",bed
10220,5,"['tractor'; 'skunk'; 'flatfish']",skunk
10221,0,"['leopard'; 'dolphin'; 'telephone']",leopard
10222,81,"['tiger'; 'castle'; 'beaver']",castle
10223,95,"['house'; 'possum'; 'couch']",house
10224,25,"['rabbit'; 'sweet_pepper'; 'man']",rabbit
10225,38,"['train'; 'house'; 'lawn_mower']",house
10226,9,"['lawn_mower'; 'motorcycle'; 'girl']",Lawn mower
10227,2,"['possum'; 'chair'; 'lizard']",chair
10228,76,"['bed'; 'butterfly'; 'snake']",butterfly
10229,54,"['bear'; 'lobster'; 'girl']",bear
10230,23,"['girl'; 'crocodile'; 'boy']",crocodile
10231,6,"['rocket'; 'couch'; 'man']",couch
10232,41,"['rocket'; 'butterfly'; 'bridge']",butterfly
10233,79,"['butterfly'; 'sunflower'; 'crab']",crab
10234,20,"['whale'; 'bed'; 'bee']",whale
10235,60,"['caterpillar'; 'cloud'; 'bottle']",bottle
10236,37,"['butterfly'; 'train'; 'snail']",train
10237,6,"['couch'; 'rocket'; 'man']",rocket
10238,34,"['snake'; 'sweet_pepper'; 'skyscraper']",skyscraper
10239,56,"['plain'; 'train'; 'turtle']",train
10240,22,"['bed'; 'mushroom'; 'chimpanzee']",mushroom
10241,50,"['man'; 'shark'; 'palm_tree']",palm_tree
10242,13,"['bee'; 'elephant'; 'snake']",elephant
10243,4,"['can'; 'crab'; 'aquarium_fish']",crab
10244,83,"['bee'; 'squirrel'; 'skunk']",skunk
10245,47,"['bus'; 'girl'; 'lion']",girl
10246,46,"['tractor'; 'snake'; 'television']",tractor
10247,89,"['caterpillar'; 'man'; 'beetle']",man
10248,72,"['woman'; 'cockroach'; 'crocodile']",woman
10249,89,"['beetle'; 'caterpillar'; 'man']",beetle
10250,6,"['couch'; 'rocket'; 'man']",couch
10251,22,"['chimpanzee'; 'bed'; 'mushroom']",chimpanzee
10252,20,"['bee'; 'whale'; 'bed']",bed
10253,37,"['train'; 'snail'; 'butterfly']",train
10254,16,"['skyscraper'; 'aquarium_fish'; 'worm']",skyscraper
10255,17,"['otter'; 'table'; 'orange']",orange
10256,96,"['lion'; 'couch'; 'boy']",couch
10257,5,"['tractor'; 'skunk'; 'flatfish']",skunk
10258,63,"['sweet_pepper'; 'motorcycle'; 'rabbit']",motorcycle
10259,98,"['squirrel'; 'house'; 'flatfish']",flatfish
10260,78,"['spider'; 'bowl'; 'cattle']",bowl
10261,26,"['sweet_pepper'; 'turtle'; 'otter']",turtle
10262,62,"['motorcycle'; 'television'; 'mushroom']",television
10263,65,"['possum'; 'plate'; 'turtle']",plate
10264,31,"['sea'; 'beetle'; 'shark']",beetle
10265,79,"['sunflower'; 'crab'; 'butterfly']",crab
10266,79,"['sunflower'; 'butterfly'; 'crab']",crab
10267,95,"['possum'; 'house'; 'couch']",house
10268,61,"['snake'; 'beetle'; 'bed']",bed
10269,20,"['bed'; 'whale'; 'bee']",whale
10270,28,"['orchid'; 'beetle'; 'mountain']",beetle
10271,7,"['maple_tree'; 'table'; 'butterfly']",table
10272,7,"['maple_tree'; 'table'; 'butterfly']",table
10273,61,"['beetle'; 'snake'; 'bed']",snake
10274,56,"['plain'; 'turtle'; 'train']",turtle
10275,97,"['sweet_pepper'; 'cloud'; 'fox']",cloud
10276,25,"['sweet_pepper'; 'man'; 'rabbit']",man
10277,61,"['bed'; 'snake'; 'beetle']",beetle
10278,11,"['lawn_mower'; 'bear'; 'mouse']",bear
10279,12,"['crocodile'; 'can'; 'rocket']",can
10280,10,"['crab'; 'poppy'; 'spider']",spider
10281,71,"['road'; 'seal'; 'train']",seal
10282,66,"['snake'; 'possum'; 'lobster']",lobster
10283,82,"['maple_tree'; 'tulip'; 'bear']",bear
10284,21,"['raccoon'; 'ray'; 'skyscraper']",skyscraper
10285,19,"['fox'; 'road'; 'pear']",pear
10286,88,"['whale'; 'mountain'; 'train']",mountain
10287,76,"['snake'; 'butterfly'; 'bed']",bed
10288,72,"['cockroach'; 'crocodile'; 'woman']",woman
10289,37,"['butterfly'; 'train'; 'snail']",train
10290,52,"['worm'; 'shrew'; 'flatfish']",shrew
10291,22,"['chimpanzee'; 'bed'; 'mushroom']",chimpanzee
10292,53,"['caterpillar'; 'lion'; 'mountain']",lion
10293,1,"['turtle'; 'bee'; 'mouse']",bee
10294,99,"['wolf'; 'keyboard'; 'spider']",keyboard
10295,92,"['camel'; 'lamp'; 'clock']",lamp
10296,66,"['possum'; 'lobster'; 'snake']",lobster
10297,51,"['pickup_truck'; 'bear'; 'beaver']",bear
10298,13,"['snake'; 'elephant'; 'bee']",elephant
10299,86,"['train'; 'motorcycle'; 'camel']",camel
10300,1,"['mouse'; 'turtle'; 'bee']",bee
10301,46,"['television'; 'snake'; 'tractor']",snake
10302,74,"['maple_tree'; 'fox'; 'pickup_truck']",pickup_truck
10303,21,"['ray'; 'skyscraper'; 'raccoon']",skyscraper
10304,31,"['sea'; 'shark'; 'beetle']",shark
10305,40,"['shrew'; 'fox'; 'crocodile']",fox
10306,99,"['wolf'; 'spider'; 'keyboard']",keyboard
10307,12,"['crocodile'; 'can'; 'rocket']",can
10308,42,"['wolf'; 'squirrel'; 'camel']",squirrel
10309,82,"['bear'; 'maple_tree'; 'tulip']",bear
10310,74,"['fox'; 'maple_tree'; 'pickup_truck']",maple_tree
10311,83,"['bee'; 'squirrel'; 'skunk']",skunk
10312,60,"['cloud'; 'caterpillar'; 'bottle']",caterpillar
10313,92,"['lamp'; 'clock'; 'camel']",camel
10314,94,"['skunk'; 'skyscraper'; 'sunflower']",skyscraper
10315,79,"['crab'; 'sunflower'; 'butterfly']",sunflower
10316,50,"['man'; 'shark'; 'palm_tree']",palm_tree
10317,98,"['squirrel'; 'flatfish'; 'house']",squirrel
10318,55,"['crab'; 'flatfish'; 'bus']",bus
10319,5,"['tractor'; 'skunk'; 'flatfish']",skunk
10320,2,"['lizard'; 'chair'; 'possum']",chair
10321,75,"['table'; 'possum'; 'caterpillar']",caterpillar
10322,10,"['spider'; 'poppy'; 'crab']",spider
10323,47,"['bus'; 'girl'; 'lion']",girl
10324,23,"['boy'; 'crocodile'; 'girl']",crocodile
10325,13,"['bee'; 'snake'; 'elephant']",elephant
10326,78,"['spider'; 'bowl'; 'cattle']",bowl
10327,58,"['poppy'; 'mountain'; 'otter']",mountain
10328,87,"['bus'; 'pear'; 'table']",pear
10329,20,"['bed'; 'whale'; 'bee']",whale
10330,25,"['rabbit'; 'man'; 'sweet_pepper']",man
10331,99,"['wolf'; 'keyboard'; 'spider']",keyboard
10332,66,"['snake'; 'possum'; 'lobster']",lobster
10333,65,"['turtle'; 'plate'; 'possum']",plate
10334,6,"['man'; 'couch'; 'rocket']",couch
10335,20,"['bee'; 'bed'; 'whale']",bed
10336,67,"['crocodile'; 'aquarium_fish'; 'flatfish']",crocodile
10337,23,"['crocodile'; 'boy'; 'girl']",crocodile
10338,91,"['telephone'; 'house'; 'road']",house
10339,63,"['sweet_pepper'; 'rabbit'; 'motorcycle']",rabbit
10340,39,"['crocodile'; 'can'; 'maple_tree']",crocodile
10341,84,"['chair'; 'rocket'; 'lizard']",rocket
10342,62,"['mushroom'; 'motorcycle'; 'television']",motorcycle
10343,73,"['streetcar'; 'mountain'; 'boy']",streetcar
10344,91,"['road'; 'telephone'; 'house']",telephone
10345,62,"['mushroom'; 'motorcycle'; 'television']",motorcycle
10346,90,"['lobster'; 'sunflower'; 'boy']",boy
10347,77,"['baby'; 'apple'; 'palm_tree']",apple
10348,96,"['couch'; 'lion'; 'boy']",lion
10349,88,"['mountain'; 'whale'; 'train']",whale
10350,63,"['motorcycle'; 'sweet_pepper'; 'rabbit']",sweet_pepper
10351,68,"['couch'; 'bottle'; 'bee']",bottle
10352,56,"['plain'; 'turtle'; 'train']",turtle
10353,50,"['man'; 'shark'; 'palm_tree']",palm_tree
10354,86,"['motorcycle'; 'train'; 'camel']",camel
10355,29,"['train'; 'can'; 'telephone']",train
10356,35,"['woman'; 'bridge'; 'turtle']",bridge
10357,56,"['train'; 'turtle'; 'plain']",plain
10358,85,"['willow_tree'; 'crab'; 'butterfly']",crab
10359,18,"['orange'; 'flatfish'; 'motorcycle']",motorcycle
10360,19,"['pear'; 'fox'; 'road']",fox
10361,68,"['couch'; 'bottle'; 'bee']",bottle
10362,13,"['bee'; 'elephant'; 'snake']",elephant
10363,28,"['orchid'; 'mountain'; 'beetle']",beetle
10364,89,"['beetle'; 'caterpillar'; 'man']",man
10365,98,"['house'; 'flatfish'; 'squirrel']",house
10366,27,"['crab'; 'tractor'; 'tank']",tractor
10367,2,"['lizard'; 'chair'; 'possum']",chair
10368,98,"['flatfish'; 'house'; 'squirrel']",house
10369,70,"['rabbit'; 'lamp'; 'couch']",lamp
10370,84,"['chair'; 'lizard'; 'rocket']",lizard
10371,93,"['pine_tree'; 'tulip'; 'train']",Pine tree
10372,29,"['telephone'; 'train'; 'can']",train
10373,89,"['beetle'; 'caterpillar'; 'man']",man
10374,73,"['mountain'; 'streetcar'; 'boy']",streetcar
10375,18,"['motorcycle'; 'flatfish'; 'orange']",orange
10376,7,"['table'; 'maple_tree'; 'butterfly']",maple_tree
10377,48,"['forest'; 'willow_tree'; 'castle']",castle
10378,58,"['mountain'; 'poppy'; 'otter']",poppy
10379,72,"['crocodile'; 'cockroach'; 'woman']",crocodile
10380,67,"['crocodile'; 'aquarium_fish'; 'flatfish']",crocodile
10381,82,"['tulip'; 'bear'; 'maple_tree']",bear
10382,0,"['dolphin'; 'leopard'; 'telephone']",telephone
10383,62,"['motorcycle'; 'mushroom'; 'television']",mushroom
10384,39,"['crocodile'; 'maple_tree'; 'can']",maple_tree
10385,54,"['girl'; 'lobster'; 'bear']",lobster
10386,39,"['maple_tree'; 'crocodile'; 'can']",crocodile
10387,93,"['train'; 'pine_tree'; 'tulip']",pine_tree
10388,24,"['crab'; 'tulip'; 'bee']",tulip
10389,63,"['motorcycle'; 'rabbit'; 'sweet_pepper']",rabbit
10390,56,"['train'; 'turtle'; 'plain']",plain
10391,35,"['bridge'; 'turtle'; 'woman']",turtle
10392,61,"['bed'; 'beetle'; 'snake']",beetle
10393,51,"['bear'; 'beaver'; 'pickup_truck']",pickup_truck
10394,56,"['turtle'; 'train'; 'plain']",train
10395,26,"['otter'; 'sweet_pepper'; 'turtle']",sweet_pepper
10396,77,"['baby'; 'palm_tree'; 'apple']",apple
10397,20,"['bed'; 'whale'; 'bee']",whale
10398,6,"['couch'; 'rocket'; 'man']",couch
10399,13,"['snake'; 'elephant'; 'bee']",elephant
10400,14,"['tank'; 'dolphin'; 'bed']",bed
10401,51,"['pickup_truck'; 'bear'; 'beaver']",bear
10402,17,"['table'; 'otter'; 'orange']",otter
10403,30,"['wardrobe'; 'lamp'; 'plain']",wardrobe
10404,38,"['train'; 'lawn_mower'; 'house']",house
10405,88,"['train'; 'mountain'; 'whale']",mountain
10406,59,"['tank'; 'tulip'; 'pine_tree']",tulip
10407,7,"['butterfly'; 'table'; 'maple_tree']",table
10408,66,"['possum'; 'snake'; 'lobster']",lobster
10409,93,"['pine_tree'; 'tulip'; 'train']",Pine tree
10410,27,"['crab'; 'tractor'; 'tank']",tractor
10411,40,"['shrew'; 'fox'; 'crocodile']",fox
10412,66,"['possum'; 'lobster'; 'snake']",lobster
10413,50,"['palm_tree'; 'man'; 'shark']",man
10414,88,"['whale'; 'train'; 'mountain']",train
10415,74,"['maple_tree'; 'fox'; 'pickup_truck']",maple_tree
10416,4,"['crab'; 'can'; 'aquarium_fish']",crab
10417,4,"['can'; 'aquarium_fish'; 'crab']",aquarium_fish
10418,64,"['pickup_truck'; 'raccoon'; 'dinosaur']",dinosaur
10419,18,"['flatfish'; 'motorcycle'; 'orange']",motorcycle
10420,71,"['seal'; 'train'; 'road']",train
10421,49,"['lawn_mower'; 'otter'; 'castle']",castle
10422,22,"['mushroom'; 'chimpanzee'; 'bed']",chimpanzee
10423,61,"['snake'; 'beetle'; 'bed']",bed
10424,68,"['bee'; 'bottle'; 'couch']",bottle
10425,36,"['pear'; 'streetcar'; 'lizard']",streetcar
10426,76,"['bed'; 'snake'; 'butterfly']",butterfly
10427,43,"['bear'; 'table'; 'cloud']",table
10428,47,"['girl'; 'bus'; 'lion']",lion
10429,37,"['train'; 'butterfly'; 'snail']",butterfly
10430,89,"['caterpillar'; 'man'; 'beetle']",man
10431,44,"['pickup_truck'; 'lion'; 'television']",lion
10432,50,"['palm_tree'; 'shark'; 'man']",Palm tree
10433,43,"['bear'; 'table'; 'cloud']",table
10434,30,"['wardrobe'; 'lamp'; 'plain']",lamp
10435,23,"['boy'; 'girl'; 'crocodile']",crocodile
10436,57,"['bridge'; 'squirrel'; 'wardrobe']",squirrel
10437,51,"['pickup_truck'; 'beaver'; 'bear']",beaver
10438,55,"['crab'; 'flatfish'; 'bus']",bus
10439,61,"['snake'; 'bed'; 'beetle']",bed
10440,21,"['raccoon'; 'ray'; 'skyscraper']",skyscraper
10441,92,"['clock'; 'camel'; 'lamp']",camel
10442,29,"['telephone'; 'can'; 'train']",train
10443,80,"['dinosaur'; 'dolphin'; 'lion']",lion
10444,1,"['mouse'; 'bee'; 'turtle']",bee
10445,35,"['bridge'; 'woman'; 'turtle']",turtle
10446,78,"['cattle'; 'bowl'; 'spider']",bowl
10447,63,"['sweet_pepper'; 'rabbit'; 'motorcycle']",motorcycle
10448,99,"['spider'; 'keyboard'; 'wolf']",keyboard
10449,71,"['train'; 'road'; 'seal']",seal
10450,52,"['worm'; 'flatfish'; 'shrew']",flatfish
10451,74,"['fox'; 'maple_tree'; 'pickup_truck']",maple_tree
10452,72,"['crocodile'; 'cockroach'; 'woman']",cockroach
10453,97,"['fox'; 'sweet_pepper'; 'cloud']",sweet_pepper
10454,96,"['couch'; 'lion'; 'boy']",lion
10455,55,"['bus'; 'crab'; 'flatfish']",crab
10456,76,"['butterfly'; 'snake'; 'bed']",bed
10457,46,"['snake'; 'tractor'; 'television']",tractor
10458,89,"['caterpillar'; 'beetle'; 'man']",beetle
10459,88,"['mountain'; 'train'; 'whale']",train
10460,42,"['camel'; 'squirrel'; 'wolf']",camel
10461,23,"['boy'; 'crocodile'; 'girl']",crocodile
10462,18,"['orange'; 'flatfish'; 'motorcycle']",motorcycle
10463,21,"['ray'; 'raccoon'; 'skyscraper']",skyscraper
10464,17,"['otter'; 'orange'; 'table']",orange
10465,36,"['lizard'; 'streetcar'; 'pear']",streetcar
10466,93,"['train'; 'tulip'; 'pine_tree']",tulip
10467,86,"['train'; 'camel'; 'motorcycle']",train
10468,8,"['oak_tree'; 'rabbit'; 'crab']",rabbit
10469,56,"['train'; 'plain'; 'turtle']",turtle
10470,73,"['boy'; 'mountain'; 'streetcar']",mountain
10471,93,"['tulip'; 'pine_tree'; 'train']",pine_tree
10472,32,"['leopard'; 'orchid'; 'maple_tree']",orchid
10473,3,"['turtle'; 'lawn_mower'; 'lobster']",lawn_mower
10474,52,"['worm'; 'shrew'; 'flatfish']",shrew
10475,37,"['butterfly'; 'snail'; 'train']",train
10476,22,"['mushroom'; 'bed'; 'chimpanzee']",chimpanzee
10477,8,"['rabbit'; 'oak_tree'; 'crab']",rabbit
10478,70,"['lamp'; 'couch'; 'rabbit']",couch
10479,69,"['bicycle'; 'cloud'; 'skyscraper']",bicycle
10480,85,"['willow_tree'; 'crab'; 'butterfly']",crab
10481,23,"['girl'; 'crocodile'; 'boy']",crocodile
10482,90,"['sunflower'; 'boy'; 'lobster']",boy
10483,85,"['crab'; 'butterfly'; 'willow_tree']",butterfly
10484,37,"['butterfly'; 'train'; 'snail']",train
10485,97,"['cloud'; 'sweet_pepper'; 'fox']",sweet_pepper
10486,41,"['rocket'; 'bridge'; 'butterfly']",butterfly
10487,41,"['rocket'; 'butterfly'; 'bridge']",butterfly
10488,0,"['telephone'; 'dolphin'; 'leopard']",dolphin
10489,52,"['worm'; 'flatfish'; 'shrew']",flatfish
10490,76,"['snake'; 'butterfly'; 'bed']",bed
10491,73,"['streetcar'; 'mountain'; 'boy']",boy
10492,32,"['maple_tree'; 'leopard'; 'orchid']",leopard
10493,60,"['bottle'; 'cloud'; 'caterpillar']",caterpillar
10494,46,"['tractor'; 'television'; 'snake']",tractor
10495,55,"['crab'; 'bus'; 'flatfish']",bus
10496,29,"['telephone'; 'train'; 'can']",train
10497,69,"['cloud'; 'skyscraper'; 'bicycle']",bicycle
10498,76,"['bed'; 'snake'; 'butterfly']",butterfly
10499,62,"['motorcycle'; 'television'; 'mushroom']",television
10500,38,"['house'; 'lawn_mower'; 'train']",house
10501,25,"['man'; 'rabbit'; 'sweet_pepper']",man
10502,94,"['skyscraper'; 'skunk'; 'sunflower']",skunk
10503,88,"['train'; 'mountain'; 'whale']",mountain
10504,8,"['oak_tree'; 'rabbit'; 'crab']",rabbit
10505,82,"['maple_tree'; 'bear'; 'tulip']",bear
10506,36,"['pear'; 'lizard'; 'streetcar']",streetcar
10507,88,"['train'; 'mountain'; 'whale']",train
10508,19,"['road'; 'pear'; 'fox']",pear
10509,16,"['aquarium_fish'; 'skyscraper'; 'worm']",skyscraper
10510,97,"['fox'; 'sweet_pepper'; 'cloud']",sweet_pepper
10511,44,"['television'; 'lion'; 'pickup_truck']",television
10512,22,"['chimpanzee'; 'bed'; 'mushroom']",chimpanzee
10513,3,"['lawn_mower'; 'lobster'; 'turtle']",lobster
10514,80,"['dinosaur'; 'lion'; 'dolphin']",lion
10515,90,"['boy'; 'sunflower'; 'lobster']",lobster
10516,98,"['house'; 'squirrel'; 'flatfish']",squirrel
10517,55,"['crab'; 'flatfish'; 'bus']",bus
10518,4,"['can'; 'aquarium_fish'; 'crab']",aquarium_fish
10519,82,"['maple_tree'; 'tulip'; 'bear']",bear
10520,14,"['dolphin'; 'bed'; 'tank']",bed
10521,51,"['pickup_truck'; 'beaver'; 'bear']",beaver
10522,51,"['pickup_truck'; 'bear'; 'beaver']",bear
10523,8,"['rabbit'; 'crab'; 'oak_tree']",crab
10524,44,"['television'; 'pickup_truck'; 'lion']",television
10525,46,"['tractor'; 'television'; 'snake']",tractor
10526,30,"['wardrobe'; 'plain'; 'lamp']",lamp
10527,77,"['palm_tree'; 'baby'; 'apple']",palm_tree
10528,50,"['man'; 'palm_tree'; 'shark']",palm_tree
10529,84,"['chair'; 'rocket'; 'lizard']",Rock
10530,25,"['man'; 'rabbit'; 'sweet_pepper']",rabbit
10531,68,"['bee'; 'bottle'; 'couch']",bottle
10532,89,"['man'; 'caterpillar'; 'beetle']",beetle
10533,50,"['man'; 'palm_tree'; 'shark']",palm_tree
10534,17,"['otter'; 'table'; 'orange']",orange
10535,13,"['bee'; 'elephant'; 'snake']",elephant
10536,18,"['motorcycle'; 'orange'; 'flatfish']",orange
10537,58,"['poppy'; 'otter'; 'mountain']",otter
10538,88,"['mountain'; 'train'; 'whale']",train
10539,23,"['boy'; 'crocodile'; 'girl']",crocodile
10540,17,"['orange'; 'table'; 'otter']",otter
10541,31,"['shark'; 'beetle'; 'sea']",beetle
10542,94,"['skyscraper'; 'sunflower'; 'skunk']",sunflower
10543,96,"['couch'; 'lion'; 'boy']",lion
10544,50,"['man'; 'shark'; 'palm_tree']",palm_tree
10545,92,"['clock'; 'lamp'; 'camel']",camel
10546,21,"['ray'; 'raccoon'; 'skyscraper']",skyscraper
10547,78,"['cattle'; 'spider'; 'bowl']",bowl
10548,32,"['leopard'; 'maple_tree'; 'orchid']",maple_tree
10549,71,"['seal'; 'road'; 'train']",road
10550,1,"['turtle'; 'mouse'; 'bee']",turtle
10551,27,"['tank'; 'tractor'; 'crab']",tractor
10552,35,"['bridge'; 'woman'; 'turtle']",turtle
10553,74,"['fox'; 'maple_tree'; 'pickup_truck']",maple_tree
10554,88,"['train'; 'whale'; 'mountain']",train
10555,72,"['cockroach'; 'crocodile'; 'woman']",woman
10556,79,"['butterfly'; 'sunflower'; 'crab']",crab
10557,48,"['willow_tree'; 'forest'; 'castle']",castle
10558,12,"['can'; 'crocodile'; 'rocket']",crocodile
10559,88,"['mountain'; 'whale'; 'train']",whale
10560,93,"['pine_tree'; 'tulip'; 'train']",Pine tree
10561,52,"['worm'; 'flatfish'; 'shrew']",worm
10562,43,"['cloud'; 'bear'; 'table']",table
10563,20,"['whale'; 'bed'; 'bee']",whale
10564,72,"['cockroach'; 'crocodile'; 'woman']",woman
10565,34,"['sweet_pepper'; 'skyscraper'; 'snake']",skyscraper
10566,53,"['caterpillar'; 'lion'; 'mountain']",lion
10567,37,"['snail'; 'train'; 'butterfly']",train
10568,59,"['pine_tree'; 'tank'; 'tulip']",tank
10569,75,"['possum'; 'table'; 'caterpillar']",table
10570,19,"['pear'; 'fox'; 'road']",pear
10571,48,"['willow_tree'; 'forest'; 'castle']",forest
10572,46,"['television'; 'snake'; 'tractor']",snake
10573,51,"['beaver'; 'bear'; 'pickup_truck']",beaver
10574,94,"['skunk'; 'skyscraper'; 'sunflower']",skyscraper
10575,80,"['dolphin'; 'dinosaur'; 'lion']",dinosaur
10576,64,"['pickup_truck'; 'dinosaur'; 'raccoon']",dinosaur
10577,10,"['poppy'; 'crab'; 'spider']",poppy
10578,32,"['maple_tree'; 'orchid'; 'leopard']",orchid
10579,65,"['turtle'; 'possum'; 'plate']",plate
10580,42,"['camel'; 'wolf'; 'squirrel']",camel
10581,14,"['tank'; 'bed'; 'dolphin']",bed
10582,78,"['spider'; 'cattle'; 'bowl']",cattle
10583,30,"['wardrobe'; 'plain'; 'lamp']",lamp
10584,81,"['beaver'; 'castle'; 'tiger']",castle
10585,43,"['bear'; 'table'; 'cloud']",table
10586,37,"['train'; 'snail'; 'butterfly']",butterfly
10587,87,"['table'; 'pear'; 'bus']",pear
10588,24,"['crab'; 'bee'; 'tulip']",tulip
10589,30,"['plain'; 'lamp'; 'wardrobe']",lamp
10590,7,"['butterfly'; 'maple_tree'; 'table']",table
10591,92,"['camel'; 'lamp'; 'clock']",lamp
10592,75,"['possum'; 'caterpillar'; 'table']",table
10593,53,"['mountain'; 'caterpillar'; 'lion']",caterpillar
10594,72,"['cockroach'; 'crocodile'; 'woman']",woman
10595,87,"['pear'; 'bus'; 'table']",bus
10596,76,"['butterfly'; 'bed'; 'snake']",bed
10597,90,"['lobster'; 'boy'; 'sunflower']",boy
10598,53,"['lion'; 'caterpillar'; 'mountain']",lion
10599,60,"['cloud'; 'bottle'; 'caterpillar']",bottle
10600,92,"['lamp'; 'clock'; 'camel']",lamp
10601,68,"['bee'; 'couch'; 'bottle']",couch
10602,92,"['camel'; 'clock'; 'lamp']",clock
10603,87,"['pear'; 'bus'; 'table']",bus
10604,85,"['butterfly'; 'willow_tree'; 'crab']",butterfly
10605,55,"['flatfish'; 'crab'; 'bus']",bus
10606,44,"['television'; 'pickup_truck'; 'lion']",lion
10607,69,"['skyscraper'; 'cloud'; 'bicycle']",bicycle
10608,48,"['castle'; 'forest'; 'willow_tree']",forest
10609,49,"['castle'; 'lawn_mower'; 'otter']",lawn_mower
10610,57,"['squirrel'; 'wardrobe'; 'bridge']",wardrobe
10611,16,"['skyscraper'; 'worm'; 'aquarium_fish']",worm
10612,52,"['worm'; 'shrew'; 'flatfish']",shrew
