index,true_label,candidate_labels,complementary_label
2657,62,"['lamp'; 'telephone'; 'dolphin'; 'forest'; 'mouse'; 'tulip']",lamp
2658,16,"['flatfish'; 'girl'; 'chimpanzee'; 'mountain'; 'sunflower'; 'plain']",girl
2659,88,"['beaver'; 'otter'; 'skyscraper'; 'bus'; 'shrew'; 'forest']",skyscraper
2660,87,"['leopard'; 'road'; 'bear'; 'butterfly'; 'forest'; 'clock']",road
2661,57,"['chair'; 'road'; 'skunk'; 'beetle'; 'rabbit'; 'poppy']",chair
2662,97,"['mushroom'; 'clock'; 'seal'; 'whale'; 'kangaroo'; 'snake']",clock
2663,45,"['tank'; 'palm_tree'; 'orange'; 'bridge'; 'man'; 'otter']",palm_tree
2664,1,"['caterpillar'; 'dinosaur'; 'whale'; 'butterfly'; 'rose'; 'television']",dinosaur
2665,77,"['bed'; 'shrew'; 'otter'; 'can'; 'rose'; 'caterpillar']",otter
2666,83,"['couch'; 'motorcycle'; 'pickup_truck'; 'beaver'; 'plain'; 'cup']",beaver
2667,47,"['wardrobe'; 'bus'; 'oak_tree'; 'bridge'; 'lion'; 'beetle']",lion
2668,2,"['skyscraper'; 'beaver'; 'bridge'; 'otter'; 'bed'; 'cup']",beaver
2669,41,"['beetle'; 'trout'; 'bottle'; 'dinosaur'; 'streetcar'; 'bicycle']",trout
2670,68,"['table'; 'sea'; 'aquarium_fish'; 'ray'; 'telephone'; 'kangaroo']",kangaroo
2671,18,"['dolphin'; 'girl'; 'oak_tree'; 'beetle'; 'beaver'; 'lawn_mower']",girl
2672,75,"['rose'; 'aquarium_fish'; 'sea'; 'trout'; 'orchid'; 'butterfly']",aquarium_fish
2673,38,"['pear'; 'motorcycle'; 'ray'; 'telephone'; 'table'; 'oak_tree']",motorcycle
2674,70,"['snake'; 'fox'; 'sea'; 'crab'; 'hamster'; 'cattle']",fox
2675,38,"['oak_tree'; 'table'; 'motorcycle'; 'ray'; 'pear'; 'telephone']",table
2676,16,"['mountain'; 'girl'; 'flatfish'; 'sunflower'; 'plain'; 'chimpanzee']",chimpanzee
2677,96,"['cockroach'; 'tank'; 'telephone'; 'orange'; 'can'; 'motorcycle']",orange
2678,92,"['otter'; 'couch'; 'turtle'; 'tank'; 'man'; 'whale']",couch
2679,57,"['beetle'; 'road'; 'poppy'; 'rabbit'; 'chair'; 'skunk']",road
2680,88,"['bus'; 'shrew'; 'otter'; 'forest'; 'beaver'; 'skyscraper']",skyscraper
2681,95,"['rose'; 'mushroom'; 'tractor'; 'oak_tree'; 'lawn_mower'; 'house']",tractor
2682,61,"['ray'; 'forest'; 'shark'; 'crab'; 'lamp'; 'skunk']",forest
2683,57,"['poppy'; 'skunk'; 'rabbit'; 'road'; 'beetle'; 'chair']",skunk
2684,66,"['lizard'; 'can'; 'maple_tree'; 'elephant'; 'hamster'; 'bicycle']",lizard
2685,64,"['wolf'; 'shark'; 'pickup_truck'; 'bottle'; 'aquarium_fish'; 'squirrel']",shark
2686,52,"['chimpanzee'; 'beetle'; 'mushroom'; 'poppy'; 'crocodile'; 'motorcycle']",crocodile
2687,24,"['tiger'; 'butterfly'; 'otter'; 'cattle'; 'streetcar'; 'chair']",otter
2688,59,"['shark'; 'skunk'; 'mushroom'; 'camel'; 'elephant'; 'dolphin']",skunk
2689,35,"['chimpanzee'; 'can'; 'worm'; 'sea'; 'plate'; 'tank']",chimpanzee
2690,25,"['plain'; 'road'; 'mountain'; 'bicycle'; 'snail'; 'mouse']",road
2691,13,"['chimpanzee'; 'maple_tree'; 'sunflower'; 'motorcycle'; 'man'; 'pine_tree']",chimpanzee
2692,18,"['oak_tree'; 'girl'; 'dolphin'; 'lawn_mower'; 'beetle'; 'beaver']",girl
2693,20,"['caterpillar'; 'fox'; 'pine_tree'; 'possum'; 'sweet_pepper'; 'mushroom']",fox
2694,64,"['shark'; 'squirrel'; 'wolf'; 'bottle'; 'pickup_truck'; 'aquarium_fish']",bottle
2695,21,"['rocket'; 'flatfish'; 'seal'; 'fox'; 'castle'; 'willow_tree']",castle
2696,13,"['maple_tree'; 'chimpanzee'; 'pine_tree'; 'motorcycle'; 'man'; 'sunflower']",chimpanzee
2697,19,"['lawn_mower'; 'cup'; 'table'; 'bicycle'; 'shark'; 'tulip']",cup
2698,3,"['seal'; 'beaver'; 'dolphin'; 'crab'; 'snake'; 'rabbit']",seal
2699,34,"['woman'; 'bicycle'; 'bowl'; 'porcupine'; 'wardrobe'; 'rocket']",wardrobe
2700,96,"['cockroach'; 'tank'; 'motorcycle'; 'telephone'; 'can'; 'orange']",orange
2701,54,"['seal'; 'porcupine'; 'train'; 'wardrobe'; 'tank'; 'tulip']",seal
2702,53,"['mountain'; 'otter'; 'hamster'; 'forest'; 'apple'; 'pine_tree']",otter
2703,38,"['ray'; 'motorcycle'; 'table'; 'telephone'; 'pear'; 'oak_tree']",table
2704,37,"['wolf'; 'couch'; 'tulip'; 'wardrobe'; 'lamp'; 'tractor']",couch
2705,62,"['lamp'; 'tulip'; 'forest'; 'dolphin'; 'mouse'; 'telephone']",forest
2706,46,"['wardrobe'; 'sweet_pepper'; 'bee'; 'television'; 'plain'; 'table']",sweet_pepper
2707,11,"['worm'; 'tank'; 'bicycle'; 'bed'; 'trout'; 'dolphin']",worm
2708,53,"['hamster'; 'apple'; 'otter'; 'mountain'; 'forest'; 'pine_tree']",hamster
2709,97,"['mushroom'; 'kangaroo'; 'whale'; 'snake'; 'clock'; 'seal']",clock
2710,3,"['snake'; 'seal'; 'dolphin'; 'rabbit'; 'beaver'; 'crab']",rabbit
2711,4,"['dinosaur'; 'table'; 'tulip'; 'rose'; 'orchid'; 'train']",table
2712,43,"['porcupine'; 'crocodile'; 'turtle'; 'telephone'; 'rose'; 'can']",Phone
2713,89,"['lizard'; 'otter'; 'wardrobe'; 'rabbit'; 'lamp'; 'snail']",wardrobe
2714,90,"['mountain'; 'bed'; 'shark'; 'cockroach'; 'butterfly'; 'flatfish']",cockroach
2715,44,"['elephant'; 'plate'; 'cockroach'; 'orange'; 'bridge'; 'shrew']",orange
2716,63,"['can'; 'sweet_pepper'; 'telephone'; 'pickup_truck'; 'kangaroo'; 'lamp']",telephone
2717,11,"['trout'; 'dolphin'; 'worm'; 'bed'; 'bicycle'; 'tank']",bed
2718,63,"['sweet_pepper'; 'kangaroo'; 'lamp'; 'telephone'; 'pickup_truck'; 'can']",lamp
2719,96,"['motorcycle'; 'orange'; 'tank'; 'telephone'; 'can'; 'cockroach']",orange
2720,46,"['wardrobe'; 'television'; 'table'; 'sweet_pepper'; 'bee'; 'plain']",sweet_pepper
2721,74,"['can'; 'forest'; 'palm_tree'; 'chair'; 'whale'; 'sunflower']",chair
2722,70,"['snake'; 'crab'; 'cattle'; 'sea'; 'hamster'; 'fox']",hamster
2723,86,"['rabbit'; 'sunflower'; 'lizard'; 'mushroom'; 'television'; 'girl']",rabbit
2724,15,"['snake'; 'sunflower'; 'wardrobe'; 'clock'; 'bottle'; 'rocket']",wardrobe
2725,93,"['table'; 'bicycle'; 'lamp'; 'leopard'; 'spider'; 'tank']",bicycle
2726,34,"['wardrobe'; 'woman'; 'bowl'; 'porcupine'; 'bicycle'; 'rocket']",woman
2727,29,"['rabbit'; 'clock'; 'turtle'; 'fox'; 'apple'; 'woman']",clock
2728,63,"['sweet_pepper'; 'kangaroo'; 'pickup_truck'; 'telephone'; 'can'; 'lamp']",kangaroo
2729,2,"['beaver'; 'bridge'; 'skyscraper'; 'bed'; 'otter'; 'cup']",bridge
2730,29,"['rabbit'; 'clock'; 'apple'; 'woman'; 'turtle'; 'fox']",clock
2731,95,"['oak_tree'; 'lawn_mower'; 'house'; 'mushroom'; 'tractor'; 'rose']",lawn_mower
2732,41,"['streetcar'; 'bottle'; 'trout'; 'dinosaur'; 'bicycle'; 'beetle']",trout
2733,37,"['tulip'; 'wolf'; 'couch'; 'lamp'; 'tractor'; 'wardrobe']",wolf
2734,85,"['mushroom'; 'bicycle'; 'worm'; 'cockroach'; 'leopard'; 'girl']",leopard
2735,63,"['sweet_pepper'; 'lamp'; 'pickup_truck'; 'telephone'; 'can'; 'kangaroo']",lamp
2736,95,"['house'; 'rose'; 'mushroom'; 'tractor'; 'oak_tree'; 'lawn_mower']",rose
2737,49,"['elephant'; 'cloud'; 'pear'; 'girl'; 'bottle'; 'plain']",pear
2738,21,"['willow_tree'; 'seal'; 'castle'; 'fox'; 'flatfish'; 'rocket']",castle
2739,68,"['aquarium_fish'; 'sea'; 'ray'; 'telephone'; 'table'; 'kangaroo']",kangaroo
2740,68,"['aquarium_fish'; 'table'; 'telephone'; 'ray'; 'sea'; 'kangaroo']",table
2741,98,"['rose'; 'hamster'; 'otter'; 'apple'; 'kangaroo'; 'crab']",hamster
2742,67,"['spider'; 'trout'; 'palm_tree'; 'rose'; 'kangaroo'; 'chair']",palm_tree
2743,55,"['crocodile'; 'house'; 'skunk'; 'cattle'; 'beetle'; 'cockroach']",house
2744,83,"['pickup_truck'; 'motorcycle'; 'cup'; 'plain'; 'couch'; 'beaver']",couch
2745,63,"['telephone'; 'can'; 'lamp'; 'sweet_pepper'; 'kangaroo'; 'pickup_truck']",kangaroo
2746,44,"['bridge'; 'shrew'; 'cockroach'; 'plate'; 'orange'; 'elephant']",orange
2747,20,"['possum'; 'fox'; 'sweet_pepper'; 'mushroom'; 'caterpillar'; 'pine_tree']",sweet_pepper
2748,44,"['plate'; 'shrew'; 'cockroach'; 'elephant'; 'bridge'; 'orange']",orange
2749,14,"['crocodile'; 'sweet_pepper'; 'telephone'; 'tiger'; 'girl'; 'train']",crocodile
2750,58,"['raccoon'; 'television'; 'cloud'; 'snail'; 'bowl'; 'bicycle']",bowl
2751,76,"['beaver'; 'bottle'; 'rocket'; 'maple_tree'; 'cattle'; 'tractor']",beaver
2752,22,"['maple_tree'; 'willow_tree'; 'dinosaur'; 'otter'; 'oak_tree'; 'skunk']",dinosaur
2753,82,"['chair'; 'train'; 'fox'; 'bus'; 'whale'; 'elephant']",chair
2754,68,"['sea'; 'telephone'; 'ray'; 'kangaroo'; 'table'; 'aquarium_fish']",kangaroo
2755,54,"['tank'; 'tulip'; 'porcupine'; 'train'; 'seal'; 'wardrobe']",porcupine
2756,36,"['forest'; 'rose'; 'otter'; 'snake'; 'road'; 'crocodile']",otter
2757,39,"['cup'; 'camel'; 'elephant'; 'lizard'; 'pickup_truck'; 'bicycle']",camel
2758,20,"['caterpillar'; 'mushroom'; 'pine_tree'; 'possum'; 'sweet_pepper'; 'fox']",mushroom
2759,14,"['tiger'; 'train'; 'sweet_pepper'; 'crocodile'; 'girl'; 'telephone']",train
2760,25,"['mountain'; 'road'; 'snail'; 'bicycle'; 'plain'; 'mouse']",snail
2761,97,"['mushroom'; 'clock'; 'whale'; 'kangaroo'; 'seal'; 'snake']",clock
2762,56,"['bee'; 'lamp'; 'rose'; 'beetle'; 'willow_tree'; 'whale']",lamp
2763,64,"['shark'; 'bottle'; 'aquarium_fish'; 'pickup_truck'; 'wolf'; 'squirrel']",shark
2764,56,"['whale'; 'lamp'; 'rose'; 'willow_tree'; 'beetle'; 'bee']",lamp
2765,84,"['keyboard'; 'lizard'; 'dinosaur'; 'tank'; 'bear'; 'cup']",lizard
2766,85,"['bicycle'; 'cockroach'; 'leopard'; 'girl'; 'mushroom'; 'worm']",cockroach
2767,19,"['bicycle'; 'table'; 'cup'; 'shark'; 'lawn_mower'; 'tulip']",shark
2768,57,"['road'; 'rabbit'; 'skunk'; 'poppy'; 'chair'; 'beetle']",chair
2769,4,"['train'; 'dinosaur'; 'table'; 'orchid'; 'tulip'; 'rose']",table
2770,76,"['bottle'; 'tractor'; 'cattle'; 'rocket'; 'beaver'; 'maple_tree']",tractor
2771,67,"['kangaroo'; 'chair'; 'trout'; 'spider'; 'palm_tree'; 'rose']",chair
2772,63,"['lamp'; 'kangaroo'; 'can'; 'telephone'; 'sweet_pepper'; 'pickup_truck']",lamp
2773,3,"['dolphin'; 'snake'; 'rabbit'; 'beaver'; 'crab'; 'seal']",rabbit
2774,88,"['beaver'; 'otter'; 'shrew'; 'skyscraper'; 'bus'; 'forest']",skyscraper
2775,76,"['rocket'; 'beaver'; 'bottle'; 'tractor'; 'cattle'; 'maple_tree']",beaver
2776,35,"['plate'; 'tank'; 'worm'; 'can'; 'chimpanzee'; 'sea']",chimpanzee
2777,21,"['willow_tree'; 'rocket'; 'fox'; 'seal'; 'castle'; 'flatfish']",rocket
2778,18,"['dolphin'; 'lawn_mower'; 'beetle'; 'oak_tree'; 'beaver'; 'girl']",lawn_mower
2779,14,"['tiger'; 'train'; 'telephone'; 'sweet_pepper'; 'girl'; 'crocodile']",train
2780,89,"['wardrobe'; 'snail'; 'rabbit'; 'lamp'; 'otter'; 'lizard']",lamp
2781,33,"['butterfly'; 'shark'; 'lamp'; 'maple_tree'; 'beetle'; 'dolphin']",butterfly
2782,72,"['flatfish'; 'bee'; 'boy'; 'sunflower'; 'poppy'; 'possum']",boy
2783,5,"['chimpanzee'; 'hamster'; 'pickup_truck'; 'apple'; 'woman'; 'skyscraper']",hamster
2784,17,"['tiger'; 'dinosaur'; 'tractor'; 'leopard'; 'worm'; 'seal']",tractor
2785,67,"['rose'; 'palm_tree'; 'trout'; 'spider'; 'kangaroo'; 'chair']",palm_tree
2786,76,"['cattle'; 'bottle'; 'rocket'; 'beaver'; 'maple_tree'; 'tractor']",beaver
2787,1,"['rose'; 'dinosaur'; 'whale'; 'butterfly'; 'television'; 'caterpillar']",television
2788,58,"['television'; 'raccoon'; 'bowl'; 'bicycle'; 'snail'; 'cloud']",raccoon
2789,61,"['crab'; 'ray'; 'shark'; 'skunk'; 'forest'; 'lamp']",skunk
2790,48,"['otter'; 'elephant'; 'rocket'; 'castle'; 'cockroach'; 'pickup_truck']",elephant
2791,80,"['clock'; 'chair'; 'spider'; 'dolphin'; 'cattle'; 'willow_tree']",dolphin
2792,76,"['bottle'; 'rocket'; 'tractor'; 'cattle'; 'maple_tree'; 'beaver']",beaver
2793,22,"['oak_tree'; 'willow_tree'; 'skunk'; 'otter'; 'dinosaur'; 'maple_tree']",skunk
2794,85,"['mushroom'; 'girl'; 'leopard'; 'worm'; 'bicycle'; 'cockroach']",girl
2795,63,"['kangaroo'; 'can'; 'pickup_truck'; 'telephone'; 'lamp'; 'sweet_pepper']",can
2796,51,"['wolf'; 'porcupine'; 'chimpanzee'; 'boy'; 'orange'; 'dolphin']",orange
2797,37,"['tulip'; 'couch'; 'wardrobe'; 'tractor'; 'lamp'; 'wolf']",tractor
2798,67,"['kangaroo'; 'chair'; 'rose'; 'palm_tree'; 'spider'; 'trout']",chair
2799,29,"['woman'; 'apple'; 'fox'; 'clock'; 'rabbit'; 'turtle']",woman
2800,47,"['beetle'; 'wardrobe'; 'lion'; 'bus'; 'bridge'; 'oak_tree']",lion
2801,60,"['orange'; 'tank'; 'bed'; 'snail'; 'bowl'; 'squirrel']",bed
2802,38,"['pear'; 'motorcycle'; 'telephone'; 'table'; 'ray'; 'oak_tree']",motorcycle
2803,76,"['tractor'; 'bottle'; 'cattle'; 'beaver'; 'rocket'; 'maple_tree']",beaver
2804,92,"['man'; 'whale'; 'couch'; 'otter'; 'tank'; 'turtle']",tank
2805,25,"['mountain'; 'mouse'; 'plain'; 'road'; 'bicycle'; 'snail']",mountain
2806,71,"['forest'; 'sunflower'; 'tiger'; 'lion'; 'tulip'; 'crab']",lion
2807,18,"['beetle'; 'beaver'; 'lawn_mower'; 'girl'; 'oak_tree'; 'dolphin']",beaver
2808,39,"['elephant'; 'camel'; 'bicycle'; 'pickup_truck'; 'cup'; 'lizard']",elephant
2809,64,"['wolf'; 'bottle'; 'pickup_truck'; 'squirrel'; 'shark'; 'aquarium_fish']",bottle
2810,27,"['tiger'; 'sweet_pepper'; 'worm'; 'wolf'; 'rocket'; 'girl']",sweet_pepper
2811,18,"['girl'; 'lawn_mower'; 'dolphin'; 'beetle'; 'oak_tree'; 'beaver']",girl
2812,42,"['beaver'; 'dolphin'; 'girl'; 'raccoon'; 'bottle'; 'lion']",girl
2813,83,"['couch'; 'cup'; 'beaver'; 'plain'; 'pickup_truck'; 'motorcycle']",beaver
2814,92,"['whale'; 'turtle'; 'couch'; 'otter'; 'tank'; 'man']",couch
2815,68,"['telephone'; 'kangaroo'; 'ray'; 'aquarium_fish'; 'sea'; 'table']",kangaroo
2816,67,"['palm_tree'; 'trout'; 'chair'; 'spider'; 'kangaroo'; 'rose']",palm_tree
2817,40,"['apple'; 'skyscraper'; 'baby'; 'dinosaur'; 'sea'; 'cup']",baby
2818,41,"['beetle'; 'trout'; 'dinosaur'; 'streetcar'; 'bicycle'; 'bottle']",trout
2819,18,"['beetle'; 'oak_tree'; 'girl'; 'dolphin'; 'beaver'; 'lawn_mower']",girl
2820,51,"['boy'; 'orange'; 'porcupine'; 'wolf'; 'dolphin'; 'chimpanzee']",boy
2821,85,"['bicycle'; 'cockroach'; 'leopard'; 'worm'; 'mushroom'; 'girl']",cockroach
2822,84,"['lizard'; 'bear'; 'keyboard'; 'dinosaur'; 'tank'; 'cup']",keyboard
2823,39,"['elephant'; 'pickup_truck'; 'bicycle'; 'camel'; 'cup'; 'lizard']",cup
2824,60,"['orange'; 'squirrel'; 'bed'; 'tank'; 'snail'; 'bowl']",squirrel
2825,90,"['bed'; 'butterfly'; 'mountain'; 'flatfish'; 'shark'; 'cockroach']",butterfly
2826,58,"['bicycle'; 'cloud'; 'bowl'; 'raccoon'; 'snail'; 'television']",bowl
2827,35,"['tank'; 'can'; 'plate'; 'chimpanzee'; 'worm'; 'sea']",chimpanzee
2828,62,"['lamp'; 'tulip'; 'dolphin'; 'telephone'; 'mouse'; 'forest']",dolphin
2829,83,"['motorcycle'; 'couch'; 'plain'; 'beaver'; 'pickup_truck'; 'cup']",beaver
2830,39,"['bicycle'; 'cup'; 'camel'; 'pickup_truck'; 'elephant'; 'lizard']",cup
2831,47,"['oak_tree'; 'beetle'; 'bridge'; 'wardrobe'; 'lion'; 'bus']",lion
2832,46,"['table'; 'sweet_pepper'; 'plain'; 'bee'; 'television'; 'wardrobe']",sweet_pepper
2833,61,"['crab'; 'shark'; 'skunk'; 'forest'; 'lamp'; 'ray']",skunk
2834,59,"['mushroom'; 'dolphin'; 'skunk'; 'elephant'; 'camel'; 'shark']",dolphin
2835,99,"['snail'; 'pine_tree'; 'shrew'; 'lawn_mower'; 'sweet_pepper'; 'palm_tree']",palm_tree
2836,47,"['bus'; 'wardrobe'; 'beetle'; 'lion'; 'bridge'; 'oak_tree']",lion
2837,64,"['squirrel'; 'aquarium_fish'; 'pickup_truck'; 'bottle'; 'shark'; 'wolf']",aquarium_fish
2838,8,"['bed'; 'wardrobe'; 'lobster'; 'man'; 'snake'; 'fox']",lobster
2839,27,"['worm'; 'sweet_pepper'; 'rocket'; 'tiger'; 'wolf'; 'girl']",sweet_pepper
2840,69,"['tank'; 'forest'; 'castle'; 'butterfly'; 'bus'; 'willow_tree']",forest
2841,81,"['bear'; 'oak_tree'; 'leopard'; 'clock'; 'whale'; 'telephone']",oak_tree
2842,78,"['bed'; 'lobster'; 'keyboard'; 'crab'; 'man'; 'tiger']",keyboard
2843,56,"['whale'; 'willow_tree'; 'rose'; 'bee'; 'lamp'; 'beetle']",bee
2844,49,"['cloud'; 'girl'; 'bottle'; 'plain'; 'elephant'; 'pear']",girl
2845,64,"['aquarium_fish'; 'squirrel'; 'pickup_truck'; 'shark'; 'wolf'; 'bottle']",bottle
2846,84,"['lizard'; 'tank'; 'bear'; 'cup'; 'dinosaur'; 'keyboard']",keyboard
2847,90,"['mountain'; 'flatfish'; 'butterfly'; 'cockroach'; 'shark'; 'bed']",bed
2848,28,"['lizard'; 'chair'; 'palm_tree'; 'butterfly'; 'pine_tree'; 'kangaroo']",lizard
2849,72,"['boy'; 'sunflower'; 'bee'; 'poppy'; 'flatfish'; 'possum']",sunflower
2850,22,"['willow_tree'; 'skunk'; 'maple_tree'; 'oak_tree'; 'otter'; 'dinosaur']",skunk
2851,79,"['oak_tree'; 'bus'; 'sea'; 'telephone'; 'lobster'; 'elephant']",elephant
2852,8,"['man'; 'snake'; 'wardrobe'; 'lobster'; 'bed'; 'fox']",lobster
2853,56,"['bee'; 'rose'; 'lamp'; 'whale'; 'beetle'; 'willow_tree']",whale
2854,18,"['lawn_mower'; 'dolphin'; 'girl'; 'beetle'; 'beaver'; 'oak_tree']",girl
2855,32,"['apple'; 'leopard'; 'baby'; 'porcupine'; 'road'; 'snail']",apple
2856,5,"['pickup_truck'; 'skyscraper'; 'chimpanzee'; 'hamster'; 'apple'; 'woman']",skyscraper
2857,5,"['apple'; 'woman'; 'hamster'; 'pickup_truck'; 'skyscraper'; 'chimpanzee']",woman
2858,2,"['beaver'; 'otter'; 'bridge'; 'bed'; 'cup'; 'skyscraper']",skyscraper
2859,73,"['orchid'; 'apple'; 'worm'; 'bed'; 'girl'; 'leopard']",apple
2860,67,"['palm_tree'; 'kangaroo'; 'chair'; 'rose'; 'spider'; 'trout']",palm_tree
2861,76,"['cattle'; 'beaver'; 'bottle'; 'maple_tree'; 'rocket'; 'tractor']",beaver
2862,49,"['pear'; 'plain'; 'cloud'; 'girl'; 'elephant'; 'bottle']",girl
2863,83,"['plain'; 'pickup_truck'; 'cup'; 'beaver'; 'couch'; 'motorcycle']",beaver
2864,17,"['dinosaur'; 'tiger'; 'worm'; 'leopard'; 'tractor'; 'seal']",tractor
2865,13,"['man'; 'chimpanzee'; 'sunflower'; 'pine_tree'; 'motorcycle'; 'maple_tree']",chimpanzee
2866,4,"['table'; 'tulip'; 'orchid'; 'rose'; 'train'; 'dinosaur']",train
2867,58,"['snail'; 'television'; 'cloud'; 'raccoon'; 'bicycle'; 'bowl']",raccoon
2868,16,"['flatfish'; 'mountain'; 'plain'; 'chimpanzee'; 'sunflower'; 'girl']",chimpanzee
2869,53,"['forest'; 'otter'; 'hamster'; 'apple'; 'mountain'; 'pine_tree']",otter
2870,61,"['lamp'; 'skunk'; 'ray'; 'forest'; 'shark'; 'crab']",skunk
2871,79,"['elephant'; 'bus'; 'telephone'; 'sea'; 'oak_tree'; 'lobster']",bus
2872,84,"['bear'; 'tank'; 'dinosaur'; 'cup'; 'keyboard'; 'lizard']",keyboard
2873,41,"['bottle'; 'streetcar'; 'bicycle'; 'trout'; 'beetle'; 'dinosaur']",dinosaur
2874,58,"['television'; 'bicycle'; 'snail'; 'bowl'; 'cloud'; 'raccoon']",bowl
2875,58,"['snail'; 'bowl'; 'cloud'; 'raccoon'; 'television'; 'bicycle']",bowl
2876,40,"['skyscraper'; 'sea'; 'baby'; 'cup'; 'apple'; 'dinosaur']",baby
2877,23,"['boy'; 'bee'; 'possum'; 'raccoon'; 'castle'; 'wolf']",castle
2878,33,"['lamp'; 'maple_tree'; 'beetle'; 'shark'; 'butterfly'; 'dolphin']",shark
2879,30,"['keyboard'; 'rabbit'; 'snake'; 'streetcar'; 'bus'; 'sunflower']",rabbit
2880,29,"['woman'; 'rabbit'; 'clock'; 'turtle'; 'fox'; 'apple']",clock
2881,29,"['clock'; 'apple'; 'woman'; 'rabbit'; 'fox'; 'turtle']",apple
2882,51,"['porcupine'; 'dolphin'; 'orange'; 'wolf'; 'boy'; 'chimpanzee']",orange
2883,54,"['wardrobe'; 'tulip'; 'seal'; 'tank'; 'porcupine'; 'train']",seal
2884,43,"['telephone'; 'can'; 'porcupine'; 'turtle'; 'rose'; 'crocodile']",rose
2885,76,"['cattle'; 'maple_tree'; 'tractor'; 'beaver'; 'bottle'; 'rocket']",beaver
2886,36,"['otter'; 'rose'; 'snake'; 'crocodile'; 'forest'; 'road']",rose
2887,63,"['kangaroo'; 'sweet_pepper'; 'pickup_truck'; 'lamp'; 'can'; 'telephone']",sweet_pepper
2888,16,"['girl'; 'chimpanzee'; 'flatfish'; 'mountain'; 'plain'; 'sunflower']",chimpanzee
2889,23,"['bee'; 'boy'; 'wolf'; 'castle'; 'possum'; 'raccoon']",castle
2890,44,"['cockroach'; 'orange'; 'bridge'; 'elephant'; 'plate'; 'shrew']",orange
2891,43,"['crocodile'; 'telephone'; 'porcupine'; 'can'; 'rose'; 'turtle']",telephone
2892,32,"['apple'; 'leopard'; 'road'; 'snail'; 'porcupine'; 'baby']",road
2893,28,"['lizard'; 'chair'; 'butterfly'; 'palm_tree'; 'pine_tree'; 'kangaroo']",chair
2894,46,"['television'; 'table'; 'wardrobe'; 'plain'; 'bee'; 'sweet_pepper']",bee
2895,78,"['tiger'; 'man'; 'keyboard'; 'lobster'; 'bed'; 'crab']",keyboard
2896,99,"['sweet_pepper'; 'snail'; 'shrew'; 'palm_tree'; 'pine_tree'; 'lawn_mower']",palm_tree
2897,43,"['can'; 'turtle'; 'telephone'; 'rose'; 'crocodile'; 'porcupine']",telephone
2898,3,"['dolphin'; 'rabbit'; 'crab'; 'beaver'; 'seal'; 'snake']",rabbit
2899,95,"['house'; 'mushroom'; 'oak_tree'; 'lawn_mower'; 'rose'; 'tractor']",tractor
2900,63,"['kangaroo'; 'telephone'; 'pickup_truck'; 'lamp'; 'sweet_pepper'; 'can']",kangaroo
2901,27,"['worm'; 'rocket'; 'tiger'; 'sweet_pepper'; 'wolf'; 'girl']",sweet_pepper
2902,2,"['bridge'; 'cup'; 'bed'; 'beaver'; 'otter'; 'skyscraper']",beaver
2903,92,"['turtle'; 'man'; 'couch'; 'otter'; 'whale'; 'tank']",turtle
2904,46,"['table'; 'sweet_pepper'; 'plain'; 'television'; 'bee'; 'wardrobe']",television
2905,89,"['rabbit'; 'lamp'; 'wardrobe'; 'snail'; 'otter'; 'lizard']",lamp
2906,67,"['trout'; 'palm_tree'; 'kangaroo'; 'spider'; 'rose'; 'chair']",palm_tree
2907,88,"['beaver'; 'otter'; 'bus'; 'shrew'; 'skyscraper'; 'forest']",skyscraper
2908,1,"['dinosaur'; 'television'; 'rose'; 'butterfly'; 'caterpillar'; 'whale']",television
2909,56,"['willow_tree'; 'whale'; 'rose'; 'bee'; 'lamp'; 'beetle']",whale
2910,38,"['telephone'; 'motorcycle'; 'table'; 'ray'; 'pear'; 'oak_tree']",table
2911,16,"['chimpanzee'; 'girl'; 'sunflower'; 'flatfish'; 'mountain'; 'plain']",mountain
2912,29,"['turtle'; 'rabbit'; 'woman'; 'clock'; 'fox'; 'apple']",woman
2913,44,"['bridge'; 'elephant'; 'cockroach'; 'shrew'; 'plate'; 'orange']",orange
2914,74,"['sunflower'; 'palm_tree'; 'chair'; 'whale'; 'forest'; 'can']",chair
2915,87,"['bear'; 'road'; 'leopard'; 'forest'; 'clock'; 'butterfly']",road
2916,78,"['crab'; 'tiger'; 'bed'; 'man'; 'lobster'; 'keyboard']",bed
2917,96,"['tank'; 'motorcycle'; 'orange'; 'cockroach'; 'telephone'; 'can']",orange
2918,56,"['rose'; 'willow_tree'; 'bee'; 'whale'; 'beetle'; 'lamp']",whale
2919,68,"['aquarium_fish'; 'telephone'; 'sea'; 'ray'; 'kangaroo'; 'table']",kangaroo
2920,49,"['pear'; 'plain'; 'elephant'; 'bottle'; 'cloud'; 'girl']",elephant
2921,9,"['sea'; 'boy'; 'can'; 'rocket'; 'mountain'; 'pine_tree']",boy
2922,95,"['tractor'; 'rose'; 'mushroom'; 'lawn_mower'; 'oak_tree'; 'house']",rose
2923,85,"['worm'; 'girl'; 'leopard'; 'mushroom'; 'bicycle'; 'cockroach']",girl
2924,55,"['skunk'; 'cockroach'; 'beetle'; 'crocodile'; 'cattle'; 'house']",crocodile
2925,2,"['beaver'; 'otter'; 'bridge'; 'cup'; 'skyscraper'; 'bed']",skyscraper
2926,51,"['chimpanzee'; 'dolphin'; 'boy'; 'porcupine'; 'orange'; 'wolf']",orange
