index,true_label,cluster_id,candidate_labels,complementary_label
2253,4,1,"['bird'; 'cat'; 'dog'; 'automobile']",automobile
2254,3,0,"['airplane'; 'deer'; 'automobile'; 'truck']",deer
2255,8,8,"['dog'; 'bird'; 'cat'; 'airplane']",dog
2256,7,6,"['frog'; 'deer'; 'truck'; 'airplane']",truck
2257,4,7,"['truck'; 'dog'; 'bird'; 'frog']",truck
2258,0,8,"['bird'; 'cat'; 'dog'; 'airplane']",bird
2259,1,7,"['dog'; 'frog'; 'truck'; 'bird']",dog
2260,5,8,"['dog'; 'bird'; 'airplane'; 'cat']",bird
2261,5,4,"['dog'; 'cat'; 'airplane'; 'ship']",airplane
2262,0,4,"['ship'; 'airplane'; 'cat'; 'dog']",cat
2263,7,1,"['cat'; 'dog'; 'bird'; 'automobile']",automobile
2264,0,5,"['horse'; 'frog'; 'cat'; 'ship']",horse
2265,8,4,"['dog'; 'airplane'; 'cat'; 'ship']",dog
2266,5,1,"['bird'; 'automobile'; 'dog'; 'cat']",automobile
2267,6,6,"['truck'; 'frog'; 'airplane'; 'deer']",truck
2268,1,0,"['airplane'; 'automobile'; 'truck'; 'deer']",deer
2269,2,1,"['automobile'; 'cat'; 'dog'; 'bird']",automobile
2270,3,8,"['bird'; 'cat'; 'airplane'; 'dog']",airplane
2271,5,8,"['bird'; 'dog'; 'airplane'; 'cat']",airplane
2272,8,9,"['frog'; 'bird'; 'truck'; 'automobile']",truck
2273,9,6,"['airplane'; 'deer'; 'truck'; 'frog']",deer
2274,6,4,"['ship'; 'cat'; 'airplane'; 'dog']",airplane
2275,7,2,"['automobile'; 'frog'; 'ship'; 'airplane']",frog
2276,6,7,"['bird'; 'frog'; 'dog'; 'truck']",dog
2277,0,4,"['dog'; 'cat'; 'ship'; 'airplane']",dog
2278,7,2,"['automobile'; 'airplane'; 'frog'; 'ship']",frog
2279,3,2,"['airplane'; 'ship'; 'frog'; 'automobile']",frog
2280,1,9,"['frog'; 'automobile'; 'truck'; 'bird']",frog
2281,9,8,"['bird'; 'dog'; 'cat'; 'airplane']",bird
2282,4,1,"['bird'; 'automobile'; 'cat'; 'dog']",automobile
2283,1,4,"['airplane'; 'ship'; 'dog'; 'cat']",dog
2284,8,9,"['truck'; 'bird'; 'frog'; 'automobile']",bird
2285,8,3,"['airplane'; 'cat'; 'ship'; 'automobile']",cat
2286,1,9,"['truck'; 'bird'; 'frog'; 'automobile']",bird
2287,0,9,"['truck'; 'frog'; 'bird'; 'automobile']",frog
2288,6,8,"['airplane'; 'cat'; 'dog'; 'bird']",dog
2289,1,0,"['automobile'; 'truck'; 'deer'; 'airplane']",deer
2290,7,9,"['bird'; 'truck'; 'automobile'; 'frog']",truck
2291,2,7,"['dog'; 'truck'; 'frog'; 'bird']",truck
2292,5,9,"['bird'; 'frog'; 'automobile'; 'truck']",automobile
2293,4,0,"['airplane'; 'truck'; 'automobile'; 'deer']",truck
2294,5,1,"['dog'; 'cat'; 'automobile'; 'bird']",automobile
2295,6,1,"['bird'; 'cat'; 'dog'; 'automobile']",automobile
2296,6,7,"['truck'; 'dog'; 'bird'; 'frog']",dog
2297,4,9,"['truck'; 'automobile'; 'bird'; 'frog']",truck
2298,8,5,"['ship'; 'cat'; 'horse'; 'frog']",cat
2299,6,4,"['airplane'; 'dog'; 'cat'; 'ship']",airplane
2300,4,4,"['ship'; 'dog'; 'cat'; 'airplane']",airplane
2301,7,7,"['bird'; 'dog'; 'truck'; 'frog']",truck
2302,9,2,"['airplane'; 'frog'; 'automobile'; 'ship']",frog
2303,9,8,"['airplane'; 'cat'; 'bird'; 'dog']",cat
2304,4,1,"['cat'; 'bird'; 'dog'; 'automobile']",automobile
2305,5,9,"['truck'; 'bird'; 'frog'; 'automobile']",bird
2306,1,3,"['ship'; 'automobile'; 'cat'; 'airplane']",cat
2307,3,9,"['truck'; 'frog'; 'automobile'; 'bird']",frog
2308,9,1,"['bird'; 'cat'; 'dog'; 'automobile']",bird
2309,8,9,"['bird'; 'truck'; 'frog'; 'automobile']",bird
2310,6,0,"['deer'; 'airplane'; 'truck'; 'automobile']",airplane
2311,7,4,"['airplane'; 'dog'; 'cat'; 'ship']",dog
2312,3,6,"['frog'; 'truck'; 'airplane'; 'deer']",truck
2313,9,3,"['cat'; 'automobile'; 'ship'; 'airplane']",cat
2314,5,4,"['cat'; 'airplane'; 'dog'; 'ship']",airplane
2315,2,1,"['bird'; 'automobile'; 'cat'; 'dog']",automobile
2316,5,9,"['truck'; 'bird'; 'frog'; 'automobile']",bird
2317,2,9,"['bird'; 'truck'; 'automobile'; 'frog']",truck
2318,1,3,"['cat'; 'ship'; 'automobile'; 'airplane']",ship
2319,7,1,"['bird'; 'dog'; 'automobile'; 'cat']",automobile
2320,1,6,"['frog'; 'airplane'; 'truck'; 'deer']",frog
2321,7,1,"['cat'; 'dog'; 'bird'; 'automobile']",automobile
2322,0,4,"['dog'; 'airplane'; 'cat'; 'ship']",dog
2323,8,3,"['automobile'; 'cat'; 'airplane'; 'ship']",cat
2324,3,1,"['cat'; 'dog'; 'automobile'; 'bird']",automobile
2325,8,6,"['deer'; 'airplane'; 'truck'; 'frog']",deer
2326,3,7,"['bird'; 'dog'; 'frog'; 'truck']",truck
2327,4,4,"['airplane'; 'cat'; 'dog'; 'ship']",airplane
2328,1,0,"['automobile'; 'airplane'; 'truck'; 'deer']",deer
2329,4,7,"['truck'; 'bird'; 'dog'; 'frog']",bird
2330,0,6,"['frog'; 'airplane'; 'deer'; 'truck']",frog
2331,7,7,"['dog'; 'frog'; 'bird'; 'truck']",truck
2332,9,2,"['frog'; 'airplane'; 'ship'; 'automobile']",frog
2333,8,0,"['truck'; 'airplane'; 'automobile'; 'deer']",deer
2334,5,9,"['truck'; 'bird'; 'automobile'; 'frog']",truck
2335,5,4,"['cat'; 'airplane'; 'ship'; 'dog']",airplane
2336,6,4,"['airplane'; 'cat'; 'ship'; 'dog']",airplane
2337,3,4,"['cat'; 'ship'; 'dog'; 'airplane']",ship
2338,9,2,"['frog'; 'automobile'; 'airplane'; 'ship']",frog
2339,1,1,"['cat'; 'automobile'; 'dog'; 'bird']",cat
2340,2,1,"['cat'; 'bird'; 'dog'; 'automobile']",automobile
2341,0,5,"['frog'; 'ship'; 'horse'; 'cat']",ship
2342,0,9,"['truck'; 'bird'; 'automobile'; 'frog']",bird
2343,2,6,"['deer'; 'truck'; 'frog'; 'airplane']",truck
2344,8,2,"['ship'; 'frog'; 'airplane'; 'automobile']",frog
2345,0,8,"['airplane'; 'bird'; 'cat'; 'dog']",bird
2346,2,5,"['frog'; 'ship'; 'horse'; 'cat']",ship
2347,9,2,"['frog'; 'airplane'; 'automobile'; 'ship']",frog
2348,3,1,"['cat'; 'automobile'; 'bird'; 'dog']",automobile
2349,2,5,"['cat'; 'ship'; 'frog'; 'horse']",ship
2350,0,4,"['airplane'; 'ship'; 'dog'; 'cat']",dog
2351,9,3,"['airplane'; 'ship'; 'automobile'; 'cat']",cat
2352,9,2,"['automobile'; 'frog'; 'airplane'; 'ship']",frog
2353,3,8,"['bird'; 'dog'; 'airplane'; 'cat']",airplane
2354,2,3,"['automobile'; 'ship'; 'airplane'; 'cat']",cat
2355,0,6,"['truck'; 'airplane'; 'frog'; 'deer']",frog
2356,6,1,"['automobile'; 'bird'; 'dog'; 'cat']",automobile
2357,9,2,"['automobile'; 'ship'; 'airplane'; 'frog']",ship
2358,7,2,"['ship'; 'frog'; 'automobile'; 'airplane']",frog
2359,3,0,"['automobile'; 'airplane'; 'deer'; 'truck']",deer
2360,7,7,"['dog'; 'bird'; 'truck'; 'frog']",truck
2361,5,1,"['cat'; 'bird'; 'dog'; 'automobile']",bird
2362,1,3,"['automobile'; 'ship'; 'airplane'; 'cat']",ship
2363,4,1,"['cat'; 'automobile'; 'dog'; 'bird']",automobile
2364,6,1,"['cat'; 'bird'; 'dog'; 'automobile']",bird
2365,0,0,"['automobile'; 'deer'; 'truck'; 'airplane']",deer
2366,7,8,"['bird'; 'dog'; 'cat'; 'airplane']",airplane
2367,5,8,"['cat'; 'airplane'; 'dog'; 'bird']",airplane
2368,8,6,"['deer'; 'airplane'; 'truck'; 'frog']",deer
2369,6,4,"['airplane'; 'dog'; 'cat'; 'ship']",dog
2370,7,9,"['automobile'; 'frog'; 'truck'; 'bird']",frog
2371,5,1,"['automobile'; 'cat'; 'bird'; 'dog']",bird
2372,2,8,"['dog'; 'cat'; 'bird'; 'airplane']",dog
2373,5,1,"['bird'; 'dog'; 'automobile'; 'cat']",automobile
2374,5,8,"['bird'; 'dog'; 'airplane'; 'cat']",airplane
2375,3,1,"['dog'; 'cat'; 'bird'; 'automobile']",automobile
2376,3,8,"['airplane'; 'bird'; 'dog'; 'cat']",airplane
2377,2,5,"['frog'; 'cat'; 'horse'; 'ship']",ship
2378,2,7,"['bird'; 'frog'; 'truck'; 'dog']",truck
2379,9,5,"['horse'; 'cat'; 'ship'; 'frog']",ship
2380,9,1,"['cat'; 'dog'; 'automobile'; 'bird']",dog
2381,8,2,"['airplane'; 'automobile'; 'ship'; 'frog']",frog
2382,8,3,"['airplane'; 'automobile'; 'ship'; 'cat']",cat
2383,3,5,"['horse'; 'ship'; 'cat'; 'frog']",ship
2384,5,9,"['bird'; 'truck'; 'frog'; 'automobile']",truck
2385,4,1,"['automobile'; 'dog'; 'bird'; 'cat']",dog
2386,3,6,"['frog'; 'deer'; 'truck'; 'airplane']",truck
2387,2,6,"['truck'; 'frog'; 'deer'; 'airplane']",frog
2388,8,5,"['horse'; 'cat'; 'frog'; 'ship']",horse
2389,1,6,"['frog'; 'airplane'; 'deer'; 'truck']",airplane
2390,1,4,"['ship'; 'airplane'; 'cat'; 'dog']",cat
2391,0,5,"['horse'; 'ship'; 'frog'; 'cat']",horse
2392,7,2,"['ship'; 'airplane'; 'frog'; 'automobile']",frog
2393,2,1,"['cat'; 'automobile'; 'dog'; 'bird']",automobile
2394,1,8,"['airplane'; 'dog'; 'cat'; 'bird']",dog
2395,8,3,"['automobile'; 'ship'; 'airplane'; 'cat']",cat
2396,7,4,"['cat'; 'airplane'; 'dog'; 'ship']",airplane
2397,7,3,"['cat'; 'airplane'; 'ship'; 'automobile']",airplane
2398,5,1,"['cat'; 'bird'; 'automobile'; 'dog']",bird
2399,7,6,"['airplane'; 'deer'; 'truck'; 'frog']",deer
2400,6,8,"['dog'; 'cat'; 'airplane'; 'bird']",airplane
2401,0,7,"['truck'; 'bird'; 'dog'; 'frog']",truck
2402,4,4,"['airplane'; 'cat'; 'ship'; 'dog']",cat
2403,0,0,"['deer'; 'automobile'; 'truck'; 'airplane']",deer
2404,3,1,"['automobile'; 'bird'; 'cat'; 'dog']",automobile
2405,7,4,"['ship'; 'cat'; 'airplane'; 'dog']",cat
2406,3,1,"['automobile'; 'cat'; 'bird'; 'dog']",bird
2407,6,8,"['cat'; 'dog'; 'bird'; 'airplane']",airplane
2408,2,2,"['ship'; 'airplane'; 'frog'; 'automobile']",frog
2409,6,5,"['frog'; 'cat'; 'horse'; 'ship']",horse
2410,5,8,"['airplane'; 'cat'; 'dog'; 'bird']",bird
2411,6,7,"['dog'; 'truck'; 'frog'; 'bird']",truck
2412,3,1,"['bird'; 'dog'; 'cat'; 'automobile']",automobile
2413,0,4,"['airplane'; 'cat'; 'dog'; 'ship']",cat
2414,3,5,"['ship'; 'horse'; 'cat'; 'frog']",horse
2415,4,7,"['truck'; 'bird'; 'dog'; 'frog']",truck
2416,5,8,"['dog'; 'airplane'; 'cat'; 'bird']",airplane
2417,8,8,"['dog'; 'airplane'; 'cat'; 'bird']",dog
2418,4,4,"['cat'; 'ship'; 'airplane'; 'dog']",ship
2419,4,1,"['bird'; 'automobile'; 'dog'; 'cat']",automobile
2420,0,3,"['airplane'; 'ship'; 'automobile'; 'cat']",ship
2421,0,0,"['deer'; 'truck'; 'automobile'; 'airplane']",deer
2422,1,6,"['frog'; 'airplane'; 'deer'; 'truck']",airplane
2423,0,3,"['automobile'; 'ship'; 'airplane'; 'cat']",cat
2424,6,4,"['dog'; 'ship'; 'cat'; 'airplane']",ship
2425,3,1,"['bird'; 'dog'; 'cat'; 'automobile']",automobile
2426,8,8,"['airplane'; 'cat'; 'bird'; 'dog']",cat
2427,0,6,"['frog'; 'deer'; 'airplane'; 'truck']",frog
2428,1,4,"['dog'; 'ship'; 'cat'; 'airplane']",ship
2429,0,5,"['frog'; 'cat'; 'horse'; 'ship']",ship
2430,7,4,"['airplane'; 'cat'; 'ship'; 'dog']",cat
2431,1,6,"['airplane'; 'deer'; 'truck'; 'frog']",deer
2432,3,0,"['automobile'; 'airplane'; 'deer'; 'truck']",deer
2433,1,1,"['bird'; 'cat'; 'dog'; 'automobile']",bird
2434,8,7,"['truck'; 'bird'; 'frog'; 'dog']",bird
2435,0,0,"['truck'; 'automobile'; 'airplane'; 'deer']",deer
2436,2,4,"['cat'; 'dog'; 'ship'; 'airplane']",ship
2437,9,6,"['truck'; 'airplane'; 'frog'; 'deer']",frog
2438,8,0,"['deer'; 'truck'; 'airplane'; 'automobile']",deer
2439,6,1,"['automobile'; 'bird'; 'dog'; 'cat']",automobile
2440,5,6,"['deer'; 'airplane'; 'truck'; 'frog']",airplane
2441,8,5,"['horse'; 'ship'; 'frog'; 'cat']",frog
2442,4,3,"['ship'; 'automobile'; 'airplane'; 'cat']",cat
2443,3,0,"['truck'; 'automobile'; 'deer'; 'airplane']",deer
2444,4,6,"['airplane'; 'truck'; 'deer'; 'frog']",airplane
2445,1,2,"['airplane'; 'frog'; 'automobile'; 'ship']",frog
2446,0,5,"['cat'; 'ship'; 'frog'; 'horse']",ship
2447,3,1,"['dog'; 'bird'; 'cat'; 'automobile']",bird
2448,9,6,"['airplane'; 'frog'; 'truck'; 'deer']",frog
2449,7,2,"['automobile'; 'airplane'; 'frog'; 'ship']",frog
2450,4,7,"['bird'; 'truck'; 'frog'; 'dog']",truck
2451,0,9,"['bird'; 'frog'; 'truck'; 'automobile']",truck
2452,3,4,"['ship'; 'dog'; 'airplane'; 'cat']",dog
2453,0,5,"['cat'; 'horse'; 'frog'; 'ship']",ship
2454,8,9,"['frog'; 'bird'; 'truck'; 'automobile']",truck
2455,1,2,"['ship'; 'airplane'; 'automobile'; 'frog']",frog
2456,1,0,"['airplane'; 'truck'; 'automobile'; 'deer']",deer
2457,5,6,"['airplane'; 'frog'; 'truck'; 'deer']",frog
2458,7,1,"['bird'; 'dog'; 'cat'; 'automobile']",automobile
2459,0,9,"['automobile'; 'bird'; 'truck'; 'frog']",frog
2460,0,5,"['frog'; 'horse'; 'ship'; 'cat']",ship
2461,4,6,"['airplane'; 'frog'; 'truck'; 'deer']",frog
2462,8,5,"['cat'; 'horse'; 'ship'; 'frog']",cat
2463,8,9,"['frog'; 'bird'; 'automobile'; 'truck']",automobile
2464,8,5,"['horse'; 'frog'; 'ship'; 'cat']",horse
2465,4,7,"['bird'; 'dog'; 'truck'; 'frog']",truck
2466,1,9,"['automobile'; 'bird'; 'frog'; 'truck']",bird
2467,2,4,"['dog'; 'ship'; 'airplane'; 'cat']",ship
2468,9,8,"['dog'; 'bird'; 'cat'; 'airplane']",dog
2469,1,2,"['airplane'; 'ship'; 'automobile'; 'frog']",frog
2470,2,8,"['airplane'; 'cat'; 'dog'; 'bird']",cat
2471,8,3,"['automobile'; 'airplane'; 'ship'; 'cat']",cat
2472,7,2,"['ship'; 'automobile'; 'frog'; 'airplane']",frog
2473,0,6,"['airplane'; 'deer'; 'truck'; 'frog']",deer
2474,7,1,"['dog'; 'cat'; 'bird'; 'automobile']",automobile
2475,6,1,"['dog'; 'bird'; 'cat'; 'automobile']",automobile
2476,2,7,"['bird'; 'truck'; 'dog'; 'frog']",truck
2477,9,2,"['frog'; 'ship'; 'airplane'; 'automobile']",ship
2478,0,5,"['frog'; 'cat'; 'horse'; 'ship']",ship
2479,6,1,"['automobile'; 'cat'; 'dog'; 'bird']",automobile
2480,7,4,"['ship'; 'cat'; 'airplane'; 'dog']",cat
2481,7,3,"['automobile'; 'airplane'; 'ship'; 'cat']",cat
2482,5,7,"['bird'; 'truck'; 'dog'; 'frog']",truck
2483,8,3,"['automobile'; 'ship'; 'airplane'; 'cat']",cat
2484,2,7,"['dog'; 'frog'; 'bird'; 'truck']",truck
2485,4,1,"['automobile'; 'cat'; 'dog'; 'bird']",bird
2486,4,7,"['truck'; 'dog'; 'frog'; 'bird']",frog
2487,8,9,"['truck'; 'automobile'; 'bird'; 'frog']",bird
2488,4,1,"['automobile'; 'dog'; 'bird'; 'cat']",automobile
2489,8,9,"['bird'; 'automobile'; 'frog'; 'truck']",truck
2490,0,6,"['deer'; 'frog'; 'airplane'; 'truck']",deer
2491,2,4,"['dog'; 'ship'; 'cat'; 'airplane']",ship
2492,7,2,"['airplane'; 'ship'; 'frog'; 'automobile']",frog
2493,7,4,"['dog'; 'ship'; 'airplane'; 'cat']",ship
2494,6,7,"['bird'; 'dog'; 'frog'; 'truck']",truck
2495,9,3,"['automobile'; 'cat'; 'airplane'; 'ship']",cat
2496,1,3,"['cat'; 'ship'; 'airplane'; 'automobile']",ship
2497,9,2,"['frog'; 'ship'; 'airplane'; 'automobile']",frog
2498,9,3,"['airplane'; 'cat'; 'automobile'; 'ship']",cat
2499,7,9,"['truck'; 'bird'; 'automobile'; 'frog']",bird
2500,5,4,"['ship'; 'dog'; 'airplane'; 'cat']",airplane
2501,3,0,"['automobile'; 'airplane'; 'deer'; 'truck']",deer
2502,7,8,"['dog'; 'airplane'; 'cat'; 'bird']",airplane
2503,6,7,"['bird'; 'dog'; 'truck'; 'frog']",dog
2504,0,6,"['frog'; 'deer'; 'truck'; 'airplane']",deer
2505,3,7,"['bird'; 'frog'; 'dog'; 'truck']",truck
2506,9,2,"['ship'; 'automobile'; 'frog'; 'airplane']",frog
2507,2,1,"['cat'; 'automobile'; 'bird'; 'dog']",automobile
2508,9,2,"['ship'; 'frog'; 'automobile'; 'airplane']",frog
2509,5,5,"['ship'; 'frog'; 'cat'; 'horse']",frog
2510,6,2,"['automobile'; 'ship'; 'airplane'; 'frog']",ship
2511,1,2,"['automobile'; 'ship'; 'airplane'; 'frog']",ship
2512,0,9,"['truck'; 'automobile'; 'frog'; 'bird']",frog
2513,0,9,"['truck'; 'automobile'; 'bird'; 'frog']",frog
2514,2,0,"['truck'; 'automobile'; 'airplane'; 'deer']",deer
2515,4,9,"['bird'; 'frog'; 'automobile'; 'truck']",automobile
2516,5,6,"['frog'; 'airplane'; 'truck'; 'deer']",airplane
2517,6,8,"['airplane'; 'cat'; 'bird'; 'dog']",airplane
2518,3,9,"['automobile'; 'frog'; 'truck'; 'bird']",frog
2519,6,4,"['ship'; 'airplane'; 'dog'; 'cat']",dog
2520,4,4,"['airplane'; 'ship'; 'cat'; 'dog']",cat
2521,3,6,"['truck'; 'airplane'; 'frog'; 'deer']",frog
2522,5,9,"['frog'; 'bird'; 'truck'; 'automobile']",truck
2523,8,6,"['truck'; 'airplane'; 'frog'; 'deer']",frog
2524,9,2,"['automobile'; 'frog'; 'airplane'; 'ship']",frog
2525,3,7,"['truck'; 'dog'; 'bird'; 'frog']",truck
2526,9,2,"['frog'; 'automobile'; 'airplane'; 'ship']",frog
2527,3,9,"['truck'; 'frog'; 'automobile'; 'bird']",frog
2528,4,3,"['automobile'; 'cat'; 'airplane'; 'ship']",cat
2529,9,3,"['automobile'; 'cat'; 'airplane'; 'ship']",cat
2530,3,8,"['cat'; 'bird'; 'airplane'; 'dog']",bird
2531,9,3,"['cat'; 'ship'; 'automobile'; 'airplane']",ship
2532,5,9,"['bird'; 'frog'; 'truck'; 'automobile']",truck
2533,2,6,"['deer'; 'truck'; 'airplane'; 'frog']",truck
2534,8,3,"['airplane'; 'cat'; 'ship'; 'automobile']",cat
2535,2,1,"['cat'; 'bird'; 'dog'; 'automobile']",dog
2536,6,4,"['cat'; 'ship'; 'dog'; 'airplane']",ship
2537,2,1,"['dog'; 'bird'; 'automobile'; 'cat']",automobile
2538,2,6,"['airplane'; 'frog'; 'deer'; 'truck']",frog
2539,7,3,"['ship'; 'automobile'; 'airplane'; 'cat']",cat
2540,2,0,"['truck'; 'airplane'; 'automobile'; 'deer']",deer
2541,7,3,"['airplane'; 'automobile'; 'cat'; 'ship']",cat
2542,6,6,"['airplane'; 'frog'; 'deer'; 'truck']",frog
2543,2,5,"['horse'; 'frog'; 'cat'; 'ship']",ship
2544,4,4,"['airplane'; 'cat'; 'ship'; 'dog']",cat
2545,1,6,"['deer'; 'frog'; 'truck'; 'airplane']",frog
2546,2,5,"['ship'; 'frog'; 'horse'; 'cat']",horse
2547,9,2,"['airplane'; 'ship'; 'frog'; 'automobile']",frog
2548,9,4,"['ship'; 'airplane'; 'cat'; 'dog']",cat
2549,5,1,"['automobile'; 'dog'; 'bird'; 'cat']",bird
2550,2,9,"['bird'; 'automobile'; 'frog'; 'truck']",truck
2551,9,6,"['truck'; 'frog'; 'deer'; 'airplane']",frog
2552,8,6,"['truck'; 'frog'; 'airplane'; 'deer']",frog
2553,7,7,"['frog'; 'bird'; 'truck'; 'dog']",truck
2554,7,4,"['dog'; 'airplane'; 'ship'; 'cat']",airplane
2555,5,2,"['automobile'; 'frog'; 'airplane'; 'ship']",frog
2556,6,8,"['cat'; 'airplane'; 'bird'; 'dog']",airplane
2557,2,8,"['bird'; 'cat'; 'dog'; 'airplane']",cat
2558,8,2,"['automobile'; 'ship'; 'frog'; 'airplane']",frog
2559,3,1,"['automobile'; 'cat'; 'bird'; 'dog']",automobile
2560,7,3,"['ship'; 'airplane'; 'cat'; 'automobile']",cat
2561,2,1,"['dog'; 'cat'; 'automobile'; 'bird']",automobile
2562,3,6,"['deer'; 'frog'; 'airplane'; 'truck']",deer
2563,7,2,"['ship'; 'frog'; 'automobile'; 'airplane']",frog
2564,3,7,"['bird'; 'frog'; 'truck'; 'dog']",truck
2565,3,9,"['bird'; 'frog'; 'truck'; 'automobile']",truck
2566,6,0,"['deer'; 'automobile'; 'truck'; 'airplane']",truck
2567,2,0,"['deer'; 'airplane'; 'truck'; 'automobile']",truck
2568,1,4,"['airplane'; 'dog'; 'ship'; 'cat']",dog
2569,1,6,"['airplane'; 'deer'; 'frog'; 'truck']",deer
2570,1,7,"['truck'; 'frog'; 'bird'; 'dog']",frog
2571,6,0,"['truck'; 'airplane'; 'automobile'; 'deer']",truck
2572,9,2,"['automobile'; 'ship'; 'airplane'; 'frog']",frog
2573,4,4,"['ship'; 'cat'; 'airplane'; 'dog']",airplane
2574,0,8,"['airplane'; 'dog'; 'cat'; 'bird']",dog
2575,2,8,"['cat'; 'dog'; 'bird'; 'airplane']",airplane
2576,4,4,"['airplane'; 'ship'; 'cat'; 'dog']",cat
2577,8,5,"['horse'; 'cat'; 'frog'; 'ship']",horse
2578,0,5,"['cat'; 'horse'; 'frog'; 'ship']",ship
2579,5,2,"['automobile'; 'ship'; 'frog'; 'airplane']",frog
2580,4,4,"['airplane'; 'dog'; 'ship'; 'cat']",ship
2581,3,9,"['frog'; 'bird'; 'automobile'; 'truck']",automobile
2582,1,6,"['airplane'; 'deer'; 'truck'; 'frog']",deer
2583,6,6,"['frog'; 'deer'; 'airplane'; 'truck']",deer
2584,1,9,"['truck'; 'automobile'; 'bird'; 'frog']",bird
2585,9,5,"['ship'; 'horse'; 'frog'; 'cat']",horse
2586,8,9,"['bird'; 'frog'; 'automobile'; 'truck']",automobile
2587,1,0,"['truck'; 'airplane'; 'deer'; 'automobile']",deer
2588,1,6,"['deer'; 'frog'; 'truck'; 'airplane']",frog
2589,2,4,"['dog'; 'cat'; 'ship'; 'airplane']",ship
2590,8,4,"['dog'; 'cat'; 'airplane'; 'ship']",dog
2591,4,4,"['airplane'; 'dog'; 'cat'; 'ship']",airplane
2592,8,3,"['airplane'; 'cat'; 'ship'; 'automobile']",cat
2593,8,3,"['cat'; 'ship'; 'airplane'; 'automobile']",cat
2594,3,4,"['ship'; 'airplane'; 'dog'; 'cat']",ship
2595,2,1,"['bird'; 'automobile'; 'cat'; 'dog']",automobile
2596,6,0,"['airplane'; 'deer'; 'automobile'; 'truck']",deer
2597,1,6,"['airplane'; 'truck'; 'deer'; 'frog']",deer
2598,0,5,"['horse'; 'ship'; 'frog'; 'cat']",horse
2599,8,9,"['bird'; 'truck'; 'frog'; 'automobile']",truck
2600,1,1,"['cat'; 'bird'; 'automobile'; 'dog']",cat
2601,7,4,"['dog'; 'airplane'; 'cat'; 'ship']",airplane
2602,6,1,"['dog'; 'cat'; 'bird'; 'automobile']",automobile
2603,8,2,"['airplane'; 'automobile'; 'frog'; 'ship']",frog
2604,5,4,"['airplane'; 'dog'; 'ship'; 'cat']",airplane
2605,6,7,"['bird'; 'frog'; 'truck'; 'dog']",truck
2606,3,6,"['deer'; 'airplane'; 'frog'; 'truck']",deer
2607,6,1,"['automobile'; 'dog'; 'bird'; 'cat']",automobile
2608,7,5,"['horse'; 'frog'; 'ship'; 'cat']",ship
2609,9,2,"['ship'; 'airplane'; 'automobile'; 'frog']",frog
2610,2,4,"['cat'; 'ship'; 'airplane'; 'dog']",ship
2611,7,7,"['frog'; 'bird'; 'dog'; 'truck']",truck
2612,7,8,"['bird'; 'airplane'; 'cat'; 'dog']",airplane
2613,0,3,"['ship'; 'cat'; 'automobile'; 'airplane']",cat
2614,7,4,"['airplane'; 'dog'; 'cat'; 'ship']",cat
2615,1,1,"['automobile'; 'bird'; 'cat'; 'dog']",bird
2616,7,4,"['cat'; 'airplane'; 'dog'; 'ship']",airplane
2617,0,5,"['cat'; 'horse'; 'frog'; 'ship']",ship
2618,6,2,"['frog'; 'ship'; 'automobile'; 'airplane']",ship
2619,2,5,"['horse'; 'frog'; 'cat'; 'ship']",ship
2620,7,4,"['ship'; 'airplane'; 'cat'; 'dog']",cat
2621,5,1,"['bird'; 'automobile'; 'dog'; 'cat']",automobile
2622,0,0,"['truck'; 'deer'; 'airplane'; 'automobile']",deer
2623,6,4,"['cat'; 'ship'; 'airplane'; 'dog']",ship
2624,9,2,"['ship'; 'automobile'; 'airplane'; 'frog']",frog
2625,6,8,"['cat'; 'bird'; 'dog'; 'airplane']",dog
2626,2,1,"['bird'; 'automobile'; 'dog'; 'cat']",automobile
2627,3,1,"['cat'; 'dog'; 'automobile'; 'bird']",automobile
2628,1,7,"['truck'; 'bird'; 'frog'; 'dog']",bird
2629,4,1,"['dog'; 'bird'; 'cat'; 'automobile']",automobile
2630,1,1,"['bird'; 'automobile'; 'cat'; 'dog']",bird
2631,6,4,"['cat'; 'dog'; 'airplane'; 'ship']",airplane
2632,9,6,"['frog'; 'truck'; 'deer'; 'airplane']",frog
2633,0,0,"['automobile'; 'deer'; 'airplane'; 'truck']",deer
2634,5,2,"['automobile'; 'airplane'; 'frog'; 'ship']",frog
2635,8,3,"['ship'; 'airplane'; 'cat'; 'automobile']",cat
2636,9,3,"['airplane'; 'automobile'; 'cat'; 'ship']",cat
2637,9,3,"['ship'; 'cat'; 'airplane'; 'automobile']",cat
2638,6,9,"['frog'; 'bird'; 'truck'; 'automobile']",truck
2639,0,0,"['deer'; 'truck'; 'airplane'; 'automobile']",deer
2640,8,6,"['deer'; 'frog'; 'airplane'; 'truck']",deer
2641,2,5,"['ship'; 'horse'; 'cat'; 'frog']",horse
2642,0,3,"['airplane'; 'ship'; 'automobile'; 'cat']",ship
2643,8,8,"['bird'; 'dog'; 'cat'; 'airplane']",dog
2644,9,5,"['horse'; 'cat'; 'frog'; 'ship']",horse
2645,9,6,"['deer'; 'frog'; 'truck'; 'airplane']",deer
2646,8,6,"['truck'; 'deer'; 'frog'; 'airplane']",deer
2647,4,5,"['horse'; 'frog'; 'cat'; 'ship']",frog
