index,true_label,candidate_labels,complementary_label
12284,66,"['worm'; 'forest'; 'lobster'; 'sweet_pepper'; 'couch']",lobster
12285,78,"['skunk'; 'motorcycle'; 'raccoon'; 'bottle'; 'pear']",bottle
12286,0,"['orange'; 'shrew'; 'dolphin'; 'television'; 'snake']",television
12287,45,"['snake'; 'maple_tree'; 'keyboard'; 'woman'; 'bee']",keyboard
12288,98,"['chair'; 'tank'; 'mushroom'; 'maple_tree'; 'train']",mushroom
12289,98,"['train'; 'mushroom'; 'maple_tree'; 'chair'; 'tank']",mushroom
12290,42,"['possum'; 'butterfly'; 'tractor'; 'lamp'; 'sea']",tractor
12291,98,"['mushroom'; 'maple_tree'; 'chair'; 'tank'; 'train']",chair
12292,96,"['lawn_mower'; 'raccoon'; 'castle'; 'snail'; 'motorcycle']",castle
12293,7,"['lawn_mower'; 'rabbit'; 'tank'; 'hamster'; 'bus']",rabbit
12294,21,"['chair'; 'cup'; 'camel'; 'tulip'; 'streetcar']",cup
12295,40,"['cup'; 'bicycle'; 'tank'; 'boy'; 'lobster']",boy
12296,8,"['train'; 'snail'; 'leopard'; 'can'; 'orchid']",train
12297,43,"['rocket'; 'maple_tree'; 'otter'; 'aquarium_fish'; 'streetcar']",aquarium_fish
12298,80,"['castle'; 'cloud'; 'sea'; 'snake'; 'bottle']",castle
12299,90,"['rocket'; 'lawn_mower'; 'lamp'; 'dinosaur'; 'squirrel']",dinosaur
12300,87,"['dolphin'; 'elephant'; 'snake'; 'lawn_mower'; 'mushroom']",lawn_mower
12301,51,"['house'; 'lizard'; 'boy'; 'bridge'; 'lion']",boy
12302,6,"['bus'; 'poppy'; 'bowl'; 'castle'; 'bee']",poppy
12303,87,"['elephant'; 'mushroom'; 'snake'; 'dolphin'; 'lawn_mower']",lawn_mower
12304,65,"['lawn_mower'; 'hamster'; 'poppy'; 'sunflower'; 'castle']",castle
12305,58,"['orange'; 'bottle'; 'beetle'; 'oak_tree'; 'wolf']",oak_tree
12306,22,"['orchid'; 'pear'; 'whale'; 'willow_tree'; 'elephant']",whale
12307,51,"['lizard'; 'lion'; 'bridge'; 'boy'; 'house']",lion
12308,58,"['oak_tree'; 'bottle'; 'orange'; 'beetle'; 'wolf']",orange
12309,65,"['castle'; 'hamster'; 'lawn_mower'; 'poppy'; 'sunflower']",castle
12310,93,"['snail'; 'spider'; 'tractor'; 'mouse'; 'elephant']",tractor
12311,84,"['tractor'; 'cup'; 'tank'; 'flatfish'; 'chair']",cup
12312,40,"['lobster'; 'cup'; 'tank'; 'bicycle'; 'boy']",lobster
12313,26,"['whale'; 'cloud'; 'lawn_mower'; 'cockroach'; 'porcupine']",whale
12314,20,"['elephant'; 'cup'; 'sunflower'; 'bicycle'; 'lizard']",cup
12315,23,"['bowl'; 'snail'; 'otter'; 'skunk'; 'leopard']",snail
12316,6,"['bowl'; 'bus'; 'castle'; 'poppy'; 'bee']",bus
12317,22,"['elephant'; 'whale'; 'pear'; 'willow_tree'; 'orchid']",whale
12318,59,"['crab'; 'butterfly'; 'squirrel'; 'beetle'; 'man']",man
12319,49,"['worm'; 'maple_tree'; 'cup'; 'cattle'; 'orchid']",cup
12320,44,"['lobster'; 'couch'; 'sweet_pepper'; 'beaver'; 'chimpanzee']",couch
12321,65,"['poppy'; 'sunflower'; 'castle'; 'hamster'; 'lawn_mower']",castle
12322,37,"['possum'; 'bottle'; 'camel'; 'woman'; 'tank']",camel
12323,29,"['beetle'; 'cup'; 'fox'; 'worm'; 'caterpillar']",cup
12324,2,"['skyscraper'; 'castle'; 'butterfly'; 'cattle'; 'chair']",castle
12325,64,"['boy'; 'dinosaur'; 'butterfly'; 'woman'; 'mushroom']",dinosaur
12326,15,"['bicycle'; 'cockroach'; 'bridge'; 'shrew'; 'mouse']",cockroach
12327,33,"['bottle'; 'tank'; 'train'; 'pine_tree'; 'can']",bottle
12328,71,"['butterfly'; 'chair'; 'lamp'; 'table'; 'beaver']",chair
12329,34,"['plain'; 'television'; 'skyscraper'; 'shrew'; 'willow_tree']",television
12330,6,"['castle'; 'bowl'; 'poppy'; 'bus'; 'bee']",castle
12331,68,"['otter'; 'dolphin'; 'rocket'; 'rose'; 'tulip']",Rock
12332,50,"['castle'; 'wardrobe'; 'palm_tree'; 'butterfly'; 'cloud']",castle
12333,12,"['butterfly'; 'lamp'; 'mushroom'; 'otter'; 'fox']",otter
12334,21,"['cup'; 'streetcar'; 'tulip'; 'chair'; 'camel']",chair
12335,75,"['lamp'; 'motorcycle'; 'tiger'; 'flatfish'; 'kangaroo']",motorcycle
12336,79,"['bee'; 'lobster'; 'tulip'; 'castle'; 'house']",castle
12337,95,"['snail'; 'chimpanzee'; 'girl'; 'bus'; 'lawn_mower']",chimpanzee
12338,50,"['palm_tree'; 'wardrobe'; 'castle'; 'cloud'; 'butterfly']",wardrobe
12339,36,"['bed'; 'television'; 'mountain'; 'train'; 'worm']",television
12340,16,"['aquarium_fish'; 'shark'; 'pine_tree'; 'wolf'; 'leopard']",Pine tree
12341,33,"['pine_tree'; 'bottle'; 'train'; 'can'; 'tank']",bottle
12342,19,"['mountain'; 'castle'; 'otter'; 'rocket'; 'train']",castle
12343,30,"['raccoon'; 'orange'; 'elephant'; 'bee'; 'ray']",orange
12344,78,"['pear'; 'bottle'; 'motorcycle'; 'skunk'; 'raccoon']",bottle
12345,49,"['cattle'; 'worm'; 'maple_tree'; 'orchid'; 'cup']",worm
12346,81,"['cloud'; 'dinosaur'; 'beaver'; 'wardrobe'; 'tank']",wardrobe
12347,10,"['bowl'; 'ray'; 'shark'; 'raccoon'; 'skyscraper']",shark
12348,15,"['bicycle'; 'bridge'; 'shrew'; 'cockroach'; 'mouse']",shrew
12349,38,"['forest'; 'spider'; 'boy'; 'bridge'; 'cattle']",spider
12350,16,"['leopard'; 'wolf'; 'pine_tree'; 'shark'; 'aquarium_fish']",aquarium_fish
12351,58,"['bottle'; 'beetle'; 'oak_tree'; 'orange'; 'wolf']",orange
12352,74,"['crab'; 'squirrel'; 'shark'; 'chair'; 'willow_tree']",chair
12353,33,"['pine_tree'; 'bottle'; 'tank'; 'can'; 'train']",bottle
12354,41,"['dinosaur'; 'kangaroo'; 'boy'; 'bear'; 'leopard']",boy
12355,21,"['tulip'; 'streetcar'; 'cup'; 'camel'; 'chair']",tulip
12356,9,"['pine_tree'; 'lobster'; 'road'; 'oak_tree'; 'castle']",castle
12357,93,"['snail'; 'elephant'; 'spider'; 'tractor'; 'mouse']",tractor
12358,0,"['orange'; 'snake'; 'shrew'; 'television'; 'dolphin']",television
12359,35,"['wardrobe'; 'snake'; 'rabbit'; 'sweet_pepper'; 'orchid']",snake
12360,58,"['orange'; 'wolf'; 'bottle'; 'oak_tree'; 'beetle']",wolf
12361,57,"['poppy'; 'turtle'; 'plain'; 'whale'; 'worm']",whale
12362,77,"['sunflower'; 'crocodile'; 'otter'; 'mountain'; 'can']",crocodile
12363,2,"['cattle'; 'butterfly'; 'skyscraper'; 'chair'; 'castle']",castle
12364,40,"['cup'; 'bicycle'; 'boy'; 'lobster'; 'tank']",boy
12365,69,"['bee'; 'whale'; 'lizard'; 'bridge'; 'plain']",whale
12366,33,"['train'; 'tank'; 'bottle'; 'pine_tree'; 'can']",bottle
12367,26,"['cockroach'; 'cloud'; 'porcupine'; 'whale'; 'lawn_mower']",cloud
12368,21,"['chair'; 'camel'; 'tulip'; 'streetcar'; 'cup']",tulip
12369,84,"['cup'; 'tractor'; 'chair'; 'tank'; 'flatfish']",tractor
12370,37,"['tank'; 'woman'; 'possum'; 'camel'; 'bottle']",woman
12371,73,"['rocket'; 'aquarium_fish'; 'shark'; 'orange'; 'maple_tree']",orange
12372,44,"['chimpanzee'; 'beaver'; 'lobster'; 'couch'; 'sweet_pepper']",couch
12373,83,"['lion'; 'house'; 'wardrobe'; 'streetcar'; 'sunflower']",house
12374,75,"['motorcycle'; 'tiger'; 'kangaroo'; 'flatfish'; 'lamp']",tiger
12375,86,"['apple'; 'kangaroo'; 'rose'; 'man'; 'pickup_truck']",kangaroo
12376,19,"['otter'; 'castle'; 'train'; 'rocket'; 'mountain']",castle
12377,5,"['wardrobe'; 'cattle'; 'keyboard'; 'cockroach'; 'tractor']",cattle
12378,46,"['skyscraper'; 'bridge'; 'bee'; 'cup'; 'crab']",bee
12379,13,"['tulip'; 'turtle'; 'television'; 'apple'; 'lion']",tulip
12380,82,"['dolphin'; 'lawn_mower'; 'bed'; 'couch'; 'lamp']",lawn_mower
12381,50,"['palm_tree'; 'castle'; 'butterfly'; 'cloud'; 'wardrobe']",castle
12382,94,"['worm'; 'tulip'; 'possum'; 'plate'; 'rabbit']",plate
12383,85,"['rabbit'; 'kangaroo'; 'pear'; 'cup'; 'streetcar']",kangaroo
12384,24,"['skyscraper'; 'bus'; 'palm_tree'; 'baby'; 'tiger']",palm_tree
12385,91,"['pear'; 'crab'; 'cockroach'; 'elephant'; 'wardrobe']",pear
12386,39,"['mushroom'; 'bicycle'; 'girl'; 'snake'; 'fox']",bicycle
12387,90,"['lawn_mower'; 'lamp'; 'rocket'; 'dinosaur'; 'squirrel']",lamp
12388,64,"['boy'; 'mushroom'; 'woman'; 'butterfly'; 'dinosaur']",butterfly
12389,42,"['butterfly'; 'sea'; 'lamp'; 'tractor'; 'possum']",tractor
12390,61,"['maple_tree'; 'couch'; 'tractor'; 'house'; 'telephone']",couch
12391,77,"['otter'; 'mountain'; 'sunflower'; 'can'; 'crocodile']",mountain
12392,29,"['caterpillar'; 'beetle'; 'cup'; 'fox'; 'worm']",cup
12393,28,"['sweet_pepper'; 'tractor'; 'shark'; 'skunk'; 'mountain']",tractor
12394,35,"['orchid'; 'sweet_pepper'; 'snake'; 'wardrobe'; 'rabbit']",snake
12395,81,"['cloud'; 'beaver'; 'dinosaur'; 'tank'; 'wardrobe']",beaver
12396,38,"['forest'; 'bridge'; 'cattle'; 'boy'; 'spider']",boy
12397,37,"['possum'; 'woman'; 'tank'; 'camel'; 'bottle']",woman
12398,44,"['beaver'; 'chimpanzee'; 'couch'; 'sweet_pepper'; 'lobster']",couch
12399,75,"['tiger'; 'kangaroo'; 'flatfish'; 'motorcycle'; 'lamp']",motorcycle
12400,93,"['tractor'; 'elephant'; 'spider'; 'mouse'; 'snail']",elephant
12401,41,"['bear'; 'leopard'; 'dinosaur'; 'kangaroo'; 'boy']",bear
12402,10,"['raccoon'; 'skyscraper'; 'ray'; 'shark'; 'bowl']",skyscraper
12403,23,"['snail'; 'leopard'; 'skunk'; 'otter'; 'bowl']",bowl
12404,69,"['bee'; 'whale'; 'plain'; 'lizard'; 'bridge']",whale
12405,9,"['castle'; 'pine_tree'; 'lobster'; 'oak_tree'; 'road']",Pine tree
12406,94,"['rabbit'; 'possum'; 'tulip'; 'worm'; 'plate']",tulip
12407,78,"['bottle'; 'pear'; 'raccoon'; 'motorcycle'; 'skunk']",raccoon
12408,82,"['lamp'; 'dolphin'; 'bed'; 'lawn_mower'; 'couch']",lamp
12409,71,"['butterfly'; 'beaver'; 'table'; 'lamp'; 'chair']",table
12410,91,"['cockroach'; 'elephant'; 'pear'; 'wardrobe'; 'crab']",wardrobe
12411,83,"['sunflower'; 'streetcar'; 'house'; 'wardrobe'; 'lion']",streetcar
12412,39,"['fox'; 'snake'; 'girl'; 'bicycle'; 'mushroom']",fox
12413,1,"['maple_tree'; 'sunflower'; 'keyboard'; 'train'; 'bear']",keyboard
12414,69,"['bee'; 'bridge'; 'lizard'; 'plain'; 'whale']",lizard
12415,25,"['bottle'; 'beaver'; 'can'; 'pine_tree'; 'fox']",beaver
12416,37,"['possum'; 'tank'; 'camel'; 'bottle'; 'woman']",camel
12417,54,"['mountain'; 'cloud'; 'pear'; 'bee'; 'shrew']",pear
12418,36,"['bed'; 'train'; 'worm'; 'mountain'; 'television']",worm
12419,50,"['butterfly'; 'cloud'; 'wardrobe'; 'castle'; 'palm_tree']",castle
12420,90,"['lawn_mower'; 'rocket'; 'lamp'; 'dinosaur'; 'squirrel']",rocket
12421,69,"['whale'; 'bridge'; 'lizard'; 'bee'; 'plain']",lizard
12422,76,"['plate'; 'tiger'; 'sunflower'; 'castle'; 'bridge']",tiger
12423,85,"['kangaroo'; 'streetcar'; 'pear'; 'rabbit'; 'cup']",pear
12424,88,"['rose'; 'boy'; 'cattle'; 'dolphin'; 'dinosaur']",boy
12425,33,"['tank'; 'can'; 'bottle'; 'pine_tree'; 'train']",pine_tree
12426,23,"['bowl'; 'snail'; 'skunk'; 'leopard'; 'otter']",snail
12427,57,"['whale'; 'worm'; 'turtle'; 'plain'; 'poppy']",plain
12428,60,"['tulip'; 'porcupine'; 'television'; 'bottle'; 'castle']",television
12429,22,"['willow_tree'; 'orchid'; 'pear'; 'elephant'; 'whale']",elephant
12430,57,"['turtle'; 'plain'; 'whale'; 'poppy'; 'worm']",whale
12431,79,"['castle'; 'lobster'; 'house'; 'tulip'; 'bee']",lobster
12432,6,"['bee'; 'castle'; 'poppy'; 'bowl'; 'bus']",castle
12433,95,"['girl'; 'lawn_mower'; 'snail'; 'chimpanzee'; 'bus']",girl
12434,79,"['lobster'; 'castle'; 'house'; 'tulip'; 'bee']",castle
12435,98,"['chair'; 'mushroom'; 'tank'; 'maple_tree'; 'train']",mushroom
12436,46,"['bridge'; 'crab'; 'cup'; 'skyscraper'; 'bee']",crab
12437,67,"['man'; 'castle'; 'shrew'; 'snake'; 'cloud']",shrew
12438,15,"['shrew'; 'bridge'; 'mouse'; 'bicycle'; 'cockroach']",bicycle
12439,23,"['leopard'; 'otter'; 'bowl'; 'snail'; 'skunk']",bowl
12440,89,"['willow_tree'; 'bus'; 'oak_tree'; 'worm'; 'snake']",worm
12441,52,"['pear'; 'porcupine'; 'beaver'; 'snake'; 'fox']",porcupine
12442,10,"['skyscraper'; 'raccoon'; 'ray'; 'bowl'; 'shark']",skyscraper
12443,92,"['turtle'; 'forest'; 'bed'; 'house'; 'lawn_mower']",forest
12444,43,"['maple_tree'; 'rocket'; 'aquarium_fish'; 'streetcar'; 'otter']",rocket
12445,84,"['cup'; 'flatfish'; 'chair'; 'tank'; 'tractor']",chair
12446,99,"['forest'; 'lamp'; 'clock'; 'woman'; 'mouse']",lamp
12447,16,"['shark'; 'wolf'; 'leopard'; 'aquarium_fish'; 'pine_tree']",shark
12448,7,"['hamster'; 'bus'; 'lawn_mower'; 'rabbit'; 'tank']",hamster
12449,58,"['bottle'; 'oak_tree'; 'beetle'; 'wolf'; 'orange']",Oak tree
12450,69,"['bee'; 'whale'; 'plain'; 'lizard'; 'bridge']",whale
12451,64,"['boy'; 'butterfly'; 'dinosaur'; 'woman'; 'mushroom']",butterfly
12452,13,"['lion'; 'tulip'; 'television'; 'apple'; 'turtle']",tulip
12453,40,"['tank'; 'bicycle'; 'cup'; 'lobster'; 'boy']",lobster
12454,54,"['shrew'; 'pear'; 'bee'; 'cloud'; 'mountain']",mountain
12455,40,"['lobster'; 'tank'; 'cup'; 'bicycle'; 'boy']",boy
12456,99,"['lamp'; 'woman'; 'mouse'; 'forest'; 'clock']",woman
12457,38,"['bridge'; 'boy'; 'spider'; 'cattle'; 'forest']",boy
12458,30,"['bee'; 'elephant'; 'orange'; 'ray'; 'raccoon']",elephant
12459,34,"['skyscraper'; 'willow_tree'; 'television'; 'plain'; 'shrew']",television
12460,19,"['rocket'; 'train'; 'castle'; 'otter'; 'mountain']",castle
12461,1,"['maple_tree'; 'bear'; 'train'; 'keyboard'; 'sunflower']",bear
12462,53,"['bicycle'; 'palm_tree'; 'shark'; 'lobster'; 'elephant']",bicycle
12463,30,"['elephant'; 'orange'; 'raccoon'; 'bee'; 'ray']",orange
12464,74,"['chair'; 'shark'; 'squirrel'; 'crab'; 'willow_tree']",shark
12465,37,"['woman'; 'bottle'; 'camel'; 'possum'; 'tank']",camel
12466,13,"['tulip'; 'television'; 'turtle'; 'lion'; 'apple']",tulip
12467,2,"['skyscraper'; 'butterfly'; 'castle'; 'chair'; 'cattle']",castle
12468,54,"['mountain'; 'cloud'; 'pear'; 'shrew'; 'bee']",shrew
12469,66,"['lobster'; 'couch'; 'worm'; 'forest'; 'sweet_pepper']",couch
12470,66,"['forest'; 'lobster'; 'couch'; 'worm'; 'sweet_pepper']",lobster
12471,50,"['castle'; 'butterfly'; 'cloud'; 'palm_tree'; 'wardrobe']",castle
12472,10,"['skyscraper'; 'shark'; 'ray'; 'raccoon'; 'bowl']",shark
12473,54,"['cloud'; 'bee'; 'mountain'; 'shrew'; 'pear']",mountain
12474,55,"['bee'; 'snail'; 'snake'; 'keyboard'; 'streetcar']",keyboard
12475,51,"['boy'; 'lion'; 'house'; 'bridge'; 'lizard']",lion
12476,71,"['beaver'; 'chair'; 'lamp'; 'table'; 'butterfly']",chair
12477,73,"['orange'; 'shark'; 'rocket'; 'aquarium_fish'; 'maple_tree']",maple_tree
12478,35,"['wardrobe'; 'rabbit'; 'orchid'; 'sweet_pepper'; 'snake']",rabbit
12479,65,"['castle'; 'hamster'; 'sunflower'; 'poppy'; 'lawn_mower']",castle
12480,81,"['beaver'; 'tank'; 'cloud'; 'dinosaur'; 'wardrobe']",beaver
12481,11,"['beaver'; 'bowl'; 'snake'; 'mushroom'; 'porcupine']",bowl
12482,88,"['boy'; 'dinosaur'; 'dolphin'; 'rose'; 'cattle']",rose
12483,44,"['sweet_pepper'; 'lobster'; 'couch'; 'beaver'; 'chimpanzee']",lobster
12484,90,"['dinosaur'; 'lamp'; 'squirrel'; 'lawn_mower'; 'rocket']",squirrel
12485,62,"['aquarium_fish'; 'lawn_mower'; 'plate'; 'elephant'; 'boy']",elephant
12486,94,"['tulip'; 'worm'; 'plate'; 'rabbit'; 'possum']",worm
12487,27,"['otter'; 'flatfish'; 'shrew'; 'rocket'; 'leopard']",rocket
12488,16,"['leopard'; 'wolf'; 'aquarium_fish'; 'shark'; 'pine_tree']",aquarium_fish
12489,26,"['cloud'; 'porcupine'; 'whale'; 'lawn_mower'; 'cockroach']",cloud
12490,15,"['bridge'; 'cockroach'; 'bicycle'; 'mouse'; 'shrew']",cockroach
12491,33,"['pine_tree'; 'bottle'; 'tank'; 'train'; 'can']",bottle
12492,42,"['tractor'; 'possum'; 'butterfly'; 'sea'; 'lamp']",tractor
12493,33,"['can'; 'pine_tree'; 'train'; 'tank'; 'bottle']",train
12494,23,"['leopard'; 'bowl'; 'snail'; 'otter'; 'skunk']",bowl
12495,79,"['tulip'; 'house'; 'castle'; 'lobster'; 'bee']",lobster
12496,99,"['clock'; 'lamp'; 'forest'; 'mouse'; 'woman']",forest
12497,12,"['fox'; 'mushroom'; 'otter'; 'butterfly'; 'lamp']",mushroom
12498,37,"['tank'; 'woman'; 'camel'; 'bottle'; 'possum']",woman
12499,56,"['forest'; 'train'; 'motorcycle'; 'orchid'; 'plate']",train
12500,80,"['sea'; 'castle'; 'bottle'; 'cloud'; 'snake']",castle
12501,52,"['fox'; 'pear'; 'beaver'; 'snake'; 'porcupine']",beaver
12502,95,"['girl'; 'snail'; 'chimpanzee'; 'lawn_mower'; 'bus']",lawn_mower
12503,2,"['skyscraper'; 'castle'; 'cattle'; 'butterfly'; 'chair']",cattle
12504,46,"['crab'; 'skyscraper'; 'bee'; 'cup'; 'bridge']",cup
12505,32,"['raccoon'; 'crab'; 'possum'; 'woman'; 'bicycle']",woman
12506,97,"['house'; 'baby'; 'shrew'; 'mushroom'; 'cattle']",shrew
12507,54,"['cloud'; 'shrew'; 'mountain'; 'pear'; 'bee']",shrew
12508,9,"['lobster'; 'oak_tree'; 'road'; 'pine_tree'; 'castle']",castle
12509,15,"['bicycle'; 'cockroach'; 'shrew'; 'bridge'; 'mouse']",cockroach
12510,79,"['lobster'; 'tulip'; 'house'; 'bee'; 'castle']",tulip
12511,98,"['train'; 'maple_tree'; 'mushroom'; 'tank'; 'chair']",mushroom
12512,80,"['bottle'; 'castle'; 'cloud'; 'sea'; 'snake']",castle
12513,98,"['train'; 'maple_tree'; 'tank'; 'chair'; 'mushroom']",mushroom
12514,38,"['spider'; 'forest'; 'cattle'; 'bridge'; 'boy']",forest
12515,78,"['motorcycle'; 'raccoon'; 'skunk'; 'bottle'; 'pear']",bottle
12516,93,"['spider'; 'mouse'; 'elephant'; 'tractor'; 'snail']",tractor
12517,3,"['shrew'; 'bowl'; 'wolf'; 'woman'; 'rose']",bowl
12518,82,"['dolphin'; 'lamp'; 'bed'; 'lawn_mower'; 'couch']",couch
12519,53,"['bicycle'; 'lobster'; 'elephant'; 'palm_tree'; 'shark']",bicycle
12520,95,"['girl'; 'chimpanzee'; 'bus'; 'snail'; 'lawn_mower']",bus
12521,68,"['otter'; 'rose'; 'tulip'; 'dolphin'; 'rocket']",dolphin
12522,43,"['otter'; 'rocket'; 'maple_tree'; 'streetcar'; 'aquarium_fish']",rocket
12523,81,"['cloud'; 'dinosaur'; 'beaver'; 'tank'; 'wardrobe']",dinosaur
12524,37,"['tank'; 'bottle'; 'camel'; 'woman'; 'possum']",camel
12525,43,"['streetcar'; 'aquarium_fish'; 'otter'; 'rocket'; 'maple_tree']",rocket
12526,4,"['cattle'; 'caterpillar'; 'girl'; 'rocket'; 'bottle']",girl
12527,69,"['bee'; 'bridge'; 'whale'; 'lizard'; 'plain']",whale
12528,43,"['rocket'; 'otter'; 'aquarium_fish'; 'streetcar'; 'maple_tree']",aquarium_fish
12529,4,"['rocket'; 'caterpillar'; 'girl'; 'cattle'; 'bottle']",girl
12530,18,"['pine_tree'; 'camel'; 'orchid'; 'chimpanzee'; 'raccoon']",camel
12531,94,"['tulip'; 'plate'; 'worm'; 'possum'; 'rabbit']",worm
12532,66,"['lobster'; 'worm'; 'couch'; 'forest'; 'sweet_pepper']",couch
12533,50,"['wardrobe'; 'castle'; 'cloud'; 'butterfly'; 'palm_tree']",castle
12534,23,"['snail'; 'skunk'; 'bowl'; 'otter'; 'leopard']",bowl
12535,52,"['pear'; 'beaver'; 'snake'; 'porcupine'; 'fox']",beaver
12536,89,"['snake'; 'bus'; 'oak_tree'; 'willow_tree'; 'worm']",bus
12537,35,"['rabbit'; 'wardrobe'; 'orchid'; 'sweet_pepper'; 'snake']",orchid
12538,41,"['boy'; 'bear'; 'dinosaur'; 'leopard'; 'kangaroo']",bear
12539,81,"['beaver'; 'dinosaur'; 'wardrobe'; 'tank'; 'cloud']",wardrobe
12540,51,"['lion'; 'boy'; 'lizard'; 'house'; 'bridge']",boy
12541,18,"['chimpanzee'; 'raccoon'; 'pine_tree'; 'camel'; 'orchid']",pine_tree
12542,33,"['can'; 'bottle'; 'pine_tree'; 'tank'; 'train']",bottle
12543,82,"['couch'; 'dolphin'; 'bed'; 'lamp'; 'lawn_mower']",couch
12544,19,"['otter'; 'castle'; 'mountain'; 'train'; 'rocket']",castle
12545,1,"['train'; 'bear'; 'sunflower'; 'keyboard'; 'maple_tree']",train
12546,92,"['lawn_mower'; 'forest'; 'bed'; 'turtle'; 'house']",turtle
12547,10,"['skyscraper'; 'shark'; 'ray'; 'bowl'; 'raccoon']",shark
12548,70,"['cloud'; 'castle'; 'poppy'; 'keyboard'; 'sunflower']",castle
12549,37,"['woman'; 'possum'; 'tank'; 'camel'; 'bottle']",camel
12550,31,"['can'; 'kangaroo'; 'train'; 'bridge'; 'clock']",kangaroo
12551,12,"['fox'; 'otter'; 'mushroom'; 'butterfly'; 'lamp']",mushroom
12552,46,"['bee'; 'skyscraper'; 'crab'; 'cup'; 'bridge']",crab
12553,27,"['leopard'; 'shrew'; 'otter'; 'flatfish'; 'rocket']",rocket
12554,49,"['worm'; 'orchid'; 'cattle'; 'cup'; 'maple_tree']",orchid
12555,49,"['orchid'; 'worm'; 'cup'; 'cattle'; 'maple_tree']",worm
12556,90,"['rocket'; 'squirrel'; 'dinosaur'; 'lamp'; 'lawn_mower']",rocket
12557,45,"['woman'; 'maple_tree'; 'bee'; 'snake'; 'keyboard']",maple_tree
12558,84,"['flatfish'; 'cup'; 'tank'; 'tractor'; 'chair']",cup
12559,66,"['worm'; 'forest'; 'couch'; 'sweet_pepper'; 'lobster']",lobster
12560,62,"['plate'; 'boy'; 'lawn_mower'; 'aquarium_fish'; 'elephant']",elephant
12561,86,"['apple'; 'pickup_truck'; 'rose'; 'kangaroo'; 'man']",rose
12562,61,"['maple_tree'; 'house'; 'tractor'; 'telephone'; 'couch']",house
12563,50,"['wardrobe'; 'cloud'; 'butterfly'; 'palm_tree'; 'castle']",castle
12564,56,"['forest'; 'train'; 'motorcycle'; 'orchid'; 'plate']",train
12565,81,"['beaver'; 'tank'; 'dinosaur'; 'cloud'; 'wardrobe']",beaver
12566,19,"['train'; 'mountain'; 'otter'; 'rocket'; 'castle']",castle
12567,98,"['chair'; 'train'; 'tank'; 'mushroom'; 'maple_tree']",train
12568,75,"['flatfish'; 'lamp'; 'motorcycle'; 'tiger'; 'kangaroo']",lamp
12569,87,"['elephant'; 'mushroom'; 'snake'; 'dolphin'; 'lawn_mower']",mushroom
12570,67,"['man'; 'castle'; 'snake'; 'cloud'; 'shrew']",man
12571,56,"['train'; 'orchid'; 'plate'; 'forest'; 'motorcycle']",plate
12572,66,"['lobster'; 'worm'; 'couch'; 'sweet_pepper'; 'forest']",couch
12573,75,"['tiger'; 'motorcycle'; 'lamp'; 'kangaroo'; 'flatfish']",motorcycle
12574,38,"['spider'; 'boy'; 'forest'; 'bridge'; 'cattle']",cattle
12575,67,"['shrew'; 'snake'; 'cloud'; 'castle'; 'man']",castle
12576,77,"['sunflower'; 'crocodile'; 'can'; 'otter'; 'mountain']",crocodile
12577,99,"['mouse'; 'forest'; 'lamp'; 'woman'; 'clock']",forest
12578,69,"['plain'; 'whale'; 'bridge'; 'lizard'; 'bee']",whale
12579,71,"['butterfly'; 'beaver'; 'lamp'; 'chair'; 'table']",beaver
12580,90,"['squirrel'; 'dinosaur'; 'rocket'; 'lawn_mower'; 'lamp']",dinosaur
12581,55,"['keyboard'; 'snake'; 'streetcar'; 'bee'; 'snail']",streetcar
12582,17,"['house'; 'oak_tree'; 'possum'; 'baby'; 'worm']",possum
12583,91,"['crab'; 'wardrobe'; 'elephant'; 'pear'; 'cockroach']",wardrobe
12584,88,"['dinosaur'; 'rose'; 'cattle'; 'boy'; 'dolphin']",rose
12585,18,"['chimpanzee'; 'orchid'; 'camel'; 'raccoon'; 'pine_tree']",camel
12586,76,"['sunflower'; 'bridge'; 'tiger'; 'plate'; 'castle']",tiger
12587,77,"['sunflower'; 'otter'; 'mountain'; 'can'; 'crocodile']",otter
12588,81,"['wardrobe'; 'beaver'; 'tank'; 'dinosaur'; 'cloud']",beaver
12589,84,"['flatfish'; 'tractor'; 'chair'; 'cup'; 'tank']",tractor
12590,83,"['sunflower'; 'house'; 'wardrobe'; 'streetcar'; 'lion']",house
12591,94,"['plate'; 'worm'; 'tulip'; 'rabbit'; 'possum']",worm
12592,86,"['kangaroo'; 'man'; 'apple'; 'pickup_truck'; 'rose']",kangaroo
12593,36,"['bed'; 'television'; 'worm'; 'train'; 'mountain']",worm
12594,27,"['otter'; 'flatfish'; 'leopard'; 'rocket'; 'shrew']",rocket
12595,42,"['possum'; 'tractor'; 'lamp'; 'sea'; 'butterfly']",tractor
12596,79,"['lobster'; 'tulip'; 'bee'; 'house'; 'castle']",house
12597,85,"['rabbit'; 'kangaroo'; 'streetcar'; 'pear'; 'cup']",cup
12598,77,"['sunflower'; 'otter'; 'can'; 'crocodile'; 'mountain']",otter
12599,20,"['cup'; 'lizard'; 'elephant'; 'sunflower'; 'bicycle']",lizard
12600,42,"['sea'; 'butterfly'; 'tractor'; 'possum'; 'lamp']",tractor
12601,85,"['cup'; 'streetcar'; 'rabbit'; 'kangaroo'; 'pear']",rabbit
