index,true_label,predicted_label
19,18,umbrella
20,18,umbrella
21,18,umbrella
22,18,umbrella
23,18,umbrella
24,18,umbrella
25,18,umbrella
26,18,pizza
27,18,umbrella
28,18,umbrella
29,18,umbrella
30,18,pizza
31,18,umbrella
32,18,guinea pig
33,18,Clouds
34,18,triumphal arch
35,18,dining table
36,18,umbrella
37,18,umbrella
38,18,umbrella
39,18,umbrella
40,18,umbrella
41,18,umbrella
42,18,umbrella
43,18,seashore
44,18,umbrella
45,18,pizza
46,18,Rainbow
47,18,umbrella
48,18,umbrella
49,18,Persian cat
50,18,umbrella
51,18,pizza
52,18,umbrella
53,18,guinea pig
54,18,umbrella
55,18,pizza
56,18,organ
57,18,organ
58,18,Ball
59,18,umbrella
60,18,umbrella
61,18,umbrella
62,18,umbrella
63,18,umbrella
0,18,umbrella
1,18,umbrella
2,18,umbrella
3,18,umbrella
4,18,umbrella
5,18,pizza
6,18,umbrella
7,18,umbrella
8,18,basketball
9,18,pizza
10,18,umbrella
11,18,umbrella
12,18,pole
13,18,umbrella
14,18,umbrella
15,18,umbrella
16,18,umbrella
17,18,pole
18,18,pizza
19,18,umbrella
20,18,umbrella
21,18,umbrella
22,18,umbrella
23,18,umbrella
24,18,spider web
25,18,umbrella
26,18,umbrella
27,18,umbrella
28,18,umbrella
29,18,umbrella
30,18,umbrella
31,18,umbrella
32,18,volleyball
33,18,umbrella
34,18,umbrella
35,18,umbrella
36,18,umbrella
37,18,umbrella
38,18,umbrella
39,18,umbrella
40,18,umbrella
41,18,school bus
42,18,bee
43,18,umbrella
44,18,iPod
45,18,umbrella
46,18,umbrella
47,18,umbrella
48,18,umbrella
49,18,umbrella
50,18,umbrella
51,18,umbrella
52,18,umbrella
53,18,umbrella
54,18,umbrella
55,18,umbrella
56,18,German shepherd
57,18,umbrella
58,18,umbrella
59,18,umbrella
60,18,umbrella
61,18,umbrella
62,18,umbrella
63,18,umbrella
0,18,umbrella
1,18,umbrella
2,18,umbrella
3,18,umbrella
4,18,umbrella
5,18,umbrella
6,18,umbrella
7,18,lampshade
8,18,umbrella
9,18,umbrella
10,18,umbrella
11,18,organ
12,18,organ
13,18,umbrella
14,18,umbrella
15,18,bee
16,18,Guitar
17,18,umbrella
18,18,pizza
19,18,umbrella
20,18,umbrella
21,18,umbrella
22,18,cliff
23,18,umbrella
24,18,umbrella
25,18,umbrella
26,18,umbrella
27,18,umbrella
28,19,organ
29,19,organ
30,19,organ
31,19,organ
32,19,organ
33,19,organ
34,19,hourglass
35,19,organ
36,19,organ
37,19,organ
38,19,pole
39,19,organ
40,19,organ
41,19,organ
42,19,organ
43,19,umbrella
44,19,organ
45,19,rocking chair
46,19,organ
47,19,organ
48,19,organ
49,19,organ
50,19,organ
51,19,gazelle
52,19,organ
53,19,organ
54,19,organ
55,19,organ
56,19,organ
57,19,dining table
58,19,organ
59,19,organ
60,19,organ
61,19,dining table
62,19,organ
63,19,organ
0,19,organ
1,19,Window
2,19,organ
3,19,organ
4,19,organ
5,19,Piano keys
6,19,organ
7,19,organ
8,19,organ
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,organ
14,19,organ
15,19,organ
16,19,organ
17,19,organ
18,19,organ
19,19,organ
20,19,dining table
21,19,organ
22,19,organ
23,19,organ
24,19,organ
25,19,organ
26,19,organ
27,19,organ
28,19,Window
29,19,organ
30,19,organ
31,19,organ
32,19,organ
33,19,organ
34,19,organ
35,19,organ
36,19,organ
37,19,organ
38,19,organ
39,19,organ
40,19,organ
41,19,organ
42,19,triumphal arch
43,19,organ
44,19,organ
45,19,organ
46,19,organ
47,19,organ
48,19,organ
49,19,organ
50,19,organ
51,19,Gothic cathedral
52,19,organ
53,19,organ
54,19,organ
55,19,organ
56,19,organ
57,19,organ
58,19,triumphal arch
59,19,hourglass
60,19,organ
61,19,organ
62,19,organ
63,19,organ
0,19,organ
1,19,organ
2,19,organ
3,19,organ
4,19,organ
5,19,organ
6,19,organ
7,19,altar
8,19,Window
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,organ
14,19,organ
15,19,organ
16,19,organ
17,19,organ
18,19,organ
19,19,organ
20,19,organ
21,19,dining table
22,19,organ
23,19,pizza
24,19,organ
25,19,Window
26,19,organ
27,19,organ
28,19,organ
29,19,organ
30,19,organ
31,19,Door
32,19,organ
33,19,organ
34,19,triumphal arch
35,19,organ
36,19,organ
37,19,organ
38,19,organ
39,19,dining table
40,19,organ
41,19,organ
42,19,organ
43,19,organ
44,19,organ
45,19,organ
46,19,organ
47,19,pole
48,19,organ
49,19,organ
50,19,pizza
51,19,organ
52,19,organ
53,19,organ
54,19,organ
55,19,organ
56,19,organ
57,19,organ
58,19,organ
59,19,organ
60,19,organ
61,19,organ
62,19,organ
63,19,organ
0,19,organ
1,19,organ
2,19,organ
3,19,organ
4,19,organ
5,19,organ
6,19,organ
7,19,organ
8,19,organ
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,space heater
14,19,Persian cat
15,19,pizza
16,19,organ
17,19,organ
18,19,organ
19,19,organ
20,19,organ
21,19,organ
22,19,organ
23,19,organ
24,19,organ
25,19,organ
26,19,organ
27,19,organ
28,19,organ
29,19,organ
30,19,Cathedral
31,19,organ
32,19,organ
33,19,organ
34,19,organ
35,19,organ
36,19,organ
37,19,Piano
38,19,organ
39,19,organ
40,19,organ
41,19,organ
42,19,organ
43,19,organ
44,19,pizza
45,19,organ
46,19,computer keyboard
47,19,organ
48,19,organ
49,19,Cathedral
50,19,organ
51,19,organ
52,19,organ
53,19,organ
54,19,triumphal arch
55,19,organ
56,19,organ
57,19,organ
58,19,organ
59,19,Bridge
60,19,organ
61,19,organ
62,19,organ
63,19,organ
0,19,organ
1,19,organ
2,19,organ
3,19,organ
4,19,computer keyboard
5,19,pole
6,19,organ
7,19,organ
8,19,organ
9,19,organ
10,19,organ
11,19,triumphal arch
12,19,dining table
13,19,organ
14,19,organ
15,19,organ
16,19,organ
17,19,organ
18,19,organ
19,19,organ
20,19,organ
21,19,organ
22,19,organ
23,19,organ
24,19,organ
25,19,organ
26,19,organ
27,19,organ
28,19,Staircase
29,19,Persian cat
30,19,organ
31,19,organ
32,19,organ
33,19,organ
34,19,organ
35,19,organ
36,19,triumphal arch
37,19,organ
38,19,organ
39,19,organ
40,19,organ
41,19,gazelle
42,19,organ
43,19,organ
44,19,picket fence
45,19,organ
46,19,organ
47,19,pizza
48,19,organ
49,19,organ
50,19,organ
51,19,organ
52,19,organ
53,19,desk
54,19,organ
55,19,computer keyboard
56,19,organ
57,19,organ
58,19,organ
59,19,organ
60,19,organ
61,19,goldfish
62,19,bee
63,19,organ
0,19,organ
1,19,organ
2,19,organ
3,19,desk
4,19,organ
5,19,organ
6,19,organ
7,19,organ
8,19,organ
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,organ
14,19,Arch
15,19,organ
16,19,organ
17,19,organ
18,19,organ
19,19,organ
20,19,organ
21,19,organ
22,19,organ
23,19,organ
24,19,organ
25,19,organ
26,19,organ
27,19,dining table
28,19,umbrella
29,19,organ
30,19,pizza
31,19,organ
32,19,organ
33,19,organ
34,19,Window
35,19,altar
36,19,organ
37,19,organ
38,19,organ
39,19,oboe
40,19,organ
41,19,organ
42,19,organ
43,19,triumphal arch
44,19,organ
45,19,altar
46,19,organ
47,19,pole
48,19,organ
49,19,organ
50,19,organ
51,19,organ
52,19,organ
53,19,organ
54,19,organ
55,19,organ
56,19,rocking chair
57,19,organ
58,19,organ
59,19,organ
60,19,organ
61,19,organ
62,19,triumphal arch
63,19,organ
0,19,organ
1,19,organ
2,19,organ
3,19,organ
4,19,organ
5,19,pizza
6,19,organ
7,19,triumphal arch
8,19,organ
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,organ
14,19,organ
15,19,organ
16,19,organ
17,19,organ
18,19,desk
19,19,organ
20,19,lampshade
21,19,organ
22,19,organ
23,19,organ
24,19,organ
25,19,organ
26,19,pizza
27,19,organ
28,19,organ
29,19,dining table
30,19,organ
31,19,organ
32,19,organ
33,19,organ
34,19,organ
35,19,organ
36,19,organ
37,19,organ
38,19,organ
39,19,organ
40,19,Piano
41,19,organ
42,19,organ
43,19,organ
44,19,rocking chair
45,19,organ
46,19,organ
47,19,organ
48,19,organ
49,19,organ
50,19,organ
51,19,organ
52,19,dining table
53,19,organ
54,19,organ
55,19,organ
56,19,Staircase
57,19,dining table
58,19,organ
59,19,organ
60,19,organ
61,19,organ
62,19,organ
63,19,triumphal arch
0,19,organ
1,19,organ
2,19,organ
3,19,organ
4,19,Cathedral
5,19,organ
6,19,organ
7,19,organ
8,19,organ
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,pizza
14,19,organ
15,19,pizza
16,19,organ
17,19,organ
18,19,organ
19,19,organ
20,19,organ
21,19,Lamp
22,19,organ
23,19,organ
24,19,organ
25,19,organ
26,19,organ
27,19,organ
28,19,organ
29,19,parking meter
30,19,organ
31,19,dining table
32,19,organ
33,19,organ
34,19,organ
35,19,organ
36,19,organ
37,19,organ
38,19,organ
39,19,organ
40,19,organ
41,19,organ
42,19,organ
43,19,organ
44,19,organ
45,19,organ
46,19,triumphal arch
47,19,organ
48,19,Persian cat
49,19,organ
50,19,rocking chair
51,19,organ
52,19,organ
53,19,altar
54,19,organ
55,19,organ
56,19,organ
57,19,organ
58,19,organ
59,19,Persian cat
60,19,organ
61,19,organ
62,19,organ
63,19,Persian cat
0,19,gazelle
1,19,organ
2,19,organ
3,19,organ
4,19,organ
5,19,organ
6,19,organ
7,19,organ
8,19,dining table
9,19,organ
10,19,organ
11,19,organ
12,19,organ
13,19,organ
14,19,organ
15,19,organ
16,20,organ
17,20,organ
18,20,organ
19,20,organ
20,20,organ
21,20,organ
22,20,organ
23,20,organ
24,20,oboe
25,20,oboe
26,20,cardigan
27,20,organ
28,20,dining table
29,20,organ
30,20,organ
31,20,organ
32,20,organ
33,20,organ
34,20,organ
35,20,organ
36,20,oboe
37,20,organ
38,20,Guitar
39,20,oboe
40,20,organ
41,20,pizza
42,20,oboe
43,20,German shepherd
44,20,organ
45,20,oboe
46,20,oboe
47,20,oboe
48,20,organ
49,20,oboe
50,20,oboe
51,20,organ
52,20,organ
53,20,organ
54,20,pizza
55,20,organ
56,20,organ
57,20,organ
58,20,organ
59,20,organ
60,20,oboe
61,20,oboe
62,20,organ
63,20,organ
0,20,organ
1,20,organ
2,20,oboe
3,20,organ
4,20,organ
5,20,oboe
6,20,organ
7,20,organ
8,20,oboe
9,20,oboe
10,20,organ
11,20,school bus
12,20,oboe
13,20,oboe
14,20,organ
15,20,organ
16,20,organ
17,20,oboe
18,20,organ
19,20,organ
20,20,organ
21,20,cliff
22,20,Guitar
23,20,organ
24,20,organ
25,20,pole
26,20,oboe
27,20,oboe
28,20,oboe
29,20,organ
30,20,oboe
31,20,oboe
32,20,oboe
33,20,organ
34,20,organ
35,20,organ
36,20,organ
37,20,organ
38,20,oboe
39,20,oboe
40,20,organ
41,20,organ
42,20,oboe
43,20,organ
44,20,Guitar
45,20,organ
46,20,organ
47,20,oboe
48,20,organ
49,20,organ
50,20,Guitar
51,20,oboe
52,20,Piano
53,20,organ
54,20,organ
55,20,oboe
56,20,school bus
57,20,cliff
58,20,organ
59,20,oboe
60,20,organ
61,20,basketball
62,20,oboe
63,20,organ
0,20,dumbbell
1,20,oboe
2,20,Piano
3,20,organ
4,20,organ
5,20,guinea pig
6,20,organ
7,20,guinea pig
8,20,organ
9,20,oboe
10,20,organ
11,20,oboe
12,20,organ
13,20,oboe
14,20,oboe
15,20,guinea pig
16,20,organ
17,20,organ
18,20,oboe
19,20,oboe
20,20,organ
21,20,organ
22,20,oboe
23,20,oboe
24,20,organ
25,20,oboe
26,20,organ
27,20,organ
28,20,oboe
29,20,oboe
30,20,organ
31,20,organ
32,20,oboe
33,20,oboe
34,20,organ
35,20,oboe
36,20,oboe
37,20,Pipe
38,20,oboe
39,20,organ
40,20,Piano
41,20,organ
42,20,organ
43,20,oboe
44,20,organ
45,20,oboe
46,20,organ
47,20,organ
48,20,oboe
49,20,Piano
50,20,organ
51,20,oboe
52,20,organ
53,20,oboe
54,20,oboe
55,20,organ
56,20,organ
57,20,oboe
58,20,organ
59,20,oboe
60,20,organ
61,20,organ
62,20,pizza
63,20,oboe
0,20,organ
1,20,organ
2,20,oboe
3,20,pole
4,20,organ
5,20,oboe
6,20,organ
7,20,organ
8,20,organ
9,20,oboe
10,20,organ
11,20,organ
12,20,organ
13,20,organ
14,20,oboe
15,20,organ
16,20,guinea pig
17,20,organ
18,20,organ
19,20,oboe
20,20,organ
21,20,oboe
22,20,guinea pig
23,20,organ
24,20,organ
25,20,organ
26,20,Guitar
27,20,oboe
28,20,goldfish
29,20,organ
30,20,dining table
31,20,organ
32,20,basketball
33,20,organ
34,20,organ
35,20,organ
36,20,organ
37,20,oboe
38,20,organ
39,20,pizza
40,20,organ
41,20,organ
42,20,organ
43,20,organ
44,20,oboe
45,20,oboe
46,20,oboe
47,20,organ
48,20,oboe
49,20,organ
50,20,organ
51,20,organ
52,20,organ
53,20,organ
54,20,Piano
55,20,organ
56,20,organ
57,20,oboe
58,20,oboe
59,20,Guitar
60,20,organ
61,20,oboe
62,20,oboe
63,20,organ
0,20,guinea pig
1,20,espresso
2,20,organ
3,20,oboe
4,20,organ
5,20,oboe
6,20,organ
7,20,umbrella
8,20,organ
9,20,sunglasses
10,20,Track
11,20,oboe
12,20,organ
13,20,organ
14,20,dining table
15,20,organ
16,20,Guitar
17,20,sunglasses
18,20,oboe
19,20,organ
20,20,organ
21,20,oboe
22,20,oboe
23,20,organ
24,20,oboe
25,20,oboe
26,20,organ
27,20,oboe
28,20,organ
29,20,organ
30,20,reel
31,20,organ
32,20,pizza
33,20,organ
34,20,organ
35,20,organ
36,20,oboe
37,20,oboe
38,20,organ
39,20,oboe
40,20,oboe
41,20,oboe
42,20,organ
43,20,organ
44,20,organ
45,20,organ
46,20,organ
47,20,organ
48,20,organ
49,20,organ
50,20,organ
51,20,Guitar
52,20,oboe
53,20,oboe
54,20,oboe
55,20,oboe
56,20,cardigan
57,20,organ
58,20,organ
59,20,school bus
60,20,oboe
61,20,organ
62,20,reel
63,20,organ
0,20,organ
1,20,lampshade
2,20,Piano
3,20,guinea pig
4,20,oboe
5,20,guinea pig
6,20,organ
7,20,organ
8,20,organ
9,20,oboe
10,20,organ
11,20,organ
12,20,oboe
13,20,oboe
14,20,oboe
15,20,organ
16,20,organ
17,20,oboe
18,20,organ
19,20,pole
20,20,oboe
21,20,pole
22,20,oboe
23,20,dining table
24,20,oboe
25,20,organ
26,20,Train
27,20,oboe
28,20,organ
29,20,organ
30,20,oboe
31,20,oboe
32,20,oboe
33,20,organ
34,20,oboe
35,20,organ
36,20,oboe
37,20,oboe
38,20,Guitar
39,20,oboe
40,20,Brazil
41,20,organ
42,20,oboe
43,20,pizza
44,20,organ
45,20,oboe
46,20,oboe
47,20,oboe
48,20,organ
49,20,organ
50,20,pole
51,20,organ
52,20,organ
53,20,organ
54,20,oboe
55,20,oboe
56,20,organ
57,20,oboe
58,20,organ
59,20,oboe
60,20,oboe
61,20,oboe
62,20,organ
63,20,organ
0,20,organ
1,20,oboe
2,20,oboe
3,20,organ
4,20,organ
5,20,organ
6,20,organ
7,20,oboe
8,20,organ
9,20,ladybug
10,20,organ
11,20,Piano
12,20,organ
13,20,syringe
14,20,oboe
15,20,organ
16,20,organ
17,20,organ
18,20,organ
19,20,organ
20,20,organ
21,20,organ
22,20,organ
23,20,desk
24,20,oboe
25,20,organ
26,20,organ
27,20,organ
28,20,organ
29,20,reel
30,20,Pregnant woman
31,20,oboe
32,20,organ
33,20,oboe
34,20,organ
35,20,oboe
36,20,organ
37,20,organ
38,20,chain
39,20,organ
40,20,organ
41,20,organ
42,20,oboe
43,20,oboe
44,20,organ
45,20,organ
46,20,organ
47,20,oboe
48,20,organ
49,20,organ
50,20,oboe
51,20,oboe
52,20,organ
53,20,oboe
54,20,organ
55,20,oboe
56,20,oboe
57,20,basketball
58,20,organ
59,20,oboe
60,20,sunglasses
61,20,organ
62,20,oboe
63,20,school bus
0,20,academic gown
1,20,oboe
2,20,oboe
3,20,organ
4,20,Persian cat
5,20,parking meter
6,20,oboe
7,20,oboe
8,20,organ
9,20,oboe
10,20,computer keyboard
11,20,organ
12,20,Table
13,20,organ
14,20,organ
15,20,organ
16,20,organ
17,20,organ
18,20,oboe
19,20,oboe
20,20,organ
21,20,organ
22,20,school bus
23,20,organ
24,20,oboe
25,20,organ
26,20,plunger
27,20,organ
28,20,organ
29,20,organ
30,20,oboe
31,20,oboe
32,20,organ
33,20,oboe
34,20,organ
35,20,organ
36,20,organ
37,20,Pipe
38,20,organ
39,20,Woodwind
40,20,dining table
41,20,organ
42,20,organ
43,20,organ
44,20,Piano
45,20,Piano
46,20,organ
47,20,organ
48,20,beer bottle
49,20,pole
50,20,academic gown
51,20,organ
52,20,organ
53,20,oboe
54,20,organ
55,20,organ
56,20,organ
57,20,Persian cat
58,20,oboe
59,20,organ
60,20,organ
61,20,oboe
62,20,organ
63,20,oboe
0,20,oboe
1,20,oboe
2,20,oboe
3,20,oboe
4,21,guinea pig
5,21,flagpole
6,21,volleyball
7,21,kimono
8,21,beer bottle
9,21,school bus
10,21,Fireworks
11,21,school bus
12,21,maypole
13,21,volleyball
14,21,guinea pig
15,21,volleyball
16,21,organ
17,21,maypole
18,21,maypole
19,21,gazelle
20,21,basketball
21,21,volleyball
22,21,maypole
23,21,maypole
24,21,flagpole
25,21,flagpole
26,21,flagpole
27,21,school bus
28,21,organ
29,21,flagpole
30,21,school bus
31,21,maypole
32,21,guinea pig
33,21,school bus
34,21,Tower
35,21,basketball
36,21,maypole
37,21,Scarf
38,21,maypole
39,21,umbrella
40,21,maypole
41,21,school bus
42,21,guinea pig
43,21,flagpole
44,21,school bus
45,21,organ
46,21,school bus
47,21,guinea pig
48,21,Choir
49,21,flagpole
50,21,basketball
51,21,flagpole
52,21,school bus
53,21,parking meter
54,21,school bus
55,21,gazelle
56,21,spider web
57,21,pizza
58,21,school bus
59,21,flagpole
60,21,volleyball
61,21,maypole
62,21,maypole
63,21,lakeside
0,21,guinea pig
1,21,school bus
2,21,pole
3,21,flagpole
4,21,pole
5,21,volleyball
6,21,school bus
7,21,basketball
8,21,volleyball
9,21,flagpole
10,21,school bus
11,21,maypole
12,21,school bus
13,21,guinea pig
14,21,guinea pig
15,21,maypole
16,21,volleyball
17,21,school bus
18,21,maypole
19,21,water tower
20,21,maypole
21,21,baboon
22,21,school bus
23,21,school bus
24,21,school bus
25,21,flagpole
26,21,organ
27,21,school bus
28,21,Ferris wheel
29,21,school bus
30,21,maypole
31,21,basketball
32,21,maypole
33,21,maypole
34,21,basketball
35,21,school bus
36,21,flagpole
37,21,triumphal arch
38,21,pole
39,21,flagpole
40,21,flagpole
41,21,flagpole
42,21,school bus
43,21,school bus
44,21,basketball
45,21,maypole
46,21,pole
47,21,pole
48,21,school bus
49,21,Pine tree
50,21,volleyball
51,21,school bus
52,21,umbrella
53,21,space heater
54,21,gazelle
55,21,basketball
56,21,volleyball
57,21,volleyball
58,21,flagpole
59,21,volleyball
60,21,school bus
61,21,school bus
62,21,volleyball
63,21,Tent
0,21,maypole
1,21,school bus
2,21,flagpole
3,21,flagpole
4,21,pizza
5,21,maypole
6,21,basketball
7,21,volleyball
8,21,gazelle
9,21,maypole
10,21,pole
11,21,guinea pig
12,21,basketball
13,21,school bus
14,21,school bus
15,21,pole
16,21,maypole
17,21,school bus
18,21,Persian cat
19,21,guinea pig
20,21,volleyball
21,21,oboe
22,21,basketball
23,21,flagpole
24,21,maypole
25,21,guinea pig
26,21,albatross
27,21,pole
28,21,maypole
29,21,ladybug
30,21,organ
31,21,pole
32,21,pole
33,21,school bus
34,21,organ
35,21,basketball
36,21,school bus
37,21,organ
38,21,guinea pig
39,21,flagpole
40,21,school bus
41,21,obelisk
42,21,guinea pig
43,21,reel
44,21,pole
45,21,pole
46,21,volleyball
47,21,maypole
48,21,flagpole
49,21,maypole
50,21,guinea pig
51,21,maypole
52,21,basketball
53,21,school bus
54,21,Crowd
55,21,parking meter
56,21,flagpole
57,21,flagpole
58,21,school bus
59,21,Tattoo
60,21,bee
61,21,pole
62,21,pizza
63,21,House
0,21,basketball
1,21,school bus
2,21,maypole
3,21,pole
4,21,pizza
5,21,maypole
6,21,guinea pig
7,21,maypole
8,21,basketball
9,21,school bus
10,21,pole
11,21,basketball
12,21,pizza
13,21,pole
14,21,Ferris wheel
15,21,maypole
16,21,school bus
17,21,school bus
18,21,guinea pig
19,21,pole
20,21,Crowd
21,21,volleyball
22,21,guinea pig
23,21,volleyball
24,21,Ferris wheel
25,21,school bus
26,21,school bus
27,21,volleyball
28,21,pole
29,21,basketball
30,21,pole
31,21,pole
32,21,flagpole
33,21,volleyball
34,21,pole
35,21,pole
36,21,basketball
37,21,basketball
38,21,maypole
39,21,pole
40,21,umbrella
41,21,basketball
42,21,Lawn
43,21,flagpole
44,21,flagpole
45,21,flagpole
46,21,maypole
47,21,suspension bridge
48,21,basketball
49,21,flagpole
50,21,basketball
51,21,water tower
52,21,school bus
53,21,maypole
54,21,bow tie
55,21,umbrella
56,21,guinea pig
57,21,maypole
58,21,pole
59,21,pole
60,21,gazelle
61,21,maypole
62,21,pole
63,21,flagpole
0,21,reel
1,21,maypole
2,21,guinea pig
3,21,volleyball
4,21,Persian cat
5,21,umbrella
6,21,maypole
7,21,organ
8,21,maypole
9,21,guinea pig
10,21,flagpole
11,21,Tree
12,21,oboe
13,21,pole
14,21,German shepherd
15,21,beacon
16,21,school bus
17,21,volleyball
18,21,organ
19,21,pizza
20,21,suspension bridge
21,21,ladybug
22,21,basketball
23,21,basketball
24,21,maypole
25,21,school bus
26,21,guinea pig
27,21,guinea pig
28,21,volleyball
29,21,oboe
30,21,school bus
31,21,pole
32,21,school bus
33,21,guinea pig
34,21,basketball
35,21,Guitar
36,21,organ
37,21,school bus
38,21,school bus
39,21,Crowd
40,21,school bus
41,21,organ
42,21,pole
43,21,guinea pig
44,21,basketball
45,21,pole
46,21,oboe
47,21,reel
48,21,pole
49,21,school bus
50,21,volleyball
51,21,guinea pig
52,21,organ
53,21,flagpole
54,21,volleyball
55,21,maypole
56,21,basketball
57,21,volleyball
58,21,school bus
59,21,flagpole
60,21,volleyball
61,21,Ferris wheel
62,21,volleyball
63,21,maypole
0,21,pole
1,21,school bus
2,21,suspension bridge
3,21,school bus
4,21,baboon
5,21,maypole
6,21,umbrella
7,21,flagpole
8,21,school bus
9,21,Kite
10,21,Stage
11,21,school bus
12,21,umbrella
13,21,maypole
14,21,pole
15,21,volleyball
16,21,basketball
17,21,flagpole
18,21,pizza
19,21,school bus
20,21,Persian cat
21,21,maypole
22,21,school bus
23,21,basketball
24,21,maypole
25,21,school bus
26,21,maypole
27,21,school bus
28,21,pole
29,21,flagpole
30,21,flagpole
31,21,rocking chair
32,21,maypole
33,21,school bus
34,21,volleyball
35,21,basketball
36,21,maypole
37,21,school bus
38,21,Ferris wheel
39,21,maypole
40,21,volleyball
41,21,maypole
42,21,flagpole
43,21,flagpole
44,21,pizza
45,21,maypole
46,21,basketball
47,21,volleyball
48,21,maypole
49,21,maypole
50,21,school bus
51,21,umbrella
52,21,flagpole
53,21,school bus
54,21,pole
55,21,umbrella
56,21,beach wagon
57,21,maypole
58,21,pizza
59,21,school bus
60,21,guinea pig
61,21,Ferris wheel
62,21,pole
63,21,pole
0,21,school bus
1,21,flagpole
2,21,school bus
3,21,basketball
4,21,guinea pig
5,21,school bus
6,21,hourglass
7,21,flagpole
8,21,cliff
9,21,maypole
10,21,basketball
11,21,school bus
12,21,pole
13,21,volleyball
14,21,Ferris wheel
15,21,guinea pig
16,21,pole
17,21,pizza
18,21,basketball
19,21,organ
20,21,cliff
21,21,organ
22,21,school bus
23,21,pizza
24,21,school bus
25,21,basketball
26,21,pole
27,21,flagpole
28,21,school bus
29,21,basketball
30,21,maypole
31,21,school bus
32,21,school bus
33,21,flagpole
34,21,pizza
35,21,school bus
36,21,maypole
37,21,flagpole
38,21,school bus
39,21,maypole
40,21,flagpole
41,21,barn
42,21,flagpole
43,21,German shepherd
44,21,maypole
45,21,Tree
46,21,umbrella
47,21,pole
48,21,maypole
49,21,volleyball
50,21,volleyball
51,21,volleyball
52,21,volleyball
53,21,maypole
54,21,school bus
55,21,pizza
56,21,pizza
57,21,Persian cat
58,21,space heater
59,21,guinea pig
60,21,pole
61,21,school bus
62,21,school bus
63,21,volleyball
0,21,maypole
1,21,lawn mower
2,21,maypole
3,21,umbrella
4,21,maypole
5,21,pole
6,21,Tent
7,21,pizza
8,21,basketball
9,21,pole
10,21,school bus
11,21,guinea pig
12,21,maypole
13,21,school bus
14,21,pole
15,21,Ferris wheel
16,21,Kite
17,21,umbrella
18,21,maypole
19,21,school bus
20,21,maypole
21,21,guinea pig
22,21,guinea pig
23,21,pole
24,21,guinea pig
25,21,volleyball
26,21,pole
27,21,volleyball
28,21,maypole
29,21,pole
30,21,volleyball
31,21,umbrella
32,21,Rope
33,21,flagpole
34,21,pizza
35,21,school bus
36,21,flagpole
37,21,maypole
38,21,pole
39,21,school bus
40,21,maypole
41,21,pole
42,21,school bus
43,21,school bus
44,21,pole
45,21,academic gown
46,21,water tower
47,21,school bus
48,21,maypole
49,21,dining table
50,21,volleyball
51,21,school bus
52,21,reel
53,21,Roller coaster
54,21,maypole
55,21,guinea pig
56,22,Eel
57,22,guinea pig
58,22,goldfish
59,22,birdhouse
60,22,goldfish
61,22,goldfish
62,22,goldfish
63,22,goldfish
0,22,goldfish
1,22,sea cucumber
2,22,goldfish
3,22,goldfish
4,22,coral reef
5,22,goldfish
6,22,goldfish
7,22,goldfish
8,22,goldfish
9,22,goldfish
10,22,goldfish
11,22,goldfish
12,22,goldfish
13,22,goldfish
14,22,goldfish
15,22,pizza
16,22,goldfish
17,22,pizza
18,22,goldfish
19,22,volleyball
20,22,bullfrog
21,22,lemon
22,22,lemon
23,22,goldfish
24,22,goldfish
25,22,goldfish
26,22,goldfish
27,22,goldfish
28,22,pizza
29,22,sea cucumber
30,22,goldfish
31,22,guinea pig
32,22,lemon
33,22,Lamp
34,22,goldfish
35,22,goldfish
36,22,bullfrog
37,22,goldfish
38,22,guinea pig
39,22,guinea pig
40,22,bullfrog
41,22,lemon
42,22,goldfish
43,22,goldfish
44,22,guinea pig
45,22,goldfish
46,22,goldfish
47,22,guinea pig
48,22,goldfish
49,22,goldfish
50,22,guinea pig
51,22,goldfish
52,22,pizza
53,22,lemon
54,22,guinea pig
55,22,guinea pig
56,22,German shepherd
57,22,goldfish
58,22,guinea pig
59,22,goldfish
60,22,goldfish
61,22,goldfish
62,22,dragonfly
63,22,goldfish
0,22,goldfish
1,22,goldfish
2,22,guinea pig
3,22,goldfish
4,22,goldfish
5,22,goldfish
6,22,goldfish
7,22,goldfish
8,22,goldfish
9,22,goldfish
10,22,goldfish
11,22,goldfish
12,22,goldfish
13,22,goldfish
14,22,goldfish
15,22,goldfish
16,22,Fireworks
17,22,goldfish
18,22,goldfish
19,22,goldfish
20,22,goldfish
21,22,goldfish
22,22,goldfish
23,22,goldfish
24,22,goldfish
25,22,teapot
26,22,goldfish
27,22,orange
28,22,goldfish
29,22,goldfish
30,22,goldfish
31,22,goldfish
32,22,goldfish
33,22,goldfish
34,22,goldfish
35,22,goldfish
36,22,goldfish
37,22,guinea pig
38,22,goldfish
39,22,goldfish
40,22,goldfish
41,22,dragonfly
42,22,goldfish
43,22,goldfish
44,22,guinea pig
45,22,goldfish
46,22,guinea pig
47,22,goldfish
48,22,goldfish
49,22,goldfish
50,22,goldfish
51,22,goldfish
52,22,bee
