index,true_label,candidate_labels,complementary_label
12086,9,"['ship', 'automobile', 'airplane', 'bird']",bird
12087,8,"['truck', 'frog', 'deer', 'cat']",frog
12088,5,"['ship', 'truck', 'airplane', 'automobile']",ship
12089,5,"['automobile', 'ship', 'truck', 'airplane']",ship
12090,8,"['deer', 'frog', 'cat', 'truck']",deer
12091,3,"['horse', 'frog', 'airplane', 'dog']",airplane
12092,8,"['cat', 'frog', 'truck', 'deer']",truck
12093,8,"['deer', 'frog', 'truck', 'cat']",truck
12094,4,"['automobile', 'truck', 'horse', 'ship']",ship
12095,0,"['cat', 'dog', 'horse', 'automobile']",automobile
12096,3,"['horse', 'dog', 'airplane', 'frog']",airplane
12097,7,"['frog', 'truck', 'cat', 'airplane']",truck
12098,5,"['automobile', 'airplane', 'truck', 'ship']",ship
12099,7,"['truck', 'cat', 'frog', 'airplane']",truck
12100,1,"['ship', 'horse', 'deer', 'frog']",horse
12101,6,"['ship', 'bird', 'horse', 'truck']",horse
12102,1,"['deer', 'horse', 'frog', 'ship']",deer
12103,4,"['horse', 'automobile', 'ship', 'truck']",automobile
12104,9,"['airplane', 'ship', 'automobile', 'bird']",ship
12105,3,"['horse', 'airplane', 'dog', 'frog']",airplane
12106,4,"['horse', 'automobile', 'ship', 'truck']",ship
12107,2,"['horse', 'dog', 'deer', 'airplane']",airplane
12108,4,"['truck', 'horse', 'automobile', 'ship']",truck
12109,2,"['dog', 'airplane', 'horse', 'deer']",airplane
12110,4,"['horse', 'ship', 'automobile', 'truck']",ship
12111,3,"['horse', 'dog', 'airplane', 'frog']",airplane
12112,9,"['bird', 'airplane', 'ship', 'automobile']",bird
12113,3,"['dog', 'airplane', 'horse', 'frog']",airplane
12114,1,"['horse', 'frog', 'deer', 'ship']",ship
12115,8,"['cat', 'frog', 'truck', 'deer']",truck
12116,9,"['ship', 'automobile', 'airplane', 'bird']",bird
12117,4,"['automobile', 'truck', 'horse', 'ship']",ship
12118,3,"['frog', 'dog', 'horse', 'airplane']",airplane
12119,5,"['truck', 'airplane', 'ship', 'automobile']",ship
12120,8,"['cat', 'frog', 'truck', 'deer']",truck
12121,0,"['dog', 'horse', 'cat', 'automobile']",automobile
12122,6,"['ship', 'horse', 'truck', 'bird']",truck
12123,1,"['deer', 'frog', 'ship', 'horse']",ship
12124,4,"['automobile', 'horse', 'truck', 'ship']",ship
12125,8,"['truck', 'deer', 'frog', 'cat']",deer
12126,8,"['frog', 'deer', 'truck', 'cat']",truck
12127,1,"['horse', 'deer', 'frog', 'ship']",ship
12128,8,"['truck', 'deer', 'cat', 'frog']",deer
12129,0,"['automobile', 'dog', 'horse', 'cat']",dog
12130,0,"['automobile', 'horse', 'cat', 'dog']",horse
12131,0,"['dog', 'cat', 'horse', 'automobile']",automobile
12132,4,"['automobile', 'truck', 'horse', 'ship']",ship
12133,0,"['automobile', 'horse', 'dog', 'cat']",automobile
12134,4,"['ship', 'horse', 'truck', 'automobile']",truck
12135,5,"['airplane', 'truck', 'automobile', 'ship']",ship
12136,4,"['horse', 'automobile', 'ship', 'truck']",ship
12137,2,"['horse', 'dog', 'deer', 'airplane']",airplane
12138,6,"['horse', 'truck', 'ship', 'bird']",truck
12139,0,"['cat', 'dog', 'horse', 'automobile']",horse
12140,2,"['deer', 'dog', 'horse', 'airplane']",airplane
12141,2,"['dog', 'airplane', 'deer', 'horse']",airplane
12142,7,"['truck', 'frog', 'airplane', 'cat']",frog
12143,4,"['ship', 'horse', 'truck', 'automobile']",truck
12144,5,"['airplane', 'ship', 'automobile', 'truck']",ship
12145,3,"['horse', 'airplane', 'frog', 'dog']",airplane
12146,6,"['bird', 'ship', 'truck', 'horse']",ship
12147,3,"['airplane', 'frog', 'dog', 'horse']",dog
12148,2,"['dog', 'deer', 'horse', 'airplane']",airplane
12149,0,"['dog', 'automobile', 'horse', 'cat']",automobile
12150,1,"['ship', 'deer', 'frog', 'horse']",deer
12151,6,"['horse', 'truck', 'bird', 'ship']",truck
12152,9,"['airplane', 'ship', 'bird', 'automobile']",bird
12153,8,"['frog', 'truck', 'deer', 'cat']",truck
12154,4,"['horse', 'automobile', 'ship', 'truck']",automobile
12155,3,"['dog', 'airplane', 'frog', 'horse']",airplane
12156,2,"['horse', 'dog', 'deer', 'airplane']",airplane
12157,7,"['cat', 'airplane', 'truck', 'frog']",airplane
12158,1,"['frog', 'ship', 'horse', 'deer']",ship
12159,9,"['bird', 'ship', 'airplane', 'automobile']",ship
12160,4,"['truck', 'horse', 'automobile', 'ship']",truck
12161,2,"['deer', 'dog', 'horse', 'airplane']",airplane
12162,9,"['airplane', 'ship', 'bird', 'automobile']",bird
12163,7,"['airplane', 'frog', 'cat', 'truck']",frog
12164,1,"['deer', 'horse', 'frog', 'ship']",ship
12165,0,"['dog', 'cat', 'horse', 'automobile']",horse
12166,2,"['deer', 'dog', 'horse', 'airplane']",airplane
12167,1,"['ship', 'frog', 'horse', 'deer']",frog
12168,6,"['ship', 'bird', 'horse', 'truck']",truck
12169,1,"['frog', 'ship', 'horse', 'deer']",ship
12170,1,"['ship', 'deer', 'frog', 'horse']",deer
12171,6,"['truck', 'horse', 'ship', 'bird']",ship
12172,8,"['truck', 'deer', 'frog', 'cat']",deer
12173,2,"['airplane', 'dog', 'deer', 'horse']",deer
12174,3,"['horse', 'airplane', 'frog', 'dog']",airplane
12175,8,"['cat', 'frog', 'truck', 'deer']",truck
12176,8,"['truck', 'cat', 'deer', 'frog']",cat
12177,5,"['truck', 'ship', 'airplane', 'automobile']",ship
12178,0,"['horse', 'automobile', 'dog', 'cat']",horse
12179,4,"['ship', 'horse', 'truck', 'automobile']",truck
12180,2,"['airplane', 'horse', 'deer', 'dog']",horse
12181,0,"['dog', 'automobile', 'cat', 'horse']",automobile
12182,9,"['bird', 'ship', 'automobile', 'airplane']",ship
12183,1,"['deer', 'frog', 'horse', 'ship']",ship
12184,5,"['automobile', 'ship', 'airplane', 'truck']",ship
12185,1,"['ship', 'horse', 'deer', 'frog']",horse
12186,9,"['ship', 'bird', 'airplane', 'automobile']",bird
12187,9,"['automobile', 'bird', 'airplane', 'ship']",bird
12188,2,"['dog', 'horse', 'airplane', 'deer']",airplane
12189,8,"['truck', 'cat', 'frog', 'deer']",cat
12190,3,"['horse', 'dog', 'frog', 'airplane']",frog
12191,2,"['horse', 'deer', 'dog', 'airplane']",airplane
12192,0,"['horse', 'dog', 'cat', 'automobile']",horse
12193,6,"['horse', 'ship', 'bird', 'truck']",ship
12194,8,"['truck', 'deer', 'frog', 'cat']",deer
12195,3,"['horse', 'frog', 'airplane', 'dog']",frog
12196,8,"['deer', 'cat', 'truck', 'frog']",deer
12197,8,"['truck', 'deer', 'cat', 'frog']",deer
12198,5,"['airplane', 'truck', 'ship', 'automobile']",ship
12199,6,"['horse', 'bird', 'ship', 'truck']",ship
12200,2,"['dog', 'horse', 'deer', 'airplane']",airplane
12201,8,"['deer', 'truck', 'frog', 'cat']",truck
12202,5,"['automobile', 'ship', 'airplane', 'truck']",ship
12203,6,"['truck', 'horse', 'ship', 'bird']",ship
12204,4,"['automobile', 'ship', 'truck', 'horse']",ship
12205,5,"['ship', 'truck', 'automobile', 'airplane']",truck
12206,8,"['frog', 'deer', 'cat', 'truck']",truck
12207,8,"['truck', 'frog', 'cat', 'deer']",frog
12208,4,"['horse', 'ship', 'automobile', 'truck']",ship
12209,0,"['automobile', 'horse', 'dog', 'cat']",horse
12210,1,"['ship', 'horse', 'frog', 'deer']",frog
12211,3,"['airplane', 'dog', 'frog', 'horse']",airplane
12212,2,"['dog', 'horse', 'deer', 'airplane']",airplane
12213,4,"['automobile', 'truck', 'ship', 'horse']",ship
12214,6,"['bird', 'truck', 'ship', 'horse']",truck
12215,3,"['dog', 'horse', 'frog', 'airplane']",airplane
12216,3,"['horse', 'dog', 'frog', 'airplane']",airplane
12217,4,"['ship', 'truck', 'horse', 'automobile']",truck
12218,6,"['horse', 'ship', 'bird', 'truck']",ship
12219,2,"['deer', 'dog', 'airplane', 'horse']",airplane
12220,7,"['frog', 'truck', 'airplane', 'cat']",truck
12221,6,"['bird', 'ship', 'horse', 'truck']",ship
12222,6,"['truck', 'horse', 'ship', 'bird']",horse
12223,5,"['airplane', 'ship', 'automobile', 'truck']",ship
12224,4,"['truck', 'ship', 'horse', 'automobile']",truck
12225,3,"['horse', 'airplane', 'dog', 'frog']",airplane
12226,0,"['horse', 'cat', 'dog', 'automobile']",horse
12227,7,"['frog', 'cat', 'truck', 'airplane']",truck
12228,1,"['horse', 'frog', 'ship', 'deer']",ship
12229,7,"['airplane', 'cat', 'truck', 'frog']",frog
12230,0,"['automobile', 'cat', 'dog', 'horse']",cat
12231,1,"['frog', 'horse', 'ship', 'deer']",ship
12232,1,"['frog', 'ship', 'deer', 'horse']",frog
12233,8,"['deer', 'frog', 'truck', 'cat']",truck
12234,0,"['dog', 'automobile', 'horse', 'cat']",dog
12235,5,"['airplane', 'automobile', 'ship', 'truck']",ship
12236,8,"['truck', 'deer', 'frog', 'cat']",deer
12237,3,"['horse', 'dog', 'airplane', 'frog']",airplane
12238,6,"['truck', 'bird', 'ship', 'horse']",ship
12239,5,"['ship', 'truck', 'airplane', 'automobile']",truck
12240,6,"['bird', 'horse', 'ship', 'truck']",ship
12241,3,"['horse', 'dog', 'frog', 'airplane']",airplane
12242,5,"['automobile', 'ship', 'truck', 'airplane']",ship
12243,7,"['frog', 'truck', 'cat', 'airplane']",truck
12244,7,"['cat', 'frog', 'airplane', 'truck']",airplane
12245,9,"['ship', 'bird', 'airplane', 'automobile']",bird
12246,5,"['automobile', 'truck', 'ship', 'airplane']",ship
12247,1,"['deer', 'horse', 'frog', 'ship']",ship
12248,9,"['airplane', 'bird', 'automobile', 'ship']",bird
12249,8,"['truck', 'cat', 'deer', 'frog']",cat
12250,2,"['deer', 'airplane', 'dog', 'horse']",deer
12251,8,"['frog', 'truck', 'cat', 'deer']",frog
12252,0,"['dog', 'horse', 'automobile', 'cat']",horse
12253,4,"['truck', 'automobile', 'horse', 'ship']",truck
12254,6,"['horse', 'ship', 'truck', 'bird']",ship
12255,3,"['frog', 'airplane', 'horse', 'dog']",airplane
12256,5,"['truck', 'automobile', 'ship', 'airplane']",truck
12257,0,"['dog', 'cat', 'automobile', 'horse']",horse
12258,8,"['cat', 'truck', 'frog', 'deer']",truck
12259,9,"['bird', 'airplane', 'ship', 'automobile']",bird
12260,1,"['frog', 'horse', 'ship', 'deer']",frog
12261,4,"['truck', 'automobile', 'horse', 'ship']",truck
12262,9,"['airplane', 'automobile', 'bird', 'ship']",bird
12263,6,"['truck', 'ship', 'horse', 'bird']",horse
12264,1,"['deer', 'frog', 'ship', 'horse']",ship
12265,0,"['dog', 'cat', 'horse', 'automobile']",horse
12266,8,"['truck', 'frog', 'cat', 'deer']",frog
12267,2,"['deer', 'dog', 'airplane', 'horse']",airplane
12268,8,"['cat', 'truck', 'frog', 'deer']",frog
12269,7,"['cat', 'airplane', 'truck', 'frog']",airplane
12270,0,"['horse', 'dog', 'cat', 'automobile']",horse
12271,7,"['frog', 'cat', 'airplane', 'truck']",airplane
12272,7,"['cat', 'airplane', 'frog', 'truck']",airplane
12273,6,"['horse', 'ship', 'truck', 'bird']",ship
12274,5,"['automobile', 'truck', 'ship', 'airplane']",ship
12275,1,"['deer', 'frog', 'ship', 'horse']",ship
12276,1,"['deer', 'ship', 'frog', 'horse']",ship
12277,8,"['truck', 'cat', 'frog', 'deer']",cat
12278,3,"['airplane', 'dog', 'horse', 'frog']",dog
12279,9,"['bird', 'airplane', 'ship', 'automobile']",airplane
12280,1,"['deer', 'frog', 'horse', 'ship']",ship
12281,5,"['ship', 'airplane', 'truck', 'automobile']",truck
12282,4,"['ship', 'horse', 'truck', 'automobile']",truck
12283,1,"['horse', 'deer', 'frog', 'ship']",ship
12284,0,"['automobile', 'cat', 'dog', 'horse']",cat
12285,4,"['truck', 'horse', 'automobile', 'ship']",truck
12286,8,"['cat', 'truck', 'deer', 'frog']",truck
12287,2,"['airplane', 'deer', 'horse', 'dog']",airplane
12288,9,"['automobile', 'bird', 'ship', 'airplane']",bird
12289,3,"['horse', 'frog', 'dog', 'airplane']",airplane
12290,5,"['airplane', 'automobile', 'ship', 'truck']",ship
12291,1,"['horse', 'frog', 'ship', 'deer']",ship
12292,1,"['deer', 'horse', 'ship', 'frog']",ship
12293,6,"['horse', 'truck', 'bird', 'ship']",truck
12294,0,"['dog', 'cat', 'automobile', 'horse']",dog
12295,1,"['deer', 'horse', 'ship', 'frog']",ship
12296,0,"['dog', 'automobile', 'cat', 'horse']",dog
12297,0,"['dog', 'horse', 'automobile', 'cat']",horse
12298,9,"['automobile', 'airplane', 'ship', 'bird']",ship
12299,1,"['horse', 'frog', 'ship', 'deer']",ship
12300,5,"['truck', 'airplane', 'ship', 'automobile']",truck
12301,4,"['automobile', 'truck', 'horse', 'ship']",ship
12302,6,"['truck', 'horse', 'ship', 'bird']",ship
12303,1,"['ship', 'deer', 'frog', 'horse']",deer
12304,3,"['horse', 'frog', 'airplane', 'dog']",airplane
12305,6,"['truck', 'bird', 'ship', 'horse']",truck
12306,1,"['deer', 'horse', 'frog', 'ship']",ship
12307,4,"['truck', 'automobile', 'horse', 'ship']",truck
12308,1,"['horse', 'deer', 'frog', 'ship']",ship
12309,4,"['automobile', 'horse', 'ship', 'truck']",ship
12310,5,"['automobile', 'ship', 'airplane', 'truck']",ship
12311,1,"['deer', 'ship', 'frog', 'horse']",ship
12312,9,"['automobile', 'ship', 'airplane', 'bird']",ship
12313,4,"['horse', 'automobile', 'ship', 'truck']",ship
12314,9,"['bird', 'ship', 'automobile', 'airplane']",ship
12315,9,"['airplane', 'automobile', 'bird', 'ship']",bird
12316,3,"['dog', 'airplane', 'frog', 'horse']",airplane
12317,2,"['deer', 'horse', 'airplane', 'dog']",airplane
12318,8,"['cat', 'truck', 'deer', 'frog']",truck
12319,8,"['frog', 'truck', 'deer', 'cat']",truck
12320,7,"['airplane', 'cat', 'truck', 'frog']",truck
12321,6,"['bird', 'truck', 'ship', 'horse']",truck
12322,5,"['automobile', 'ship', 'truck', 'airplane']",ship
12323,2,"['airplane', 'horse', 'deer', 'dog']",horse
12324,4,"['ship', 'truck', 'horse', 'automobile']",truck
12325,0,"['cat', 'horse', 'dog', 'automobile']",horse
12326,5,"['ship', 'automobile', 'airplane', 'truck']",ship
12327,7,"['airplane', 'cat', 'frog', 'truck']",cat
12328,0,"['horse', 'automobile', 'dog', 'cat']",horse
12329,3,"['horse', 'airplane', 'dog', 'frog']",airplane
12330,5,"['truck', 'airplane', 'automobile', 'ship']",truck
12331,4,"['ship', 'truck', 'horse', 'automobile']",truck
12332,3,"['dog', 'airplane', 'horse', 'frog']",airplane
12333,4,"['automobile', 'ship', 'truck', 'horse']",ship
12334,4,"['automobile', 'ship', 'horse', 'truck']",ship
12335,1,"['horse', 'frog', 'deer', 'ship']",ship
12336,1,"['frog', 'horse', 'deer', 'ship']",ship
12337,6,"['bird', 'truck', 'horse', 'ship']",truck
12338,2,"['dog', 'airplane', 'horse', 'deer']",airplane
12339,6,"['horse', 'ship', 'truck', 'bird']",ship
12340,1,"['frog', 'deer', 'ship', 'horse']",ship
12341,5,"['airplane', 'truck', 'automobile', 'ship']",truck
12342,3,"['airplane', 'frog', 'horse', 'dog']",airplane
12343,4,"['automobile', 'truck', 'horse', 'ship']",ship
12344,0,"['cat', 'horse', 'dog', 'automobile']",horse
12345,0,"['automobile', 'horse', 'dog', 'cat']",horse
12346,2,"['horse', 'airplane', 'deer', 'dog']",horse
12347,9,"['airplane', 'automobile', 'ship', 'bird']",bird
12348,1,"['frog', 'ship', 'horse', 'deer']",ship
12349,5,"['truck', 'airplane', 'automobile', 'ship']",truck
12350,1,"['horse', 'ship', 'frog', 'deer']",ship
12351,8,"['frog', 'cat', 'deer', 'truck']",truck
12352,5,"['airplane', 'automobile', 'ship', 'truck']",ship
12353,8,"['frog', 'deer', 'truck', 'cat']",truck
12354,6,"['truck', 'ship', 'horse', 'bird']",truck
12355,0,"['horse', 'dog', 'cat', 'automobile']",automobile
12356,6,"['horse', 'bird', 'ship', 'truck']",ship
12357,5,"['airplane', 'truck', 'automobile', 'ship']",truck
12358,9,"['ship', 'bird', 'automobile', 'airplane']",bird
12359,6,"['truck', 'ship', 'horse', 'bird']",truck
12360,1,"['deer', 'frog', 'horse', 'ship']",ship
12361,2,"['deer', 'horse', 'airplane', 'dog']",airplane
12362,2,"['deer', 'airplane', 'dog', 'horse']",airplane
12363,0,"['dog', 'horse', 'cat', 'automobile']",automobile
12364,7,"['cat', 'frog', 'airplane', 'truck']",airplane
12365,7,"['cat', 'airplane', 'frog', 'truck']",airplane
12366,3,"['dog', 'airplane', 'frog', 'horse']",airplane
12367,6,"['horse', 'ship', 'bird', 'truck']",ship
12368,4,"['truck', 'ship', 'automobile', 'horse']",ship
12369,6,"['horse', 'bird', 'truck', 'ship']",truck
12370,3,"['airplane', 'frog', 'dog', 'horse']",frog
12371,5,"['automobile', 'airplane', 'ship', 'truck']",truck
12372,8,"['deer', 'frog', 'truck', 'cat']",deer
12373,1,"['ship', 'frog', 'deer', 'horse']",frog
12374,6,"['horse', 'ship', 'bird', 'truck']",ship
12375,0,"['horse', 'automobile', 'dog', 'cat']",horse
12376,2,"['airplane', 'horse', 'dog', 'deer']",airplane
12377,3,"['frog', 'airplane', 'dog', 'horse']",airplane
12378,1,"['frog', 'ship', 'deer', 'horse']",ship
12379,6,"['bird', 'ship', 'truck', 'horse']",ship
12380,2,"['airplane', 'horse', 'deer', 'dog']",horse
12381,7,"['airplane', 'frog', 'cat', 'truck']",frog
12382,3,"['frog', 'horse', 'dog', 'airplane']",airplane
12383,9,"['bird', 'airplane', 'ship', 'automobile']",bird
12384,1,"['frog', 'horse', 'ship', 'deer']",ship
12385,9,"['airplane', 'automobile', 'bird', 'ship']",bird
12386,3,"['airplane', 'dog', 'frog', 'horse']",airplane
12387,2,"['airplane', 'horse', 'dog', 'deer']",horse
12388,1,"['ship', 'frog', 'horse', 'deer']",frog
12389,1,"['ship', 'deer', 'frog', 'horse']",deer
12390,5,"['automobile', 'ship', 'truck', 'airplane']",truck
12391,3,"['horse', 'airplane', 'frog', 'dog']",horse
12392,9,"['ship', 'airplane', 'bird', 'automobile']",bird
12393,0,"['dog', 'horse', 'automobile', 'cat']",automobile
12394,7,"['frog', 'truck', 'airplane', 'cat']",truck
12395,8,"['frog', 'cat', 'deer', 'truck']",truck
12396,6,"['bird', 'ship', 'truck', 'horse']",ship
12397,7,"['airplane', 'truck', 'frog', 'cat']",frog
12398,2,"['dog', 'airplane', 'horse', 'deer']",airplane
12399,2,"['dog', 'deer', 'horse', 'airplane']",airplane
12400,8,"['deer', 'truck', 'cat', 'frog']",deer
12401,8,"['frog', 'cat', 'truck', 'deer']",frog
12402,7,"['truck', 'frog', 'airplane', 'cat']",frog
12403,8,"['deer', 'cat', 'truck', 'frog']",deer
12404,9,"['automobile', 'ship', 'bird', 'airplane']",ship
12405,9,"['bird', 'automobile', 'airplane', 'ship']",bird
12406,4,"['horse', 'ship', 'truck', 'automobile']",ship
12407,6,"['ship', 'horse', 'truck', 'bird']",truck
12408,4,"['truck', 'ship', 'automobile', 'horse']",ship
12409,0,"['cat', 'dog', 'horse', 'automobile']",horse
12410,7,"['airplane', 'truck', 'frog', 'cat']",frog
12411,6,"['horse', 'bird', 'ship', 'truck']",ship
12412,1,"['ship', 'horse', 'frog', 'deer']",horse
12413,9,"['bird', 'automobile', 'ship', 'airplane']",bird
12414,0,"['automobile', 'cat', 'horse', 'dog']",automobile
12415,7,"['airplane', 'cat', 'truck', 'frog']",truck
12416,4,"['horse', 'truck', 'ship', 'automobile']",truck
12417,4,"['truck', 'horse', 'ship', 'automobile']",ship
12418,8,"['deer', 'truck', 'cat', 'frog']",deer
12419,0,"['automobile', 'cat', 'horse', 'dog']",cat
12420,0,"['horse', 'dog', 'automobile', 'cat']",automobile
12421,2,"['horse', 'dog', 'airplane', 'deer']",airplane
12422,8,"['frog', 'truck', 'deer', 'cat']",truck
12423,2,"['dog', 'deer', 'airplane', 'horse']",airplane
12424,1,"['deer', 'ship', 'horse', 'frog']",ship
12425,3,"['frog', 'horse', 'dog', 'airplane']",horse
12426,8,"['frog', 'cat', 'deer', 'truck']",truck
12427,9,"['automobile', 'airplane', 'bird', 'ship']",bird
12428,3,"['airplane', 'dog', 'frog', 'horse']",airplane
12429,0,"['dog', 'cat', 'horse', 'automobile']",horse
12430,0,"['dog', 'automobile', 'horse', 'cat']",automobile
12431,5,"['automobile', 'ship', 'truck', 'airplane']",ship
12432,7,"['cat', 'airplane', 'frog', 'truck']",airplane
12433,6,"['ship', 'truck', 'bird', 'horse']",truck
12434,6,"['horse', 'bird', 'ship', 'truck']",ship
12435,0,"['cat', 'automobile', 'dog', 'horse']",cat
12436,3,"['airplane', 'frog', 'horse', 'dog']",frog
12437,7,"['airplane', 'frog', 'cat', 'truck']",frog
12438,8,"['cat', 'truck', 'deer', 'frog']",truck
12439,7,"['cat', 'frog', 'airplane', 'truck']",airplane
12440,3,"['frog', 'dog', 'horse', 'airplane']",airplane
12441,6,"['ship', 'horse', 'bird', 'truck']",truck
12442,8,"['cat', 'truck', 'deer', 'frog']",truck
12443,8,"['frog', 'truck', 'deer', 'cat']",truck
12444,4,"['truck', 'ship', 'automobile', 'horse']",truck
12445,6,"['bird', 'horse', 'truck', 'ship']",truck
12446,7,"['frog', 'cat', 'airplane', 'truck']",airplane
12447,6,"['truck', 'bird', 'ship', 'horse']",ship
12448,2,"['horse', 'dog', 'airplane', 'deer']",airplane
12449,3,"['airplane', 'frog', 'dog', 'horse']",frog
12450,3,"['frog', 'dog', 'airplane', 'horse']",airplane
12451,1,"['frog', 'ship', 'deer', 'horse']",ship
12452,8,"['frog', 'deer', 'cat', 'truck']",truck
12453,4,"['truck', 'ship', 'horse', 'automobile']",truck
12454,3,"['dog', 'horse', 'frog', 'airplane']",airplane
12455,2,"['horse', 'deer', 'airplane', 'dog']",airplane
12456,9,"['bird', 'airplane', 'ship', 'automobile']",bird
12457,8,"['frog', 'cat', 'deer', 'truck']",truck
12458,6,"['truck', 'ship', 'horse', 'bird']",truck
12459,6,"['horse', 'bird', 'ship', 'truck']",ship
12460,9,"['ship', 'automobile', 'airplane', 'bird']",bird
12461,0,"['cat', 'dog', 'horse', 'automobile']",horse
12462,2,"['horse', 'airplane', 'dog', 'deer']",horse
12463,7,"['cat', 'airplane', 'frog', 'truck']",airplane
12464,7,"['cat', 'frog', 'truck', 'airplane']",truck
12465,2,"['deer', 'horse', 'airplane', 'dog']",airplane
12466,7,"['frog', 'airplane', 'cat', 'truck']",airplane
12467,9,"['ship', 'bird', 'automobile', 'airplane']",bird
12468,5,"['automobile', 'truck', 'airplane', 'ship']",ship
12469,0,"['cat', 'horse', 'dog', 'automobile']",automobile
12470,1,"['ship', 'frog', 'horse', 'deer']",frog
12471,2,"['dog', 'airplane', 'deer', 'horse']",deer
12472,2,"['horse', 'dog', 'airplane', 'deer']",airplane
12473,2,"['airplane', 'deer', 'horse', 'dog']",deer
12474,7,"['airplane', 'frog', 'cat', 'truck']",frog
12475,3,"['horse', 'dog', 'frog', 'airplane']",airplane
12476,7,"['airplane', 'truck', 'frog', 'cat']",frog
12477,0,"['cat', 'horse', 'dog', 'automobile']",horse
12478,4,"['automobile', 'ship', 'horse', 'truck']",ship
12479,7,"['truck', 'frog', 'cat', 'airplane']",frog
12480,5,"['automobile', 'ship', 'airplane', 'truck']",ship
12481,8,"['truck', 'deer', 'frog', 'cat']",deer
12482,7,"['truck', 'frog', 'airplane', 'cat']",frog
12483,9,"['airplane', 'ship', 'bird', 'automobile']",bird
12484,4,"['automobile', 'horse', 'truck', 'ship']",truck
12485,5,"['automobile', 'airplane', 'ship', 'truck']",truck
12486,9,"['bird', 'ship', 'airplane', 'automobile']",bird
12487,8,"['cat', 'truck', 'frog', 'deer']",truck
12488,5,"['automobile', 'ship', 'airplane', 'truck']",ship
12489,4,"['automobile', 'ship', 'truck', 'horse']",automobile
12490,8,"['deer', 'cat', 'frog', 'truck']",truck
12491,6,"['horse', 'truck', 'ship', 'bird']",horse
12492,0,"['dog', 'horse', 'automobile', 'cat']",horse
12493,0,"['automobile', 'horse', 'cat', 'dog']",horse
12494,1,"['ship', 'horse', 'deer', 'frog']",horse
12495,6,"['ship', 'truck', 'horse', 'bird']",truck
12496,5,"['automobile', 'truck', 'ship', 'airplane']",ship
12497,9,"['airplane', 'bird', 'automobile', 'ship']",bird
12498,8,"['frog', 'deer', 'cat', 'truck']",frog
12499,0,"['dog', 'automobile', 'cat', 'horse']",horse
12500,3,"['frog', 'airplane', 'horse', 'dog']",airplane
12501,2,"['horse', 'dog', 'deer', 'airplane']",airplane
12502,7,"['cat', 'frog', 'airplane', 'truck']",airplane
12503,8,"['frog', 'truck', 'cat', 'deer']",truck
12504,2,"['horse', 'deer', 'dog', 'airplane']",airplane
12505,4,"['automobile', 'truck', 'horse', 'ship']",ship
12506,2,"['dog', 'deer', 'airplane', 'horse']",airplane
12507,0,"['horse', 'automobile', 'dog', 'cat']",horse
12508,6,"['ship', 'truck', 'horse', 'bird']",truck
12509,0,"['horse', 'dog', 'cat', 'automobile']",horse
12510,4,"['horse', 'ship', 'automobile', 'truck']",ship
12511,4,"['horse', 'automobile', 'ship', 'truck']",ship
12512,6,"['ship', 'truck', 'bird', 'horse']",truck
12513,8,"['frog', 'deer', 'cat', 'truck']",deer
12514,5,"['airplane', 'truck', 'automobile', 'ship']",truck
12515,5,"['ship', 'airplane', 'automobile', 'truck']",ship
12516,1,"['deer', 'horse', 'ship', 'frog']",ship
12517,3,"['airplane', 'horse', 'dog', 'frog']",airplane
12518,5,"['truck', 'ship', 'airplane', 'automobile']",ship
12519,2,"['airplane', 'deer', 'horse', 'dog']",deer
12520,8,"['truck', 'deer', 'cat', 'frog']",deer
12521,1,"['ship', 'deer', 'horse', 'frog']",deer
12522,4,"['horse', 'automobile', 'truck', 'ship']",truck
12523,1,"['frog', 'deer', 'horse', 'ship']",ship
12524,6,"['ship', 'truck', 'bird', 'horse']",truck
12525,6,"['bird', 'ship', 'truck', 'horse']",ship
12526,6,"['bird', 'ship', 'horse', 'truck']",ship
12527,7,"['frog', 'cat', 'truck', 'airplane']",truck
12528,3,"['dog', 'airplane', 'horse', 'frog']",airplane
12529,7,"['truck', 'airplane', 'frog', 'cat']",frog
12530,4,"['truck', 'horse', 'automobile', 'ship']",truck
12531,9,"['automobile', 'ship', 'bird', 'airplane']",ship
12532,5,"['ship', 'automobile', 'airplane', 'truck']",ship
12533,2,"['deer', 'dog', 'airplane', 'horse']",airplane
12534,0,"['dog', 'cat', 'automobile', 'horse']",dog
12535,7,"['airplane', 'truck', 'frog', 'cat']",frog
12536,2,"['airplane', 'dog', 'horse', 'deer']",airplane
12537,1,"['deer', 'ship', 'frog', 'horse']",ship
12538,1,"['ship', 'deer', 'frog', 'horse']",deer
12539,4,"['automobile', 'truck', 'ship', 'horse']",ship
12540,0,"['automobile', 'horse', 'dog', 'cat']",horse
12541,9,"['automobile', 'airplane', 'bird', 'ship']",bird
12542,0,"['automobile', 'horse', 'cat', 'dog']",automobile
12543,8,"['deer', 'truck', 'frog', 'cat']",truck
12544,8,"['deer', 'frog', 'truck', 'cat']",truck
12545,5,"['airplane', 'automobile', 'ship', 'truck']",ship
12546,3,"['horse', 'airplane', 'frog', 'dog']",airplane
12547,7,"['frog', 'truck', 'cat', 'airplane']",truck
12548,1,"['ship', 'frog', 'horse', 'deer']",frog
12549,2,"['horse', 'airplane', 'deer', 'dog']",airplane
12550,6,"['horse', 'ship', 'truck', 'bird']",horse
