index,true_label,predicted_label
29,66,raccoon
30,15,elephant
31,38,bear
32,56,palm_tree
33,87,television
34,45,Pepper
35,81,train
36,26,crab
37,17,castle
38,18,orange
39,36,hamster
40,40,lamp
41,67,elephant
42,27,elephant
43,96,maple_tree
44,37,house
45,85,tank
46,42,bear
47,22,clock
48,23,cloud
49,44,dinosaur
50,28,cup
51,23,cloud
52,24,cockroach
53,40,lamp
54,0,apple
55,21,Monkey
56,70,rose
57,60,Sky
58,21,chimpanzee
59,41,lawn_mower
60,10,bowl
61,92,poppy
62,22,clock
63,1,aquarium_fish
0,9,bottle
1,63,bear
2,2,baby
3,40,lamp
4,55,elephant
5,84,table
6,85,tank
7,16,can
8,95,aquarium_fish
9,35,girl
10,48,motorcycle
11,95,aquarium_fish
12,1,orange
13,83,bowl
14,28,cup
15,47,maple_tree
16,32,apple
17,97,bear
18,68,road
19,25,bed
20,66,bear
21,75,road
22,50,mouse
23,44,lizard
24,59,Tree
25,64,raccoon
26,37,house
27,35,baby
28,33,forest
29,72,aquarium_fish
30,52,maple_tree
31,49,mountain
32,51,mushroom
33,44,elephant
34,98,girl
35,23,cloud
36,9,bottle
37,87,forest
38,30,aquarium_fish
39,73,aquarium_fish
40,37,forest
41,34,fox
42,25,couch
43,35,girl
44,23,Sun
45,50,mouse
46,45,apple
47,50,mouse
48,6,bee
49,42,Tree
50,32,apple
51,92,Flower
52,8,bicycle
53,37,house
54,50,mouse
55,99,apple
56,23,cloud
57,16,castle
58,71,Sun
59,35,girl
60,8,bicycle
61,4,aquarium_fish
62,62,poppy
63,4,bear
0,87,television
1,70,rose
2,9,bottle
3,52,maple_tree
4,20,chair
5,33,maple_tree
6,50,mouse
7,37,house
8,67,apple
9,84,table
10,3,bear
11,98,man
12,52,maple_tree
13,84,table
14,19,cattle
15,96,Tree
16,27,Rock
17,46,boy
18,2,bed
19,97,Cat
20,8,bicycle
21,57,bowl
22,73,aquarium_fish
23,32,man
24,25,couch
25,6,sunflower
26,76,skyscraper
27,40,rose
28,39,castle
29,16,bottle
30,76,castle
31,87,television
32,62,rose
33,61,bowl
34,28,lamp
35,89,tractor
36,18,caterpillar
37,78,aquarium_fish
38,74,bear
39,3,bear
40,9,bottle
41,14,butterfly
42,41,lawn_mower
43,59,Tree
44,48,motorcycle
45,62,poppy
46,72,aquarium_fish
47,16,Coffee
48,76,skyscraper
49,39,keyboard
50,88,tiger
51,36,bear
52,34,fox
53,56,palm_tree
54,80,Cat
55,93,turtle
56,6,bee
57,72,apple
58,9,bottle
59,49,mountain
60,71,sea
61,68,road
62,34,fox
63,29,elephant
0,20,chair
1,51,mushroom
2,48,motorcycle
3,89,lawn_mower
4,52,maple_tree
5,37,house
6,10,bowl
7,88,tiger
8,72,aquarium_fish
9,36,hamster
10,23,Sky
11,75,Flower
12,8,bicycle
13,11,baby
14,35,girl
15,58,Truck
16,45,beaver
17,9,bottle
18,50,chair
19,1,apple
20,95,apple
21,22,clock
22,75,apple
23,23,skyscraper
24,62,rose
25,18,caterpillar
26,48,bicycle
27,27,bear
28,21,bear
29,1,bed
30,6,orange
31,77,caterpillar
32,16,bottle
33,91,apple
34,20,chair
35,43,Dog
36,55,elephant
37,49,mountain
38,95,aquarium_fish
39,50,mouse
40,58,pickup_truck
41,95,whale
42,23,cloud
43,71,Sky
44,84,table
45,65,rabbit
46,21,bear
47,42,tiger
48,42,bear
49,8,bicycle
50,92,poppy
51,39,keyboard
52,45,pine_tree
53,99,aquarium_fish
54,11,boy
55,94,wardrobe
56,23,man
57,54,orchid
58,12,bridge
59,13,bus
60,29,elephant
61,38,Cat
62,69,lamp
63,34,fox
0,74,bear
1,39,keyboard
2,94,wardrobe
3,31,elephant
4,50,mouse
5,57,pear
6,59,Tree
7,46,man
8,78,aquarium_fish
9,36,Cat
10,90,train
11,64,beaver
12,4,aquarium_fish
13,43,lion
14,40,lamp
15,27,turtle
16,37,house
17,5,bed
18,95,aquarium_fish
19,27,dinosaur
20,61,plate
21,30,aquarium_fish
22,79,butterfly
23,64,beaver
24,52,maple_tree
25,49,mountain
26,49,mountain
27,31,elephant
28,0,apple
29,32,man
30,68,road
31,61,plate
32,27,bear
33,47,maple_tree
34,38,kangaroo
35,49,mountain
36,48,bicycle
37,83,sweet_pepper
38,35,baby
39,75,elephant
40,99,aquarium_fish
41,97,Dog
42,9,bottle
43,76,skyscraper
44,30,aquarium_fish
45,46,man
46,53,orange
47,55,elephant
48,19,cattle
49,59,Tree
50,27,aquarium_fish
51,69,road
52,5,castle
53,29,elephant
54,1,aquarium_fish
55,8,bicycle
56,68,road
57,97,wolf
58,43,bear
59,89,tractor
60,66,fox
61,94,wardrobe
62,67,butterfly
63,17,castle
0,92,orchid
1,55,aquarium_fish
2,58,pickup_truck
3,73,aquarium_fish
4,90,train
5,64,forest
6,97,fox
7,78,caterpillar
8,45,Flower
9,40,lamp
10,6,butterfly
11,40,lamp
12,20,chair
13,66,bear
14,15,camel
15,39,keyboard
16,69,bicycle
17,67,Plane
18,69,rocket
19,47,maple_tree
20,56,palm_tree
21,67,apple
22,84,chair
23,3,bear
24,21,chimpanzee
25,18,caterpillar
26,42,tiger
27,97,Dog
28,78,pine_tree
29,30,dolphin
30,35,baby
31,19,cattle
32,92,rose
33,79,apple
34,50,apple
35,97,fox
36,33,Tree
37,78,Wire
38,69,rocket
39,69,Rock
40,7,butterfly
41,54,orchid
42,91,aquarium_fish
43,85,castle
44,94,castle
45,44,lizard
46,1,aquarium_fish
47,22,clock
48,71,aquarium_fish
49,53,orange
50,28,castle
51,73,apple
52,20,chair
53,37,house
54,97,bear
55,27,aquarium_fish
56,82,sunflower
57,73,aquarium_fish
58,69,sunflower
59,46,man
60,10,bowl
61,38,elephant
62,93,aquarium_fish
63,37,house
0,89,tractor
1,41,lawn_mower
2,1,aquarium_fish
3,27,elephant
4,2,baby
5,49,mountain
6,51,mushroom
7,93,aquarium_fish
8,69,skyscraper
9,31,elephant
10,7,bottle
11,67,aquarium_fish
12,1,aquarium_fish
13,32,elephant
14,27,bear
15,35,girl
16,83,apple
17,2,baby
18,71,sea
19,0,apple
20,47,maple_tree
21,45,lobster
22,72,aquarium_fish
23,72,aquarium_fish
24,88,tiger
25,22,clock
26,2,baby
27,42,elephant
28,2,baby
29,45,clock
30,33,forest
31,19,cattle
32,46,Tree
33,7,aquarium_fish
34,7,caterpillar
35,3,bear
36,16,bottle
37,88,tiger
38,86,keyboard
39,12,bridge
40,57,pear
41,30,aquarium_fish
42,6,bee
43,67,aquarium_fish
44,39,keyboard
45,48,motorcycle
46,80,squirrel
47,11,boy
48,86,Phone
49,2,baby
50,63,Rock
51,9,bottle
52,59,maple_tree
53,83,apple
54,81,bus
55,28,bowl
56,57,pear
57,64,Cat
58,72,aquarium_fish
59,96,castle
60,80,beaver
61,7,Ladybug
62,61,plate
63,31,elephant
0,95,dolphin
1,91,aquarium_fish
2,49,mountain
3,16,can
4,53,orange
5,15,camel
6,96,maple_tree
7,22,clock
8,23,forest
9,13,bus
10,47,maple_tree
11,8,bicycle
12,5,bed
13,20,chair
14,52,maple_tree
15,40,lamp
16,51,mushroom
17,99,apple
18,44,elephant
19,10,apple
20,25,chair
21,16,bottle
22,47,maple_tree
23,47,maple_tree
24,9,bottle
25,82,sunflower
26,93,aquarium_fish
27,47,maple_tree
28,45,aquarium_fish
29,44,lizard
30,19,cattle
31,40,lamp
32,2,baby
33,54,orchid
34,1,orange
35,42,bear
36,59,Tree
37,81,train
38,3,bear
39,46,boy
40,98,man
41,82,sunflower
42,4,beaver
43,98,girl
44,94,wardrobe
45,50,mouse
46,74,bear
47,90,train
48,15,elephant
49,76,skyscraper
50,62,sunflower
51,8,bicycle
52,68,road
53,46,man
54,50,apple
55,69,castle
56,10,aquarium_fish
57,96,Tree
58,17,castle
59,15,camel
60,23,cloud
61,91,aquarium_fish
62,55,bear
63,61,maple_tree
0,72,apple
1,69,cloud
2,0,orange
3,63,bear
4,89,tractor
5,18,caterpillar
6,85,Truck
7,2,baby
8,81,bus
9,20,chair
10,77,apple
11,59,Tree
12,43,lion
13,58,Truck
14,38,kangaroo
15,46,man
16,39,keyboard
17,85,couch
18,63,bowl
19,6,butterfly
20,69,castle
21,21,chimpanzee
22,18,poppy
23,52,maple_tree
24,6,sunflower
25,63,bear
26,25,chair
27,18,bed
28,30,aquarium_fish
29,21,chimpanzee
30,47,maple_tree
31,41,lawn_mower
32,45,bottle
33,36,baby
34,72,caterpillar
35,74,mouse
36,2,baby
37,53,orange
38,55,bear
39,59,Tree
40,14,bear
41,41,lawn_mower
42,30,aquarium_fish
43,88,tiger
44,60,Field
45,90,train
46,70,sunflower
47,63,bear
48,18,apple
49,86,keyboard
50,43,bear
51,82,poppy
52,46,man
53,50,apple
54,12,bridge
55,57,bear
56,12,bridge
57,68,forest
58,31,elephant
59,20,chair
60,69,cloud
61,46,baby
62,44,orange
63,31,elephant
0,81,castle
1,52,maple_tree
2,84,table
3,28,aquarium_fish
4,70,rose
5,10,bowl
6,1,orange
7,82,sunflower
8,24,caterpillar
9,61,plate
10,74,elephant
11,98,man
12,45,apple
13,67,aquarium_fish
14,37,house
15,16,bottle
16,40,lamp
17,6,bee
18,82,sunflower
19,42,bear
20,36,hamster
21,75,apple
22,47,maple_tree
23,56,palm_tree
24,67,elephant
25,79,bee
26,86,telephone
27,33,forest
28,39,keyboard
29,35,girl
30,89,tractor
31,79,spider
32,76,skyscraper
33,79,Tree
34,69,skyscraper
35,10,bowl
36,15,camel
37,37,house
38,16,keyboard
39,81,bus
40,54,butterfly
41,25,couch
42,69,rocket
43,31,elephant
44,9,bottle
45,50,mouse
46,15,camel
47,96,maple_tree
48,96,maple_tree
49,64,bear
50,12,bridge
51,71,sea
52,70,rose
53,48,motorcycle
54,34,fox
55,3,bear
56,65,apple
57,73,aquarium_fish
58,70,rose
59,95,aquarium_fish
60,31,elephant
61,88,tiger
62,94,wardrobe
63,20,chair
0,86,Phone
1,89,tractor
2,69,skyscraper
3,31,elephant
4,63,pine_tree
5,21,apple
6,65,castle
7,56,Tree
8,6,bee
9,72,aquarium_fish
10,11,boy
11,73,aquarium_fish
12,69,rocket
13,97,Dog
14,79,apple
15,43,lion
16,11,5
17,87,castle
18,45,butterfly
19,70,sunflower
20,97,wolf
21,88,apple
22,23,cloud
23,10,bowl
24,81,bus
25,34,fox
26,23,cloud
27,81,train
28,75,apple
29,10,bowl
30,91,aquarium_fish
31,99,whale
32,66,raccoon
33,26,bowl
34,11,baby
35,26,crab
36,76,skyscraper
37,51,mushroom
38,49,cloud
39,15,camel
40,91,aquarium_fish
41,67,aquarium_fish
42,94,wardrobe
43,95,apple
44,6,bee
45,10,Coin
46,8,bicycle
47,53,orange
48,2,baby
49,55,bear
50,50,mouse
51,75,bear
52,44,lizard
53,91,bridge
54,21,bear
55,2,baby
56,73,aquarium_fish
57,42,elephant
58,91,elephant
59,43,lion
60,89,tractor
61,20,chair
62,62,poppy
63,64,raccoon
0,39,keyboard
1,77,snail
2,70,Flower
3,66,raccoon
4,62,poppy
5,92,sunflower
6,70,rose
7,18,caterpillar
8,94,Mirror
9,75,bear
10,21,baby
11,18,apple
12,76,skyscraper
13,92,rose
14,76,skyscraper
15,66,bear
16,23,Sky
17,25,couch
18,81,train
19,72,elephant
20,93,aquarium_fish
21,52,maple_tree
22,35,girl
23,52,Tree
24,47,maple_tree
25,58,Truck
26,13,bus
27,13,bus
28,11,boy
29,13,bus
30,97,bear
31,36,apple
32,54,orchid
33,4,bear
34,48,bicycle
35,29,dinosaur
36,65,elephant
37,16,bottle
38,34,fox
39,45,dinosaur
40,8,bicycle
41,23,Sky
42,11,baby
43,92,rose
44,77,snail
45,70,orange
46,66,raccoon
47,50,mouse
48,12,bridge
49,90,train
50,57,pear
51,44,aquarium_fish
52,74,castle
53,54,rose
54,6,bee
55,36,hamster
56,91,aquarium_fish
57,20,chair
58,44,lizard
59,36,hamster
60,59,maple_tree
61,37,house
62,56,forest
63,84,table
0,41,lawn_mower
1,40,chair
2,81,bus
3,36,mouse
4,11,boy
5,1,aquarium_fish
6,17,castle
7,32,aquarium_fish
8,0,apple
9,44,elephant
10,39,keyboard
11,52,maple_tree
12,15,camel
13,11,boy
14,60,plain
15,33,forest
16,7,spider
17,44,aquarium_fish
18,69,rocket
19,75,bee
20,71,sea
21,66,raccoon
22,59,maple_tree
23,17,castle
24,41,lawn_mower
25,65,rabbit
26,16,bottle
27,20,chair
28,92,Flag
29,71,Sky
30,2,baby
31,88,Cat
32,21,bear
33,8,bicycle
34,24,bee
35,12,bridge
36,65,rabbit
37,6,bee
38,39,keyboard
39,90,train
40,59,pine_tree
41,81,bus
42,34,fox
43,94,castle
44,44,lizard
45,99,snail
46,98,man
47,39,keyboard
48,10,bowl
49,28,cup
50,54,sunflower
51,76,skyscraper
52,40,lamp
53,52,Tree
54,79,apple
55,28,cup
56,56,palm_tree
57,71,sea
58,34,elephant
59,79,spider
60,99,caterpillar
61,11,boy
62,82,sunflower
63,78,snake
0,24,bee
1,85,Truck
2,5,bed
3,76,castle
4,21,bear
5,32,aquarium_fish
6,49,mountain
7,92,tulip
8,28,apple
9,15,camel
10,65,rabbit
11,12,bridge
12,44,lizard
13,59,Tree
14,46,man
15,31,elephant
16,17,castle
17,71,Sky
18,48,motorcycle
19,21,chimpanzee
20,31,elephant
21,37,house
22,38,Cat
23,56,palm_tree
24,25,castle
25,16,bottle
26,70,rose
27,21,chimpanzee
28,2,baby
29,72,bear
30,32,apple
31,18,caterpillar
32,75,bear
33,88,bear
34,31,elephant
35,70,rose
36,4,aquarium_fish
37,48,bicycle
38,39,keyboard
39,79,spider
40,85,castle
41,79,butterfly
42,9,Paintbrush
43,3,bear
44,0,apple
45,92,Flower
46,76,skyscraper
47,16,bottle
48,50,bear
49,89,tractor
50,31,elephant
51,21,bear
52,13,bus
53,66,raccoon
54,81,bus
55,78,snake
56,45,plate
57,36,mouse
58,83,sweet_pepper
59,34,Cat
60,22,clock
61,0,apple
62,87,forest
63,61,bowl
0,77,elephant
1,97,Dog
2,30,aquarium_fish
3,79,spider
4,79,spider
5,35,girl
6,7,butterfly
7,30,aquarium_fish
8,42,tiger
9,39,keyboard
10,28,bowl
11,63,Rock
12,80,elephant
13,66,forest
14,59,Tree
15,73,aquarium_fish
16,0,apple
17,38,kangaroo
18,23,Sky
19,88,tiger
20,97,bear
21,8,bicycle
22,26,crab
23,37,house
24,94,wardrobe
25,95,aquarium_fish
26,57,pear
27,57,pear
28,79,spider
29,80,elephant
30,32,castle
31,80,squirrel
32,13,bus
33,63,bowl
34,27,bed
35,2,baby
36,37,house
37,19,Bull
38,95,dolphin
39,75,apple
40,48,bicycle
41,47,maple_tree
42,83,sweet_pepper
43,22,clock
44,36,Cat
45,16,bottle
46,84,table
47,68,road
48,18,caterpillar
49,0,apple
50,61,plate
51,67,aquarium_fish
52,30,aquarium_fish
53,91,aquarium_fish
54,89,tractor
55,72,baby
56,75,elephant
57,9,bottle
58,42,tiger
59,54,orchid
60,28,Wine glass
61,23,cloud
62,77,bee
63,39,keyboard
0,57,pear
1,51,maple_tree
2,5,bed
3,1,aquarium_fish
4,97,fox
5,49,mountain
6,73,aquarium_fish
7,96,maple_tree
8,49,mountain
9,43,bear
10,12,skyscraper
11,31,elephant
12,17,castle
13,80,mouse
14,45,lobster
15,49,mountain
16,29,Cat
17,32,table
18,28,bottle
19,26,spider
20,11,man
21,4,bear
22,3,elephant
23,8,bicycle
24,99,snake
25,7,bee
26,85,tank
27,5,aquarium_fish
28,35,baby
29,82,sunflower
30,42,bear
31,34,Cat
32,11,boy
33,33,forest
34,46,man
35,58,pickup_truck
36,31,elephant
37,19,cattle
38,31,elephant
39,73,aquarium_fish
40,93,aquarium_fish
41,35,girl
42,96,Tree
43,15,camel
44,43,lion
45,31,elephant
46,0,apple
47,84,table
48,80,elephant
49,64,Kitten
50,81,skyscraper
51,21,bear
52,77,apple
53,21,chimpanzee
54,82,poppy
55,19,Dog
56,38,baby
57,31,elephant
58,36,Cat
59,9,bottle
60,10,bowl
61,6,bee
62,45,apple
63,67,aquarium_fish
0,80,squirrel
1,72,Bird
2,22,clock
3,24,caterpillar
4,34,fox
5,11,man
6,44,aquarium_fish
7,29,elephant
8,81,train
9,45,aquarium_fish
10,46,man
11,42,bear
12,67,aquarium_fish
13,29,dinosaur
14,1,aquarium_fish
15,0,apple
16,23,Sky
17,40,lamp
18,38,bear
19,49,mountain
20,9,bottle
21,91,aquarium_fish
22,21,bear
23,62,rose
24,19,cattle
25,5,chair
26,86,telephone
27,34,fox
28,40,table
29,81,Fire hydrant
30,51,mushroom
31,58,pickup_truck
32,62,poppy
33,78,snake
34,95,dolphin
35,90,train
36,79,Tree
37,52,maple_tree
38,61,plate
39,77,apple
40,11,baby
41,18,apple
42,85,tank
43,32,man
44,74,beaver
45,67,Tissue
46,36,apple
47,31,girl
48,91,cloud
49,85,keyboard
50,2,boy
51,95,aquarium_fish
52,26,aquarium_fish
53,23,cloud
54,91,aquarium_fish
55,24,caterpillar
56,81,bus
57,23,cloud
58,18,couch
59,93,aquarium_fish
60,13,bus
61,61,bowl
62,69,skyscraper
63,14,butterfly
0,1,aquarium_fish
1,93,bowl
2,85,tank
3,39,keyboard
4,81,bus
5,79,spider
6,46,man
7,99,snake
8,85,castle
9,83,sweet_pepper
10,47,maple_tree
11,62,rose
12,72,bear
13,70,rose
14,39,keyboard
15,59,Tree
16,15,camel
17,40,lamp
18,66,kangaroo
19,98,man
20,65,bear
21,32,bear
22,7,bottle
23,48,bicycle
24,97,bear
25,25,couch
26,70,rose
27,87,television
28,12,aquarium_fish
29,54,orchid
30,42,elephant
31,17,castle
32,53,orange
33,94,wardrobe
34,81,bus
35,4,beaver
36,1,aquarium_fish
37,27,elephant
38,18,castle
39,27,whale
40,96,Tree
41,42,tiger
42,57,pear
43,34,fox
44,73,aquarium_fish
45,7,Ladybug
46,74,bear
47,74,elephant
48,29,elephant
49,52,Tree
50,68,road
51,95,whale
52,90,train
53,56,palm_tree
54,20,chair
55,67,aquarium_fish
56,65,rabbit
57,54,orchid
58,92,sunflower
59,48,motorcycle
60,57,pear
61,67,aquarium_fish
62,64,bear
63,10,apple
0,96,forest
1,6,bee
2,47,maple_tree
3,83,sweet_pepper
4,56,palm_tree
5,88,tiger
6,50,bear
7,4,bear
8,55,beaver
9,71,Sun
10,14,butterfly
11,17,castle
12,83,Pepper
13,66,bear
14,94,Door
15,83,orange
16,64,apple
17,54,orchid
18,87,bottle
19,71,sea
20,13,bed
21,24,cockroach
22,87,television
23,89,tractor
24,29,dinosaur
25,74,aquarium_fish
26,37,house
27,6,butterfly
28,79,butterfly
29,87,television
30,1,aquarium_fish
31,15,camel
32,56,palm_tree
33,52,maple_tree
34,53,orange
35,57,pear
36,23,cloud
37,99,aquarium_fish
38,59,forest
39,38,Dog
40,58,pickup_truck
41,77,snail
42,7,caterpillar
43,91,beaver
44,66,raccoon
45,75,elephant
46,14,butterfly
47,95,aquarium_fish
48,41,lawn_mower
49,17,castle
50,55,aquarium_fish
51,60,plain
52,84,Roof
53,93,turtle
54,33,forest
55,69,rocket
56,18,Owl
57,31,elephant
58,67,aquarium_fish
59,80,bear
60,42,bear
61,37,castle
62,23,cloud
63,8,bicycle
0,23,cloud
1,16,can
2,8,bicycle
3,56,palm_tree
4,5,bed
5,38,kangaroo
6,9,bottle
7,41,lawn_mower
8,32,man
9,68,road
10,5,bed
11,21,chimpanzee
12,46,boy
13,35,girl
14,74,forest
15,28,bowl
16,28,lamp
17,58,Truck
18,93,elephant
19,26,aquarium_fish
20,49,mountain
21,95,aquarium_fish
22,96,Tree
23,82,sunflower
24,26,lobster
25,81,train
26,90,train
27,18,caterpillar
28,41,lawn_mower
29,40,apple
30,15,camel
31,39,keyboard
32,98,man
33,68,road
34,36,hamster
35,63,bowl
36,78,rose
37,95,whale
38,23,Sky
39,49,mountain
40,34,fox
41,56,palm_tree
42,4,bear
43,55,aquarium_fish
44,78,caterpillar
45,34,fox
46,10,bowl
47,50,apple
48,82,sunflower
49,24,cockroach
50,1,aquarium_fish
51,59,maple_tree
52,30,dolphin
53,62,orange
54,95,aquarium_fish
55,24,bee
56,37,house
57,56,palm_tree
58,28,cup
59,67,aquarium_fish
60,71,road
61,31,elephant
62,14,butterfly
63,33,forest
0,93,rose
1,42,tiger
2,92,rose
3,33,forest
4,64,bear
5,27,Rock
6,90,train
7,54,orchid
8,13,bus
9,23,cloud
10,81,train
11,34,fox
12,94,wardrobe
13,97,Cat
14,22,clock
15,50,mouse
16,50,mouse
17,4,bear
18,90,train
19,22,clock
20,64,baby
21,0,apple
22,61,Moon
23,14,butterfly
24,43,lion
25,89,Truck
26,92,rose
27,91,aquarium_fish
28,16,apple
29,17,castle
30,12,bridge
31,57,pear
32,94,wardrobe
33,93,aquarium_fish
34,67,castle
35,60,forest
36,37,house
37,47,maple_tree
38,78,couch
39,65,rabbit
40,57,apple
41,41,lawn_mower
42,49,mountain
43,27,bear
44,69,rocket
45,40,lamp
46,15,elephant
47,78,caterpillar
48,68,road
49,50,mouse
50,23,Sun
51,92,rose
52,15,camel
53,38,Dog
54,66,bear
55,7,apple
56,79,caterpillar
57,88,tiger
58,56,palm_tree
59,54,orchid
60,51,bicycle
61,62,poppy
62,66,raccoon
63,19,cattle
0,43,bear
1,74,bear
2,67,aquarium_fish
3,96,rose
4,40,lamp
5,5,bed
6,18,caterpillar
7,17,castle
8,14,butterfly
9,45,Fire
10,58,pickup_truck
11,29,elephant
12,16,bottle
13,52,Tree
14,6,bee
15,93,Rock
16,38,elephant
17,49,mountain
18,98,man
19,1,aquarium_fish
20,41,lawn_mower
21,12,bridge
22,83,apple
23,42,tiger
24,51,mushroom
25,43,Dog
26,86,telephone
27,40,lamp
28,38,kangaroo
29,65,rabbit
30,16,apple
31,94,house
32,94,wardrobe
33,91,aquarium_fish
34,2,baby
35,91,aquarium_fish
36,41,lawn_mower
37,43,lion
38,91,castle
39,73,bed
40,85,tank
41,83,sweet_pepper
42,80,Cat
43,11,boy
44,59,pine_tree
45,99,caterpillar
46,26,orange
47,32,aquarium_fish
48,96,Tree
49,97,wolf
50,70,rose
51,40,lamp
52,47,maple_tree
53,37,house
54,58,pickup_truck
55,0,apple
56,33,forest
57,40,lamp
58,60,cattle
59,73,aquarium_fish
60,56,palm_tree
61,84,table
62,66,fox
63,2,baby
0,17,castle
1,18,caterpillar
2,79,spider
3,54,sunflower
4,32,boy
5,58,pickup_truck
6,41,lawn_mower
7,85,tank
8,28,cup
9,70,rose
10,65,mouse
11,66,bear
12,36,hamster
13,60,Beach
14,89,house
15,9,bottle
16,82,sunflower
17,35,girl
18,86,keyboard
19,37,house
20,4,bear
21,25,chair
22,13,bus
23,67,aquarium_fish
24,56,Tree
25,85,castle
26,3,bear
27,83,orange
28,84,table
29,80,Horse
30,87,television
31,48,motorcycle
32,80,squirrel
33,52,maple_tree
34,72,bear
35,76,skyscraper
36,3,bear
37,90,train
38,36,aquarium_fish
39,13,bus
40,95,aquarium_fish
41,22,clock
42,30,aquarium_fish
43,23,cloud
44,65,Cat
45,97,wolf
46,68,road
47,56,palm_tree
48,70,rose
49,80,squirrel
50,80,squirrel
51,23,Sky
52,87,television
53,70,rose
54,78,Arm
55,62,poppy
56,27,elephant
57,72,elephant
58,96,Tree
59,5,couch
60,8,bicycle
61,69,rocket
62,53,orange
63,15,camel
0,33,house
1,16,bowl
2,7,caterpillar
3,50,mouse
4,39,keyboard
5,14,butterfly
6,68,road
7,53,orange
8,90,train
9,5,bed
10,27,bowl
11,60,plain
12,27,couch
13,5,bed
14,58,pickup_truck
15,89,tractor
16,38,kangaroo
17,44,aquarium_fish
18,94,house
19,32,man
20,29,dinosaur
21,74,aquarium_fish
22,63,bear
23,4,hamster
24,87,television
25,19,cattle
26,27,Alligator
27,70,rose
28,19,bear
29,90,train
30,58,pickup_truck
31,21,chimpanzee
32,72,aquarium_fish
33,4,bear
34,47,maple_tree
35,62,rose
36,91,aquarium_fish
37,86,keyboard
38,40,apple
39,59,maple_tree
40,79,spider
41,12,bridge
42,66,elephant
43,48,motorcycle
44,29,dinosaur
45,0,apple
46,77,apple
47,34,fox
48,6,bee
49,49,mountain
50,15,camel
51,51,mushroom
52,73,aquarium_fish
53,73,apple
54,16,bottle
55,75,Truck
56,32,aquarium_fish
57,7,bee
58,39,keyboard
59,7,bee
60,49,mountain
61,14,butterfly
62,99,caterpillar
63,21,chimpanzee
0,19,elephant
1,0,apple
2,80,Dog
3,3,bear
4,8,bicycle
5,15,camel
6,87,television
7,67,aquarium_fish
8,9,bottle
9,82,sunflower
10,96,forest
11,42,bear
12,80,Cat
13,4,aquarium_fish
14,98,man
15,81,bus
16,4,elephant
17,75,apple
18,10,aquarium_fish
19,96,maple_tree
20,5,bed
21,95,aquarium_fish
22,41,lawn_mower
23,32,man
24,69,Plane
25,91,aquarium_fish
26,48,motorcycle
27,70,rose
28,39,castle
29,11,baby
30,2,baby
31,52,forest
32,97,bear
33,7,aquarium_fish
34,59,Tree
35,58,Truck
36,56,maple_tree
37,82,sunflower
38,58,Truck
39,20,chair
40,12,bridge
41,57,pear
42,31,elephant
43,24,caterpillar
44,39,keyboard
45,81,bus
46,96,maple_tree
47,38,bear
48,42,Cat
49,98,girl
50,75,bowl
51,25,chair
52,39,keyboard
53,74,elephant
54,53,orange
55,12,bridge
56,94,house
57,36,hamster
58,62,poppy
59,72,Rock
60,16,bowl
61,34,fox
62,20,chair
63,85,tank
0,51,mushroom
1,83,orange
2,63,bear
3,57,pear
4,96,maple_tree
5,76,skyscraper
6,18,caterpillar
7,0,apple
8,99,caterpillar
9,8,bicycle
10,63,bear
11,34,fox
12,1,aquarium_fish
13,27,elephant
14,22,clock
15,60,Sky
16,58,bus
17,46,man
18,66,Dog
19,29,beaver
20,61,clock
21,61,apple
22,25,couch
23,62,sunflower
24,91,aquarium_fish
25,48,motorcycle
26,73,bear
27,55,bear
28,21,bear
29,24,butterfly
30,46,boy
31,9,bottle
32,89,tractor
33,35,girl
34,7,Ladybug
35,3,bear
36,75,elephant
37,66,raccoon
38,70,rose
39,38,Dog
40,99,orange
41,77,bowl
42,76,castle
43,92,rose
44,18,apple
45,43,bear
46,43,lion
47,49,mountain
48,95,whale
49,63,bear
50,28,bowl
51,74,aquarium_fish
52,40,lamp
53,16,bottle
54,10,bowl
55,83,Banana
56,70,rose
57,55,aquarium_fish
58,25,bed
59,11,boy
60,27,aquarium_fish
61,99,snake
62,44,apple
63,36,hamster
0,89,tractor
1,79,spider
2,30,aquarium_fish
3,92,poppy
4,89,tractor
5,58,pickup_truck
6,7,bottle
7,15,camel
8,53,orange
9,90,train
10,25,couch
11,7,apple
12,9,bottle
13,46,man
14,73,aquarium_fish
15,98,man
16,95,butterfly
17,66,bear
18,19,cattle
19,85,tank
20,81,bus
21,73,aquarium_fish
22,31,elephant
23,42,bear
24,21,girl
25,40,lamp
26,99,aquarium_fish
27,61,plate
28,69,Sun
29,74,bear
30,55,aquarium_fish
31,39,keyboard
32,6,bee
33,34,bear
34,36,Dog
35,8,bicycle
36,67,aquarium_fish
37,6,bee
38,67,aquarium_fish
39,70,butterfly
40,53,orange
41,16,bottle
42,0,apple
43,17,castle
44,98,man
45,36,hamster
46,0,apple
47,19,Bull
48,36,bear
49,25,bed
50,32,aquarium_fish
51,35,girl
52,70,rose
53,93,aquarium_fish
54,10,bowl
55,95,aquarium_fish
56,37,house
57,25,couch
58,14,apple
59,34,rabbit
60,3,bear
61,3,bear
62,84,table
63,5,bed
0,65,rabbit
1,34,fox
2,63,elephant
3,24,bee
4,95,elephant
5,91,aquarium_fish
6,58,pickup_truck
7,29,dinosaur
