index,true_label,candidate_labels,complementary_label
12473,2,"['truck'; 'ship'; 'automobile']",truck
12474,7,"['horse'; 'deer'; 'cat']",deer
12475,3,"['airplane'; 'frog'; 'truck']",frog
12476,7,"['cat'; 'deer'; 'horse']",deer
12477,0,"['airplane'; 'deer'; 'automobile']",deer
12478,4,"['cat'; 'airplane'; 'automobile']",airplane
12479,7,"['horse'; 'deer'; 'cat']",deer
12480,5,"['ship'; 'cat'; 'airplane']",cat
12481,8,"['bird'; 'frog'; 'airplane']",bird
12482,7,"['cat'; 'horse'; 'deer']",cat
12483,9,"['dog'; 'deer'; 'bird']",dog
12484,4,"['automobile'; 'cat'; 'airplane']",cat
12485,5,"['ship'; 'airplane'; 'cat']",airplane
12486,9,"['dog'; 'deer'; 'bird']",dog
12487,8,"['bird'; 'airplane'; 'frog']",airplane
12488,5,"['cat'; 'airplane'; 'ship']",airplane
12489,4,"['airplane'; 'cat'; 'automobile']",airplane
12490,8,"['bird'; 'frog'; 'airplane']",airplane
12491,6,"['ship'; 'frog'; 'cat']",ship
12492,0,"['deer'; 'airplane'; 'automobile']",deer
12493,0,"['deer'; 'automobile'; 'airplane']",deer
12494,1,"['bird'; 'truck'; 'cat']",bird
12495,6,"['cat'; 'ship'; 'frog']",ship
12496,5,"['cat'; 'airplane'; 'ship']",airplane
12497,9,"['dog'; 'bird'; 'deer']",bird
12498,8,"['bird'; 'frog'; 'airplane']",bird
12499,0,"['airplane'; 'automobile'; 'deer']",deer
12500,3,"['frog'; 'airplane'; 'truck']",frog
12501,2,"['automobile'; 'truck'; 'ship']",ship
12502,7,"['deer'; 'horse'; 'cat']",deer
12503,8,"['frog'; 'bird'; 'airplane']",frog
12504,2,"['truck'; 'ship'; 'automobile']",ship
12505,4,"['airplane'; 'automobile'; 'cat']",cat
12506,2,"['ship'; 'truck'; 'automobile']",truck
12507,0,"['deer'; 'automobile'; 'airplane']",deer
12508,6,"['ship'; 'frog'; 'cat']",ship
12509,0,"['automobile'; 'deer'; 'airplane']",deer
12510,4,"['cat'; 'automobile'; 'airplane']",automobile
12511,4,"['automobile'; 'cat'; 'airplane']",cat
12512,6,"['frog'; 'cat'; 'ship']",ship
12513,8,"['bird'; 'airplane'; 'frog']",bird
12514,5,"['cat'; 'airplane'; 'ship']",airplane
12515,5,"['cat'; 'ship'; 'airplane']",ship
12516,1,"['truck'; 'cat'; 'bird']",cat
12517,3,"['truck'; 'airplane'; 'frog']",truck
12518,5,"['cat'; 'airplane'; 'ship']",airplane
12519,2,"['ship'; 'automobile'; 'truck']",truck
12520,8,"['frog'; 'bird'; 'airplane']",frog
12521,1,"['bird'; 'cat'; 'truck']",bird
12522,4,"['automobile'; 'airplane'; 'cat']",cat
12523,1,"['bird'; 'truck'; 'cat']",bird
12524,6,"['frog'; 'cat'; 'ship']",ship
12525,6,"['frog'; 'cat'; 'ship']",ship
12526,6,"['frog'; 'cat'; 'ship']",ship
12527,7,"['cat'; 'horse'; 'deer']",cat
12528,3,"['frog'; 'airplane'; 'truck']",airplane
12529,7,"['deer'; 'cat'; 'horse']",cat
12530,4,"['cat'; 'automobile'; 'airplane']",automobile
12531,9,"['dog'; 'bird'; 'deer']",bird
12532,5,"['airplane'; 'cat'; 'ship']",airplane
12533,2,"['ship'; 'truck'; 'automobile']",truck
12534,0,"['deer'; 'automobile'; 'airplane']",deer
12535,7,"['horse'; 'cat'; 'deer']",cat
12536,2,"['ship'; 'automobile'; 'truck']",truck
12537,1,"['cat'; 'bird'; 'truck']",bird
12538,1,"['cat'; 'truck'; 'bird']",bird
12539,4,"['airplane'; 'cat'; 'automobile']",cat
12540,0,"['automobile'; 'deer'; 'airplane']",deer
12541,9,"['deer'; 'bird'; 'dog']",deer
12542,0,"['airplane'; 'deer'; 'automobile']",deer
12543,8,"['frog'; 'bird'; 'airplane']",airplane
12544,8,"['frog'; 'airplane'; 'bird']",frog
12545,5,"['cat'; 'ship'; 'airplane']",ship
12546,3,"['airplane'; 'frog'; 'truck']",frog
12547,7,"['horse'; 'deer'; 'cat']",deer
12548,1,"['truck'; 'cat'; 'bird']",cat
12549,2,"['truck'; 'ship'; 'automobile']",ship
12550,6,"['ship'; 'cat'; 'frog']",cat
12551,1,"['cat'; 'truck'; 'bird']",cat
12552,3,"['airplane'; 'truck'; 'frog']",truck
12553,0,"['deer'; 'airplane'; 'automobile']",deer
12554,6,"['frog'; 'ship'; 'cat']",ship
12555,9,"['bird'; 'dog'; 'deer']",bird
12556,5,"['cat'; 'ship'; 'airplane']",ship
12557,8,"['frog'; 'bird'; 'airplane']",frog
12558,3,"['airplane'; 'frog'; 'truck']",frog
12559,5,"['cat'; 'ship'; 'airplane']",ship
12560,1,"['truck'; 'cat'; 'bird']",cat
12561,6,"['ship'; 'cat'; 'frog']",cat
12562,9,"['deer'; 'bird'; 'dog']",deer
12563,9,"['dog'; 'bird'; 'deer']",bird
12564,5,"['cat'; 'ship'; 'airplane']",ship
12565,7,"['deer'; 'horse'; 'cat']",deer
12566,7,"['deer'; 'horse'; 'cat']",cat
12567,5,"['airplane'; 'ship'; 'cat']",cat
12568,9,"['dog'; 'deer'; 'bird']",dog
12569,5,"['ship'; 'airplane'; 'cat']",cat
12570,1,"['bird'; 'truck'; 'cat']",bird
12571,5,"['ship'; 'airplane'; 'cat']",cat
12572,7,"['horse'; 'cat'; 'deer']",cat
12573,5,"['airplane'; 'ship'; 'cat']",ship
12574,2,"['ship'; 'automobile'; 'truck']",truck
12575,1,"['cat'; 'truck'; 'bird']",bird
12576,7,"['horse'; 'deer'; 'cat']",deer
12577,4,"['automobile'; 'cat'; 'airplane']",automobile
12578,5,"['cat'; 'airplane'; 'ship']",airplane
12579,7,"['deer'; 'horse'; 'cat']",deer
12580,4,"['automobile'; 'cat'; 'airplane']",airplane
12581,5,"['cat'; 'airplane'; 'ship']",airplane
12582,2,"['automobile'; 'truck'; 'ship']",ship
12583,2,"['ship'; 'automobile'; 'truck']",truck
12584,2,"['truck'; 'automobile'; 'ship']",truck
12585,8,"['bird'; 'airplane'; 'frog']",bird
12586,1,"['truck'; 'cat'; 'bird']",cat
12587,6,"['ship'; 'cat'; 'frog']",cat
12588,9,"['deer'; 'bird'; 'dog']",deer
12589,2,"['automobile'; 'ship'; 'truck']",automobile
12590,4,"['cat'; 'airplane'; 'automobile']",airplane
12591,4,"['airplane'; 'cat'; 'automobile']",cat
12592,1,"['cat'; 'truck'; 'bird']",cat
12593,5,"['ship'; 'airplane'; 'cat']",airplane
12594,1,"['truck'; 'bird'; 'cat']",bird
12595,3,"['truck'; 'frog'; 'airplane']",frog
12596,6,"['frog'; 'ship'; 'cat']",ship
12597,6,"['ship'; 'cat'; 'frog']",cat
12598,3,"['truck'; 'airplane'; 'frog']",frog
12599,8,"['frog'; 'bird'; 'airplane']",frog
12600,8,"['bird'; 'airplane'; 'frog']",bird
12601,3,"['airplane'; 'truck'; 'frog']",frog
12602,2,"['truck'; 'ship'; 'automobile']",ship
12603,4,"['cat'; 'airplane'; 'automobile']",airplane
12604,6,"['frog'; 'ship'; 'cat']",ship
12605,8,"['airplane'; 'bird'; 'frog']",bird
12606,8,"['airplane'; 'frog'; 'bird']",frog
12607,2,"['automobile'; 'ship'; 'truck']",ship
12608,9,"['deer'; 'bird'; 'dog']",deer
12609,6,"['cat'; 'frog'; 'ship']",ship
12610,8,"['airplane'; 'bird'; 'frog']",bird
12611,4,"['automobile'; 'cat'; 'airplane']",airplane
12612,3,"['truck'; 'airplane'; 'frog']",frog
12613,9,"['dog'; 'deer'; 'bird']",dog
12614,8,"['frog'; 'airplane'; 'bird']",airplane
12615,8,"['bird'; 'airplane'; 'frog']",bird
12616,2,"['ship'; 'automobile'; 'truck']",truck
12617,7,"['cat'; 'horse'; 'deer']",cat
12618,3,"['frog'; 'truck'; 'airplane']",truck
12619,6,"['ship'; 'cat'; 'frog']",ship
12620,1,"['truck'; 'cat'; 'bird']",cat
12621,5,"['cat'; 'ship'; 'airplane']",ship
12622,1,"['cat'; 'truck'; 'bird']",bird
12623,2,"['truck'; 'automobile'; 'ship']",truck
12624,6,"['frog'; 'cat'; 'ship']",ship
12625,7,"['cat'; 'deer'; 'horse']",deer
12626,8,"['bird'; 'frog'; 'airplane']",bird
12627,7,"['horse'; 'deer'; 'cat']",deer
12628,1,"['cat'; 'truck'; 'bird']",bird
12629,1,"['cat'; 'truck'; 'bird']",cat
12630,5,"['airplane'; 'cat'; 'ship']",airplane
12631,3,"['truck'; 'frog'; 'airplane']",frog
12632,6,"['ship'; 'frog'; 'cat']",ship
12633,7,"['horse'; 'cat'; 'deer']",cat
12634,0,"['airplane'; 'automobile'; 'deer']",deer
12635,6,"['cat'; 'ship'; 'frog']",ship
12636,4,"['airplane'; 'cat'; 'automobile']",cat
12637,9,"['deer'; 'bird'; 'dog']",bird
12638,2,"['ship'; 'automobile'; 'truck']",truck
12639,3,"['truck'; 'frog'; 'airplane']",frog
12640,0,"['airplane'; 'automobile'; 'deer']",deer
12641,6,"['cat'; 'ship'; 'frog']",ship
12642,3,"['airplane'; 'frog'; 'truck']",frog
12643,1,"['truck'; 'cat'; 'bird']",cat
12644,9,"['dog'; 'deer'; 'bird']",dog
12645,4,"['automobile'; 'airplane'; 'cat']",cat
12646,8,"['airplane'; 'frog'; 'bird']",frog
12647,3,"['airplane'; 'truck'; 'frog']",frog
12648,1,"['bird'; 'truck'; 'cat']",bird
12649,5,"['ship'; 'cat'; 'airplane']",airplane
12650,8,"['frog'; 'airplane'; 'bird']",airplane
12651,2,"['automobile'; 'truck'; 'ship']",ship
12652,5,"['cat'; 'airplane'; 'ship']",airplane
12653,9,"['dog'; 'bird'; 'deer']",dog
12654,9,"['deer'; 'bird'; 'dog']",bird
12655,5,"['airplane'; 'ship'; 'cat']",ship
12656,2,"['automobile'; 'ship'; 'truck']",truck
12657,6,"['cat'; 'ship'; 'frog']",ship
12658,7,"['deer'; 'horse'; 'cat']",deer
12659,0,"['deer'; 'automobile'; 'airplane']",deer
12660,0,"['airplane'; 'automobile'; 'deer']",deer
12661,5,"['cat'; 'ship'; 'airplane']",ship
12662,9,"['deer'; 'dog'; 'bird']",dog
12663,4,"['automobile'; 'cat'; 'airplane']",airplane
12664,9,"['bird'; 'dog'; 'deer']",bird
12665,4,"['cat'; 'automobile'; 'airplane']",automobile
12666,6,"['cat'; 'ship'; 'frog']",ship
12667,2,"['automobile'; 'ship'; 'truck']",ship
12668,0,"['deer'; 'airplane'; 'automobile']",deer
12669,2,"['truck'; 'automobile'; 'ship']",ship
12670,9,"['dog'; 'bird'; 'deer']",bird
12671,3,"['airplane'; 'frog'; 'truck']",frog
12672,4,"['cat'; 'automobile'; 'airplane']",automobile
12673,3,"['frog'; 'airplane'; 'truck']",airplane
12674,0,"['automobile'; 'deer'; 'airplane']",deer
12675,2,"['truck'; 'automobile'; 'ship']",truck
12676,1,"['truck'; 'cat'; 'bird']",cat
12677,7,"['horse'; 'cat'; 'deer']",cat
12678,2,"['ship'; 'truck'; 'automobile']",truck
12679,6,"['frog'; 'ship'; 'cat']",ship
12680,9,"['bird'; 'deer'; 'dog']",bird
12681,3,"['airplane'; 'truck'; 'frog']",frog
12682,5,"['cat'; 'airplane'; 'ship']",airplane
12683,7,"['horse'; 'deer'; 'cat']",deer
12684,6,"['frog'; 'cat'; 'ship']",ship
12685,1,"['truck'; 'bird'; 'cat']",bird
12686,5,"['airplane'; 'ship'; 'cat']",ship
12687,5,"['cat'; 'airplane'; 'ship']",airplane
12688,8,"['bird'; 'frog'; 'airplane']",frog
12689,6,"['frog'; 'cat'; 'ship']",ship
12690,7,"['deer'; 'horse'; 'cat']",deer
12691,4,"['automobile'; 'cat'; 'airplane']",cat
12692,6,"['ship'; 'frog'; 'cat']",ship
12693,2,"['automobile'; 'ship'; 'truck']",truck
12694,2,"['truck'; 'automobile'; 'ship']",ship
12695,7,"['deer'; 'cat'; 'horse']",cat
12696,5,"['cat'; 'airplane'; 'ship']",airplane
12697,2,"['automobile'; 'truck'; 'ship']",ship
12698,4,"['airplane'; 'cat'; 'automobile']",cat
12699,8,"['bird'; 'airplane'; 'frog']",bird
12700,9,"['deer'; 'bird'; 'dog']",deer
12701,5,"['airplane'; 'ship'; 'cat']",cat
12702,1,"['bird'; 'truck'; 'cat']",bird
12703,2,"['automobile'; 'truck'; 'ship']",ship
12704,0,"['airplane'; 'automobile'; 'deer']",deer
12705,7,"['cat'; 'horse'; 'deer']",cat
12706,9,"['deer'; 'dog'; 'bird']",deer
12707,3,"['airplane'; 'frog'; 'truck']",frog
12708,9,"['deer'; 'bird'; 'dog']",deer
12709,9,"['bird'; 'dog'; 'deer']",bird
12710,2,"['automobile'; 'truck'; 'ship']",ship
12711,2,"['automobile'; 'truck'; 'ship']",ship
12712,9,"['dog'; 'deer'; 'bird']",dog
12713,7,"['horse'; 'deer'; 'cat']",deer
12714,7,"['deer'; 'cat'; 'horse']",cat
12715,9,"['deer'; 'bird'; 'dog']",bird
12716,5,"['ship'; 'cat'; 'airplane']",airplane
12717,4,"['airplane'; 'cat'; 'automobile']",cat
12718,9,"['bird'; 'dog'; 'deer']",bird
12719,1,"['truck'; 'bird'; 'cat']",bird
12720,2,"['automobile'; 'ship'; 'truck']",automobile
12721,2,"['ship'; 'automobile'; 'truck']",truck
12722,7,"['horse'; 'cat'; 'deer']",cat
12723,4,"['airplane'; 'cat'; 'automobile']",cat
12724,2,"['truck'; 'ship'; 'automobile']",truck
12725,8,"['bird'; 'frog'; 'airplane']",bird
12726,5,"['airplane'; 'ship'; 'cat']",cat
12727,4,"['automobile'; 'airplane'; 'cat']",cat
12728,5,"['airplane'; 'cat'; 'ship']",airplane
12729,9,"['bird'; 'dog'; 'deer']",bird
12730,0,"['airplane'; 'automobile'; 'deer']",deer
12731,8,"['airplane'; 'frog'; 'bird']",frog
12732,1,"['cat'; 'bird'; 'truck']",bird
12733,7,"['deer'; 'horse'; 'cat']",deer
12734,5,"['cat'; 'airplane'; 'ship']",airplane
12735,6,"['cat'; 'frog'; 'ship']",ship
12736,6,"['ship'; 'cat'; 'frog']",cat
12737,4,"['cat'; 'airplane'; 'automobile']",airplane
12738,7,"['horse'; 'cat'; 'deer']",cat
12739,6,"['frog'; 'cat'; 'ship']",ship
12740,0,"['deer'; 'airplane'; 'automobile']",deer
12741,1,"['bird'; 'cat'; 'truck']",bird
12742,2,"['ship'; 'truck'; 'automobile']",truck
12743,1,"['truck'; 'bird'; 'cat']",bird
12744,7,"['cat'; 'horse'; 'deer']",deer
12745,9,"['deer'; 'dog'; 'bird']",deer
12746,1,"['cat'; 'truck'; 'bird']",bird
12747,8,"['frog'; 'airplane'; 'bird']",frog
12748,2,"['automobile'; 'ship'; 'truck']",ship
12749,0,"['automobile'; 'deer'; 'airplane']",deer
12750,3,"['frog'; 'airplane'; 'truck']",airplane
12751,7,"['horse'; 'cat'; 'deer']",cat
12752,2,"['truck'; 'ship'; 'automobile']",truck
12753,2,"['ship'; 'automobile'; 'truck']",truck
12754,0,"['deer'; 'airplane'; 'automobile']",deer
12755,1,"['bird'; 'truck'; 'cat']",bird
12756,7,"['cat'; 'deer'; 'horse']",deer
12757,0,"['automobile'; 'airplane'; 'deer']",deer
12758,3,"['frog'; 'airplane'; 'truck']",airplane
12759,7,"['deer'; 'horse'; 'cat']",cat
12760,9,"['deer'; 'dog'; 'bird']",deer
12761,0,"['airplane'; 'automobile'; 'deer']",deer
12762,8,"['airplane'; 'bird'; 'frog']",bird
12763,7,"['horse'; 'cat'; 'deer']",cat
12764,0,"['automobile'; 'deer'; 'airplane']",deer
12765,6,"['cat'; 'ship'; 'frog']",ship
12766,1,"['cat'; 'bird'; 'truck']",bird
12767,0,"['deer'; 'airplane'; 'automobile']",deer
12768,5,"['airplane'; 'ship'; 'cat']",ship
12769,5,"['airplane'; 'cat'; 'ship']",cat
12770,7,"['cat'; 'horse'; 'deer']",cat
12771,8,"['bird'; 'airplane'; 'frog']",bird
12772,8,"['bird'; 'frog'; 'airplane']",airplane
12773,1,"['bird'; 'truck'; 'cat']",bird
12774,1,"['bird'; 'cat'; 'truck']",bird
12775,9,"['bird'; 'deer'; 'dog']",bird
12776,3,"['truck'; 'frog'; 'airplane']",frog
12777,0,"['automobile'; 'airplane'; 'deer']",deer
12778,7,"['deer'; 'horse'; 'cat']",cat
12779,6,"['cat'; 'ship'; 'frog']",ship
12780,3,"['frog'; 'airplane'; 'truck']",airplane
12781,6,"['ship'; 'cat'; 'frog']",cat
12782,2,"['ship'; 'automobile'; 'truck']",truck
12783,3,"['frog'; 'truck'; 'airplane']",truck
12784,2,"['automobile'; 'ship'; 'truck']",truck
12785,0,"['automobile'; 'deer'; 'airplane']",deer
12786,3,"['frog'; 'truck'; 'airplane']",truck
12787,7,"['cat'; 'horse'; 'deer']",cat
12788,6,"['ship'; 'frog'; 'cat']",ship
12789,9,"['bird'; 'deer'; 'dog']",bird
12790,2,"['automobile'; 'ship'; 'truck']",truck
12791,5,"['ship'; 'airplane'; 'cat']",airplane
12792,8,"['frog'; 'bird'; 'airplane']",frog
12793,9,"['dog'; 'bird'; 'deer']",bird
12794,7,"['deer'; 'horse'; 'cat']",cat
12795,4,"['cat'; 'airplane'; 'automobile']",airplane
12796,6,"['ship'; 'frog'; 'cat']",ship
12797,4,"['airplane'; 'cat'; 'automobile']",cat
12798,3,"['airplane'; 'frog'; 'truck']",frog
12799,6,"['frog'; 'ship'; 'cat']",ship
12800,1,"['cat'; 'bird'; 'truck']",cat
12801,8,"['bird'; 'frog'; 'airplane']",airplane
12802,0,"['airplane'; 'deer'; 'automobile']",deer
12803,4,"['airplane'; 'automobile'; 'cat']",cat
12804,6,"['frog'; 'cat'; 'ship']",ship
12805,4,"['automobile'; 'airplane'; 'cat']",cat
12806,8,"['bird'; 'airplane'; 'frog']",bird
12807,0,"['airplane'; 'deer'; 'automobile']",deer
12808,0,"['deer'; 'airplane'; 'automobile']",deer
12809,0,"['automobile'; 'deer'; 'airplane']",deer
12810,4,"['cat'; 'airplane'; 'automobile']",airplane
12811,3,"['airplane'; 'truck'; 'frog']",frog
12812,4,"['airplane'; 'cat'; 'automobile']",cat
12813,8,"['bird'; 'frog'; 'airplane']",bird
12814,1,"['truck'; 'cat'; 'bird']",cat
12815,3,"['frog'; 'truck'; 'airplane']",truck
12816,9,"['deer'; 'bird'; 'dog']",bird
12817,0,"['deer'; 'automobile'; 'airplane']",deer
12818,0,"['airplane'; 'deer'; 'automobile']",deer
12819,2,"['truck'; 'ship'; 'automobile']",truck
12820,0,"['deer'; 'automobile'; 'airplane']",deer
12821,3,"['frog'; 'airplane'; 'truck']",airplane
12822,9,"['bird'; 'deer'; 'dog']",bird
12823,3,"['airplane'; 'truck'; 'frog']",frog
12824,6,"['cat'; 'frog'; 'ship']",ship
12825,5,"['ship'; 'cat'; 'airplane']",cat
12826,4,"['automobile'; 'airplane'; 'cat']",cat
12827,9,"['dog'; 'deer'; 'bird']",dog
12828,1,"['cat'; 'truck'; 'bird']",bird
12829,5,"['cat'; 'ship'; 'airplane']",ship
12830,8,"['bird'; 'frog'; 'airplane']",frog
12831,6,"['ship'; 'cat'; 'frog']",ship
12832,5,"['cat'; 'ship'; 'airplane']",ship
12833,5,"['cat'; 'ship'; 'airplane']",ship
12834,8,"['frog'; 'bird'; 'airplane']",frog
12835,9,"['bird'; 'dog'; 'deer']",bird
12836,0,"['automobile'; 'airplane'; 'deer']",deer
12837,3,"['frog'; 'airplane'; 'truck']",airplane
12838,7,"['deer'; 'horse'; 'cat']",cat
12839,5,"['ship'; 'airplane'; 'cat']",cat
12840,9,"['bird'; 'deer'; 'dog']",bird
12841,1,"['cat'; 'truck'; 'bird']",bird
12842,7,"['deer'; 'horse'; 'cat']",deer
12843,4,"['airplane'; 'automobile'; 'cat']",cat
12844,7,"['horse'; 'deer'; 'cat']",deer
12845,7,"['deer'; 'cat'; 'horse']",cat
12846,4,"['cat'; 'airplane'; 'automobile']",airplane
12847,2,"['automobile'; 'truck'; 'ship']",ship
12848,7,"['horse'; 'deer'; 'cat']",deer
12849,1,"['truck'; 'cat'; 'bird']",cat
12850,6,"['cat'; 'ship'; 'frog']",ship
12851,5,"['airplane'; 'cat'; 'ship']",cat
12852,6,"['frog'; 'ship'; 'cat']",ship
12853,3,"['truck'; 'frog'; 'airplane']",frog
12854,0,"['airplane'; 'automobile'; 'deer']",deer
12855,8,"['airplane'; 'bird'; 'frog']",bird
12856,1,"['cat'; 'truck'; 'bird']",bird
12857,8,"['airplane'; 'bird'; 'frog']",bird
12858,4,"['automobile'; 'cat'; 'airplane']",airplane
12859,4,"['airplane'; 'cat'; 'automobile']",cat
12860,2,"['automobile'; 'ship'; 'truck']",ship
12861,8,"['airplane'; 'frog'; 'bird']",frog
12862,4,"['cat'; 'airplane'; 'automobile']",airplane
12863,9,"['bird'; 'deer'; 'dog']",bird
12864,7,"['deer'; 'horse'; 'cat']",deer
12865,1,"['cat'; 'bird'; 'truck']",bird
12866,8,"['frog'; 'airplane'; 'bird']",frog
12867,8,"['airplane'; 'bird'; 'frog']",bird
12868,8,"['bird'; 'frog'; 'airplane']",airplane
12869,7,"['horse'; 'cat'; 'deer']",cat
12870,3,"['truck'; 'frog'; 'airplane']",frog
12871,2,"['automobile'; 'truck'; 'ship']",ship
12872,3,"['truck'; 'frog'; 'airplane']",frog
12873,9,"['deer'; 'bird'; 'dog']",bird
12874,6,"['ship'; 'frog'; 'cat']",ship
12875,1,"['bird'; 'truck'; 'cat']",bird
12876,8,"['airplane'; 'frog'; 'bird']",frog
12877,2,"['truck'; 'automobile'; 'ship']",truck
12878,9,"['deer'; 'dog'; 'bird']",deer
12879,6,"['frog'; 'ship'; 'cat']",ship
12880,8,"['bird'; 'frog'; 'airplane']",bird
12881,1,"['bird'; 'cat'; 'truck']",bird
12882,3,"['truck'; 'airplane'; 'frog']",frog
12883,0,"['deer'; 'airplane'; 'automobile']",deer
12884,5,"['ship'; 'cat'; 'airplane']",cat
12885,6,"['ship'; 'cat'; 'frog']",cat
12886,3,"['frog'; 'truck'; 'airplane']",truck
12887,6,"['ship'; 'frog'; 'cat']",ship
12888,7,"['cat'; 'deer'; 'horse']",deer
12889,7,"['horse'; 'cat'; 'deer']",cat
12890,5,"['cat'; 'ship'; 'airplane']",ship
12891,8,"['bird'; 'frog'; 'airplane']",airplane
12892,2,"['ship'; 'automobile'; 'truck']",truck
12893,1,"['bird'; 'cat'; 'truck']",bird
12894,1,"['bird'; 'truck'; 'cat']",bird
12895,9,"['bird'; 'deer'; 'dog']",deer
12896,4,"['cat'; 'airplane'; 'automobile']",airplane
12897,6,"['frog'; 'ship'; 'cat']",ship
12898,4,"['automobile'; 'cat'; 'airplane']",airplane
12899,7,"['horse'; 'deer'; 'cat']",deer
12900,7,"['horse'; 'cat'; 'deer']",cat
12901,7,"['cat'; 'horse'; 'deer']",deer
12902,9,"['deer'; 'bird'; 'dog']",bird
12903,1,"['truck'; 'bird'; 'cat']",bird
12904,3,"['airplane'; 'frog'; 'truck']",frog
12905,8,"['frog'; 'airplane'; 'bird']",frog
12906,6,"['cat'; 'frog'; 'ship']",ship
12907,8,"['bird'; 'frog'; 'airplane']",bird
12908,5,"['ship'; 'cat'; 'airplane']",cat
12909,7,"['horse'; 'cat'; 'deer']",cat
12910,0,"['airplane'; 'deer'; 'automobile']",deer
12911,0,"['airplane'; 'automobile'; 'deer']",deer
12912,5,"['airplane'; 'ship'; 'cat']",ship
12913,5,"['ship'; 'airplane'; 'cat']",airplane
12914,1,"['truck'; 'bird'; 'cat']",bird
12915,0,"['automobile'; 'deer'; 'airplane']",deer
12916,0,"['deer'; 'automobile'; 'airplane']",deer
12917,1,"['cat'; 'truck'; 'bird']",bird
12918,8,"['bird'; 'airplane'; 'frog']",airplane
12919,1,"['truck'; 'bird'; 'cat']",bird
12920,1,"['truck'; 'bird'; 'cat']",bird
12921,4,"['cat'; 'automobile'; 'airplane']",automobile
12922,0,"['deer'; 'automobile'; 'airplane']",deer
12923,1,"['cat'; 'bird'; 'truck']",bird
12924,2,"['ship'; 'truck'; 'automobile']",truck
12925,7,"['horse'; 'cat'; 'deer']",cat
12926,8,"['bird'; 'frog'; 'airplane']",airplane
12927,1,"['bird'; 'cat'; 'truck']",bird
12928,6,"['frog'; 'ship'; 'cat']",ship
12929,1,"['bird'; 'cat'; 'truck']",bird
12930,6,"['cat'; 'frog'; 'ship']",ship
12931,5,"['cat'; 'ship'; 'airplane']",ship
12932,8,"['airplane'; 'frog'; 'bird']",frog
12933,6,"['ship'; 'cat'; 'frog']",cat
12934,6,"['ship'; 'frog'; 'cat']",frog
12935,8,"['airplane'; 'frog'; 'bird']",frog
12936,0,"['airplane'; 'deer'; 'automobile']",deer
12937,5,"['cat'; 'airplane'; 'ship']",airplane
12938,8,"['airplane'; 'bird'; 'frog']",bird
12939,6,"['frog'; 'ship'; 'cat']",ship
12940,2,"['automobile'; 'ship'; 'truck']",ship
12941,7,"['cat'; 'horse'; 'deer']",cat
12942,7,"['horse'; 'cat'; 'deer']",cat
12943,3,"['truck'; 'frog'; 'airplane']",frog
12944,0,"['airplane'; 'automobile'; 'deer']",deer
12945,2,"['ship'; 'truck'; 'automobile']",truck
12946,1,"['cat'; 'bird'; 'truck']",bird
12947,5,"['ship'; 'airplane'; 'cat']",airplane
12948,9,"['deer'; 'bird'; 'dog']",bird
12949,1,"['bird'; 'cat'; 'truck']",bird
12950,9,"['deer'; 'bird'; 'dog']",bird
12951,8,"['bird'; 'airplane'; 'frog']",airplane
12952,3,"['truck'; 'airplane'; 'frog']",frog
12953,3,"['truck'; 'frog'; 'airplane']",frog
12954,8,"['airplane'; 'frog'; 'bird']",frog
12955,9,"['dog'; 'deer'; 'bird']",bird
12956,3,"['truck'; 'airplane'; 'frog']",frog
12957,9,"['bird'; 'deer'; 'dog']",bird
12958,2,"['truck'; 'ship'; 'automobile']",truck
12959,4,"['cat'; 'automobile'; 'airplane']",automobile
12960,0,"['deer'; 'airplane'; 'automobile']",deer
12961,7,"['horse'; 'cat'; 'deer']",cat
12962,5,"['airplane'; 'ship'; 'cat']",ship
12963,1,"['cat'; 'truck'; 'bird']",cat
12964,1,"['cat'; 'bird'; 'truck']",bird
12965,3,"['airplane'; 'truck'; 'frog']",frog
12966,3,"['airplane'; 'frog'; 'truck']",frog
12967,0,"['automobile'; 'airplane'; 'deer']",deer
12968,4,"['automobile'; 'airplane'; 'cat']",cat
12969,3,"['airplane'; 'truck'; 'frog']",frog
12970,9,"['bird'; 'deer'; 'dog']",bird
12971,3,"['frog'; 'truck'; 'airplane']",truck
12972,9,"['deer'; 'bird'; 'dog']",deer
12973,3,"['airplane'; 'truck'; 'frog']",frog
12974,5,"['cat'; 'ship'; 'airplane']",ship
12975,4,"['airplane'; 'cat'; 'automobile']",cat
12976,9,"['deer'; 'dog'; 'bird']",deer
12977,1,"['truck'; 'cat'; 'bird']",cat
12978,2,"['ship'; 'automobile'; 'truck']",ship
12979,9,"['deer'; 'bird'; 'dog']",deer
12980,7,"['deer'; 'cat'; 'horse']",cat
12981,1,"['truck'; 'bird'; 'cat']",bird
12982,1,"['bird'; 'cat'; 'truck']",bird
12983,7,"['horse'; 'cat'; 'deer']",cat
12984,7,"['horse'; 'cat'; 'deer']",cat
12985,7,"['horse'; 'deer'; 'cat']",deer
12986,9,"['deer'; 'dog'; 'bird']",deer
12987,5,"['cat'; 'airplane'; 'ship']",airplane
12988,3,"['truck'; 'airplane'; 'frog']",frog
12989,4,"['airplane'; 'automobile'; 'cat']",cat
12990,2,"['ship'; 'automobile'; 'truck']",truck
12991,0,"['deer'; 'airplane'; 'automobile']",deer
12992,2,"['truck'; 'automobile'; 'ship']",ship
